game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype
SLN195404290,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/04/29,STL07,0,0:00PM,night,false,dascf901,gormt101,dixoh901,goetl901,"""102,137,96,208,101,140""","""Dick Weston/Bill Way""","""David W. Smith/RWood""",2008/02/09 10:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,7603,purkb101,haddh101,hetkj101,,,
SLN195405010,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/05/01,STL07,0,0:00PM,day,false,gormt101,dixoh901,goetl901,dascf901,"""261""","""D Lamoureaux""","""D Lamoureaux""",2008/02/27 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,6745,lintr101,odong101,,,,
SLN195405021,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/05/02,STL07,1,0:00PM,day,false,donaa901,balll901,barla901,warnl101,"""Scorecard""","""Beston et al""","""Greg Beston""",2003/10/09 7:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,0,braza101,hearj102,,,,
SLN195405022,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/05/02,STL07,2,0:00PM,day,false,balll901,barla901,warnl101,donaa901,"""Scorecard""","""Beston et al""","""Greg Beston""",2003/10/12 6:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,26662,jansl101,lintr101,,,,
SLN195405040,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/05/04,STL07,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/21 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,night,271,8009,dickm101,dealc101,,,,
SLN195405050,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/05/05,STL07,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/21 9:46AM,unknown,none,0,unknown,-1,unknown,unknown,night,151,8422,rober102,pohot101,,,,
SLN195405210,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/05/21,STL07,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,15013,braza101,raffk101,,,,
SLN195405220,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/05/22,STL07,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,13225,fowla101,presj101,,,,
SLN195405230,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/05/23,STL07,0,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,16216,collj102,stalg103,smitf104,,,
SLN195405240,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/05/24,STL07,0,0:00PM,night,false,goetl901,dascf901,gormt101,dixoh901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/12/07 3:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,11532,davij103,mills101,,,,
SLN195405250,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/05/25,STL07,0,0:00PM,night,false,dascf901,gormt101,dixoh901,goetl901,"""102,208,69,111,276""","""Richard Weston/Smith""","""David W. Smith""",2010/12/27 5:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,184,8936,haddh101,klipj101,,,,
SLN195405260,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/05/26,STL07,0,0:00PM,night,false,gormt101,dixoh901,goetl901,dascf901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/12/07 3:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,8223,minnp101,pohot101,,,,
SLN195405270,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/05/27,STL07,0,0:00PM,day,false,dixoh901,goetl901,dascf901,gormt101,"""261""","""D Lamoureaux""","""D Lamoureaux""",2008/02/27 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,6788,rushb101,stalg103,hackw102,,,
SLN195406030,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/06/03,STL07,0,8:00PM,night,false,stewb901,pineb101,(none),boggd901,"""Koppett""",,"""Alan Boodman""",1995/10/28 11:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,7694,grism101,presj101,,,,
SLN195406040,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/06/04,STL07,0,0:00PM,night,false,gorea901,donaa901,conlj102,gormt101,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 10:44AM,unknown,none,0,unknown,-1,unknown,unknown,night,145,11789,haddh101,rober102,,,,
SLN195406050,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/06/05,STL07,0,0:00PM,night,false,donaa901,conlj102,gormt101,gorea901,"""McClain""","""Cramer""","""Cramer""",2006/05/07 8:44PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,14519,dickm101,rascv101,,hamng102,,
SLN195406060,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/06/06,STL07,0,0:00PM,day,false,conlj102,gormt101,gorea901,donaa901,"""247""","""D Lamoureaux,Smith""","""D Lamoureaux,Smith""",2008/02/24 1:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,18547,millb103,lintr101,,,,
SLN195406070,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/06/07,STL07,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/09 12:21PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,188,18616,labic101,presj101,,,,
SLN195406080,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/06/08,STL07,0,0:00PM,night,false,warnl101,secof101,goetl901,dascf901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/09 6:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,146,22294,pohot101,erskc101,mills101,,,
SLN195406090,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/06/09,STL07,0,0:00PM,night,false,secof101,goetl901,dascf901,warnl101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/10 9:49AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,19383,haddh101,podrj101,,,,
SLN195406100,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/06/10,STL07,0,0:00PM,day,false,goetl901,dascf901,warnl101,secof101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/10 11:07AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,173,18617,meyer101,rascv101,labic101,,,
SLN195406110,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/06/11,STL07,0,0:00PM,night,false,jackb901,barla901,(none),balll901,"""Scorecard""","""Beston,et al""","""Greg Beston""",2003/10/13 1:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,9820,law-v101,presj101,hetkj101,,,
SLN195406132,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/06/13,STL07,2,0:00PM,day,false,jackb901,barla901,(none),balll901,"""276,102,137,96""","""Dick Weston/Smith""","""David W. Smith""",2008/02/08 2:27PM,park,none,97,unknown,-1,unknown,unknown,unknown,141,16648,mills101,lapap102,,,,
SLN195407051,"""text editor""",MLN,SLN,1954/07/05,STL07,1,0:00PM,day,false,gormt101,donaa901,conlj102,gorea901,"""209""","""""","""Cramer""",2006/05/14 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,0,wilsj104,lawrb103,buhlb101,crand102,,
SLN195407052,"""text editor""",MLN,SLN,1954/07/05,STL07,2,0:00PM,day,false,donaa901,conlj102,gorea901,gormt101,"""209""","""""","""Cramer""",2006/05/14 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,33381,spahw101,rascv101,,aaroh101,,
SLN195407060,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/07/06,STL07,0,0:00PM,night,false,conlj102,gormt101,donaa901,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/25 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,10000,stalg103,perkh101,,,,
SLN195407070,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/07/07,STL07,0,0:00PM,night,false,gormt101,donaa901,conlj102,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/25 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,199,7891,braza101,fowla101,,,,
SLN195407080,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/07/08,STL07,0,0:00PM,night,false,donaa901,conlj102,gormt101,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/25 7:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10951,haddh101,nuxhj101,stalg103,,,
SLN195407090,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/07/09,STL07,0,0:00PM,night,false,barla901,dixoh901,balll901,jackb901,"""276,611""","""Comly/RWood""","""Comly/RWood""",2011/05/30 6:15PM,unknown,none,0,unknown,-1,unknown,unknown,night,167,12495,davij103,braza101,,,,
SLN195407110,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/07/11,STL07,0,0:00PM,day,false,balll901,jackb901,barla901,dixoh901,"""102,208,69,111.276""","""Richard Weston/Smith""","""David W. Smith""",2008/04/02 4:12PM,park,none,100,unknown,-1,unknown,unknown,unknown,149,13443,lawrb103,hackw102,,,,
SLN195407150,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/07/15,STL07,0,0:00PM,night,false,gorea901,gormt101,donaa901,conlj102,"""Kremenko""",,"""Alan Boodman""",1995/10/13 8:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,23024,liddd101,haddh101,,,,
SLN195407160,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/07/16,STL07,0,0:00PM,night,false,gormt101,donaa901,conlj102,gorea901,"""Kremenko""",,"""Alan Boodman""",1995/10/13 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,176,21610,lawrb103,grism101,,,,
SLN195407170,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/07/17,STL07,0,0:00PM,day,false,donaa901,conlj102,gorea901,gormt101,"""Kremenko""",,"""Alan Boodman""",1995/10/13 10:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,214,14990,grism101,haddh101,mccaw102,,,
SLN195407190,,PHI,SLN,1954/07/19,STL07,0,0:00,night,false,boggd901,engeb902,stewb901,pineb101,"""266,119,102,208""","""Dick Cramer/Townsend""","""Dick Cramer/Townsend""",2010/11/13 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,8488,lawrb103,greeb103,,,,
SLN195407200,,PHI,SLN,1954/07/20,STL07,0,0:00,night,false,engeb902,stewb901,pineb101,boggd901,"""276,266,119,102,208""","""Dick Cramer/Smith""","""Dick Cramer/Smith""",2010/11/14 11:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8829,haddh101,simmc101,stalg103,,,
SLN195407210,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/07/21,STL07,0,0:00PM,night,false,jackb901,barla901,dixoh901,balll901,"""247""","""D Lamoureaux,Dick Weston/RWood""","""D Lamoureaux/RWood""",2008/02/24 2:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,6623,lawrb103,odong101,haddh101,,,
SLN195407230,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/07/23,STL07,0,0:00PM,night,false,goetl901,dascf901,warnl101,secof101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/22 7:54AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,23535,rascv101,meyer101,,,,
SLN195407240,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/07/24,STL07,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/22 1:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,30700,loesb101,braza101,wadeb101,,,
SLN195407250,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/07/25,STL07,0,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/22 6:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,29942,labic101,haddh101,hughj103,,,
SLN195408100,"""version 7RS(19) of 07/07/92""",MLN,SLN,1954/08/10,STL07,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""285,646""","""Comly/RWood""","""Comly/RWood""",2010/05/30 9:55PM,unknown,none,0,unknown,-1,unknown,unknown,night,130,20953,wilsj104,rascv101,,,,
SLN195408110,"""version 7RS(19) of 07/07/92""",MLN,SLN,1954/08/11,STL07,0,9:27PM,night,false,stewb901,pineb101,boggd901,engeb902,"""276,102,208,60""","""Weston/Smith""","""Comly/Smith""",2010/12/07 11:32PM,unknown,none,0,unknown,-1,unknown,rain,night,135,9965,nichc102,stalg103,,,,
SLN195408120,"""version 7RS(19) of 07/07/92""",MLN,SLN,1954/08/12,STL07,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""247,276""","""Comly/Smith""","""Comly/Smith""",2010/04/15 11:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,11234,spahw101,joneg101,,,,
SLN195408200,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/08/20,STL07,0,0:00PM,night,false,warnl101,goetl901,(none),dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/05/06 5:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10786,nuxhj101,bearr101,smitf104,,,
SLN195408210,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/08/21,STL07,0,0:00PM,night,false,goetl901,dascf901,warnl101,balll901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/05/06 6:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,206,12306,stalg103,fowla101,,,,
SLN195408220,"""version 7RS(19) of 07/07/92""",CIN,SLN,1954/08/22,STL07,0,0:00PM,day,false,dascf901,warnl101,balll901,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/05/06 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,11082,braza101,savrm101,dealc101,,,
SLN195408240,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/08/24,STL07,0,0:00PM,night,false,gormt101,donaa901,conlj102,gorea901,"""276""","""Comly""","""Comly""",2010/04/25 10:03PM,unknown,none,0,unknown,-1,unknown,unknown,night,160,8718,littd102,haddh101,law-v101,,,
SLN195408250,"""version 7RS(19) of 07/07/92""",PIT,SLN,1954/08/25,STL07,0,0:00PM,night,false,donaa901,conlj102,gorea901,gormt101,"""137""","""David W. Smith""","""David W. Smith""",2008/02/18 3:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,6826,joneg101,thiej101,,,,
SLN195408270,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/08/27,STL07,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/29 11:33PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,182,24956,hughj103,stalg103,,,,
SLN195408280,"""version 7RS(19) of 07/07/92""",BRO,SLN,1954/08/28,STL07,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/30 7:12AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,23868,podrj101,rascv101,hughj103,,,
SLN195408291,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/08/29,STL07,1,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""Kremenko""",,"""Alan Boodman""",1995/10/18 1:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,212,0,braza101,grism101,,,,
SLN195408292,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/08/29,STL07,2,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""Kremenko""",,"""Alan Boodman""",1995/10/18 4:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,30477,corwa101,presj101,wilhh101,,,
SLN195408300,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/08/30,STL07,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""Kremenko""",,"""Alan Boodman""",1995/10/18 4:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,15971,antoj103,joneg101,,,,
SLN195408310,"""version 7RS(19) of 07/07/92""",NY1,SLN,1954/08/31,STL07,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""Kremenko""",,"""Alan Boodman""",1995/10/19 8:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,14081,mccaw102,stalg103,,,,
SLN195409010,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/09/01,STL07,0,0:00PM,night,false,balll901,jackb901,barla901,dixoh901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/07/17 7:32PM,unknown,none,0,unknown,-1,unknown,unknown,night,157,7287,dickm101,lawrb103,,,,
SLN195409020,"""version 7RS(19) of 07/07/92""",PHI,SLN,1954/09/02,STL07,0,0:00PM,day,false,balll901,jackb901,barla901,dixoh901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/07/20 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,4343,rober102,haddh101,,,,
SLN195409040,"""text editor""",CHN,SLN,1954/09/04,STL07,0,0:00PM,night,false,dascf901,secof101,warnl101,goetl901,"""209""","""""","""Cramer""",2006/08/05 5:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,10025,davij103,presj101,jeffh101,bakeg101,,
SLN195409050,"""version 7RS(19) of 07/07/92""",CHN,SLN,1954/09/05,STL07,0,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""276,208,111""","""Smith""","""Smith""",2011/09/22 12:25PM,unknown,none,104,unknown,-1,unknown,unknown,unknown,138,10007,lawrb103,pollh101,,,,
SLN195409170,"""version 7RS(19) of 07/07/92""",MLN,SLN,1954/09/17,STL07,0,0:00PM,night,false,donaa901,conlj102,gorea901,gormt101,"""102,208,60""","""Richard Weston""","""David W. Smith""",2010/12/29 12:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,16865,jolld101,haddh101,johne101,,,
SLN195409190,"""version 7RS(19) of 07/07/92""",MLN,SLN,1954/09/19,STL07,0,0:00PM,day,false,gorea901,gormt101,donaa901,conlj102,"""260,276""","""David W. Smith/Townsend""","""David W. Smith/Townsend""",2010/06/27 11:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,18413,haddh101,kosld101,,,,
CHN195404150,"""version 7RS(19) of 07/07/92""",CIN,CHN,1954/04/15,CHI11,0,0:00PM,day,false,barla901,warnl101,donaa901,balll901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/14 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,17271,baczf101,rushb101,wehmh101,,,
CHN195404170,"""version 7RS(19) of 07/07/92""",SLN,CHN,1954/04/17,CHI11,0,0:00PM,day,false,warnl101,donaa901,balll901,barla901,"""261""","""David W. Smith""","""David W. Smith""",2010/06/27 8:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,223,14609,brosj101,stalg103,,,,
CHN195404180,"""version 7RS(19) of 07/07/92""",SLN,CHN,1954/04/18,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,warnl101,"""Scorecard""","""Beston,et al""","""Greg Beston""",2003/10/24 7:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,15774,rascv101,klipj101,stalg103,,,
CHN195404300,"""version 7RS(19) of 07/07/92""",NY1,CHN,1954/04/30,CHI11,0,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""98,214,77""","""David W. Smith""","""David W. Smith""",2010/11/01 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,183,7151,magls101,hackw102,,,,
CHN195405010,"""version 7RS(19) of 07/07/92""",NY1,CHN,1954/05/01,CHI11,0,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""109,69,104,96,578,276,603""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",2010/12/27 4:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,12192,klipj101,wilhh101,,,,
CHN195405021,"""version 7RS(19) of 07/07/92""",PIT,CHN,1954/05/02,CHI11,1,1:45PM,day,false,jackb901,conlj102,(none),secof101,"""137,140,109,69,276""","""Wayne Townsend""","""Wayne Townsend""",2008/02/23 9:35AM,park,none,0,unknown,-1,wet,unknown,overcast,130,0,minnp101,law-v101,,,,
CHN195405022,"""text editor""",PIT,CHN,1954/05/02,CHI11,2,0:00PM,day,false,conlj102,secof101,(none),jackb901,"""209""","""Cramer""","""Cramer""",2006/06/08 11:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,7636,frieb102,churb101,hetkj101,skinb101,,
CHN195405050,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/05/05,CHI11,0,0:00PM,day,false,goetl901,dascf901,gormt101,dixoh901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/02/21 8:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,3670,meyer101,rushb101,,,,
CHN195405060,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/05/06,CHI11,0,0:00PM,day,false,dascf901,gormt101,dixoh901,goetl901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/02/22 7:24PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,206,4966,jeffh101,labic101,,,,
CHN195405210,"""text editor""",MLN,CHN,1954/05/21,CHI11,0,0:00PM,day,false,dixoh901,goetl901,dascf901,gormt101,"""246""","""""","""Cramer""",2006/08/11 5:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,6179,conlg101,klipj101,jolld101,,,
CHN195405221,"""version 7RS(19) of 07/07/92""",MLN,CHN,1954/05/22,CHI11,1,0:00PM,day,false,goetl901,dascf901,gormt101,dixoh901,"""60""","""D Lamoureaux""","""D Lamoureaux""",2003/12/07 2:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,burdl101,minnp101,,,,
CHN195405222,"""version 7RS(19) of 07/07/92""",MLN,CHN,1954/05/22,CHI11,2,0:00PM,day,false,dascf901,gormt101,dixoh901,goetl901,"""287,181""","""Comly/Townsend""","""Comly/Townsend""",2010/06/19 6:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,30267,painp101,churb101,spahw101,,,
CHN195405231,"""version 7RS(19) of 07/07/92""",MLN,CHN,1954/05/23,CHI11,1,0:00PM,day,false,gormt101,dixoh901,goetl901,dascf901,"""60""","""D Lamoureaux""","""Cramer""",2006/06/08 7:05 PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,0,cronr101,pollh101,,pafka101,,
CHN195405232,"""text editor""",MLN,CHN,1954/05/23,CHI11,2,0:00PM,day,false,dixoh901,goetl901,dascf901,gormt101,"""236""","""D Lamoureaux""","""Cramer""",2006/06/20 9:05 PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,36306,nichc102,rushb101,,pafka101,,
CHN195405280,"""version 7RS(19) of 07/07/92""",CIN,CHN,1954/05/28,CHI11,0,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,4593,fowla101,davij103,smitf104,,,
CHN195405290,"""version 7RS(19) of 07/07/92""",CIN,CHN,1954/05/29,CHI11,0,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 6:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,11172,pollh101,baczf101,,,,
CHN195405301,"""version 7RS(19) of 07/07/92""",CIN,CHN,1954/05/30,CHI11,1,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 7:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,0,jeffh101,wehmh101,hackw102,,,
CHN195405302,"""version 7RS(19) of 07/07/92""",CIN,CHN,1954/05/30,CHI11,2,0:00PM,day,false,pineb101,boggd901,stewb901,engeb902,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/16 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,25921,valec101,hackw102,smitf104,,,
CHN195405310,"""version 7RS(19) of 07/07/92""",SLN,CHN,1954/05/31,CHI11,0,0:00PM,day,false,boggd901,stewb901,(none),pineb101,"""261""","""D Lamoureaux""","""D Lamoureaux""",2008/02/24 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,34268,minnp101,greab101,,,,
CHN195406040,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/06/04,CHI11,0,0:00PM,day,false,engeb902,pineb101,boggd901,stewb901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/04 7:04PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,5547,erskc101,rushb101,,,,
CHN195406051,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/06/05,CHI11,1,0:00PM,day,false,pineb101,boggd901,stewb901,engeb902,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/04 11:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,168,0,meyer101,klipj101,,,,
CHN195406052,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/06/05,CHI11,2,0:00PM,day,false,boggd901,stewb901,engeb902,pineb101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/05 7:18AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,27275,podrj101,hackw102,hughj103,,,
CHN195406060,"""version 7RS(19) of 07/07/92""",BRO,CHN,1954/06/06,CHI11,0,0:00PM,day,false,stewb901,engeb902,pineb101,boggd901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/05 7:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,179,24421,hughj103,jeffh101,millb114,,,
CHN195406080,"""version 7RS(19) of 07/07/92""",PHI,CHN,1954/06/08,CHI11,0,0:00PM,day,false,jackb901,dixoh901,barla901,balll901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 11:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,6775,pollh101,rober102,klipj101,,,
CHN195406092,"""version 7RS(19) of 07/07/92""",PHI,CHN,1954/06/09,CHI11,2,0:00PM,day,false,barla901,balll901,jackb901,dixoh901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 11:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,11238,millb103,davij103,konsj101,,,
CHN195406100,"""version 7RS(19) of 07/07/92""",PHI,CHN,1954/06/10,CHI11,0,0:00PM,day,false,balll901,jackb901,(none),barla901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4926,konsj101,minnp101,,,,
