game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,translator,oscorer,gwrbi
FLO199606230,PIT,FLO,MIA01,1996/06/23,0,4:37,day,false,herna901,rapue901,davig901,tatat901,pitches,84,torf,10,dry,none,cloudy,177,20769,liebj001,rappp001,cordf001,"""""",,
FLO199606240,SFN,FLO,MIA01,1996/06/24,0,7:07,night,false,riekr901,relic901,quicj901,demud901,pitches,86,fromrf,10,dry,none,night,170,16860,burkj001,leitm001,nen-r001,"""""",,
FLO199606250,SFN,FLO,MIA01,1996/06/25,0,7:07,night,false,relic901,quicj901,demud901,riekr901,pitches,87,tocf,10,dry,none,night,205,16577,powej001,beckr001,,"""""",,
FLO199606260,SFN,FLO,MIA01,1996/06/26,0,1:36,day,false,quicj901,demud901,riekr901,relic901,pitches,90,torf,5,dry,none,cloudy,135,21188,browk001,watsa001,,"""""",,
FLO199606280,ATL,FLO,MIA01,1996/06/28,0,7:07,night,false,mealj901,monte901,bellw901,vanol901,pitches,83,torf,10,dry,none,night,173,30661,leita001,glavt001,nen-r001,"""""",,
FLO199606290,ATL,FLO,MIA01,1996/06/29,0,7:05,night,false,monte901,bellw901,vanol901,mealj901,pitches,85,fromcf,10,dry,none,night,169,40952,rappp001,smolj001,,"""""",,
FLO199606300,ATL,FLO,MIA01,1996/06/30,0,4:41,day,false,bellw901,vanol901,mealj901,monte901,pitches,83,fromlf,17,dry,none,overcast,174,34023,clonb001,burkj001,wohlm001,,,
FLO199607150,HOU,FLO,MIA01,1996/07/15,0,7:06,night,false,hohnb901,rapue901,davig901,tatat901,pitches,88,tocf,10,damp,showers,night,184,15807,palld001,walld002,,"""""",,
FLO199607160,HOU,FLO,MIA01,1996/07/16,0,7:07,night,false,rapue901,davig901,tatat901,hohnb901,pitches,88,torf,10,dry,none,night,167,15610,perey001,jonet003,,"""""",,
FLO199607170,HOU,FLO,MIA01,1996/07/17,0,7:07,night,false,davig901,tatat901,hohnb901,rapue901,pitches,87,torf,15,dry,none,night,178,16345,leita001,reyns001,,"""""",,
FLO199607180,PHI,FLO,MIA01,1996/07/18,0,7:05,night,false,kellj901,laynj901,rungp901,herna901,pitches,85,torf,12,dry,none,night,126,16521,browk001,mimbm001,,"""""",,
FLO199607190,PHI,FLO,MIA01,1996/07/19,0,7:05,night,false,laynj901,rungp901,herna901,kellj901,pitches,87,fromcf,2,dry,none,night,168,19123,hammc001,willm005,,"""""",,
FLO199607200,PHI,FLO,MIA01,1996/07/20,0,7:07,night,false,rungp901,herna901,kellj901,laynj901,pitches,86,fromrf,10,dry,none,night,177,24336,rappp001,sprir001,nen-r001,"""""",,
FLO199607210,PHI,FLO,MIA01,1996/07/21,0,4:37,day,false,herna901,kellj901,laynj901,rungp901,pitches,89,fromrf,7,dry,none,sunny,173,20873,schic002,burkj001,bottr001,"""""",,
FLO199607230,LAN,FLO,MIA01,1996/07/23,0,7:08,night,false,kellj901,laynj901,rungp901,herna901,pitches,86,fromrf,10,dry,none,night,172,17889,valdi001,leita001,,"""""",,
FLO199607240,LAN,FLO,MIA01,1996/07/24,0,7:06,night,false,laynj901,rungp901,herna901,kellj901,pitches,87,fromrf,9,dry,none,night,131,20486,browk001,nomoh001,nen-r001,,,
FLO199607250,LAN,FLO,MIA01,1996/07/25,0,7:07,night,false,rungp901,herna901,kellj901,laynj901,pitches,85,tolf,3,dry,none,night,167,18151,astap001,hammc001,worrt001,"""""",,
FLO199607260,SDN,FLO,MIA01,1996/07/26,0,7:06,night,false,darlg901,relic901,quicj901,demud901,pitches,85,tocf,5,dry,none,night,222,19677,hofft001,palld001,,"""""",,
FLO199607270,SDN,FLO,MIA01,1996/07/27,0,7:07,night,false,relic901,quicj901,demud901,darlg901,pitches,88,fromcf,16,dry,none,night,250,26182,villr001,matht001,,"""""",,
FLO199607280,SDN,FLO,MIA01,1996/07/28,0,4:37,day,false,quicj901,demud901,darlg901,relic901,pitches,90,tocf,10,dry,none,sunny,174,22683,leita001,hamij002,,"""""",,
FLO199607290,SDN,FLO,MIA01,1996/07/29,0,1:35,day,false,demud901,darlg901,nauep901,relic901,pitches,90,torf,15,wet,drizzle,cloudy,159,18281,sands002,browk001,hofft001,"""""",,
FLO199608080,NYN,FLO,MIA01,1996/08/08,0,7:05,night,false,gibbb901,bonig901,grege901,davib902,pitches,80,tolf,5,dry,none,night,148,21627,harnp001,browk001,franj001,"""""",,
FLO199608090,NYN,FLO,MIA01,1996/08/09,0,7:06,night,false,bonig901,grege901,davib902,gibbb901,pitches,82,torf,8,dry,none,night,169,21506,nen-r001,henrd002,,"""""",,
FLO199608100,NYN,FLO,MIA01,1996/08/10,0,7:05,night,false,grege901,davib902,gibbb901,bonig901,pitches,82,tolf,3,damp,none,night,191,22115,rappp001,wilsp001,nen-r001,"""""",,
FLO199608110,NYN,FLO,MIA01,1996/08/11,0,4:36,day,false,davib902,gibbb901,bonig901,grege901,pitches,90,torf,20,dry,none,sunny,147,21092,clarm002,valdm001,franj001,"""""",,
FLO199608130,COL,FLO,MIA01,1996/08/13,0,7:07,night,false,wendh901,gormb901,riekr901,wintm901,pitches,86,tolf,3,wet,none,night,162,26256,leita001,ritzk001,,"""""",,
FLO199608140,COL,FLO,MIA01,1996/08/14,0,7:06,night,false,riekr901,gormb901,wintm901,wendh901,pitches,85,torf,10,dry,none,night,155,26589,browk001,leskc001,nen-r001,"""""",,
FLO199608150,COL,FLO,MIA01,1996/08/15,0,7:05,night,false,gormb901,wintm901,wendh901,riekr901,pitches,86,fromcf,8,dry,none,night,168,21723,powej001,ruffb001,nen-r001,"""""",,
FLO199608231,CIN,FLO,MIA01,1996/08/23,1,4:36,day,false,tatat901,rapue901,davig901,hohnb901,pitches,83,ltor,7,dry,none,cloudy,192,0,carrg001,valdm001,branj001,"""""",,
FLO199608232,CIN,FLO,MIA01,1996/08/23,2,8:25,night,false,potts901,davig901,hohnb901,rapue901,pitches,76,rtol,6,wet,showers,night,170,21497,leita001,jarvk001,,"""""",,
FLO199608240,CIN,FLO,MIA01,1996/08/24,0,7:05,night,false,rapue901,davig901,tatat901,hohnb901,pitches,85,fromrf,10,dry,none,night,149,33883,browk001,burbd001,nen-r001,"""""",,
FLO199608250,CIN,FLO,MIA01,1996/08/25,0,4:36,day,false,davig901,tatat901,hohnb901,rapue901,pitches,86,tocf,5,dry,none,overcast,204,27372,nen-r001,smitl001,,"""""",,
FLO199609020,CHN,FLO,MIA01,1996/09/02,0,6:21,night,false,drecb901,hirsm901,froeb901,ripps901,pitches,82,torf,2,damp,rain,overcast,162,16622,valdm001,tracs001,nen-r001,"""""",,
FLO199609030,CHN,FLO,MIA01,1996/09/03,0,7:07,night,false,hirsm901,froeb901,ripps901,drecb901,pitches,87,torf,10,dry,none,night,193,15528,navaj001,leita001,,"""""",,
FLO199609040,CHN,FLO,MIA01,1996/09/04,0,7:05,night,false,froeb901,ripps901,drecb901,hirsm901,pitches,87,tolf,10,dry,none,night,158,14879,browk001,fostk001,,"""""",,
FLO199609050,MON,FLO,MIA01,1996/09/05,0,7:05,night,false,grege901,poncl901,davib902,barrm901,pitches,85,rtol,5,dry,none,night,200,16080,manub001,rappp001,,"""""",,
FLO199609060,MON,FLO,MIA01,1996/09/06,0,7:07,night,false,poncl901,davib902,barrm901,grege901,pitches,86,torf,10,dry,none,night,147,16943,huttm001,fassj001,powej001,"""""",,
FLO199609070,MON,FLO,MIA01,1996/09/07,0,7:06,night,false,davib902,barrm901,grege901,poncl901,pitches,87,rtol,5,dry,none,night,189,25278,leitm001,valdm001,rojam001,"""""",,
FLO199609080,MON,FLO,MIA01,1996/09/08,0,4:36,day,false,barrm901,grege901,poncl901,davib902,pitches,90,ltor,5,dry,none,overcast,151,19427,hellr001,martp001,nen-r001,"""""",,
FLO199609200,HOU,FLO,MIA01,1996/09/20,0,7:05,night,false,crawj901,monte901,bellw901,hallt901,pitches,84,fromcf,10,dry,none,night,176,21518,browk001,reyns001,nen-r001,"""""",,
FLO199609210,HOU,FLO,MIA01,1996/09/21,0,7:38,night,false,monte901,bellw901,hallt901,crawj901,pitches,80,fromrf,3,dry,none,night,151,31023,heref001,wagnb001,,"""""",,
FLO199609220,HOU,FLO,MIA01,1996/09/22,0,1:38,day,false,bellw901,hallt901,crawj901,monte901,pitches,88,torf,8,wet,none,overcast,153,17461,hellr001,kiled001,,"""""",,
FLO199609240,ATL,FLO,MIA01,1996/09/24,0,7:06,night,false,gormb901,herna901,marsr901,wintm901,pitches,84,tocf,5,dry,none,night,155,18245,rappp001,avers001,,"""""",,
FLO199609250,ATL,FLO,MIA01,1996/09/25,0,7:05,night,false,herna901,marsr901,wintm901,gormb901,pitches,85,torf,3,dry,none,night,132,29178,browk001,glavt001,nen-r001,"""""",,
FLO199609260,ATL,FLO,MIA01,1996/09/26,0,7:06,night,false,marsr901,wintm901,gormb901,herna901,pitches,82,tolf,15,dry,none,night,135,25553,leita001,neagd001,,"""""",,
CHA199604090,TEX,CHA,CHI12,1996/04/09,0,1:05,day,true,reilm901,craft901,garcr901,voltv901,pitches,40,ltor,8,dry,none,overcast,180,34750,grosk001,thoml001,hennm001,,,
CHA199604110,TEX,CHA,CHI12,1996/04/11,0,1:05,day,true,craft901,garcr901,voltv901,reilm901,pitches,76,fromrf,17,dry,none,sunny,226,16685,thoml001,hennm001,,,,
CHA199604120,OAK,CHA,CHI12,1996/04/12,0,3:06,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,45,tocf,6,damp,rain,overcast,165,13623,reyec001,ferna001,,,,
CHA199604130,OAK,CHA,CHI12,1996/04/13,0,1:07,day,true,kaisk901,cousd901,welkt901,brinj901,pitches,45,ltor,15,dry,none,overcast,243,15812,karcm001,wengd001,,"""""",,
CHA199604140,OAK,CHA,CHI12,1996/04/14,0,1:06,day,true,cousd901,welkt901,brinj901,kaisk901,pitches,38,ltor,13,dry,none,overcast,203,15236,groob001,simab001,,,,
CHA199604240,SEA,CHA,CHI12,1996/04/24,0,7:07,night,true,mckej901,hendt901,hirsj901,joycj901,none,50,rtol,10,unknown,none,cloudy,153,15882,alvaw001,bosic001,hernr001,"""""",,
CHA199604250,SEA,CHA,CHI12,1996/04/25,0,7:06,night,true,hendt901,hirsj901,joycj901,mckej901,none,61,rtol,17,unknown,none,night,148,14679,tapak001,wolcb001,hernr001,"""""",,
CHA199604270,CAL,CHA,CHI12,1996/04/27,0,6:05,night,true,cobld901,reedr901,johnm901,younl901,pitches,48,fromlf,10,dry,none,night,157,18139,ferna001,abboj001,hernr001,,,
CHA199604280,CAL,CHA,CHI12,1996/04/28,0,1:05,day,true,reedr901,johnm901,younl901,cobld901,pitches,49,fromlf,10,damp,rain,overcast,182,15574,baldj002,finlc001,,,,
CHA199604290,CAL,CHA,CHI12,1996/04/29,0,6:05,night,true,johnm901,younl901,cobld901,reedr901,pitches,42,tocf,8,damp,drizzle,night,185,12549,alvaw001,grimj001,hernr001,,,
CHA199605070,BAL,CHA,CHI12,1996/05/07,0,7:05,night,true,fordd901,meric901,evanj901,mccol901,pitches,51,ltor,10,dry,none,night,137,16130,ferna001,welld001,hernr001,,,
CHA199605080,BAL,CHA,CHI12,1996/05/08,0,7:05,night,true,meric901,evanj901,mccol901,fordd901,pitches,58,rtol,3,wet,none,night,151,14974,baldj002,erics001,,"""""",,
CHA199605090,BAL,CHA,CHI12,1996/05/09,0,7:05,night,true,evanj901,mccol901,fordd901,meric901,pitches,56,ltor,7,damp,showers,night,187,14507,mussm001,alvaw001,myerr001,,,
CHA199605100,NYA,CHA,CHI12,1996/05/10,0,7:07,night,true,merrd901,scotd901,phild901,onorb901,none,42,ltor,25,dry,none,night,156,15784,tapak001,petta001,hernr001,"""""",,
CHA199605110,NYA,CHA,CHI12,1996/05/11,0,6:06,night,true,phild901,onorb901,merrd901,scotd901,none,47,ltor,12,dry,none,night,190,25722,mccak001,wettj001,,"""""",,
CHA199605120,NYA,CHA,CHI12,1996/05/12,0,1:07,day,true,onorb901,merrd901,scotd901,phild901,none,53,ltor,10,dry,none,cloudy,213,17405,wickb001,thoml001,wettj001,"""""",,
CHA199605210,TOR,CHA,CHI12,1996/05/21,0,7:07,night,true,merrd901,scotd901,phild901,onorb901,pitches,77,tolf,14,dry,none,night,149,17483,tapak001,warej001,hernr001,,,
CHA199605220,TOR,CHA,CHI12,1996/05/22,0,1:05,day,true,scotd901,phild901,onorb901,merrd901,pitches,78,rtol,14,dry,none,sunny,206,17882,mccak001,timlm001,,,,
CHA199605240,MIL,CHA,CHI12,1996/05/24,0,7:05,night,true,cobld901,reedr901,johnm901,younl901,pitches,53,ltor,13,wet,none,overcast,152,18346,thoml001,spars001,hernr001,"""""",,
CHA199605250,MIL,CHA,CHI12,1996/05/25,0,6:05,night,true,reedr901,johnm901,younl901,cobld901,pitches,57,torf,9,unknown,unknown,night,186,20585,alvaw001,boner001,hernr001,,,
CHA199605260,MIL,CHA,CHI12,1996/05/26,0,1:05,day,true,younl901,cobld901,(none),reedr901,pitches,54,ltor,15,dry,none,cloudy,183,21151,tapak001,mcdob001,,"""""",,
CHA199605300,DET,CHA,CHI12,1996/05/30,0,7:07,night,true,craft901,garcr901,cedeg901,reilm901,pitches,63,ltor,6,dry,none,night,170,17339,alvaw001,olivo001,,,,
CHA199605310,DET,CHA,CHI12,1996/05/31,0,7:07,night,true,garcr901,cedeg901,reilm901,craft901,pitches,68,ltor,8,dry,none,night,148,16983,tapak001,liraf001,,,,
CHA199606021,DET,CHA,CHI12,1996/06/02,1,1:00,day,true,cedeg901,reilm901,craft901,garcr901,pitches,69,ltor,12,dry,none,sunny,140,0,baldj002,thomj003,hernr001,"""""",,
CHA199606022,DET,CHA,CHI12,1996/06/02,2,2:57,day,true,reilm901,craft901,garcr901,cedeg901,none,70,tolf,12,unknown,none,sunny,196,26125,mccak001,keagg001,,"""""",,
CHA199606100,BOS,CHA,CHI12,1996/06/10,0,7:08,night,true,culbf901,mckej901,(none),hendt901,pitches,59,ltor,10,dry,none,night,149,21799,tapak001,waket001,,,,
CHA199606110,BOS,CHA,CHI12,1996/06/11,0,7:07,night,true,mckej901,hendt901,dimur901,culbf901,pitches,65,ltor,9,dry,none,night,151,20792,eshev001,magrj001,,,,
CHA199606120,BOS,CHA,CHI12,1996/06/12,0,2:07,day,true,hendt901,dimur901,culbf901,mckej901,pitches,72,ltor,5,dry,none,sunny,240,21139,hudsj001,karcm001,,,,
CHA199606200,SEA,CHA,CHI12,1996/06/20,0,7:06,night,true,garcr901,joycj901,(none),scotd901,pitches,82,ltor,8,dry,none,night,183,23017,hitcs001,tapak001,charn001,"""""",,
CHA199606210,SEA,CHA,CHI12,1996/06/21,0,7:06,night,true,joycj901,culbf901,hendt901,garcr901,pitches,86,tolf,10,dry,none,night,151,23253,wagnm002,magrj001,,"""""",,
CHA199606220,SEA,CHA,CHI12,1996/06/22,0,3:07,day,true,culbf901,hendt901,garcr901,joycj901,pitches,72,ltor,10,dry,none,cloudy,217,27036,wellb002,ferna001,charn001,"""""",,
CHA199606230,SEA,CHA,CHI12,1996/06/23,0,1:06,day,true,hendt901,garcr901,joycj901,culbf901,pitches,74,ltor,7,dry,none,overcast,214,26768,mccak001,guetl001,,"""""",,
CHA199606241,CAL,CHA,CHI12,1996/06/24,1,4:07,day,true,tscht901,mcclt901,barrt901,hicke901,pitches,75,torf,12,dry,none,sunny,165,0,alvaw001,jamem001,hernr001,"""""",,
CHA199606242,CAL,CHA,CHI12,1996/06/24,2,7:23,night,true,mcclt901,barrt901,hicke901,tscht901,pitches,63,ltor,5,dry,none,night,197,24469,hancr001,sirom001,perct001,"""""",,
CHA199606250,CAL,CHA,CHI12,1996/06/25,0,7:05,night,true,barrt901,hicke901,tscht901,mcclt901,pitches,68,fromlf,12,dry,none,night,139,23270,tapak001,langm001,hernr001,"""""",,
CHA199606270,CLE,CHA,CHI12,1996/06/27,0,7:05,night,true,hicke901,tscht901,mcclt901,barrt901,pitches,85,rtol,7,dry,none,night,201,27782,ferna001,swing001,,"""""",,
CHA199606280,CLE,CHA,CHI12,1996/06/28,0,7:05,night,true,onorb901,merrd901,scotd901,clara901,pitches,93,rtol,8,dry,none,night,204,33136,baldj002,tavaj001,hernr001,"""""",,
CHA199606290,CLE,CHA,CHI12,1996/06/29,0,7:05,night,true,merrd901,scotd901,clara901,onorb901,pitches,93,rtol,13,dry,none,sunny,210,43601,shuep001,karcm001,,"""""",,
CHA199606300,CLE,CHA,CHI12,1996/06/30,0,7:05,night,true,scotd901,clara901,onorb901,merrd901,pitches,83,ltor,10,dry,none,night,160,30351,herso001,tapak001,mesaj001,"""""",,
CHA199607010,MIN,CHA,CHI12,1996/07/01,0,7:06,night,true,reilm901,cedeg901,garcr901,everm901,pitches,76,fromcf,10,dry,none,night,184,19211,aguir001,sirom001,,"""""",,
CHA199607020,MIN,CHA,CHI12,1996/07/02,0,7:05,night,true,cedeg901,garcr901,everm901,reilm901,pitches,69,ltor,13,dry,none,night,176,18357,ferna001,aldrs001,hernr001,"""""",,
CHA199607030,MIN,CHA,CHI12,1996/07/03,0,6:07,night,true,garcr901,everm901,reilm901,cedeg901,pitches,69,ltor,11,dry,none,sunny,196,26113,radkb001,andul001,stevd001,"""""",,
CHA199607180,KCA,CHA,CHI12,1996/07/18,0,7:06,night,true,reedr901,johnm901,younl901,cobld901,pitches,88,rtol,16,dry,none,night,163,17657,appik001,ferna001,pichh001,"""""",,
CHA199607190,KCA,CHA,CHI12,1996/07/19,0,7:05,night,true,johnm901,younl901,cobld901,reedr901,pitches,67,fromlf,22,dry,none,night,214,19604,montj002,hernr001,,"""""",,
CHA199607200,KCA,CHA,CHI12,1996/07/20,0,6:05,night,true,younl901,cobld901,reedr901,johnm901,pitches,67,torf,12,dry,none,night,185,32282,lintd001,keysb001,montj002,"""""",,
CHA199607210,KCA,CHA,CHI12,1996/07/21,0,2:53,day,true,cobld901,reedr901,johnm901,younl901,pitches,59,ltor,12,damp,drizzle,cloudy,150,21253,alvaw001,hanec001,hernr001,,,
CHA199607220,OAK,CHA,CHI12,1996/07/22,0,7:07,night,true,evanj901,mccol901,fordd901,meric901,pitches,75,ltor,10,dry,none,night,177,23572,taylb001,karcm001,,,,
CHA199607230,OAK,CHA,CHI12,1996/07/23,0,7:07,night,true,mccol901,fordd901,meric901,evanj901,none,79,rtol,13,dry,none,night,178,18527,wengd001,ferna001,corsj001,"""""",,
CHA199607240,OAK,CHA,CHI12,1996/07/24,0,1:05,day,true,fordd901,meric901,evanj901,mccol901,pitches,80,tolf,20,wet,none,sunny,179,23350,corsj001,simab001,taylb001,"""""",,
CHA199607250,TEX,CHA,CHI12,1996/07/25,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,70,ltor,12,dry,none,night,248,19524,russj001,keysb001,hennm001,"""""",,
CHA199607260,TEX,CHA,CHI12,1996/07/26,0,7:05,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,75,tolf,10,dry,none,night,153,21398,alvaw001,olivd001,,"""""",,
CHA199607270,TEX,CHA,CHI12,1996/07/27,0,12:07,day,true,cousd901,welkt901,brinj901,kaisk901,pitches,77,ltor,9,dry,none,sunny,201,22629,hereg001,simab001,vosbe001,,,
CHA199607280,TEX,CHA,CHI12,1996/07/28,0,1:05,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,69,unknown,-1,damp,drizzle,overcast,150,20902,ferna001,pavlr001,,"""""",,
CHA199608090,BAL,CHA,CHI12,1996/08/09,0,7:05,night,true,scotd901,phild901,roe-r901,dimur901,pitches,75,ltor,10,wet,none,night,198,23995,simab001,myerr001,,"""""",,
CHA199608100,BAL,CHA,CHI12,1996/08/10,0,6:06,night,true,phild901,roe-r901,dimur901,scotd901,none,75,ltor,12,dry,none,night,179,26772,mussm001,alvaw001,mcdor001,"""""",,
CHA199608110,BAL,CHA,CHI12,1996/08/11,0,1:07,day,true,roe-r901,dimur901,scotd901,phild901,pitches,74,fromcf,8,dry,none,cloudy,203,27088,tapak001,milla001,hernr001,"""""",,
CHA199608120,NYA,CHA,CHI12,1996/08/12,0,7:07,night,true,evanj901,mccol901,fordd901,meric901,none,78,ltor,9,unknown,none,night,182,32492,hernr001,wettj001,,"""""",,
CHA199608130,NYA,CHA,CHI12,1996/08/13,0,7:06,night,true,mccol901,fordd901,meric901,evanj901,none,81,rtol,12,dry,none,night,169,26455,bertm001,weatd001,,"""""",,
CHA199608140,NYA,CHA,CHI12,1996/08/14,0,1:07,day,true,fordd901,meric901,evanj901,mccol901,pitches,82,rtol,15,dry,none,cloudy,159,23350,petta001,baldj002,rivem002,,,
CHA199608220,TOR,CHA,CHI12,1996/08/22,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,86,rtol,13,damp,rain,night,86,22394,hanse001,ferna001,,"""""",,
CHA199608230,TOR,CHA,CHI12,1996/08/23,0,7:06,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,75,ltor,13,dry,none,night,154,19132,hentp001,ruffs001,,"""""",,
CHA199608240,TOR,CHA,CHI12,1996/08/24,0,7:08,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,80,fromlf,8,dry,none,night,176,29413,willw001,baldj002,,"""""",,
CHA199608250,TOR,CHA,CHI12,1996/08/25,0,1:06,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,85,tolf,5,dry,none,sunny,225,19647,hernr001,timlm001,,"""""",,
CHA199608260,MIL,CHA,CHI12,1996/08/26,0,7:06,night,true,clara901,culbf901,morrd901,barnl901,pitches,79,ltor,13,dry,none,night,199,19637,eldrc001,alvaw001,joned001,"""""",,
CHA199608270,MIL,CHA,CHI12,1996/08/27,0,7:06,night,true,culbf901,morrd901,barnl901,clara901,pitches,73,ltor,13,dry,none,night,172,15443,vanet001,ferna001,fettm001,"""""",,
CHA199608280,MIL,CHA,CHI12,1996/08/28,0,1:05,day,true,morrd901,barnl901,clara901,culbf901,pitches,75,fromlf,12,dry,none,sunny,146,17269,baldj002,mcdob001,hernr001,"""""",,
CHA199609020,DET,CHA,CHI12,1996/09/02,0,1:05,day,true,morrd901,barnl901,clara901,culbf901,pitches,82,fromcf,10,dry,none,sunny,204,19599,myerm001,hernr001,limaj001,"""""",,
CHA199609030,DET,CHA,CHI12,1996/09/03,0,7:06,night,true,barnl901,clara901,culbf901,morrd901,pitches,80,ltor,10,dry,none,night,189,13857,bertm001,olivo001,hernr001,,,
CHA199609040,DET,CHA,CHI12,1996/09/04,0,7:06,night,true,clara901,culbf901,morrd901,barnl901,pitches,80,ltor,8,dry,none,night,159,15120,castt001,millt002,,"""""",,
CHA199609060,BOS,CHA,CHI12,1996/09/06,0,7:05,night,true,meric901,evanj901,mccol901,hicke901,pitches,77,tocf,9,dry,none,night,169,18417,waket001,alvaw001,,"""""",,
CHA199609070,BOS,CHA,CHI12,1996/09/07,0,7:07,night,true,evanj901,mccol901,hicke901,meric901,pitches,79,ltor,6,dry,none,night,154,28219,ferna001,clemr001,hernr001,"""""",,
CHA199609080,BOS,CHA,CHI12,1996/09/08,0,1:07,day,true,mccol901,hicke901,meric901,evanj901,pitches,82,rtol,6,dry,none,overcast,157,19983,baldj002,selea001,hernr001,"""""",,
CHA199609160,CLE,CHA,CHI12,1996/09/16,0,7:05,night,true,scotd901,phild901,roe-r901,merrd901,pitches,62,ltor,-1,dry,none,night,197,25392,mcdoj001,alvaw001,,"""""",,
CHA199609170,CLE,CHA,CHI12,1996/09/17,0,7:06,night,true,phild901,roe-r901,merrd901,scotd901,none,62,ltor,12,dry,none,night,158,18763,andeb002,ferna001,plune001,"""""",,
CHA199609180,CLE,CHA,CHI12,1996/09/18,0,7:06,night,true,roe-r901,merrd901,scotd901,phild901,none,64,ltor,8,dry,none,night,164,20289,lopea002,baldj002,mesaj001,"""""",,
CHA199609190,MIN,CHA,CHI12,1996/09/19,0,7:05,night,true,merrd901,scotd901,phild901,roe-r901,pitches,63,ltor,13,dry,none,night,150,14253,sirom001,rodrf001,castt001,"""""",,
CHA199609200,MIN,CHA,CHI12,1996/09/20,0,7:08,night,true,younl901,cobld901,barrt901,culbf901,pitches,63,rtol,10,dry,none,night,139,15673,tapak001,rober001,,"""""",,
CHA199609210,MIN,CHA,CHI12,1996/09/21,0,12:08,day,true,cobld901,barrt901,culbf901,younl901,none,65,tocf,5,dry,none,overcast,186,18866,radkb001,alvaw001,tromm001,"""""",,
CHA199609220,MIN,CHA,CHI12,1996/09/22,0,1:07,day,true,barrt901,culbf901,younl901,cobld901,pitches,68,tocf,17,dry,none,sunny,130,20111,ferna001,aldrs001,,"""""",,
CHA199609240,KCA,CHA,CHI12,1996/09/24,0,7:06,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,60,fromrf,5,dry,none,night,133,14348,castt001,belct001,,"""""",,
CHA199609250,KCA,CHA,CHI12,1996/09/25,0,7:06,night,true,brinj901,kaisk901,cousd901,welkt901,none,62,rtol,9,unknown,none,night,168,15911,appik001,tapak001,,"""""",,
NYA199604090,KCA,NYA,NYC16,1996/04/09,0,1:13,day,true,cousd901,welkt901,brinj901,kaisk901,pitches,38,unknown,-1,damp,snow,overcast,184,56329,petta001,hanec001,,,,
NYA199604110,KCA,NYA,NYC16,1996/04/11,0,1:09,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,53,ltor,24,dry,none,sunny,161,17519,key-j001,belct001,howes001,"""""",,
NYA199604120,TEX,NYA,NYC16,1996/04/12,0,7:35,night,true,scotd901,roe-r901,merrd901,cedeg901,pitches,69,unknown,14,dry,none,night,171,20238,coned001,hillk001,wettj001,,,
NYA199604130,TEX,NYA,NYC16,1996/04/13,0,1:35,day,true,roe-r901,merrd901,cedeg901,scotd901,pitches,52,fromcf,17,dry,none,overcast,212,19603,pavlr001,goodd001,vosbe001,,,
NYA199604140,TEX,NYA,NYC16,1996/04/14,0,1:35,day,true,merrd901,cedeg901,scotd901,roe-r901,pitches,55,torf,10,dry,none,sunny,180,20181,petta001,grosk001,,,,
NYA199604240,CLE,NYA,NYC16,1996/04/24,0,7:36,night,true,cedeg901,reilm901,craft901,garcr901,none,61,rtol,12,unknown,none,night,217,20187,kamis001,martd001,,"""""",,
NYA199604250,CLE,NYA,NYC16,1996/04/25,0,7:36,night,true,reilm901,craft901,garcr901,cedeg901,none,64,tolf,9,unknown,none,night,187,18580,poolj001,petta001,mesaj001,"""""",,
NYA199604260,MIN,NYA,NYC16,1996/04/26,0,7:35,night,true,shulj901,mcclt901,tscht901,hicke901,none,60,tolf,7,unknown,unknown,night,180,14450,rivem002,radkb001,wettj001,"""""",,
NYA199604270,MIN,NYA,NYC16,1996/04/27,0,1:35,day,true,mcclt901,tscht901,hicke901,shulj901,pitches,65,ltor,8,dry,none,sunny,237,20025,benne001,wickb001,,,,
NYA199604280,MIN,NYA,NYC16,1996/04/28,0,1:35,day,true,tscht901,hicke901,shulj901,mcclt901,pitches,64,rtol,12,dry,none,sunny,182,24793,rivem002,rodrf001,wettj001,,,
NYA199605020,CHA,NYA,NYC16,1996/05/02,0,7:36,night,true,clara901,morrd901,barnl901,koscg901,none,68,tocf,13,dry,none,night,131,19773,coned001,ferna001,,"""""",,
NYA199605030,CHA,NYA,NYC16,1996/05/03,0,7:35,night,true,morrd901,barnl901,koscg901,clara901,none,56,unknown,8,dry,none,night,181,15599,rivem002,thoml001,wettj001,"""""",,
NYA199605040,CHA,NYA,NYC16,1996/05/04,0,1:35,day,true,barnl901,koscg901,clara901,morrd901,pitches,53,ltor,12,damp,none,overcast,217,20661,karcm001,nelsj001,,,,
