game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,wp,lp,winner,loser,home_final_score,visiting_final_score
KCA202309010,KCA,BOS,2,0,lylej001,paxtj001,KCA,BOS,13,2
KCA202309020,KCA,BOS,0,3,houct001,marsa001,BOS,KCA,5,9
KCA202309030,KCA,BOS,0,0,salec001,greiz001,BOS,KCA,3,7
KCA202309040,KCA,CHA,1,0,ragac001,schoj002,KCA,CHA,12,1
KCA202309050,KCA,CHA,0,0,kowaj001,santg001,KCA,CHA,7,6
KCA202309060,KCA,CHA,0,0,toust001,lylej001,CHA,KCA,4,6
KCA202309150,KCA,HOU,0,0,zerpa001,javic001,KCA,HOU,4,2
KCA202309160,KCA,HOU,3,0,mcarj001,nerih001,KCA,HOU,10,8
KCA202309170,KCA,HOU,0,0,valdf001,lylej001,HOU,KCA,1,7
KCA202309180,KCA,CLE,0,0,kowaj001,stept002,KCA,CLE,6,4
KCA202309190,KCA,CLE,2,0,marsa001,allel003,KCA,CLE,7,6
KCA202309200,KCA,CLE,3,0,zerpa001,gioll001,KCA,CLE,6,2
KCA202309290,KCA,NYA,9,0,lylej001,rodoc001,KCA,NYA,12,5
KCA202309300,KCA,NYA,1,0,montf001,marsa001,NYA,KCA,2,5
KCA202310010,KCA,NYA,0,0,greiz001,kingm002,KCA,NYA,5,2
LAN202303300,LAN,ARI,0,1,uriaj001,gallz001,LAN,ARI,8,2
LAN202303310,LAN,ARI,0,0,jamed003,vesia001,ARI,LAN,1,2
LAN202304010,LAN,ARI,5,0,kersc001,bumgm001,LAN,ARI,10,1
LAN202304020,LAN,ARI,1,0,chafa001,gratb002,ARI,LAN,1,2
LAN202304030,LAN,COL,0,0,almoy001,feltr001,LAN,COL,13,4
LAN202304040,LAN,COL,2,0,uriaj001,marqg001,LAN,COL,5,2
LAN202304140,LAN,CHN,0,0,steej002,syndn001,CHN,LAN,2,8
LAN202304150,LAN,CHN,0,0,mills001,fulmm001,LAN,CHN,2,1
LAN202304160,LAN,CHN,0,0,smyld001,uriaj001,CHN,LAN,2,3
LAN202304170,LAN,NYN,1,0,peted003,vesia001,NYN,LAN,6,8
LAN202304180,LAN,NYN,2,0,kersc001,megit002,LAN,NYN,5,0
LAN202304190,LAN,NYN,0,0,yacaj001,syndn001,NYN,LAN,3,5
LAN202304280,LAN,SLN,2,2,may-d003,flahj002,LAN,SLN,7,3
LAN202304290,LAN,SLN,0,0,kersc001,montj004,LAN,SLN,1,0
LAN202304300,LAN,SLN,0,0,syndn001,thomz002,LAN,SLN,6,3
LAN202305010,LAN,PHI,1,0,gonzv001,walkt004,LAN,PHI,13,4
LAN202305020,LAN,PHI,1,0,uriaj001,stram001,LAN,PHI,13,1
LAN202305030,LAN,PHI,0,1,gratb002,kimbc001,LAN,PHI,10,6
LAN202305120,LAN,SDN,0,0,fergc001,hillt002,LAN,SDN,4,2
LAN202305130,LAN,SDN,3,1,uriaj001,musgj001,LAN,SDN,4,2
LAN202305140,LAN,SDN,0,0,gonst001,weatr001,LAN,SDN,4,0
LAN202305150,LAN,MIN,3,0,bickp001,lopej004,LAN,MIN,9,8
LAN202305160,LAN,MIN,0,1,oberb002,kersc001,MIN,LAN,1,5
LAN202305170,LAN,MIN,0,0,gratb002,delej003,LAN,MIN,7,3
LAN202305290,LAN,WAS,0,0,millb005,willt002,LAN,WAS,6,1
LAN202305300,LAN,WAS,0,0,gonst001,irvij001,LAN,WAS,9,3
LAN202305310,LAN,WAS,3,0,finnk001,gratb002,WAS,LAN,6,10
LAN202306020,LAN,NYA,6,0,kersc001,sevel001,LAN,NYA,8,4
LAN202306030,LAN,NYA,0,0,coleg001,grovm001,NYA,LAN,3,6
LAN202306040,LAN,NYA,0,0,holmc001,phile001,NYA,LAN,1,4
LAN202306130,LAN,CHA,4,0,gonst001,lynnl001,LAN,CHA,5,1
LAN202306140,LAN,CHA,0,0,loper003,vesia001,CHA,LAN,4,8
LAN202306150,LAN,CHA,0,2,fergc001,crocg001,LAN,CHA,5,4
LAN202306160,LAN,SFN,0,0,roget001,vesia001,SFN,LAN,5,7
LAN202306170,LAN,SFN,0,0,wooda002,millb005,SFN,LAN,0,15
LAN202306180,LAN,SFN,0,0,webbl001,gonst001,SFN,LAN,3,7
LAN202306230,LAN,HOU,1,0,sheee001,franj006,LAN,HOU,3,2
LAN202306240,LAN,HOU,3,0,bickp001,abreb002,LAN,HOU,8,7
LAN202306250,LAN,HOU,1,0,presr001,almoy001,HOU,LAN,5,6
LAN202307030,LAN,PIT,0,0,fergc001,kellm003,LAN,PIT,5,2
LAN202307040,LAN,PIT,1,2,bednd001,phile001,PIT,LAN,7,9
LAN202307050,LAN,PIT,0,1,millb005,contr001,LAN,PIT,6,4
LAN202307060,LAN,PIT,2,0,uriaj001,oviej001,LAN,PIT,5,2
LAN202307070,LAN,ANA,1,0,gonst001,canng001,LAN,ANA,11,4
LAN202307080,LAN,ANA,1,0,grovm001,detmr001,LAN,ANA,10,5
LAN202307240,LAN,TOR,1,0,jackj001,bickp001,TOR,LAN,3,6
LAN202307250,LAN,TOR,1,1,gratb002,whitm004,LAN,TOR,8,7
LAN202307260,LAN,TOR,0,0,kikuy001,gonst001,TOR,LAN,1,8
LAN202307280,LAN,CIN,1,3,willb003,millb005,CIN,LAN,5,6
LAN202307290,LAN,CIN,3,0,kellj001,weavl001,LAN,CIN,3,2
LAN202307300,LAN,CIN,0,3,ashcg001,grovm001,CIN,LAN,0,9
LAN202308010,LAN,OAK,0,0,lynnl001,waldk003,LAN,OAK,7,3
LAN202308020,LAN,OAK,3,0,gonst001,harrh002,LAN,OAK,10,1
LAN202308030,LAN,OAK,0,0,uriaj001,searj001,LAN,OAK,8,2
LAN202308100,LAN,COL,0,0,yarbr001,doylt001,LAN,COL,2,1
LAN202308110,LAN,COL,0,0,lynnl001,gomba001,LAN,COL,6,1
LAN202308120,LAN,COL,1,1,gonst001,lambp001,LAN,COL,4,1
LAN202308130,LAN,COL,0,0,uriaj001,freek001,LAN,COL,8,3
LAN202308150,LAN,MIL,0,1,millb005,housa001,LAN,MIL,6,2
LAN202308160,LAN,MIL,1,0,kersc001,milew001,LAN,MIL,7,1
LAN202308170,LAN,MIL,0,0,fergc001,payaj001,LAN,MIL,1,0
LAN202308180,LAN,MIA,1,1,alcas001,gonst001,MIA,LAN,3,11
LAN202308191,LAN,MIA,0,0,yarbr001,robed002,LAN,MIA,3,1
LAN202308192,LAN,MIA,0,1,uriaj001,garrb001,LAN,MIA,3,1
LAN202308280,LAN,ARI,3,0,millb005,gallz001,LAN,ARI,7,4
LAN202308290,LAN,ARI,3,0,kersc001,kellm002,LAN,ARI,9,1
LAN202308300,LAN,ARI,0,0,pepir001,pfaab001,LAN,ARI,7,0
LAN202308310,LAN,ATL,1,0,stris002,lynnl001,ATL,LAN,7,8
LAN202309010,LAN,ATL,0,0,friem001,uriaj001,ATL,LAN,3,6
LAN202309020,LAN,ATL,0,0,tonkm001,vesia001,ATL,LAN,2,4
LAN202309030,LAN,ATL,0,0,millb005,mortc002,LAN,ATL,3,1
LAN202309110,LAN,SDN,1,1,suarr002,phile001,SDN,LAN,8,11
LAN202309120,LAN,SDN,1,0,lynnl001,wachm001,LAN,SDN,11,2
LAN202309130,LAN,SDN,0,1,snelb001,pepir001,SDN,LAN,1,6
LAN202309180,LAN,DET,0,0,lynnl001,rodre004,LAN,DET,8,3
LAN202309190,LAN,DET,0,1,vesia001,langa001,LAN,DET,3,2
LAN202309200,LAN,DET,0,0,olsor001,millb005,DET,LAN,2,4
LAN202309210,LAN,SFN,0,0,mills001,brebj001,LAN,SFN,7,2
LAN202309220,LAN,SFN,0,0,manas001,stong001,SFN,LAN,1,5
LAN202309230,LAN,SFN,0,0,kersc001,brebj001,LAN,SFN,7,0
LAN202309240,LAN,SFN,0,0,mills001,dovac001,LAN,SFN,3,2
MIA202303300,MIA,NYN,0,0,schem001,scott003,NYN,MIA,3,5
MIA202303310,MIA,NYN,0,0,luzaj001,peted003,MIA,NYN,2,1
MIA202304010,MIA,NYN,0,0,megit002,narda001,NYN,MIA,2,6
MIA202304020,MIA,NYN,1,2,sengk001,roget003,NYN,MIA,1,5
MIA202304030,MIA,MIN,0,1,mahlt001,cuetj001,MIN,MIA,1,11
MIA202304040,MIA,MIN,0,0,alcas001,maedk001,MIA,MIN,1,0
MIA202304050,MIA,MIN,1,0,flord002,jax-g001,MIA,MIN,5,2
MIA202304140,MIA,ARI,0,0,roget003,bumgm001,MIA,ARI,5,1
MIA202304150,MIA,ARI,0,1,narda001,mcgos001,MIA,ARI,3,2
MIA202304160,MIA,ARI,0,0,gallz001,alcas001,ARI,MIA,0,5
MIA202304170,MIA,SFN,0,0,barnm001,webbl001,MIA,SFN,4,3
MIA202304180,MIA,SFN,0,2,cabre003,junij001,MIA,SFN,4,2
MIA202304190,MIA,SFN,0,0,dovac001,smeld001,SFN,MIA,2,5
MIA202304280,MIA,CHN,0,0,puk-a001,ruckm001,MIA,CHN,3,2
MIA202304290,MIA,CHN,5,0,cabre003,kilic001,MIA,CHN,7,6
MIA202304300,MIA,CHN,0,0,scott003,thomk002,MIA,CHN,4,3
MIA202305020,MIA,ATL,0,0,eldeb001,alcas001,ATL,MIA,0,6
MIA202305030,MIA,ATL,0,0,mchuc001,garrb001,ATL,MIA,6,14
MIA202305040,MIA,ATL,2,1,doddd001,luzaj001,ATL,MIA,3,6
MIA202305120,MIA,CIN,0,0,gibai001,flord002,CIN,MIA,4,7
MIA202305130,MIA,CIN,0,0,gibai001,alcas001,CIN,MIA,5,6
MIA202305140,MIA,CIN,0,0,scott003,hergk001,MIA,CIN,3,1
MIA202305160,MIA,WAS,0,0,narda001,harvh001,MIA,WAS,5,4
MIA202305170,MIA,WAS,0,0,cabre003,gorem001,MIA,WAS,4,3
MIA202305180,MIA,WAS,0,0,peree004,willt002,MIA,WAS,5,3
MIA202305300,MIA,SDN,0,0,martn002,flord002,SDN,MIA,4,9
MIA202305310,MIA,SDN,0,0,okers001,hadej001,MIA,SDN,2,1
MIA202306010,MIA,SDN,0,0,musgj001,luzaj001,SDN,MIA,1,10
MIA202306020,MIA,OAK,2,0,cabre003,fujis001,MIA,OAK,4,0
MIA202306030,MIA,OAK,0,0,peree004,medil002,MIA,OAK,12,1
MIA202306040,MIA,OAK,0,0,scott003,pruia001,MIA,OAK,7,5
MIA202306050,MIA,KCA,0,2,garrb001,mayem001,MIA,KCA,9,6
MIA202306060,MIA,KCA,0,0,luzaj001,greiz001,MIA,KCA,6,1
MIA202306070,MIA,KCA,0,0,cabre003,lylej001,MIA,KCA,6,1
MIA202306190,MIA,TOR,0,0,brazh001,berrj001,MIA,TOR,11,0
MIA202306200,MIA,TOR,0,0,garcy001,scott003,TOR,MIA,0,2
MIA202306210,MIA,TOR,0,0,gausk001,alcas001,TOR,MIA,3,6
MIA202306220,MIA,PIT,0,0,brazh001,mlodc001,MIA,PIT,6,4
MIA202306230,MIA,PIT,1,0,ortil003,puk-a001,PIT,MIA,1,3
MIA202306240,MIA,PIT,0,0,narda001,perda001,MIA,PIT,4,3
MIA202306250,MIA,PIT,0,0,peree004,oviej001,MIA,PIT,2,0
MIA202307030,MIA,SLN,2,0,brazh001,palla001,MIA,SLN,5,4
MIA202307040,MIA,SLN,3,0,luzaj001,waina001,MIA,SLN,15,2
MIA202307050,MIA,SLN,4,0,puk-a001,hickj002,MIA,SLN,10,9
MIA202307060,MIA,SLN,0,0,flahj002,peree004,SLN,MIA,0,3
MIA202307070,MIA,PHI,0,0,hoffj003,puk-a001,PHI,MIA,3,4
MIA202307080,MIA,PHI,3,1,garrb001,suarr001,MIA,PHI,5,3
MIA202307090,MIA,PHI,2,0,luzaj001,nolaa001,MIA,PHI,7,3
MIA202307210,MIA,COL,0,2,lambp001,garrb001,COL,MIA,1,6
MIA202307220,MIA,COL,0,0,bardd001,scott003,COL,MIA,3,4
MIA202307230,MIA,COL,0,0,brazh001,johnp001,MIA,COL,3,2
MIA202307280,MIA,DET,2,0,puk-a001,folej001,MIA,DET,6,5
MIA202307290,MIA,DET,0,0,wentj001,cuetj001,DET,MIA,0,5
MIA202307300,MIA,DET,0,0,lopej004,holtt002,MIA,DET,8,6
MIA202307310,MIA,PHI,2,0,walkt004,scott003,PHI,MIA,2,4
MIA202308010,MIA,PHI,0,0,sotog003,robed002,PHI,MIA,1,3
MIA202308020,MIA,PHI,0,0,scott003,coved001,MIA,PHI,9,8
MIA202308030,MIA,PHI,0,0,lorem002,cuetj001,PHI,MIA,2,4
MIA202308110,MIA,NYA,0,0,vasqr001,luzaj001,NYA,MIA,4,9
MIA202308120,MIA,NYA,2,0,alcas001,kingm002,MIA,NYA,3,1
MIA202308130,MIA,NYA,0,0,lopej004,holmc001,MIA,NYA,8,7
MIA202308140,MIA,HOU,0,0,garrb001,valdf001,MIA,HOU,5,1
MIA202308150,MIA,HOU,0,0,browh001,puk-a001,HOU,MIA,5,6
MIA202308160,MIA,HOU,2,5,verlj001,luzaj001,HOU,MIA,5,12
MIA202308250,MIA,WAS,0,1,adonj001,garrb001,WAS,MIA,4,7
MIA202308260,MIA,WAS,0,0,weemj001,robed002,WAS,MIA,2,3
MIA202308270,MIA,WAS,0,0,hoeib001,willt002,MIA,WAS,2,1
MIA202308290,MIA,TBA,1,0,civaa001,alcas001,TBA,MIA,2,11
MIA202308300,MIA,TBA,0,0,armss001,robed002,TBA,MIA,0,3
MIA202309050,MIA,LAN,0,0,narda001,yarbr001,MIA,LAN,6,3
MIA202309060,MIA,LAN,0,0,cabre003,lynnl001,MIA,LAN,11,4
MIA202309070,MIA,LAN,0,0,pepir001,garrb001,LAN,MIA,0,10
MIA202309150,MIA,ATL,3,0,puk-a001,handb001,MIA,ATL,9,6
MIA202309160,MIA,ATL,4,3,scott003,yatek001,MIA,ATL,11,5
MIA202309170,MIA,ATL,0,0,luzaj001,mortc002,MIA,ATL,16,2
MIA202309180,MIA,NYN,0,0,bickp001,scott003,NYN,MIA,1,2
MIA202309190,MIA,NYN,0,0,scott003,gottt001,MIA,NYN,4,3
MIA202309200,MIA,NYN,0,0,sengk001,peree004,NYN,MIA,3,8
MIA202309220,MIA,MIL,0,0,burnc002,okers001,MIL,MIA,1,16
MIA202309230,MIA,MIL,3,0,narda001,payaj001,MIA,MIL,5,4
MIA202309240,MIA,MIL,0,0,cabre003,peraf001,MIA,MIL,6,1
MIL202304030,MIL,NYN,0,0,peraf001,carrc003,MIL,NYN,10,0
MIL202304040,MIL,NYN,2,0,milew001,schem001,MIL,NYN,9,0
MIL202304050,MIL,NYN,0,1,willd004,ottaa001,MIL,NYN,7,6
MIL202304070,MIL,SLN,0,0,woodb005,flahj002,MIL,SLN,4,0
MIL202304080,MIL,SLN,0,2,montj004,lauee001,SLN,MIL,0,6
MIL202304090,MIL,SLN,0,0,peraf001,woodj003,MIL,SLN,6,1
MIL202304210,MIL,BOS,0,0,piven001,peraf001,BOS,MIL,3,5
MIL202304220,MIL,BOS,0,0,milew001,whitg002,MIL,BOS,5,4
MIL202304230,MIL,BOS,0,1,ort-k001,bushm001,BOS,MIL,5,12
MIL202304240,MIL,DET,1,0,boydm001,rea-c001,DET,MIL,2,4
MIL202304250,MIL,DET,0,0,englm001,lauee001,DET,MIL,3,4
MIL202304260,MIL,DET,3,0,peraf001,lorem002,MIL,DET,6,2
MIL202304280,MIL,ANA,1,0,strzp001,loupa001,MIL,ANA,2,1
MIL202304290,MIL,ANA,0,0,burnc002,detmr001,MIL,ANA,7,5
MIL202304300,MIL,ANA,0,0,suarj001,rea-c001,ANA,MIL,0,3
MIL202305080,MIL,LAN,0,0,peraf001,gonst001,MIL,LAN,9,3
MIL202305090,MIL,LAN,0,2,bruij001,lauee001,LAN,MIL,2,6
MIL202305100,MIL,LAN,0,0,kersc001,milew001,LAN,MIL,1,8
MIL202305120,MIL,KCA,1,0,burnc002,taylj001,MIL,KCA,5,1
MIL202305130,MIL,KCA,0,1,willd004,hernc006,MIL,KCA,4,3
MIL202305140,MIL,KCA,1,1,lauee001,lylej001,MIL,KCA,9,6
MIL202305220,MIL,HOU,0,0,javic001,burnc002,HOU,MIL,2,12
MIL202305230,MIL,HOU,0,0,rea-c001,franj006,MIL,HOU,6,0
MIL202305240,MIL,HOU,2,0,housa001,bielb001,MIL,HOU,4,0
MIL202305250,MIL,SFN,0,0,junij001,tehej001,SFN,MIL,0,5
MIL202305260,MIL,SFN,1,0,wooda002,peraf001,SFN,MIL,1,15
MIL202305270,MIL,SFN,0,1,webbl001,strzp001,SFN,MIL,1,3
MIL202305280,MIL,SFN,3,0,rea-c001,cobba001,MIL,SFN,7,5
MIL202306060,MIL,BAL,2,0,strzp001,votha001,MIL,BAL,4,3
MIL202306070,MIL,BAL,1,0,burnc002,kremd001,MIL,BAL,10,2
MIL202306080,MIL,BAL,3,0,akink001,strzp001,BAL,MIL,3,6
MIL202306090,MIL,OAK,0,3,medil002,housa001,OAK,MIL,2,5
MIL202306100,MIL,OAK,0,0,fujis001,payaj001,OAK,MIL,1,2
MIL202306110,MIL,OAK,0,0,searj001,peraf001,OAK,MIL,6,8
MIL202306160,MIL,PIT,3,0,tehej001,hillr001,MIL,PIT,5,4
MIL202306170,MIL,PIT,0,0,milew001,kellm003,MIL,PIT,5,0
MIL202306180,MIL,PIT,0,0,megit001,mored002,MIL,PIT,5,2
MIL202306190,MIL,ARI,0,6,kellm002,burnc002,ARI,MIL,1,9
MIL202306200,MIL,ARI,0,1,wilsb003,adama002,MIL,ARI,7,5
MIL202306210,MIL,ARI,0,0,gallz001,pegue001,ARI,MIL,1,5
MIL202307030,MIL,CHN,0,0,payaj001,leitm002,MIL,CHN,8,6
MIL202307040,MIL,CHN,0,0,paled001,andrc002,CHN,MIL,6,7
MIL202307050,MIL,CHN,0,0,ruckm001,willd004,CHN,MIL,3,4
MIL202307060,MIL,CHN,0,0,mejij002,fulmm001,MIL,CHN,6,5
MIL202307070,MIL,CIN,2,0,burnc002,abboa001,MIL,CIN,7,3
MIL202307080,MIL,CIN,1,0,simsl001,pegue001,CIN,MIL,5,8
MIL202307090,MIL,CIN,1,0,milew001,liveb001,MIL,CIN,1,0
MIL202307210,MIL,ATL,2,0,sorom001,peraf001,ATL,MIL,4,6
MIL202307220,MIL,ATL,0,0,payaj001,jimej003,MIL,ATL,4,3
MIL202307230,MIL,ATL,0,0,hernd005,pegue001,ATL,MIL,2,4
MIL202307240,MIL,CIN,1,0,willd004,diaza004,MIL,CIN,3,2
MIL202307250,MIL,CIN,0,0,abboa001,burnc002,CIN,MIL,3,4
MIL202307260,MIL,CIN,0,0,pegue001,liveb001,MIL,CIN,3,0
MIL202308030,MIL,PIT,2,1,housa001,kellm003,MIL,PIT,14,1
MIL202308040,MIL,PIT,2,3,deloy001,rea-c001,PIT,MIL,4,8
MIL202308050,MIL,PIT,0,0,willd004,perda001,MIL,PIT,3,2
MIL202308060,MIL,PIT,0,0,oviej001,woodb005,PIT,MIL,1,4
MIL202308070,MIL,COL,0,1,peraf001,lambp001,MIL,COL,12,1
MIL202308080,MIL,COL,0,0,kochm001,chafa001,COL,MIL,3,7
MIL202308090,MIL,COL,0,0,wilsb003,lawrj002,MIL,COL,7,6
MIL202308220,MIL,MIN,2,0,wilsb003,flord002,MIL,MIN,7,3
MIL202308230,MIL,MIN,2,1,pegue001,duraj002,MIL,MIN,8,7
MIL202308250,MIL,SDN,0,0,woodb005,darvy001,MIL,SDN,7,3
MIL202308260,MIL,SDN,0,0,peraf001,avilp001,MIL,SDN,5,4
MIL202308270,MIL,SDN,1,1,wilsb003,wilss002,MIL,SDN,10,6
MIL202309010,MIL,PHI,0,1,willd004,alvaj004,MIL,PHI,7,5
MIL202309020,MIL,PHI,0,1,chafa001,nolaa001,MIL,PHI,7,5
MIL202309030,MIL,PHI,1,0,domis001,milew001,PHI,MIL,2,4
MIL202309110,MIL,MIA,1,0,woodb005,luzaj001,MIL,MIA,12,0
MIL202309120,MIL,MIA,0,1,peraf001,cabre003,MIL,MIA,3,1
MIL202309130,MIL,MIA,0,0,garrb001,rea-c001,MIA,MIL,0,2
MIL202309140,MIL,MIA,0,1,housa001,peree004,MIL,MIA,4,2
MIL202309150,MIL,WAS,0,3,milew001,irvij001,MIL,WAS,5,3
MIL202309160,MIL,WAS,3,0,payaj001,finnk001,MIL,WAS,9,5
MIL202309170,MIL,WAS,0,0,garcr008,vieit001,WAS,MIL,1,2
MIL202309260,MIL,SLN,0,0,mikom001,housa001,SLN,MIL,1,4
MIL202309270,MIL,SLN,0,0,payaj001,barnj002,MIL,SLN,3,2
MIL202309280,MIL,SLN,1,0,tehej001,hudsd002,MIL,SLN,3,0
MIL202309290,MIL,CHN,0,0,bousc001,cuasj001,MIL,CHN,4,3
MIL202309300,MIL,CHN,3,6,wesnh001,lauee001,CHN,MIL,6,10
MIL202310010,MIL,CHN,3,0,housa001,smyld001,MIL,CHN,4,0
MIN202304070,MIN,HOU,0,0,lopej004,stanr002,MIN,HOU,3,2
MIN202304080,MIN,HOU,0,0,ryanj002,marts003,MIN,HOU,9,6
MIN202304090,MIN,HOU,0,0,browh001,mahlt001,HOU,MIN,1,5
MIN202304100,MIN,CHA,0,0,ceasd001,maedk001,CHA,MIN,3,4
MIN202304110,MIN,CHA,2,2,jax-g001,schoj002,MIN,CHA,4,3
MIN202304120,MIN,CHA,0,0,grays001,gioll001,MIN,CHA,3,1
MIN202304210,MIN,WAS,0,0,ramie004,jax-g001,WAS,MIN,2,3
MIN202304220,MIN,WAS,0,2,thomm005,lopep002,WAS,MIN,4,10
MIN202304230,MIN,WAS,0,1,oberb002,corbp001,MIN,WAS,3,1
MIN202304240,MIN,NYA,0,0,grays001,britj003,MIN,NYA,6,1
MIN202304250,MIN,NYA,0,1,ryanj002,cortn001,MIN,NYA,6,2
MIN202304260,MIN,NYA,0,0,germd001,maedk001,NYA,MIN,6,12
MIN202304270,MIN,KCA,1,0,stewb001,greiz001,MIN,KCA,7,1
MIN202304280,MIN,KCA,1,1,lopep002,lylej001,MIN,KCA,8,6
MIN202304290,MIN,KCA,0,0,chapa001,duraj002,KCA,MIN,2,3
MIN202304300,MIN,KCA,0,0,grays001,singb001,MIN,KCA,8,4
MIN202305090,MIN,SDN,0,0,wachm001,jax-g001,SDN,MIN,1,6
MIN202305100,MIN,SDN,1,0,jax-g001,tapid001,MIN,SDN,4,3
MIN202305110,MIN,SDN,0,1,pagae001,honeb001,MIN,SDN,5,3
MIN202305120,MIN,CHN,0,0,smyld001,jax-g001,CHN,MIN,2,6
MIN202305130,MIN,CHN,1,0,ryanj002,wesnh001,MIN,CHN,11,1
MIN202305140,MIN,CHN,1,0,varll001,strom001,MIN,CHN,16,3
MIN202305220,MIN,SFN,0,4,manas001,oberb002,SFN,MIN,1,4
MIN202305230,MIN,SFN,2,0,cobba001,lopej004,SFN,MIN,3,4
MIN202305240,MIN,SFN,1,0,ryanj002,desca001,MIN,SFN,7,1
MIN202305260,MIN,TOR,0,0,gausk001,varll001,TOR,MIN,1,3
MIN202305270,MIN,TOR,3,1,lopep002,bassc001,MIN,TOR,9,7
MIN202305280,MIN,TOR,0,0,berrj001,oberb002,TOR,MIN,0,3
MIN202306010,MIN,CLE,0,0,jax-g001,morge001,MIN,CLE,7,6
MIN202306020,MIN,CLE,0,0,stewb001,sandn001,MIN,CLE,1,0
MIN202306030,MIN,CLE,1,0,allel003,grays001,CLE,MIN,2,4
MIN202306040,MIN,CLE,0,0,karij001,ryanj002,CLE,MIN,1,2
MIN202306130,MIN,MIL,0,0,windj002,willd004,MIN,MIL,7,5
MIN202306140,MIN,MIL,0,0,oberb002,rea-c001,MIN,MIL,4,2
MIN202306150,MIN,DET,0,0,boydm001,moraj003,DET,MIN,4,8
MIN202306160,MIN,DET,0,0,englm001,ryanj002,DET,MIN,1,7
MIN202306170,MIN,DET,0,0,headb001,wentj001,MIN,DET,2,0
MIN202306180,MIN,DET,0,1,whitb002,varll001,DET,MIN,4,6
MIN202306190,MIN,BOS,0,0,paxtj001,lopep002,BOS,MIN,3,9
MIN202306200,MIN,BOS,0,0,crawk001,oberb002,BOS,MIN,4,10
MIN202306210,MIN,BOS,0,1,moraj003,ort-k001,MIN,BOS,5,4
MIN202306220,MIN,BOS,2,0,ryanj002,garzj001,MIN,BOS,6,0
MIN202307030,MIN,KCA,1,1,headb001,clart003,MIN,KCA,8,4
MIN202307040,MIN,KCA,1,0,maedk001,greiz001,MIN,KCA,9,3
MIN202307050,MIN,KCA,1,0,lopep002,marsa001,MIN,KCA,5,0
MIN202307070,MIN,BAL,0,0,bautf001,duraj002,BAL,MIN,1,3
MIN202307080,MIN,BAL,1,0,wellt003,grays001,BAL,MIN,2,6
MIN202307090,MIN,BAL,1,0,gibsk002,ryanj002,BAL,MIN,2,15
MIN202307210,MIN,CHA,5,1,ryanj002,lynnl001,MIN,CHA,9,4
MIN202307220,MIN,CHA,0,0,balaj001,middk001,MIN,CHA,3,2
MIN202307230,MIN,CHA,0,0,pagae001,schoj002,MIN,CHA,5,4
MIN202307240,MIN,SEA,0,0,lopej004,sewap001,MIN,SEA,4,3
MIN202307250,MIN,SEA,4,0,brasm001,orteo001,SEA,MIN,7,9
MIN202307260,MIN,SEA,0,1,millb004,ryanj002,SEA,MIN,7,8
MIN202308040,MIN,ARI,0,0,thiec001,mcgos001,MIN,ARI,3,2
MIN202308050,MIN,ARI,0,0,maedk001,nelsr003,MIN,ARI,12,1
MIN202308060,MIN,ARI,0,0,thiec001,sewap001,MIN,ARI,5,3
MIN202308150,MIN,DET,0,0,flord002,cisnj001,MIN,DET,5,3
MIN202308160,MIN,DET,1,0,holtt002,jax-g001,DET,MIN,7,8
MIN202308180,MIN,PIT,0,0,lopep002,jacka003,MIN,PIT,5,1
MIN202308190,MIN,PIT,1,0,kellm003,grays001,PIT,MIN,4,7
MIN202308200,MIN,PIT,0,0,keucd001,bidoo001,MIN,PIT,2,0
MIN202308240,MIN,TEX,0,1,windj002,sborj002,MIN,TEX,7,5
MIN202308250,MIN,TEX,4,0,grays001,dunnd001,MIN,TEX,12,2
MIN202308260,MIN,TEX,0,0,burkb001,jax-g001,TEX,MIN,2,6
MIN202308270,MIN,TEX,0,0,flord002,hernj004,MIN,TEX,7,6
MIN202308280,MIN,CLE,0,0,fundk001,currx001,MIN,CLE,10,6
MIN202308290,MIN,CLE,0,0,gaddh001,lopep002,CLE,MIN,2,4
MIN202308300,MIN,CLE,0,0,stept002,pagae001,CLE,MIN,2,5
MIN202309080,MIN,NYN,1,0,thiec001,reids001,MIN,NYN,5,2
MIN202309090,MIN,NYN,0,2,maedk001,peted003,MIN,NYN,8,4
MIN202309100,MIN,NYN,0,0,raleb001,jax-g001,NYN,MIN,0,2
MIN202309110,MIN,TBA,0,1,glast001,grays001,TBA,MIN,4,7
MIN202309120,MIN,TBA,0,0,varll001,littz001,MIN,TBA,3,2
MIN202309130,MIN,TBA,0,0,kellk004,jax-g001,TBA,MIN,4,5
MIN202309220,MIN,ANA,0,0,lopep002,danid001,MIN,ANA,8,6
MIN202309230,MIN,ANA,0,0,rosek001,grays001,ANA,MIN,0,1
MIN202309240,MIN,ANA,0,0,ryanj002,fulmc001,MIN,ANA,9,3
MIN202309260,MIN,OAK,5,0,oberb002,blacp001,MIN,OAK,11,3
MIN202309270,MIN,OAK,1,0,keucd001,jimed002,MIN,OAK,6,4
MIN202309280,MIN,OAK,0,0,ercel001,maedk001,OAK,MIN,1,2
NYA202303300,NYA,SFN,1,0,coleg001,webbl001,NYA,SFN,5,0
NYA202304010,NYA,SFN,1,0,junij001,kingm002,SFN,NYA,5,7
NYA202304020,NYA,SFN,0,0,britj003,strir001,NYA,SFN,6,0
