game_id,visteam,hometeam,site,date,number,gametype,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
BAL202307150,MIA,BAL,BAL12,2023/07/15,0,regular,7:05PM,night,9,2,true,hoyej901,clemp901,vondc901,libkj901,(none),(none),2023/10/03 06:10:26,unknown,pitches,eiger701,90,tolf,9,unknown,none,cloudy,175,28593,baumm001,brazh001,bautf001
BAL202307160,MIA,BAL,BAL12,2023/07/16,0,regular,1:35PM,day,9,2,true,reybd901,vondc901,libkj901,hoyej901,(none),(none),2023/08/02 12:05:14,unknown,pitches,lee-j701,81,torf,2,unknown,none,cloudy,164,30761,bradk001,okers001,could001
BAL202307170,LAN,BAL,BAL12,2023/07/17,0,regular,7:05PM,night,9,2,true,rackd901,guccc901,mosce901,tomln901,(none),(none),2023/07/19 09:06:45,unknown,pitches,eiger701,89,tocf,8,unknown,none,sunny,171,21956,sheee001,bakeb001,brasr001
BAL202307180,LAN,BAL,BAL12,2023/07/18,0,regular,7:05PM,night,9,2,true,guccc901,mosce901,tomln901,rackd901,(none),(none),2023/07/20 09:06:38,unknown,pitches,jacom701,87,ltor,8,unknown,none,sunny,198,22775,grovm001,wellt003,
BAL202307190,LAN,BAL,BAL12,2023/07/19,0,regular,1:05PM,day,9,2,true,mosce901,tomln901,rackd901,guccc901,(none),(none),2023/07/25 09:03:17,unknown,pitches,lee-j701,85,tocf,3,unknown,none,cloudy,157,22248,could001,uriaj001,bautf001
BAL202307280,NYA,BAL,BAL12,2023/07/28,0,regular,7:05PM,night,9,2,true,lives901,belld901,cuzzp901,rippm901,(none),(none),2023/07/30 11:47:28,unknown,pitches,hetrd701,84,unknown,5,unknown,none,overcast,155,34558,bautf001,kahnt001,
BAL202307290,NYA,BAL,BAL12,2023/07/29,0,regular,7:15PM,night,9,2,true,belld901,cuzzp901,rippm901,lives901,(none),(none),2023/08/24 10:02:37,unknown,pitches,hetrd701,82,tolf,9,unknown,none,cloudy,189,42829,schmc002,wellt003,
BAL202307300,NYA,BAL,BAL12,2023/07/30,0,regular,7:10PM,night,9,2,true,cuzzp901,rippm901,lives901,belld901,(none),(none),2023/08/25 09:03:58,unknown,pitches,tritb701,83,unknown,0,unknown,none,sunny,184,37429,baumm001,sevel001,
BAL202308040,NYN,BAL,BAL12,2023/08/04,0,regular,7:05PM,night,9,2,true,ramoc901,lentn901,rehaj901,fairc901,(none),(none),2023/09/21 09:08:20,unknown,pitches,eiger701,80,tolf,6,unknown,none,cloudy,187,29550,baumm001,bickp001,
BAL202308050,NYN,BAL,BAL12,2023/08/05,0,regular,7:05PM,night,9,2,true,lentn901,rehaj901,fairc901,ramoc901,(none),(none),2023/08/12 12:30:46,unknown,pitches,eiger701,85,torf,3,unknown,none,cloudy,171,44326,gibsk002,megit002,
BAL202308060,NYN,BAL,BAL12,2023/08/06,0,regular,1:35PM,day,9,2,true,rehaj901,fairc901,ramoc901,lentn901,(none),(none),2023/08/25 09:03:59,unknown,pitches,lee-j701,88,rtol,4,unknown,none,cloudy,156,27100,perec004,quinj001,bautf001
BAL202308080,HOU,BAL,BAL12,2023/08/08,0,regular,7:05PM,night,9,2,true,guccc901,mosce901,rackd901,vanol901,(none),(none),2023/09/01 09:06:40,unknown,pitches,eiger701,81,torf,11,unknown,none,sunny,166,24761,stanr002,bautf001,presr001
BAL202308090,HOU,BAL,BAL12,2023/08/09,0,regular,7:05PM,night,9,2,true,mosce901,rackd901,vanol901,guccc901,(none),(none),2023/08/24 10:02:43,unknown,pitches,eiger701,85,torf,2,unknown,none,sunny,198,25479,javic001,flahj002,
BAL202308100,HOU,BAL,BAL12,2023/08/10,0,regular,12:35PM,day,9,2,true,rackd901,vanol901,guccc901,mosce901,(none),(none),2023/08/12 12:30:49,unknown,pitches,tritb701,79,tolf,4,unknown,none,overcast,158,22981,kremd001,browh001,bautf001
BAL202308220,TOR,BAL,BAL12,2023/08/22,0,regular,7:05PM,night,9,2,true,morag901,becka901,iassd901,vondc901,(none),(none),2023/08/31 09:04:15,unknown,pitches,hetrd701,81,fromlf,9,unknown,none,cloudy,186,20612,mayzt001,baumm001,romaj004
BAL202308230,TOR,BAL,BAL12,2023/08/23,0,regular,7:05PM,night,9,2,true,becka901,iassd901,vondc901,morag901,(none),(none),2023/08/26 09:03:42,unknown,pitches,jacom701,79,rtol,6,unknown,none,cloudy,165,19132,kremd001,gausk001,
BAL202308240,TOR,BAL,BAL12,2023/08/24,0,regular,7:05PM,night,9,2,true,iassd901,vondc901,morag901,becka901,(none),(none),2023/09/13 09:03:05,unknown,pitches,jacom701,79,tolf,8,unknown,none,cloudy,132,19432,gibsk002,berrj001,bautf001
BAL202308250,COL,BAL,BAL12,2023/08/25,0,regular,7:05PM,night,9,2,true,rippm901,gonzm901,belld901,cuzzp901,(none),(none),2023/09/22 09:02:13,unknown,pitches,jacom701,85,tolf,6,unknown,none,cloudy,140,28872,fujis001,suteb001,could001
BAL202308260,COL,BAL,BAL12,2023/08/26,0,regular,7:05PM,night,9,2,true,gonzm901,belld901,cuzzp901,rippm901,(none),(none),2023/09/22 09:02:15,unknown,pitches,hetrd701,90,fromrf,4,unknown,none,cloudy,171,42535,bradk001,flexc001,canoy001
BAL202308270,COL,BAL,BAL12,2023/08/27,0,regular,1:35PM,day,9,2,true,belld901,cuzzp901,rippm901,gonzm901,(none),(none),2023/08/31 09:04:17,unknown,pitches,lee-j701,90,rtol,6,unknown,none,cloudy,144,30773,lawrj002,canoy001,
BAL202308280,CHA,BAL,BAL12,2023/08/28,0,regular,7:05PM,night,9,2,true,kulpr901,blasc901,torrc901,viscj901,(none),(none),2023/09/08 09:03:04,unknown,pitches,jacom701,79,tolf,11,unknown,none,cloudy,163,12325,rodrg003,kopem001,
BAL202308290,CHA,BAL,BAL12,2023/08/29,0,regular,7:05PM,night,9,2,true,blasc901,torrc901,viscj901,kulpr901,(none),(none),2023/09/10 09:03:17,unknown,pitches,lee-j701,79,rtol,2,unknown,none,overcast,185,14903,could001,bumma001,
BAL202308300,CHA,BAL,BAL12,2023/08/30,0,regular,1:05PM,day,9,2,true,torrc901,viscj901,kulpr901,blasc901,(none),(none),2023/09/22 09:02:16,unknown,pitches,lee-j701,82,fromlf,11,unknown,none,sunny,189,17723,ceasd001,gibsk002,
BAL202309110,SLN,BAL,BAL12,2023/09/11,0,regular,6:35PM,night,9,2,true,porta901,tomln901,barbs901,wolfj901,(none),(none),2023/10/05 09:13:34,unknown,pitches,hetrd701,85,fromlf,4,unknown,none,cloudy,192,15485,halld004,hudsd002,
BAL202309120,SLN,BAL,BAL12,2023/09/12,0,regular,6:35PM,night,9,2,true,tomln901,barbs901,wolfj901,porta901,(none),(none),2023/09/21 08:43:23,unknown,pitches,eiger701,86,tolf,5,unknown,none,cloudy,165,15526,waina001,meanj001,helsr001
BAL202309130,SLN,BAL,BAL12,2023/09/13,0,regular,6:35PM,night,9,2,true,barbs901,wolfj901,porta901,tomln901,(none),(none),2023/09/17 07:18:40,unknown,pitches,jacom701,81,fromlf,6,unknown,none,cloudy,161,14442,rom-d001,gibsk002,helsr001
BAL202309140,TBA,BAL,BAL12,2023/09/14,0,regular,7:15PM,night,9,2,true,mahrn901,carav901,hamaa901,vondc901,(none),(none),2023/09/17 07:18:41,unknown,pitches,eiger701,73,fromlf,9,unknown,none,sunny,152,24835,pochc001,bradk001,fairp001
BAL202309150,TBA,BAL,BAL12,2023/09/15,0,regular,7:05PM,night,9,2,true,carav901,hamaa901,vondc901,mahrn901,(none),(none),2023/10/05 05:53:05,unknown,pitches,hetrd701,73,fromlf,8,unknown,none,sunny,155,43359,efliz001,flahj002,
BAL202309160,TBA,BAL,BAL12,2023/09/16,0,regular,7:05PM,night,9,2,true,hamaa901,vondc901,mahrn901,carav901,(none),(none),2023/10/03 06:10:32,unknown,pitches,tritb701,79,ltor,4,unknown,none,sunny,134,38432,rodrg003,glast001,
BAL202309170,TBA,BAL,BAL12,2023/09/17,0,regular,1:35PM,day,9,2,true,vondc901,mahrn901,carav901,hamaa901,(none),(none),2023/10/03 06:10:34,unknown,pitches,lee-j701,72,tolf,5,unknown,none,overcast,186,37297,halld004,diekj001,
BAL202309260,WAS,BAL,BAL12,2023/09/26,0,regular,6:35PM,night,9,2,true,carav901,mahrn901,clemp901,merzd901,(none),(none),2023/10/03 06:10:39,unknown,pitches,eiger701,61,fromcf,14,unknown,none,overcast,141,20823,bradk001,grayj004,canoy001
BAL202309270,WAS,BAL,BAL12,2023/09/27,0,regular,6:35PM,night,9,2,true,mahrn901,clemp901,merzd901,carav901,(none),(none),2023/10/05 09:13:38,unknown,pitches,jacom701,67,fromrf,7,unknown,none,sunny,148,24278,rodrg003,corbp001,
BAL202309280,BOS,BAL,BAL12,2023/09/28,0,regular,6:35PM,night,9,2,true,wolfj901,porta901,muchm901,barbs901,(none),(none),2023/10/06 09:13:10,unknown,pitches,eiger701,67,fromrf,9,unknown,none,cloudy,150,27543,kremd001,salec001,wellt003
BAL202309290,BOS,BAL,BAL12,2023/09/29,0,regular,7:05PM,night,9,2,true,porta901,muchm901,barbs901,wolfj901,(none),(none),2023/10/06 09:13:11,unknown,pitches,lee-j701,65,fromcf,7,unknown,none,overcast,144,28192,piven001,meanj001,whitg002
BAL202309300,BOS,BAL,BAL12,2023/09/30,0,regular,7:15PM,night,9,2,true,muchm901,barbs901,wolfj901,porta901,(none),(none),2023/10/06 09:13:13,unknown,pitches,hetrd701,68,fromrf,6,unknown,none,cloudy,174,43150,zimmb002,wincj001,
BAL202310010,BOS,BAL,BAL12,2023/10/01,0,regular,3:05PM,day,9,2,true,barbs901,wolfj901,porta901,muchm901,(none),(none),2023/10/06 09:13:14,unknown,pitches,jacom701,81,fromlf,8,unknown,none,cloudy,164,36640,houct001,could001,
CHA202304030,SFN,CHA,CHI12,2023/04/03,0,regular,2:10PM,day,9,2,true,hoyej901,herna901,reybd901,libkj901,(none),(none),2023/05/20 17:38:48,unknown,pitches,seipb701,57,fromlf,9,unknown,none,cloudy,156,34784,desca001,kopem001,
CHA202304050,SFN,CHA,CHI12,2023/04/05,0,regular,1:10PM,day,9,2,true,reybd901,libkj901,tomln901,hoyej901,(none),(none),2023/05/20 17:38:50,unknown,pitches,seipb701,67,tolf,23,unknown,none,overcast,169,15980,ceasd001,webbl001,
CHA202304060,SFN,CHA,CHI12,2023/04/06,0,regular,1:10PM,day,9,2,true,libkj901,tomln901,hoyej901,reybd901,(none),(none),2023/07/27 09:05:00,unknown,pitches,lissr701,46,tolf,10,unknown,none,sunny,170,18261,junij001,lynnl001,
CHA202304140,BAL,CHA,CHI12,2023/04/14,0,regular,6:10PM,night,9,2,true,macka901,ticht901,knigb901,tosia901,(none),(none),2023/05/20 17:39:00,unknown,pitches,seipb701,72,torf,9,unknown,none,cloudy,178,18941,baumm001,loper003,bautf001
CHA202304150,BAL,CHA,CHI12,2023/04/15,0,regular,1:10PM,day,9,2,true,ticht901,knigb901,tosia901,macka901,(none),(none),2023/10/03 06:10:19,unknown,pitches,seipb701,77,tolf,10,unknown,none,cloudy,201,32091,lambj003,gilll001,
CHA202304160,BAL,CHA,CHI12,2023/04/16,0,regular,1:10PM,day,9,2,true,knigb901,tosia901,macka901,ticht901,(none),(none),2023/07/04 09:04:41,unknown,pitches,jackj702,43,fromlf,8,unknown,none,overcast,166,13794,baumm001,bumma001,
CHA202304181,PHI,CHA,CHI12,2023/04/18,1,regular,3:10PM,day,9,2,true,buckc901,jimee901,may-b901,nelsj901,(none),(none),2023/05/20 17:39:05,unknown,pitches,seipb701,53,tocf,9,unknown,none,sunny,163,0,wheez001,lynnl001,alvaj004
CHA202304182,PHI,CHA,CHI12,2023/04/18,2,regular,6:40PM,day,9,2,true,segac901,may-b901,nelsj901,jimee901,(none),(none),2023/05/20 17:39:05,unknown,pitches,lissr701,54,fromcf,6,unknown,none,sunny,129,12542,gioll001,faltb001,loper003
CHA202304190,PHI,CHA,CHI12,2023/04/19,0,regular,1:10PM,day,9,2,true,may-b901,nelsj901,buckc901,segac901,(none),(none),2023/05/20 17:39:06,unknown,pitches,speaa701,60,fromcf,14,unknown,none,cloudy,143,10149,walkt004,clevm001,alvaj004
CHA202304270,TBA,CHA,CHI12,2023/04/27,0,regular,6:10PM,night,9,2,true,macka901,hudsm901,wendh902,tumpj901,(none),(none),2023/07/13 09:01:17,unknown,pitches,speaa701,56,fromlf,15,unknown,none,cloudy,164,11060,mccls003,ceasd001,
CHA202304280,TBA,CHA,CHI12,2023/04/28,0,regular,6:10PM,night,9,2,true,hudsm901,wendh902,tumpj901,macka901,(none),(none),2023/09/17 07:18:36,unknown,pitches,lissr701,55,torf,10,unknown,none,cloudy,156,16681,pochc001,gravk001,kellk004
CHA202304290,TBA,CHA,CHI12,2023/04/29,0,regular,6:10PM,night,9,2,true,wendh902,tumpj901,macka901,hudsm901,(none),(none),2023/09/07 09:04:17,unknown,pitches,seipb701,56,tocf,13,unknown,none,cloudy,173,28462,chiry001,lynnl001,
CHA202304300,TBA,CHA,CHI12,2023/04/30,0,regular,1:10PM,day,9,2,true,tumpj901,macka901,hudsm901,wendh902,(none),(none),2023/05/20 17:39:19,unknown,pitches,jackj702,46,tolf,7,unknown,rain,overcast,204,17049,bumma001,beekj001,
CHA202305020,MIN,CHA,CHI12,2023/05/02,0,regular,6:10PM,night,9,2,true,belld901,cuzzp901,rippm901,lives901,(none),(none),2023/05/20 17:39:20,unknown,pitches,seipb701,48,torf,7,unknown,none,overcast,164,13094,lambj003,thiec001,
CHA202305030,MIN,CHA,CHI12,2023/05/03,0,regular,6:10PM,night,9,2,true,cuzzp901,rippm901,lives901,belld901,(none),(none),2023/10/03 06:10:22,unknown,pitches,lissr701,48,fromlf,9,unknown,none,sunny,162,11468,santg001,jax-g001,middk001
CHA202305040,MIN,CHA,CHI12,2023/05/04,0,regular,1:10PM,day,9,2,true,rippm901,lives901,belld901,cuzzp901,(none),(none),2023/05/20 17:39:23,unknown,pitches,seipb701,63,fromlf,4,unknown,none,sunny,217,14650,pagae001,coloa001,
CHA202305120,HOU,CHA,CHI12,2023/05/12,0,regular,7:10PM,night,9,2,true,wegnm901,drecb901,sches901,moorm901,(none),(none),2023/06/10 09:05:42,unknown,pitches,lissr701,58,torf,7,unknown,none,overcast,159,18673,franj006,kopem001,
CHA202305130,HOU,CHA,CHI12,2023/05/13,0,regular,6:15PM,night,9,2,true,drecb901,sches901,moorm901,wegnm901,(none),(none),2023/05/20 17:39:33,unknown,pitches,seipb701,59,ltor,11,unknown,none,cloudy,157,23242,kellj001,montr004,gravk001
CHA202305140,HOU,CHA,CHI12,2023/05/14,0,regular,1:10PM,day,9,2,true,sches901,moorm901,wegnm901,drecb901,(none),(none),2023/10/03 06:10:23,unknown,pitches,speaa701,58,torf,12,unknown,none,overcast,153,18347,browh001,gioll001,presr001
CHA202305160,CLE,CHA,CHI12,2023/05/16,0,regular,7:10PM,night,9,2,true,becka901,iassd901,morag901,barrs901,(none),(none),2023/05/20 17:39:36,unknown,pitches,seipb701,61,ltor,15,unknown,none,cloudy,144,18459,lynnl001,biebs001,
CHA202305170,CLE,CHA,CHI12,2023/05/17,0,regular,7:10PM,night,9,2,true,iassd901,morag901,barrs901,becka901,(none),(none),2023/06/22 09:03:41,unknown,pitches,lissr701,50,ltor,9,unknown,none,cloudy,153,12241,clevm001,battp001,
CHA202305180,CLE,CHA,CHI12,2023/05/18,0,regular,1:10PM,day,9,2,true,morag901,barrs901,becka901,iassd901,(none),(none),2023/05/20 17:39:38,unknown,pitches,jackj702,62,fromcf,5,unknown,none,cloudy,137,11900,sandn001,ceasd001,clase001
CHA202305190,KCA,CHA,CHI12,2023/05/19,0,regular,7:10PM,night,9,2,true,willr901,cuzzp901,lives901,belld901,(none),(none),2023/06/21 09:12:06,unknown,pitches,jackj702,61,torf,5,unknown,none,cloudy,126,20329,kopem001,greiz001,gravk001
CHA202305200,KCA,CHA,CHI12,2023/05/20,0,regular,1:10PM,day,9,2,true,cuzzp901,lives901,belld901,willr901,(none),(none),2023/06/02 09:03:19,unknown,pitches,lissr701,59,ltor,10,unknown,none,sunny,141,23984,gioll001,lylej001,
CHA202305210,KCA,CHA,CHI12,2023/05/21,0,regular,1:10PM,day,9,2,true,lives901,belld901,willr901,cuzzp901,(none),(none),2023/06/02 09:03:21,unknown,pitches,jackj702,75,ltor,4,unknown,none,sunny,146,23556,lynnl001,castm003,kellj001
CHA202305290,ANA,CHA,CHI12,2023/05/29,0,regular,7:10PM,night,9,2,true,libkj901,vondc901,hoyej901,reybd901,(none),(none),2023/06/10 09:05:46,unknown,pitches,jackj702,74,fromlf,3,unknown,none,cloudy,169,23599,canng001,kopem001,estec001
CHA202305300,ANA,CHA,CHI12,2023/05/30,0,regular,7:10PM,night,9,2,true,vondc901,hoyej901,reybd901,libkj901,(none),(none),2023/06/11 09:08:33,unknown,pitches,speaa701,73,fromlf,9,unknown,none,sunny,163,22135,gioll001,andet002,
CHA202305310,ANA,CHA,CHI12,2023/05/31,0,regular,1:10PM,day,9,2,true,hoyej901,reybd901,libkj901,vondc901,(none),(none),2023/06/13 09:05:22,unknown,pitches,seipb701,84,torf,11,unknown,none,cloudy,167,17015,barrj003,lynnl001,davit005
CHA202306020,DET,CHA,CHI12,2023/06/02,0,regular,7:10PM,night,9,2,true,viscj901,blasc901,kulpr901,torrc901,(none),(none),2023/07/15 09:03:01,unknown,pitches,lissr701,76,ltor,10,unknown,none,sunny,152,20229,middk001,olsor001,gravk001
CHA202306030,DET,CHA,CHI12,2023/06/03,0,regular,1:10PM,day,9,2,true,blasc901,kulpr901,torrc901,viscj901,(none),(none),2023/07/15 09:03:02,unknown,pitches,seipb701,79,ltor,12,unknown,none,sunny,162,24674,loper003,cisnj001,
CHA202306040,DET,CHA,CHI12,2023/06/04,0,regular,1:10PM,day,9,2,true,kulpr901,torrc901,viscj901,macka901,(none),(none),2023/06/29 16:14:38,unknown,pitches,jackj702,71,ltor,5,unknown,none,overcast,149,23372,hendl001,langa001,
CHA202306090,MIA,CHA,CHI12,2023/06/09,0,regular,7:10PM,night,9,2,true,rackd901,guccc901,tomln901,segac901,(none),(none),2023/06/11 09:08:37,unknown,pitches,speaa701,71,fromcf,8,unknown,none,sunny,147,21033,hendl001,flord002,
CHA202306100,MIA,CHA,CHI12,2023/06/10,0,regular,1:10PM,day,9,2,true,guccc901,tomln901,segac901,rackd901,(none),(none),2023/06/12 09:06:03,unknown,pitches,seipb701,83,rtol,9,unknown,none,cloudy,175,25793,okers001,kellj001,
CHA202306110,MIA,CHA,CHI12,2023/06/11,0,regular,1:10PM,day,9,2,true,tomln901,segac901,rackd901,guccc901,(none),(none),2023/06/21 09:12:08,unknown,pitches,jackj702,55,fromrf,7,unknown,none,overcast,157,20888,hoeib001,gravk001,puk-a001
CHA202306190,TEX,CHA,CHI12,2023/06/19,0,regular,7:10PM,night,9,2,true,hoyej901,reybd901,vondc901,libkj901,(none),(none),2023/07/01 09:05:00,unknown,pitches,jackj702,77,ltor,6,unknown,none,sunny,167,19554,heana001,bankt001,smitw002
CHA202306200,TEX,CHA,CHI12,2023/06/20,0,regular,7:10PM,night,9,2,true,reybd901,vondc901,libkj901,hoyej901,(none),(none),2023/07/26 10:07:28,unknown,pitches,lissr701,72,ltor,14,unknown,none,sunny,175,21048,gravk001,andeg002,
CHA202306210,TEX,CHA,CHI12,2023/06/21,0,regular,7:10PM,night,9,2,true,vondc901,libkj901,hoyej901,reybd901,(none),(none),2023/07/04 09:04:43,unknown,pitches,seipb701,74,ltor,13,unknown,none,sunny,146,18963,perem004,kopem001,
CHA202306230,BOS,CHA,CHI12,2023/06/23,0,regular,7:10PM,night,9,2,true,morag901,becka901,iassd901,willr901,(none),(none),2023/06/25 09:02:35,unknown,pitches,seipb701,75,ltor,7,unknown,none,sunny,147,27015,bellb002,gioll001,jansk001
CHA202306240,BOS,CHA,CHI12,2023/06/24,0,regular,3:10PM,day,9,2,true,becka901,iassd901,willr901,morag901,(none),(none),2023/09/01 09:06:38,unknown,pitches,lissr701,82,ltor,10,unknown,none,sunny,166,33054,gravk001,jansk001,
CHA202306250,BOS,CHA,CHI12,2023/06/25,0,regular,1:10PM,day,9,2,true,iassd901,willr901,morag901,becka901,(none),(none),2023/06/28 09:03:52,unknown,pitches,jackj702,86,fromrf,6,unknown,none,overcast,156,26077,schoj002,crawk001,middk001
CHA202307040,TOR,CHA,CHI12,2023/07/04,0,regular,7:10PM,night,9,2,true,tomln901,guccc901,addir901,mosce901,(none),(none),2023/09/21 08:43:17,unknown,pitches,jackj702,84,fromcf,3,unknown,none,cloudy,163,32607,pearn001,kellj001,romaj004
CHA202307061,TOR,CHA,CHI12,2023/07/06,1,regular,4:10PM,night,9,2,true,mosce901,roser901,guccc901,tomln901,(none),(none),2023/07/16 09:04:08,unknown,pitches,seipb701,73,ltor,12,unknown,none,cloudy,185,0,romaj004,bumma001,garcy001
CHA202307062,TOR,CHA,CHI12,2023/07/06,2,regular,8:00PM,night,9,2,true,addir901,guccc901,tomln901,roser901,(none),(none),2023/07/16 09:04:08,unknown,pitches,speaa701,71,ltor,6,unknown,none,cloudy,153,20258,jackj001,padin001,pearn001
CHA202307070,SLN,CHA,CHI12,2023/07/07,0,regular,7:10PM,night,9,2,true,eddid901,barrl901,marqa901,whitc901,(none),(none),2023/07/10 07:14:29,unknown,pitches,seipb701,72,fromlf,9,unknown,none,cloudy,177,27569,middk001,leahk001,gravk001
CHA202307080,SLN,CHA,CHI12,2023/07/08,0,regular,1:10PM,day,9,2,true,barrl901,marqa901,whitc901,eddid901,(none),(none),2023/07/23 20:30:19,unknown,pitches,lissr701,65,torf,9,unknown,none,cloudy,148,26560,mikom001,toust001,hickj002
CHA202307090,SLN,CHA,CHI12,2023/07/09,0,regular,1:10PM,day,9,2,true,marqa901,whitc901,eddid901,barrl901,(none),(none),2023/07/18 09:03:28,unknown,pitches,jackj702,80,torf,3,unknown,none,cloudy,163,29769,romej002,middk001,
CHA202307250,CHN,CHA,CHI12,2023/07/25,0,regular,7:10PM,night,9,2,true,mahrn901,carav901,jimee901,hamaa901,(none),(none),2023/07/29 12:23:06,unknown,pitches,seipb701,86,unknown,9,unknown,none,sunny,162,37079,hendk001,kopem001,alzoa001
CHA202307260,CHN,CHA,CHI12,2023/07/26,0,regular,7:10PM,night,9,2,true,carav901,jimee901,hamaa901,mahrn901,(none),(none),2023/08/01 12:13:57,unknown,pitches,lissr701,88,tolf,11,unknown,none,cloudy,198,37214,assaj001,kellj001,alzoa001
CHA202307270,CLE,CHA,CHI12,2023/07/27,0,regular,7:10PM,night,9,2,true,randt901,tosia901,knigb901,ticht901,(none),(none),2023/09/24 07:52:45,unknown,pitches,seipb701,86,fromlf,7,unknown,none,cloudy,169,20893,bibet001,ceasd001,clase001
CHA202307280,CLE,CHA,CHI12,2023/07/28,0,regular,6:10PM,night,9,2,true,tosia901,knigb901,ticht901,randt901,(none),(none),2023/07/30 11:47:28,unknown,pitches,lissr701,86,fromlf,8,unknown,none,cloudy,149,26654,toust001,currx001,santg001
CHA202307290,CLE,CHA,CHI12,2023/07/29,0,regular,6:10PM,night,9,2,true,knigb901,ticht901,randt901,tosia901,(none),(none),2023/08/24 10:02:37,unknown,pitches,seipb701,77,ltor,10,unknown,none,sunny,146,26299,clevm001,allel003,
CHA202307300,CLE,CHA,CHI12,2023/07/30,0,regular,1:10PM,day,9,2,true,ticht901,randt901,tosia901,knigb901,(none),(none),2023/08/25 09:03:58,unknown,pitches,jackj702,79,torf,5,unknown,none,sunny,141,28096,civaa001,kopem001,
CHA202308070,NYA,CHA,CHI12,2023/08/07,0,regular,7:10PM,night,9,2,true,diazl901,estam901,fleta901,bacce901,(none),(none),2023/10/06 09:13:07,unknown,pitches,speaa701,74,ltor,7,unknown,none,cloudy,160,27574,ceasd001,coleg001,shawb001
CHA202308080,NYA,CHA,CHI12,2023/08/08,0,regular,7:10PM,night,9,2,true,estam901,fleta901,bacce901,diazl901,(none),(none),2023/09/01 09:06:40,unknown,pitches,seipb701,78,tolf,8,unknown,none,cloudy,167,26446,schmc002,toust001,
CHA202308090,NYA,CHA,CHI12,2023/08/09,0,regular,7:10PM,night,9,2,true,fleta901,bacce901,diazl901,estam901,(none),(none),2023/08/24 10:02:43,unknown,pitches,seipb701,76,rtol,8,unknown,none,cloudy,165,23377,clevm001,sevel001,santg001
CHA202308110,MIL,CHA,CHI12,2023/08/11,0,regular,7:10PM,night,9,2,true,torrc901,viscj901,blasc901,kulpr901,(none),(none),2023/08/13 14:01:12,unknown,pitches,lissr701,83,tolf,12,unknown,none,cloudy,203,30059,willd004,lambj003,uriba001
CHA202308120,MIL,CHA,CHI12,2023/08/12,0,regular,6:15PM,night,9,2,true,viscj901,blasc901,kulpr901,torrc901,(none),(none),2023/09/07 09:04:18,unknown,pitches,seipb701,81,ltor,6,unknown,none,sunny,153,29851,woodb005,schoj002,willd004
CHA202308130,MIL,CHA,CHI12,2023/08/13,0,regular,1:10PM,day,9,2,true,blasc901,kulpr901,torrc901,viscj901,(none),(none),2023/08/16 09:03:34,unknown,pitches,jackj702,75,ltor,5,unknown,none,cloudy,161,24495,peraf001,ceasd001,
CHA202308210,SEA,CHA,CHI12,2023/08/21,0,regular,7:10PM,night,9,2,true,lives901,belld901,cuzzp901,rippm901,(none),(none),2023/09/08 09:03:03,unknown,pitches,jackj702,73,ltor,4,unknown,none,cloudy,165,15275,castl003,toust001,
