game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
WS1195005090,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/05/09,WAS09,0,0:00PM,night,false,honoj901,mckib901,hurle901,mcgob901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/13 8:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3678,hittl101,haefm101,,,,,
WS1195005100,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/05/10,WAS09,0,0:00PM,night,false,mckib901,hurle901,mcgob901,honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/13 8:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,2523,marrc101,gumpr101,,,,,
WS1195005110,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/05/11,WAS09,0,0:00PM,day,false,hurle901,mcgob901,honoj901,mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/13 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4089,haynj101,pierb101,harrm101,,,,
WS1195005271,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/05/27,WAS09,1,0:00PM,day,false,passa901,berrc103,soarh901,boyej901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/14 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,0,dobsj101,hittl101,,,,,
WS1195005272,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/05/27,WAS09,2,0:00PM,night,false,berrc103,soarh901,boyej901,passa901,"""Sentors""","""D Lamoureaux""","""D Lamoureaux""",2000/01/14 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,29069,stobc101,scarr102,,,,,
WS1195005280,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/05/28,WAS09,0,0:00PM,day,false,soarh901,boyej901,passa901,berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/27 6:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,12288,hudss101,schac101,harrm101,,,,
WS1195006010,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/06/01,WAS09,0,0:00PM,night,false,berrc103,soarh901,boyej901,passa901,,"""Senzel""","""Senzel""",2000/01/17 6:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,9295,garvn102,marrc101,,,,,
WS1195006021,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/06/02,WAS09,1,0:00PM,day,false,soarh901,boyej901,passa901,berrc103,,"""Senzel""","""Senzel""",2000/01/17 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,widma101,hudss101,fannc101,,,,
WS1195006022,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/06/02,WAS09,2,0:00PM,night,false,boyej901,passa901,berrc103,soarh901,,"""Senzel""","""Senzel""",2000/03/29 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,11339,dorif101,hittl101,,,,,
WS1195006040,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/06/04,WAS09,0,0:00PM,day,false,berrc103,soarh901,boyej901,passa901,,"""Senzel""","""Senzel""",2000/03/29 8:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,8451,houta101,kuzab101,,,,,
WS1195006050,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/06/05,WAS09,0,0:00PM,night,false,soarh901,boyej901,passa901,berrc103,,"""Senzel""","""Senzel""",2000/03/29 8:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,12530,troud101,nagys101,,,,,
WS1195006060,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/06/06,WAS09,0,0:00PM,day,false,boyej901,passa901,berrc103,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 6:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,3679,hutcf101,haynj101,calvp101,,,,
WS1195006070,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/06/07,WAS09,0,0:00PM,night,false,grieb901,stevj901,(none),summb901,"""14""","""Comly""","""Comly""",2009/08/18 2:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,17526,hudss101,wynne101,,,,,
WS1195006080,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/06/08,WAS09,0,0:00PM,night,false,stevj901,summb901,(none),grieb901,"""14""","""Comly""","""Comly""",2009/08/18 3:04PM,unknown,none,0,unknown,-1,unknown,unknown,night,145,16589,harrm101,bearg102,,,,,
WS1195006090,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/06/09,WAS09,0,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""14""","""Comly""","""Comly""",2009/08/18 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,5482,fellb101,marrc101,zolds101,,,,
WS1195006100,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/06/10,WAS09,0,0:00PM,day,false,grieb901,stevj901,(none),summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 6:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,72,4688,conss101,pierb101,,,,,
WS1195006111,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/06/11,WAS09,1,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 6:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,holck101,nagys101,,,,,
WS1195006112,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/06/11,WAS09,2,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 7:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,13946,scarr102,hittl101,,,,,
WS1195006301,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/06/30,WAS09,1,0:00PM,day,false,summb901,honoj901,(none),grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/07 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,wyseh101,marrc101,brisl101,,,,
WS1195006302,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/06/30,WAS09,2,0:00PM,night,false,honoj901,grieb901,(none),summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/07 9:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,12219,kella103,conss101,,,,,
WS1195007010,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/07/01,WAS09,0,0:00PM,night,false,grieb901,summb901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/07 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,6675,pearj101,shanb102,harrm101,,,,
WS1195007020,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/07/02,WAS09,0,0:00PM,day,false,summb901,honoj901,(none),grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/08 6:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,7315,hoopb101,kuzab101,brisl101,,,,
WS1195007030,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/07/03,WAS09,0,0:00PM,day,false,honoj901,grieb901,(none),summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/08 5:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,9653,simaa101,sanff101,harrm101,,,,
WS1195007041,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/07/04,WAS09,1,0:00PM,day,false,grieb901,summb901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/08 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,204,0,rascv101,hudss101,ferrt101,,,,
WS1195007042,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/07/04,WAS09,2,0:00PM,day,false,summb901,honoj901,(none),grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/08 8:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,25229,,,,,,,
WS1195007130,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/07/13,WAS09,0,0:00PM,night,false,hubbc901,romme101,soarh901,papaj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/09 8:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,11783,newhh101,conss101,,,,,
WS1195007140,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/07/14,WAS09,0,0:00PM,night,false,romme101,soarh901,papaj901,hubbc901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/09 7:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,13394,hutcf101,marrc101,,,,,
WS1195007161,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/07/16,WAS09,1,0:00PM,day,false,soarh901,honoj901,(none),hubbc901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/09 7:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,hudss101,overs101,,,,,
WS1195007162,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/07/16,WAS09,2,0:00PM,day,false,honoj901,hubbc901,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 5:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,6547,dorif101,martr102,widma101,,,,
WS1195007170,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/07/17,WAS09,0,0:00PM,night,false,hubbc901,soarh901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 6:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,2805,kuzab101,pilld101,harrm101,,,,
WS1195007180,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/07/18,WAS09,0,0:00PM,night,false,honoj901,mcgob901,(none),hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,6027,conss101,scarr102,,,,,
WS1195007190,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/07/19,WAS09,0,0:00PM,night,false,mcgob901,hurle901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 7:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,4272,harrm101,scarr102,,,,,
WS1195007210,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/07/21,WAS09,0,0:00PM,night,false,honoj901,boyej901,mckib901,mcgob901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,18735,marrc101,garcm101,,,,,
WS1195007220,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/07/22,WAS09,0,0:00PM,night,false,boyej901,mckib901,mcgob901,honoj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,24228,zolds101,singe101,,,,,
WS1195007230,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/07/23,WAS09,0,0:00PM,day,false,mckib901,mcgob901,honoj901,boyej901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 8:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,19339,lemob101,kuzab101,,,,,
WS1195008101,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/08/10,WAS09,1,0:00PM,day,false,hubbc901,papaj901,mckib901,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/03 6:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,kuzab101,nixow101,,,,,
WS1195008102,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/08/10,WAS09,2,0:00PM,night,false,papaj901,mckib901,soarh901,hubbc901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/03 6:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,11091,mastw101,bearg102,,,,,
WS1195008110,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/08/11,WAS09,0,0:00PM,night,false,mckib901,soarh901,hubbc901,papaj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/03 12:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,7275,conss101,kinde101,,,,,
WS1195008120,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/08/12,WAS09,0,0:00PM,night,false,soarh901,hubbc901,papaj901,mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 12:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,10146,dobsj101,hudss101,,,,,
WS1195008130,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/08/13,WAS09,0,0:00PM,day,false,hubbc901,papaj901,mckib901,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 1:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,11271,simaa101,mcdem102,harrm101,,,,
WS1195008151,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/08/15,WAS09,1,0:00PM,day,false,mckib901,mcgob901,soarh901,hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 2:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,4209,bearg102,ferrt101,harrm101,,,,
WS1195008152,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/08/15,WAS09,2,0:00PM,night,false,mcgob901,soarh901,hurle901,mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 2:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,12523,fordw101,kuzab101,,,,,
WS1195008160,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/08/16,WAS09,0,0:00PM,night,false,soarh901,hurle901,mckib901,mcgob901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 2:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,9802,ferrt101,conss101,,,,,
WS1195008170,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/08/17,WAS09,0,0:00PM,day,false,hurle901,mckib901,mcgob901,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/04 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,4247,hudss101,reyna102,,,,,
WS1195008220,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/08/22,WAS09,0,0:00PM,night,false,papaj901,romme101,(none),hubbc901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,14873,fellb101,bearg102,,,,,
WS1195008241,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/08/24,WAS09,1,0:00PM,day,false,romme101,hubbc901,(none),papaj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,wynne101,hudss101,,,,,
WS1195008242,"""version 7RS(19) of 07/07/92""",CLE,WS1,1950/08/24,WAS09,2,0:00PM,night,false,hubbc901,papaj901,(none),romme101,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 6:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,20628,lemob101,conss101,zolds101,,,,
WS1195008251,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/08/25,WAS09,1,0:00PM,day,false,papaj901,romme101,(none),hubbc901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,holck101,simaa101,,,,,
WS1195008252,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/08/25,WAS09,2,0:00PM,night,false,romme101,hubbc901,(none),papaj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 7:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,3643,aloml101,marrc101,,,,,
WS1195008260,"""version 7RS(19) of 07/07/92""",CHA,WS1,1950/08/26,WAS09,0,0:00PM,day,false,hubbc901,papaj901,(none),romme101,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 8:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,2390,simaa101,wighb101,conss101,,,,
WS1195008271,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/08/27,WAS09,1,0:00PM,day,false,passa901,honoj901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 8:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,haynj101,widma101,,,,,
WS1195008272,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/08/27,WAS09,2,0:00PM,day,false,honoj901,berrc103,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 8:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,5373,stard102,harrm101,,,,,
WS1195008280,"""version 7RS(19) of 07/07/92""",SLA,WS1,1950/08/28,WAS09,0,0:00PM,night,false,berrc103,passa901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/26 9:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,2726,pearj101,brunj101,,,,,
WS1195008290,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/08/29,WAS09,0,0:00PM,night,false,passa901,honoj901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 5:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8731,hudss101,troud101,,,,,
WS1195008301,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/08/30,WAS09,1,0:00PM,day,false,honoj901,berrc103,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 4:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,conss101,hutcf101,,,,,
WS1195008302,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/08/30,WAS09,2,0:00PM,night,false,berrc103,passa901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,13429,herbr101,pearj101,,,,,
WS1195008310,"""version 7RS(19) of 07/07/92""",DET,WS1,1950/08/31,WAS09,0,0:00PM,day,false,passa901,honoj901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 4:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4305,bearg102,houta101,,,,,
WS1195009041,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/09/04,WAS09,1,0:00PM,day,false,summb901,stevj901,(none),grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/01 10:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,stobc101,hudss101,kinde101,,,,
WS1195009042,"""version 7RS(19) of 07/07/92""",BOS,WS1,1950/09/04,WAS09,2,0:00PM,day,false,stevj901,grieb901,(none),summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/01 10:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,21424,kuzab101,nixow101,,,,,
WS1195009060,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/09/06,WAS09,0,0:00PM,night,false,berrc103,passa901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/01 11:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2735,conss101,shanb102,,,,,
WS1195009070,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/09/07,WAS09,0,0:00PM,night,false,passa901,honoj901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/02 12:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2156,wyseh101,bearg102,hoopb101,,,,
WS1195009080,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/09/08,WAS09,0,0:00PM,night,false,honoj901,berrc103,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/02 12:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,2767,morej102,murrj102,,,,,
WS1195009100,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/09/10,WAS09,0,1:30PM,day,false,berrc103,passa901,(none),honoj901,"""Senators,285""","""D Lamoureaux""","""D Lamoureaux""",2000/04/07 12:48PM,unknown,none,0,unknown,-1,unknown,rain,overcast,143,23354,rascv101,hudss101,ferrt101,,,,
WS1195009111,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/09/11,WAS09,1,0:00PM,day,false,passa901,honoj901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/07 12:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,fordw101,simaa101,,,,,
WS1195009112,"""version 7RS(19) of 07/07/92""",NYA,WS1,1950/09/11,WAS09,2,0:00PM,day,false,honoj901,berrc103,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/07 6:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,6222,lopae101,conss101,,,,,
WS1195009230,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/09/23,WAS09,0,0:00PM,night,false,mcgob901,mckib901,(none),(none),"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/04/08 10:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,4636,wyseh101,morej102,,,,,
WS1195009240,"""version 7RS(19) of 07/07/92""",PHA,WS1,1950/09/24,WAS09,0,0:00PM,day,false,mckib901,mcgob901,(none),(none),"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/04/08 10:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,2731,pascc101,kucaj101,,,,,
BRO195004210,"""version 7RS(19) of 07/07/92""",NY1,BRO,1950/04/21,NYC15,0,0:00PM,day,false,donaa901,robbs901,(none),barla901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/24 11:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,24033,roe-p101,kosld101,,,,,
BRO195004220,"""version 7RS(19) of 07/07/92""",NY1,BRO,1950/04/22,NYC15,0,0:00PM,day,false,robbs901,barla901,(none),donaa901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/24 11:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,194,19067,bantj101,jones103,,,,,
BRO195004260,"""version 7RS(19) of 07/07/92""",PHI,BRO,1950/04/26,NYC15,0,0:00PM,night,false,boggd901,warnl101,(none),pineb101,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/25 9:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,162,21556,ramsw101,donnb101,,,,,
BRO195004270,"""version 7RS(19) of 07/07/92""",PHI,BRO,1950/04/27,NYC15,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/25 10:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,5488,rober102,roe-p101,,,,,
BRO195005130,"""version 7RS(19) of 07/07/92""",BSN,BRO,1950/05/13,NYC15,0,0:00PM,day,false,goetl901,jordl901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 4:16PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,19488,bickv101,hattj101,,,,,
BRO195005140,"""version 7RS(19) of 07/07/92""",BSN,BRO,1950/05/14,NYC15,0,0:00PM,day,false,jordl901,dascf901,(none),goetl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 4:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,24611,podbb101,spahw101,bantj101,,,,
BRO195005160,"""version 7RS(19) of 07/07/92""",SLN,BRO,1950/05/16,NYC15,0,0:00PM,day,false,robbs901,barla901,(none),balll901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1993/09/17 9:57PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,127,10816,roe-p101,stalg103,,,,,
BRO195005170,"""version 7RS(19) of 07/07/92""",SLN,BRO,1950/05/17,NYC15,0,0:00PM,night,false,barla901,balll901,(none),robbs901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 5:32PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,22922,newcd101,lanim101,,,,,
BRO195005180,"""version 7RS(19) of 07/07/92""",SLN,BRO,1950/05/18,NYC15,0,0:00PM,day,false,balll901,robbs901,(none),barla901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 6:39PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,190,7510,branr103,braza101,,,,,
BRO195005201,"""version 7RS(19) of 07/07/92""",PIT,BRO,1950/05/20,NYC15,1,0:00PM,day,false,donaa901,dascf901,(none),jordl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 7:10PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,0,bantj101,queem101,,,,,
BRO195005202,"""version 7RS(19) of 07/07/92""",PIT,BRO,1950/05/20,NYC15,2,0:00PM,day,false,dascf901,jordl901,(none),donaa901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 8:02PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,180,20311,bankd101,werlb101,,,,,
BRO195005210,"""version 7RS(19) of 07/07/92""",CIN,BRO,1950/05/21,NYC15,0,0:00PM,day,false,jordl901,donaa901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 10:46PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,210,21366,wehmh101,bantj101,,,,,
BRO195005220,"""version 7RS(19) of 07/07/92""",CIN,BRO,1950/05/22,NYC15,0,0:00PM,night,false,donaa901,dascf901,(none),jordl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/27 7:45AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,20075,newcd101,fox-h101,,,,,
