game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
SFN199505190,SLN,SFN,SFO02,1995/05/19,0,7:07,night,false,gormb901,wendh901,marsr901,kellj901,pitches,55,ltor,15,dry,none,night,167,11587,beckr001,habyj001,,,,,
SFN199505200,SLN,SFN,SFO02,1995/05/20,0,1:07,day,false,wendh901,marsr901,kellj901,gormb901,pitches,60,ltor,20,dry,none,cloudy,182,14918,beckr001,arocr001,,,,,
SFN199505210,SLN,SFN,SFO02,1995/05/21,0,1:06,day,false,marsr901,kellj901,gormb901,wendh901,pitches,59,ltor,17,dry,none,overcast,202,20418,delur001,mulht001,henkt001,,,,
SFN199506020,PHI,SFN,SFO02,1995/06/02,0,7:06,night,false,wintm901,tatat901,davig901,gormb901,pitches,54,ltor,26,dry,none,night,152,12484,beckr001,harrg003,,,,,
SFN199506030,PHI,SFN,SFO02,1995/06/03,0,1:07,day,false,tatat901,davig901,gormb901,wintm901,pitches,68,torf,17,dry,none,sunny,160,16587,wilst002,quanp001,beckr001,,,,
SFN199506040,PHI,SFN,SFO02,1995/06/04,0,1:06,day,false,davig901,gormb901,wintm901,tatat901,pitches,65,torf,18,dry,none,sunny,174,22838,leitm001,greet002,,,,,
SFN199506050,NYN,SFN,SFO02,1995/06/05,0,1:05,day,false,bonig901,monte901,bellw901,willc901,none,0,unknown,-1,unknown,unknown,unknown,169,9275,joneb003,mulht001,,,,,
SFN199506060,NYN,SFN,SFO02,1995/06/06,0,3:35,day,false,monte901,bellw901,willc901,bonig901,pitches,63,ltor,15,dry,none,sunny,153,10539,hookc001,franj001,,,,,
SFN199506070,NYN,SFN,SFO02,1995/06/07,0,7:35,night,false,bellw901,willc901,bonig901,monte901,pitches,60,torf,16,dry,none,night,190,12604,burbd001,minob001,beckr001,,,,
SFN199506080,NYN,SFN,SFO02,1995/06/08,0,12:37,day,false,willc901,bonig901,monte901,bellw901,none,60,tolf,15,dry,none,sunny,198,10973,mlicd001,wilst002,henrd002,,,,
SFN199506090,MON,SFN,SFO02,1995/06/09,0,7:05,night,false,vanol901,crawj901,barnr901,herna901,pitches,61,torf,14,dry,none,night,199,11572,martp001,leitm001,shawj001,,,,
SFN199506100,MON,SFN,SFO02,1995/06/10,0,1:06,day,false,crawj901,barnr901,herna901,vanol901,pitches,68,torf,13,dry,none,sunny,173,18099,henrb001,bautj001,,,,,
SFN199506110,MON,SFN,SFO02,1995/06/11,0,1:07,day,false,barnr901,herna901,vanol901,crawj901,pitches,65,ltor,20,dry,none,sunny,271,22392,whitg001,mints001,,,,,
SFN199506270,COL,SFN,SFO02,1995/06/27,0,1:08,day,false,hirsm901,pullf901,westj901,poncl901,none,70,torf,15,dry,none,sunny,138,14769,swifb001,bautj001,,,,,
SFN199506280,COL,SFN,SFO02,1995/06/28,0,12:36,day,false,pullf901,westj901,poncl901,hirsm901,none,69,torf,15,dry,none,sunny,220,15136,barts001,munom001,,,,,
SFN199506300,SDN,SFN,SFO02,1995/06/30,0,7:05,night,false,hohnb901,davib902,riekr901,ripps901,pitches,64,ltor,15,dry,none,night,182,28871,hookc001,hofft001,,,,,
SFN199507010,SDN,SFN,SFO02,1995/07/01,0,1:05,day,false,davib902,riekr901,ripps901,hohnb901,pitches,71,ltor,15,dry,none,sunny,139,18230,vanlb001,sands002,beckr001,,,,
SFN199507020,SDN,SFN,SFO02,1995/07/02,0,1:09,day,false,riekr901,ripps901,hohnb901,davib902,pitches,63,ltor,15,dry,none,sunny,177,23342,benea001,rossj001,,,,,
SFN199507130,HOU,SFN,SFO02,1995/07/13,0,1:06,day,false,monte901,mcshj901,willc901,bonig901,none,72,tocf,5,dry,none,sunny,207,13046,hookc001,dougj001,,,,,
SFN199507140,HOU,SFN,SFO02,1995/07/14,0,7:05,night,false,mcshj901,willc901,bonig901,monte901,pitches,78,torf,15,dry,none,night,191,15931,dougj001,portm001,vered001,,,,
SFN199507150,HOU,SFN,SFO02,1995/07/15,0,8:07,night,false,willc901,bonig901,monte901,mcshj901,pitches,70,ltor,17,dry,none,night,212,19599,dougj001,greek001,,,,,
SFN199507160,HOU,SFN,SFO02,1995/07/16,0,1:06,day,false,bonig901,monte901,mcshj901,willc901,pitches,73,ltor,12,dry,none,sunny,294,22677,hookc001,brocd001,,,,,
SFN199507170,FLO,SFN,SFO02,1995/07/17,0,8:07,night,false,quicj901,ripps901,hohnb901,danlk901,pitches,62,ltor,15,wet,none,cloudy,222,11235,matht001,beckr001,nen-r001,,,,
SFN199507180,FLO,SFN,SFO02,1995/07/18,0,12:36,day,false,ripps901,hohnb901,danlk901,quicj901,none,69,torf,5,dry,none,cloudy,256,11481,murpr001,bautj001,,,,,
SFN199507190,FLO,SFN,SFO02,1995/07/19,0,12:35,day,false,hohnb901,danlk901,quicj901,ripps901,pitches,69,torf,10,dry,none,overcast,138,12420,burkj001,portm001,,,,,
SFN199507260,CIN,SFN,SFO02,1995/07/26,0,7:37,night,false,bellw901,relic901,kellj901,marsr901,pitches,72,ltor,15,dry,none,night,150,17648,leitm001,schop001,,,,,
SFN199507270,CIN,SFN,SFO02,1995/07/27,0,12:38,day,false,relic901,kellj901,marsr901,bellw901,none,0,unknown,-1,unknown,unknown,unknown,206,21638,burbd001,aquil001,,,,,
SFN199507280,ATL,SFN,SFO02,1995/07/28,0,7:05,night,false,kellj901,marsr901,bellw901,relic901,pitches,62,ltor,15,dry,none,overcast,132,21090,clonb001,beckr001,,,,,
SFN199507290,ATL,SFN,SFO02,1995/07/29,0,1:07,day,false,marsr901,bellw901,relic901,kellj901,pitches,68,ltor,30,dry,none,sunny,129,21772,maddg002,mulht001,,,,,
SFN199507300,ATL,SFN,SFO02,1995/07/30,0,1:04,day,false,bellw901,relic901,kellj901,marsr901,pitches,90,ltor,1,dry,none,sunny,158,32154,brewj001,glavt001,beckr001,,,,
SFN199508040,LAN,SFN,SFO02,1995/08/04,0,7:06,night,false,pullf901,westj901,darlg901,hirsm901,pitches,67,ltor,12,dry,none,night,164,25023,vanlb001,candt001,,,,,
SFN199508050,LAN,SFN,SFO02,1995/08/05,0,8:07,night,false,westj901,darlg901,hirsm901,pullf901,pitches,63,ltor,15,dry,none,night,148,43167,nomoh001,brewj001,,,,,
SFN199508060,LAN,SFN,SFO02,1995/08/06,0,1:15,day,false,darlg901,hirsm901,pullf901,westj901,pitches,70,ltor,10,dry,none,sunny,160,38678,leitm001,valdi001,,,,,
SFN199508070,LAN,SFN,SFO02,1995/08/07,0,12:36,day,false,vanol901,barnr901,hallt901,froeb901,pitches,70,ltor,12,dry,none,sunny,231,23081,osuna002,bautj001,worrt001,,,,
SFN199508080,PIT,SFN,SFO02,1995/08/08,0,1:05,day,false,barnr901,hallt901,froeb901,vanol901,pitches,80,torf,5,dry,none,sunny,151,9596,neagd001,valds001,,,,,
SFN199508090,PIT,SFN,SFO02,1995/08/09,0,1:05,day,false,herna901,hallt901,froeb901,vanol901,pitches,73,ltor,15,dry,none,sunny,150,10949,vanlb001,chrij002,beckr001,,,,
SFN199508100,PIT,SFN,SFO02,1995/08/10,0,12:36,day,false,hallt901,froeb901,vanol901,herna901,pitches,63,ltor,12,dry,none,sunny,186,11493,beckr001,mccuj001,,,,,
SFN199508110,CHN,SFN,SFO02,1995/08/11,0,7:07,night,false,davib902,hohnb901,quicj901,poncl901,pitches,60,ltor,26,dry,none,night,160,15566,bullj001,leitm001,,,,,
SFN199508120,CHN,SFN,SFO02,1995/08/12,0,8:08,night,false,hohnb901,quicj901,poncl901,davib902,pitches,68,ltor,17,dry,none,night,144,21108,navaj001,bautj001,,,,,
SFN199508130,CHN,SFN,SFO02,1995/08/13,0,1:47,day,false,quicj901,poncl901,davib902,hohnb901,pitches,87,fromlf,10,dry,none,sunny,166,32512,valds001,fostk001,beckr001,,,,
SFN199508140,SLN,SFN,SFO02,1995/08/14,0,1:06,day,false,kellj901,wendh901,danlk901,relic901,pitches,74,ltor,5,dry,none,sunny,137,10026,vanlb001,osbod001,beckr001,,,,
SFN199508150,SLN,SFN,SFO02,1995/08/15,0,12:36,day,false,wendh901,marsr901,relic901,kellj901,none,0,unknown,-1,unknown,unknown,unknown,139,12316,brewj001,morgm001,beckr001,,,,
SFN199508160,SLN,SFN,SFO02,1995/08/16,0,7:35,night,false,marsr901,relic901,kellj901,wendh901,pitches,61,ltor,10,dry,none,night,125,13939,leitm001,petkm001,,,,,
SFN199508290,PHI,SFN,SFO02,1995/08/29,0,12:36,day,false,bellw901,tatat901,grege901,davig901,pitches,70,torf,15,dry,none,sunny,154,11304,mulht001,quanp001,beckr001,,,,
SFN199508300,PHI,SFN,SFO02,1995/08/30,0,12:35,day,false,tatat901,grege901,davig901,bellw901,pitches,60,torf,15,dry,none,sunny,145,11635,vanlb001,judej001,beckr001,,,,
SFN199508310,PHI,SFN,SFO02,1995/08/31,0,3:35,day,false,grege901,davig901,bellw901,tatat901,pitches,69,torf,15,dry,none,sunny,185,11265,ferns001,brewj001,,,,,
SFN199509010,NYN,SFN,SFO02,1995/09/01,0,8:08,night,false,monte901,bonig901,poncl901,mcshj901,pitches,60,ltor,17,dry,none,night,169,13218,barts001,franj001,,,,,
SFN199509020,NYN,SFN,SFO02,1995/09/02,0,1:06,day,false,bonig901,poncl901,mcshj901,monte901,pitches,69,ltor,12,dry,none,sunny,120,24822,valds001,cornr001,,,,,
SFN199509030,NYN,SFN,SFO02,1995/09/03,0,1:06,day,false,poncl901,mcshj901,monte901,bonig901,pitches,66,ltor,15,dry,none,sunny,189,21429,flord001,valdc001,dipoj001,,,,
SFN199509040,MON,SFN,SFO02,1995/09/04,0,1:04,day,false,demud901,rungp901,gormb901,laynj901,pitches,70,ltor,17,dry,none,sunny,161,14857,barts001,rojam001,,,,,
SFN199509050,MON,SFN,SFO02,1995/09/05,0,7:04,night,false,rungp901,gormb901,laynj901,demud901,pitches,68,ltor,15,dry,none,night,176,9553,bautj001,delej001,beckr001,,,,
SFN199509060,MON,SFN,SFO02,1995/09/06,0,7:36,night,false,gormb901,laynj901,demud901,rungp901,pitches,72,torf,20,dry,none,night,142,10122,alvat001,leitm001,,,,,
SFN199509210,COL,SFN,SFO02,1995/09/21,0,7:05,night,false,kellj901,wendh901,marsr901,bellw901,pitches,60,ltor,16,dry,none,night,154,12968,valds001,grahj001,beckr001,,,,
SFN199509220,COL,SFN,SFO02,1995/09/22,0,8:09,night,false,wendh901,marsr901,bellw901,kellj901,pitches,58,ltor,20,dry,none,night,161,17723,ritzk001,estes001,,,,,
SFN199509230,COL,SFN,SFO02,1995/09/23,0,1:06,day,false,marsr901,bellw901,kellj901,wendh901,pitches,66,ltor,12,dry,none,sunny,176,28538,brewj001,rekab001,beckr001,,,,
SFN199509240,COL,SFN,SFO02,1995/09/24,0,1:07,day,false,bellw901,kellj901,wendh901,marsr901,pitches,69,ltor,15,dry,none,overcast,155,34472,reyna001,leitm001,leskc001,,,,
SFN199509250,SDN,SFN,SFO02,1995/09/25,0,7:06,night,false,kellj901,wendh901,marsr901,relic901,pitches,61,ltor,15,dry,none,night,147,9508,willb001,mulht001,hofft001,,,,
SFN199509260,SDN,SFN,SFO02,1995/09/26,0,7:06,night,false,wendh901,marsr901,relic901,kellj901,pitches,64,ltor,25,dry,none,night,154,11175,ashba002,valds001,hofft001,,,,
SFN199509270,SDN,SFN,SFO02,1995/09/27,0,12:37,day,false,marsr901,relic901,kellj901,wendh901,pitches,70,ltor,10,dry,none,sunny,145,13862,valef001,estes001,hofft001,,,,
SEA199504270,DET,SEA,SEA02,1995/04/27,0,7:42,night,true,uremj901,higgj901,schaj901,bohnm901,pitches,0,unknown,-1,dry,none,dome,136,34656,johnr005,bergs001,ayalb002,,,,
SEA199504280,DET,SEA,SEA02,1995/04/28,0,7:37,night,true,higgj901,schaj901,bohnm901,uremj901,pitches,0,unknown,-1,dry,none,dome,166,19336,bosic001,dohej001,,,,,
SEA199504290,DET,SEA,SEA02,1995/04/29,0,7:07,night,true,schaj901,bohnm901,uremj901,higgj901,pitches,0,unknown,-1,dry,none,dome,164,27264,flemd001,welld001,convj001,,,,
SEA199504300,DET,SEA,SEA02,1995/04/30,0,5:03,night,true,bohnm901,uremj901,higgj901,schaj901,pitches,0,unknown,-1,dry,none,dome,198,19743,moorm001,wellb002,,,,,
SEA199505120,CHA,SEA,SEA02,1995/05/12,0,7:36,night,true,cobld901,merrd901,hendt901,meric901,pitches,0,unknown,-1,dry,none,dome,179,18166,johnr005,alvaw001,rislb001,,,,
SEA199505130,CHA,SEA,SEA02,1995/05/13,0,7:06,night,true,merrd901,hendt901,meric901,cobld901,pitches,0,unknown,-1,dry,none,dome,174,40653,davit002,ferna001,ayalb002,,,,
SEA199505140,CHA,SEA,SEA02,1995/05/14,0,1:37,day,true,hendt901,meric901,cobld901,merrd901,pitches,68,unknown,-1,dry,none,dome,193,19475,abboj001,convj001,,,,,
SEA199505230,BOS,SEA,SEA02,1995/05/23,0,7:09,night,true,clara901,barnl901,koscg901,morrd901,pitches,68,tocf,2,dry,none,dome,235,11868,belis001,freys001,ryank001,,,,
SEA199505240,BOS,SEA,SEA02,1995/05/24,0,7:36,night,true,barnl901,koscg901,morrd901,clara901,pitches,68,tocf,2,dry,none,dome,198,10041,carmr001,pierj001,nelsj001,,,,
SEA199505250,BOS,SEA,SEA02,1995/05/25,0,12:36,day,true,koscg901,morrd901,clara901,barnl901,pitches,68,tocf,2,dry,none,dome,141,12194,belct001,smitz001,ayalb002,,,,
SEA199505260,BAL,SEA,SEA02,1995/05/26,0,7:37,night,true,shulj901,tscht901,craft901,denkd901,pitches,68,tocf,2,dry,none,dome,214,15256,johnr005,mcdob001,,,,,
SEA199505270,BAL,SEA,SEA02,1995/05/27,0,7:05,night,true,tscht901,craft901,denkd901,shulj901,pitches,68,tocf,2,dry,none,dome,200,20797,milla001,wellb002,,,,,
SEA199505280,BAL,SEA,SEA02,1995/05/28,0,5:08,night,true,craft901,denkd901,shulj901,tscht901,pitches,0,unknown,-1,dry,none,dome,169,16785,bosic001,browk001,ayalb002,,,,
SEA199505290,NYA,SEA,SEA02,1995/05/29,0,5:07,night,true,denkd901,shulj901,tscht901,craft901,pitches,0,unknown,-1,dry,none,dome,245,18948,ayalb002,banks001,,,,,
SEA199505300,NYA,SEA,SEA02,1995/05/30,0,7:05,night,true,shulj901,tscht901,craft901,denkd901,pitches,0,unknown,-1,dry,none,dome,188,10709,nelsj001,perem001,,,,,
SEA199505310,NYA,SEA,SEA02,1995/05/31,0,7:36,night,true,tscht901,craft901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,dome,218,13035,wellb002,macdr001,ayalb002,,,,
SEA199506120,KCA,SEA,SEA02,1995/06/12,0,7:07,night,true,shulj901,tscht901,craft901,barrt901,pitches,68,tocf,2,dry,none,dome,227,11628,meacr001,villr001,montj002,,,,
SEA199506130,KCA,SEA,SEA02,1995/06/13,0,7:07,night,true,tscht901,craft901,barrt901,shulj901,pitches,68,tocf,2,dry,none,dome,187,10223,hanec001,torrs001,montj002,,,,
SEA199506140,KCA,SEA,SEA02,1995/06/14,0,12:36,day,true,craft901,barrt901,shulj901,tscht901,pitches,68,tocf,2,dry,none,dome,184,12585,appik001,belct001,montj002,,,,
SEA199506160,MIN,SEA,SEA02,1995/06/16,0,7:36,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,0,unknown,-1,dry,none,dome,169,20762,radkb001,johnr005,,,,,
SEA199506170,MIN,SEA,SEA02,1995/06/17,0,7:07,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,0,unknown,-1,dry,none,dome,169,16751,bosic001,tromm001,ayalb002,,,,
SEA199506180,MIN,SEA,SEA02,1995/06/18,0,1:37,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,0,unknown,-1,dry,none,dome,164,24707,rislb001,tapak001,,,,,
SEA199506230,CAL,SEA,SEA02,1995/06/23,0,7:35,night,true,culbf901,hicke901,onorb901,garcr901,pitches,0,unknown,-1,dry,none,dome,179,14282,langm001,belct001,,,,,
SEA199506240,CAL,SEA,SEA02,1995/06/24,0,7:04,night,true,hicke901,onorb901,garcr901,culbf901,pitches,0,unknown,-1,dry,none,dome,160,31275,johnr005,finlc001,,,,,
SEA199506250,CAL,SEA,SEA02,1995/06/25,0,1:36,day,true,onorb901,garcr901,culbf901,hicke901,pitches,0,unknown,-1,dry,none,dome,226,14325,bosks001,bosic001,smitl001,,,,
SEA199506260,CAL,SEA,SEA02,1995/06/26,0,7:05,night,true,joycj901,mckej901,scotd901,voltv901,pitches,68,tocf,2,dry,none,dome,175,18126,torrs001,andeb002,,,,,
SEA199506270,OAK,SEA,SEA02,1995/06/27,0,7:05,night,true,mckej901,scotd901,voltv901,joycj901,pitches,68,tocf,2,dry,none,dome,174,9767,harkm001,belct001,ecked001,,,,
SEA199506280,OAK,SEA,SEA02,1995/06/28,0,7:37,night,true,scotd901,culbf901,joycj901,mckej901,pitches,68,tocf,2,dry,none,dome,188,15165,vanpt001,nelsj001,,,,,
SEA199506290,OAK,SEA,SEA02,1995/06/29,0,12:35,day,true,culbf901,joycj901,mckej901,scotd901,pitches,68,tocf,2,dry,none,dome,156,13701,bosic001,acrem001,ayalb002,,,,
SEA199506300,TEX,SEA,SEA02,1995/06/30,0,7:36,night,true,morrd901,clara901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,183,12137,grosk001,torrs001,,,,,
SEA199507010,TEX,SEA,SEA02,1995/07/01,0,7:06,night,true,clara901,barnl901,koscg901,morrd901,pitches,0,unknown,-1,dry,none,dome,164,17323,belct001,pavlr001,ayalb002,,,,
SEA199507020,TEX,SEA,SEA02,1995/07/02,0,1:34,day,true,barnl901,koscg901,morrd901,clara901,pitches,0,unknown,-1,dry,none,dome,175,19404,ayalb002,whitm002,,,,,
SEA199507130,TOR,SEA,SEA02,1995/07/13,0,7:05,night,true,scotd901,mckej901,joycj901,cedeg901,pitches,0,unknown,-1,dry,none,dome,155,18616,coned001,belct001,castt001,,,,
SEA199507140,TOR,SEA,SEA02,1995/07/14,0,7:36,night,true,mckej901,joycj901,cedeg901,scotd901,pitches,0,unknown,-1,dry,none,dome,174,14850,guzmj003,bosic001,,,,,
SEA199507150,TOR,SEA,SEA02,1995/07/15,0,8:06,night,true,joycj901,cedeg901,scotd901,mckej901,pitches,0,unknown,-1,dry,none,dome,166,36037,johnr005,hentp001,,,,,
SEA199507160,TOR,SEA,SEA02,1995/07/16,0,1:36,day,true,cedeg901,scotd901,mckej901,joycj901,pitches,0,unknown,-1,dry,none,dome,173,17632,hurte001,carmr001,,,,,
SEA199507170,DET,SEA,SEA02,1995/07/17,0,8:07,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,0,unknown,-1,dry,none,dome,207,14358,ayalb002,groob001,,,,,
SEA199507180,DET,SEA,SEA02,1995/07/18,0,12:35,day,true,kaisk901,cousd901,welkt901,brinj901,pitches,0,unknown,-1,dry,none,dome,175,14667,belct001,limaj001,,,,,
SEA199507240,MIL,SEA,SEA02,1995/07/24,0,8:08,night,true,craft901,denkd901,barrt901,tscht901,pitches,0,unknown,-1,dry,none,dome,199,10491,boner001,bosic001,fettm001,,,,
SEA199507250,MIL,SEA,SEA02,1995/07/25,0,7:05,night,true,denkd901,barrt901,tscht901,craft901,pitches,0,unknown,-1,dry,none,dome,163,13427,johnr005,karls001,ayalb002,,,,
SEA199507260,MIL,SEA,SEA02,1995/07/26,0,7:07,night,true,barrt901,tscht901,craft901,denkd901,pitches,0,unknown,-1,dry,none,night,155,11315,giveb001,torrs001,fettm001,,,,
SEA199507270,CLE,SEA,SEA02,1995/07/27,0,7:05,night,true,tscht901,craft901,denkd901,barrt901,pitches,0,unknown,-1,dry,none,dome,171,20121,belct001,ogeac001,,,,,
SEA199507280,CLE,SEA,SEA02,1995/07/28,0,7:36,night,true,craft901,denkd901,barrt901,tscht901,pitches,0,unknown,-1,dry,none,dome,187,17609,plune001,freys001,mesaj001,,,,
SEA199507290,CLE,SEA,SEA02,1995/07/29,0,7:05,night,true,denkd901,barrt901,tscht901,craft901,pitches,0,unknown,-1,dry,none,dome,166,43874,bosic001,embra001,ayalb002,,,,
SEA199507300,CLE,SEA,SEA02,1995/07/30,0,1:36,day,true,barrt901,tscht901,craft901,denkd901,pitches,68,tocf,2,dry,none,dome,163,24089,herso001,torrs001,mesaj001,,,,
SEA199508070,CHA,SEA,SEA02,1995/08/07,0,7:06,night,true,cedeg901,scotd901,mckej901,joycj901,pitches,0,unknown,-1,dry,none,dome,180,18852,belct001,alvaw001,charn001,,,,
SEA199508080,CHA,SEA,SEA02,1995/08/08,0,7:05,night,true,scotd901,mckej901,joycj901,cedeg901,pitches,68,tocf,2,dry,none,dome,217,16875,ayalb002,hernr001,,,,,
SEA199508090,CHA,SEA,SEA02,1995/08/09,0,7:37,night,true,mckej901,joycj901,cedeg901,scotd901,pitches,0,unknown,-1,dry,none,dome,186,16401,bosic001,keysb001,ayalb002,,,,
SEA199508180,BOS,SEA,SEA02,1995/08/18,0,7:36,night,true,fordd901,younl901,reilm901,garcr901,pitches,0,unknown,-1,dry,none,dome,169,27256,wolcb001,waket001,,,,,
SEA199508190,BOS,SEA,SEA02,1995/08/19,0,5:07,night,true,younl901,reilm901,garcr901,fordd901,pitches,0,unknown,-1,dry,none,dome,203,36007,hanse001,benea001,aguir001,,,,
SEA199508200,BOS,SEA,SEA02,1995/08/20,0,1:36,day,true,reilm901,garcr901,fordd901,younl901,pitches,0,unknown,-1,dry,none,dome,169,21813,cormr001,bosic001,aguir001,,,,
SEA199508210,BAL,SEA,SEA02,1995/08/21,0,7:07,night,true,clara901,barnl901,koscg901,morrd901,pitches,0,unknown,-1,dry,none,dome,206,32525,nelsj001,benia001,,,,,
SEA199508220,BAL,SEA,SEA02,1995/08/22,0,7:05,night,true,barnl901,koscg901,morrd901,clara901,pitches,0,unknown,-1,dry,none,dome,176,13631,mussm001,belct001,joned001,,,,
SEA199508230,BAL,SEA,SEA02,1995/08/23,0,7:36,night,true,koscg901,morrd901,clara901,barnl901,pitches,0,unknown,-1,dry,none,dome,183,14937,krivr001,wolcb001,benia001,,,,
SEA199508240,NYA,SEA,SEA02,1995/08/24,0,3:37,day,true,phild901,roe-r901,mcclt901,johnm901,pitches,0,unknown,-1,dry,none,dome,210,17592,nelsj001,wettj001,,,,,
SEA199508250,NYA,SEA,SEA02,1995/08/25,0,8:07,night,true,roe-r901,mcclt901,johnm901,phild901,pitches,0,unknown,-1,dry,none,dome,181,28130,bosic001,petta001,,,,,
SEA199508260,NYA,SEA,SEA02,1995/08/26,0,7:05,night,true,mcclt901,johnm901,phild901,roe-r901,pitches,0,unknown,-1,dry,none,dome,169,41182,johnr005,hitcs001,,,,,
SEA199508270,NYA,SEA,SEA02,1995/08/27,0,1:36,day,true,johnm901,phild901,roe-r901,mcclt901,pitches,0,unknown,-1,dry,none,dome,212,24913,kamis001,belct001,wettj001,,,,
SEA199509080,KCA,SEA,SEA02,1995/09/08,0,8:07,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,68,tocf,2,dry,none,dome,161,19350,johnr005,jacoj001,charn001,,,,
SEA199509090,KCA,SEA,SEA02,1995/09/09,0,7:08,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,68,tocf,2,dry,none,dome,141,39157,benea001,gubim001,,,,,
SEA199509100,KCA,SEA,SEA02,1995/09/10,0,1:35,day,true,cousd901,welkt901,brinj901,kaisk901,pitches,68,tocf,2,dry,none,dome,197,18066,ayalb002,olsog001,charn001,,,,
SEA199509110,MIN,SEA,SEA02,1995/09/11,0,7:05,night,true,merrd901,meric901,hendt901,cobld901,pitches,68,tocf,2,dry,none,dome,224,18193,mahop001,nelsj001,stevd001,,,,
SEA199509120,MIN,SEA,SEA02,1995/09/12,0,7:06,night,true,meric901,hendt901,cobld901,merrd901,pitches,0,unknown,-1,unknown,unknown,dome,174,12102,bosic001,rodrf001,carmr001,,,,
SEA199509130,MIN,SEA,SEA02,1995/09/13,0,7:35,night,true,hendt901,cobld901,merrd901,meric901,pitches,0,unknown,-1,dry,none,dome,169,16469,nelsj001,mahop001,charn001,,,,
SEA199509180,TEX,SEA,SEA02,1995/09/18,0,7:05,night,true,reedr901,evanj901,hirsj901,mccol901,pitches,68,tocf,2,dry,none,dome,162,29515,johnr005,wittb001,,,,,
SEA199509190,TEX,SEA,SEA02,1995/09/19,0,7:05,night,true,evanj901,hirsj901,mccol901,reedr901,pitches,68,tocf,2,dry,none,dome,208,20410,charn001,mcdor001,,,,,
SEA199509200,TEX,SEA,SEA02,1995/09/20,0,7:37,night,true,hirsj901,mccol901,reedr901,evanj901,pitches,68,tocf,2,soaked,none,dome,186,26524,benea001,tewkb001,,,,,
SEA199509220,OAK,SEA,SEA02,1995/09/22,0,8:08,night,true,onorb901,mckej901,joycj901,scotd901,pitches,68,tocf,2,dry,none,night,181,51500,nelsj001,corsj001,charn001,,,,
SEA199509230,OAK,SEA,SEA02,1995/09/23,0,7:05,night,true,mckej901,joycj901,scotd901,onorb901,pitches,0,unknown,-1,unknown,unknown,dome,155,54589,johnr005,johnd003,,,,,
SEA199509240,OAK,SEA,SEA02,1995/09/24,0,1:37,day,true,joycj901,scotd901,onorb901,mckej901,pitches,68,tocf,2,dry,none,dome,213,46714,charn001,ecked001,,,,,
SEA199509260,CAL,SEA,SEA02,1995/09/26,0,12:36,day,true,reilm901,garcr901,fordd901,younl901,pitches,68,tocf,2,dry,none,dome,187,46935,benea001,bosks001,,,,,
SEA199509270,CAL,SEA,SEA02,1995/09/27,0,4:38,day,true,garcr901,fordd901,younl901,reilm901,pitches,68,tocf,2,dry,none,dome,177,50212,finlc001,belct001,smitl001,,,,
SEA199510020,CAL,SEA,SEA02,1995/10/02,0,1:38,day,true,shulj901,evanj901,younl901,koscg901,pitches,68,tocf,2,dry,none,dome,170,52356,johnr005,langm001,,,playoff,johnm901,kaisk901
CLE199505050,MIN,CLE,CLE08,1995/05/05,0,7:10,night,true,scotd901,joycj901,mckej901,voltv901,pitches,58,torf,-1,dry,none,night,142,41434,nagyc001,erics001,mesaj001,,,,
CLE199505060,MIN,CLE,CLE08,1995/05/06,0,1:06,day,true,joycj901,mckej901,voltv901,scotd901,pitches,53,ltor,6,dry,none,sunny,173,37325,radkb001,blacb001,aguir001,,,,
CLE199505070,MIN,CLE,CLE08,1995/05/07,0,1:05,day,true,mckej901,voltv901,scotd901,joycj901,pitches,58,ltor,5,dry,none,sunny,396,39431,poolj001,guthm001,,,,,
CLE199505080,KCA,CLE,CLE08,1995/05/08,0,7:05,night,true,garcr901,fordd901,reilm901,younl901,pitches,54,ltor,12,wet,none,night,199,26704,clarm002,appik001,grimj001,,,,
CLE199505090,KCA,CLE,CLE08,1995/05/09,0,7:05,night,true,fordd901,reilm901,younl901,garcr901,pitches,59,rtol,12,damp,drizzle,night,143,27225,herso001,lintd001,,,,,
CLE199505100,KCA,CLE,CLE08,1995/05/10,0,7:06,night,true,reilm901,cedeg901,garcr901,fordd901,pitches,66,ltor,8,damp,none,night,194,27749,plune001,meacr001,,,,,
CLE199505220,MIL,CLE,CLE08,1995/05/22,0,6:09,night,true,mcclt901,cedeg901,phild901,roe-r901,pitches,67,fromrf,7,dry,none,night,190,34464,boner001,nagyc001,fettm001,,,,
CLE199505230,MIL,CLE,CLE08,1995/05/23,0,7:05,night,true,cedeg901,phild901,roe-r901,mcclt901,pitches,82,ltor,10,dry,none,night,174,35373,martd001,spars001,mesaj001,,,,
