game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
CHA195508260,"""version 7RS(19) of 07/07/92""",WS1,CHA,1955/08/26,CHI10,0,0:00PM,night,false,chyln901,berrc103,mckib901,flahr901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/08/27 8:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,21485,ramop101,donod101,,,,
CHA195508270,"""version 7RS(19) of 07/07/92""",WS1,CHA,1955/08/27,CHI10,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""White Sox""","""D Lamoureaux""","""D lamoureaux""",1999/08/27 9:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,8442,harsj101,pascc102,,,,
CHA195508281,"""version 7RS(19) of 07/07/92""",NYA,CHA,1955/08/28,CHI10,1,0:00PM,day,false,stevj901,ricej901,nappl901,grieb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/27 9:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,0,fordw101,johnc103,,,,
CHA195508282,"""version 7RS(19) of 07/07/92""",NYA,CHA,1955/08/28,CHI10,2,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/27 9:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,50990,pierb101,turlb101,howed101,,,
CHA195508300,"""version 7RS(19) of 07/07/92""",BOS,CHA,1955/08/30,CHI10,0,0:00PM,night,false,nappl901,grieb901,stevj901,ricej901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/08/28 9:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,206,41166,howed101,hurdt101,,,,
CHA195508310,"""version 7RS(19) of 07/07/92""",BOS,CHA,1955/08/31,CHI10,0,0:00PM,day,false,grieb901,stevj901,ricej901,nappl901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/08/28 9:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,22638,keegb101,brewt101,,,,
CHA195509200,"""version 7RS(19) of 07/07/92""",CLE,CHA,1955/09/20,CHI10,0,0:00PM,night,false,summb901,soarh901,stevj901,runge901,"""CLE/CHA,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/09/07 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,23454,wynne101,pierb101,,,,
CHA195509210,"""version 7RS(19) of 07/07/92""",CLE,CHA,1955/09/21,CHI10,0,0:00PM,night,false,soarh901,stevj901,runge901,summb901,"""CLE/CHA,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/09/07 7:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,16856,harsj101,lemob101,,,,
CHA195509230,"""version 7RS(19) of 07/07/92""",KC1,CHA,1955/09/23,CHI10,0,0:00PM,night,false,stevj901,runge901,summb901,soarh901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/07 7:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,6944,conss101,porta101,,,,
CHA195509240,"""version 7RS(19) of 07/07/92""",KC1,CHA,1955/09/24,CHI10,0,0:00PM,day,false,runge901,summb901,soarh901,stevj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/07 8:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,3455,donod101,grayj101,,,,
CHA195509250,"""version 7RS(19) of 07/07/92""",KC1,CHA,1955/09/25,CHI10,0,0:00PM,day,false,summb901,soarh901,stevj901,runge901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/07 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,6910,pierb101,cox-g101,,,,
NYA195504130,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/04/13,NYC16,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,,"""Bruce Borey""","""Bruce Borey""",1994/06/27 9:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,11251,fordw101,mcdem102,,,,
NYA195504200,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/04/20,NYC16,0,2:01PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/20 5:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,4725,palie101,grimb102,moorr101,,,
NYA195504210,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/04/21,NYC16,0,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/20 5:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,2932,turlb101,kretl101,,,,
NYA195504220,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/04/22,NYC16,0,0:00PM,day,false,nappl901,ricej901,grieb901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/06/15 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,7241,fordw101,sullf101,,,,
NYA195504230,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/04/23,NYC16,0,0:00PM,day,false,ricej901,grieb901,stevj901,nappl901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/06/16 6:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,17634,kuckj101,deloi101,morgt101,,,
NYA195504240,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/04/24,NYC16,0,0:00PM,day,false,grieb901,stevj901,nappl901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/06/16 6:31AM,unknown,none,0,unknown,-1,unknown,rain,overcast,132,13363,nixow101,lopae101,,,,
NYA195505100,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/05/10,NYC16,0,0:00PM,night,false,umonf901,romme101,papaj901,honoj901,,"""Senzel,39""","""Senzel/RWood""",1999/12/16 1:19AM,park,none,0,unknown,-1,unknown,unknown,cloudy,198,39227,lemob101,larsd102,mossd101,,,
NYA195505110,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/05/11,NYC16,0,2:00PM,day,false,romme101,papaj901,honoj901,umonf901,,"""Senzel,39""","""Senzel/RWood""",1999/12/16 8:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,16012,wynne101,turlb101,,,,
NYA195505130,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/05/13,NYC16,0,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1997/01/15 8:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7177,fordw101,groms101,morgt101,,,
NYA195505140,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/05/14,NYC16,0,0:00PM,day,false,honoj901,umonf901,romme101,papaj901,"""Middlesworth""",,"""R. Elliott""",1997/01/15 8:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,18577,konsj101,hoefb101,,,,
NYA195505151,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/05/15,NYC16,1,0:00PM,day,false,summb901,hurle901,soarh901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/07 6:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,0,shanb102,lopae101,,,,
NYA195505152,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/05/15,NYC16,2,0:00PM,day,false,hurle901,soarh901,runge901,summb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/07 6:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,36324,turlb101,herbr101,konsj101,,,
NYA195505170,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/05/17,NYC16,0,0:00PM,night,false,soarh901,runge901,summb901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/07 12:17PM,unknown,none,59,unknown,-1,unknown,unknown,unknown,136,21206,fordw101,pierb101,,,,
NYA195505180,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/05/18,NYC16,0,0:00PM,day,false,runge901,summb901,hurle901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/07 12:44PM,unknown,none,72,unknown,-1,unknown,unknown,unknown,167,10600,grimb102,trucv101,morgt101,,,
NYA195505200,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/05/20,NYC16,0,0:00PM,night,false,umonf901,romme101,papaj901,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/21 7:20PM,unknown,none,68,unknown,-1,unknown,unknown,night,200,16614,turlb101,kretl101,morgt101,,,
NYA195505210,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/05/21,NYC16,0,0:00PM,day,false,romme101,papaj901,honoj901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/21 7:26PM,unknown,none,77,unknown,-1,unknown,unknown,unknown,134,11479,kuckj101,wilsj104,,,,
NYA195505221,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/05/22,NYC16,1,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/21 8:06PM,unknown,none,71,unknown,-1,unknown,unknown,unknown,106,0,lopae101,palie101,,,,
NYA195505222,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/05/22,NYC16,2,0:00PM,day,false,honoj901,umonf901,romme101,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/01/21 8:13PM,unknown,none,73,unknown,-1,unknown,unknown,overcast,160,25409,sturt101,moorr101,morgt101,,,
NYA195505240,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/05/24,NYC16,0,8:20PM,night,false,umonf901,romme101,papaj901,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/08 6:06AM,unknown,none,82,unknown,-1,unknown,unknown,unknown,176,14229,stobc101,sturt101,,,,
NYA195505250,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/05/25,NYC16,0,0:00PM,day,false,romme101,papaj901,honoj901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/08 6:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,5970,turlb101,mcdem102,,,,
NYA195505261,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/05/26,NYC16,1,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/08 6:19AM,unknown,none,78,unknown,-1,unknown,unknown,overcast,136,0,kuckj101,schmj101,,,,
NYA195505262,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/05/26,NYC16,2,0:00PM,day,false,honoj901,umonf901,romme101,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/08 6:29AM,unknown,none,76,unknown,-1,unknown,unknown,unknown,162,8324,konsj101,stond102,,,,
NYA195506140,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/06/14,NYC16,0,0:00PM,night,false,nappl901,grieb901,stevj901,soarh901,"""Middlesworth""",,"""R. Elliott""",1997/02/16 10:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,198,21024,morgt101,zuveg101,,,,
NYA195506150,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/06/15,NYC16,0,0:00PM,day,false,grieb901,stevj901,soarh901,nappl901,"""Middlesworth""",,"""R. Elliott""",1997/02/17 7:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,9635,hoefb101,kuckj101,birrb101,,,
NYA195506160,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/06/16,NYC16,0,0:00PM,day,false,stevj901,soarh901,nappl901,grieb901,"""Middlesworth""",,"""R. Elliott""",1997/02/17 8:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,16955,byrnt101,laryf101,,,,
NYA195506170,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/06/17,NYC16,0,0:00PM,night,false,nappl901,grieb901,stevj901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/10 3:57PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,164,33744,donod101,fordw101,conss101,,,
NYA195506180,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/06/18,NYC16,0,0:00PM,day,false,grieb901,stevj901,ricej901,nappl901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 1:31AM,unknown,none,83,unknown,-1,unknown,unknown,unknown,190,21568,byrdh101,turlb101,conss101,,,
NYA195506191,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/06/19,NYC16,1,0:00PM,day,false,stevj901,ricej901,nappl901,grieb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 2:05AM,unknown,none,77,unknown,-1,unknown,unknown,overcast,149,0,lopae101,pierb101,,,,
NYA195506192,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/06/19,NYC16,2,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 2:20AM,unknown,none,79,unknown,-1,unknown,unknown,overcast,140,44060,konsj101,harsj101,,,,
NYA195506210,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/06/21,NYC16,0,0:00PM,night,false,umonf901,romme101,papaj901,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 2:28AM,unknown,none,83,unknown,-1,unknown,unknown,unknown,142,14932,byrnt101,kella103,,,,
NYA195506220,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/06/22,NYC16,0,0:00PM,day,false,romme101,papaj901,honoj901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 2:48AM,unknown,none,82,unknown,-1,unknown,unknown,cloudy,128,7693,fordw101,ditma101,,,,
NYA195506230,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/06/23,NYC16,0,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 3:07AM,unknown,none,88,unknown,-1,unknown,unknown,unknown,119,7444,turlb101,shanb102,,,,
NYA195506240,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/06/24,NYC16,0,0:00PM,night,false,honoj901,umonf901,romme101,papaj901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/07/18 3:32AM,unknown,none,69,unknown,-1,unknown,rain,overcast,160,47077,konsj101,garcm101,,,,
NYA195506250,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/06/25,NYC16,0,0:00PM,day,false,umonf901,romme101,papaj901,honoj901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/07/18 3:50AM,unknown,none,80,unknown,-1,unknown,unknown,overcast,139,29838,konsj101,houta101,,,,
NYA195506261,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/06/26,NYC16,1,0:00PM,day,false,romme101,papaj901,honoj901,umonf901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/07/18 4:02AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,170,0,wynne101,byrnt101,,,,
NYA195506262,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/06/26,NYC16,2,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/07/18 11:52AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,143,66511,fordw101,lemob101,,,,
NYA195506291,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/06/29,NYC16,1,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Yankees/Orioles""","""D Lamoureaux""","""D Lamoureuax""",1997/02/19 5:40AM,unknown,none,87,unknown,-1,unknown,unknown,unknown,169,0,turlb101,rogos101,,,,
NYA195506292,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/06/29,NYC16,2,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/02/19 5:48AM,unknown,none,87,unknown,-1,unknown,unknown,unknown,135,11178,morgt101,moorr101,konsj101,,,
NYA195507010,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/07/01,NYC16,0,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/18 12:25PM,unknown,none,84,unknown,-1,unknown,unknown,unknown,134,5037,fordw101,mcdem102,,,,
NYA195507020,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/07/02,NYC16,0,0:00PM,night,false,nappl901,grieb901,stevj901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/29 12:06PM,unknown,none,89,unknown,-1,unknown,unknown,unknown,142,18000,byrnt101,portb102,,,,
NYA195507030,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/07/03,NYC16,0,0:00PM,day,false,grieb901,stevj901,ricej901,nappl901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/07/29 5:20PM,unknown,none,90,unknown,-1,unknown,unknown,unknown,147,12967,schmj101,lopae101,,,,
NYA195507041,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/07/04,NYC16,1,0:00PM,day,false,stevj901,ricej901,nappl901,grieb901,"""6""","""Tim Cashion""","""Tim Cashion""",1999/09/06 8:00PM,park,none,93,unknown,-1,dry,none,sunny,174,0,nixow101,turlb101,deloi101,,,
NYA195507042,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/07/04,NYC16,2,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""6""","""Tim Cashion""","""Tim Cashion""",1999/09/06 8:39PM,park,none,90,unknown,-1,dry,none,sunny,153,43794,hurdt101,kuckj101,,,,
NYA195507260,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/07/26,NYC16,0,8:15PM,night,false,mckib901,flahr901,chyln901,berrc103,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/09 5:51PM,unknown,none,80,unknown,-1,unknown,unknown,overcast,170,37369,byrnt101,donod101,,,,
NYA195507270,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/07/27,NYC16,0,2:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/09 7:42PM,unknown,none,92,unknown,-1,unknown,unknown,unknown,178,18252,byrdh101,lopae101,howed101,,,
NYA195507280,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/07/28,NYC16,0,2:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/09 8:46PM,unknown,none,74,unknown,-1,unknown,unknown,unknown,166,14062,johnc103,turlb101,pierb101,,,
NYA195507290,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/07/29,NYC16,0,0:00PM,night,false,berrc103,mckib901,flahr901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/09 8:55PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,140,13675,fordw101,gormt102,,,,
NYA195507300,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/07/30,NYC16,0,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/09 9:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,27238,porta101,kuckj101,,,,
NYA195507311,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/07/31,NYC16,1,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Yankees""","""D Lamoureaux ""","""D Lamoureaux""",1999/08/10 6:05AM,unknown,none,79,unknown,-1,unknown,unknown,unknown,145,0,larsd102,boyec101,,,,
NYA195507312,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/07/31,NYC16,2,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/10 6:14AM,unknown,none,83,unknown,-1,unknown,unknown,unknown,176,21550,ditma101,wiesb101,gormt102,,,
NYA195508020,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/08/02,NYC16,0,0:00PM,night,false,grieb901,stevj901,ricej901,nappl901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/08/10 6:00PM,unknown,none,89,unknown,-1,unknown,unknown,unknown,174,43124,byrnt101,wynne101,,,,
NYA195508030,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/08/03,NYC16,0,0:00PM,day,false,stevj901,ricej901,nappl901,grieb901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/08/16 7:33AM,unknown,none,87,unknown,-1,unknown,unknown,unknown,152,22367,garcm101,turlb101,narlr101,,,
NYA195508040,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/08/04,NYC16,0,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/08/16 7:47AM,unknown,none,89,unknown,-1,unknown,unknown,overcast,176,19643,narlr101,kuckj101,,,,
NYA195508050,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/08/05,NYC16,0,0:00PM,night,false,nappl901,grieb901,stevj901,ricej901,"""Middlesworth""",,"""R. Elliott""",1997/08/12 7:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,25874,larsd102,bunnj101,,,,
NYA195508060,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/08/06,NYC16,0,0:00PM,day,false,grieb901,stevj901,ricej901,nappl901,"""Middlesworth""",,"""R. Elliott""",1997/08/13 7:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,196,15002,hoefb101,morgt101,abera101,,,
NYA195508071,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/08/07,NYC16,1,0:00PM,day,false,stevj901,ricej901,nappl901,grieb901,"""Middlesworth""",,"""R. Elliott""",1997/08/13 7:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,0,groms101,byrnt101,abera101,,,
NYA195508072,"""version 7RS(19) of 07/07/92""",DET,NYA,1955/08/07,NYC16,2,0:00PM,day,false,ricej901,nappl901,grieb901,stevj901,"""Middlesworth""",,"""R. Elliott""",1997/08/14 7:01AM,unknown,none,0,unknown,-1,wet,showers,unknown,154,39148,turlb101,birrb101,,,,
NYA195508090,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/08/09,NYC16,0,0:00PM,night,false,romme101,papaj901,honoj901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/16 8:26AM,unknown,none,72,unknown,-1,unknown,unknown,unknown,159,61678,nixow101,fordw101,,,,
NYA195508100,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/08/10,NYC16,0,0:00PM,day,false,papaj901,honoj901,umonf901,romme101,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/16 10:29AM,unknown,none,69,unknown,-1,unknown,unknown,overcast,209,34284,larsd102,sullf101,,,,
NYA195508110,"""version 7RS(19) of 07/07/92""",BOS,NYA,1955/08/11,NYC16,0,0:00PM,day,false,honoj901,umonf901,romme101,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/16 10:49AM,unknown,none,80,unknown,-1,unknown,unknown,unknown,164,18572,turlb101,baumf102,byrnt101,,,
NYA195508190,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/08/19,NYC16,0,0:00PM,night,false,soarh901,runge901,summb901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/03/05 9:38AM,unknown,none,81,unknown,-1,unknown,unknown,night,164,14602,fordw101,wilsj104,,,,
NYA195508200,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/08/20,NYC16,0,0:00PM,day,false,runge901,summb901,hurle901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/03/05 10:11AM,unknown,none,92,unknown,-1,unknown,unknown,night,166,10869,byrnt101,wighb101,coler101,,,
NYA195508210,"""version 7RS(19) of 07/07/92""",BAL,NYA,1955/08/21,NYC16,0,0:00PM,day,false,summb901,hurle901,soarh901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1997/03/05 10:20AM,unknown,none,94,unknown,-1,unknown,unknown,night,154,13924,larsd102,lopae101,,,,
NYA195509020,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/09/02,NYC16,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux """,1999/08/28 9:53AM,unknown,none,71,unknown,-1,unknown,unknown,overcast,124,9302,fordw101,portb102,,,,
NYA195509030,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/09/03,NYC16,0,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""WS1/NYA""","""DWV""","""DWV""",1996/05/07 8:07PM,park,none,76,unknown,-1,dry,none,sunny,196,14873,stobc101,grimb102,,,,
NYA195509040,"""version 7RS(19) of 07/07/92""",WS1,NYA,1955/09/04,NYC16,0,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/28 10:13AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,151,22327,turlb101,ramop101,fordw101,,,
NYA195509070,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/09/07,NYC16,0,0:00PM,day,false,summb901,hurle901,soarh901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/08/28 11:07AM,unknown,none,80,unknown,-1,unknown,unknown,unknown,129,9256,fordw101,porta101,,,,
NYA195509080,"""version 7RS(19) of 07/07/92""",KC1,NYA,1955/09/08,NYC16,0,0:00PM,day,false,hurle901,soarh901,runge901,summb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/09/06 5:43PM,unknown,none,65,unknown,-1,unknown,unknown,unknown,139,8425,turlb101,cecca101,,,,
NYA195509090,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/09/09,NYC16,0,0:00PM,day,false,soarh901,runge901,summb901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/09/06 6:09PM,unknown,none,69,unknown,-1,unknown,unknown,overcast,180,18158,larsd102,donod101,grimb102,,,
NYA195509100,"""version 7RS(19) of 07/07/92""",CHA,NYA,1955/09/10,NYC16,0,0:00PM,day,false,runge901,summb901,hurle901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1999/09/06 7:10PM,unknown,none,73,unknown,-1,unknown,unknown,unknown,239,31486,howed101,kuckj101,,,,
NYA195509111,"""version 7RS(19) of 07/07/92""",CLE,NYA,1955/09/11,NYC16,1,0:00PM,day,false,umonf901,romme101,papaj901,honoj901,"""Yankees,39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",1999/09/06 8:32PM,unknown,none,75,unknown,-1,unknown,unknown,overcast,143,0,byrnt101,wynne101,,,,
