game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
SLN197108020,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1971/08/02,0,0:00PM,night,false,steld901,sudoe901,willb901,colon901,"""20""","""Comly""",1998/06/07 5:43AM,park,none,0,unknown,-1,unknown,unknown,night,132,13591,carls001,robed101,,,"""Comly""",
SLN197108030,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1971/08/03,0,0:00PM,night,false,sudoe901,willb901,colon901,steld901,"""20""","""Comly""",1998/06/07 6:02AM,park,none,0,unknown,-1,unknown,unknown,night,141,14246,arlis101,reusj001,,,"""Comly""",
SLN197108040,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1971/08/04,0,0:00PM,night,false,willb901,colon901,steld901,sudoe901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 11:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,27024,gibsb101,perrg101,,,,
SLN197108050,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1971/08/05,0,0:00PM,night,false,colon901,steld901,sudoe901,willb901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,18641,clevr101,marij101,drabm101,,,
SLN197108060,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1971/08/06,0,0:00PM,night,false,steld901,sudoe901,willb901,colon901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 12:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,27192,shawd102,mcmad102,pattd102,,,
SLN197108070,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1971/08/07,0,0:00PM,night,false,engeb901,mcshj901,burkk101,weyel901,"""20,35""","""Comly""",1998/06/07 6:40AM,park,none,0,unknown,-1,unknown,unknown,night,141,36633,linzf101,mikkp101,,,"""Comly""",
SLN197108080,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1971/08/08,0,0:00PM,day,false,mcshj901,burkk101,weyel901,engeb901,"""20,35""","""Comly""",1998/06/07 7:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,45195,suttd001,reusj001,brewj102,,"""Comly""",
SLN197108090,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1971/08/09,0,0:00PM,night,false,burkk101,weyel901,engeb901,mcshj901,"""20,35""","""Comly""",1998/06/07 7:16AM,park,none,0,unknown,-1,unknown,unknown,night,145,26723,downa101,gibsb101,brewj102,,"""Comly""",
SLN197108100,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1971/08/10,0,0:00PM,night,false,dalej901,donaa901,varge901,harvd901,"""20""","""Comly""",1998/06/07 7:32AM,park,none,0,unknown,-1,unknown,unknown,night,131,20921,stong102,clevr101,upshc101,,"""Comly""",
SLN197108110,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1971/08/11,0,0:00PM,night,false,donaa901,varge901,harvd901,dalej901,"""20""","""Comly""",1998/06/07 7:52AM,park,none,0,unknown,-1,unknown,unknown,night,159,21906,kellt102,zachc101,mcqum103,,"""Comly""",
SLN197108270,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1971/08/27,0,0:00PM,night,false,kiblj901,froeb901,barla901,pryop901,"""20""","""Comly""",1998/05/25 12:47AM,park,none,0,unknown,-1,unknown,unknown,night,157,33273,granw101,linzf101,gibbj102,,"""Comly""",
SLN197108280,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1971/08/28,0,0:00PM,night,false,froeb901,barla901,pryop901,kiblj901,"""20""","""Comly""",1998/05/25 12:57AM,park,none,0,unknown,-1,unknown,unknown,night,112,40823,gibsb101,nolag101,,,"""Comly""",
SLN197108290,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1971/08/29,0,0:00PM,day,false,barla901,pryop901,kiblj901,froeb901,"""20""","""Comly""",1998/05/25 1:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,28624,shawd102,granw101,,,"""Comly""",
SLN197108300,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1971/08/30,0,8:05PM,night,false,olsea901,gormt101,pelec901,wendh901,"""Mets/Cards""","""Fischthal""",1997/09/25 9:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,15257,carls001,koosj001,,,"""Fischthal""",
SLN197108310,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1971/08/31,0,0:00PM,night,false,gormt101,pelec901,wendh901,olsea901,"""Mets""","""D Lamoureaux""",1995/01/15 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,15854,reusj001,frisd101,,,"""D Lamoureaux""",
SLN197109010,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1971/09/01,0,8:05PM,night,false,pelec901,wendh901,olsea901,gormt101,"""Cards""","""Fischthal""",1997/11/08 10:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,22204,seavt001,gibsb101,,,"""Fischthal""",
SLN197109030,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1971/09/03,0,8:00PM,night,false,craws901,lands901,davis901,steim901,"""15,20""","""Comly""",1998/06/10 7:33PM,park,none,71,unknown,-1,unknown,none,night,150,26708,clevr101,handb101,,,"""Comly""",
SLN197109040,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1971/09/04,0,1:15PM,day,false,steim901,davis901,lands901,craws901,"""15,20,27""","""Comly + Wigley from 27""",1998/06/10 7:56PM,park,pitches,90,unknown,-1,unknown,none,sunny,150,31807,pappm101,carls001,regap101,,"""Comly + Wigley from 27""",
SLN197109050,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1971/09/05,0,1:15PM,day,false,davis901,lands901,craws901,steim901,"""15,20""","""Comly""",1998/06/10 9:23PM,park,none,90,unknown,-1,unknown,rain,overcast,165,39309,reusj001,jenkf101,taylc101,,"""Comly""",
SLN197109130,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1971/09/13,0,0:00PM,night,false,engeb901,mcshj901,burkk101,weyel901,"""20,28""","""Comly""",1997/08/31 11:22AM,park,pitches,0,unknown,-1,unknown,unknown,night,205,13863,wilsb101,shawd102,,,"""Comly""",
SLN197109140,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1971/09/14,0,0:00PM,night,false,mcshj901,burkk101,weyel901,engeb901,"""20,28""","""Comly""",1997/08/31 12:53PM,park,pitches,0,unknown,-1,unknown,unknown,night,162,10640,wiser101,zachc101,shorc102,,"""Comly""",
SLN197109210,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1971/09/21,0,8:00PM,night,false,barla901,pryop901,kiblj901,froeb901,"""19,20""","""Comly""",1998/06/11 11:45PM,park,none,0,unknown,-1,unknown,unknown,night,140,13348,drabm101,ellid101,,,"""Comly""",
SLN197109220,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1971/09/22,0,8:00PM,night,false,pryop901,kiblj901,froeb901,barla901,"""19,20""","""Comly""",1998/06/11 11:58PM,park,none,0,unknown,-1,unknown,unknown,night,127,14845,walkl101,gibsb101,giusd101,,"""Comly""",
SLN197109230,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1971/09/23,0,0:00PM,night,false,kiblj901,froeb901,barla901,pryop901,"""19,20""","""Comly""",1998/06/12 12:16AM,park,none,0,unknown,-1,unknown,unknown,night,139,10918,briln101,clevr101,,,"""Comly""",
SLN197109240,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1971/09/24,0,0:00PM,night,false,davis901,steim901,engeb901,sudoe901,"""Cardinals""","""Vincent""",1994/11/14 11:44PM,park,none,0,unknown,-1,unknown,unknown,night,177,8109,taylc101,marsm101,,,"""Vincent""",
SLN197109250,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1971/09/25,0,0:00PM,day,false,steim901,engeb901,davis901,sudoe901,"""Cardinals""","""Vincent""",1994/11/15 9:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,9114,shawd102,mortc102,,,"""Vincent""",
SLN197109260,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1971/09/26,0,0:00PM,day,false,engeb901,davis901,sudoe901,steim901,"""Cardinals""","""Vincent""",1994/11/15 9:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,11473,higgd101,stonb101,,,"""Vincent""",
HOU197104050,"""version 7RS(19) of 07/07/92""",LAN,HOU,HOU02,1971/04/05,0,0:00PM,night,false,venzt901,lands901,steim901,engeb901,"""Dodgers""","""Alan Boodman""",1996/01/31 1:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,22421,dierl101,singb101,,,,
HOU197104060,"""version 7RS(19) of 07/07/92""",LAN,HOU,HOU02,1971/04/06,0,0:00PM,night,false,lands901,steim901,engeb901,venzt901,"""Dodgers""","""Alan Boodman""",1996/01/31 2:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,11883,ostec103,wilsd102,,,,
HOU197104070,"""version 7RS(19) of 07/07/92""",LAN,HOU,HOU02,1971/04/07,0,0:00PM,night,false,steim901,engeb901,venzt901,lands901,"""Dodgers""","""Alan Boodman""",1996/01/31 6:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,11009,blasw101,suttd001,culvg101,,,
HOU197104080,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/04/08,0,7:30PM,night,false,engeb901,venzt901,lands901,steim901,"""Cubs""","""Alan Boodman""",1996/02/01 7:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,11375,billj101,holtk101,,,,
HOU197104090,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/04/09,0,7:30PM,night,false,venzt901,lands901,steim901,engeb901,"""Cubs""","""Alan Boodman""",1996/02/01 11:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,17359,pappm101,grift101,,,,
HOU197104100,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/04/10,0,7:30PM,night,false,lands901,steim901,engeb901,venzt901,"""Cubs""","""Alan Boodman""",1996/02/01 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,22341,culvg101,jenkf101,,,,
HOU197104110,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/04/11,0,2:00PM,day,false,steim901,engeb901,venzt901,lands901,"""Cubs""","""Alan Boodman""",1996/02/02 9:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,12978,wilsd102,handb101,,,,
HOU197104230,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/04/23,0,0:00PM,night,false,steld901,olsea901,donaa901,willb901,"""Astros""","""Alan Boodman""",1996/02/14 1:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,25430,mortc102,wilsd102,marsm101,,,
HOU197104240,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/04/24,0,0:00PM,night,false,olsea901,donaa901,willb901,steld901,"""Astros""","""Alan Boodman""",1996/02/15 5:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,17252,renks101,blasw101,marsm101,,,
HOU197104250,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/04/25,0,0:00PM,day,false,donaa901,willb901,steld901,olsea901,"""Astros""","""Alan Boodman""",1996/02/19 7:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,12122,stonb101,billj101,,,,
HOU197104260,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/04/26,0,0:00PM,night,false,willb901,steld901,olsea901,donaa901,"""Phillies""","""Alan Boodman""",1996/02/20 8:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,7227,wiser101,grift101,,,,
HOU197104270,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/04/27,0,0:00PM,night,false,steld901,olsea901,donaa901,willb901,"""Phillies""","""Alan Boodman""",1996/02/20 5:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,8152,dierl101,bunnj101,,,,
HOU197104280,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/04/28,0,0:00PM,night,false,olsea901,donaa901,willb901,steld901,"""Phillies""","""Alan Boodman""",1996/02/22 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,8576,ray-j101,branb102,,,,
HOU197104300,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/04/30,0,0:00PM,night,false,pryop901,craws901,kiblj901,davis901,"""Mets""","""Alan Boodman""",1996/02/24 10:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,216,13860,mcgrt001,culvg101,,,,
HOU197105010,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/05/01,0,0:00PM,night,false,craws901,kiblj901,davis901,pryop901,"""Mets""","""Alan Boodman""",1996/02/26 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,23571,dierl101,seavt001,,,,
HOU197105020,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/05/02,0,0:00PM,day,false,kiblj901,davis901,pryop901,craws901,"""Mets""","""Alan Boodman""",1996/02/28 7:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,15616,taylr101,culvg101,,,,
HOU197105140,"""version 7RS(19) of 07/07/92""",SLN,HOU,HOU02,1971/05/14,0,0:00PM,night,false,weyel901,colon901,burkk101,sudoe901,"""Cardinals""","""Alan Boodman""",1996/04/13 9:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,16437,gibsb101,billj101,,,,
HOU197105150,"""version 7RS(19) of 07/07/92""",SLN,HOU,HOU02,1971/05/15,0,0:00PM,night,false,colon901,burkk101,sudoe901,weyel901,"""Cardinals""","""Alan Boodman""",1996/04/13 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,19285,carls001,grift101,taylc101,,,
HOU197105160,"""version 7RS(19) of 07/07/92""",SLN,HOU,HOU02,1971/05/16,0,0:00PM,day,false,burkk101,sudoe901,weyel901,colon901,"""Cardinals""","""Alan Boodman""",1996/04/17 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,14983,dierl101,reusj001,ray-j101,,,
HOU197105170,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/05/17,0,0:00PM,night,false,sudoe901,weyel901,colon901,burkk101,"""Astros""","""Alan Boodman""",1996/04/19 8:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,7457,wilsd102,robed101,,,,
HOU197105180,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/05/18,0,0:00PM,night,false,weyel901,colon901,(none),burkk101,"""Astros""","""Alan Boodman""",1996/04/20 12:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,8015,gladf102,millb106,,,,
HOU197105190,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/05/19,0,0:00PM,night,false,colon901,burkk101,sudoe901,weyel901,"""Astros""","""Alan Boodman""",1996/04/23 7:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,8816,millb106,gladf102,,,,
HOU197105200,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/05/20,0,0:00PM,night,false,burkk101,sudoe901,weyel901,colon901,"""Astros""","""Alan Boodman""",1996/04/25 8:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,7162,kirbc101,blasw101,sevea101,,,
HOU197105210,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/05/21,0,0:00PM,night,false,gormt101,pelec901,harvd901,dalej901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 3:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,18555,dierl101,perrg101,gladf102,,,
HOU197105220,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/05/22,0,0:00PM,night,false,pelec901,harvd901,dalej901,gormt101,"""Bob Stevens""","""Alan Boodman""",1996/01/22 3:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,25893,culvg101,mcmad102,,,,
HOU197105230,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/05/23,0,0:00PM,day,false,harvd901,dalej901,gormt101,pelec901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 3:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,23692,bryar101,grift101,johnj104,,,
HOU197106080,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/06/08,0,0:00PM,night,false,olsea901,donaa901,willb901,steld901,"""Astros""","""Alan Boodman""",1996/05/22 4:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,17402,wilsd102,nolag101,,,,
HOU197106090,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/06/09,0,0:00PM,night,false,donaa901,willb901,steld901,olsea901,"""Astros""","""Alan Boodman""",1996/05/24 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,16354,carrc103,billj101,,,,
HOU197106100,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/10,0,0:00PM,night,false,willb901,steld901,olsea901,donaa901,"""Astros""","""Alan Boodman""",1996/05/25 12:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,14591,kellt102,dierl101,upshc101,,,
HOU197106110,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/11,0,0:00PM,night,false,steld901,olsea901,donaa901,willb901,"""Astros""","""Alan Boodman""",1996/05/28 11:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,14885,gladf102,pridb101,,,,
HOU197106120,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/12,0,0:00PM,night,false,olsea901,donaa901,willb901,steld901,"""Astros""","""Alan Boodman""",1996/05/29 8:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,23876,forsk001,reedr001,,,,
HOU197106130,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/13,0,0:00PM,day,false,donaa901,willb901,steld901,olsea901,"""Astros""","""Alan Boodman""",1996/05/30 10:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,19646,jarvp101,wilsd102,,,,
HOU197106140,"""version 7RS(19) of 07/07/92""",PIT,HOU,HOU02,1971/06/14,0,0:00PM,night,false,sudoe901,steim901,engeb901,lands901,"""Astros""","""Alan Boodman""",1996/06/02 7:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,11655,gladf102,nelsj102,,,,
HOU197106150,"""version 7RS(19) of 07/07/92""",PIT,HOU,HOU02,1971/06/15,0,0:00PM,night,false,steim901,engeb901,lands901,sudoe901,"""Astros""","""Alan Boodman""",1996/06/04 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,16307,blass101,dierl101,,,,
HOU197106160,"""version 7RS(19) of 07/07/92""",PIT,HOU,HOU02,1971/06/16,0,0:00PM,night,false,engeb901,lands901,sudoe901,steim901,"""Astros""","""Alan Boodman""",1996/06/06 8:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,16098,ellid101,blasw101,,,,
HOU197106250,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/06/25,0,0:00PM,night,false,colon901,mcshj901,burkk101,weyel901,"""Astros""","""Alan Boodman""",1996/01/24 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,24713,ray-j101,perrg101,,,,
HOU197106260,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/06/26,0,0:00PM,night,false,mcshj901,burkk101,weyel901,colon901,"""Astros""","""Alan Boodman""",1996/01/24 6:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,32025,bryar101,dierl101,hamis101,,,
HOU197106270,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1971/06/27,0,2:03PM,day,false,burkk101,weyel901,colon901,mcshj901,"""Astros""","""Alan Boodman""",1996/01/24 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,24908,forsk001,stons101,,,,
HOU197106281,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/28,1,5:32PM,night,false,weyel901,colon901,mcshj901,burkk101,"""23""","""Comly""",1998/06/03 11:34PM,park,none,0,unknown,0,dry,none,dome,129,0,wilsd102,barbs102,,,"""Comly""",
HOU197106282,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/28,2,8:05PM,night,false,colon901,mcshj901,burkk101,weyel901,"""23""","""Comly""",1998/06/03 11:46PM,park,none,0,unknown,0,dry,none,dome,186,18908,ray-j101,nashj101,culvg101,,"""Comly""",
HOU197106290,"""version 7RS(19) of 07/07/92""",ATL,HOU,HOU02,1971/06/29,0,0:00PM,night,false,mcshj901,burkk101,weyel901,colon901,"""23""","""Comly""",1998/06/04 12:06AM,park,none,0,unknown,0,dry,none,dome,146,14855,niekp001,billj101,upshc101,,"""Comly""",
HOU197107020,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/07/02,0,0:00PM,night,false,lands901,sudoe901,steim901,engeb901,"""23""","""Comly""",1998/05/23 9:01PM,park,none,0,unknown,0,dry,none,dome,131,17996,dierl101,nolag101,gladf102,,"""Comly""",
HOU197107030,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/07/03,0,0:00PM,night,false,sudoe901,steim901,engeb901,lands901,"""23""","""Comly""",1998/05/23 11:00PM,park,none,0,unknown,0,dry,none,dome,204,26217,ray-j101,gibbj102,,,"""Comly""",
HOU197107040,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/07/04,0,0:00PM,day,false,steim901,engeb901,lands901,sudoe901,"""23""","""Comly""",1998/05/23 11:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,25768,forsk001,grimr101,,,"""Comly""",
HOU197107050,"""version 7RS(19) of 07/07/92""",CIN,HOU,HOU02,1971/07/05,0,0:00PM,night,false,engeb901,lands901,sudoe901,steim901,"""23""","""Comly""",1998/05/23 11:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,19854,blasw101,simpw101,gladf102,,"""Comly""",
HOU197107150,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/07/15,0,7:30PM,night,false,barla901,pryop901,kiblj901,froeb901,"""Mets,Astros""","""Fischthal""",1997/08/26 11:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,20412,mcgrt001,forsk001,,,"""Fischthal""",
HOU197107160,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/07/16,0,0:00PM,night,false,pryop901,kiblj901,froeb901,barla901,"""Mets""","""D Lamoureaux""",1994/12/27 11:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,20621,billj101,ryann001,gladf102,,"""D Lamoureaux""",
HOU197107170,"""version 7RS(19) of 07/07/92""",NYN,HOU,HOU02,1971/07/17,0,5:00PM,night,false,kiblj901,froeb901,barla901,pryop901,"""Mets,Astros""","""Fischthal""",1997/08/26 11:27PM,park,none,0,unknown,-1,dry,none,dome,121,32852,ray-j101,seavt001,,,"""Fischthal""",
HOU197107181,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/07/18,1,0:00PM,day,false,froeb901,barla901,pryop901,kiblj901,"""23,28""","""Comly""",1997/08/11 4:07PM,park,pitches,0,unknown,-1,unknown,none,dome,112,0,reynk101,wilsd102,,,"""Comly""",
HOU197107182,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/07/18,2,0:00PM,day,false,barla901,pryop901,kiblj901,froeb901,"""23,28""","""Comly""",1997/08/11 4:47PM,park,pitches,0,unknown,-1,unknown,none,dome,130,32181,culvg101,bunnj101,,,"""Comly""",
HOU197107190,"""version 7RS(19) of 07/07/92""",PHI,HOU,HOU02,1971/07/19,0,0:00PM,night,false,pryop901,kiblj901,froeb901,barla901,"""23,28""","""Comly""",1997/08/11 5:24PM,park,pitches,0,unknown,-1,unknown,none,dome,192,13693,harrb107,wilsb101,,,"""Comly""",
HOU197107200,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/07/20,0,0:00PM,night,false,harvd901,dalej901,donaa901,varge901,"""23""","""Comly""",1998/06/04 8:00PM,park,none,0,unknown,0,dry,none,dome,173,12397,marsm101,harrb107,,,"""Comly""",
HOU197107210,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/07/21,0,0:00PM,night,false,dalej901,donaa901,varge901,harvd901,"""23""","""Comly""",1998/06/04 8:17PM,park,none,0,unknown,0,dry,none,dome,130,13780,renks101,gladf102,,,"""Comly""",
HOU197107220,"""version 7RS(19) of 07/07/92""",MON,HOU,HOU02,1971/07/22,0,0:00PM,night,false,donaa901,varge901,harvd901,dalej901,"""23""","""Comly""",1998/06/04 8:56PM,park,none,0,unknown,0,dry,none,dome,147,15058,blasw101,mcane101,culvg101,,"""Comly""",
HOU197108020,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/08/02,0,7:30PM,night,false,olsea901,gormt101,pelec901,wendh901,"""15,23""","""Comly""",1998/06/07 12:53PM,park,none,0,unknown,0,dry,none,dome,142,20020,wilsd102,jenkf101,,,"""Comly""",
HOU197108030,"""version 7RS(19) of 07/07/92""",CHN,HOU,HOU02,1971/08/03,0,5:00PM,night,false,gormt101,pelec901,wendh901,olsea901,"""15,23""","""Comly""",1998/06/07 1:38PM,park,none,0,unknown,-1,unknown,unknown,night,142,14622,handb101,dierl101,,,"""Comly""",
HOU197108040,"""version 7RS(19) of 07/07/92""",LAN,HOU,HOU02,1971/08/04,0,0:00PM,night,false,pelec901,wendh901,olsea901,gormt101,"""35""","""Comly""",1998/06/07 9:42PM,park,none,0,unknown,-1,dry,none,dome,133,23338,forsk001,downa101,,,"""Comly""",
HOU197108050,"""version 7RS(19) of 07/07/92""",LAN,HOU,HOU02,1971/08/05,0,0:00PM,night,false,wendh901,olsea901,gormt101,pelec901,"""23,35""","""Comly""",1998/06/07 9:53PM,park,none,0,unknown,0,dry,none,dome,141,17893,singb101,billj101,,,"""Comly""",
HOU197108060,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/08/06,0,0:00PM,night,false,barla901,pryop901,kiblj901,froeb901,"""23""","""Comly""",1998/06/08 9:15PM,park,none,0,unknown,-1,unknown,unknown,night,133,21915,robed101,ray-j101,millb106,,"""Comly""",
HOU197108070,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/08/07,0,0:00PM,night,false,pryop901,kiblj901,froeb901,barla901,"""23""","""Comly""",1998/06/08 9:50PM,park,none,0,unknown,0,dry,none,dome,147,23334,wilsd102,arlis101,culvg101,,"""Comly""",
HOU197108080,"""version 7RS(19) of 07/07/92""",SDN,HOU,HOU02,1971/08/08,0,0:00PM,day,false,kiblj901,froeb901,barla901,pryop901,"""23""","""Comly""",1998/06/08 10:14PM,park,none,0,unknown,0,dry,none,dome,135,19757,normf101,lemad102,millb106,,"""Comly""",
HOU197108230,"""version 7RS(19) of 07/07/92""",SLN,HOU,HOU02,1971/08/23,0,0:00PM,night,false,weyel901,engeb901,mcshj901,burkk101,"""20,23""","""Comly""",1998/06/07 12:00PM,park,none,0,unknown,-1,unknown,unknown,night,112,19167,gibsb101,wilsd102,,,"""Comly""",
HOU197108240,"""version 7RS(19) of 07/07/92""",SLN,HOU,HOU02,1971/08/24,0,7:38PM,night,false,engeb901,mcshj901,weyel901,burkk101,"""20,23""","""Comly""",1998/06/07 12:10PM,park,none,0,unknown,0,dry,none,dome,121,13860,clevr101,forsk001,santa101,,"""Comly""",
