game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
CHA192006230,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/06/23,CHI10,0,0:00PM,day,false,dinnb101,frieb103,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1995/11/25 10:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,82,0,cicoe101,moorr102,,,
CHA192006250,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/06/25,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1996/03/20 10:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,17000,willl104,coves101,,,
CHA192006260,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/06/26,CHI10,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1996/03/20 10:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,20000,faber101,caldr101,,,
CHA192006270,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/06/27,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1996/03/21 10:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,25000,bagbj101,kerrd101,,,
CHA192007011,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/07/01,CHI10,1,0:00PM,day,false,hildg101,evanb901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1997/01/26 12:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,cicoe101,burwb101,,,
CHA192007012,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/07/01,CHI10,2,0:00PM,day,false,evanb901,hildg101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/08/19 1:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,18000,baynb101,kerrd101,,,
CHA192007020,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/07/02,CHI10,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/08/19 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,4000,shocu101,willl104,,,
CHA192007030,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/07/03,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/20 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,8000,faber101,weilc101,,,
CHA192007040,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/07/04,CHI10,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""111,208""","""David W. Smith""","""David W. Smith""",2022/12/09 8:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,cicoe101,david102,,,
CHA192007051,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/07/05,CHI10,1,0:00PM,day,false,evanb901,hildg101,(none),(none),"""39,111""","""Rob Wood""","""Rob Wood""",2022/12/20 12:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,8000,willl104,caldr101,,,
CHA192007052,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/07/05,CHI10,2,0:00PM,day,false,hildg101,evanb901,(none),(none),"""39,111""","""Rob Wood""","""Rob Wood""",2022/12/20 2:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,25000,kerrd101,coves101,wilkr101,,
CHA192007060,"""version 7RS(19) of 07/07/92""",CLE,CHA,1920/07/06,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/21 7:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,10000,wilkr101,bagbj101,,,
CHA192007280,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/07/28,CHI10,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/16 2:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,81,0,cicoe101,harrs101,,,
CHA192007291,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/07/29,CHI10,1,0:00PM,day,false,connt901,nalld901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/18 8:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,willl104,romme101,,,
CHA192007292,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/07/29,CHI10,2,0:00PM,day,false,nalld901,connt901,(none),(none),"""111,266,277""","""Rob Wood""","""Rob Wood""",2022/11/29 9:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,7000,naylr101,kerrd101,,,
CHA192007300,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/07/30,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/18 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,faber101,naylr101,,,
CHA192007310,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/07/31,CHI10,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""111,266,277""","""Rob Wood""","""Rob Wood""",2022/12/14 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,keefd101,wilkr101,,,
CHA192008010,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/08/01,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/16 12:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,45000,cicoe101,shawb102,,,
CHA192008020,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/08/02,CHI10,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""73,151""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",1997/05/17 10:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,26000,quinj102,willl104,,,
CHA192008030,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/08/03,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/18 12:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,25000,faber101,maysc101,,,
CHA192008040,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/08/04,CHI10,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/18 1:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,25000,kerrd101,mogrg101,,,
CHA192008050,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/08/05,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1994/11/29 4:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,jones104,cicoe101,,,
CHA192008060,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/08/06,CHI10,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""71,111,277""","""Rob Wood""","""Rob Wood""",2022/12/01 12:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,kerrd101,myere101,,,
CHA192008070,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/08/07,CHI10,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""71,111,277""","""Rob Wood""","""Rob Wood""",2022/12/13 8:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,harph101,faber101,,,
CHA192008080,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/08/08,CHI10,0,0:00PM,day,false,hildg101,evanb901,(none),morig101,"""71,111,274""","""Wayne Townsend""","""Wayne Townsend""",2022/12/14 11:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,20000,kerrd101,pennh101,,,
CHA192008091,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/08/09,CHI10,1,0:00PM,day,false,hildg101,evanb901,(none),(none),"""111,222,408a,427""","""David W. Smith""","""David W. Smith""",2022/12/22 2:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,0,cicoe101,shawj101,,,
CHA192008092,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/08/09,CHI10,2,0:00PM,day,false,hildg101,evanb901,(none),(none),"""111,222,277""","""Rob Wood""","""Rob Wood""",2022/12/04 1:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,willl104,courh101,,,
CHA192008100,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/08/10,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""111,277,408a""","""Rob Wood""","""Rob Wood""",2022/11/30 2:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,faber101,acosj101,,,
CHA192008110,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/08/11,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/16 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,kerrd101,erice101,,,
CHA192008120,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/08/12,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""111,222,277""","""Rob Wood""","""Rob Wood""",2022/12/04 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,cicoe101,courh101,,,
CHA192009030,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/09/03,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/18 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,10000,david102,faber101,,,
CHA192009041,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/09/04,CHI10,1,0:00PM,day,false,hildg101,morig101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/18 9:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,burwb101,cicoe101,,,
CHA192009042,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/09/04,CHI10,2,0:00PM,day,false,morig101,hildg101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/09/03 1:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,0,willl104,debej101,,,
CHA192009050,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/09/05,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,75,25000,kerrd101,vange101,,,
CHA192009061,"""version 7RS(19) of 07/07/92""",DET,CHA,1920/09/06,CHI10,1,0:00PM,day,false,morig101,hildg101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/21 7:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,10000,faber101,ehmkh101,,,
CHA192009070,"""version 7RS(19) of 07/07/92""",DET,CHA,1920/09/07,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/21 2:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,0,leond102,kerrd101,,,
CHA192009080,"""version 7RS(19) of 07/07/92""",SLA,CHA,1920/09/08,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/21 8:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,2000,willl104,debej101,,,
CHA192009090,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/09/09,CHI10,0,0:00PM,day,false,chilo901,dinnb101,(none),(none),"""71,111,277""","""Rob Wood""","""Rob Wood""",2022/12/05 10:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,wilkr101,bushj102,,,
CHA192009100,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/09/10,CHI10,0,0:00PM,day,false,dinnb101,chilo901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/22 7:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,faber101,hoytw101,,,
CHA192009110,"""version 7RS(19) of 07/07/92""",BOS,CHA,1920/09/11,CHI10,0,0:00PM,day,false,chilo901,dinnb101,(none),(none),"""71,111,277""","""Rob Wood""","""Rob Wood""",2022/12/05 4:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,30000,jones104,kerrd101,karrb101,,
CHA192009120,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/09/12,CHI10,0,0:00PM,day,false,dinnb101,chilo901,(none),(none),"""111,222,408,408a,427""","""Wayne Townsend""","""Wayne Townsend""",2022/12/18 5:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,25000,courh101,willl104,,,
CHA192009130,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/09/13,CHI10,0,0:00PM,day,false,chilo901,dinnb101,(none),(none),"""111,222,277""","""Rob Wood""","""Rob Wood""",2022/12/11 3:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,faber101,erice101,,,
CHA192009140,"""version 7RS(19) of 07/07/92""",WS1,CHA,1920/09/14,CHI10,0,0:00PM,day,false,dinnb101,chilo901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/06/27 7:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,acosj101,hodgs101,,,
CHA192009160,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/09/16,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""73,187""","""Comly/Smith""","""Comly/Smith""",1997/07/02 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,25000,kerrd101,quinj102,,,
CHA192009170,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/09/17,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""73""","""Comly""","""Comly""",1997/07/07 6:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,35000,faber101,thorh101,,,
CHA192009180,"""version 7RS(19) of 07/07/92""",NYA,CHA,1920/09/18,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""73""","""Comly""","""Comly""",1997/07/07 8:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,38000,cicoe101,shawb102,,,
CHA192009190,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/09/19,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""111,266""","""Rob Wood""","""Rob Wood""",2022/12/18 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,wilkr101,romme101,kerrd101,,
CHA192009200,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/09/20,CHI10,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""111,277""","""Rob Wood""","""Rob Wood""",2022/11/28 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,faber101,harrs101,,,
CHA192009210,"""version 7RS(19) of 07/07/92""",PHA,CHA,1920/09/21,CHI10,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",2000/07/02 12:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,0,cicoe101,perrs101,,,
CHA192009260,"""version 7RS(19) of 07/07/92""",DET,CHA,1920/09/26,CHI10,0,0:00PM,day,false,owenb901,chilo901,(none),(none),"""73,111,56""","""Comly/Smith/RWood""","""Comly/Smith/RWood""",1997/07/14 10:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,25000,cicoe101,ehmkh101,,,
CHA192009270,"""version 7RS(19) of 07/07/92""",DET,CHA,1920/09/27,CHI10,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""73""","""Comly""","""Comly""",1997/07/14 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,66,0,kerrd101,daush101,,,
BOS192004150,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/04/15,BOS07,0,0:00PM,day,false,connt901,morig101,(none),(none),"""274,269,222,408""","""Cliff Blau""","""Cliff Blau""",2022/11/12 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,6912,russa101,johnw102,pennh101,,
BOS192004170,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/04/17,BOS07,0,0:00PM,day,false,morig101,connt901,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,3530,bushj102,erice101,,,
BOS192004191,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/04/19,BOS07,1,0:00PM,day,false,connt901,morig101,(none),(none),"""73""","""Comly""","""Comly""",1996/08/31 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,8000,hoytw101,mogrg101,,,
BOS192004192,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/04/19,BOS07,2,0:00PM,day,false,morig101,connt901,(none),(none),"""96,269,274,606""","""Wayne Townsend""","""Wayne Townsend""",2022/11/14 11:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,28000,bushj102,maysc101,,,
BOS192004200,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/04/20,BOS07,0,0:00PM,day,false,connt901,morig101,(none),(none),"""71,96,274,606""","""Wayne Townsend""","""Wayne Townsend""",2022/11/15 7:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,5800,pennh101,shawb102,,,
BOS192005060,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/05/06,BOS07,0,0:00PM,day,false,nalld901,dinnb101,(none),(none),"""266,269""","""Cliff Blau""","""Cliff Blau""",2022/11/25 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,4200,jones104,keefd101,,,
BOS192005070,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/05/07,BOS07,0,0:00PM,day,false,dinnb101,nalld901,(none),(none),"""71,266""","""Wayne Townsend""","""Wayne Townsend""",2022/11/25 12:01PM,park,none,0,unknown,-1,unknown,unknown,overcast,105,4000,naylr101,russa101,,,
BOS192005100,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/05/10,BOS07,0,0:00PM,day,false,nalld901,dinnb101,(none),(none),"""269,163,266""","""Cliff Blau""","""Cliff Blau""",2022/11/26 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,3750,harph101,perrs101,,,
BOS192005120,"""version 7RS(19) of 07/07/92""",CLE,BOS,1920/05/12,BOS07,0,0:00PM,day,false,dinnb101,nalld901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1992/12/22 9:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,11264,caldr101,bushj102,mortg101,,
BOS192005150,"""version 7RS(19) of 07/07/92""",CHA,BOS,1920/05/15,BOS07,0,0:00PM,day,false,nalld901,dinnb101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1992/12/23 8:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,11200,faber101,pennh101,,,
BOS192005170,"""version 7RS(19) of 07/07/92""",CHA,BOS,1920/05/17,BOS07,0,0:00PM,day,false,dinnb101,nalld901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1992/12/23 1:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,7500,jones104,wilkr101,,,
BOS192005180,"""version 7RS(19) of 07/07/92""",CHA,BOS,1920/05/18,BOS07,0,0:00PM,day,false,nalld901,dinnb101,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1992/12/27 6:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,7500,willl104,bushj102,,,
BOS192005190,"""version 7RS(19) of 07/07/92""",CHA,BOS,1920/05/19,BOS07,0,0:00PM,day,false,dinnb101,nalld901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1992/12/29 9:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,6500,harph101,cicoe101,,,
BOS192005200,"""version 7RS(19) of 07/07/92""",DET,BOS,1920/05/20,BOS07,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""56,71""","""Wayne Townsend""","""Wayne Townsend""",2022/11/28 10:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,6500,pennh101,leond102,,,
BOS192005210,"""version 7RS(19) of 07/07/92""",DET,BOS,1920/05/21,BOS07,0,0:00PM,day,false,owenb901,chilo901,(none),(none),"""56,163,269""","""Cliff Blau""","""Cliff Blau""",2022/11/28 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,128,2400,russa101,daush101,,,
BOS192005240,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/05/24,BOS07,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1993/07/17 4:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,2500,bushj102,vange101,,,
BOS192005250,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/05/25,BOS07,0,0:00PM,day,false,owenb901,chilo901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1993/07/26 10:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2500,jones104,sotha101,,,
BOS192005260,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/05/26,BOS07,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1993/07/27 7:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,5500,pennh101,shocu101,,,
BOS192005270,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/05/27,BOS07,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/13 10:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,10000,shawb102,harph101,maysc101,,
BOS192005280,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/05/28,BOS07,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""73""","""Comly""","""Comly""",1996/11/14 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,10000,shore101,russa101,quinj102,,
BOS192005291,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/05/29,BOS07,1,0:00PM,day,false,hildg101,evanb901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/14 11:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,0,quinj102,bushj102,,,
BOS192005292,"""version 7RS(19) of 07/07/92""",NYA,BOS,1920/05/29,BOS07,2,0:00PM,day,false,evanb901,hildg101,(none),(none),"""73""","""Comly/RWood""","""Comly/RWood""",1996/11/15 12:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,25000,maysc101,jones104,,,
BOS192005311,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/05/31,BOS07,1,0:00PM,day,false,hildg101,evanb901,(none),(none),"""115""","""Kevin Hennessy""","""Kevin Hennessy""",1993/07/28 4:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,pennh101,naylr101,,,
BOS192005312,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/05/31,BOS07,2,0:00PM,day,false,evanb901,hildg101,(none),(none),"""115""","""Kevin Hennessy""","""Kevin Hennessy""",1993/07/28 4:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,23000,perrs101,harph101,,,
BOS192006011,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/06/01,BOS07,1,0:00PM,day,false,hildg101,evanb901,(none),(none),"""71,274,266""","""Rob Wood""","""Rob Wood""",2022/08/23 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,0,keefd101,jones104,,,
BOS192006012,"""version 7RS(19) of 07/07/92""",PHA,BOS,1920/06/01,BOS07,2,0:00PM,day,false,evanb901,hildg101,(none),(none),"""115""","""Kevin Hennessy""","""Kevin Hennessy""",1995/11/25 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4700,harrs101,bushj102,,,
BOS192006301,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/06/30,BOS07,1,0:00PM,day,false,chilo901,morig101,(none),(none),"""71,274,408,408a,427,222""","""David W. Smith""","""David W. Smith""",2022/12/20 3:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,bushj102,shawj101,,,
BOS192006302,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/06/30,BOS07,2,0:00PM,day,false,morig101,chilo901,(none),(none),"""71,274,408,408a,427,222""","""David W. Smith""","""David W. Smith""",2022/12/20 3:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4500,zacht101,pennh101,,,
BOS192007010,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/07/01,BOS07,0,0:00PM,day,false,chilo901,morig101,(none),(none),"""222,71""","""Jack Zerby""","""David W. Smith""",2016/11/26 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,3700,johnw102,harph101,,,
BOS192007020,"""version 7RS(19) of 07/07/92""",WS1,BOS,1920/07/02,BOS07,0,0:00PM,day,false,morig101,chilo901,(none),(none),"""274,269,222,408,408a,427""","""Cliff Blau""","""Cliff Blau""",2022/12/08 8:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,3500,karrb101,shawj101,,,
BOS192007080,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/07/08,BOS07,0,0:00PM,day,false,frieb103,dinnb101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/21 7:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,3000,shocu101,pennh101,,,
BOS192007090,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/07/09,BOS07,0,0:00PM,day,false,dinnb101,frieb103,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/22 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,3000,bushj102,david102,,,
BOS192007100,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/07/10,BOS07,0,0:00PM,day,false,frieb103,dinnb101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/23 8:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,6000,sotha101,jones104,,,
BOS192007120,"""version 7RS(19) of 07/07/92""",SLA,BOS,1920/07/12,BOS07,0,0:00PM,day,false,dinnb101,frieb103,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/26 4:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,3000,burwb101,harph101,sotha101,,
BOS192007130,"""version 7RS(19) of 07/07/92""",DET,BOS,1920/07/13,BOS07,0,0:00PM,day,false,frieb103,dinnb101,(none),(none),"""56,269,274""","""Cliff Blau""","""Cliff Blau""",2022/12/10 8:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,4000,leond102,pennh101,,,
BOS192007141,"""version 7RS(19) of 07/07/92""",DET,BOS,1920/07/14,BOS07,1,0:00PM,day,false,dinnb101,frieb103,(none),(none),"""163,212,269,274""","""Cliff Blau""","""Cliff Blau""",2022/12/23 8:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,pennh101,ehmkh101,,,
BOS192007142,"""version 7RS(19) of 07/07/92""",DET,BOS,1920/07/14,BOS07,2,0:00PM,day,false,frieb103,dinnb101,(none),(none),"""163,212,269,274""","""Cliff Blau""","""Cliff Blau""",2022/12/24 2:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,8000,pennh101,oldhr101,,,
