game_id,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
PHI202205210,LAN,PHI,PHI13,2022/05/21,0,6:05PM,night,9,2,true,torrc901,merzd901,gonzm901,conrc901,(none),(none),2022/09/26 06:24:52,unknown,pitches,shutd701,93,tocf,10,unknown,none,cloudy,237,32068,hudsd001,alvaj004,kimbc001,
PHI202205220,LAN,PHI,PHI13,2022/05/22,0,1:35PM,day,9,2,true,merzd901,gonzm901,conrc901,torrc901,(none),(none),2022/09/26 06:24:53,unknown,pitches,golam701,88,torf,3,unknown,none,cloudy,209,34021,knebc001,phile001,,
PHI202205300,SFN,PHI,PHI13,2022/05/30,0,4:05PM,day,9,2,true,barbs901,rackd901,vanol901,valej901,(none),(none),2022/09/26 06:25:03,unknown,pitches,shutd701,89,tocf,9,unknown,none,sunny,193,26650,leond003,bella001,dovac001,
PHI202205310,SFN,PHI,PHI13,2022/05/31,0,6:45PM,night,9,2,true,rackd901,vanol901,valej901,barbs901,(none),(none),2022/09/26 06:25:04,unknown,pitches,macom701,93,ltor,11,unknown,none,sunny,292,20927,alvaj003,bella001,,
PHI202206010,SFN,PHI,PHI13,2022/06/01,0,6:05PM,night,9,2,true,vanol901,valej901,barbs901,rackd901,(none),(none),2022/09/26 06:25:06,unknown,pitches,shutd701,83,tolf,4,unknown,none,cloudy,182,22213,nolaa001,garcj006,knebc001,
PHI202206030,ANA,PHI,PHI13,2022/06/03,0,7:05PM,night,9,2,true,dejer901,marqa901,belld901,riggj901,(none),(none),2022/09/26 06:25:09,unknown,pitches,macom701,78,fromlf,12,unknown,none,cloudy,161,28721,efliz001,silsc001,,
PHI202206040,ANA,PHI,PHI13,2022/06/04,0,7:15PM,night,9,2,true,marqa901,belld901,riggj901,dejer901,(none),(none),2022/09/28 09:03:03,unknown,pitches,golam701,82,torf,9,unknown,none,sunny,185,36313,wheez001,lorem002,,
PHI202206050,ANA,PHI,PHI13,2022/06/05,0,1:35PM,day,9,2,true,belld901,riggj901,dejer901,marqa901,(none),(none),2022/09/26 06:25:11,unknown,pitches,shutd701,77,tolf,9,unknown,none,sunny,237,34801,knebc001,igler001,,
PHI202206100,ARI,PHI,PHI13,2022/06/10,0,7:05PM,night,9,2,true,mosce901,guccc901,bakej902,addir901,(none),(none),2022/09/26 06:25:16,unknown,pitches,macom701,79,torf,10,unknown,none,cloudy,204,37423,gibsk002,gallz001,knebc001,
PHI202206110,ARI,PHI,PHI13,2022/06/11,0,4:05PM,day,9,2,true,guccc901,bakej902,addir901,mosce901,(none),(none),2022/09/27 09:03:18,unknown,pitches,macom701,71,tocf,5,unknown,none,cloudy,176,30820,wheez001,bumgm001,,
PHI202206120,ARI,PHI,PHI13,2022/06/12,0,1:35PM,day,9,2,true,bakej902,addir901,mosce901,guccc901,(none),(none),2022/09/26 06:25:19,unknown,pitches,shutd701,71,tocf,8,unknown,none,cloudy,230,41218,weavl001,suarr001,,
PHI202206130,MIA,PHI,PHI13,2022/06/13,0,7:05PM,night,9,2,true,libkj901,reynj901,tosia901,muchm901,(none),(none),2022/09/26 06:25:20,unknown,pitches,shutd701,88,tocf,11,unknown,none,cloudy,179,22701,domis001,bassa001,,
PHI202206140,MIA,PHI,PHI13,2022/06/14,0,7:05PM,night,9,2,true,reynj901,tosia901,muchm901,libkj901,(none),(none),2022/09/26 06:25:21,unknown,pitches,macom701,83,fromlf,7,unknown,none,sunny,234,28073,okers001,knebc001,scott003,
PHI202206150,MIA,PHI,PHI13,2022/06/15,0,1:05PM,day,9,2,true,tosia901,muchm901,libkj901,reynj901,(none),(none),2022/09/26 06:25:22,unknown,pitches,shutd701,84,tocf,3,unknown,none,sunny,192,24726,brogc001,scott003,,
PHI202206280,ATL,PHI,PHI13,2022/06/28,0,7:05PM,night,9,2,true,libkj901,wolcq901,tosia901,reynj901,(none),(none),2022/09/26 06:25:36,unknown,pitches,macom701,80,fromlf,2,unknown,none,cloudy,198,27725,mchuc001,bella001,minta001,
PHI202206290,ATL,PHI,PHI13,2022/06/29,0,7:05PM,night,9,2,true,wolcq901,tosia901,reynj901,libkj901,(none),(none),2022/09/26 06:25:38,unknown,pitches,macom701,84,tocf,9,unknown,none,cloudy,167,25621,wrigk001,suarr001,smitw002,
PHI202206300,ATL,PHI,PHI13,2022/06/30,0,6:05PM,night,9,2,true,tosia901,reynj901,libkj901,wolcq901,(none),(none),2022/09/26 06:25:38,unknown,pitches,golam701,88,tocf,6,unknown,none,cloudy,178,30131,nolaa001,andei001,,
PHI202207010,SLN,PHI,PHI13,2022/07/01,0,6:05PM,night,9,2,true,willr901,barbs901,vanol901,rackd901,(none),(none),2022/09/26 06:25:39,unknown,pitches,macom701,87,torf,5,unknown,none,cloudy,200,36077,alvaj004,mikom001,handb001,
PHI202207020,SLN,PHI,PHI13,2022/07/02,0,4:05PM,day,9,2,true,barbs901,vanol901,rackd901,willr901,(none),(none),2022/10/12 09:01:04,unknown,pitches,shutd701,91,torf,10,unknown,none,cloudy,245,27657,helsr001,domis001,,
PHI202207030,SLN,PHI,PHI13,2022/07/03,0,7:08PM,night,9,2,true,vanol901,rackd901,willr901,barbs901,(none),(none),2022/09/26 06:25:42,unknown,pitches,golam701,88,fromlf,11,unknown,none,sunny,183,44225,wheez001,waina001,,
PHI202207050,WAS,PHI,PHI13,2022/07/05,0,7:05PM,night,9,2,true,ortir901,millb901,riggj901,eddid901,(none),(none),2022/09/26 06:25:45,unknown,pitches,shutd701,75,tocf,5,unknown,none,cloudy,183,20217,sancc002,espip001,,
PHI202207060,WAS,PHI,PHI13,2022/07/06,0,7:05PM,night,9,2,true,millb901,riggj901,eddid901,ortir901,(none),(none),2022/09/26 06:25:47,unknown,pitches,macom701,85,fromcf,3,unknown,none,cloudy,177,22369,grayj004,nolaa001,raint003,
PHI202207070,WAS,PHI,PHI13,2022/07/07,0,4:05PM,day,9,2,true,riggj901,eddid901,ortir901,millb901,(none),(none),2022/09/26 06:25:48,unknown,pitches,macom701,80,fromrf,9,unknown,none,cloudy,176,22104,nelsn001,adonj001,domis001,
PHI202207220,CHN,PHI,PHI13,2022/07/22,0,7:05PM,night,9,2,true,gonzm901,buckc901,sches901,nelsj901,(none),(none),2022/09/28 09:03:04,unknown,pitches,macom701,93,tocf,12,unknown,none,sunny,208,27775,steej002,gibsk002,,
PHI202207230,CHN,PHI,PHI13,2022/07/23,0,6:05PM,night,9,2,true,buckc901,sches901,nelsj901,gonzm901,(none),(none),2022/09/26 06:26:04,unknown,pitches,golam701,97,tolf,10,unknown,none,sunny,216,38542,robed002,alvaj004,,
PHI202207240,CHN,PHI,PHI13,2022/07/24,0,12:05PM,day,9,2,true,sches901,nelsj901,gonzm901,buckc901,(none),(none),2022/09/26 06:26:06,unknown,pitches,shutd701,94,ltor,3,unknown,none,sunny,170,29079,smyld001,faltb001,robed002,
PHI202207250,ATL,PHI,PHI13,2022/07/25,0,7:05PM,night,9,2,true,ticht901,drakr901,littw901,lives901,(none),(none),2022/09/26 06:26:07,unknown,pitches,shutd701,85,tocf,9,unknown,none,cloudy,196,25452,bella001,minta001,domis001,
PHI202207260,ATL,PHI,PHI13,2022/07/26,0,7:05PM,night,9,2,true,drakr901,littw901,lives901,ticht901,(none),(none),2022/09/26 06:26:08,unknown,pitches,golam701,79,torf,6,unknown,none,cloudy,190,27486,stris002,nolaa001,jansk001,
PHI202207270,ATL,PHI,PHI13,2022/07/27,0,12:35PM,day,9,2,true,littw901,lives901,ticht901,drakr901,(none),(none),2022/09/26 06:26:09,unknown,pitches,macom701,85,tocf,2,unknown,none,cloudy,174,29038,gibsk002,mortc002,,
PHI202208040,WAS,PHI,PHI13,2022/08/04,0,7:05PM,night,9,2,true,diazl901,onorb901,mahrn901,gibsh902,(none),(none),2022/09/26 06:26:18,unknown,pitches,macom701,93,ltor,11,unknown,none,cloudy,99,35393,syndn001,espip001,,
PHI202208050,WAS,PHI,PHI13,2022/08/05,0,7:05PM,night,9,2,true,onorb901,mahrn901,gibsh902,diazl901,(none),(none),2022/09/26 06:26:19,unknown,pitches,macom701,89,torf,4,unknown,none,cloudy,166,22024,gibsk002,grayj004,,
PHI202208060,WAS,PHI,PHI13,2022/08/06,0,6:05PM,night,9,2,true,mahrn901,gibsh902,diazl901,onorb901,(none),(none),2022/09/26 06:26:20,unknown,pitches,macom701,89,tocf,10,unknown,none,cloudy,219,27078,suarr001,corbp001,,
PHI202208070,WAS,PHI,PHI13,2022/08/07,0,1:35PM,day,9,2,true,gibsh902,diazl901,onorb901,mahrn901,(none),(none),2022/09/26 06:26:22,unknown,pitches,golam701,92,torf,15,unknown,none,cloudy,199,28672,nolaa001,abboc001,,
PHI202208090,MIA,PHI,PHI13,2022/08/09,0,7:05PM,night,9,2,true,knigb901,willr901,ortir901,eddid901,(none),(none),2022/09/26 06:26:23,unknown,pitches,macom701,87,ltor,5,unknown,none,cloudy,166,22087,wheez001,garrb001,domis001,
PHI202208100,MIA,PHI,PHI13,2022/08/10,0,7:05PM,night,9,2,true,willr901,ortir901,eddid901,knigb901,(none),(none),2022/09/26 06:26:25,unknown,pitches,macom701,89,tocf,8,unknown,none,cloudy,158,23021,bella001,alcas001,domis001,
PHI202208110,MIA,PHI,PHI13,2022/08/11,0,1:05PM,day,9,2,true,ortir901,eddid901,knigb901,willr901,(none),(none),2022/09/26 06:26:25,unknown,pitches,shutd701,86,fromlf,7,unknown,none,sunny,187,25444,cabre003,gibsk002,scott003,
PHI202208190,NYN,PHI,PHI13,2022/08/19,0,7:05PM,night,9,2,true,wolcq901,porta901,rehaj901,wegnm901,(none),(none),2022/09/26 06:26:36,unknown,pitches,golam701,87,tocf,12,unknown,none,cloudy,208,43176,bassc001,nolaa001,,
PHI202208201,NYN,PHI,PHI13,2022/08/20,1,1:05PM,day,9,2,true,porta901,merzd901,wegnm901,wolcq901,(none),(none),2022/09/26 06:26:38,unknown,pitches,shutd701,89,tolf,2,unknown,none,cloudy,222,36809,lugos001,wheez001,,
PHI202208202,NYN,PHI,PHI13,2022/08/20,2,7:15PM,night,9,2,true,rehaj901,wegnm901,wolcq901,merzd901,(none),(none),2022/09/26 06:26:38,unknown,pitches,golam701,86,tocf,4,unknown,none,cloudy,203,39374,faltb001,peted003,robed002,
PHI202208210,NYN,PHI,PHI13,2022/08/21,0,1:35PM,day,9,2,true,wegnm901,wolcq901,porta901,rehaj901,(none),(none),2022/09/26 06:26:39,unknown,pitches,shutd701,85,tocf,4,unknown,none,cloudy,266,35801,may-t001,robed002,diaze006,
PHI202208220,CIN,PHI,PHI13,2022/08/22,0,7:05PM,night,9,2,true,iassd901,becka901,estam901,may-b901,(none),(none),2022/09/26 06:26:40,unknown,pitches,shutd701,82,torf,8,unknown,drizzle,overcast,160,19166,syndn001,cessl001,bella001,
PHI202208230,CIN,PHI,PHI13,2022/08/23,0,7:05PM,night,9,2,true,becka901,estam901,may-b901,iassd901,(none),(none),2022/09/26 06:26:41,unknown,pitches,shutd701,84,torf,7,unknown,none,cloudy,192,20220,handb001,diaza004,,
PHI202208240,CIN,PHI,PHI13,2022/08/24,0,7:05PM,night,9,2,true,estam901,may-b901,iassd901,becka901,(none),(none),2022/09/26 06:26:43,unknown,pitches,macom701,86,ltor,11,unknown,none,sunny,196,24400,sancc002,zeuct001,robed002,
PHI202208250,CIN,PHI,PHI13,2022/08/25,0,7:05PM,night,9,2,true,may-b901,iassd901,becka901,estam901,(none),(none),2022/09/26 06:26:43,unknown,pitches,golam701,87,tocf,6,unknown,none,sunny,156,21123,nolaa001,dunnj002,,
PHI202208260,PIT,PHI,PHI13,2022/08/26,0,7:05PM,night,9,2,true,drecb901,moorm901,hobep901,barrt901,(none),(none),2022/09/26 06:26:45,unknown,pitches,macom701,88,torf,5,unknown,none,sunny,175,30546,faltb001,wilsb003,handb001,
PHI202208270,PIT,PHI,PHI13,2022/08/27,0,6:05PM,night,9,2,true,moorm901,hobep901,barrt901,drecb901,(none),(none),2022/09/26 06:26:46,unknown,pitches,shutd701,90,fromlf,7,unknown,none,cloudy,179,37105,gibsk002,beedt001,,
PHI202208280,PIT,PHI,PHI13,2022/08/28,0,1:35PM,day,9,2,true,hobep901,barrt901,drecb901,moorm901,(none),(none),2022/09/26 06:26:47,unknown,pitches,golam701,86,rtol,5,unknown,none,cloudy,171,30355,contr001,syndn001,,
PHI202209060,MIA,PHI,PHI13,2022/09/06,0,6:45PM,night,9,2,true,hoyej901,barrs901,reybd901,herna901,(none),(none),2022/09/26 06:26:57,unknown,pitches,macom701,72,fromrf,6,unknown,none,cloudy,186,17145,robed002,nanct001,,
PHI202209070,MIA,PHI,PHI13,2022/09/07,0,6:45PM,night,9,2,true,barrs901,reybd901,herna901,hoyej901,(none),(none),2022/09/26 06:26:58,unknown,pitches,shutd701,70,fromcf,8,unknown,none,cloudy,182,17755,faltb001,roget003,brogc001,
PHI202209080,MIA,PHI,PHI13,2022/09/08,0,6:45PM,night,9,2,true,reybd901,herna901,hoyej901,barrs901,(none),(none),2022/09/26 06:27:00,unknown,pitches,shutd701,78,fromrf,3,unknown,none,sunny,184,19073,flord002,robed002,,
PHI202209090,WAS,PHI,PHI13,2022/09/09,0,7:05PM,night,9,2,true,rackd901,barbs901,tosia901,vanol901,(none),(none),2022/09/26 06:27:01,unknown,pitches,macom701,77,rtol,7,unknown,none,sunny,159,22304,syndn001,corbp001,nelsn001,
PHI202209100,WAS,PHI,PHI13,2022/09/10,0,6:05PM,night,9,2,true,barbs901,tosia901,vanol901,rackd901,(none),(none),2022/09/26 06:27:02,unknown,pitches,macom701,80,tocf,5,unknown,none,sunny,195,37185,suarr001,fedde001,,
PHI202209110,WAS,PHI,PHI13,2022/09/11,0,1:05PM,day,9,2,true,tosia901,vanol901,rackd901,barbs901,(none),(none),2022/09/26 06:27:04,unknown,pitches,golam701,73,tolf,6,unknown,none,overcast,209,23802,alvaj004,finnk001,robed002,
PHI202209200,TOR,PHI,PHI13,2022/09/20,0,6:45PM,night,9,2,true,bakej902,guccc901,addir901,carlm901,(none),(none),2022/10/01 09:02:24,unknown,pitches,golam701,79,fromlf,10,unknown,none,cloudy,221,21129,pop-z001,gibsk002,,
PHI202209210,TOR,PHI,PHI13,2022/09/21,0,6:45PM,night,9,2,true,guccc901,addir901,carlm901,bakej902,(none),(none),2022/09/26 06:27:17,unknown,pitches,macom701,81,torf,10,unknown,none,sunny,248,29363,bella001,cimba001,,
PHI202209220,ATL,PHI,PHI13,2022/09/22,0,7:15PM,night,9,2,true,fleta901,morag901,mosce901,segac901,(none),(none),2022/10/01 09:02:26,unknown,pitches,shutd701,69,ltor,14,unknown,none,cloudy,188,21276,suarr001,friem001,alvaj004,
PHI202209230,ATL,PHI,PHI13,2022/09/23,0,7:05PM,night,9,2,true,morag901,mosce901,segac901,fleta901,(none),(none),2022/10/01 09:02:27,unknown,pitches,macom701,63,fromlf,17,unknown,none,sunny,200,28013,nolaa001,odorj001,,
PHI202209240,ATL,PHI,PHI13,2022/09/24,0,4:05PM,day,9,2,true,mosce901,segac901,fleta901,morag901,(none),(none),2022/09/27 09:03:28,unknown,pitches,golam701,71,fromlf,4,unknown,none,sunny,202,36692,wrigk001,faltb001,jansk001,
PHI202209250,ATL,PHI,PHI13,2022/09/25,0,1:05PM,day,9,2,true,segac901,fleta901,morag901,mosce901,(none),(none),2022/10/02 09:01:34,unknown,pitches,shutd701,70,tocf,10,unknown,none,cloudy,249,32090,stepj002,bella001,,
BAL202204110,MIL,BAL,BAL12,2022/04/11,0,3:05PM,day,9,2,true,fairc901,diazl901,lives901,onorb901,(none),(none),2022/09/26 06:24:06,unknown,pitches,jacom701,55,rtol,8,unknown,none,cloudy,204,44461,baumm001,housa001,lopej004,
BAL202204120,MIL,BAL,BAL12,2022/04/12,0,7:05PM,night,9,2,true,diazl901,lives901,onorb901,fairc901,(none),(none),2022/09/26 06:24:08,unknown,pitches,eiger701,77,torf,8,unknown,none,cloudy,218,11814,milnh001,bautf001,hadej001,
BAL202204130,MIL,BAL,BAL12,2022/04/13,0,7:05PM,night,9,2,true,lives901,onorb901,fairc901,diazl901,(none),(none),2022/09/26 06:24:09,unknown,pitches,hetrd701,86,fromlf,4,unknown,none,sunny,184,12704,boxbb001,lopej004,hadej001,
BAL202204150,NYA,BAL,BAL12,2022/04/15,0,7:05PM,night,9,2,true,hallt901,cuzzp901,blasc901,rippm901,(none),(none),2022/09/26 06:24:11,unknown,pitches,hetrd701,65,tolf,8,unknown,none,sunny,255,32197,krehj001,schmc002,,
BAL202204160,NYA,BAL,BAL12,2022/04/16,0,7:05PM,night,9,2,true,cuzzp901,blasc901,rippm901,hallt901,(none),(none),2022/09/26 06:24:14,unknown,pitches,lee-j701,73,ltor,5,unknown,none,cloudy,206,28179,searj001,lakit001,holmc001,
BAL202204170,NYA,BAL,BAL12,2022/04/17,0,1:05PM,day,9,2,true,blasc901,rippm901,hallt901,cuzzp901,(none),(none),2022/09/26 06:24:15,unknown,pitches,hetrd701,52,fromlf,15,unknown,none,cloudy,196,25938,lopej004,loaij001,,
BAL202204290,BOS,BAL,BAL12,2022/04/29,0,7:05PM,night,9,2,true,johna901,tumpj901,blakr901,hudsm901,(none),(none),2022/10/03 09:01:02,unknown,pitches,jacom701,63,fromlf,8,unknown,none,sunny,177,15685,houct001,bradk001,stram001,
BAL202204300,BOS,BAL,BAL12,2022/04/30,0,7:05PM,night,9,2,true,tumpj901,blakr901,hudsm901,johna901,(none),(none),2022/09/26 06:24:29,unknown,pitches,tritb701,65,rtol,9,unknown,none,cloudy,189,19927,lopej004,sawah001,,
BAL202205010,BOS,BAL,BAL12,2022/05/01,0,1:05PM,day,9,2,true,blakr901,hudsm901,johna901,tumpj901,(none),(none),2022/09/28 09:03:02,unknown,pitches,lee-j701,63,tolf,6,unknown,none,overcast,199,19117,lylej001,piven001,,
BAL202205020,MIN,BAL,BAL12,2022/05/02,0,7:05PM,night,9,2,true,wolcq901,porta901,wegnm901,rehaj901,(none),(none),2022/09/26 06:24:31,unknown,pitches,hetrd701,75,unknown,0,unknown,none,sunny,176,7427,paddc001,bakeb001,duraj002,
BAL202205030,MIN,BAL,BAL12,2022/05/03,0,7:05PM,night,9,2,true,porta901,wegnm901,rehaj901,wolcq901,(none),(none),2022/09/26 06:24:32,unknown,pitches,hetrd701,67,rtol,11,unknown,none,cloudy,180,6678,thiec001,krehj001,,
BAL202205040,MIN,BAL,BAL12,2022/05/04,0,7:05PM,night,9,2,true,wegnm901,rehaj901,wolcq901,porta901,(none),(none),2022/09/26 06:24:33,unknown,pitches,lee-j701,68,unknown,1,unknown,none,sunny,163,7466,perec004,bundd001,,
BAL202205050,MIN,BAL,BAL12,2022/05/05,0,7:05PM,night,9,2,true,rehaj901,wolcq901,porta901,wegnm901,(none),(none),2022/09/26 06:24:34,unknown,pitches,jacom701,67,unknown,4,unknown,none,cloudy,183,8652,lopej004,duraj002,,
BAL202205081,KCA,BAL,BAL12,2022/05/08,1,1:35PM,day,9,2,true,barbs901,carav901,rackd901,vanol901,(none),(none),2022/09/26 06:24:37,unknown,pitches,tritb701,51,fromcf,6,unknown,none,overcast,197,0,clart003,lopej004,barls001,
BAL202205082,KCA,BAL,BAL12,2022/05/08,2,5:45PM,day,9,2,true,bacce901,rackd901,vanol901,carav901,(none),(none),2022/09/26 06:24:37,unknown,pitches,lee-j701,57,fromcf,5,unknown,none,overcast,163,19893,zimmb002,lyncd001,tated001,
BAL202205090,KCA,BAL,BAL12,2022/05/09,0,12:05PM,day,9,2,true,carlm901,carav901,bakej902,becka901,(none),(none),2022/09/26 06:24:38,unknown,pitches,jacom701,63,fromcf,9,unknown,none,sunny,173,9438,wellt003,hernc006,,
BAL202205160,NYA,BAL,BAL12,2022/05/16,0,7:05PM,night,9,2,true,conrc901,torrc901,merzd901,gonzm901,(none),(none),2022/09/26 06:24:46,unknown,pitches,jacom701,75,ltor,11,unknown,none,cloudy,179,12228,sevel001,bradk001,,
BAL202205170,NYA,BAL,BAL12,2022/05/17,0,7:05PM,night,9,2,true,torrc901,merzd901,gonzm901,conrc901,(none),(none),2022/09/26 06:24:48,unknown,pitches,eiger701,81,ltor,13,unknown,none,sunny,186,12635,tailj001,tated001,chapa001,
BAL202205180,NYA,BAL,BAL12,2022/05/18,0,7:05PM,night,9,2,true,merzd901,gonzm901,conrc901,torrc901,(none),(none),2022/09/26 06:24:49,unknown,pitches,eiger701,67,tolf,6,unknown,none,cloudy,154,13850,coleg001,lylej001,holmc001,
BAL202205190,NYA,BAL,BAL12,2022/05/19,0,12:35PM,day,9,2,true,gonzm901,conrc901,torrc901,merzd901,(none),(none),2022/09/26 06:24:50,unknown,pitches,lee-j701,75,torf,10,unknown,none,cloudy,241,23819,bautf001,luetl001,,
BAL202205200,TBA,BAL,BAL12,2022/05/20,0,7:05PM,night,9,2,true,morag901,fleta901,welkb901,segac901,(none),(none),2022/09/26 06:24:51,unknown,pitches,jacom701,85,unknown,6,unknown,none,cloudy,262,15127,vespn001,garzr001,,
BAL202205210,TBA,BAL,BAL12,2022/05/21,0,7:05PM,night,9,2,true,fleta901,welkb901,segac901,morag901,(none),(none),2022/09/26 06:24:52,unknown,pitches,tritb701,87,tolf,5,unknown,none,sunny,173,17573,sprij001,bradk001,,
BAL202205220,TBA,BAL,BAL12,2022/05/22,0,1:35PM,day,9,2,true,welkb901,segac901,morag901,fleta901,(none),(none),2022/09/26 06:24:53,unknown,pitches,tritb701,87,tocf,9,unknown,none,cloudy,271,23778,perec004,knigd001,,
BAL202205310,SEA,BAL,BAL12,2022/05/31,0,7:05PM,night,9,2,true,barrl901,belld901,riggj901,dejer901,(none),(none),2022/09/26 06:25:04,unknown,pitches,jacom701,92,rtol,1,unknown,none,cloudy,171,8074,kirbg001,bakeb001,,
BAL202206010,SEA,BAL,BAL12,2022/06/01,0,7:05PM,night,9,2,true,belld901,riggj901,dejer901,barrl901,(none),(none),2022/09/26 06:25:06,unknown,pitches,eiger701,91,torf,8,unknown,none,cloudy,187,8400,perec004,ray-r002,,
BAL202206020,SEA,BAL,BAL12,2022/06/02,0,7:05PM,night,9,2,true,riggj901,dejer901,barrl901,belld901,(none),(none),2022/09/26 06:25:08,unknown,pitches,eiger701,75,rtol,2,unknown,none,cloudy,240,8817,castd002,lopej004,,
BAL202206030,CLE,BAL,BAL12,2022/06/03,0,7:05PM,night,9,2,true,valej901,barbs901,rackd901,vanol901,(none),(none),2022/09/26 06:25:09,unknown,pitches,jacom701,79,fromlf,11,unknown,none,sunny,172,15456,biebs001,zimmb002,clase001,
BAL202206040,CLE,BAL,BAL12,2022/06/04,0,4:05PM,day,9,2,true,barbs901,rackd901,vanol901,valej901,(none),(none),2022/09/28 09:03:03,unknown,pitches,lee-j701,85,torf,5,unknown,none,sunny,153,17183,bautf001,mcket001,lopej004,
BAL202206050,CLE,BAL,BAL12,2022/06/05,0,1:35PM,day,9,2,true,rackd901,vanol901,valej901,barbs901,(none),(none),2022/09/26 06:25:11,unknown,pitches,hetrd701,75,fromrf,7,unknown,none,sunny,178,14815,plesz001,kremd001,clase001,
BAL202206070,CHN,BAL,BAL12,2022/06/07,0,7:05PM,night,9,2,true,wegnm901,becka901,drecb901,rehaj901,(none),(none),2022/09/26 06:25:13,unknown,pitches,eiger701,71,tolf,9,unknown,none,overcast,173,11509,bakeb001,thomk002,,
BAL202206170,TBA,BAL,BAL12,2022/06/17,0,6:05PM,night,9,2,true,buckc901,nelsj901,sches901,bacce901,(none),(none),2022/09/26 06:25:24,unknown,pitches,hetrd701,94,unknown,7,unknown,none,cloudy,169,13140,bautf001,faucc001,lopej004,
BAL202206180,TBA,BAL,BAL12,2022/06/18,0,4:05PM,day,9,2,true,nelsj901,sches901,bacce901,buckc901,(none),(none),2022/09/26 06:25:26,unknown,pitches,hetrd701,75,fromlf,17,unknown,none,cloudy,231,15426,faucc001,tated001,pochc001,
BAL202206190,TBA,BAL,BAL12,2022/06/19,0,1:35PM,day,9,2,true,sches901,bacce901,buckc901,nelsj901,(none),(none),2022/09/26 06:25:27,unknown,pitches,hetrd701,73,tolf,5,unknown,none,sunny,175,23004,vespn001,klubc001,lopej004,
BAL202206210,WAS,BAL,BAL12,2022/06/21,0,7:05PM,night,9,2,true,tosia901,muchm901,libkj901,ticht901,(none),(none),2022/09/26 06:25:29,unknown,pitches,tritb701,79,torf,5,unknown,none,cloudy,166,15197,fedde001,lylej001,raint003,
BAL202206220,WAS,BAL,BAL12,2022/06/22,0,7:05PM,night,9,2,true,muchm901,libkj901,ticht901,tosia901,(none),(none),2022/09/26 06:25:30,unknown,pitches,jacom701,75,unknown,13,unknown,none,cloudy,152,12630,wellt003,corbp001,vespn001,
BAL202207040,TEX,BAL,BAL12,2022/07/04,0,1:05PM,day,9,2,true,tumpj901,ticht901,bacoj901,drakr901,(none),(none),2022/09/26 06:25:44,unknown,pitches,hetrd701,83,fromrf,5,unknown,none,sunny,213,18670,bakeb001,moorm003,,
BAL202207050,TEX,BAL,BAL12,2022/07/05,0,7:05PM,night,9,2,true,ticht901,bacoj901,drakr901,tumpj901,(none),(none),2022/09/26 06:25:45,unknown,pitches,jacom701,81,tocf,8,unknown,none,cloudy,226,7371,krehj001,moorm003,,
BAL202207060,TEX,BAL,BAL12,2022/07/06,0,7:05PM,night,9,2,true,bacoj901,drakr901,tumpj901,ticht901,(none),(none),2022/09/26 06:25:47,unknown,pitches,eiger701,87,fromlf,3,unknown,none,overcast,161,7648,watks003,ottog001,lopej004,
BAL202207070,ANA,BAL,BAL12,2022/07/07,0,7:05PM,night,9,2,true,cejan901,barrt901,barkl901,lentn901,(none),(none),2022/09/26 06:25:48,unknown,pitches,jacom701,81,rtol,4,unknown,none,cloudy,180,13088,lylej001,silsc001,lopej004,
BAL202207080,ANA,BAL,BAL12,2022/07/08,0,7:05PM,night,9,2,true,barrt901,barkl901,lentn901,cejan901,(none),(none),2022/09/26 06:25:49,unknown,pitches,eiger701,83,rtol,6,unknown,none,overcast,210,27814,tated001,igler001,,
BAL202207090,ANA,BAL,BAL12,2022/07/09,0,4:05PM,day,9,2,true,barkl901,lentn901,cejan901,barrt901,(none),(none),2022/09/26 06:25:51,unknown,pitches,tritb701,71,ltor,2,unknown,none,overcast,179,32286,kremd001,sandp002,lopej004,
BAL202207100,ANA,BAL,BAL12,2022/07/10,0,12:05PM,day,9,2,true,lentn901,cejan901,barrt901,barkl901,(none),(none),2022/09/26 06:25:52,unknown,pitches,eiger701,76,tolf,5,unknown,none,cloudy,168,19521,votha001,suarj001,,
BAL202207220,NYA,BAL,BAL12,2022/07/22,0,7:05PM,night,9,2,true,fostm901,may-b901,barrs901,iassd901,(none),(none),2022/09/28 09:03:04,unknown,pitches,hetrd701,93,torf,9,unknown,none,cloudy,227,28468,luetl001,wellt003,holmc001,
BAL202207230,NYA,BAL,BAL12,2022/07/23,0,7:05PM,night,9,2,true,may-b901,barrs901,iassd901,fostm901,(none),(none),2022/09/26 06:26:04,unknown,pitches,hetrd701,97,tolf,6,unknown,none,sunny,215,36361,perec004,coleg001,lopej004,
BAL202207240,NYA,BAL,BAL12,2022/07/24,0,1:35PM,day,9,2,true,barrs901,iassd901,fostm901,may-b901,(none),(none),2022/09/26 06:26:06,unknown,pitches,tritb701,97,tolf,6,unknown,none,sunny,200,25623,cortn001,kremd001,schmc002,
BAL202207250,TBA,BAL,BAL12,2022/07/25,0,7:05PM,night,9,2,true,reynj901,libkj901,muchm901,bacce901,(none),(none),2022/09/26 06:26:07,unknown,pitches,eiger701,85,tocf,4,unknown,none,cloudy,191,9606,vespn001,klubc001,,
