game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer,umplf
MLN195706250,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/06/25,0,0:00PM,night,false,,bakeb101,dascf901,secof101,lands901,"""Comly""","""Comly""",1996/04/18 4:12PM,park,pitches,0,unknown,-1,unknown,unknown,night,134,33901,mcded101,burdl101,,,"""Roth""",,
MLN195706260,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/06/26,0,0:00PM,night,false,,dascf901,secof101,lands901,bakeb101,"""Comly""","""Comly""",1996/04/18 5:06PM,park,pitches,0,unknown,-1,unknown,unknown,night,182,39233,conlg101,labic101,jolld101,,"""Roth""",,
MLN195706270,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/06/27,0,0:00PM,day,false,,secof101,lands901,bakeb101,dascf901,"""David W. Smith""","""David W. Smith""",1994/12/11 6:10PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,127,31051,buhlb101,drysd101,,,"""Allan Roth""",,
MLN195706280,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/06/28,0,0:00PM,night,false,,conlj102,donaa901,delmv901,smitv101,"""Ron Richards""","""Ron Richards""",1998/03/23 9:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,27087,spahw101,frieb102,,,"""Bob Wolf""",,
MLN195706290,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/06/29,0,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/03/23 9:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,22383,pizaj101,obrij101,,,"""Bob Wolf""",,
MLN195706301,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/06/30,1,0:00PM,day,false,,delmv901,smitv101,conlj102,donaa901,"""Ron Richards""","""Ron Richards""",1998/03/23 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,johne101,law-v101,,,"""Bob Wolf""",,
MLN195706302,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/06/30,2,0:00PM,day,false,,smitv101,conlj102,donaa901,delmv901,"""Ron Richards""","""Ron Richards""",1998/03/23 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,192,36283,jolld101,arrol101,,,"""Bob Wolf""",,
MLN195707050,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/07/05,0,0:00PM,night,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/03/23 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,37964,elstd101,buhlb101,lownt101,,"""Bob Wolf""",,
MLN195707060,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/07/06,0,0:00PM,night,false,,delmv901,smitv101,conlj102,donaa901,"""Ron Richards""","""Ron Richards""",1998/03/23 10:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,43053,drotd101,spahw101,lownt101,,"""Bob Wolf""",,
MLN195707070,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/07/07,0,0:00PM,day,false,,smitv101,conlj102,donaa901,delmv901,"""Ron Richards""","""Ron Richards""",1998/03/23 10:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,33616,burdl101,hilld102,,,"""Bob Wolf""",,
MLN195707230,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1957/07/23,0,0:00PM,night,false,,smitv101,conlj102,donaa901,delmv901,"""Ron Richards""","""Ron Richards""",1998/03/23 10:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,34243,buhlb101,simmc101,,,"""Allen Lewis""",,
MLN195707240,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1957/07/24,0,0:00PM,night,false,,conlj102,donaa901,delmv901,smitv101,"""Ron Richards""","""Ron Richards""",1998/03/23 11:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,32412,sanfj101,conlg101,,,"""Allen Lewis""",,
MLN195707250,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1957/07/25,0,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/03/23 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,28545,rober102,spahw101,farrt101,,"""Allen Lewis""",,
MLN195707260,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/07/26,0,8:02PM,night,false,,jackb901,craws901,venzt901,balll901,"""Ron Richards""","""Ron Richards""",1998/06/13 12:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,33743,conlg101,mills101,,,"""Bob Wolf""",,
MLN195707270,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/07/27,0,1:31PM,day,false,,craws901,venzt901,balll901,jackb901,"""Ron Richards""","""Ron Richards""",1998/06/13 12:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,34430,buhlb101,cronr101,,,"""Bob Wolf""",,
MLN195707281,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/07/28,1,1:31PM,day,false,,venzt901,balll901,jackb901,craws901,"""Ron Richards""","""Ron Richards""",1998/06/13 3:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,antoj103,trowb101,,,"""Bob Wolf""",,
MLN195707282,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/07/28,2,3:58PM,day,false,,balll901,jackb901,craws901,venzt901,"""Ron Richards""","""Ron Richards""",1998/06/13 3:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,40503,conlg101,worta101,,,"""Bob Wolf""",,
MLN195707290,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/07/29,0,8:01PM,night,false,,jackb901,craws901,venzt901,balll901,"""Ron Richards""","""Ron Richards""",1998/06/14 12:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,182,24170,trowb101,worta101,,,"""Bob Wolf""",,
MLN195707300,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/07/30,0,8:01PM,night,false,,bakeb101,dascf901,secof101,lands901,"""Ron Richards""","""Ron Richards""",1998/06/14 12:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,23670,burdl101,swanr101,,,"""Bob Wolf""",,
MLN195707310,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/07/31,0,8:01PM,night,false,,dascf901,secof101,lands901,bakeb101,"""Ron Richards""","""Ron Richards""",1998/06/14 12:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,24522,buhlb101,purkb101,,,"""Bob Wolf""",,
MLN195708020,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/08/02,0,8:03PM,night,false,,burkk101,dixoh901,sudoe901,gormt101,"""Comly""","""Comly""",1998/06/14 00:40AM,park,pitches,0,unknown,-1,unknown,unknown,night,118,45840,conlg101,podrj101,,,"""Roth/Wolf""",,
MLN195708030,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/08/03,0,1:32PM,day,false,,dixoh901,sudoe901,gormt101,burkk101,"""Comly""","""Comly""",1998/06/14 00:48AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,39368,roebe101,burdl101,,,"""Roth/Wolf""",,
MLN195708040,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/08/04,0,1:32PM,day,false,,sudoe901,gormt101,burkk101,dixoh901,"""David W. Smith""","""David W. Smith""",1998/06/14 0:52AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,176,43109,buhlb101,magls101,spahw101,,"""Allan Roth/Wolf""",,
MLN195708060,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/08/06,0,8:01PM,night,false,,balll901,jackb901,craws901,venzt901,"""Ron Richards""","""Ron Richards""",1998/06/14 1:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,41980,spahw101,jeffh101,,,"""Bob Wolf""",,
MLN195708070,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/08/07,0,8:14PM,night,false,,jackb901,craws901,venzt901,balll901,"""Ron Richards""","""Ron Richards""",1998/06/26 11:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,41893,conlg101,lawrb103,,,"""Bob Wolf""",,
MLN195708080,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/08/08,0,1:32PM,day,false,,craws901,venzt901,balll901,jackb901,"""Ron Richards""","""Ron Richards""",1998/08/25 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,35478,burdl101,sancr101,mcmad102,,"""Bob Wolf""",,
MLN195708160,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/08/16,0,8:04PM,night,false,,burkk101,dixoh901,gormt101,boggd901,"""Ron Richards""","""Ron Richards""",1998/06/26 11:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,45437,mcdal101,conlg101,muffb101,,"""Bob Wolf""",,
MLN195708170,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/08/17,0,1:32PM,day,false,,dixoh901,gormt101,boggd901,sudoe901,"""Ron Richards""","""Ron Richards""",1998/08/25 12:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,39694,spahw101,muffb101,,,"""Bob Wolf""",,
MLN195708181,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/08/18,1,1:32PM,day,false,,gormt101,sudoe901,burkk101,dixoh901,"""Ron Richards""","""Ron Richards""",1998/06/27 1:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,207,0,muffb101,pizaj101,,,"""Bob Wolf""",,
MLN195708182,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/08/18,2,2:32PM,day,false,,sudoe901,burkk101,dixoh901,gormt101,"""Ron Richards""","""Ron Richards""",1998/06/27 7:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,45207,mizew101,trowb101,,,"""Bob Wolf""",,
MLN195709060,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/09/06,0,8:01PM,night,false,,secof101,lands901,bakeb101,dascf901,"""Ron Richards""","""Ron Richards""",1998/06/27 7:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,29392,rushb101,trowb101,elstd101,,"""Bob Wolf""",,
MLN195709070,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/09/07,0,8:00PM,night,false,,lands901,bakeb101,dascf901,secof101,"""Ron Richards""","""Ron Richards""",1998/06/27 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,37173,spahw101,hilld102,,,"""Bob Wolf""",,
MLN195709080,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1957/09/08,0,1:32PM,day,false,,bakeb101,dascf901,secof101,lands901,"""Ron Richards""","""Ron Richards""",1998/06/27 8:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,203,35969,drotd101,johne101,,,"""Bob Wolf""",,
MLN195709100,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/09/10,0,8:02PM,night,false,,dixoh901,gormt101,boggd901,burkk101,"""Ron Richards""","""Ron Richards""",1998/06/27 9:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,22257,burdl101,dougw101,,,"""Bob Wolf""",,
MLN195709110,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1957/09/11,0,1:31PM,day,false,,gormt101,boggd901,burkk101,dixoh901,"""Ron Richards""","""Ron Richards""",1998/06/27 9:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,14713,klinr102,spahw101,,,"""Bob Wolf""",,sudoe901
MLN195709120,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/09/12,0,8:01PM,night,false,,boggd901,burkk101,dixoh901,gormt101,"""Comly""","""Comly""",1998/06/14 01:12AM,park,pitches,0,unknown,-1,unknown,unknown,night,184,32353,trowb101,mcded101,,,"""Roth/Wolf""",,sudoe901
MLN195709130,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/09/13,0,8:05PM,night,false,,burkk101,dixoh901,gormt101,boggd901,"""Comly""","""Comly""",1998/06/14 01:18AM,park,pitches,0,unknown,-1,unknown,unknown,night,138,40367,drysd101,conlg101,,,"""Roth/Wolf""",,sudoe901
MLN195709140,"""version 7RS(19) of 07/07/92""",BRO,MLN,MIL05,1957/09/14,0,1:31PM,day,false,,dixoh901,gormt101,boggd901,burkk101,"""Comly""","""Comly""",1998/06/14 1:21AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,40775,erskc101,burdl101,,,"""Roth/Wolf""",,sudoe901
MLN195709150,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1957/09/15,0,1:32PM,day,false,,bakeb101,dascf901,secof101,lands901,"""Ron Rakowski""","""Ron Rakowski""",1998/02/03 6:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,34920,farrt101,spahw101,,,"""Allen Lewis""",,
MLN195709160,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1957/09/16,0,8:02PM,night,false,,dascf901,secof101,lands901,bakeb101,"""Ron Rakowski""","""Ron Rakowski""",1998/02/03 7:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,20929,buhlb101,haddh101,,,"""Allen Lewis""",,
MLN195709170,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/09/17,0,8:00PM,night,false,,conlj102,donaa901,delmv901,smitv101,"""Ron Richards""","""Ron Richards""",1998/06/15 8:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,25390,trowb101,barcc101,,,"""Bob Wolf""",,
MLN195709180,"""version 7RS(19) of 07/07/92""",NY1,MLN,MIL05,1957/09/18,0,8:02PM,night,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/06/16 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,31566,burdl101,antoj103,,,"""Bob Wolf""",,
MLN195709230,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/09/23,0,8:01PM,night,false,,balll901,boggd901,dascf901,gormt101,"""Ron Richards""","""Ron Richards""",1998/06/16 10:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,213,40926,conlg101,muffb101,,,"""Bob Wolf""",,
MLN195709240,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/09/24,0,8:01PM,night,false,,boggd901,dascf901,gormt101,balll901,"""Ron Richards""","""Ron Richards""",1998/06/16 10:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,30661,spahw101,jones105,,,"""Bob Wolf""",,
MLN195709250,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1957/09/25,0,1:32PM,day,false,,gormt101,dascf901,balll901,boggd901,"""Ron Richards""","""Ron Richards""",1998/06/16 10:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,21362,mcdal101,buhlb101,merrl101,,"""Bob Wolf""",,
MLN195709270,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/09/27,0,8:03PM,night,false,,gormt101,balll901,boggd901,dascf901,"""Ron Richards""","""Ron Richards""",1998/06/26 10:09AM,park,none,42,unknown,-1,unknown,unknown,unknown,112,23676,burdl101,rabec101,,,"""Bob Wolf""",,
MLN195709280,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/09/28,0,1:31PM,day,false,,balll901,boggd901,dascf901,gormt101,"""Ron Richards""","""Ron Richards""",1998/06/26 10:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,24478,klipj101,spahw101,,,"""Bob Wolf""",,
MLN195709290,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1957/09/29,0,1:31PM,day,false,,boggd901,dascf901,gormt101,balll901,"""Ron Richards""","""Ron Richards""",1998/06/26 10:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,45000,mcmad102,kennb103,,,"""Bob Wolf""",,
KC1195704160,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1957/04/16,0,0:00PM,day,false,,berrc103,mckib901,soarh901,tabaf901,"""Mike Grahek""","""Mike Grahek""",1997/09/15 1:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,24457,morgt101,laryf101,,,"""H. Middlesworth""",,
KC1195704170,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1957/04/17,0,0:00PM,day,false,,mckib901,soarh901,tabaf901,berrc103,"""Mike Grahek""","""Mike Grahek""",1997/09/15 2:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,5960,burnw101,maasd101,,,"""H. Middlesworth""",,
KC1195704240,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1957/04/24,0,0:00PM,night,false,,flahr901,chyln901,summb901,honoj901,"""Mike Grahek""","""Mike Grahek""",1999/11/08 4:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,20294,garvn102,lemob101,trucv101,,"""Indians""",,
KC1195704250,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1957/04/25,0,0:00PM,day,false,,chyln901,summb901,honoj901,flahr901,"""Mike Grahek""","""Mike Grahek""",1999/11/09 8:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,8135,wynne101,burnw101,narlr101,,"""Indians""",,
