game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,inputter,scorer,oscorer,umplf
NYA196410030,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1964/10/03,0,0:00PM,day,false,ricej901,stevj901,valeb901,hallb901,1994/05/21 8:16AM,park,pitches,70,unknown,-1,dry,none,sunny,168,14879,mikkp101,stanl101,ramop101,,"""Wayne Townsend,G. Robbins""","""Wayne Townsend,G. Robbins""","""Indians,143""",,
NYA196410040,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1964/10/04,0,1:32PM,day,false,stevj901,valeb901,nappl901,ricej901,1994/05/15 8:28AM,park,pitches,68,unknown,-1,dry,none,overcast,191,10809,mcdos101,wills102,,wagnl101,"""G. Robbins,Wayne Townsend""","""G. Robbins,Wayne Townsend""","""Yankees-Fishel,602""",,
CIN196404130,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/04/13,0,0:00PM,day,false,jackb901,craws901,varge901,forma901,1995/10/16 12:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,27878,johnk102,maloj102,woodh101,,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196404240,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/04/24,0,0:00PM,night,false,gormt101,willb901,smitv101,pelec901,1993/02/09 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,10321,marij101,tsitj101,,mccow101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196404250,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/04/25,0,0:00PM,day,false,willb901,smitv101,pelec901,gormt101,1993/02/09 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,4276,maloj102,sanfj101,,maloj102,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196404280,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/04/28,0,8:08PM,night,false,weyel901,conlj102,venzt901,harvd901,1993/12/21 4:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,5117,mahaa102,otooj101,shorc102,callj101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196404300,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/04/30,0,0:00PM,night,false,harvd901,venzt901,(none),weyel901,1993/12/21 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,2821,bennd101,nuxhj101,,alled101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196405010,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/05/01,0,0:00PM,night,false,conlj102,venzt901,weyel901,harvd901,1994/01/30 7:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,5493,henrb101,stalt101,,keoum101,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196405020,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/05/02,0,0:00PM,day,false,venzt901,weyel901,harvd901,conlj102,1994/02/03 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,2946,jacka101,maloj102,,thomf103,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196405031,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/05/03,1,0:00PM,day,false,weyel901,conlj102,harvd901,venzt901,1994/02/03 10:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,0,worta101,baute101,henrb101,smith106,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196405032,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/05/03,2,0:00PM,day,false,conlj102,harvd901,venzt901,weyel901,1994/02/04 12:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,10884,tsitj101,hookj101,,cardl101,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196405040,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/05/04,0,0:00PM,night,false,donaa901,lands901,steim901,barla901,1998/12/27 4:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,3355,gibbj102,jay-j101,,,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196405050,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/05/05,0,0:00PM,night,false,lands901,steim901,barla901,donaa901,1997/09/24 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,4096,dickj101,law-v101,,rosep001,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196405190,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/05/19,0,0:00PM,night,false,jackb901,craws901,varge901,forma901,1995/11/05 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,10011,spahw101,ellis101,,mayel101,"""Luke Kraemer""","""Luke Kraemer""","""Bill Ford""",,
CIN196405200,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/05/20,0,0:00PM,night,false,craws901,varge901,forma901,jackb901,1997/09/25 11:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,6054,lemad102,purkb101,hoefb101,mathe101,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196405220,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/05/22,0,0:00PM,night,false,varge901,forma901,jackb901,craws901,1995/10/09 5:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,8786,buhlb101,nuxhj101,,willb104,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196405230,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/05/23,0,0:00PM,day,false,forma901,jackb901,craws901,varge901,1995/10/09 10:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,4423,ellsd101,maloj102,mcdal101,willb104,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196405241,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/05/24,1,0:00PM,day,false,jackb901,craws901,varge901,forma901,1995/10/09 10:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,0,otooj101,jackl102,henrb101,coleg101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196405242,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/05/24,2,0:00PM,day,false,craws901,varge901,forma901,jackb901,1995/10/09 10:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,13424,ellis101,tothp101,,pinsv101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196405260,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/05/26,0,0:00PM,night,false,secof101,burkk101,sudoe901,pryop901,1993/12/05 11:53AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,6662,purkb101,drysd101,,,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196405270,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/05/27,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,1993/12/05 12:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,10262,nuxhj101,koufs101,,pinsv101,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196405280,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/05/28,0,0:00PM,night,false,sudoe901,pryop901,secof101,burkk101,1993/12/05 1:04PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,298,7772,,,,,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196406050,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/06/05,0,8:00PM,night,false,willb901,smitv101,gormt101,pelec901,1995/08/27 7:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,10692,jay-j101,crair101,,johnd103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196406060,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/06/06,0,8:06PM,night,false,smitv101,gormt101,pelec901,willb901,1995/08/27 7:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,17386,tsitj101,washr101,ellis101,coleg101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196406070,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/06/07,0,1:30PM,day,false,gormt101,pelec901,willb901,smitv101,1995/08/27 7:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,12925,nuxhj101,simmc101,jay-j101,edwaj101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196406190,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/06/19,0,0:00PM,night,false,barla901,donaa901,lands901,steim901,1993/12/09 11:05PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,20777,maloj102,moelj101,mccob105,edwaj101,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196406200,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/06/20,0,0:00PM,night,false,donaa901,lands901,steim901,barla901,1993/12/09 11:22PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,24559,otooj101,drysd101,nuxhj101,rosep001,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196406211,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/06/21,1,0:00PM,day,false,lands901,steim901,barla901,donaa901,1993/12/10 10:58AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,0,koufs101,purkb101,millb106,howaf102,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196406212,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/06/21,2,0:00PM,day,false,steim901,barla901,donaa901,lands901,1993/12/10 11:08AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,29183,jay-j101,milll101,,johnd103,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196406220,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/06/22,0,0:00PM,night,false,varge901,forma901,jackb901,craws901,1993/10/18 11:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,11162,bolib101,tsitj101,pierb101,mccow101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196406231,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/06/23,1,0:00PM,day,false,forma901,jackb901,craws901,varge901,1993/10/18 12:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,147,0,marij101,maloj102,,snidd101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196406232,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/06/23,2,0:00PM,night,false,jackb901,craws901,varge901,forma901,1993/10/18 1:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,207,19943,ellis101,perrg101,,keoum101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196406240,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/06/24,0,0:00PM,night,false,craws901,varge901,forma901,jackb901,1993/10/19 12:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,169,8138,herbr102,otooj101,,cepeo101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196407010,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/07/01,0,0:00PM,night,false,weyel901,harvd901,conlj102,venzt901,2002/09/11 2:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,7642,henrb101,ellsd101,,rosep001,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407020,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/07/02,0,0:00PM,night,false,harvd901,conlj102,venzt901,weyel901,2002/09/11 4:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,6814,maloj102,broge101,,rosep001,"""Luke Kraemer""","""Luke Kraemer""","""Richard Dozer""",,
CIN196407030,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/07/03,0,8:05PM,night,false,conlj102,venzt901,weyel901,harvd901,1995/09/05 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,11975,tsitj101,gibsb101,,pinsv101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407040,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/07/04,0,8:05PM,night,false,venzt901,weyel901,harvd901,conlj102,1995/09/05 12:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,21320,otooj101,cuelm101,mccob105,cardl101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407050,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/07/05,0,0:00PM,day,false,weyel901,harvd901,conlj102,venzt901,1995/09/05 12:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,11854,crair101,jay-j101,,skinb101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407141,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/07/14,1,0:00PM,day,false,pryop901,secof101,burkk101,sudoe901,1995/10/17 4:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,213,0,mccob105,woodh101,,,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407142,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/07/14,2,0:00PM,night,false,secof101,burkk101,sudoe901,pryop901,1995/10/17 4:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,9572,maloj102,johnk102,,robif103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407150,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/07/15,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,1995/10/17 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,5723,otooj101,farrt101,,keoum101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407160,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/07/16,0,0:00PM,night,false,sudoe901,pryop901,secof101,burkk101,1995/10/17 5:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,5799,purkb101,nottd101,ellis101,johnd103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196407170,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/07/17,0,0:00PM,night,false,steim901,barla901,donaa901,lands901,1993/12/26 8:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,184,19008,shorc102,jay-j101,bennd101,taylt101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196407180,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/07/18,0,0:00PM,day,false,barla901,donaa901,lands901,steim901,1993/12/26 8:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,8251,tsitj101,culpr101,,robif103,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196407191,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/07/19,1,0:00PM,day,false,donaa901,lands901,steim901,barla901,1993/12/26 8:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,mccob105,baldj101,ellis101,johnd103,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196407192,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/07/19,2,0:00PM,day,false,lands901,steim901,barla901,donaa901,1993/12/26 8:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,188,27245,boozj101,durer101,shorc102,callj101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196407200,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/07/20,0,0:00PM,night,false,steim901,barla901,donaa901,lands901,1993/12/26 9:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,10229,nuxhj101,bennd101,mccob105,cardl101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
CIN196407210,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/07/21,0,0:00PM,night,false,barla901,donaa901,lands901,steim901,1994/07/25 6:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,8486,wakeb101,jay-j101,,ellil101,"""Dobrow""","""Dobrow""","""Mets""",,
CIN196407220,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/07/22,0,0:00PM,night,false,donaa901,lands901,steim901,barla901,1994/07/26 8:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,203,7406,huntw102,mccob105,,hickj103,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196407230,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/07/23,0,0:00PM,night,false,lands901,steim901,barla901,donaa901,1994/07/28 10:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,5588,maloj102,suthd102,henrb101,edwaj101,"""Dobrow""","""Dobrow""","""Mets/Young""",,
CIN196407240,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/07/24,0,0:00PM,night,false,conlj102,harvd901,venzt901,weyel901,2002/09/12 1:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,14317,otooj101,frieb102,,johnd103,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196407250,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/07/25,0,0:00PM,day,false,harvd901,venzt901,weyel901,conlj102,2002/09/12 2:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,6534,law-v101,nuxhj101,mcbea101,law-v101,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196407261,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/07/26,1,0:00PM,day,false,venzt901,weyel901,conlj102,harvd901,2002/09/12 2:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,0,jay-j101,gibbj102,ellis101,johnd103,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196407262,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/07/26,2,0:00PM,day,false,weyel901,conlj102,harvd901,venzt901,2002/09/12 3:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,14814,vealb101,tsitj101,,lyncj102,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196408041,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/08/04,1,0:00PM,day,false,sudoe901,pryop901,secof101,burkk101,2002/09/13 2:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,purkb101,clont101,ellis101,johnd103,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196408042,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/08/04,2,0:00PM,night,false,pryop901,secof101,burkk101,sudoe901,2002/09/13 2:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,16285,otooj101,sadob102,,edwaj101,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196408050,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/08/05,0,0:00PM,night,false,secof101,burkk101,sudoe901,pryop901,2002/09/13 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,7553,lemad102,tsitj101,blasw101,mathe101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196408060,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/08/06,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,2002/09/13 2:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,7828,jay-j101,fisch101,ellis101,pinsv101,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196408070,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/08/07,0,0:00PM,night,false,gormt101,smitv101,pelec901,willb901,1993/12/14 4:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,19965,maloj102,hendb101,mccob105,boros101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196408080,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/08/08,0,0:00PM,night,false,smitv101,pelec901,willb901,gormt101,1993/12/15 1:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,30668,perrg101,nuxhj101,,maysw101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196408090,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1964/08/09,0,0:00PM,day,false,pelec901,willb901,gormt101,smitv101,1993/12/16 6:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,26733,odelb101,tsitj101,,maysw101,"""Dobrow""","""Dobrow""","""Stevens""",,
CIN196408100,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/08/10,0,0:00PM,night,false,jackb901,craws901,varge901,forma901,1993/12/15 9:37PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,10078,purkb101,moelj101,,queem102,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196408110,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/08/11,0,8:25PM,night,false,craws901,varge901,forma901,jackb901,1993/12/15 10:32PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,141,9857,jay-j101,ortep101,,johnd103,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196408120,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1964/08/12,0,0:00PM,night,false,varge901,forma901,jackb901,craws901,1993/12/15 10:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,18291,koufs101,otooj101,,rosej101,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
CIN196408250,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/08/25,0,0:00PM,night,false,secof101,burkk101,sudoe901,pryop901,1994/09/25 1:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,8706,purkb101,jacka101,,,"""Dobrow""","""Dobrow""","""Mets""",,
CIN196408260,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1964/08/26,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,1994/09/26 11:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,10664,stalt101,jay-j101,,krane101,"""Dobrow""","""Dobrow""","""Mets""",,
CIN196408291,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/08/29,1,0:00PM,day,false,varge901,forma901,jackb901,craws901,1995/10/18 9:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,173,0,ellis101,woodh101,,boros101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196408292,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/08/29,2,0:00PM,day,false,forma901,jackb901,craws901,varge901,1995/10/18 9:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,7579,mccob105,coomd101,,johnd103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196408301,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/08/30,1,0:00PM,day,false,jackb901,craws901,varge901,forma901,1995/10/18 9:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,0,brucb101,purkb101,owenj101,gainj101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196408302,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1964/08/30,2,0:00PM,day,false,craws901,varge901,forma901,jackb901,1995/10/18 9:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,17799,ellis101,woodh101,,robif103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409010,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/09/01,0,0:00PM,night,false,smitv101,pelec901,willb901,gormt101,1995/10/14 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,7923,maloj102,broge101,,cardl101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409020,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/09/02,0,0:00PM,night,false,pelec901,willb901,gormt101,smitv101,1995/10/15 10:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,172,9060,otooj101,elstd101,,queem102,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409030,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1964/09/03,0,0:00PM,night,false,willb901,gormt101,smitv101,pelec901,1995/10/15 10:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,5403,burdl101,tsitj101,,campr101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409040,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/09/04,0,8:05PM,night,false,varge901,forma901,(none),craws901,2002/09/13 3:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,12754,clont101,jay-j101,,mathe101,"""Luke Kraemer""","""Luke Kraemer""","""Ferguson""",,
CIN196409050,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/09/05,0,0:00PM,night,false,forma901,craws901,(none),varge901,1995/11/05 4:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,15116,purkb101,sadob102,,queem102,"""Luke Kraemer""","""Luke Kraemer""","""Tom Collins""",,
CIN196409060,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1964/09/06,0,0:00PM,day,false,craws901,varge901,(none),forma901,1995/11/05 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,14837,maloj102,lemad102,mccob105,harpt101,"""Luke Kraemer""","""Luke Kraemer""","""Tom Collins""",,
CIN196409191,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/09/19,1,5:00PM,day,false,weyel901,conlj102,kiblj901,harvd901,1995/09/22 10:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,0,ellis101,gibsb101,,robif103,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409192,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/09/19,2,8:02PM,night,false,conlj102,kiblj901,harvd901,weyel901,1995/09/22 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,13221,sader101,mccob105,schub101,,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409200,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1964/09/20,0,1:30PM,day,false,harvd901,venzt901,weyel901,conlj102,1995/09/22 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,11544,ellis101,schub101,,rosep001,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409290,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/09/29,0,0:00PM,night,false,secof101,burkk101,sudoe901,pryop901,1995/11/05 6:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,10858,frieb102,mccob105,,mazeb101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196409300,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/09/30,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,1995/11/05 8:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,254,8188,mcbea101,tsitj101,,may-j101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196410010,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1964/10/01,0,8:05PM,night,false,sudoe901,pryop901,secof101,burkk101,1995/11/05 8:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,7081,nuxhj101,blass101,ellis101,cokej101,"""Luke Kraemer""","""Luke Kraemer""",,,
CIN196410020,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1964/10/02,0,0:00PM,night,false,pryop901,secof101,burkk101,sudoe901,1994/01/06 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,25221,roebe101,mccob105,baldj101,johna104,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
