game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype,umplf,umprf
CHN195106160,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/06/16,CHI11,0,0:00PM,day,false,goetl901,jordl901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/02/15 10:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,144,23638,leond103,erskc101,,,,,,
CHN195106170,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/06/17,CHI11,0,0:00PM,day,false,jordl901,dascf901,(none),goetl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/02/16 8:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,39046,kingc101,lownt101,,,,,,
CHN195106180,,BSN,CHN,1951/06/18,CHI11,0,0:00,day,false,barla901,donaa901,(none),balll901,"""Unknown""",,"""Luke Kraemer""",,park,none,0,unknown,-1,unknown,unknown,unknown,147,6546,klipj101,schas101,,borkb101,,,,
CHN195106190,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/06/19,CHI11,0,0:00PM,day,false,donaa901,balll901,(none),barla901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/22 7:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6496,rushb101,surkm101,,,,,,
CHN195106200,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/06/20,CHI11,0,0:00PM,day,false,balll901,barla901,(none),donaa901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/22 8:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,8548,spahw101,minnp101,,,,,,
CHN195106220,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/06/22,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),warnl101,"""67,68,253""","""Gordon Gladman/DW Smith""","""Gordon Gladman/DW Smith""",1997/02/12 7:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,5985,speng102,leond103,,,,,,
CHN195106230,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/06/23,CHI11,0,0:00PM,day,false,boggd901,warnl101,(none),pineb101,"""94,111,96""","""David W. Smith/RWood""","""David W. Smith/RWood""",2012/05/28 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,18190,lownt101,jansl101,hillf101,,,,,
CHN195106240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/06/24,CHI11,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/10 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,25805,jones103,hattj101,,,,,,
CHN195107040,"""version 7RS(19) of 07/07/92""",SLN,CHN,1951/07/04,CHI11,0,0:00PM,day,false,goetl901,jordl901,(none),dascf901,"""246""","""David W. Smith""","""David W. Smith""",2010/01/01 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,32374,stalg103,mclic101,,,,,,
CHN195107060,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/07/06,CHI11,0,0:00PM,day,false,conlj102,stewb901,(none),gorea901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 3:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,7460,perkh101,minnp101,raffk101,,,,,
CHN195107070,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/07/07,CHI11,0,0:00PM,day,false,stewb901,gorea901,(none),conlj102,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 3:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,11626,blace102,leond103,smitf104,,,,,
CHN195107240,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/07/24,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/20 11:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,170,22264,kingc101,minnp101,,,,,,
CHN195107250,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/07/25,CHI11,0,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/21 8:24AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,17889,roe-p101,rushb101,,,,,,
CHN195107260,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/07/26,CHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/21 8:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,16962,newcd101,lownt101,,,,,,
CHN195107270,"""version 7RS(19) of 07/07/92""",PHI,CHN,1951/07/27,CHI11,0,0:00PM,day,false,dascf901,warnl101,goetl901,jordl901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 3:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,5206,churb101,hillf101,,,,,,
CHN195107280,"""version 7RS(19) of 07/07/92""",PHI,CHN,1951/07/28,CHI11,0,0:00PM,day,false,warnl101,goetl901,(none),jordl901,"""150""","""Greg Beston""","""Greg Beston""",2003/09/27 9:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,10806,meyer101,mclic101,,,,,,
CHN195107291,"""version 7RS(19) of 07/07/92""",PHI,CHN,1951/07/29,CHI11,1,0:00PM,day,false,goetl901,jordl901,dascf901,warnl101,"""209""","""Weston""","""D Lamoureaux""",2008/06/01 2:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,kellb103,konsj101,,,,,,
CHN195107292,"""version 7RS(19) of 07/07/92""",PHI,CHN,1951/07/29,CHI11,2,0:00PM,day,false,jordl901,dascf901,warnl101,goetl901,"""209""",,"""D Lamoureaux""",2008/06/01 2:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,25840,leond103,churb101,dubim101,,,,,
CHN195107300,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/07/30,CHI11,0,0:00PM,day,false,barla901,donaa901,(none),balll901,"""Kremenko""",,"""Alan Boodman""",1995/10/05 11:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,7518,leond103,speng102,,,,,,
CHN195107310,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/07/31,CHI11,0,0:00PM,day,false,donaa901,balll901,(none),barla901,"""Kremenko""",,"""Alan Boodman""",1995/10/05 12:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,7693,hearj102,hillf101,magls101,,,,,
CHN195108011,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/08/01,CHI11,1,0:00PM,day,false,balll901,barla901,(none),donaa901,"""51,280""","""David W. Smith""","""David W. Smith""",2009/12/31 11:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,0,mclic101,jansl101,,,,,,
CHN195108012,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/08/01,CHI11,2,0:00PM,day,false,barla901,donaa901,(none),balll901,"""Kremenko""",,"""Alan Boodman""",1995/10/05 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,26821,corwa101,kellb103,,,,,,
CHN195108020,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/08/02,CHI11,0,0:00PM,day,false,donaa901,balll901,(none),barla901,"""Kremenko""",,"""Alan Boodman""",1995/10/05 3:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,7966,rushb101,jones103,,,,,,
CHN195108030,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/08/03,CHI11,0,0:00PM,day,false,gorea901,conlj102,(none),stewb901,"""115""","""Bob Kistler""","""Greg Beston""",1994/01/10 4:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,7303,minnp101,bickv101,,,,,,
CHN195108040,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/08/04,CHI11,0,0:00PM,day,false,conlj102,stewb901,(none),gorea901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/29 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,13896,hattj101,chipb101,,,,,,
CHN195108051,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/08/05,CHI11,1,0:00PM,day,false,stewb901,gorea901,(none),conlj102,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/30 3:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,spahw101,hillf101,,,,,,
CHN195108052,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/08/05,CHI11,2,0:00PM,day,false,gorea901,conlj102,(none),stewb901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/30 3:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,31525,painp101,mclic101,sainj101,,,,,
CHN195108070,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/08/07,CHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 2:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,7509,rushb101,ramsw101,,,,,,
CHN195108081,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/08/08,CHI11,1,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""247""","""D Lamoureaux""","""D Lamoureaux""",2008/02/03 2:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,blace102,minnp101,raffk101,,,,,
CHN195108082,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/08/08,CHI11,2,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""175""","""Greg Beston""","""Greg Beston""",2003/12/23 5:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,14829,wehmh101,hillf101,,,,,,
CHN195108090,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/08/09,CHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""284""","""David W. Smith""","""David W. Smith""",2010/01/07 5:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,5089,hattj101,fox-h101,,,,,,
CHN195108100,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/08/10,CHI11,0,0:00PM,day,false,barla901,donaa901,(none),balll901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/02/22 4:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,7703,queem101,mclic101,,,,,,
CHN195108111,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/08/11,CHI11,1,0:00PM,day,false,donaa901,balll901,(none),barla901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 2:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,kellb103,law-v101,,,,,,
CHN195108112,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/08/11,CHI11,2,0:00PM,day,false,balll901,barla901,(none),donaa901,"""175""","""Greg Beston""","""Greg Beston""",2003/12/23 8:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,20522,frieb102,rushb101,,,,,,
CHN195108121,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/08/12,CHI11,1,0:00PM,day,false,barla901,donaa901,(none),balll901,"""209/162""",,"""D Lamoureaux/Smith""",2008/06/02 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,dickm101,hattj101,,,,,,
CHN195108122,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/08/12,CHI11,2,0:00PM,day,false,donaa901,balll901,(none),barla901,"""162,276""","""David W. Smith""","""David W. Smith""",2010/01/01 5:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,25891,minnp101,werlb101,,,,,,
CHN195109010,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/09/01,CHI11,0,0:00PM,day,false,goetl901,jordl901,(none),warnl101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,6535,wehmh101,mclic101,,,,,,
CHN195109021,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/09/02,CHI11,1,1:30PM,day,false,jordl901,warnl101,(none),goetl901,"""536""","""DWV""","""DWV""",2015/02/28 12:51PM,park,none,66,fromcf,-1,dry,none,cloudy,119,0,raffk101,klipj101,,,,,,
CHN195109022,"""version 7RS(19) of 07/07/92""",CIN,CHN,1951/09/02,CHI11,2,0:00PM,day,false,warnl101,goetl901,(none),jordl901,"""291""","""Comly""","""Comly""",2010/09/22 3:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,15215,rushb101,fox-h101,,,,,,
CHN195109031,"""version 7RS(19) of 07/07/92""",PIT,CHN,1951/09/03,CHI11,1,0:00PM,day,false,conlj102,dascf901,(none),stewb901,"""94""","""David W. Smith""","""David W. Smith""",2010/01/01 1:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,202,0,dubim101,law-v101,,,,,,
CHN195109051,"""version 7RS(19) of 07/07/92""",SLN,CHN,1951/09/05,CHI11,1,0:00PM,day,false,stewb901,conlj102,(none),dascf901,"""209""",,"""D Lamoureaux""",2008/06/02 6:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,kellb103,brech101,,,,,,
CHN195109052,"""version 7RS(19) of 07/07/92""",SLN,CHN,1951/09/05,CHI11,2,0:00PM,day,false,conlj102,dascf901,(none),stewb901,"""209""",,"""D Lamoureaux""",2008/06/02 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,9178,stalg103,hattj101,,,,,,
CHN195109060,"""version 7RS(19) of 07/07/92""",SLN,CHN,1951/09/06,CHI11,0,0:00PM,day,false,dascf901,stewb901,(none),conlj102,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/11 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,3876,chamc102,mclic101,boked101,,,,,
CHN195109110,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/09/11,CHI11,0,0:00PM,day,false,balll901,barla901,(none),gormt101,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/30 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,3836,klipj101,chipb101,rushb101,,,,,
CHN195109120,"""version 7RS(19) of 07/07/92""",BSN,CHN,1951/09/12,CHI11,0,0:00PM,day,false,gormt101,barla901,(none),balll901,"""115,206""","""Bob Kistler/Smith""","""Beston/DW Smith""",1994/01/23 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3633,surkm101,hattj101,,,,,,
CHN195109140,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/09/14,CHI11,0,0:00PM,day,false,barla901,balll901,gormt101,gorea901,"""Kremenko""",,"""Alan Boodman""",1995/10/09 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,5109,hearj102,rushb101,speng102,,,,,
CHN195109150,"""version 7RS(19) of 07/07/92""",NY1,CHN,1951/09/15,CHI11,0,0:00PM,day,false,balll901,gormt101,gorea901,barla901,"""Kremenko""",,"""Alan Boodman""",1995/10/09 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,10051,jones103,minnp101,,,,,,
CHN195109160,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/09/16,CHI11,0,0:00PM,day,false,stewb901,conlj102,dascf901,gorea901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/30 6:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,33746,labic101,kellb103,,,,,,
CHN195109170,"""version 7RS(19) of 07/07/92""",BRO,CHN,1951/09/17,CHI11,0,0:00PM,day,false,conlj102,dascf901,gorea901,stewb901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/11/30 7:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,9352,lownt101,kingc101,,,,,,
CHN195109180,,PHI,CHN,1951/09/18,CHI11,0,0:00PM,day,false,jordl901,warnl101,(none),goetl901,"""276""","""David W. Smith""","""David W. Smith""",2012/02/27 21:50,park,none,0,unknown,-1,unknown,unknown,unknown,140,2929,mclic101,possl101,klipj101,,,,,
CHN195109190,"""version 7RS(19) of 07/07/92""",PHI,CHN,1951/09/19,CHI11,0,0:00PM,day,false,warnl101,goetl901,(none),jordl901,"""264,266,111,276""","""David W. Smith/Townsend""","""David W. SmithTownsend""",2010/01/01 12:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3792,churb101,rushb101,,,,,,
CHN195109290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1951/09/29,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""102,208,68,111,276""","""Wayne Townsend""","""Wayne Townsend""",2012/05/06 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,4272,collj102,rushb101,boked101,,,,,
SLN195104230,"""version 7RS(19) of 07/07/92""",CIN,SLN,1951/04/23,STL07,0,0:00PM,night,false,conlj102,gorea901,(none),stewb901,"""291""","""Comly""","""Comly""",2010/09/20 4:08PM,unknown,none,0,unknown,-1,unknown,unknown,night,110,4783,brech101,raffk101,,,,,,
SLN195104240,"""version 7RS(19) of 07/07/92""",CIN,SLN,1951/04/24,STL07,0,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""291""","""Comly""","""Comly""",2010/09/20 4:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,3481,lanim101,ramsw101,,,,,,
SLN195105150,"""version 7RS(19) of 07/07/92""",PHI,SLN,1951/05/15,STL07,0,0:00PM,night,false,donaa901,balll901,(none),barla901,"""150""","""Greg Beston""","""Greg Beston""",2003/09/07 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,night,146,13837,meyer101,pohot101,rober102,,,,,
SLN195105160,"""version 7RS(19) of 07/07/92""",PHI,SLN,1951/05/16,STL07,0,0:00PM,night,false,balll901,barla901,(none),donaa901,"""293""","""David W. Smith""","""David W. Smith""",2010/10/29 8:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,9117,stalg103,churb101,braza101,,,,,
SLN195105170,"""version 7RS(19) of 07/07/92""",PHI,SLN,1951/05/17,STL07,0,0:00PM,night,false,barla901,donaa901,(none),balll901,"""293""","""David W. Smith""","""David W. Smith""",2010/10/29 8:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,9754,presj101,rober102,,,,,,
SLN195105180,"""version 7RS(19) of 07/07/92""",BRO,SLN,1951/05/18,STL07,0,0:00PM,night,false,goetl901,jordl901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/01/11 11:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,26014,roe-p101,pollh101,,,,,,
SLN195105190,"""version 7RS(19) of 07/07/92""",BRO,SLN,1951/05/19,STL07,0,0:00PM,day,false,jordl901,dascf901,(none),goetl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/01/12 9:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,146,22260,lanim101,newcd101,stalg103,,,,,
SLN195105200,"""version 7RS(19) of 07/07/92""",NY1,SLN,1951/05/20,STL07,0,0:00PM,day,false,boggd901,warnl101,(none),pineb101,"""209""","""Weston/Smith""","""D Lamoureaux/Smith""",2008/05/31 8:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,202,22666,mungr101,bowmr101,presj101,,,,,
SLN195105220,"""version 7RS(19) of 07/07/92""",BSN,SLN,1951/05/22,STL07,0,0:00PM,night,false,conlj102,robbs901,(none),gorea901,"""115,206""","""Kistler/Smith""","""Beston/DW Smith""",1998/05/17 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,night,145,7492,spahw101,mungr101,,,,,,
SLN195105230,"""version 7RS(19) of 07/07/92""",BSN,SLN,1951/05/23,STL07,0,0:00PM,day,false,robbs901,gorea901,conlj102,stewb901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/21 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,5454,pohot101,surkm101,lanim101,,,,,
SLN195105240,"""version 7RS(19) of 07/07/92""",CIN,SLN,1951/05/24,STL07,0,8:31PM,night,false,boggd901,warnl101,(none),pineb101,"""535""","""DWV""","""DWV""",2015/02/27 3:51PM,park,none,76,tolf,-1,dry,none,night,128,9443,presj101,raffk101,,,,,,
SLN195105250,"""version 7RS(19) of 07/07/92""",CIN,SLN,1951/05/25,STL07,0,0:00PM,night,false,warnl101,pineb101,(none),boggd901,"""240""","""David W. Smith""","""David W. Smith""",2011/07/29 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,11922,raffk101,mungr101,,,,,,
SLN195105260,,CIN,SLN,1951/05/26,STL07,0,0:00,night,false,pineb101,boggd901,(none),warnl101,"""Unknown""",,"""Luke Kraemer""",,park,none,0,unknown,-1,unknown,unknown,unknown,111,9523,fox-h101,lanim101,,ryanc102,,,,
SLN195105270,"""version 7RS(19) of 07/07/92""",CIN,SLN,1951/05/27,STL07,0,2:31PM,day,false,boggd901,warnl101,(none),pineb101,"""535""","""DWV""","""DWV""",2015/02/27 4:29PM,park,none,78,torf,-1,dry,none,sunny,111,11083,stalg103,ramsw101,,,,,,
SLN195105302,"""version 7RS(19) of 07/07/92""",PIT,SLN,1951/05/30,STL07,2,0:00PM,day,false,boggd901,warnl101,(none),pineb101,"""276""","""David W. Smith""","""David W. Smith""",2010/02/02 9:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,26952,mungr101,queem101,,,,,,
SLN195106120,"""version 7RS(19) of 07/07/92""",BRO,SLN,1951/06/12,STL07,0,0:00PM,night,false,boggd901,pineb101,(none),robbs901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/02/05 9:17AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,30524,roe-p101,stalg103,,,,,,
SLN195106130,"""version 7RS(19) of 07/07/92""",BRO,SLN,1951/06/13,STL07,0,0:00PM,night,false,pineb101,robbs901,(none),boggd901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1995/02/05 11:16AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,23997,kingc101,pohot101,,,,,,
SLN195106140,"""version 7RS(19) of 07/07/92""",BRO,SLN,1951/06/14,STL07,0,0:00PM,day,false,robbs901,boggd901,(none),pineb101,"""ALLAN ROTH""","""GORD GLADMAN ""","""GORD GLADMAN""",1995/02/11 7:33PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,130,18478,erskc101,presj101,,,,,,
SLN195106160,"""version 7RS(19) of 07/07/92""",PHI,SLN,1951/06/16,STL07,0,0:00PM,night,false,donaa901,balll901,(none),barla901,"""150,211""","""David W. Smith""","""David W. Smith""",2009/12/31 5:50PM,radio,none,0,unknown,-1,unknown,unknown,unknown,120,12932,braza101,thomj101,pohot101,,,,,
SLN195106170,,PHI,SLN,1951/06/17,STL07,0,0:00,day,false,balll901,barla901,(none),donaa901,"""611""","""Luke Kraemer,Wayne Townsend""","""Luke Kraemer,Wayne Townsend""",,park,none,0,unknown,-1,unknown,unknown,unknown,131,22751,stalg103,meyer101,,,,,,
SLN195106180,"""version 7RS(19) of 07/07/92""",NY1,SLN,1951/06/18,STL07,0,0:00PM,night,false,dascf901,jordl901,(none),stewb901,"""NY Daily News""","""David W. Smith""","""David W. Smith""",2001/08/18 9:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,212,16201,magls101,boyec101,,,,,,
SLN195106200,"""version 7RS(19) of 07/07/92""",NY1,SLN,1951/06/20,STL07,0,0:00PM,night,false,stewb901,dascf901,(none),jordl901,"""NY Daily News""","""David W. Smith""","""David W. Smith""",2001/08/18 9:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,15483,mungr101,hearj102,,,,,,
SLN195106220,,BSN,SLN,1951/06/22,STL07,0,0:00,night,false,gorea901,robbs901,(none),stewb901,"""Unknown""",,"""Luke Kraemer""",,park,none,0,unknown,-1,unknown,unknown,unknown,179,9311,surkm101,boyec101,,jeths101,,,,
SLN195106240,"""version 7RS(19) of 07/07/92""",BSN,SLN,1951/06/24,STL07,0,0:00PM,day,false,robbs901,gorea901,(none),conlj102,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/09/22 8:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,207,20300,lanim101,bickv101,,,,,,
SLN195106270,"""version 7RS(19) of 07/07/92""",CHN,SLN,1951/06/27,STL07,0,0:00PM,night,false,jordl901,dascf901,(none),goetl901,"""209""","""David W. Smith""","""David W. Smith""",2010/01/02 4:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,10614,brech101,schub103,,,,,,
SLN195106280,"""version 7RS(19) of 07/07/92""",CHN,SLN,1951/06/28,STL07,0,0:00PM,night,false,dascf901,jordl901,(none),goetl901,"""209""",,"""D Lamoureaux""",2008/05/31 6:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,8747,hillf101,stalg103,,,,,,
SLN195106300,"""version 7RS(19) of 07/07/92""",PIT,SLN,1951/06/30,STL07,0,0:00PM,night,false,gorea901,conlj102,(none),stewb901,"""140""","""David W. Smith""","""David W. Smith""",2011/05/08 9:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,13479,chamc102,dickm101,,,,,,
