game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer,innings
SLN194805070,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/05/07,STL07,0,0:00PM,night,false,gorea901,robbs901,(none),pineb101,"""102,208,266,119,276""","""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2014/05/11 7:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,11329,pollh101,juddo101,,,,,
SLN194805080,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/05/08,STL07,0,0:00PM,night,false,robbs901,pineb101,(none),gorea901,"""209""","""D Lamoureaux""","""D Lamoureaux""",2008/07/19 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,15471,brech101,donnb101,,,,,
SLN194805090,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/05/09,STL07,0,0:00PM,day,false,balll901,barrg901,(none),barla901,"""290""",,"""D Lamoureaux""",2008/07/19 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,14212,dickm101,spahw101,wilkt101,,,,
SLN194805100,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/05/10,STL07,0,0:00PM,night,false,barla901,barrg901,(none),balll901,"""115""","""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,night,146,10226,sainj101,hearj102,,,,,
SLN194805130,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/05/13,STL07,0,0:00PM,day,false,henlb101,stewb901,(none),boggd901,"""99,102,208,104,96""","""Tom Thress""","""David W. Smith""",2014/05/20 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,4894,poatr101,mungr101,,,,,
SLN194805140,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/05/14,STL07,0,0:00PM,night,false,barla901,barrg901,(none),balll901,"""137,140,102,208""","""Tom Thress""","""David W. Smith""",2014/05/12 5:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,14839,pollh101,ostef101,,,,,
SLN194805150,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/05/15,STL07,0,0:00PM,night,false,barrg901,balll901,(none),barla901,"""140""","""DWV""","""DWV""",2014/06/08 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,10086,brech101,ridde101,,,,,
SLN194805160,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/05/16,STL07,0,0:00PM,day,false,balll901,barla901,(none),barrg901,"""210""","""DWV""","""DWV""",2013/06/29 9:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20484,pollh101,gregh102,,,,,
SLN194806020,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/06/02,STL07,0,0:00PM,night,false,barla901,barrg901,(none),balll901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/05/01 7:23PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,24520,hattj101,mungr101,,,,,
SLN194806030,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/06/03,STL07,0,0:00PM,night,false,barrg901,balll901,(none),barla901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/05/01 7:41PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,18849,brech101,roe-p101,,,,,
SLN194806040,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/06/04,STL07,0,0:00PM,night,false,balll901,barla901,(none),barrg901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/05/01 8:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,23023,branr103,pollh101,,,,,
SLN194806050,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/06/05,STL07,0,0:00PM,day,false,barla901,barrg901,(none),balll901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/05/01 8:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,14892,dickm101,taylh101,wilkt101,,,,
SLN194806062,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/06/06,STL07,2,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""102,208,128,266,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2014/10/29 11:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,22450,braza101,strin101,,,,,
SLN194806070,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/06/07,STL07,0,0:00PM,night,false,rearb901,goetl901,(none),conlj102,"""102,208,128,266,119""","""Tom Thress""","""David W. Smith""",2014/05/29 12:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,10091,leond103,mungr101,,,,,
SLN194806080,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/06/08,STL07,0,0:00PM,night,false,goetl901,conlj102,(none),rearb901,"""202,208,128,266,119,276""","""Tom Thress/Wayne Townsend""","""David W. Smith/Wayne Townsend""",2014/05/29 9:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,12454,brech101,nahes101,wilkt101,,,,
SLN194806090,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/06/09,STL07,0,0:00PM,night,false,jordl901,gorea901,robbs901,pineb101,"""115""","""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,night,173,14234,spahw101,pollh101,,,,,
SLN194806120,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/06/12,STL07,0,0:00PM,day,false,pineb101,jordl901,gorea901,robbs901,"""209,128""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2008/07/26 8:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,13228,jones103,dickm101,,,,,
SLN194807051,"""version 7RS(19) of 07/07/92""",CHN,SLN,1948/07/05,STL07,1,3:03PM,day,false,conlj102,stewb901,(none),henlb101,"""209,276""","""D Lamoureaux/Townsend""","""D Lamoureaux/Townsend""",2008/07/26 8:58PM,unknown,none,0,unknown,-1,wet,unknown,overcast,124,0,stalg103,schmj101,,,,,
SLN194807052,"""version 7RS(19) of 07/07/92""",CHN,SLN,1948/07/05,STL07,2,6:03PM,day,false,stewb901,henlb101,(none),conlj102,"""102,208,68,111,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2014/07/05 11:22AM,park,none,0,unknown,-1,wet,drizzle,overcast,86,30534,stalg103,hamnr101,,,,,
SLN194807060,"""version 7RS(19) of 07/07/92""",CHN,SLN,1948/07/06,STL07,0,0:00PM,night,false,henlb101,conlj102,(none),stewb901,"""102,208,128,68,111""","""Tom Thress""","""David W. Smith""",2014/07/05 5:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,13033,dobej101,papaa101,schmj101,,,,
SLN194807080,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/07/08,STL07,0,0:00PM,night,false,barla901,dascf901,(none),barrg901,"""276,102,208,128,137""","""Tom Thress""","""David W. Smith""",2014/07/07 7:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,149,15035,ostef101,stalg103,higbk101,,,,
SLN194807090,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/07/09,STL07,0,0:00PM,night,false,dascf901,barrg901,(none),barla901,"""240""","""DWV""","""DWV""",2013/08/12 4:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,14651,stalg103,petek101,,,,,
SLN194807100,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/07/10,STL07,0,0:00PM,night,false,barrg901,barla901,(none),dascf901,"""240""","""DWV""","""DWV""",2013/08/12 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,15632,vandj101,dickm101,,,,,
SLN194807110,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/07/11,STL07,0,0:00PM,day,false,barla901,dascf901,(none),barrg901,"""530""","""DWV""","""DWV""",2014/10/09 12:12PM,park,none,87,unknown,-1,dry,none,overcast,104,13009,raffk101,braza101,,,,,
SLN194807150,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/07/15,STL07,0,0:00PM,night,false,henlb101,conlj102,(none),stewb901,"""276""","""DWV""","""DWV""",2013/07/30 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,11550,leond103,brech101,,,,,
SLN194807170,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/07/17,STL07,0,0:00PM,day,false,stewb901,henlb101,(none),conlj102,"""128,102,208,266,119""","""Tom Thress""","""David W. Smith""",2014/07/14 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,6498,heink101,stalg103,dubim101,,,,
SLN194807181,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/07/18,STL07,1,0:00PM,day,false,jordl901,boggd901,goetl901,rearb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/10/27 3:06PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,171,0,braza101,palie101,,,,,
SLN194807182,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/07/18,STL07,2,0:00PM,day,false,goetl901,boggd901,rearb901,jordl901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/10/27 7:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,32761,behrh101,hearj102,,,,,
SLN194807210,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/07/21,STL07,0,0:00PM,night,false,robbs901,gorea901,(none),pineb101,"""313""","""Fischthal""","""Fischthal""",2011/08/01 9:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,19354,brech101,poatr101,,,,,
SLN194807221,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/07/22,STL07,1,0:00PM,day,false,gorea901,pineb101,(none),robbs901,"""313""","""Fischthal""","""Fischthal""",2011/07/31 11:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,jones103,dickm101,,,,,
SLN194807222,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/07/22,STL07,2,0:00PM,day,false,pineb101,robbs901,(none),gorea901,"""313""","""Fischthal""","""Fischthal""",2011/08/01 8:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,15006,wilkt101,trink101,,,,,
SLN194807230,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/07/23,STL07,0,0:00PM,night,false,barrg901,barla901,dascf901,balll901,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/11/23 7:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,19571,braza101,sainj101,,,,,
SLN194807240,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/07/24,STL07,0,0:00PM,night,false,barla901,dascf901,balll901,barrg901,"""115,102,71""","""Tom Thress""","""David W. Smith""",2014/07/27 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,23989,dickm101,voisb101,,,,,
SLN194807251,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/07/25,STL07,1,0:00PM,day,false,dascf901,balll901,barrg901,barla901,"""210""","""DWV""","""DWV""",2013/06/29 10:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,0,hearj102,hogub101,,,,,
SLN194808180,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/08/18,STL07,0,0:00PM,night,false,gorea901,pineb101,(none),robbs901,"""240""","""DWV""","""DWV""",2013/07/13 7:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,16776,dickm101,petek101,,,,,
SLN194808190,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/08/19,STL07,0,0:00PM,day,false,pineb101,robbs901,(none),gorea901,"""530""","""DWV""","""DWV""",2014/10/09 12:29PM,park,none,82,unknown,-1,dry,none,sunny,108,9483,brech101,raffk101,,,,,
SLN194808200,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/08/20,STL07,0,0:00PM,night,false,rearb901,jordl901,(none),goetl901,"""137,140,102,208,276""","""John Gabcik/Townsend""","""David W. Smith/Townsend""",2014/09/11 7:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,21580,stalg103,ostef101,braza101,,,,
SLN194808210,"""version 7RS(19) of 07/07/92""",PIT,SLN,1948/08/21,STL07,0,0:00PM,night,false,jordl901,goetl901,(none),rearb901,"""286""","""Bob Kapla""","""Bob Kapla""",2010/10/24 9:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,22387,mungr101,bonht101,,,,,
SLN194808240,"""version 7RS(19) of 07/07/92""",BSN,SLN,1948/08/24,STL07,0,0:00PM,night,false,balll901,barla901,(none),barrg901,"""115,102,208,128""","""Tom Thress""","""David W. Smith""",2014/09/01 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,31434,sainj101,brech101,,,,,
SLN194808261,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/08/26,STL07,1,0:00PM,day,false,goetl901,rearb901,(none),jordl901,"""NY Sun""","""M. Pankin""","""M. Pankin""",2014/07/28 4:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10231,dickm101,jansl101,,,,,
SLN194808262,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/08/26,STL07,2,0:00PM,night,false,rearb901,jordl901,(none),goetl901,"""104""","""M. Pankin""","""M. Pankin""",2014/08/07 10:50PM,park,none,0,unknown,-1,unknown,unknown,night,161,13139,johnk101,trink101,,,,,
SLN194808281,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/08/28,STL07,1,0:00PM,day,false,jordl901,goetl901,(none),rearb901,"""99,104,96,102,208,128""","""Tom Thress/RWood""","""David W. Smith/RWood""",2014/10/06 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,192,0,hearj102,kennm101,,,,,
SLN194808282,"""version 7RS(19) of 07/07/92""",NY1,SLN,1948/08/28,STL07,2,0:00PM,day,false,goetl901,rearb901,(none),jordl901,"""209""",,"""D Lamoureaux""",2008/07/27 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,22479,hearj102,jones103,,,,,
SLN194808291,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/08/29,STL07,1,0:00PM,day,false,henlb101,conlj102,(none),stewb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/03 12:40AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,0,minnp101,brech101,behrh101,,,,
SLN194808292,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/08/29,STL07,2,0:00PM,day,false,conlj102,stewb901,(none),henlb101,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/03 6:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,171,33826,caseh101,mungr101,,,,,
SLN194808301,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/08/30,STL07,1,0:00PM,day,false,stewb901,henlb101,(none),conlj102,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/04 1:19AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,0,palie101,wilkt101,caseh101,,,,
SLN194808302,"""version 7RS(19) of 07/07/92""",BRO,SLN,1948/08/30,STL07,2,0:00PM,day,false,henlb101,conlj102,(none),stewb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/04 12:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,33508,hattj101,johnk101,,,,,
SLN194808310,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/08/31,STL07,0,0:00PM,night,false,robbs901,pineb101,(none),dascf901,"""102,208,128,266,119,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2014/09/03 10:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,107,20998,mungr101,heink101,,,,,
SLN194809010,"""version 7RS(19) of 07/07/92""",PHI,SLN,1948/09/01,STL07,0,0:00PM,night,false,pineb101,dascf901,(none),robbs901,"""102,208,128,266,119""","""Tom Thress""","""David W. Smith""",2014/09/05 8:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,13979,hearj102,rober102,dickm101,,,,
SLN194809090,"""version 7RS(19) of 07/07/92""",CHN,SLN,1948/09/09,STL07,0,0:00PM,night,false,henlb101,conlj102,(none),stewb901,"""102,208,128,68,111""","""Tom Thress""","""David W. Smith""",2014/09/11 1:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,11403,brech101,boroh101,,,,,
SLN194809100,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/09/10,STL07,0,0:00PM,night,false,barrg901,balll901,(none),barla901,"""240""","""DWV""","""DWV""",2014/07/30 4:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,10683,pollh101,gumbh101,,,,,
SLN194809110,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/09/11,STL07,0,0:00PM,night,false,balll901,barla901,(none),barrg901,"""240""","""DWV""","""DWV""",2013/07/13 8:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,15577,vandj101,johnk101,gumbh101,,,,
SLN194809120,"""version 7RS(19) of 07/07/92""",CIN,SLN,1948/09/12,STL07,0,0:00PM,day,false,barla901,barrg901,(none),balll901,"""530""","""DWV""","""DWV""",2014/10/09 12:48PM,park,none,88,unknown,-1,dry,none,sunny,128,18391,pollh101,blacj102,wilkt101,,,,
PHA194804230,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/04/23,PHI11,0,0:00PM,day,false,grieb901,berrc103,(none),hurle901,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/04/26 6:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,7298,ferrt101,brisl101,,,,,
PHA194804240,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/04/24,PHI11,0,0:00PM,day,false,berrc103,hurle901,(none),grieb901,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/04/26 6:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,6934,wynne101,marcp101,,,,,
PHA194804251,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/04/25,PHI11,1,0:00PM,day,false,hurle901,grieb901,(none),berrc103,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/04/26 12:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,0,schec101,hudss101,,,,,
PHA194804252,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/04/25,PHI11,2,0:00PM,day,false,grieb901,berrc103,(none),hurle901,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/04/26 12:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,22156,scarr102,brisl101,ferrt101,,,,
PHA194804270,"""version 7RS(19) of 07/07/92""",NYA,PHA,1948/04/27,PHI11,0,0:00PM,day,false,mcgob901,hubbc901,(none),mckib901,"""99""","""M. Pankin""","""M. Pankin""",2014/05/16 4:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,8174,drewk101,colej101,pagej101,,,,
PHA194804290,"""version 7RS(19) of 07/07/92""",BOS,PHA,1948/04/29,PHI11,0,0:00PM,day,false,hurle901,grieb901,(none),berrc103,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/11/29 4:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,2522,johne105,mccab106,dobsj101,,,,
PHA194805040,"""version 7RS(19) of 07/07/92""",CLE,PHA,1948/05/04,PHI11,0,0:00PM,day,false,mckib901,mcgob901,(none),hubbc901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/15 9:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,204,5532,brisl101,wensb101,,,,,
PHA194805060,"""version 7RS(19) of 07/07/92""",CLE,PHA,1948/05/06,PHI11,0,0:00PM,day,false,mcgob901,hubbc901,(none),mckib901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/09 4:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,11611,fowld101,fellb101,,,,,
PHA194805080,"""version 7RS(19) of 07/07/92""",CHA,PHA,1948/05/08,PHI11,0,0:00PM,day,false,hubbc901,mckib901,(none),mcgob901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/22 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,3388,schec101,grovo101,,,,,
PHA194805091,"""version 7RS(19) of 07/07/92""",DET,PHA,1948/05/09,PHI11,1,0:00PM,day,false,hurle901,grieb901,(none),berrc103,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/22 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,colej101,troud101,,,,,
PHA194805092,"""version 7RS(19) of 07/07/92""",DET,PHA,1948/05/09,PHI11,2,0:00PM,day,false,grieb901,berrc103,(none),hurle901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/22 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,28319,brisl101,houta101,,,,,
PHA194805110,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/05/11,PHI11,0,0:00PM,night,false,berrc103,hurle901,(none),grieb901,"""211""","""David W. Smith""","""David W. Smith""",2012/04/07 4:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,22565,marcp101,sanff101,,,,,
PHA194805120,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/05/12,PHI11,0,0:00PM,night,false,hurle901,grieb901,(none),berrc103,"""211""","""David W. Smith""","""David W. Smith""",2012/04/07 5:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,21763,fowld101,fannc101,brisl101,,,,
PHA194805280,"""version 7RS(19) of 07/07/92""",NYA,PHA,1948/05/28,PHI11,0,0:00PM,night,false,passa901,boyej901,(none),romme101,"""211""","""David W. Smith""","""David W. Smith""",2013/07/02 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,28995,pottn102,embrr101,,,,,
PHA194805290,"""version 7RS(19) of 07/07/92""",NYA,PHA,1948/05/29,PHI11,0,0:00PM,day,false,romme101,passa901,(none),(none),"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/24 12:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,15123,dietb101,pagej101,,,,,
PHA194805301,"""version 7RS(19) of 07/07/92""",NYA,PHA,1948/05/30,PHI11,1,0:00PM,day,false,boyej901,passa901,(none),romme101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/24 1:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,pottn102,drewk101,,,,,
PHA194805302,"""version 7RS(19) of 07/07/92""",NYA,PHA,1948/05/30,PHI11,2,0:00PM,day,false,passa901,romme101,(none),boyej901,"""211""","""David W. Smith""","""David W. Smith""",2013/07/02 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,80,28586,rascv101,savab101,,,,,
PHA194805311,"""version 7RS(19) of 07/07/92""",BOS,PHA,1948/05/31,PHI11,1,0:00PM,day,false,romme101,passa901,(none),boyej901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/24 1:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,dobsj101,brisl101,,,,,
PHA194805312,"""version 7RS(19) of 07/07/92""",BOS,PHA,1948/05/31,PHI11,2,0:00PM,day,false,passa901,boyej901,(none),romme101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/24 1:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,24838,colej101,harrm101,,,,,
PHA194806010,"""version 7RS(19) of 07/07/92""",BOS,PHA,1948/06/01,PHI11,0,0:00PM,day,false,passa901,romme101,(none),boyej901,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/12/08 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4908,kinde101,marcp101,,,,,
PHA194806050,"""version 7RS(19) of 07/07/92""",CLE,PHA,1948/06/05,PHI11,0,0:00PM,day,false,joner901,summb901,(none),stevj901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 9:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,10563,bearg102,colej101,kliee101,,,,
PHA194806061,"""version 7RS(19) of 07/07/92""",CLE,PHA,1948/06/06,PHI11,1,0:00PM,day,false,summb901,stevj901,(none),joner901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,lemob101,marcp101,,,,,
PHA194806062,"""version 7RS(19) of 07/07/92""",CLE,PHA,1948/06/06,PHI11,2,0:00PM,day,false,stevj901,joner901,(none),summb901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 3:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,27900,groms101,fowld101,,,,,
PHA194806080,"""version 7RS(19) of 07/07/92""",DET,PHA,1948/06/08,PHI11,0,0:00PM,night,false,romme101,boyej901,(none),passa901,"""266,119,56""","""Tom Thress""","""David W. Smith""",2014/05/31 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,18801,newhh101,brisl101,,,,,
PHA194806090,"""version 7RS(19) of 07/07/92""",DET,PHA,1948/06/09,PHI11,0,0:00PM,night,false,boyej901,passa901,(none),romme101,"""211""","""David W. Smith""","""David W. Smith""",2013/07/18 12:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7525,troud101,pottn102,houta101,,,,
PHA194806100,"""version 7RS(19) of 07/07/92""",DET,PHA,1948/06/10,PHI11,0,0:00PM,day,false,passa901,romme101,(none),boyej901,"""276""","""DWV""","""DWV""",2013/07/25 4:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,5426,colej101,trucv101,,,,,
PHA194806110,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/06/11,PHI11,0,0:00PM,night,false,romme101,boyej901,(none),passa901,"""211""","""David W. Smith""","""David W. Smith""",2013/07/18 10:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,13023,harrb104,zolds101,,,,,
PHA194806120,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/06/12,PHI11,0,0:00PM,day,false,boyej901,passa901,(none),romme101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/24 1:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,8108,savab101,dreic101,,,,,
PHA194806131,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/06/13,PHI11,1,0:00PM,day,false,passa901,romme101,(none),boyej901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/25 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,biscf101,pottn102,garvn102,,,,
PHA194806132,"""version 7RS(19) of 07/07/92""",SLA,PHA,1948/06/13,PHI11,2,0:00PM,day,false,romme101,boyej901,(none),passa901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/25 6:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,12647,schec101,stepb103,,,,,
PHA194806290,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/06/29,PHI11,0,0:00PM,night,false,stevj901,summb901,(none),grieb901,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/06/06 6:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,11455,harre101,marcp101,ferrt101,,,,
PHA194807010,"""version 7RS(19) of 07/07/92""",WS1,PHA,1948/07/01,PHI11,0,0:00PM,night,false,summb901,grieb901,(none),stevj901,"""14""","""D Lamoureaux""","""D Lamoureaux""",2000/06/06 6:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,11962,savab101,haefm101,,,,,
