game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,translator
KCA198705290,TEX,KCA,KAN06,1987/05/29,0,0:00PM,night,true,mckej901,shulj901,mcclt901,younl901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,31849,hougc001,gubim001,,obrip001,,
KCA198705300,TEX,KCA,KAN06,1987/05/30,0,0:00PM,night,true,shulj901,mcclt901,younl901,mckej901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,202,38513,sabeb001,guzmj001,farrs001,boslt001,,
KCA198705310,TEX,KCA,KAN06,1987/05/31,0,0:00PM,day,true,mcclt901,younl901,mckej901,shulj901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,204,36349,mohod001,gleaj001,,flets001,,
KCA198706120,CAL,KCA,KAN06,1987/06/12,0,0:00PM,night,true,coont901,reilm901,welkt901,brinj901,"""Dennis Bretz""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,137,35415,sabeb001,wittm001,,bretg001,,
KCA198706130,CAL,KCA,KAN06,1987/06/13,0,0:00PM,night,true,reilm901,welkt901,brinj901,coont901,"""Michael Fraser""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,39650,frasw001,gubim001,,downb001,,
KCA198706140,CAL,KCA,KAN06,1987/06/14,0,0:00PM,day,true,welkt901,brinj901,coont901,reilm901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,29260,suttd001,jackd001,,hendg001,,
KCA198706150,OAK,KCA,KAN06,1987/06/15,0,0:00PM,night,true,tscht901,phild901,pales901,morrd901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,201,36157,leipd001,farrs001,howej001,philt001,,
KCA198706160,OAK,KCA,KAN06,1987/06/16,0,0:00PM,night,true,phild901,pales901,morrd901,tscht901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,26562,ontis001,ander001,,lansc001,,
KCA198706170,OAK,KCA,KAN06,1987/06/17,0,0:00PM,night,true,pales901,morrd901,tscht901,phild901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,26780,sabeb001,stewd001,,bretg001,,
KCA198706260,SEA,KCA,KAN06,1987/06/26,0,0:00PM,night,true,hirsj901,garcr901,(none),merrd901,"""Gunn""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,39299,morgm001,leibc001,wilkb001,valld001,,
KCA198706270,SEA,KCA,KAN06,1987/06/27,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,39447,sabeb001,guetl001,,tartd001,,
KCA198706280,SEA,KCA,KAN06,1987/06/28,0,0:00PM,day,true,merrd901,reedr901,hirsj901,garcr901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,32634,gubim001,moorm001,,tartd001,,
KCA198706290,MIN,KCA,KAN06,1987/06/29,0,0:00PM,night,true,koscg901,roe-r901,barnl901,voltv901,"""Bill Jensen""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,82,35872,jackd001,stral001,,jackb001,,
KCA198706300,MIN,KCA,KAN06,1987/06/30,0,0:00PM,night,true,roe-r901,barnl901,voltv901,koscg901,"""David H. Robinson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,21515,blylb001,leibc001,rearj001,gagng001,,
KCA198707010,MIN,KCA,KAN06,1987/07/01,0,0:00PM,night,true,barnl901,voltv901,koscg901,roe-r901,"""Bill Jensen""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,26899,quisd001,athek001,,eisej001,,
KCA198707020,MIN,KCA,KAN06,1987/07/02,0,0:00PM,night,true,voltv901,koscg901,roe-r901,barnl901,"""Steve Kolk""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,35992,sabeb001,niekj001,,seitk001,,
KCA198707031,TOR,KCA,KAN06,1987/07/03,1,0:00PM,night,true,koscg901,roe-r901,barnl901,voltv901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,0,gubim001,clanj001,gleaj001,eisej001,,
KCA198707032,TOR,KCA,KAN06,1987/07/03,2,0:00PM,night,true,roe-r901,barnl901,voltv901,koscg901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,40619,farrs001,henkt001,,whitf001,,
KCA198707040,TOR,KCA,KAN06,1987/07/04,0,0:00PM,night,true,barnl901,voltv901,koscg901,roe-r901,"""Driscoll""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,40746,blacb001,welld001,stodb001,whitf001,,
KCA198707050,TOR,KCA,KAN06,1987/07/05,0,0:00PM,day,true,voltv901,koscg901,roe-r901,barnl901,"""T. Bedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,198,25607,quisd001,eichm001,,bretg001,,
KCA198707160,BAL,KCA,KAN06,1987/07/16,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""Agnes Geraghty""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,39036,boddm001,leibc001,niedt001,ripkc001,,
KCA198707170,BAL,KCA,KAN06,1987/07/17,0,0:00PM,night,true,merrd901,reedr901,hirsj901,garcr901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,38059,belle001,gubim001,niedt001,murre001,,
KCA198707180,BAL,KCA,KAN06,1987/07/18,0,0:00PM,day,true,reedr901,hirsj901,garcr901,merrd901,"""Jeff Smith""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,186,38944,flanm001,jackd001,,murre001,,
KCA198707190,BAL,KCA,KAN06,1987/07/19,0,0:00PM,day,true,hirsj901,garcr901,merrd901,reedr901,"""Agnes Geraghty""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,38055,schmd001,blacb001,,lacyl001,,
KCA198707200,CLE,KCA,KAN06,1987/07/20,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""B. Holliman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,35164,niekp001,sabeb001,joned001,dempr001,,
KCA198707210,CLE,KCA,KAN06,1987/07/21,0,0:00PM,night,true,merrd901,reedr901,hirsj901,garcr901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,26880,leibc001,bails001,,jackb001,,
KCA198707220,CLE,KCA,KAN06,1987/07/22,0,0:00PM,night,true,reedr901,hirsj901,garcr901,merrd901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,24570,gubim001,akerd001,,whitf001,,
KCA198707310,BOS,KCA,KAN06,1987/07/31,0,0:00PM,night,true,welkt901,coont901,fordd901,reilm901,"""Waseleski""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,40149,clemr001,sabeb001,,burke001,,
KCA198708010,BOS,KCA,KAN06,1987/08/01,0,0:00PM,night,true,coont901,fordd901,reilm901,welkt901,"""Steven Marsh""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,40111,leibc001,sellj001,,joner001,,
KCA198708020,BOS,KCA,KAN06,1987/08/02,0,0:00PM,day,true,fordd901,reilm901,welkt901,coont901,"""F. Percival""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,29154,gubim001,stanb001,,seitk001,,
KCA198708100,NYA,KCA,KAN06,1987/08/10,0,0:00PM,night,true,morrd901,tscht901,phild901,pales901,"""Arnie Braunstein""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,40729,jackd001,arnsb001,,seitk001,,
KCA198708110,NYA,KCA,KAN06,1987/08/11,0,0:00PM,night,true,tscht901,phild901,pales901,morrd901,"""Steven Marsh""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,35651,sabeb001,guidr001,gleaj001,seitk001,,
KCA198708120,NYA,KCA,KAN06,1987/08/12,0,0:00PM,night,true,phild901,pales901,morrd901,tscht901,"""Keung Hui""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,34395,leibc001,rhodr001,,balbs001,,
KCA198708130,DET,KCA,KAN06,1987/08/13,0,0:00PM,night,true,coont901,brinj901,reilm901,welkt901,"""J. McDonald""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,38221,morrj001,gubim001,,nokem001,,
KCA198708140,DET,KCA,KAN06,1987/08/14,0,0:00PM,night,true,brinj901,reilm901,welkt901,coont901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,38749,blacb001,terrw001,quisd001,tartd001,,
KCA198708150,DET,KCA,KAN06,1987/08/15,0,0:00PM,night,true,reilm901,welkt901,coont901,brinj901,"""Dan Douthat""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,40425,kinge001,jackd001,hennm001,trama001,,
KCA198708160,DET,KCA,KAN06,1987/08/16,0,0:00PM,day,true,welkt901,coont901,brinj901,reilm901,"""Dan Douthat""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,202,33006,robij002,gleaj001,,trama001,,
KCA198708240,TEX,KCA,KAN06,1987/08/24,0,0:00PM,night,true,koscg901,roe-r901,voltv901,barnl901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,27042,wittb001,gubim001,willm002,sierr001,,
KCA198708250,TEX,KCA,KAN06,1987/08/25,0,0:00PM,night,true,roe-r901,barnl901,(none),koscg901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,220,21037,howes001,stodb001,,obrip001,,
KCA198708260,TEX,KCA,KAN06,1987/08/26,0,0:00PM,night,true,barnl901,koscg901,(none),roe-r901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,22398,jackd001,hougc001,,seitk001,,
KCA198708270,TEX,KCA,KAN06,1987/08/27,0,0:00PM,night,true,koscg901,roe-r901,meric901,barnl901,"""John Tedford""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,28044,davij003,mohod001,,bretg001,,
KCA198709010,MIL,KCA,KAN06,1987/09/01,0,0:00PM,night,true,hirsj901,merrd901,garcr901,reedr901,"""Gary Magee""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,19067,higut001,sabeb001,,deerr001,,
KCA198709020,MIL,KCA,KAN06,1987/09/02,0,0:00PM,night,true,merrd901,garcr901,reedr901,hirsj901,"""Gary Magee""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19430,wegmb001,leibc001,plesd001,schrb001,,
KCA198709030,MIL,KCA,KAN06,1987/09/03,0,0:00PM,night,true,garcr901,reedr901,hirsj901,merrd901,"""Gary Magee""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,23122,bosic001,gubim001,crimc001,brocg001,,
KCA198709040,CHA,KCA,KAN06,1987/09/04,0,0:00PM,night,true,reedr901,hirsj901,merrd901,garcr901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,23810,perem001,dotsr001,,wilsw001,,
KCA198709050,CHA,KCA,KAN06,1987/09/05,0,0:00PM,night,true,hirsj901,merrd901,garcr901,reedr901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,34391,jackd001,delej001,,tartd001,,
KCA198709060,CHA,KCA,KAN06,1987/09/06,0,0:00PM,day,true,merrd901,garcr901,reedr901,hirsj901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,221,30360,thigb001,davij003,,lyons001,,
KCA198709140,CAL,KCA,KAN06,1987/09/14,0,0:00PM,night,true,pales901,morrd901,clara901,phild901,"""Gunn""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,22451,blacb001,lazoj001,garbg001,pecob001,,
KCA198709150,CAL,KCA,KAN06,1987/09/15,0,0:00PM,night,true,morrd901,clara901,phild901,pales901,"""Bob Jones""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,17682,frasw001,jackd001,,decid001,,
KCA198709160,CAL,KCA,KAN06,1987/09/16,0,0:00PM,night,true,clara901,phild901,pales901,morrd901,"""Peters""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,193,18739,mintg001,sabeb001,buicd001,joner002,,
KCA198709170,CAL,KCA,KAN06,1987/09/17,0,0:00PM,night,true,phild901,pales901,morrd901,clara901,"""Bob Jones""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,26014,davij003,mintg001,,tartd001,,
KCA198709180,OAK,KCA,KAN06,1987/09/18,0,0:00PM,night,true,cobld901,mccol901,bremn901,denkd901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,31301,ontis001,gubim001,ecked001,mcgwm001,,
KCA198709190,OAK,KCA,KAN06,1987/09/19,0,0:00PM,night,true,mccol901,bremn901,denkd901,cobld901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,38685,davis001,perem001,,mcgwm001,,
KCA198709200,OAK,KCA,KAN06,1987/09/20,0,0:00PM,day,true,bremn901,denkd901,cobld901,mccol901,"""Susan Nelson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,26461,younc001,jackd001,ecked001,steit001,,
KCA198709280,SEA,KCA,KAN06,1987/09/28,0,0:00PM,night,true,reilm901,welkt901,younl901,brinj901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,22068,guetl001,gubim001,reedj002,nixod001,,
KCA198709290,SEA,KCA,KAN06,1987/09/29,0,0:00PM,night,true,welkt901,younl901,brinj901,reilm901,"""Steven Marsh""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,17458,blacb001,langm001,,pecob001,,
KCA198709300,SEA,KCA,KAN06,1987/09/30,0,0:00PM,night,true,younl901,brinj901,reilm901,welkt901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,16162,jackd001,morgm001,,wilsw001,,
KCA198710020,MIN,KCA,KAN06,1987/10/02,0,0:00PM,night,true,garcr901,reedr901,merrd901,hirsj901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,22578,sabeb001,violf001,,tartd001,,
KCA198710030,MIN,KCA,KAN06,1987/10/03,0,0:00PM,night,true,reedr901,merrd901,hirsj901,garcr901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,28082,leibc001,blylb001,garbg001,whitf001,,
KCA198710040,MIN,KCA,KAN06,1987/10/04,0,0:00PM,day,true,merrd901,hirsj901,garcr901,reedr901,"""Marc Bowman""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,26341,gubim001,niekj001,,whitf001,,
SFN198704060,SDN,SFN,SFO02,1987/04/06,0,0:00PM,day,false,harvd901,steld901,grege901,davig901,"""S.A. Elsberry""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,52020,robij001,dravd001,,davic001,,
SFN198704070,SDN,SFN,SFO02,1987/04/07,0,0:00PM,night,false,steld901,grege901,davig901,harvd901,"""Wayne Townsend""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,133,11670,lacom001,white001,robij001,melvb001,,
SFN198704080,SDN,SFN,SFO02,1987/04/08,0,0:00PM,day,false,grege901,davig901,harvd901,steld901,"""Bob Whitemore""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,137,9618,masor001,hawka001,garrs001,browc002,,
SFN198704170,ATL,SFN,SFO02,1987/04/17,0,0:00PM,night,false,kiblj901,froeb901,quicj901,willc901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,20459,smitz001,krukm001,,thoma001,,
SFN198704180,ATL,SFN,SFO02,1987/04/18,0,0:00PM,day,false,froeb901,quicj901,willc901,kiblj901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,22054,garrs001,garbg001,,clarw001,,
SFN198704190,ATL,SFN,SFO02,1987/04/19,0,0:00PM,day,false,quicj901,willc901,kiblj901,froeb901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,34794,robij001,assep001,,,,
SFN198704200,LAN,SFN,SFO02,1987/04/20,0,7:35PM,night,false,palld901,rennd901,weyel901,monte901,"""Wayne Townsend""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,27656,davim001,herso001,garrs001,browc002,,
SFN198704210,LAN,SFN,SFO02,1987/04/21,0,0:00PM,night,false,rennd901,weyel901,monte901,palld901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,238,31512,howek001,garrs001,,marsm001,,
SFN198704220,LAN,SFN,SFO02,1987/04/22,0,0:00PM,night,false,rennd901,weyel901,monte901,palld901,"""Michael Fraser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,45668,valef001,krukm001,niedt001,treva001,,
SFN198705060,CHN,SFN,SFO02,1987/05/06,0,0:00PM,night,false,mcshj901,pullf901,brocf901,willb901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,199,15123,sands001,davim001,smitl001,morek001,,
SFN198705070,CHN,SFN,SFO02,1987/05/07,0,0:00PM,night,false,pullf901,brocf901,willb901,mcshj901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,12228,lacom001,lynce001,robij001,wilfr001,,
SFN198705080,PIT,SFN,SFO02,1987/05/08,0,0:00PM,night,false,steld901,grege901,davig901,harvd901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,17985,downk001,fishb001,garrs001,maldc001,,
SFN198705090,PIT,SFN,SFO02,1987/05/09,0,0:00PM,day,false,grege901,davig901,harvd901,steld901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,17609,hamma001,walkb001,,speic001,,
SFN198705100,PIT,SFN,SFO02,1987/05/10,0,0:00PM,day,false,davig901,harvd901,steld901,grege901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,216,29652,robid001,garrs001,,ray-j001,,
SFN198705120,SLN,SFN,SFO02,1987/05/12,0,0:00PM,night,false,crawj901,davib902,wendh901,tatat901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,14318,magrj001,davim001,worrt001,fordc001,,
SFN198705130,SLN,SFN,SFO02,1987/05/13,0,0:00PM,day,false,davib902,wendh901,tatat901,crawj901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,16891,soffr001,robij001,worrt001,pendt001,,
SFN198705250,NYN,SFN,SFO02,1987/05/25,0,0:00PM,day,false,rungp901,westj901,marsr901,engeb901,"""S.A. Elsberry""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,204,42266,leact001,granm001,orosj001,,,
SFN198705260,NYN,SFN,SFO02,1987/05/26,0,0:00PM,night,false,westj901,marsr901,engeb901,rungp901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,23988,siskd001,robij001,orosj001,,,
SFN198705270,NYN,SFN,SFO02,1987/05/27,0,0:00PM,day,false,marsr901,engeb901,rungp901,westj901,"""Ira Saltz""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,19455,mcdor001,robij001,orosj001,cartg001,,
SFN198705290,MON,SFN,SFO02,1987/05/29,0,0:00PM,night,false,froeb901,quicj901,demud901,willc901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,192,12210,heatn001,lacom001,burkt001,wallt001,,
SFN198705300,MON,SFN,SFO02,1987/05/30,0,0:00PM,day,false,froeb901,quicj901,demud901,willc901,"""B. MacInnes""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,15382,youmf001,krukm001,stclr001,wallt001,,
SFN198705310,MON,SFN,SFO02,1987/05/31,0,0:00PM,day,false,demud901,willc901,froeb901,quicj901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,29740,downk001,sebrb001,,maldc001,,
SFN198706010,PHI,SFN,SFO02,1987/06/01,0,0:00PM,night,false,rennd901,weyel901,monte901,palld901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,6655,hamma001,carmd001,,brenb001,,
SFN198706020,PHI,SFN,SFO02,1987/06/02,0,0:00PM,night,false,weyel901,monte901,palld901,rennd901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,186,10826,ritcw001,davim001,bedrs001,samuj001,,
SFN198706030,PHI,SFN,SFO02,1987/06/03,0,0:00PM,day,false,monte901,palld901,rennd901,weyel901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,10522,lacom001,ruffb001,robij001,melvb001,,
SFN198706110,SDN,SFN,SFO02,1987/06/11,0,0:00PM,night,false,demud901,willb901,mcshj901,pullf901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,6982,downk001,showe001,,speic001,,
SFN198706120,SDN,SFN,SFO02,1987/06/12,0,0:00PM,night,false,willb901,mcshj901,pullf901,demud901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,12577,white001,lacom001,,gwynt001,,
SFN198706130,SDN,SFN,SFO02,1987/06/13,0,0:00PM,day,false,mcshj901,pullf901,demud901,willb901,"""Christine Nelson""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,19499,hawka001,hamma001,leffc001,macks001,,
SFN198706140,SDN,SFN,SFO02,1987/06/14,0,0:00PM,day,false,pullf901,demud901,willb901,mcshj901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,27249,dravd001,davim001,,martc001,,
SFN198706230,CIN,SFN,SFO02,1987/06/23,0,0:00PM,night,false,crawj901,davib902,wendh901,tatat901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,23906,robir001,hamma001,franj001,jonet001,,
SFN198706240,CIN,SFN,SFO02,1987/06/24,0,0:00PM,day,false,davib902,wendh901,tatat901,crawj901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,27985,franj001,garrs001,,,,
SFN198706250,CIN,SFN,SFO02,1987/06/25,0,0:00PM,night,false,wendh901,tatat901,crawj901,davib902,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,22112,garrs001,murpr001,,clarw001,,
SFN198706260,HOU,SFN,SFO02,1987/06/26,0,0:00PM,night,false,davig901,steld901,grege901,harvd901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,17110,knepb001,lacom001,smitd001,dorab001,,
SFN198706270,HOU,SFN,SFO02,1987/06/27,0,0:00PM,day,false,davig901,steld901,grege901,harvd901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,34290,deshj001,downk001,andel001,bassk001,,
SFN198706280,HOU,SFN,SFO02,1987/06/28,0,0:00PM,day,false,grege901,harvd901,davig901,steld901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,30742,hamma001,ryann001,comsk001,aldrm001,,
SFN198706290,ATL,SFN,SFO02,1987/06/29,0,0:00PM,night,false,willb901,mcshj901,pullf901,brocf901,"""S. Gilchrist""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,129,5921,smitz001,granm001,,perrg001,,
SFN198706300,ATL,SFN,SFO02,1987/06/30,0,0:00PM,night,false,mcshj901,pullf901,brocf901,poncl901,"""Bernie Esser""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,8246,robij001,alexd001,garrs001,melvb001,,
SFN198707010,ATL,SFN,SFO02,1987/07/01,0,1:00PM,day,false,pullf901,brocf901,poncl901,mcshj901,"""Wayne Townsend""","""Tom Henry""",unknown,none,0,unknown,-1,dry,unknown,overcast,169,11814,mahlr001,lacom001,,nettg001,,
SFN198707160,CHN,SFN,SFO02,1987/07/16,0,7:30PM,night,false,westj901,engeb901,marsr901,rungp901,"""Wayne Townsend""","""O'Donnell""",unknown,none,0,unknown,-1,dry,none,unknown,151,14024,moyej001,dravd001,sands001,sandr001,,
SFN198707170,CHN,SFN,SFO02,1987/07/17,0,0:00PM,night,false,engeb901,marsr901,rungp901,westj901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,13868,sutcr001,downk001,smitl001,martd002,,
SFN198707180,CHN,SFN,SFO02,1987/07/18,0,0:00PM,day,false,marsr901,rungp901,westj901,engeb901,"""O'Donnell + Wigley from NBC GOW""","""O'Donnell + Wigley from NBC GOW""",tv,pitches,67,ltor,18,unknown,none,sunny,152,26504,hamma001,maddg002,,brenb001,,
SFN198707190,CHN,SFN,SFO02,1987/07/19,0,0:00PM,day,false,rungp901,westj901,engeb901,marsr901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,35865,garrs001,sands001,,aldrm001,,
SFN198707200,PIT,SFN,SFO02,1987/07/20,0,0:00PM,night,false,willc901,froeb901,(none),darlg901,"""T. Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,6919,fishb001,lacom001,robid001,lavam001,,
SFN198707210,PIT,SFN,SFO02,1987/07/21,0,0:00PM,night,false,quicj901,froeb901,darlg901,willc901,"""Haug""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,8382,dravd001,kippb001,,brenb001,,
SFN198707220,PIT,SFN,SFO02,1987/07/22,0,0:00PM,day,false,froeb901,darlg901,willc901,quicj901,"""Haug""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,14472,reusr001,downk001,,morrj002,,
SFN198707240,SLN,SFN,SFO02,1987/07/24,0,0:00PM,night,false,weyel901,monte901,palld901,ripps901,"""Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,18071,hamma001,hortr001,robij001,aldrm001,,
SFN198707250,SLN,SFN,SFO02,1987/07/25,0,0:00PM,day,false,monte901,palld901,ripps901,weyel901,"""Stillman""","""Tom Henry""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,26751,garrs001,dawlb001,,brenb001,,
