game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype
BOS191304150,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/04/15,0,0:00PM,day,false,hartb901,dinnb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/03 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,3500,keatr101,hallc103,,,,
BOS191305010,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/05/01,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408,408a,574""","""Jim Herdman""","""Jim Herdman""",2024/10/29 7:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,8000,obrib101,hught103,,,,
BOS191305020,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/05/02,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408a,427,574""","""Jim Herdman""","""Jim Herdman""",2025/02/01 3:39PM,park,none,0,unknown,-1,dry,none,sunny,118,7500,groob101,leond102,,,,
BOS191305030,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/05/03,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408a,427""","""Jim Herdman""","""Jim Herdman""",2025/02/02 10:59PM,park,none,0,unknown,-1,dry,none,sunny,142,19722,johnw102,bedih101,,,,
BOS191305050,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/05/05,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408a,427,574""","""Jim Herdman""","""Jim Herdman""",2025/02/03 6:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,11000,johnw102,obrib101,,,,
BOS191306030,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/06/03,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/04 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,14000,woodj108,russr102,,,,
BOS191306040,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/06/04,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/06 1:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,7500,cicoe101,obrib101,,,,
BOS191306050,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/06/05,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/07 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5500,scotj104,leond102,,,,
BOS191306060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/06/06,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/09 2:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,4500,woodj108,russr102,,,,
BOS191306090,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/06/09,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""39,71,85,163,574""","""Rob Wood""","""Rob Wood""",2025/02/16 6:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,7500,bedih101,falkc101,,,,
BOS191306100,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/06/10,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,588""","""Rob Wood/RWood""","""Rob Wood/RWood""",2022/06/16 11:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,7000,collr103,gregv101,,,,
BOS191306110,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/06/11,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""574,163,39,85,71""","""Cliff Blau""","""Cliff Blau""",2025/02/19 5:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,204,7500,gregv101,leond102,,,,
BOS191306120,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/06/12,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/10 6:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5000,bedih101,baumg101,,,,
BOS191306130,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/06/13,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""574,269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/02/20 4:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,206,5000,hallc103,hamie101,,,,
BOS191306140,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/06/14,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""163,269,208""","""Cliff Blau""","""Cliff Blau""",2025/02/21 4:00PM,unknown,none,0,unknown,-1,unknown,none,sunny,97,12000,collr103,stond101,,,,
BOS191306160,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/06/16,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""574,269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/02/22 4:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,4000,woodj108,levew101,,,,
BOS191306171,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/06/17,1,0:00AM,day,false,eganr101,evanb901,(none),(none),"""286""",,"""Cliff Blau""",2016/09/05 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,6800,mosee101,zamlc101,,,,
BOS191306172,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/06/17,2,0:00PM,day,false,evanb901,hartb901,(none),(none),"""212""","""Tom Thress/RWood""","""Tom Thress/RWood""",2023/04/04 11:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,16000,daush101,bedih101,,,,
BOS191306180,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/06/18,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""212""","""Wayne Townsend""","""Wayne Townsend""",2023/04/21 2:46PM,park,none,0,unknown,-1,unknown,unknown,overcast,107,6500,collr103,hallm101,,,,
BOS191306190,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/06/19,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""212,96""","""Wayne Townsend""","""Wayne Townsend""",2023/04/21 6:44PM,park,none,0,unknown,-1,unknown,unknown,cloudy,116,4000,bedih101,dubuj101,,,,
BOS191306250,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/06/25,0,0:00PM,day,false,dinnb101,hartb901,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/11/02 8:51AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,117,6500,fordr101,woodj108,,,,
BOS191306271,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/06/27,1,0:00,day,false,hartb901,dinnb101,(none),(none),"""73,65""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/11/06 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,leond102,keatr101,,,,
BOS191306272,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/06/27,2,0:00PM,day,false,dinnb101,hartb901,(none),(none),"""73,159,65""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/11/07 1:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,11000,bedih101,fishr101,,,,
BOS191306281,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/06/28,1,0:00,day,false,hartb901,dinnb101,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/11/08 4:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,collr103,mccog101,,,,
BOS191306282,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/06/28,2,0:00PM,day,false,dinnb101,hartb901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/11/08 8:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,15500,fordr101,hallc103,,,,
BOS191306300,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/06/30,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,163,222,408a,427,574""","""Rob Wood""","""Rob Wood""",2025/02/11 8:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,johnw102,woodj108,,,,
BOS191307010,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/07/01,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408a,427,574""","""Rob Wood""","""Rob Wood""",2025/02/23 9:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4000,mullg102,leond102,hught103,,,
BOS191307020,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/07/02,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,163,222,408a,427,574""","""Rob Wood""","""Rob Wood""",2025/02/24 11:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4000,boehj101,mosee101,,,,
BOS191307030,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/07/03,0,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,222,408a,427,574""","""Jim Herdman""","""Jim Herdman""",2025/02/27 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,4000,johnw102,collr103,,,,
BOS191307041,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/07/04,1,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,163,266,574""","""Rob Wood""","""Rob Wood""",2025/02/15 4:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,9000,woodj108,wyckj101,bedih101,,,
BOS191307042,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/07/04,2,0:00PM,day,false,connt901,mcgre901,(none),(none),"""71,163,266,574""","""Rob Wood""","""Rob Wood""",2025/02/15 6:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,15000,plane101,fostr103,,,,
BOS191307050,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/07/05,0,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,163,266""","""Jim Herdman""","""Jim Herdman""",2025/02/28 4:26PM,park,none,0,unknown,-1,dry,none,sunny,117,13000,bushj102,leond102,bendc101,,,
BOS191307071,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/07/07,1,0:00PM,day,false,connt901,mcgre901,(none),(none),,"""Tom Thress""","""Tom Thress""",2024/08/21 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,browb103,collr103,bendc101,,,
BOS191307072,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/07/07,2,0:00PM,day,false,mcgre901,connt901,(none),(none),"""71,163,266,574""","""Jim Herdman""","""Jim Herdman""",2025/03/02 12:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,14000,woodj108,plane101,,,,
BOS191307250,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/07/25,0,0:00PM,day,false,olous901,sherj901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/16 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5000,bedih101,cicoe101,leond102,,,
BOS191307260,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/07/26,0,0:00PM,day,false,olous901,sherj901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/17 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,12000,collr103,russr102,,,,
BOS191307291,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/07/29,1,0:00PM,day,false,olous901,sherj901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/21 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,fostr103,scotj104,,,,
BOS191307292,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/07/29,2,0:00PM,day,false,olous901,sherj901,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/22 8:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,12000,leond102,obrib101,,,,
BOS191307311,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/07/31,1,0:00PM,day,false,olous901,sherj901,(none),(none),"""39,71,85,163,574""","""Rob Wood""","""Rob Wood""",2025/03/06 12:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,falkc101,bedih101,gregv101,,,
BOS191307312,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/07/31,2,0:00PM,day,false,olous901,sherj901,(none),(none),"""39,71,85,163,574""","""Rob Wood""","""Rob Wood""",2025/03/06 3:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,13000,blanf102,mosee101,,,,
BOS191308010,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/08/01,0,0:00PM,day,false,olous901,sherj901,(none),(none),"""39,71,85,163,574""","""Jim Herdman""","""Jim Herdman""",2025/03/09 7:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,culln101,leond102,,,,
BOS191308021,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/08/02,1,0:00PM,day,false,olous901,sherj901,(none),(none),"""39,71,85,163""","""Rob Wood""","""Rob Wood""",2025/03/07 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,gregv101,bedih101,,,,
BOS191308022,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/08/02,2,0:00PM,day,false,olous901,sherj901,(none),(none),"""39,71,85,163""","""Rob Wood""","""Rob Wood""",2025/03/07 4:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,15000,mitcw101,fostr103,,,,
BOS191308051,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/08/05,1,0:00PM,day,false,dinnb101,eganr101,(none),(none),"""71,208""","""Rob Wood""","""Rob Wood""",2024/10/02 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,leond102,levew101,,,,
BOS191308052,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/08/05,2,0:00PM,day,false,eganr101,dinnb101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/03/08 10:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,7000,weilc101,collr103,,,,
BOS191308060,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/08/06,0,0:00PM,day,false,dinnb101,eganr101,(none),(none),"""71,163,208,574""","""Jim Herdman""","""Jim Herdman""",2025/03/10 5:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,3000,bedih101,baumg101,,,,
BOS191308070,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/08/07,0,0:00PM,day,false,eganr101,dinnb101,(none),(none),"""574,269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/03/09 4:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,3000,leond102,hamie101,,,,
BOS191308080,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/08/08,0,0:00PM,day,false,dinnb101,eganr101,(none),(none),"""212,56,269""","""Wayne Townsend""","""Wayne Townsend""",2023/05/14 4:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,5000,mosee101,dubuj101,,,,
BOS191308090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/08/09,0,0:00PM,day,false,eganr101,dinnb101,(none),(none),"""212,56,269""","""Wayne Townsend""","""Wayne Townsend""",2023/05/14 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,11300,wille103,collr103,daush101,,,
BOS191308110,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/08/11,0,0:00PM,day,false,dinnb101,eganr101,(none),(none),"""212,56""","""Wayne Townsend""","""Wayne Townsend""",2023/05/14 5:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,3000,daush101,leond102,,,,
BOS191308280,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/08/28,0,0:00PM,day,false,connt901,eganr101,(none),(none),"""714,163,222,408a,427""","""Rob Wood""","""Rob Wood""",2025/03/14 7:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,10500,collr103,johnw102,,,,
BOS191308301,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/08/30,1,0:00PM,day,false,eganr101,connt901,(none),(none),"""71,163,222,408a,427""","""Rob Wood""","""Rob Wood""",2025/03/15 5:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,engej101,bedih101,,,,
BOS191308302,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1913/08/30,2,0:00PM,day,false,connt901,eganr101,(none),(none),"""71,163,222,408a,427""","""Rob Wood""","""Rob Wood""",2025/03/15 11:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,groob101,leond102,,,,
BOS191309011,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/09/01,1,0:00?M,day,false,eganr101,connt901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/12 3:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,5000,mosee101,schua102,,,,
BOS191309012,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/09/01,2,0:00PM,day,false,connt901,eganr101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/12 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,11000,leond102,fordr101,,,,
BOS191309020,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/09/02,0,0:00PM,day,false,connt901,eganr101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/15 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3000,bedih101,mcham101,,,,
BOS191309030,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1913/09/03,0,0:00PM,day,false,connt901,eganr101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/16 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,caldr101,andef101,,,,
BOS191309090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/09/09,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""56,71,163""","""Rob Wood""","""Rob Wood""",2025/03/19 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,3500,hallc103,dubuj101,,,,
BOS191309100,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/09/10,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""212""","""Wayne Townsend""","""Wayne Townsend""",2023/04/13 6:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,8000,collr103,wille103,,,,
BOS191309110,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/09/11,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""212,56,269""","""Wayne Townsend""","""Wayne Townsend""",2023/05/15 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,daush101,bedih101,,,,
BOS191309120,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1913/09/12,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""212,56,269""","""Wayne Townsend""","""Wayne Townsend""",2023/05/15 2:54PM,park,none,0,unknown,-1,unknown,none,sunny,117,2500,leond102,comsr101,,,,
BOS191309130,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/09/13,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/03/23 4:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,4500,mosee101,levew101,,,,
BOS191309150,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/09/15,0,0:00PM,day,false,olous901,hildg101,(none),(none),"""208,269,163""","""Cliff Blau""","""Cliff Blau""",2025/03/24 5:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3000,collr103,weilc101,,,,
BOS191309160,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1913/09/16,0,0:00PM,day,false,hildg101,olous901,(none),(none),"""163,269,208""","""Cliff Blau""","""Cliff Blau""",2025/03/25 3:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,2000,bedih101,taylw101,,,,
BOS191309170,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/09/17,0,0:00PM,day,false,evanb901,fergc102,(none),(none),"""39,71,85,163""","""Rob Wood""","""Rob Wood""",2025/03/24 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3000,falkc101,leond102,,,,
BOS191309180,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1913/09/18,0,0:00PM,day,false,evanb901,fergc102,(none),(none),"""163,269,39,85""","""Cliff Blau""","""Cliff Blau""",2025/03/26 4:50PM,unknown,none,0,unknown,-1,soaked,unknown,overcast,120,2500,bedih101,jamel102,,,,
BOS191309231,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/09/23,1,0:00PM,day,false,fergc102,evanb901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/10 7:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,0,collr103,scotj104,,,,
BOS191309232,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1913/09/23,2,0:00PM,day,false,evanb901,fergc102,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/11 1:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,5100,walse101,bedih101,russr102,,,
BOS191309250,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/09/25,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""119""","""Cliff Blau""","""Cliff Blau""",2014/03/13 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,mosee101,shawb102,,,,
BOS191309270,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1913/09/27,0,2:30PM,day,false,eganr101,evanb901,(none),(none),"""266,269,163""","""Cliff Blau""","""Cliff Blau""",2025/03/29 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,7000,collr103,houcb101,,,,
CHA191304170,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1913/04/17,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""411""","""Comly""","""Comly""",2012/08/02 2:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,25000,scotj104,mitcw101,,,,
CHA191304180,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1913/04/18,0,0:00PM,day,false,fergc102,olous901,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/08/05 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,9000,steeb101,benzj101,,,,
CHA191304190,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1913/04/19,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""411""","""Comly""","""Comly""",2012/08/04 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,8000,falkc101,langf101,,,,
CHA191304200,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1913/04/20,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""411""","""Comly""","""Comly""",2012/08/06 2:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,18000,gregv101,walse101,,,,
CHA191304210,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1913/04/21,0,0:00PM,day,false,fergc102,olous901,(none),(none),"""212,56,111""","""Wayne Townsend""","""Wayne Townsend""",2023/05/16 11:11AM,park,none,0,unknown,-1,unknown,none,sunny,115,5700,klawa101,russr102,,,,
CHA191304220,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1913/04/22,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/11 1:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,5100,scotj104,housf101,,,,
CHA191304230,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1913/04/23,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/13 1:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5800,whitd104,hallm101,,,,
CHA191304240,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1913/04/24,0,0:00PM,day,false,fergc102,olous901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/15 2:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3100,mitcr101,cicoe101,,,,
CHA191304260,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1913/04/26,0,0:00PM,day,false,olous901,fergc102,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/17 9:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,russr102,stond101,,,,
CHA191304270,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1913/04/27,0,0:00PM,day,false,fergc102,olous901,(none),(none),"""411""","""Comly""","""Comly""",2012/08/06 2:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,7500,hamie101,scotj104,,,,
CHA191305040,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1913/05/04,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""411""","""Comly""","""Comly""",2012/08/06 3:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,18000,dubuj101,whitd104,,,,
CHA191305070,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1913/05/07,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/09/01 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,7500,hught103,cicoe101,,,,
