game_id,home_r1
ARI202308250,0
ARI202308260,1
ARI202308270,0
ARI202309010,2
ARI202309020,0
ARI202309030,1
ARI202309040,0
ARI202309050,1
ARI202309060,1
ARI202309150,3
ARI202309160,0
ARI202309170,3
ARI202309190,1
ARI202309200,1
ARI202309290,0
ARI202309300,0
ARI202310010,0
ATL202304060,1
ATL202304070,0
ATL202304080,0
ATL202304090,0
ATL202304100,0
ATL202304110,1
ATL202304120,0
ATL202304210,4
ATL202304220,0
ATL202304230,0
ATL202304240,0
ATL202304250,1
ATL202304260,0
ATL202304270,0
ATL202305050,1
ATL202305060,0
ATL202305070,1
ATL202305090,4
ATL202305100,0
ATL202305190,1
ATL202305200,2
ATL202305210,1
ATL202305220,4
ATL202305230,1
ATL202305240,0
ATL202305250,2
ATL202305260,0
ATL202305270,0
ATL202305280,7
ATL202306060,0
ATL202306070,0
ATL202306080,3
ATL202306090,0
ATL202306100,1
ATL202306110,2
ATL202306150,0
ATL202306160,3
ATL202306170,4
ATL202306180,0
ATL202306260,0
ATL202306270,4
ATL202306280,1
ATL202306300,5
ATL202307010,6
ATL202307020,0
ATL202307140,4
ATL202307150,0
ATL202307160,0
ATL202307180,5
ATL202307190,0
ATL202307200,0
ATL202307280,0
ATL202307290,6
ATL202307300,2
ATL202307310,0
ATL202308010,1
ATL202308020,0
ATL202308140,1
ATL202308150,3
ATL202308160,0
ATL202308180,2
ATL202308190,0
ATL202308200,0
ATL202308210,0
ATL202308220,0
ATL202308230,1
ATL202309050,1
ATL202309060,0
ATL202309070,3
ATL202309080,0
ATL202309090,0
ATL202309100,0
ATL202309180,1
ATL202309190,1
ATL202309200,0
ATL202309260,0
ATL202309270,1
ATL202309280,2
ATL202309290,1
ATL202309300,0
ATL202310010,2
BAL202304070,0
BAL202304080,1
BAL202304090,0
BAL202304100,2
BAL202304110,1
BAL202304120,0
BAL202304130,0
BAL202304210,0
BAL202304220,0
BAL202304230,0
BAL202304240,0
BAL202304250,0
BAL202304260,1
BAL202305080,0
BAL202305090,0
BAL202305100,0
BAL202305120,0
BAL202305130,1
BAL202305140,0
BAL202305150,0
BAL202305160,0
BAL202305170,0
BAL202305180,0
BAL202305260,1
BAL202305270,0
BAL202305280,2
BAL202305290,0
BAL202305300,2
BAL202305310,0
BAL202306090,1
BAL202306100,2
BAL202306110,3
BAL202306130,0
BAL202306140,0
BAL202306150,1
BAL202306230,0
BAL202306240,0
BAL202306250,0
BAL202306260,0
BAL202306270,0
BAL202306280,4
BAL202306300,0
BAL202307010,0
BAL202307020,0
BAL202307140,0
BAL202307150,0
BAL202307160,3
BAL202307170,1
BAL202307180,0
BAL202307190,4
BAL202307280,0
BAL202307290,0
BAL202307300,7
BAL202308040,0
BAL202308050,2
BAL202308060,0
BAL202308080,2
BAL202308090,0
BAL202308100,1
BAL202308220,1
BAL202308230,0
BAL202308240,0
BAL202308250,2
BAL202308260,0
BAL202308270,0
BAL202308280,0
BAL202308290,0
BAL202308300,4
BAL202309110,0
BAL202309120,0
BAL202309130,0
BAL202309140,0
BAL202309150,0
BAL202309160,1
BAL202309170,0
BAL202309260,1
BAL202309270,0
BAL202309280,1
BAL202309290,0
BAL202309300,0
BAL202310010,0
BOS202303300,1
BOS202304010,0
BOS202304020,1
BOS202304030,5
BOS202304040,1
BOS202304050,0
BOS202304140,0
BOS202304150,2
BOS202304160,0
BOS202304170,1
BOS202304180,1
BOS202304190,0
BOS202304200,1
BOS202304280,0
BOS202304290,3
BOS202304300,0
BOS202305010,2
BOS202305020,0
BOS202305030,0
BOS202305040,1
BOS202305120,0
BOS202305130,1
BOS202305140,1
BOS202305150,0
BOS202305160,5
BOS202305170,3
BOS202305300,0
BOS202305310,0
BOS202306010,0
BOS202306031,0
BOS202306032,0
BOS202306040,0
BOS202306050,0
BOS202306120,0
BOS202306130,0
BOS202306140,1
BOS202306160,2
BOS202306181,0
BOS202306182,0
BOS202306270,1
BOS202306280,0
BOS202306290,0
BOS202307040,1
BOS202307050,2
BOS202307060,1
BOS202307070,0
BOS202307080,3
BOS202307090,1
BOS202307210,1
BOS202307220,1
BOS202307230,1
BOS202307250,2
BOS202307260,0
BOS202308040,0
BOS202308050,0
BOS202308060,0
BOS202308070,0
BOS202308080,0
BOS202308090,0
BOS202308100,0
BOS202308110,1
BOS202308120,0
BOS202308130,0
BOS202308250,1
BOS202308260,1
BOS202308270,0
BOS202308280,2
BOS202308290,0
BOS202308300,0
BOS202309080,0
BOS202309090,2
BOS202309100,0
BOS202309121,0
BOS202309122,1
BOS202309141,1
BOS202309142,2
BOS202309220,0
BOS202309230,0
BOS202309240,0
BOS202309260,0
BOS202309270,0
CHA202304030,0
CHA202304050,2
CHA202304060,0
CHA202304140,0
CHA202304150,0
CHA202304160,4
CHA202304181,0
CHA202304182,3
CHA202304190,2
CHA202304270,0
CHA202304280,1
CHA202304290,0
CHA202304300,1
CHA202305020,0
CHA202305030,3
CHA202305040,0
CHA202305120,0
CHA202305130,0
CHA202305140,0
CHA202305160,0
CHA202305170,0
CHA202305180,0
CHA202305190,0
CHA202305200,2
CHA202305210,0
CHA202305290,1
CHA202305300,1
CHA202305310,0
CHA202306020,0
CHA202306030,0
CHA202306040,0
CHA202306090,0
CHA202306100,0
CHA202306110,0
CHA202306190,0
CHA202306200,2
CHA202306210,1
CHA202306230,0
CHA202306240,0
CHA202306250,0
CHA202307040,0
CHA202307061,0
CHA202307062,0
CHA202307070,0
CHA202307080,0
CHA202307090,0
CHA202307250,0
CHA202307260,2
CHA202307270,0
CHA202307280,1
CHA202307290,1
CHA202307300,0
CHA202308070,0
CHA202308080,0
CHA202308090,0
CHA202308110,2
CHA202308120,0
CHA202308130,0
CHA202308210,1
CHA202308220,1
CHA202308230,0
CHA202308240,1
CHA202308250,0
CHA202308260,1
CHA202308270,1
CHA202309010,0
CHA202309020,0
CHA202309030,2
CHA202309121,5
CHA202309122,0
CHA202309130,0
CHA202309140,0
CHA202309150,0
CHA202309160,5
CHA202309170,0
CHA202309260,3
CHA202309270,0
CHA202309280,0
CHA202309290,0
CHA202309300,0
CHA202310010,0
CHN202303300,0
CHN202304010,0
CHN202304020,1
CHN202304070,0
CHN202304080,1
CHN202304090,0
CHN202304100,0
CHN202304110,0
CHN202304120,1
CHN202304200,0
CHN202304210,2
CHN202304220,1
CHN202304230,2
CHN202304250,0
CHN202304260,0
CHN202304270,0
CHN202305050,1
CHN202305060,0
CHN202305070,0
CHN202305080,0
CHN202305090,1
CHN202305100,0
CHN202305230,0
CHN202305240,0
CHN202305250,1
CHN202305260,0
CHN202305270,1
CHN202305280,0
CHN202305290,0
CHN202305300,1
CHN202305310,2
CHN202306130,3
CHN202306140,1
CHN202306150,0
CHN202306160,0
CHN202306170,0
CHN202306180,1
CHN202306270,0
CHN202306280,0
CHN202306290,0
CHN202306300,0
CHN202307010,0
CHN202307020,0
CHN202307140,0
CHN202307150,0
CHN202307160,0
CHN202307170,0
CHN202307180,0
CHN202307190,1
CHN202307200,0
CHN202307210,0
CHN202307220,0
CHN202307230,3
CHN202307310,0
CHN202308010,5
CHN202308020,0
CHN202308030,1
CHN202308040,0
CHN202308050,6
CHN202308060,0
CHN202308150,2
CHN202308160,0
CHN202308180,0
CHN202308190,3
CHN202308200,2
CHN202308280,1
CHN202308290,1
CHN202308300,2
CHN202309040,0
CHN202309050,0
CHN202309060,3
CHN202309070,0
CHN202309080,0
CHN202309090,0
CHN202309100,1
CHN202309190,2
CHN202309200,0
CHN202309210,0
CHN202309220,1
CHN202309230,1
CHN202309240,0
CIN202303300,1
CIN202304010,3
CIN202304020,0
CIN202304030,3
CIN202304040,1
CIN202304130,1
CIN202304140,0
CIN202304150,0
CIN202304160,0
CIN202304170,0
CIN202304180,0
CIN202304190,0
CIN202304240,1
CIN202304250,0
CIN202304260,0
CIN202305050,0
CIN202305060,1
CIN202305070,1
CIN202305090,1
CIN202305100,1
CIN202305110,4
CIN202305190,0
CIN202305200,1
CIN202305210,1
CIN202305220,2
CIN202305230,1
CIN202305240,4
CIN202305250,0
CIN202306020,0
CIN202306030,1
CIN202306040,0
CIN202306050,0
CIN202306060,3
CIN202306070,2
CIN202306080,0
CIN202306190,1
CIN202306200,0
CIN202306210,0
CIN202306230,0
CIN202306240,0
CIN202306250,0
CIN202306300,0
CIN202307010,0
CIN202307020,0
CIN202307140,0
CIN202307150,0
CIN202307160,0
CIN202307170,1
CIN202307180,2
CIN202307190,0
CIN202307200,0
CIN202307210,1
CIN202307220,0
CIN202307230,1
CIN202308040,2
CIN202308050,0
CIN202308060,0
CIN202308070,0
CIN202308080,0
CIN202308090,0
CIN202308150,0
CIN202308160,1
CIN202308180,0
CIN202308190,0
CIN202308200,0
CIN202309011,0
CIN202309012,0
CIN202309020,0
CIN202309030,2
CIN202309040,2
CIN202309050,0
CIN202309060,1
CIN202309080,0
CIN202309090,0
CIN202309100,0
CIN202309180,0
CIN202309190,0
CIN202309200,0
CIN202309220,0
CIN202309230,3
CIN202309240,0
CLE202304070,1
CLE202304080,0
CLE202304090,1
CLE202304100,0
CLE202304110,2
CLE202304120,2
CLE202304221,0
CLE202304222,1
CLE202304230,0
CLE202304240,0
CLE202304250,0
CLE202304260,2
CLE202305050,0
CLE202305060,0
CLE202305070,2
CLE202305080,1
CLE202305090,1
CLE202305100,0
CLE202305120,1
CLE202305130,0
CLE202305140,0
CLE202305220,0
CLE202305230,0
CLE202305240,0
CLE202305260,0
CLE202305270,0
CLE202305280,1
CLE202306060,2
CLE202306070,0
CLE202306080,1
CLE202306090,0
CLE202306100,1
CLE202306110,0
CLE202306200,0
CLE202306210,0
CLE202306220,0
CLE202306230,0
CLE202306240,0
CLE202306250,0
CLE202307030,0
CLE202307040,0
CLE202307050,0
CLE202307060,0
CLE202307070,1
CLE202307080,1
CLE202307090,0
CLE202307210,2
CLE202307220,0
CLE202307230,1
CLE202307240,0
CLE202307250,0
CLE202307260,2
CLE202308040,1
CLE202308050,0
CLE202308060,0
CLE202308070,0
CLE202308080,0
CLE202308090,0
CLE202308100,0
CLE202308181,1
CLE202308182,0
CLE202308190,1
CLE202308200,0
CLE202308220,0
CLE202308230,1
CLE202308240,0
CLE202309010,0
CLE202309020,1
CLE202309030,0
CLE202309040,0
CLE202309050,0
CLE202309060,0
CLE202309150,0
CLE202309160,0
CLE202309170,0
CLE202309210,0
CLE202309220,2
CLE202309230,0
CLE202309240,0
CLE202309260,0
CLE202309270,0
COL202304060,0
COL202304070,0
COL202304080,0
COL202304090,0
COL202304100,0
COL202304110,0
COL202304120,1
COL202304170,0
COL202304180,3
COL202304190,0
COL202304280,0
COL202304290,0
COL202304300,0
COL202305020,0
COL202305030,0
COL202305040,0
COL202305120,0
COL202305130,0
COL202305140,2
COL202305150,0
COL202305160,0
COL202305170,0
COL202305220,2
COL202305230,0
COL202305240,1
COL202305250,0
COL202305260,0
COL202305270,0
COL202305280,0
COL202306060,0
COL202306070,0
COL202306080,4
COL202306090,0
COL202306100,0
COL202306110,1
COL202306230,1
COL202306240,0
COL202306250,1
COL202306270,0
COL202306280,0
COL202306290,1
COL202306300,0
COL202307010,0
COL202307020,0
COL202307140,0
COL202307150,1
COL202307160,0
COL202307180,3
COL202307190,0
COL202307280,0
COL202307290,0
COL202307300,0
COL202307310,0
COL202308010,1
COL202308020,0
COL202308140,0
COL202308150,0
COL202308160,1
COL202308180,5
COL202308190,3
COL202308200,0
COL202308280,1
COL202308290,0
COL202308300,0
COL202309010,0
COL202309020,0
COL202309030,0
COL202309110,1
COL202309120,0
COL202309130,0
COL202309150,0
COL202309161,0
COL202309162,2
COL202309170,0
COL202309261,3
COL202309262,0
COL202309270,0
COL202309280,1
COL202309290,0
COL202309300,0
COL202310010,0
DET202304060,0
DET202304080,0
DET202304090,1
DET202304140,0
DET202304150,0
DET202304181,1
DET202304182,0
DET202304190,0
DET202304270,0
DET202304291,3
DET202304292,0
DET202304300,0
DET202305031,3
DET202305032,2
DET202305040,2
DET202305120,0
DET202305130,0
DET202305140,1
DET202305160,2
DET202305170,0
DET202305250,0
DET202305260,1
DET202305270,0
DET202305280,0
DET202305290,0
DET202305300,0
DET202305310,0
DET202306090,0
DET202306100,0
DET202306110,1
DET202306120,0
DET202306141,1
DET202306142,0
DET202306190,0
DET202306200,0
DET202306210,0
DET202306230,0
DET202306240,0
DET202306250,0
DET202307040,0
DET202307050,0
DET202307060,2
DET202307070,0
DET202307080,2
DET202307090,0
DET202307210,0
DET202307220,0
DET202307230,1
DET202307240,1
DET202307250,0
DET202307271,0
DET202307272,0
DET202308040,0
DET202308050,0
DET202308060,0
DET202308070,0
DET202308080,1
DET202308090,2
DET202308100,0
DET202308210,0
DET202308220,2
DET202308230,0
DET202308250,0
DET202308260,0
DET202308270,0
DET202308280,0
DET202308290,0
DET202308300,0
DET202308310,0
DET202309080,0
DET202309090,0
DET202309100,0
DET202309120,3
DET202309130,0
DET202309140,1
DET202309260,0
DET202309270,0
DET202309280,0
DET202309290,0
DET202309300,0
DET202310010,1
HOU202303300,0
HOU202303310,0
HOU202304010,2
HOU202304020,0
HOU202304030,0
HOU202304040,1
HOU202304050,0
HOU202304140,0
HOU202304150,0
HOU202304160,0
HOU202304170,7
HOU202304180,0
HOU202304190,0
HOU202304280,1
HOU202304290,0
HOU202304300,1
HOU202305010,1
HOU202305020,0
HOU202305030,0
HOU202305150,4
HOU202305160,1
HOU202305170,1
HOU202305190,0
HOU202305200,2
HOU202305210,0
HOU202305290,0
HOU202305300,0
HOU202305310,0
HOU202306010,0
HOU202306020,2
HOU202306030,1
HOU202306040,0
HOU202306130,0
HOU202306140,2
HOU202306150,0
HOU202306160,0
HOU202306170,0
HOU202306180,2
HOU202306190,0
HOU202306200,0
HOU202306210,2
HOU202307040,0
HOU202307050,0
HOU202307060,0
HOU202307070,0
HOU202307080,2
HOU202307090,0
HOU202307240,4
HOU202307250,0
HOU202307260,3
HOU202307280,1
HOU202307290,0
HOU202307300,0
HOU202307310,0
HOU202308010,0
HOU202308020,0
HOU202308110,0
HOU202308120,0
HOU202308130,0
HOU202308180,0
HOU202308190,0
HOU202308200,0
HOU202308210,1
HOU202308220,2
HOU202308230,1
HOU202308240,0
HOU202309010,0
HOU202309020,0
HOU202309030,1
HOU202309080,1
HOU202309090,0
HOU202309100,0
HOU202309110,0
HOU202309120,1
HOU202309130,0
HOU202309180,1
HOU202309190,2
HOU202309200,0
HOU202309220,1
HOU202309230,0
HOU202309240,1
KCA202303300,0
KCA202304010,0
KCA202304020,0
KCA202304030,3
KCA202304040,0
KCA202304050,0
KCA202304060,0
KCA202304140,1
KCA202304150,1
KCA202304160,0
KCA202304170,0
KCA202304180,1
KCA202304190,0
KCA202305020,3
KCA202305030,0
KCA202305040,0
KCA202305050,0
KCA202305060,1
KCA202305070,1
KCA202305080,1
KCA202305090,1
KCA202305100,4
KCA202305110,0
KCA202305220,3
KCA202305230,0
KCA202305240,0
KCA202305260,0
KCA202305270,1
KCA202305280,0
KCA202306020,0
KCA202306030,1
KCA202306040,0
KCA202306120,2
KCA202306130,1
KCA202306140,0
KCA202306160,0
KCA202306170,0
KCA202306180,0
KCA202306270,0
KCA202306280,0
KCA202306290,0
KCA202306300,0
KCA202307010,5
KCA202307020,0
KCA202307151,0
KCA202307152,0
KCA202307160,1
KCA202307170,0
KCA202307180,0
KCA202307190,0
KCA202307200,0
KCA202307280,0
KCA202307290,1
KCA202307300,0
KCA202308010,0
KCA202308020,2
KCA202308030,1
KCA202308110,4
KCA202308120,0
KCA202308140,3
KCA202308150,0
KCA202308160,1
KCA202308170,0
KCA202308280,0
KCA202308290,0
KCA202308300,0
KCA202309010,2
KCA202309020,0
KCA202309030,0
KCA202309040,1
KCA202309050,0
KCA202309060,0
KCA202309150,0
KCA202309160,3
KCA202309170,0
KCA202309180,0
KCA202309190,2
KCA202309200,3
KCA202309290,9
KCA202309300,1
KCA202310010,0
LAN202303300,0
LAN202303310,0
LAN202304010,5
LAN202304020,1
LAN202304030,0
LAN202304040,2
LAN202304140,0
LAN202304150,0
LAN202304160,0
LAN202304170,1
LAN202304180,2
LAN202304190,0
LAN202304280,2
LAN202304290,0
LAN202304300,0
LAN202305010,1
LAN202305020,1
LAN202305030,0
LAN202305120,0
LAN202305130,3
LAN202305140,0
LAN202305150,3
LAN202305160,0
LAN202305170,0
LAN202305290,0
LAN202305300,0
LAN202305310,3
LAN202306020,6
LAN202306030,0
LAN202306040,0
LAN202306130,4
LAN202306140,0
LAN202306150,0
LAN202306160,0
LAN202306170,0
LAN202306180,0
LAN202306230,1
LAN202306240,3
LAN202306250,1
LAN202307030,0
LAN202307040,1
LAN202307050,0
LAN202307060,2
LAN202307070,1
LAN202307080,1
LAN202307240,1
LAN202307250,1
LAN202307260,0
LAN202307280,1
LAN202307290,3
LAN202307300,0
LAN202308010,0
LAN202308020,3
LAN202308030,0
LAN202308100,0
LAN202308110,0
LAN202308120,1
LAN202308130,0
LAN202308150,0
LAN202308160,1
LAN202308170,0
LAN202308180,1
LAN202308191,0
LAN202308192,0
LAN202308280,3
LAN202308290,3
LAN202308300,0
LAN202308310,1
LAN202309010,0
LAN202309020,0
LAN202309030,0
LAN202309110,1
LAN202309120,1
LAN202309130,0
LAN202309180,0
LAN202309190,0
LAN202309200,0
LAN202309210,0
LAN202309220,0
LAN202309230,0
LAN202309240,0
MIA202303300,0
MIA202303310,0
MIA202304010,0
MIA202304020,1
MIA202304030,0
MIA202304040,0
MIA202304050,1
MIA202304140,0
MIA202304150,0
MIA202304160,0
MIA202304170,0
MIA202304180,0
MIA202304190,0
MIA202304280,0
MIA202304290,5
MIA202304300,0
MIA202305020,0
MIA202305030,0
MIA202305040,2
MIA202305120,0
MIA202305130,0
MIA202305140,0
MIA202305160,0
MIA202305170,0
MIA202305180,0
MIA202305300,0
MIA202305310,0
MIA202306010,0
MIA202306020,2
MIA202306030,0
MIA202306040,0
MIA202306050,0
MIA202306060,0
MIA202306070,0
MIA202306190,0
MIA202306200,0
MIA202306210,0
MIA202306220,0
MIA202306230,1
MIA202306240,0
MIA202306250,0
MIA202307030,2
MIA202307040,3
MIA202307050,4
MIA202307060,0
MIA202307070,0
MIA202307080,3
MIA202307090,2
MIA202307210,0
MIA202307220,0
MIA202307230,0
MIA202307280,2
MIA202307290,0
MIA202307300,0
MIA202307310,2
MIA202308010,0
MIA202308020,0
MIA202308030,0
MIA202308110,0
MIA202308120,2
MIA202308130,0
MIA202308140,0
MIA202308150,0
MIA202308160,2
MIA202308250,0
MIA202308260,0
MIA202308270,0
MIA202308290,1
MIA202308300,0
MIA202309050,0
MIA202309060,0
MIA202309070,0
MIA202309150,3
MIA202309160,4
MIA202309170,0
MIA202309180,0
MIA202309190,0
MIA202309200,0
MIA202309220,0
MIA202309230,3
MIA202309240,0
MIL202304030,0
MIL202304040,2
MIL202304050,0
MIL202304070,0
MIL202304080,0
MIL202304090,0
MIL202304210,0
MIL202304220,0
MIL202304230,0
MIL202304240,1
MIL202304250,0
MIL202304260,3
MIL202304280,1
MIL202304290,0
MIL202304300,0
MIL202305080,0
MIL202305090,0
MIL202305100,0
MIL202305120,1
MIL202305130,0
MIL202305140,1
MIL202305220,0
MIL202305230,0
MIL202305240,2
MIL202305250,0
MIL202305260,1
MIL202305270,0
MIL202305280,3
MIL202306060,2
MIL202306070,1
MIL202306080,3
MIL202306090,0
MIL202306100,0
MIL202306110,0
MIL202306160,3
MIL202306170,0
MIL202306180,0
MIL202306190,0
MIL202306200,0
MIL202306210,0
MIL202307030,0
MIL202307040,0
MIL202307050,0
MIL202307060,0
MIL202307070,2
MIL202307080,1
MIL202307090,1
MIL202307210,2
MIL202307220,0
MIL202307230,0
MIL202307240,1
MIL202307250,0
MIL202307260,0
MIL202308030,2
MIL202308040,2
MIL202308050,0
MIL202308060,0
MIL202308070,0
MIL202308080,0
MIL202308090,0
MIL202308220,2
MIL202308230,2
MIL202308250,0
MIL202308260,0
MIL202308270,1
MIL202309010,0
MIL202309020,0
MIL202309030,1
MIL202309110,1
MIL202309120,0
MIL202309130,0
MIL202309140,0
MIL202309150,0
MIL202309160,3
MIL202309170,0
MIL202309260,0
MIL202309270,0
MIL202309280,1
MIL202309290,0
MIL202309300,3
MIL202310010,3
MIN202304070,0
MIN202304080,0
MIN202304090,0
MIN202304100,0
MIN202304110,2
MIN202304120,0
MIN202304210,0
MIN202304220,0
MIN202304230,0
MIN202304240,0
MIN202304250,0
MIN202304260,0
MIN202304270,1
MIN202304280,1
MIN202304290,0
MIN202304300,0
MIN202305090,0
MIN202305100,1
MIN202305110,0
MIN202305120,0
MIN202305130,1
MIN202305140,1
MIN202305220,0
MIN202305230,2
MIN202305240,1
MIN202305260,0
MIN202305270,3
MIN202305280,0
MIN202306010,0
MIN202306020,0
MIN202306030,1
MIN202306040,0
MIN202306130,0
MIN202306140,0
MIN202306150,0
MIN202306160,0
MIN202306170,0
MIN202306180,0
MIN202306190,0
MIN202306200,0
MIN202306210,0
MIN202306220,2
MIN202307030,1
MIN202307040,1
MIN202307050,1
MIN202307070,0
MIN202307080,1
MIN202307090,1
MIN202307210,5
MIN202307220,0
MIN202307230,0
MIN202307240,0
MIN202307250,4
MIN202307260,0
MIN202308040,0
MIN202308050,0
MIN202308060,0
MIN202308150,0
MIN202308160,1
MIN202308180,0
MIN202308190,1
MIN202308200,0
MIN202308240,0
MIN202308250,4
MIN202308260,0
MIN202308270,0
MIN202308280,0
MIN202308290,0
MIN202308300,0
MIN202309080,1
MIN202309090,0
MIN202309100,0
MIN202309110,0
MIN202309120,0
MIN202309130,0
MIN202309220,0
MIN202309230,0
MIN202309240,0
MIN202309260,5
MIN202309270,1
MIN202309280,0
NYA202303300,1
NYA202304010,1
NYA202304020,0
NYA202304030,2
NYA202304040,0
NYA202304050,1
NYA202304130,0
NYA202304140,2
NYA202304150,0
NYA202304160,0
NYA202304180,0
NYA202304190,2
NYA202304200,5
NYA202304210,0
NYA202304220,0
NYA202304230,0
NYA202305010,0
NYA202305020,0
NYA202305030,0
NYA202305080,0
NYA202305090,0
NYA202305100,4
NYA202305110,0
NYA202305120,1
NYA202305130,0
NYA202305140,0
NYA202305230,0
NYA202305240,0
NYA202305250,0
NYA202305260,0
NYA202305270,1
NYA202305280,1
NYA202306060,0
NYA202306081,0
NYA202306082,0
NYA202306090,0
NYA202306100,0
NYA202306110,0
NYA202306200,1
NYA202306210,0
NYA202306220,0
NYA202306230,0
NYA202306240,0
NYA202306250,0
NYA202307030,0
NYA202307040,2
NYA202307050,0
NYA202307060,0
NYA202307070,0
NYA202307080,1
NYA202307090,1
NYA202307210,0
NYA202307220,1
NYA202307230,4
NYA202307250,0
NYA202307260,0
NYA202307310,0
NYA202308010,0
NYA202308020,0
NYA202308030,3
NYA202308040,0
NYA202308050,0
NYA202308060,1
NYA202308180,0
NYA202308190,0
NYA202308200,0
NYA202308220,0
NYA202308230,1
NYA202308240,1
NYA202309050,1
NYA202309060,0
NYA202309070,0
NYA202309080,0
NYA202309090,0
NYA202309100,0
NYA202309190,1
NYA202309200,0
NYA202309210,3
NYA202309220,0
NYA202309240,0
NYA202309250,0
NYN202304070,0
NYN202304080,1
NYN202304090,0
NYN202304100,0
NYN202304110,0
NYN202304120,0
NYN202304250,0
NYN202304260,0
NYN202304270,0
NYN202304280,0
NYN202305011,1
NYN202305012,0
NYN202305050,0
NYN202305060,1
NYN202305070,3
NYN202305160,0
NYN202305170,0
NYN202305180,1
NYN202305190,0
NYN202305211,0
NYN202305212,0
NYN202305300,0
NYN202305310,0
NYN202306010,0
NYN202306020,0
NYN202306030,0
NYN202306040,0
NYN202306130,2
NYN202306140,0
NYN202306160,3
NYN202306170,1
NYN202306180,1
NYN202306260,0
NYN202306270,0
NYN202306280,0
NYN202306290,0
NYN202306300,1
NYN202307010,0
NYN202307020,0
NYN202307140,0
NYN202307150,0
NYN202307160,0
NYN202307180,5
NYN202307190,0
NYN202307200,0
NYN202307270,0
NYN202307280,0
NYN202307290,0
NYN202307300,1
NYN202308070,3
NYN202308080,2
NYN202308090,0
NYN202308110,0
NYN202308121,0
NYN202308122,0
NYN202308130,0
NYN202308140,1
NYN202308150,1
NYN202308160,0
NYN202308250,0
NYN202308260,0
NYN202308270,0
NYN202308280,0
NYN202308290,0
NYN202308300,0
NYN202309010,0
NYN202309020,0
NYN202309030,1
NYN202309110,0
NYN202309120,0
NYN202309130,1
NYN202309140,0
NYN202309150,0
NYN202309160,1
NYN202309170,0
NYN202309271,2
NYN202309272,0
NYN202309280,0
NYN202309301,3
NYN202309302,0
NYN202310010,0
OAK202303300,0
OAK202304010,0
OAK202304020,0
OAK202304030,1
OAK202304040,0
OAK202304050,0
OAK202304140,0
OAK202304150,0
OAK202304160,0
OAK202304170,1
OAK202304180,0
OAK202304190,0
OAK202304280,1
OAK202304290,0
OAK202304300,2
OAK202305020,0
OAK202305030,0
OAK202305040,0
OAK202305110,0
OAK202305120,1
OAK202305130,0
OAK202305140,0
OAK202305150,0
OAK202305160,1
OAK202305170,0
OAK202305260,0
OAK202305270,0
OAK202305280,1
OAK202305290,0
OAK202305300,0
OAK202305310,0
OAK202306120,0
OAK202306130,0
OAK202306140,0
OAK202306150,0
OAK202306160,0
OAK202306170,0
OAK202306180,0
OAK202306270,0
OAK202306280,0
OAK202306290,1
OAK202306300,0
OAK202307010,1
OAK202307020,0
OAK202307140,0
OAK202307150,0
OAK202307160,0
OAK202307170,0
OAK202307180,0
OAK202307190,2
OAK202307200,1
OAK202307210,0
OAK202307220,0
OAK202307230,1
OAK202308050,0
OAK202308060,1
OAK202308070,0
OAK202308080,0
OAK202308090,0
OAK202308180,1
OAK202308190,0
OAK202308200,0
OAK202308210,0
OAK202308220,2
OAK202308230,0
OAK202309010,0
OAK202309020,0
OAK202309030,0
OAK202309040,0
OAK202309050,0
OAK202309060,0
OAK202309150,0
OAK202309160,0
OAK202309170,0
OAK202309180,0
OAK202309190,0
OAK202309200,0
OAK202309210,0
OAK202309220,1
OAK202309230,0
OAK202309240,0
PHI202304070,0
PHI202304080,0
PHI202304090,1
PHI202304100,0
PHI202304110,0
PHI202304120,0
PHI202304200,0
PHI202304210,0
PHI202304220,0
PHI202304230,1
PHI202304250,0
PHI202304260,2
PHI202304270,0
PHI202305050,0
PHI202305060,0
PHI202305070,0
PHI202305090,0
PHI202305100,0
PHI202305190,1
PHI202305200,7
PHI202305210,0
PHI202305220,0
PHI202305230,0
PHI202305240,0
PHI202306050,1
PHI202306060,1
PHI202306080,0
PHI202306090,0
PHI202306100,0
PHI202306110,1
PHI202306200,0
PHI202306220,0
PHI202306230,2
PHI202306240,0
PHI202306250,1
PHI202306300,0
PHI202307010,0
PHI202307020,3
PHI202307140,0
PHI202307151,0
PHI202307152,0
PHI202307160,0
PHI202307180,1
PHI202307190,0
PHI202307200,0
PHI202307240,0
PHI202307250,0
PHI202307260,0
PHI202308040,2
PHI202308050,2
PHI202308060,3
PHI202308081,0
PHI202308082,1
PHI202308090,3
PHI202308100,0
PHI202308110,0
PHI202308120,0
PHI202308130,0
PHI202308210,1
PHI202308220,2
PHI202308230,0
PHI202308250,0
PHI202308260,0
PHI202308270,1
PHI202308280,1
PHI202308290,0
PHI202308300,0
PHI202309080,1
PHI202309090,0
PHI202309100,2
PHI202309111,0
PHI202309112,4
PHI202309120,0
PHI202309130,1
PHI202309210,2
PHI202309220,0
PHI202309230,0
PHI202309240,0
PHI202309260,0
PHI202309270,0
PHI202309280,1
PIT202304070,0
PIT202304080,1
PIT202304090,0
PIT202304100,0
PIT202304110,0
PIT202304120,0
PIT202304200,4
PIT202304210,0
PIT202304220,1
PIT202304230,1
PIT202304250,1
PIT202304260,0
PIT202304270,3
PIT202305050,0
PIT202305060,0
PIT202305070,0
