game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype,umplf,umprf
NY1191305170,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/05/17,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/01/03 6:48PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,164,2000,,,,,,,,
NY1191305190,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/05/19,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/01/03 8:19PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,200,7500,tesrj101,hendc101,,,,,,
NY1191305200,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/05/20,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/09/13 3:37PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,9000,harmb101,mathc102,,,,,,
NY1191305210,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/05/21,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/15 1:28PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1900,salls101,tesrj101,,,,,,
NY1191305290,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/05/29,NYC14,0,0:00PM,day,false,"""96,99,266,606,65""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2025/02/17 9:38AM,odayh101,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,190,10000,tesrj101,seatt102,,,,,,
NY1191305301,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/05/30,NYC14,1,0:00AM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/20 3:42PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,143,18000,froma101,seatt102,marqr102,,,,,
NY1191305302,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/05/30,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/20 7:41PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,38000,tesrj101,chalg101,,,,,,
NY1191305310,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/05/31,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/24 3:36PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,97,35000,mathc102,rixee101,,,,,,
NY1191306210,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/06/21,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/27 7:44PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,33000,ruckn101,marqr102,,,,,,
NY1191306231,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/06/23,NYC14,1,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/28 1:42PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,119,0,ragap101,crand101,,,,,,
NY1191306232,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/06/23,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/28 3:38PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,82,25000,mathc102,curtc101,,,,,,
NY1191306240,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/06/24,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/29 3:40PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,10000,tesrj101,stace101,,,,,,
NY1191306251,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/25,NYC14,1,0:00,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/31 1:21PM,quige901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,demaa101,rudod101,,,,,,
NY1191306252,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/25,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/10/31 3:35PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,10000,perdh101,marqr102,,,,,,
NY1191306261,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/26,NYC14,1,0:00,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/11/03 3:55PM,quige901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,crand101,tylel101,mathc102,,,,,
NY1191306262,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/26,NYC14,2,0:00PM,day,false,"""71,163,574,96,606,99""","""David W. Smith""","""David W. Smith""",2025/02/26 5:28PM,klemb901,ortha101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,10000,mathc102,hesso101,crand101,,,,,
NY1191306270,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/27,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/11/05 3:50PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,6000,tesrj101,jameb102,,,,,,
NY1191306280,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/06/28,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/11/07 8:00PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,138,18000,marqr102,dickw101,crand101,,,,,
NY1191307080,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/07/08,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/11/27 7:47PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,overcast,144,15000,tesrj101,lavej101,marqr102,,,,,
NY1191307090,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/07/09,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/11/28 7:45PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,cloudy,95,8000,marqr102,chenl101,,,,,,
NY1191307100,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/07/10,NYC14,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/11/29 7:45PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,12000,smitc107,mathc102,,,,,,
NY1191307110,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/07/11,NYC14,0,0:00PM,day,false,"""109,65,111""","""Wayne Townsend""","""Wayne Townsend""",2023/07/07 7:53AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,170,12000,froma101,lavej101,,,,,,
NY1191307120,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/07/12,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/02 3:41PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,overcast,100,22000,demaa101,amesr101,,,,,,
NY1191307140,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/07/14,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/03 7:41PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,6000,marqr102,bentr102,,,,,,
NY1191307150,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/07/15,NYC14,0,0:00PM,day,false,"""96,99,240,572,65""","""Rob Wood""","""Rob Wood""",2025/02/24 3:53PM,klemb901,ortha101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,88,7000,mathc102,browm102,,,,,,
NY1191307160,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/07/16,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/05 1:24PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,8000,tesrj101,packg101,,,,,,
NY1191307171,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/17,NYC14,1,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/08 1:20PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,harmb101,froma101,,,,,,
NY1191307172,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/17,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/08 3:44PM,easom101,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,18000,marqr102,salls101,,,,,,
NY1191307181,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/18,NYC14,1,0:00,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/09 4:38PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,geyer101,tesrj101,salls101,,,,,
NY1191307182,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/18,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/20 7:53PM,easom101,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,12000,mathc102,perrp101,,,,,,
NY1191307190,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/19,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/11 1:28PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,18000,marqr102,grind101,,,,,,
NY1191307210,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/07/21,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/13 4:05PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5000,crand101,burks101,,,,,,
NY1191307221,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/07/22,NYC14,1,2:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/01 6:45PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,demaa101,camnh101,,,,,,
NY1191307222,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/07/22,NYC14,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/01 7:50PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,35000,froma101,adamb104,,,,,,
NY1191307230,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/07/23,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/03 5:49PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,10000,marqr102,mcqug103,,,,,,
NY1191308141,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/08/14,NYC14,1,0:00,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/16 1:19PM,quige901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,marqr102,grind101,,,,,,
NY1191308142,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/08/14,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/16 4:03PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,18000,tesrj101,harmb101,,,,,,
NY1191308150,"""version 7RS(19) of 07/07/92""",SLN,NY1,1913/08/15,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/17 4:01PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,85,10000,froma101,perrp101,,,,,,
NY1191308160,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/08/16,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/20 11:08PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,28000,adamb104,mathc102,mcqug103,,,,,
NY1191308181,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/08/18,NYC14,1,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/21 11:46AM,brenb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,demaa101,camnh101,,,,,,
NY1191308182,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/08/18,NYC14,2,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/21 6:13PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,25000,tesrj101,robih102,,,,,,
NY1191308190,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/08/19,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/23 7:21PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,8000,adamb104,froma101,,,,,,
NY1191308200,"""version 7RS(19) of 07/07/92""",PIT,NY1,1913/08/20,NYC14,0,0:00PM,day,false,"""137""","""Greg Beston""","""Greg Beston""",2005/02/26 4:56PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,8000,mcqug103,marqr102,,,,,,
NY1191308210,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/08/21,NYC14,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/24 1:20PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,10000,mathc102,stace101,,,,,,
NY1191308220,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/08/22,NYC14,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/24 7:49PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8000,tesrj101,chenl101,,,,,,
NY1191308230,"""version 7RS(19) of 07/07/92""",CHN,NY1,1913/08/23,NYC14,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/26 7:49PM,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,30000,marqr102,smitc107,,,,,,
NY1191308250,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/08/25,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/28 7:41PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8000,crand101,amesr101,,,,,,
NY1191308260,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/08/26,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/29 7:43PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,87,7500,mathc102,johnc102,,,,,,
NY1191308270,"""version 7RS(19) of 07/07/92""",CIN,NY1,1913/08/27,NYC14,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/30 7:53PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2500,browm102,froma101,,,,,,
NY1191309011,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/09/01,NYC14,1,0:00AM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/10 1:22PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,10000,demaa101,hesso101,,,,,,
NY1191309012,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/09/01,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/10 3:47PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,160,25000,marqr102,rudod101,,,,,,
NY1191309020,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/09/02,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/13 7:58PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,perdh101,tesrj101,,,,,,
NY1191309030,"""version 7RS(19) of 07/07/92""",BSN,NY1,1913/09/03,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/16 1:23PM,odayh101,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,91,4000,tylel101,mathc102,,,,,,
NY1191309041,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/04,NYC14,1,0:00,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/18 1:29PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,ragap101,marqr102,,,,,,
NY1191309042,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/04,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/18 4:31PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,94,15000,tesrj101,yinge101,,,,,,
NY1191309050,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/05,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/02/19 7:38PM,brenb901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,90,2000,demaa101,ruckn101,,,,,,
NY1191309060,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/06,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/21 7:41PM,easom101,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,88,12000,reule101,mathc102,,,,,,
NY1191309080,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/08,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/23 3:58PM,easom101,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,8000,marqr102,ragap101,,,,,,
NY1191309240,"""version 7RS(19) of 07/07/92""",BRO,NY1,1913/09/24,NYC14,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/12 1:13PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,92,8000,mathc102,reule101,,,,,,
NY1191310021,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/02,NYC14,1,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/20 7:50PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,marqr102,chalg101,,,,,,
NY1191310022,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/02,NYC14,2,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/21 1:18PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,86,16000,seatt102,hearb102,,,,,,
NY1191310031,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/03,NYC14,1,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/22 1:21PM,ortha101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,tesrj101,camnh101,demaa101,,,,,
NY1191310032,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/03,NYC14,2,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2014/03/22 7:48PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,97,9000,,,,,,,,
NY1191310041,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/04,NYC14,1,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/24 1:11PM,klemb901,ortha101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,crand101,brena101,,,,,,
NY1191310042,"""version 7RS(19) of 07/07/92""",PHI,NY1,1913/10/04,NYC14,2,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/24 3:42PM,ortha101,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,10000,froma101,alexg102,wilth102,,,,,
BOS191304100,"""version 7RS(19) of 07/07/92""",PHA,BOS,1913/04/10,BOS07,0,0:00PM,day,false,"""574,269,163,266""","""Cliff Blau""","""Cliff Blau""",2024/10/26 4:48PM,dinnb101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,sunny,142,20000,plane101,woodj108,,,,,,
BOS191304120,"""version 7RS(19) of 07/07/92""",PHA,BOS,1913/04/12,BOS07,0,0:00PM,day,false,"""71,163,266""","""Rob Wood""","""Rob Wood""",2025/03/16 3:54PM,hartb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,4000,plane101,leond102,,,,,,
BOS191304140,"""version 7RS(19) of 07/07/92""",NYA,BOS,1913/04/14,BOS07,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/02 8:03PM,dinnb101,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,6000,woodj108,caldr101,,,,,,
BOS191304150,"""version 7RS(19) of 07/07/92""",NYA,BOS,1913/04/15,BOS07,0,0:00PM,day,false,"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/03 10:39AM,hartb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,3500,keatr101,hallc103,,,,,,
BOS191305010,"""version 7RS(19) of 07/07/92""",WS1,BOS,1913/05/01,BOS07,0,0:00PM,day,false,"""71,163,222,408,408a,574""","""Jim Herdman""","""Jim Herdman""",2024/10/29 7:56PM,connt901,mcgre901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,142,8000,obrib101,hught103,,,,,,
BOS191305020,"""version 7RS(19) of 07/07/92""",WS1,BOS,1913/05/02,BOS07,0,0:00PM,day,false,"""71,163,222,408a,427,574""","""Jim Herdman""","""Jim Herdman""",2025/02/01 3:39PM,connt901,mcgre901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,118,7500,groob101,leond102,,,,,,
BOS191305030,"""version 7RS(19) of 07/07/92""",WS1,BOS,1913/05/03,BOS07,0,0:00PM,day,false,"""71,163,222,408a,427""","""Jim Herdman""","""Jim Herdman""",2025/02/02 10:59PM,connt901,mcgre901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,142,19722,johnw102,bedih101,,,,,,
BOS191305050,"""version 7RS(19) of 07/07/92""",WS1,BOS,1913/05/05,BOS07,0,0:00PM,day,false,"""71,163,222,408a,427,574""","""Jim Herdman""","""Jim Herdman""",2025/02/03 6:41PM,connt901,mcgre901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,11000,johnw102,obrib101,,,,,,
BOS191306030,"""version 7RS(19) of 07/07/92""",CHA,BOS,1913/06/03,BOS07,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/04 3:44PM,connt901,mcgre901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,111,14000,woodj108,russr102,,,,,,
BOS191306040,"""version 7RS(19) of 07/07/92""",CHA,BOS,1913/06/04,BOS07,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/06 1:52PM,mcgre901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,7500,cicoe101,obrib101,,,,,,
BOS191306050,"""version 7RS(19) of 07/07/92""",CHA,BOS,1913/06/05,BOS07,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/07 7:47PM,connt901,mcgre901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5500,scotj104,leond102,,,,,,
BOS191306060,"""version 7RS(19) of 07/07/92""",CHA,BOS,1913/06/06,BOS07,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/09 2:27PM,mcgre901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,139,4500,woodj108,russr102,,,,,,
BOS191306090,"""version 7RS(19) of 07/07/92""",CLE,BOS,1913/06/09,BOS07,0,0:00PM,day,false,"""39,71,85,163,574""","""Rob Wood""","""Rob Wood""",2025/02/16 6:00PM,connt901,mcgre901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,7500,bedih101,falkc101,,,,,,
BOS191306100,"""version 7RS(19) of 07/07/92""",CLE,BOS,1913/06/10,BOS07,0,0:00PM,day,false,"""71,588""","""Rob Wood/RWood""","""Rob Wood/RWood""",2022/06/16 11:16PM,mcgre901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,7000,collr103,gregv101,,,,,,
BOS191306110,"""version 7RS(19) of 07/07/92""",CLE,BOS,1913/06/11,BOS07,0,0:00PM,day,false,"""574,163,39,85,71""","""Cliff Blau""","""Cliff Blau""",2025/02/19 5:48PM,mcgre901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,204,7500,gregv101,leond102,,,,,,
