game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gwrbi
COL199407200,CHN,COL,DEN01,1994/07/20,0,3:07,day,false,quicj901,hohnb901,davig901,davib902,pitches,68,rtol,8,dry,none,overcast,206,60173,verer001,reeds001,plesd001,,
COL199407220,FLO,COL,DEN01,1994/07/22,0,7:06,night,false,rapue901,bonig901,westj901,bellw901,pitches,93,fromlf,9,dry,none,night,145,58613,rappp001,painl001,,,
COL199407230,FLO,COL,DEN01,1994/07/23,0,7:02,night,false,bonig901,westj901,bellw901,rapue901,pitches,0,unknown,-1,damp,drizzle,night,161,70289,freem001,scher001,ruffb001,,
COL199407240,FLO,COL,DEN01,1994/07/24,0,1:08,day,false,westj901,bellw901,rapue901,bonig901,none,89,torf,10,unknown,none,sunny,188,68045,nen-r001,blaiw001,,,
COL199408050,LAN,COL,DEN01,1994/08/05,0,7:05,night,false,gormb901,barnr901,bellw901,grege901,pitches,83,rtol,0,dry,none,night,186,70283,martr002,leskc001,worrt001,,
COL199408070,LAN,COL,DEN01,1994/08/07,0,3:05,day,false,barnr901,bellw901,grege901,gormb901,pitches,95,rtol,16,dry,none,cloudy,160,70372,herso001,harrg002,,,
COL199408080,LAN,COL,DEN01,1994/08/08,0,2:05,day,false,bellw901,grege901,gormb901,barnr901,pitches,0,unknown,-1,dry,none,sunny,186,52634,ruffb001,worrt001,,,
COL199408090,ATL,COL,DEN01,1994/08/09,0,7:09,night,false,mcshj901,willc901,darlg901,kellj901,pitches,82,rtol,10,dry,none,night,180,61595,mcmig001,niedd001,,,
COL199408100,ATL,COL,DEN01,1994/08/10,0,7:05,night,false,willc901,darlg901,kellj901,mcshj901,pitches,84,ltor,12,dry,none,night,119,65157,ritzk001,glavt001,reeds001,,
COL199408110,ATL,COL,DEN01,1994/08/11,0,3:08,day,false,darlg901,kellj901,mcshj901,willc901,pitches,85,rtol,6,wet,none,cloudy,157,65043,maddg002,painl001,,,
OAK199404110,TOR,OAK,OAK01,1994/04/11,0,1:12,day,true,phild901,roe-r901,mcclt901,scotd901,none,70,tocf,6,unknown,none,sunny,185,40551,hentp001,wittb001,,,
OAK199404120,TOR,OAK,OAK01,1994/04/12,0,7:06,night,true,roe-r901,mcclt901,scotd901,phild901,pitches,65,tocf,12,dry,none,night,170,24970,darlr001,spolp001,,,
OAK199404130,TOR,OAK,OAK01,1994/04/13,0,7:37,night,true,mcclt901,scotd901,phild901,roe-r901,pitches,55,tocf,12,dry,none,night,255,12397,ontis001,cadag001,,,
OAK199404140,MIN,OAK,OAK01,1994/04/14,0,1:06,day,true,scotd901,phild901,roe-r901,mcclt901,pitches,63,tocf,10,dry,none,sunny,157,15052,tromm001,ecked001,aguir001,,
OAK199404150,MIN,OAK,OAK01,1994/04/15,0,7:07,night,true,phild901,roe-r901,mcclt901,scotd901,pitches,60,rtol,15,dry,none,night,188,14196,deshj001,vanpt001,aguir001,,
OAK199404160,MIN,OAK,OAK01,1994/04/16,0,1:06,day,true,roe-r901,mcclt901,scotd901,phild901,pitches,65,fromrf,12,dry,none,cloudy,137,30063,wittb001,guthm001,,,
OAK199404170,MIN,OAK,OAK01,1994/04/17,0,1:07,day,true,mcclt901,scotd901,phild901,roe-r901,pitches,63,ltor,6,dry,none,sunny,149,24251,darlr001,erics001,,,
OAK199404270,BOS,OAK,OAK01,1994/04/27,0,7:36,night,true,brinj901,merrd901,reilm901,welkt901,pitches,60,tocf,12,dry,none,night,142,15250,violf001,darlr001,russj001,,
OAK199404280,BOS,OAK,OAK01,1994/04/28,0,1:16,day,true,merrd901,reilm901,welkt901,brinj901,pitches,64,rtol,6,dry,none,sunny,164,17142,darwd001,vanpt001,russj001,,
OAK199404290,NYA,OAK,OAK01,1994/04/29,0,7:07,night,true,kaisk901,shulj901,tscht901,denkd901,pitches,53,tocf,10,dry,none,night,208,17094,abboj001,welcb001,hernx001,,
OAK199404300,NYA,OAK,OAK01,1994/04/30,0,1:05,day,true,shulj901,tscht901,denkd901,kaisk901,pitches,62,tocf,12,dry,none,sunny,169,25683,key-j001,jimem001,,,
OAK199405010,NYA,OAK,OAK01,1994/05/01,0,1:07,day,true,tscht901,kaisk901,(none),shulj901,pitches,60,tocf,10,dry,none,sunny,180,27202,wittb001,perem001,,,
OAK199405030,BAL,OAK,OAK01,1994/05/03,0,7:06,night,true,younl901,hirsj901,kaisk901,garcr901,pitches,60,tocf,4,dry,none,night,190,12762,mcdob001,darlr001,,,
OAK199405040,BAL,OAK,OAK01,1994/05/04,0,7:36,night,true,kaisk901,hirsj901,garcr901,younl901,pitches,60,tolf,10,dry,none,night,206,10399,smitl001,ecked001,willm004,,
OAK199405160,TEX,OAK,OAK01,1994/05/16,0,7:06,night,true,johnm901,meric901,cobld901,hendt901,pitches,58,tolf,10,dry,none,night,254,19269,henkt001,taylb001,,,
OAK199405170,TEX,OAK,OAK01,1994/05/17,0,7:07,night,true,meric901,cobld901,hendt901,johnm901,pitches,56,tolf,2,wet,none,night,229,16359,carpc001,ontis001,honer001,,
OAK199405180,TEX,OAK,OAK01,1994/05/18,0,12:19,day,true,cobld901,hendt901,johnm901,meric901,pitches,63,tocf,10,dry,none,sunny,181,25041,rogek001,wittb001,,,
OAK199405200,CHA,OAK,OAK01,1994/05/20,0,7:07,night,true,roe-r901,mcclt901,scotd901,phild901,pitches,61,unknown,-1,dry,none,night,178,21897,ferna001,darlr001,,,
OAK199405210,CHA,OAK,OAK01,1994/05/21,0,1:05,day,true,mcclt901,scotd901,phild901,roe-r901,pitches,68,unknown,-1,dry,none,sunny,207,25109,delej001,taylb001,mccak001,,
OAK199405220,CHA,OAK,OAK01,1994/05/22,0,1:06,day,true,scotd901,phild901,roe-r901,mcclt901,pitches,65,tocf,10,dry,none,sunny,165,29176,berej002,reyec001,,,
OAK199405230,SEA,OAK,OAK01,1994/05/23,0,7:06,night,true,hendt901,meric901,culbf901,cobld901,pitches,70,tocf,15,dry,none,night,176,11337,wittb001,flemd001,ecked001,,
OAK199405240,SEA,OAK,OAK01,1994/05/24,0,7:05,night,true,meric901,culbf901,cobld901,hendt901,pitches,59,tocf,12,dry,none,night,168,13087,jimem001,hibbg001,,,
OAK199405250,SEA,OAK,OAK01,1994/05/25,0,12:15,day,true,culbf901,cobld901,hendt901,meric901,pitches,67,ltor,15,dry,none,cloudy,156,18943,johnr005,darlr001,,,
OAK199406030,CLE,OAK,OAK01,1994/06/03,0,7:07,night,true,shulj901,culbf901,onorb901,tscht901,pitches,64,fromrf,10,dry,none,night,195,16891,clarm002,wittb001,,,
OAK199406040,CLE,OAK,OAK01,1994/06/04,0,1:07,day,true,culbf901,onorb901,tscht901,shulj901,pitches,70,torf,5,dry,none,sunny,176,23061,morrj001,jimem001,,,
OAK199406050,CLE,OAK,OAK01,1994/06/05,0,7:07,night,true,onorb901,tscht901,shulj901,culbf901,pitches,63,torf,15,dry,none,night,170,21249,nagyc001,darlr001,,,
OAK199406060,MIL,OAK,OAK01,1994/06/06,0,7:06,night,true,beane901,brinj901,merrd901,reilm901,pitches,61,rtol,3,dry,none,night,179,11503,eldrc001,vanpt001,fettm001,,
OAK199406070,MIL,OAK,OAK01,1994/06/07,0,7:07,night,true,brinj901,merrd901,reilm901,beane901,pitches,65,torf,16,dry,none,night,161,10614,taylb001,henrd002,ecked001,,
OAK199406080,MIL,OAK,OAK01,1994/06/08,0,7:37,night,true,merrd901,reilm901,beane901,brinj901,pitches,65,torf,15,dry,none,night,186,11398,boner001,horsv001,,,
OAK199406210,KCA,OAK,OAK01,1994/06/21,0,7:06,night,true,cobld901,meric901,hendt901,cedeg901,pitches,65,rtol,15,dry,none,night,165,13724,belis001,darlr001,meacr001,,
OAK199406220,KCA,OAK,OAK01,1994/06/22,0,7:36,night,true,meric901,hendt901,cedeg901,cobld901,pitches,63,torf,5,dry,none,night,179,12420,gordt001,vanpt001,,,
OAK199406230,KCA,OAK,OAK01,1994/06/23,0,1:09,day,true,hendt901,cedeg901,cobld901,meric901,pitches,66,tocf,10,dry,none,sunny,147,23567,wittb001,coned001,,,
OAK199406240,DET,OAK,OAK01,1994/06/24,0,7:07,night,true,younl901,barrt901,garcr901,hirsj901,pitches,62,unknown,-1,dry,none,night,161,24456,ontis001,welld001,ecked001,,
OAK199406250,DET,OAK,OAK01,1994/06/25,0,1:06,day,true,barrt901,garcr901,hirsj901,younl901,pitches,65,unknown,-1,dry,none,sunny,201,30041,acrem001,boevj001,ecked001,,
OAK199406260,DET,OAK,OAK01,1994/06/26,0,1:06,day,true,garcr901,hirsj901,younl901,barrt901,pitches,80,rtol,15,dry,none,sunny,156,23694,darlr001,moorm001,,,
OAK199406270,CAL,OAK,OAK01,1994/06/27,0,7:07,night,true,mcclt901,scotd901,phild901,roe-r901,pitches,64,unknown,-1,dry,none,night,173,15141,vanpt001,andeb002,,,
OAK199406280,CAL,OAK,OAK01,1994/06/28,0,7:05,night,true,scotd901,phild901,roe-r901,mcclt901,pitches,61,torf,13,dry,none,night,155,14525,wittb001,leftp001,,,
OAK199406290,CAL,OAK,OAK01,1994/06/29,0,12:16,day,true,phild901,roe-r901,mcclt901,scotd901,pitches,66,fromcf,15,dry,none,sunny,127,24010,ecked001,finlc001,,,
OAK199407140,BOS,OAK,OAK01,1994/07/14,0,6:16,night,true,clara901,koscg901,morrd901,barnl901,pitches,63,tocf,22,dry,none,night,173,40457,clemr001,vanpt001,,,
OAK199407150,BOS,OAK,OAK01,1994/07/15,0,7:07,night,true,koscg901,morrd901,barnl901,clara901,pitches,62,tolf,15,dry,none,night,157,23607,nabhc001,ecked001,ryank001,,
OAK199407160,BOS,OAK,OAK01,1994/07/16,0,8:45,night,true,morrd901,barnl901,clara901,koscg901,pitches,59,unknown,-1,dry,none,night,172,26540,darlr001,selea001,,,
OAK199407170,BOS,OAK,OAK01,1994/07/17,0,1:07,day,true,barnl901,clara901,koscg901,morrd901,pitches,65,tolf,10,dry,none,sunny,206,31480,farrs001,acrem001,ryank001,,
OAK199407180,NYA,OAK,OAK01,1994/07/18,0,8:06,night,true,mccol901,joycj901,beane901,hicke901,pitches,60,ltor,15,dry,none,night,190,20382,hernx001,vanpt001,howes001,,
OAK199407190,NYA,OAK,OAK01,1994/07/19,0,7:07,night,true,joycj901,beane901,hicke901,mccol901,pitches,64,tocf,15,dry,none,night,199,18869,wittb001,abboj001,,,
OAK199407200,NYA,OAK,OAK01,1994/07/20,0,7:37,night,true,beane901,hicke901,mccol901,joycj901,pitches,60,ltor,10,dry,none,night,149,18729,perem001,ontis001,howes001,,
OAK199407210,BAL,OAK,OAK01,1994/07/21,0,1:06,day,true,hirsj901,younl901,barrt901,garcr901,pitches,63,torf,10,dry,none,sunny,190,23504,ecked001,eichm001,,,
OAK199407220,BAL,OAK,OAK01,1994/07/22,0,7:05,night,true,younl901,barrt901,garcr901,hirsj901,pitches,63,unknown,-1,dry,none,cloudy,201,20212,mussm001,mohlm001,smitl001,,
OAK199407230,BAL,OAK,OAK01,1994/07/23,0,1:05,day,true,barrt901,garcr901,hirsj901,younl901,pitches,86,unknown,-1,dry,none,sunny,179,32068,vanpt001,ferns001,ecked001,,
OAK199407240,BAL,OAK,OAK01,1994/07/24,0,1:07,day,true,garcr901,hirsj901,younl901,barrt901,pitches,71,torf,15,dry,none,sunny,221,36227,ecked001,boltt001,,,
OAK199408050,TEX,OAK,OAK01,1994/08/05,0,7:08,night,true,barnl901,clara901,koscg901,morrd901,pitches,67,torf,10,dry,none,night,205,28489,ecked001,whitm002,,,
OAK199408060,TEX,OAK,OAK01,1994/08/06,0,8:07,night,true,clara901,koscg901,morrd901,barnl901,pitches,72,tocf,10,dry,none,night,196,35784,acrem001,henkt001,ecked001,,
OAK199408070,TEX,OAK,OAK01,1994/08/07,0,1:05,day,true,koscg901,morrd901,barnl901,clara901,pitches,72,unknown,-1,dry,none,sunny,151,44501,vanpt001,rogek001,,,
OAK199408080,CHA,OAK,OAK01,1994/08/08,0,7:06,night,true,tscht901,denkd901,culbf901,shulj901,pitches,62,unknown,-1,dry,none,night,207,20237,mcdoj001,vosbe001,,,
OAK199408090,CHA,OAK,OAK01,1994/08/09,0,7:06,night,true,denkd901,culbf901,shulj901,tscht901,pitches,66,tolf,14,dry,none,night,177,19462,brisj001,alvaw001,ecked001,,
OAK199408100,CHA,OAK,OAK01,1994/08/10,0,12:17,day,true,culbf901,shulj901,tscht901,denkd901,pitches,64,rtol,15,dry,none,sunny,217,30040,berej002,ontis001,hernr001,,
OAK199408110,SEA,OAK,OAK01,1994/08/11,0,7:07,night,true,scotd901,phild901,roe-r901,mcclt901,pitches,70,torf,10,dry,none,night,158,26808,johnr005,darlr001,,,
SDN199404040,ATL,SDN,SAN01,1994/04/04,0,2:21,day,false,froeb901,crawj901,wintm901,poncl901,pitches,65,rtol,15,dry,none,cloudy,156,42251,maddg002,benea001,,,
SDN199404050,ATL,SDN,SAN01,1994/04/05,0,7:09,night,false,crawj901,wintm901,poncl901,froeb901,pitches,72,rtol,3,dry,none,night,170,15201,glavt001,whitw001,,,
SDN199404060,ATL,SDN,SAN01,1994/04/06,0,7:37,night,false,wintm901,poncl901,froeb901,crawj901,pitches,63,rtol,2,dry,none,night,162,10756,smolj001,ashba002,,,
SDN199404070,ATL,SDN,SAN01,1994/04/07,0,1:08,day,false,poncl901,froeb901,crawj901,willc901,pitches,68,rtol,12,dry,none,overcast,216,16734,mcmig001,sagea001,,,
SDN199404080,FLO,SDN,SAN01,1994/04/08,0,7:07,night,false,relic901,wendh901,marsr901,hirsm901,pitches,60,unknown,-1,wet,none,night,141,12850,sands002,weatd001,hofft001,,
SDN199404090,FLO,SDN,SAN01,1994/04/09,0,7:05,night,false,wendh901,marsr901,hirsm901,relic901,pitches,62,unknown,-1,wet,none,night,168,16343,rappp001,benea001,,,
SDN199404100,FLO,SDN,SAN01,1994/04/10,0,5:07,night,false,marsr901,hirsm901,relic901,wendh901,pitches,66,ltor,2,dry,none,sunny,163,14596,hougc001,whitw001,harvb001,,
SDN199404180,NYN,SDN,SAN01,1994/04/18,0,7:07,night,false,rungp901,demud901,hallt901,laynj901,pitches,69,ltor,3,dry,none,night,159,8037,harrg003,hursj001,hofft001,,
SDN199404190,NYN,SDN,SAN01,1994/04/19,0,7:05,night,false,demud901,hallt901,laynj901,rungp901,pitches,67,tocf,2,dry,none,night,195,8613,sabeb001,benea001,franj001,,
SDN199404200,MON,SDN,SAN01,1994/04/20,0,7:36,night,false,hallt901,laynj901,rungp901,demud901,pitches,60,rtol,5,dry,none,night,165,7095,fassj001,sands002,rojam001,,
SDN199404210,MON,SDN,SAN01,1994/04/21,0,1:07,day,false,laynj901,rungp901,demud901,hallt901,pitches,64,rtol,3,dry,none,cloudy,177,11420,hillk001,whitw001,rojam001,,
SDN199404220,PHI,SDN,SAN01,1994/04/22,0,7:05,night,false,davig901,quicj901,davib902,hohnb901,pitches,62,tocf,1,dry,none,night,171,19069,hofft001,westd001,,,
SDN199404230,PHI,SDN,SAN01,1994/04/23,0,7:05,night,false,quicj901,davib902,hohnb901,davig901,pitches,60,rtol,10,dry,none,night,165,32745,maust001,riveb001,martp002,,
SDN199404240,PHI,SDN,SAN01,1994/04/24,0,1:05,day,false,davib902,hohnb901,davig901,quicj901,pitches,63,ltor,8,dry,none,sunny,173,11403,benea001,schic002,hofft001,,
SDN199405060,COL,SDN,SAN01,1994/05/06,0,7:05,night,false,marsr901,wendh901,vanol901,relic901,pitches,64,unknown,-1,dry,none,night,158,15574,benea001,harkm001,,,
SDN199405070,COL,SDN,SAN01,1994/05/07,0,7:05,night,false,wendh901,vanol901,relic901,marsr901,pitches,0,unknown,-1,dry,none,night,169,36296,hofft001,ruffb001,,,
SDN199405080,COL,SDN,SAN01,1994/05/08,0,1:06,day,false,vanol901,relic901,(none),marsr901,pitches,67,ltor,3,dry,none,sunny,178,14328,niedd001,harrg003,reeds001,,
SDN199405090,CIN,SDN,SAN01,1994/05/09,0,7:07,night,false,pullf901,bonig901,rapue901,westj901,pitches,64,tocf,2,dry,none,night,156,12764,ruffj001,martp002,branj001,,
SDN199405100,CIN,SDN,SAN01,1994/05/10,0,7:05,night,false,bonig901,rapue901,westj901,pullf901,pitches,65,tocf,3,dry,none,night,137,7311,rijoj001,martj002,,,
SDN199405110,CIN,SDN,SAN01,1994/05/11,0,7:35,night,false,rapue901,westj901,pullf901,bonig901,pitches,66,tocf,2,dry,none,night,190,13296,schop001,benea001,carrh001,,
SDN199405230,SFN,SDN,SAN01,1994/05/23,0,7:07,night,false,wintm901,froeb901,crawj901,poncl901,pitches,68,tocf,2,dry,none,night,132,13792,whitw001,portm001,hofft001,,
SDN199405240,SFN,SDN,SAN01,1994/05/24,0,7:05,night,false,froeb901,crawj901,poncl901,wintm901,pitches,65,rtol,5,dry,none,night,173,13728,hamij002,hickb001,hofft001,,
SDN199405250,SFN,SDN,SAN01,1994/05/25,0,7:36,night,false,crawj901,poncl901,wintm901,froeb901,pitches,65,tocf,2,dry,none,night,157,13159,burkj001,ashba002,beckr001,,
SDN199405260,SFN,SDN,SAN01,1994/05/26,0,1:07,day,false,poncl901,wintm901,froeb901,crawj901,pitches,67,tocf,5,dry,none,cloudy,166,18121,vanlb001,benea001,beckr001,,
SDN199405270,SLN,SDN,SAN01,1994/05/27,0,7:07,night,false,hallt901,kellj901,rungp901,demud901,pitches,0,unknown,-1,dry,none,night,163,35886,sands002,tewkb001,hofft001,,
SDN199405280,SLN,SDN,SAN01,1994/05/28,0,7:07,night,false,kellj901,rungp901,demud901,hallt901,pitches,0,unknown,-1,dry,none,night,165,26281,whitw001,watsa001,,,
SDN199405290,SLN,SDN,SAN01,1994/05/29,0,1:06,day,false,rungp901,demud901,hallt901,kellj901,none,73,ltor,4,unknown,unknown,unknown,176,16410,hamij002,urbat001,tabaj001,,
SDN199405300,PIT,SDN,SAN01,1994/05/30,0,6:06,night,false,quicj901,davib902,davig901,hohnb901,pitches,64,ltor,5,dry,none,night,142,12756,ashba002,manzr001,,,
SDN199405310,PIT,SDN,SAN01,1994/05/31,0,7:05,night,false,davib902,davig901,hohnb901,quicj901,pitches,70,rtol,12,dry,none,night,161,7094,benea001,cooks001,,,
SDN199406010,PIT,SDN,SAN01,1994/06/01,0,1:07,day,false,davig901,hohnb901,quicj901,davib902,pitches,71,ltor,7,dry,none,sunny,187,13505,martp002,liebj001,hofft001,,
SDN199406140,CHN,SDN,SAN01,1994/06/14,0,7:07,night,false,rapue901,pullf901,bonig901,westj901,pitches,66,rtol,8,dry,none,night,225,20220,myerr001,hofft001,crimc001,,
SDN199406150,CHN,SDN,SAN01,1994/06/15,0,7:37,night,false,pullf901,bonig901,westj901,rapue901,pitches,62,ltor,3,dry,none,night,165,16792,tracs001,hamij002,,,
SDN199406160,CHN,SDN,SAN01,1994/06/16,0,1:06,day,false,bonig901,westj901,rapue901,pullf901,pitches,74,ltor,10,dry,none,sunny,143,16160,ashba002,bankw001,,,
SDN199406170,HOU,SDN,SAN01,1994/06/17,0,7:07,night,false,gormb901,ripps901,tatat901,grege901,pitches,0,unknown,-1,dry,none,night,132,16693,benea001,swing001,hofft001,,
SDN199406180,HOU,SDN,SAN01,1994/06/18,0,7:04,night,false,ripps901,tatat901,grege901,gormb901,pitches,0,unknown,-1,dry,none,night,184,31815,reyns001,campm001,,,
SDN199406190,HOU,SDN,SAN01,1994/06/19,0,1:07,day,false,tatat901,grege901,gormb901,ripps901,pitches,75,tocf,8,dry,none,sunny,163,17450,sands002,willb001,hofft001,,
SDN199406200,LAN,SDN,SAN01,1994/06/20,0,7:06,night,false,monte901,darlg901,willc901,mcshj901,pitches,69,ltor,2,dry,none,night,171,17371,grosk001,hamij002,worrt001,,
SDN199406210,LAN,SDN,SAN01,1994/06/21,0,7:06,night,false,darlg901,willc901,mcshj901,monte901,pitches,73,tocf,4,dry,none,night,243,21439,tabaj001,seanr001,,,
SDN199406220,LAN,SDN,SAN01,1994/06/22,0,1:07,day,false,willc901,mcshj901,monte901,darlg901,pitches,77,ltor,4,dry,none,sunny,187,30978,campm001,dreid001,hofft001,,
SDN199406300,NYN,SDN,SAN01,1994/06/30,0,7:06,night,false,vanol901,quicj901,hohnb901,davig901,pitches,75,tocf,8,dry,none,night,140,8108,sabeb001,hamij002,manzj001,,
SDN199407010,NYN,SDN,SAN01,1994/07/01,0,7:07,night,false,quicj901,hohnb901,davig901,vanol901,pitches,0,unknown,-1,dry,none,night,179,32763,joneb003,krueb001,,,
SDN199407020,NYN,SDN,SAN01,1994/07/02,0,7:07,night,false,hohnb901,davig901,vanol901,quicj901,pitches,75,tocf,2,dry,none,night,142,10227,ashba002,jacoj001,,,
SDN199407030,NYN,SDN,SAN01,1994/07/03,0,1:07,day,false,davig901,vanol901,quicj901,hohnb901,pitches,77,ltor,3,dry,none,sunny,128,14219,benea001,smitp001,,,
SDN199407040,PHI,SDN,SAN01,1994/07/04,0,6:05,night,false,riekr901,wendh901,relic901,hirsm901,pitches,72,ltor,2,dry,none,night,175,23676,jackd001,sands002,,,
SDN199407050,PHI,SDN,SAN01,1994/07/05,0,7:05,night,false,wendh901,relic901,hirsm901,riekr901,pitches,72,tocf,2,dry,none,night,148,7812,hamij002,munob001,,,
SDN199407060,PHI,SDN,SAN01,1994/07/06,0,1:07,day,false,relic901,hirsm901,riekr901,wendh901,pitches,75,ltor,12,dry,none,sunny,172,12113,krueb001,westd001,hofft001,,
SDN199407070,MON,SDN,SAN01,1994/07/07,0,7:06,night,false,hallt901,laynj901,rungp901,herna901,pitches,72,tocf,8,dry,none,night,152,10728,hillk001,ashba002,,,
SDN199407080,MON,SDN,SAN01,1994/07/08,0,7:06,night,false,laynj901,rungp901,herna901,hallt901,pitches,0,unknown,-1,dry,none,night,147,14386,ruetk001,benea001,,,
SDN199407090,MON,SDN,SAN01,1994/07/09,0,7:06,night,false,rungp901,herna901,hallt901,laynj901,pitches,0,unknown,-1,dry,none,night,173,13286,henrb001,sands002,,,
SDN199407100,MON,SDN,SAN01,1994/07/10,0,1:07,day,false,herna901,hallt901,laynj901,rungp901,pitches,75,ltor,8,dry,none,sunny,155,15848,fassj001,hamij002,rojam001,,
SDN199407250,COL,SDN,SAN01,1994/07/25,0,8:07,night,false,danlk901,poncl901,crawj901,wintm901,pitches,74,ltor,2,dry,none,night,183,9195,ritzk001,benea001,ruffb001,,
SDN199407260,COL,SDN,SAN01,1994/07/26,0,7:07,night,false,poncl901,crawj901,wintm901,danlk901,pitches,76,ltor,1,dry,none,night,170,11896,thomm002,sands002,reeds001,,
SDN199407270,COL,SDN,SAN01,1994/07/27,0,7:35,night,false,crawj901,wintm901,danlk901,poncl901,pitches,0,unknown,-1,dry,none,night,175,9666,hamij002,painl001,maust001,,
SDN199407280,CIN,SDN,SAN01,1994/07/28,0,7:05,night,false,gormb901,ripps901,tatat901,grege901,pitches,73,ltor,8,dry,none,night,182,10538,hofft001,ruffj001,,,
SDN199407290,CIN,SDN,SAN01,1994/07/29,0,7:06,night,false,ripps901,tatat901,grege901,gormb901,pitches,0,unknown,-1,dry,none,night,172,18393,schop001,ashba002,branj001,,
SDN199407300,CIN,SDN,SAN01,1994/07/30,0,7:05,night,false,tatat901,grege901,gormb901,ripps901,pitches,70,unknown,-1,dry,none,night,170,16553,carrh001,hofft001,,,
SDN199407310,CIN,SDN,SAN01,1994/07/31,0,1:06,day,false,grege901,gormb901,ripps901,tatat901,pitches,75,ltor,12,dry,none,sunny,186,28147,branj001,martp002,,,
MON199404080,CHN,MON,MON02,1994/04/08,0,2:06,day,false,gormb901,tatat901,grege901,ripps901,pitches,0,unknown,-1,dry,none,dome,175,47001,tracs001,martp001,,,
MON199404090,CHN,MON,MON02,1994/04/09,0,1:37,day,false,tatat901,grege901,ripps901,gormb901,pitches,0,unknown,-1,dry,none,dome,191,38635,plesd001,wettj001,myerr001,,
MON199404100,CHN,MON,MON02,1994/04/10,0,1:37,day,false,grege901,ripps901,gormb901,tatat901,pitches,0,unknown,-1,dry,none,dome,162,16183,hillk001,guzmj001,,,
MON199404110,CIN,MON,MON02,1994/04/11,0,7:35,night,false,davib902,bellw901,davig901,quicj901,pitches,0,unknown,-1,dry,none,dome,213,12526,carrh001,hereg001,,,
MON199404120,CIN,MON,MON02,1994/04/12,0,7:35,night,false,bellw901,davig901,quicj901,davib902,pitches,0,unknown,-1,dry,none,dome,138,12466,pught001,boucd001,,,
MON199404130,CIN,MON,MON02,1994/04/13,0,7:38,night,false,davig901,quicj901,davib902,bellw901,pitches,0,unknown,-1,dry,none,dome,135,14072,wettj001,mcelc001,,,
MON199404260,SFN,MON,MON02,1994/04/26,0,7:07,night,false,hohnb901,davig901,quicj901,davib902,pitches,70,unknown,-1,dry,none,dome,165,14642,fassj001,swifb001,rojam001,,
MON199404270,SFN,MON,MON02,1994/04/27,0,7:36,night,false,davig901,quicj901,davib902,hohnb901,pitches,0,unknown,-1,dry,none,dome,157,11605,hillk001,portm001,,,
MON199404290,SDN,MON,MON02,1994/04/29,0,7:35,night,false,vanol901,hallt901,laynj901,rungp901,pitches,0,unknown,-1,dry,none,dome,152,15114,ruetk001,benea001,rojam001,,
MON199404300,SDN,MON,MON02,1994/04/30,0,1:39,day,false,hallt901,laynj901,rungp901,vanol901,pitches,0,unknown,-1,dry,none,dome,220,18314,martp001,sagea001,rojam001,,
MON199405010,SDN,MON,MON02,1994/05/01,0,1:36,day,false,laynj901,rungp901,vanol901,hallt901,pitches,0,unknown,-1,dry,none,dome,221,20626,shawj001,maust001,,,
MON199405020,LAN,MON,MON02,1994/05/02,0,7:37,night,false,mcshj901,monte901,kellj901,riekr901,pitches,0,unknown,-1,dry,none,dome,194,13262,hillk001,grosk001,rojam001,,
MON199405030,LAN,MON,MON02,1994/05/03,0,7:37,night,false,monte901,kellj901,riekr901,mcshj901,pitches,0,unknown,-1,dry,none,dome,182,15413,herso001,hendr002,,,
MON199405040,LAN,MON,MON02,1994/05/04,0,1:37,day,false,kellj901,riekr901,mcshj901,monte901,pitches,0,unknown,-1,dry,none,dome,205,16875,rojam001,worrt001,,,
MON199405090,NYN,MON,MON02,1994/05/09,0,7:37,night,false,poncl901,wintm901,bellw901,crawj901,pitches,0,unknown,-1,dry,none,dome,174,13194,masor001,rojam001,franj001,,
MON199405100,NYN,MON,MON02,1994/05/10,0,7:36,night,false,wintm901,bellw901,crawj901,poncl901,pitches,0,unknown,-1,dry,none,dome,186,13158,lintd001,wettj001,,,
MON199405110,NYN,MON,MON02,1994/05/11,0,7:34,night,false,bellw901,crawj901,poncl901,wintm901,pitches,0,unknown,-1,dry,none,dome,155,18511,martp001,smitp001,rojam001,,
MON199405130,SLN,MON,MON02,1994/05/13,0,7:36,night,false,westj901,pullf901,bonig901,rapue901,pitches,0,unknown,-1,dry,none,dome,164,19427,fassj001,palav001,wettj001,,
MON199405140,SLN,MON,MON02,1994/05/14,0,1:38,day,false,pullf901,bonig901,rapue901,westj901,pitches,0,unknown,-1,dry,none,dome,181,18181,cormr001,hillk001,perem002,,
MON199405150,SLN,MON,MON02,1994/05/15,0,1:35,day,false,bonig901,rapue901,westj901,pullf901,pitches,0,unknown,-1,unknown,unknown,dome,202,30471,wettj001,rodrr004,,,
MON199405270,COL,MON,MON02,1994/05/27,0,7:35,night,false,westj901,pullf901,bonig901,rapue901,pitches,0,unknown,-1,dry,none,dome,157,22882,whitg001,painl001,wettj001,,
MON199405280,COL,MON,MON02,1994/05/28,0,1:37,day,false,pullf901,bonig901,rapue901,westj901,pitches,0,unknown,-1,unknown,unknown,dome,216,30452,ruffb001,scott002,bottk001,,
