game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,innings,ump2b,ump3b,edittime
KCM193806051,"""version 7RS(19) of 07/07/92""",ATN,KCM,KAN05,1938/06/05,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 7:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,bradf104,mitcb104,,,mcdou901,walla901,,,,
KCM193806052,"""version 7RS(19) of 07/07/92""",ATN,KCM,KAN05,1938/06/05,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 7:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,smith111,mitcb104,,,walla901,mcdou901,7,,,
KCM193806060,"""version 7RS(19) of 07/07/92""",ATN,KCM,WIC01,1938/06/06,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 7:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,1200,barnv103,duncs101,,,fairu901,reynu901,,,,
KCM193806121,"""version 7RS(19) of 07/07/92""",BIR,KCM,KAN05,1938/06/12,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 8:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,barnv103,blacc103,,,mcdou901,walla901,,,,
KCM193806122,"""version 7RS(19) of 07/07/92""",BIR,KCM,KAN05,1938/06/12,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 8:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,kranf101,oslej101,,,walla901,mcdou901,7,,,
KCM193807080,"""version 7RS(19) of 07/07/92""",BIR,KCM,MAN01,1938/07/08,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,800,barnv103,blacc103,,,sheru901,stouu901,,,,
KCM193807101,"""version 7RS(19) of 07/07/92""",BIR,KCM,KAN05,1938/07/10,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2000,mosel101,oslej101,markj101,,,,,,,
KCM193807102,"""version 7RS(19) of 07/07/92""",BIR,KCM,KAN05,1938/07/10,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,2000,burtd101,jackb102,,,walla901,mcdou901,7,,,
KCM193807130,"""version 7RS(19) of 07/07/92""",CAG,KCM,FAR01,1938/07/13,0,exhibition,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/03 8:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,cornw101,markj101,,,knauu901,palmu902,,,,
KCM193807220,"""version 7RS(19) of 07/07/92""",CAG,KCM,REG01,1938/07/22,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 8:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,1500,cornw101,bradf104,,,mcdou902,campb901,,,,
KCM193807241,"""version 7RS(19) of 07/07/92""",CAG,KCM,BIS01,1938/07/24,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/01 9:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1200,housj103,smith111,cornw101,,shipu901,cavou901,,,,
KCM193807250,"""version 7RS(19) of 07/07/92""",CAG,KCM,FAR01,1938/07/25,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/26 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,2600,smith111,johnt108,,,wardu902,knauu901,,,,
KCM193807280,"""version 7RS(19) of 07/07/92""",CAG,KCM,DES01,1938/07/28,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 7:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,1500,johnt108,barnv103,,,martu902,johnu902,,,,
KCM193807290,"""version 7RS(19) of 07/07/92""",CAG,KCM,KAN05,1938/07/29,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 7:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,2500,trent101,smith111,,,walla901,mcdou901,,,,
KCM193808100,"""version 7RS(19) of 07/07/92""",IN7,KCM,SPR05,1938/08/10,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 8:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,smith111,armsj101,,,mitcd901,smitd902,,,,
KCM193808141,"""version 7RS(19) of 07/07/92""",IN7,KCM,KAN05,1938/08/14,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,smith111,mcalf101,,,mcdou901,walla901,,,,
KCM193808142,"""version 7RS(19) of 07/07/92""",IN7,KCM,KAN05,1938/08/14,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 6:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,coopa101,alext101,,,walla901,mcdou901,7,,,
KCM193809080,"""version 7RS(19) of 07/07/92""",IN7,KCM,KAN05,1938/09/08,0,exhibition,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/01 7:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,blacu102,mcalf101,smith111,,walla901,mcdou901,,,,
KCM193809111,"""version 7RS(19) of 07/07/92""",MEM,KCM,KAN05,1938/09/11,1,exhibition,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/01 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,3000,smith111,jeffw101,,,mcdou901,walla901,,,,
MEM193804030,"""version 7RS(19) of 07/07/92""",HOM,MEM,MEM02,1938/04/03,0,exhibition,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/09 11:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,1000,welmr101,breme101,partr102,,wallg901,goodw901,,,,
MEM193805081,"""version 7RS(19) of 07/07/92""",KCM,MEM,MEM02,1938/05/08,1,exhibition,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/15 1:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mossp101,kranf101,,,,,,,,
MEM193805082,"""version 7RS(19) of 07/07/92""",KCM,MEM,MEM02,1938/05/08,2,exhibition,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/15 2:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,jeffw101,markj101,,,,,7,,,
MEM193805151,"""version 7RS(19) of 07/07/92""",IN7,MEM,MEM02,1938/05/15,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/19 1:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,jeffw101,mcalf101,,,,,,,,
MEM193806060,"""version 7RS(19) of 07/07/92""",BIR,MEM,MEM02,1938/06/06,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/01 2:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,wilsl102,murru101,,,wallg901,goodw901,,,,
MEM193806110,"""version 7RS(19) of 07/07/92""",CAG,MEM,MEM02,1938/06/11,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/03 10:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,0,,,,,wallg901,goodw901,,,,
MEM193806121,"""version 7RS(19) of 07/07/92""",CAG,MEM,MEM02,1938/06/12,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/03 11:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mossp101,cornw101,,,,,,,,
MEM193806122,"""version 7RS(19) of 07/07/92""",CAG,MEM,MEM02,1938/06/12,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/04 12:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,jeffw101,trent101,radct101,,,,7,,,
MEM193806130,"""version 7RS(19) of 07/07/92""",CAG,MEM,MEM02,1938/06/13,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/04 12:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,wilsl102,housj103,mossp101,,,,,,,
MEM193806261,"""version 7RS(19) of 07/07/92""",ATN,MEM,MEM02,1938/06/26,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/04 11:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,mossp101,mitcb104,,,wallg901,goodw901,,,,
MEM193806262,"""version 7RS(19) of 07/07/92""",ATN,MEM,MEM02,1938/06/26,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/04 11:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,radct101,howat101,,,wallg901,,,,,
MEM193807171,"""version 7RS(19) of 07/07/92""",JAX,MEM,MEM02,1938/07/17,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/05 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,jeffw101,henrp101,radct101,,wallg901,goodw901,,,,
MEM193807172,"""version 7RS(19) of 07/07/92""",JAX,MEM,MEM02,1938/07/17,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/05 12:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,howar101,breme101,,,goodw901,wallg901,7,,,
MEM193808071,"""version 7RS(19) of 07/07/92""",KCM,MEM,BIR01,1938/08/07,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/10/28 11:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,smith111,jeffw101,,,mooru901,meicl901,,,,
MEM193808082,"""version 7RS(19) of 07/07/92""",BLG,MEM,MEM02,1938/08/08,2,exhibition,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/10/27 1:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,70,0,byrdb101,hannl102,,,wallg901,,7,,,
MEM193808140,"""version 7RS(19) of 07/07/92""",BIR,MEM,MEM02,1938/08/14,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/06 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,blacc103,hannl102,,,,,,,,
MEM193808160,"""version 7RS(19) of 07/07/92""",BIR,MEM,MEM02,1938/08/16,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/06 4:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,3000,radct101,blacc103,,,,,,,,
MEM193808220,"""version 7RS(19) of 07/07/92""",IN7,MEM,MEM02,1938/08/22,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/06 4:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,wilsl102,calhl101,mossp101,,goodw901,wallg901,,,,
MEM193809180,"""version 7RS(19) of 07/07/92""",ATN,MEM,MEM02,1938/09/18,0,lcs,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2023/12/30 2:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,radct101,evanf101,,,goodw901,wallg901,,harvu901,meanu901,
MEM193809190,"""version 7RS(19) of 07/07/92""",ATN,MEM,MEM02,1938/09/19,0,lcs,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2023/12/30 11:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,mossp101,berrc104,,,wallg901,meanu901,,harvu901,goodw901,
NNL193809240,"""version 7RS(19) of 07/07/92""",NAL,NNL,PHI17,1938/09/24,0,allstar,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2021/03/26 12:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdut101,barnv103,,,,,,,,
NNL193809250,"""version 7RS(19) of 07/07/92""",NAL,NNL,NYC14,1938/09/25,0,allstar,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2021/03/25 11:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,13000,browb107,brutj101,,,mccrf901,turnu901,,forbf901,craij901,
NW2193805150,"""version 7RS(19) of 07/07/92""",PTC,NW2,NWK04,1938/05/15,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/21 12:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdut101,smitt105,,,mccrf901,burgu901,,,,
NW2193805170,"""version 7RS(19) of 07/07/92""",PTC,NW2,TRE01,1938/05/17,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/06/21 12:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,morrb104,evanb105,,,,,,,,
NW2193805190,"""version 7RS(19) of 07/07/92""",PTC,NW2,NWK04,1938/05/19,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/21 1:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,day-l101,matll101,,,,,,,,
NW2193805301,"""version 7RS(19) of 07/07/92""",BLG,NW2,NWK04,1938/05/30,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/08 11:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,6000,porta103,mcdut101,byrdb101,,turnu901,lymaw901,,,,
NW2193805302,"""version 7RS(19) of 07/07/92""",BLG,NW2,NWK04,1938/05/30,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/08 10:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,6000,evanb105,direj101,,,turnu901,lymaw901,7,,,
NW2193806051,"""version 7RS(19) of 07/07/92""",HOM,NW2,NWK04,1938/06/05,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/22 11:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,6000,walke103,evanb105,,,,,,,,
NW2193806052,"""version 7RS(19) of 07/07/92""",HOM,NW2,NWK04,1938/06/05,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/23 12:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,6000,browr103,day-l101,,,,,7,,,
NW2193806140,"""version 7RS(19) of 07/07/92""",PH5,NW2,TRE01,1938/06/14,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/23 12:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,browj112,mcdow101,,,craij901,turnu901,,,,
NW2193806170,"""version 7RS(19) of 07/07/92""",WBS,NW2,TRE01,1938/06/17,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/23 1:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,greeh103,yokel101,evanb105,,,,,,,
NW2193806230,"""version 7RS(19) of 07/07/92""",NY5,NW2,NWK04,1938/06/23,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/23 1:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdut101,browb107,,,,,,,,
NW2193807101,"""version 7RS(19) of 07/07/92""",PTC,NW2,NWK04,1938/07/10,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/24 12:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,taylj108,browj112,,,mccrf901,curru902,,,,
NW2193807102,"""version 7RS(19) of 07/07/92""",PTC,NW2,NWK04,1938/07/10,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/24 12:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,matll101,davir103,taylj108,,turnu901,,7,,,
NW2193807171,"""version 7RS(19) of 07/07/92""",PH5,NW2,NWK04,1938/07/17,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/24 12:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdut101,mcdow101,,,,,,,,
NW2193807172,"""version 7RS(19) of 07/07/92""",PH5,NW2,NWK04,1938/07/17,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/24 1:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,millh104,browj112,,,,,7,,,
NW2193807311,"""version 7RS(19) of 07/07/92""",BIR,NW2,NYC16,1938/07/31,1,exhibition,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/19 12:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,15000,browj112,mitcb104,,,,,,,,
NW2193808120,"""version 7RS(19) of 07/07/92""",NY5,NW2,NWK04,1938/08/12,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/25 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,hollb106,evanb105,willr106,,,,,,,
NW2193808210,"""version 7RS(19) of 07/07/92""",HOM,NW2,NWK04,1938/08/21,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/27 1:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,250,0,hillj104,parkt101,,,,,,,,
NW2193808282,"""version 7RS(19) of 07/07/92""",NY5,NW2,NWK04,1938/08/28,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/22 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,10000,hillj104,mcdut101,,,,,,,,
NY5193805280,"""version 7RS(19) of 07/07/92""",BLG,NY5,PAT01,1938/05/28,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/05 1:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,stann101,willw105,,,crumj101,forbf901,,,,
NY5193806250,"""version 7RS(19) of 07/07/92""",NW2,NY5,PAT01,1938/06/25,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/28 12:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,evanb105,rectc101,,,forbf901,mccrf901,,,,
NY5193806262,"""version 7RS(19) of 07/07/92""",PTC,NY5,NYC16,1938/06/26,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 1:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,20000,taylj108,stann101,,,mccrf901,turnu901,,devoj102,craij901,
NY5193807020,"""version 7RS(19) of 07/07/92""",BLG,NY5,PAT01,1938/07/02,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 11:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,porta103,stann101,,,forbf901,wateu901,,,,
NY5193807041,"""version 7RS(19) of 07/07/92""",NW2,NY5,NYC23,1938/07/04,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 12:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5000,mcdut101,hollb106,,,mccrf901,turnu901,,(none),forbf901,
NY5193807042,"""version 7RS(19) of 07/07/92""",NW2,NY5,NYC23,1938/07/04,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 1:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,5000,mcdut101,browb107,,,mccrf901,forbf901,,(none),turnu901,
NY5193807090,"""version 7RS(19) of 07/07/92""",PTC,NY5,PAT01,1938/07/09,0,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/30 1:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,harvb101,wiggr101,,,mccrf901,forbf901,,,,
NY5193807312,"""version 7RS(19) of 07/07/92""",PTC,NY5,WAS09,1938/07/31,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/10/30 12:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10791,taylj108,browb107,,,craij901,kempe101,,lee-u901,mccrf901,
NY5193808072,"""version 7RS(19) of 07/07/92""",BLG,NY5,NYC29,1938/08/07,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/01 12:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,8000,,,,,craij901,forbf901,7,winsu901,mccrf901,
NY5193808143,"""version 7RS(19) of 07/07/92""",NW2,NY5,RED01,1938/08/14,3,exhibition,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/01 12:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,millh104,andeu102,,,fishu903,stouu901,,,,
PH5193805211,"""version 7RS(19) of 07/07/92""",HOM,PH5,PHI17,1938/05/21,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/22 12:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,partr102,jones107,browr103,,mccrf901,cockp101,,,,
PH5193805212,"""version 7RS(19) of 07/07/92""",HOM,PH5,PHI17,1938/05/21,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/06/22 1:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdow101,welmr101,,,mccrf901,cockp101,7,,,
PH5193805230,"""version 7RS(19) of 07/07/92""",HOM,PH5,CHE02,1938/05/23,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/06/27 12:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,missj102,parkt101,,,,,,,,
PH5193805281,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/05/28,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/07 11:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,brutj101,smitt105,mcdow101,,cockp101,meicl901,,,,
PH5193805282,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/05/28,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/08 12:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,missj102,cainm101,,,meicl901,cockp101,7,,,
PH5193805301,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/05/30,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/09 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,carts102,taylj108,,,crumj101,cockp101,,,,
PH5193805302,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/05/30,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/07/10 12:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,matll101,missj102,taylj108,,crumj101,cockp101,,,,
PH5193806010,"""version 7RS(19) of 07/07/92""",PTC,PH5,CHE01,1938/06/01,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/07/09 4:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,smitt105,lewij104,,,,,8,,,
PH5193806020,"""version 7RS(19) of 07/07/92""",NW2,PH5,PHI17,1938/06/02,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/07/10 9:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcdow101,wrigj105,,,,,,,,
PH5193806080,"""version 7RS(19) of 07/07/92""",BLG,PH5,YOR03,1938/06/08,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,800,millh104,direj101,,,crumj101,cockp101,,,,
PH5193806090,"""version 7RS(19) of 07/07/92""",HOM,PH5,PHI17,1938/06/09,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 4:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,4000,mcdow101,partr102,,,,,,,,
PH5193806181,"""version 7RS(19) of 07/07/92""",NW2,PH5,PHI17,1938/06/18,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 5:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,carts102,browj112,,,,,,,,
PH5193806182,"""version 7RS(19) of 07/07/92""",NW2,PH5,PHI17,1938/06/18,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 5:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,millh104,mcdut101,mcdow101,,,,7,,,
PH5193806230,"""version 7RS(19) of 07/07/92""",BLG,PH5,PHI17,1938/06/23,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/11/27 7:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,,,,,,,,,,
PH5193806251,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/06/25,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 10:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,mcheh101,matll101,,,craij901,cockp101,,,,
PH5193806252,"""version 7RS(19) of 07/07/92""",PTC,PH5,PHI17,1938/06/25,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 10:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,harvb101,millh104,,,craij901,cockp101,7,,,
PH5193806261,"""version 7RS(19) of 07/07/92""",BLG,PH5,NYC16,1938/06/26,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/11/29 2:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,carts102,grifb102,,,craij901,turnu901,,devoj102,mccrf901,
PH5193807020,"""version 7RS(19) of 07/07/92""",BLG,PH5,PHI17,1938/07/02,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 12:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,,,,,,,,,,
PH5193807041,"""version 7RS(19) of 07/07/92""",BLG,PH5,PHI17,1938/07/04,1,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/24 11:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,byrdb101,missj102,,,,,,,,
PH5193807042,"""version 7RS(19) of 07/07/92""",BLG,PH5,PHI17,1938/07/04,2,regular,0:00PM,day,false,,"""Tom Thress""","""Tom Thress""",2024/12/25 12:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,millh104,porta103,,,,,7,,,
PH5193807070,"""version 7RS(19) of 07/07/92""",NY5,PH5,PHI17,1938/07/07,0,regular,0:00PM,night,false,,"""Tom Thress""","""Tom Thress""",2024/12/24 12:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,brutj101,hollb106,,,,,,,,
