game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
WS1192305270,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/05/27,WAS09,0,0:00PM,day,false,"""73,154""","""Wayne Townsend""","""Wayne Townsend""",1997/07/31 5:12PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,18000,jones104,warmc101,,,
WS1192305290,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/05/29,WAS09,0,0:00PM,day,false,"""73,96,104,222,408a""","""Cliff Blau""","""Cliff Blau""",2021/11/14 8:47AM,dinnb101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3500,hoytw101,zacht101,,,
WS1192305301,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/05/30,WAS09,1,0:00AM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/08/12 11:27AM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,6000,pennh101,hollb102,,,
WS1192305302,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/05/30,WAS09,2,0:00PM,day,false,"""73,96,104,222,408a""","""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",1997/08/11 11:58PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,8000,bushj102,mogrg101,,,
WS1192306011,,PHA,WS1,1923/06/01,WAS09,1,0:00PM,day,false,"""266,222,408a""","""Mark Pankin""","""Mark Pankin""",2021/11/15 22:15,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,128,0,heimf101,zacht101,,,
WS1192306012,,PHA,WS1,1923/06/01,WAS09,2,0:00PM,day,false,"""266,222,408a""","""Mark Pankin""","""Mark Pankin""",2021/11/17 22:56,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,7000,harrs101,russa101,,,
WS1192306021,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/06/02,WAS09,1,0:00PM,day,false,"""266,222,408a""","""Rob Wood""","""Rob Wood""",2021/11/20 11:11AM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,0,naylr101,warmc101,,,
WS1192306022,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/06/02,WAS09,2,0:00PM,day,false,"""266,222,408a""","""Rob Wood""","""Rob Wood""",2021/11/20 3:28PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,8000,johnw102,walbr101,,,
WS1192306030,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/06/03,WAS09,0,0:00PM,day,false,"""266,408a,222""","""Dick Cramer""","""Dick Cramer""",2021/11/14 11:00AM,owenb901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,10000,hollb102,hastb101,,,
WS1192306040,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/06/04,WAS09,0,0:00PM,day,false,"""73,222,4081,96,104""","""Cliff Blau""","""Cliff Blau""",2021/11/14 3:28PM,dinnb101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,10000,zahnp101,bushj102,,,
WS1192306060,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/06/06,WAS09,0,0:00PM,day,false,"""56,222,408a,639""","""Jim Herdman/Bill Way""","""Jim Herdman/RWood""",2021/11/20 2:31PM,holmd102,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,johnw102,franr101,,,
WS1192306070,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/06/07,WAS09,0,0:00PM,day,false,"""56,222,408a""","""Rob Wood""","""Rob Wood""",2021/11/20 11:25PM,evanb901,holmd102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,0,warmc101,pillh101,russa101,,
WS1192306080,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/06/08,WAS09,0,0:00PM,day,false,"""222,408a,56,427,639""","""Cliff Blau/Bill Way""","""Cliff Blau/RWood""",2021/11/20 7:34PM,holmd102,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,hollb102,daush101,johnw102,,
WS1192306090,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/06/09,WAS09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/07 7:41PM,evanb901,holmd102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,5000,shocu101,zahnp101,,,
WS1192306100,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/06/10,WAS09,0,0:00PM,day,false,"""71,163,274,222,408a""","""Dick Cramer""","""Dick Cramer""",2021/11/21 11:00AM,holmd102,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,zacht101,vange101,,,
WS1192306120,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/06/12,WAS09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/11 4:45PM,evanb901,holmd102,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,112,3000,danfd101,johnw102,prueh101,,
WS1192306140,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/06/14,WAS09,0,0:00PM,day,false,"""277,111,222,408a""","""Cliff Blau""","""Cliff Blau""",2021/11/22 7:46PM,owenb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,141,0,thurs101,russa101,,,
WS1192306150,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/06/15,WAS09,0,0:00PM,day,false,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",1999/11/14 4:38PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,warmc101,robec101,johnw102,,
WS1192306160,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/06/16,WAS09,0,0:00PM,day,false,"""109,154""","""Wayne Townsend""","""Wayne Townsend""",1999/12/05 7:28PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,0,faber101,hollb102,,,
WS1192306170,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/06/17,WAS09,0,0:00PM,day,false,"""276,222,111""","""David W. Smith""","""David W. Smith""",2018/01/02 12:45PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,176,0,leved101,frids101,thurs101,,
WS1192306180,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/06/18,WAS09,0,0:00PM,day,false,"""39,154""","""Wayne Townsend""","""Wayne Townsend""",1998/11/15 7:39PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,165,0,johnw102,coves101,,,
WS1192306190,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/06/19,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/11/16 8:45PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,0,russa101,edwaj102,,,
WS1192306200,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/06/20,WAS09,0,0:00PM,day,false,"""39,73""","""Wayne Townsend""","""Wayne Townsend""",1998/11/20 7:59PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,0,mortg101,mogrg101,edwaj102,,
WS1192306210,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/06/21,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/11/20 8:30PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,zahnp101,uhleg101,,,
WS1192306240,,PHA,WS1,1923/06/24,WAS09,0,0:00PM,day,false,"""266,222,408a""","""Mark Pankin""","""Mark Pankin""",2021/11/28 14:35,dinnb101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,10000,mogrg101,hastb101,,,
WS1192306280,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/06/28,WAS09,0,0:00PM,day,false,"""71,163,274,222,408a,427,639""","""Dick Cramer/Bill Way""","""Dick Cramer/RWood""",2021/11/14 11:00AM,hildg101,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,ehmkh101,zacht101,,,
WS1192306290,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/06/29,WAS09,0,0:00PM,day,false,"""222,408a,71,163,274""","""Jim Herdman""","""Jim Herdman""",2021/11/29 1:10PM,dinnb101,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,98,8000,mogrg101,ferga101,,,
WS1192306300,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/06/30,WAS09,0,0:00PM,day,false,"""71,163,274,222,408a""","""Dick Cramer""","""Dick Cramer""",2021/11/14 11:00AM,hildg101,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,5000,russa101,quinj102,,,
WS1192307010,,BOS,WS1,1923/07/01,WAS09,0,0:00PM,day,false,"""71,163,274,222,408a""","""Mark Pankin""","""Mark Pankin""",2021/11/28 22:48,dinnb101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,8000,zahnp101,murrg101,,,
WS1192307300,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/07/30,WAS09,0,0:00PM,day,false,"""222,408a,56,639""","""Cliff Blau/Bill Way""","""Cliff Blau/RWood""",2021/12/19 7:39PM,ormsr901,rowlp801,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,overcast,102,0,johnw102,daush101,,,
WS1192307310,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/07/31,WAS09,0,0:00PM,day,false,"""222,408a,56""","""Cliff Blau""","""Cliff Blau""",2021/12/26 9:18PM,rowlp801,ormsr901,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,johns101,zacht101,coleb101,,
WS1192308021,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/08/02,WAS09,1,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/10/28 9:53PM,ormsr901,rowlp801,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,mitcm101,shocu101,,,
WS1192308022,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/08/02,WAS09,2,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/06/01 7:49PM,connt901,ormsr901,(none),rowlp801,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,6000,mogrg101,wrigr104,,,
WS1192308040,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/08/04,WAS09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/10/31 11:03PM,rowlp801,ormsr901,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,russa101,vange101,,,
WS1192308050,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/08/05,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1999/02/06 6:11PM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,10000,zahnp101,mortg101,,,
WS1192308060,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/08/06,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1999/02/07 10:44PM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,smits102,mogrg101,,,
WS1192308070,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/08/07,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1999/02/07 11:22PM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,0,uhleg101,mitcm101,,,
WS1192308090,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/08/09,WAS09,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1999/02/09 10:14PM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,0,johnw102,coves101,,,
WS1192308111,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/08/11,WAS09,1,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/05 11:31AM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,156,0,leved101,zacht101,,,
WS1192308112,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/08/11,WAS09,2,0:00PM,day,false,"""222,408a,111,612,639""","""Cliff Blau/WTownsend/Bill Way""","""Cliff Blau/WTownsend/RWood""",2022/01/02 6:40PM,nalld901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,,,,,
WS1192308131,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/08/13,WAS09,1,0:00PM,day,false,"""111,222,408a,612""","""Rob Wood/WTownsend""","""Rob Wood/WTownsend""",2022/01/15 3:51PM,nalld901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,0,zacht101,blant101,,,
WS1192308132,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/08/13,WAS09,2,0:00PM,day,false,"""109,111,222,408a,612""","""Wayne Townsend/RWood/WTownsend""","""Wayne Townsend/RWood/WTownsend""",2000/04/05 6:27PM,morig101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,leved101,johnw102,,,
WS1192309020,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/09/02,WAS09,0,0:00PM,day,false,"""73,96,222""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/06/24 10:33PM,dinnb101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,20000,mogrg101,bushj102,,,
WS1192309080,"""version 7RS(19) of 07/07/92""",NYA,WS1,1923/09/08,WAS09,0,0:00PM,day,false,"""73,96,222,104,408a""","""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",1998/06/29 10:32PM,ormsr901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,10000,zahnp101,pennh101,,,
WS1192309090,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/09/09,WAS09,0,0:00PM,day,false,"""222,408a,266""","""David W. Smith""","""David W.Smith""",2022/02/19 5:30PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,hastb101,zacht101,romme101,,
WS1192309120,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/09/12,WAS09,0,0:00PM,day,false,"""56,222,408a""","""Rob Wood""","""Rob Wood""",2022/02/12 3:52PM,ormsr901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,0,daush101,mogrg101,,,
WS1192309130,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/09/13,WAS09,0,0:00PM,day,false,"""56,222,408a,639""","""Rob Wood/Bill Way""","""Rob Wood/RWood""",2022/02/12 2:08PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,0,johnw102,johns101,russa101,,
WS1192309140,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/09/14,WAS09,0,0:00PM,day,false,"""286""","""David W. Smith""","""David W. Smith""",2017/12/31 7:05PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,coleb101,zacht101,,,
WS1192309150,"""version 7RS(19) of 07/07/92""",DET,WS1,1923/09/15,WAS09,0,0:00PM,day,false,"""56,222,408a,212""","""Rob Wood/RWood""","""Rob Wood/RWood""",2022/02/13 12:56PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,0,warmc101,hollk101,,,
WS1192309171,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/09/17,WAS09,1,0:00,day,false,"""128,222,102""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2017/06/02 3:55PM,morig101,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,johnw102,vange101,,,
WS1192309172,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/09/17,WAS09,2,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/03/29 7:30PM,ormsr901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,70,5000,johnw102,danfd101,,,
WS1192309181,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/09/18,WAS09,1,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/04/07 12:25PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,0,danfd101,zacht101,,,
WS1192309182,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/09/18,WAS09,2,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/04/07 12:57PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,4000,zahnp101,kolpr101,,,
WS1192309190,"""version 7RS(19) of 07/07/92""",SLA,WS1,1923/09/19,WAS09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/04/08 6:59PM,morig101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,2000,mogrg101,david102,,,
WS1192309231,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/09/23,WAS09,1,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1999/04/28 10:53PM,connt901,dinnb101,(none),holmd102,park,none,0,unknown,-1,unknown,unknown,unknown,147,0,russa101,boond102,,,
WS1192309232,"""version 7RS(19) of 07/07/92""",CLE,WS1,1923/09/23,WAS09,2,0:00PM,day,false,"""222,408a,39""","""Cliff Blau""","""Cliff Blau""",2022/02/27 7:29PM,dinnb101,holmd102,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,79,0,edwaj102,johnw102,,,
WS1192309240,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/09/24,WAS09,0,0:00PM,day,false,"""109,612""","""Wayne Townsend/Smith/WTownsend""","""Wayne Townsend/Smith/WTownsend""",2000/06/15 11:47PM,connt901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,3000,robec101,zahnp101,,,
WS1192309250,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/09/25,WAS09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/16 9:53PM,connt901,dinnb101,(none),holmd102,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,marbf101,leved101,,,
WS1192309260,"""version 7RS(19) of 07/07/92""",CHA,WS1,1923/09/26,WAS09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/17 9:27AM,dinnb101,holmd102,(none),connt901,park,none,0,unknown,-1,unknown,unknown,overcast,97,0,johnw102,thurs101,,,
WS1192309290,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/09/29,WAS09,0,0:00PM,day,false,"""266,222,408a,639""","""Rob Wood/Bill Way""","""Rob Wood/RWood""",2022/03/05 6:26PM,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,2000,harrs101,zahnp101,,,
WS1192309300,"""version 7RS(19) of 07/07/92""",PHA,WS1,1923/09/30,WAS09,0,0:00PM,day,false,"""222,408a""","""Jim Herdman""","""Jim Herdman""",2022/03/12 12:40PM,evanb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,marbf101,naylr101,russa101,,
WS1192310040,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/10/04,WAS09,0,0:00PM,day,false,"""71,163,274,266,408a,639""","""Dick Cramer/Thress""","""Dick Cramer/Thress""",2021/12/26 11:00AM,evanb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,400,pierb103,zahnp101,,,
WS1192310051,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/10/05,WAS09,1,0:00PM,day,false,"""286""","""David W. Smith""","""David W. Smith""",2017/12/31 9:26PM,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,87,0,johnw102,ferga101,,,
WS1192310052,"""version 7RS(19) of 07/07/92""",BOS,WS1,1923/10/05,WAS09,2,0:00PM,day,false,"""71,163,274,222,408a,639""","""Rob Wood/Thress""","""Rob Wood/Thress""",2022/03/13 8:01AM,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,marbf101,murrg101,,,
DET192304260,"""version 7RS(19) of 07/07/92""",SLA,DET,1923/04/26,DET04,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/25 2:42PM,ormsr901,dinnb101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,139,36000,shocu101,franr101,,,
DET192304270,"""version 7RS(19) of 07/07/92""",SLA,DET,1923/04/27,DET04,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/26 10:57AM,dinnb101,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,116,7000,johns101,prueh101,,,
DET192304280,"""version 7RS(19) of 07/07/92""",SLA,DET,1923/04/28,DET04,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/26 11:56AM,hildg101,ormsr901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,104,22000,pillh101,vange101,,,
DET192304300,"""version 7RS(19) of 07/07/92""",CLE,DET,1923/04/30,DET04,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/08/11 7:12PM,dinnb101,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,coves101,collr104,,,
DET192305010,"""version 7RS(19) of 07/07/92""",CLE,DET,1923/05/01,DET04,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/08/11 7:46PM,hildg101,ormsr901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,johns101,edwaj102,,,
DET192305020,"""version 7RS(19) of 07/07/92""",CLE,DET,1923/05/02,DET04,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/08/16 12:20AM,ormsr901,dinnb101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,coleb101,mortg101,daush101,,
DET192305030,"""version 7RS(19) of 07/07/92""",CLE,DET,1923/05/03,DET04,0,0:00PM,day,false,"""39""","""Wayne Townsend""","""Wayne Townsend""",1998/08/16 11:14AM,dinnb101,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,147,0,daush101,uhleg101,,,
DET192305080,"""version 7RS(19) of 07/07/92""",WS1,DET,1923/05/08,DET04,0,0:00PM,day,false,"""56,222,639""","""Cliff Blau/Bill Way""","""Cliff Blau/RWood""",2021/11/06 4:31PM,owenb901,nalld901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,6000,warmc101,johns101,,,
DET192305110,"""version 7RS(19) of 07/07/92""",WS1,DET,1923/05/11,DET04,0,0:00PM,day,false,"""222,408a,56,639""","""Dick Cramer/Bill Way""","""Dick Cramer/RWood""",2021/11/06 11:00AM,nalld901,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,106,0,zacht101,collr104,,,
DET192305120,"""version 7RS(19) of 07/07/92""",NYA,DET,1923/05/12,DET04,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/05/22 5:11PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,9000,bushj102,pillh101,,,
DET192305130,"""version 7RS(19) of 07/07/92""",NYA,DET,1923/05/13,DET04,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/05/25 6:23PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,40884,daush101,jones104,,,
DET192305140,"""version 7RS(19) of 07/07/92""",NYA,DET,1923/05/14,DET04,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/05/26 12:24PM,owenb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,217,10000,bushj102,coleb101,,,
DET192305150,"""version 7RS(19) of 07/07/92""",NYA,DET,1923/05/15,DET04,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1997/05/26 4:38PM,nalld901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,137,12000,maysc101,collr104,,,
