season,game_pk,game_date,home_team,away_team,top1_elapsed_seconds,visitor_batters_top1,visitor_pitches_top1,n_empty_top1,n_on_top1,home_starter_id,visiting_starter_id,home_runs_bottom1
2024,747040,2024-05-13,BAL,TOR,,3,12,12,0,669203,621244,0
2024,746961,2024-05-13,BOS,TB,,8,35,3,32,676710,621107,0
2024,746471,2024-05-13,DET,MIA,,4,10,9,1,666159,664350,0
2024,746393,2024-05-13,HOU,OAK,,4,17,14,3,681293,548389,0
2024,746233,2024-05-13,LAA,STL,,3,11,11,0,667755,669461,0
2024,745991,2024-05-13,MIL,PIT,,6,26,12,14,607067,656605,0
2024,745826,2024-05-13,NYM,PHI,,4,16,9,7,640455,650911,0
2024,745420,2024-05-13,SD,COL,,4,16,14,2,681190,641712,0
2024,745343,2024-05-13,SF,LAD,,5,18,8,10,663855,808967,0
2024,745256,2024-05-13,SEA,KC,,6,24,5,19,669923,663903,0
2024,745019,2024-05-13,TEX,CLE,,4,25,15,10,547179,676440,0
2024,747042,2024-05-12,BAL,AZ,,3,11,11,0,665152,668678,0
2024,746965,2024-05-12,BOS,WSH,,3,5,4,1,678394,669022,0
2024,746798,2024-05-12,CWS,CLE,,3,9,9,0,647336,671106,0
2024,746555,2024-05-12,COL,TEX,,5,14,5,9,621389,570632,0
2024,746476,2024-05-12,DET,HOU,,4,19,11,8,656427,434378,0
2024,746234,2024-05-12,LAA,KC,,4,13,9,4,663776,607625,0
2024,746068,2024-05-12,MIA,PHI,,7,29,11,18,666129,554430,0
2024,745990,2024-05-12,MIL,STL,,5,26,5,21,669060,571945,0
2024,745825,2024-05-12,NYM,ATL,,6,21,10,11,622663,693821,0
2024,745499,2024-05-12,PIT,CHC,,6,18,10,8,663559,543294,0
2024,745419,2024-05-12,SD,LAD,,3,13,13,0,506433,621111,0
2024,745345,2024-05-12,SF,CIN,,7,30,1,29,690986,593423,0
2024,745255,2024-05-12,SEA,OAK,,4,10,7,3,622491,622072,0
2024,745092,2024-05-12,TB,NYY,,5,16,8,8,641302,661563,0
2024,744941,2024-05-12,TOR,MIN,,4,15,4,11,666201,641927,0
2024,747041,2024-05-11,BAL,AZ,,3,14,14,0,607644,669194,0
2024,746963,2024-05-11,BOS,WSH,,3,16,16,0,681867,663623,0
2024,746797,2024-05-11,CWS,CLE,,3,17,17,0,605182,663474,0
2024,746554,2024-05-11,COL,TEX,,4,10,9,1,663372,571760,0
2024,746480,2024-05-11,DET,HOU,,3,9,9,0,669373,664299,0
2024,746232,2024-05-11,LAA,KC,,5,16,6,10,542881,666142,0
2024,746069,2024-05-11,MIA,PHI,,3,10,10,0,666200,592836,0
2024,745994,2024-05-11,MIL,STL,,3,10,10,0,642547,502043,0
2024,745828,2024-05-11,NYM,ATL,,3,9,9,0,681035,608331,0
2024,745505,2024-05-11,PIT,CHC,,4,18,17,1,694973,657006,0
2024,745422,2024-05-11,SD,LAD,,4,16,16,0,663362,572020,0
2024,745344,2024-05-11,SF,CIN,,3,12,12,0,696131,666157,0
2024,745262,2024-05-11,SEA,OAK,,3,10,10,0,682243,683155,0
2024,745096,2024-05-11,TB,NYY,,4,17,14,3,641793,641482,0
2024,744943,2024-05-11,TOR,MIN,,7,26,2,24,592332,680573,0
2024,747043,2024-05-10,BAL,AZ,,5,22,10,12,608344,694297,0
2024,746964,2024-05-10,BOS,WSH,,3,11,11,0,656557,571578,0
2024,746801,2024-05-10,CWS,CLE,,3,10,10,0,676979,471911,0
2024,746553,2024-05-10,COL,TEX,,3,8,8,0,596295,592351,0
2024,746479,2024-05-10,DET,HOU,,5,27,7,20,663554,664285,0
2024,746240,2024-05-10,LAA,KC,,3,12,12,0,656288,679525,0
2024,746071,2024-05-10,MIA,PHI,,4,16,3,13,669432,624133,0
2024,745993,2024-05-10,MIL,STL,,3,8,8,0,688107,458681,0
2024,745827,2024-05-10,NYM,ATL,,3,10,10,0,500779,450203,0
2024,745506,2024-05-10,PIT,CHC,,4,11,11,0,683003,665871,0
2024,745421,2024-05-10,SD,LAD,,3,12,12,0,650633,607192,0
2024,745340,2024-05-10,SF,CIN,,5,19,6,13,657277,671096,0
2024,745264,2024-05-10,SEA,OAK,,4,26,9,17,693433,621112,0
2024,745094,2024-05-10,TB,NYY,,4,19,15,4,671737,657376,0
2024,744940,2024-05-10,TOR,MIN,,6,21,6,15,579328,657746,0
2024,746802,2024-05-09,CWS,CLE,,3,15,15,0,607200,594902,0
2024,746715,2024-05-09,CIN,AZ,,5,18,13,5,668881,677944,0
2024,746563,2024-05-09,COL,SF,,5,19,5,14,615698,676775,0
2024,746241,2024-05-09,LAA,KC,,3,12,12,0,672282,608379,0
2024,745995,2024-05-09,MIL,STL,,4,15,5,10,668964,543243,0
2024,745910,2024-05-09,MIN,SEA,,3,11,11,0,641154,669302,0
2024,745748,2024-05-09,NYY,HOU,,6,24,22,2,573186,669854,0
2024,747127,2024-05-08,ATL,BOS,,5,19,7,12,519242,601713,0
2024,746879,2024-05-08,CHC,SD,,5,18,3,15,669713,656302,0
2024,746717,2024-05-08,CIN,AZ,,3,13,13,0,668933,656756,0
2024,746640,2024-05-08,CLE,DET,,3,14,14,0,676440,681857,0
2024,746562,2024-05-08,COL,SF,,3,11,11,0,663567,663855,0
2024,746312,2024-05-08,KC,MIL,,6,29,6,23,663903,605452,0
2024,746151,2024-05-08,LAD,MIA,,3,17,17,0,694813,677960,0
2024,745906,2024-05-08,MIN,SEA,,4,23,11,12,663978,669923,0
2024,745749,2024-05-08,NYY,HOU,,4,13,13,0,607074,681293,0
2024,745664,2024-05-08,OAK,TEX,,6,18,1,17,676664,547179,0
2024,745659,2024-05-08,OAK,TEX,,3,13,13,0,674370,683004,0
2024,745584,2024-05-08,PHI,TOR,,4,14,12,2,605400,605135,0
2024,745507,2024-05-08,PIT,LAA,,4,16,3,13,527048,667755,0
2024,745097,2024-05-08,TB,CWS,,3,10,10,0,650644,623167,0
2024,744858,2024-05-08,WSH,BAL,,3,11,10,1,680730,680694,0
2024,747126,2024-05-07,ATL,BOS,,5,22,5,17,625643,676710,0
2024,746885,2024-05-07,CHC,SD,,4,13,7,6,684007,681190,0
2024,746718,2024-05-07,CIN,AZ,,3,14,14,0,593423,668678,0
2024,746638,2024-05-07,CLE,DET,,4,13,13,0,671106,628317,0
2024,746559,2024-05-07,COL,SF,,4,18,11,7,641712,690986,0
2024,746315,2024-05-07,KC,MIL,,5,15,5,10,607625,607067,0
2024,746147,2024-05-07,LAD,MIA,,5,12,10,2,808967,665795,0
2024,745915,2024-05-07,MIN,SEA,,3,8,6,2,641927,676106,0
2024,745752,2024-05-07,NYY,HOU,,4,18,18,0,661563,434378,0
2024,745668,2024-05-07,OAK,TEX,,6,20,8,12,548389,570632,0
2024,745586,2024-05-07,PHI,TOR,,4,14,4,10,650911,621244,0
2024,745508,2024-05-07,PIT,LAA,,3,11,11,0,682990,663776,0
2024,745186,2024-05-07,STL,NYM,,4,16,10,6,571945,676130,0
2024,745095,2024-05-07,TB,CWS,,3,10,10,0,621107,647336,0
2024,744859,2024-05-07,WSH,BAL,,4,12,4,8,592866,669203,0
2024,746886,2024-05-06,CHC,SD,,4,16,12,4,657006,506433,0
2024,746639,2024-05-06,CLE,DET,,4,19,19,0,663474,656427,0
2024,746313,2024-05-06,KC,MIL,,4,15,10,5,666142,669060,0
2024,746149,2024-05-06,LAD,MIA,,6,25,9,16,621111,682610,0
2024,745912,2024-05-06,MIN,SEA,,3,16,16,0,680573,622491,0
2024,745669,2024-05-06,OAK,TEX,,4,23,14,9,622072,571760,0
2024,745585,2024-05-06,PHI,SF,,4,13,3,10,554430,696131,0
2024,745509,2024-05-06,PIT,LAA,,3,14,14,0,656605,542881,0
2024,745182,2024-05-06,STL,NYM,,6,24,13,11,502043,640455,0
2024,745098,2024-05-06,TB,CWS,,4,21,16,5,641302,605182,0
2024,747206,2024-05-05,AZ,SD,,3,18,18,0,669194,663362,0
2024,746883,2024-05-05,CHC,MIL,,4,23,13,10,665871,642547,0
2024,746719,2024-05-05,CIN,BAL,,6,21,17,4,666157,665152,0
2024,746643,2024-05-05,CLE,LAA,,3,9,9,0,471911,656288,0
2024,746395,2024-05-05,HOU,SEA,,5,21,2,19,686613,682243,0
2024,746314,2024-05-05,KC,TEX,,6,34,4,30,663738,592351,0
2024,746153,2024-05-05,LAD,ATL,,4,20,19,1,572020,608331,0
2024,745913,2024-05-05,MIN,BOS,,3,8,8,0,657746,681867,0
2024,745751,2024-05-05,NYY,DET,,3,18,18,0,641482,669373,0
2024,745667,2024-05-05,OAK,MIA,,7,35,13,22,671212,664350,0
2024,745587,2024-05-05,PHI,SF,,5,11,3,8,592836,657277,0
2024,745504,2024-05-05,PIT,COL,,3,11,11,0,663559,663372,0
2024,745185,2024-05-05,STL,CWS,,4,14,6,8,669461,676979,0
2024,745103,2024-05-05,TB,NYM,,5,19,14,5,686752,622663,0
2024,744861,2024-05-05,WSH,TOR,,4,15,7,8,669022,666201,0
2024,747209,2024-05-04,AZ,SD,,6,20,2,18,694297,650633,0
2024,746884,2024-05-04,CHC,MIL,,3,7,7,0,592791,668964,0
2024,746720,2024-05-04,CIN,BAL,,5,18,3,15,671096,607644,0
2024,746644,2024-05-04,CLE,LAA,,3,15,15,0,594902,672282,0
2024,746394,2024-05-04,HOU,SEA,,4,16,5,11,664285,669302,0
2024,746311,2024-05-04,KC,TEX,,5,15,7,8,608379,641540,0
2024,746155,2024-05-04,LAD,ATL,,3,9,9,0,607192,693821,0
2024,745911,2024-05-04,MIN,BOS,,6,25,10,15,641154,657514,0
2024,745750,2024-05-04,NYY,DET,,5,20,14,6,657376,663554,0
2024,745666,2024-05-04,OAK,MIA,,3,14,14,0,621112,669432,0
2024,745583,2024-05-04,PHI,SF,,4,16,6,10,624133,669952,0
2024,745511,2024-05-04,PIT,COL,,3,15,15,0,683003,596295,0
2024,745183,2024-05-04,STL,CWS,,6,29,7,22,458681,607200,0
2024,745100,2024-05-04,TB,NYM,,5,18,1,17,641793,681035,0
2024,744862,2024-05-04,WSH,TOR,,9,35,2,33,663623,592332,0
2024,747208,2024-05-03,AZ,SD,,3,12,12,0,677944,656302,0
2024,746890,2024-05-03,CHC,MIL,,4,15,11,4,669713,605452,0
2024,746721,2024-05-03,CIN,BAL,,5,27,12,15,668881,608344,0
2024,746645,2024-05-03,CLE,LAA,,3,22,22,0,676440,667755,0
2024,746402,2024-05-03,HOU,SEA,,5,17,2,15,669854,669923,0
2024,746318,2024-05-03,KC,TEX,,3,14,14,0,663903,547179,0
2024,746152,2024-05-03,LAD,ATL,,4,8,4,4,694813,450203,0
2024,745914,2024-05-03,MIN,BOS,,5,17,5,12,663978,656557,0
2024,745756,2024-05-03,NYY,DET,,4,14,5,9,573186,681857,0
2024,745665,2024-05-03,OAK,MIA,,3,14,14,0,676664,677960,0
2024,745589,2024-05-03,PHI,SF,,4,9,4,5,605400,663855,0
2024,745510,2024-05-03,PIT,COL,,5,18,2,16,527048,615698,0
2024,745187,2024-05-03,STL,CWS,,3,7,7,0,543243,641745,0
2024,745101,2024-05-03,TB,NYM,,3,13,13,0,650644,500779,0
2024,744868,2024-05-03,WSH,TOR,,4,14,5,9,571578,579328,0
2024,747044,2024-05-02,BAL,NYY,,6,23,9,14,680694,607074,0
2024,746969,2024-05-02,BOS,SF,,4,9,8,1,670174,690986,0
2024,746403,2024-05-02,HOU,CLE,,3,14,14,0,681293,671106,0
2024,746070,2024-05-02,MIA,COL,,4,15,12,3,665795,663567,0
2024,745830,2024-05-02,NYM,CHC,,3,15,15,0,605288,676962,0
2024,745021,2024-05-02,TEX,WSH,,4,15,9,6,543135,680730,0
2024,747207,2024-05-01,AZ,LAD,,3,12,12,0,656756,808967,0
2024,747048,2024-05-01,BAL,NYY,,4,20,10,10,669203,661563,0
2024,746966,2024-05-01,BOS,SF,,4,19,2,17,676710,669062,0
2024,746800,2024-05-01,CWS,MIN,,4,19,16,3,623167,641927,0
2024,746478,2024-05-01,DET,STL,,3,10,10,0,628317,571945,0
2024,746399,2024-05-01,HOU,CLE,,4,14,2,12,434378,663474,0
2024,746238,2024-05-01,LAA,PHI,,4,20,16,4,663776,554430,0
2024,746072,2024-05-01,MIA,COL,,5,15,12,3,682610,641712,0
2024,745996,2024-05-01,MIL,TB,,4,21,12,9,607067,621107,0
2024,745829,2024-05-01,NYM,CHC,,5,21,2,19,676130,684007,0
2024,745670,2024-05-01,OAK,PIT,,3,10,10,0,548389,682990,0
2024,745423,2024-05-01,SD,CIN,,4,19,19,0,605397,668933,0
2024,745261,2024-05-01,SEA,ATL,,5,26,11,15,676106,519242,0
2024,745023,2024-05-01,TEX,WSH,,3,11,11,0,571760,592866,0
2024,744939,2024-05-01,TOR,KC,,4,21,17,4,605135,607625,0
2024,747210,2024-04-30,AZ,LAD,,4,17,11,6,676714,689017,0
2024,747047,2024-04-30,BAL,NYY,,3,9,6,3,665152,641482,0
2024,746968,2024-04-30,BOS,SF,,3,17,17,0,681867,657277,0
2024,746806,2024-04-30,CWS,MIN,,3,8,8,0,647336,680573,0
2024,746481,2024-04-30,DET,STL,,3,12,12,0,666159,571927,0
2024,746477,2024-04-30,DET,STL,,3,12,12,0,656427,502043,0
2024,746398,2024-04-30,HOU,CLE,,6,26,15,11,686613,471911,0
2024,746239,2024-04-30,LAA,PHI,,5,26,18,8,542881,605513,0
2024,746073,2024-04-30,MIA,COL,,9,25,3,22,664350,663372,0
2024,745997,2024-04-30,MIL,TB,,3,9,9,0,642547,641302,0
2024,745831,2024-04-30,NYM,CHC,,3,13,9,4,640455,665871,0
2024,745673,2024-04-30,OAK,PIT,,5,26,22,4,622072,656605,0
2024,745426,2024-04-30,SD,CIN,,3,10,10,0,506433,607259,0
2024,745260,2024-04-30,SEA,ATL,,4,18,12,6,622491,625643,0
2024,745018,2024-04-30,TEX,WSH,,5,16,5,11,592351,669022,0
2024,744942,2024-04-30,TOR,KC,,3,6,3,3,621244,666142,0
2024,747211,2024-04-29,AZ,LAD,,4,19,9,10,674072,572020,0
2024,747046,2024-04-29,BAL,NYY,,4,15,9,6,680570,657376,0
2024,746804,2024-04-29,CWS,MIN,,3,15,15,0,676979,657746,0
2024,746236,2024-04-29,LAA,PHI,,6,23,4,19,656288,650911,0
2024,746074,2024-04-29,MIA,WSH,,3,19,19,0,669432,663623,0
2024,745999,2024-04-29,MIL,TB,,5,23,4,19,669060,686752,0
2024,745832,2024-04-29,NYM,CHC,,3,16,16,0,622663,592791,0
2024,745672,2024-04-29,OAK,PIT,,6,26,5,21,671212,663559,0
2024,745427,2024-04-29,SD,CIN,,4,19,19,0,663362,666157,0
2024,745263,2024-04-29,SEA,ATL,,3,14,14,0,682243,608331,0
2024,744945,2024-04-29,TOR,KC,,6,21,7,14,684320,680742,0
2024,747125,2024-04-28,ATL,CLE,,4,21,18,3,693821,594902,0
2024,747045,2024-04-28,BAL,OAK,,3,13,13,0,544150,621112,0
2024,746967,2024-04-28,BOS,CHC,,3,15,15,0,656557,669713,0
2024,746805,2024-04-28,CWS,TB,,5,19,9,10,607200,641793,0
2024,746561,2024-04-28,COL,HOU,,5,18,11,7,596295,664285,0
2024,746483,2024-04-28,DET,KC,,5,16,3,13,669373,608379,0
2024,746237,2024-04-28,LAA,MIN,,3,15,15,0,672282,641154,0
2024,746077,2024-04-28,MIA,WSH,,3,9,9,0,677960,571578,0
2024,746001,2024-04-28,MIL,NYY,,4,16,16,0,668964,573186,0
2024,745834,2024-04-28,NYM,STL,,5,26,6,20,500779,458681,0
2024,745428,2024-04-28,SD,PHI,,5,20,1,19,650633,592836,0
2024,745349,2024-04-28,SF,PIT,,4,15,5,10,676775,683003,0
2024,745265,2024-04-28,SEA,AZ,,3,9,9,0,669302,694297,0
2024,745022,2024-04-28,TEX,CIN,,3,9,9,0,641540,671096,0
2024,744947,2024-04-28,TOR,LAD,,3,11,11,0,592332,675627,0
2024,747131,2024-04-27,ATL,CLE,,5,19,14,5,450203,676440,0
2024,747052,2024-04-27,BAL,OAK,,3,11,11,0,608344,676664,0
2024,746971,2024-04-27,BOS,CHC,,5,24,10,14,670174,676962,0
2024,746803,2024-04-27,CWS,TB,,3,12,1,11,686563,650644,0
2024,746560,2024-04-27,COL,HOU,,3,10,10,0,615698,669854,0
2024,746484,2024-04-27,DET,KC,,6,23,1,22,663554,663903,0
2024,746245,2024-04-27,LAA,MIN,,6,27,6,21,667755,663978,0
2024,746075,2024-04-27,MIA,WSH,,3,14,14,0,665795,680730,0
2024,745998,2024-04-27,MIL,NYY,,7,24,5,19,605452,607074,0
2024,745833,2024-04-27,NYM,STL,,9,32,7,25,605288,543243,0
2024,745425,2024-04-27,SD,PHI,,5,17,13,4,656302,624133,0
2024,745350,2024-04-27,SF,PIT,,3,15,15,0,663855,527048,0
2024,745266,2024-04-27,SEA,AZ,,3,12,12,0,669923,677944,0
2024,745020,2024-04-27,TEX,CIN,,3,10,10,0,547179,668881,0
2024,744946,2024-04-27,TOR,LAD,,5,19,10,9,579328,607192,0
2024,747129,2024-04-26,ATL,CLE,,5,19,16,3,519242,671106,0
2024,747050,2024-04-26,BAL,OAK,,6,21,13,8,669203,548389,0
2024,746972,2024-04-26,BOS,CHC,,4,13,1,12,676710,684007,0
2024,746808,2024-04-26,CWS,TB,,4,10,2,8,623167,621107,0
2024,746482,2024-04-26,DET,KC,,3,11,11,0,681857,607625,0
2024,746243,2024-04-26,LAA,MIN,,3,14,14,0,663776,641927,0
2024,746078,2024-04-26,MIA,WSH,,3,13,13,0,687424,592866,0
2024,746000,2024-04-26,MIL,NYY,,4,13,13,0,607067,661563,0
2024,745835,2024-04-26,NYM,STL,,3,11,10,1,676130,571945,0
2024,745424,2024-04-26,SD,PHI,,7,26,13,13,605397,605400,0
2024,745347,2024-04-26,SF,PIT,,5,19,10,9,690986,682990,0
2024,745269,2024-04-26,SEA,AZ,,3,12,4,8,676106,668678,0
2024,745025,2024-04-26,TEX,CIN,,6,26,9,17,543135,668933,0
2024,744949,2024-04-26,TOR,LAD,,4,15,11,4,605135,694813,0
2024,746887,2024-04-25,CHC,HOU,,5,22,4,18,665871,434378,0
2024,746724,2024-04-25,CIN,PHI,,3,15,10,5,607259,554430,0
2024,746646,2024-04-25,CLE,BOS,,4,14,9,5,663474,502624,0
2024,746564,2024-04-25,COL,SD,,5,22,14,8,641712,681190,0
2024,746320,2024-04-25,KC,TOR,,3,15,15,0,666142,621244,0
2024,745918,2024-04-25,MIN,CWS,,3,13,13,0,680573,647336,0
2024,745755,2024-04-25,NYY,OAK,,3,8,8,0,641482,622072,0
2024,745512,2024-04-25,PIT,MIL,,4,14,14,0,656605,642547,0
2024,745027,2024-04-25,TEX,SEA,,5,14,7,7,571760,622491,0
2024,744867,2024-04-25,WSH,LAD,,3,10,10,0,669022,808967,0
2024,747132,2024-04-24,ATL,MIA,,3,13,13,0,625643,664350,0
2024,746889,2024-04-24,CHC,HOU,,3,9,9,0,592791,681293,0
2024,746725,2024-04-24,CIN,PHI,,4,10,8,2,666157,605513,0
2024,746649,2024-04-24,CLE,BOS,,5,14,8,6,471911,681867,0
2024,746567,2024-04-24,COL,SD,,8,36,4,32,621389,663362,0
2024,746317,2024-04-24,KC,TOR,,3,12,12,0,679525,684320,0
2024,746244,2024-04-24,LAA,BAL,,5,19,4,15,542881,665152,0
2024,745919,2024-04-24,MIN,CWS,,3,13,13,0,657746,676979,0
2024,745753,2024-04-24,NYY,OAK,,5,27,18,9,657376,671212,0
2024,745513,2024-04-24,PIT,MIL,,3,9,5,4,676596,669060,0
2024,745346,2024-04-24,SF,NYM,,5,22,12,10,676254,640455,0
2024,745188,2024-04-24,STL,AZ,,5,16,2,14,502043,656756,0
2024,745099,2024-04-24,TB,DET,,5,23,6,17,542888,656427,0
2024,745028,2024-04-24,TEX,SEA,,5,31,4,27,592351,682243,0
2024,744864,2024-04-24,WSH,LAD,,6,25,9,16,663623,689017,0
2024,747130,2024-04-23,ATL,MIA,,3,11,11,0,608331,669432,0
2024,746888,2024-04-23,CHC,HOU,,4,14,10,4,696136,641585,0
2024,746722,2024-04-23,CIN,PHI,,5,13,11,2,671096,650911,0
2024,746647,2024-04-23,CLE,BOS,,4,21,17,4,594902,656557,0
2024,746566,2024-04-23,COL,SD,,6,22,9,13,663372,650633,0
2024,746321,2024-04-23,KC,TOR,,4,18,10,8,608379,592332,0
2024,746246,2024-04-23,LAA,BAL,,4,16,13,3,656288,680570,0
2024,745917,2024-04-23,MIN,CWS,,4,18,13,5,641154,607200,0
2024,745754,2024-04-23,NYY,OAK,,5,23,14,9,573186,621112,0
2024,745516,2024-04-23,PIT,MIL,,4,20,9,11,663559,668964,0
2024,745348,2024-04-23,SF,NYM,,3,8,8,0,657277,622663,0
2024,745193,2024-04-23,STL,AZ,,3,16,16,0,571927,674072,0
2024,745102,2024-04-23,TB,DET,,4,16,8,8,686752,628317,0
2024,745026,2024-04-23,TEX,SEA,,5,17,12,5,641540,669302,0
2024,744863,2024-04-23,WSH,LAD,,5,22,14,8,571578,572020,0
2024,747134,2024-04-22,ATL,MIA,,5,10,2,8,693821,677960,0
2024,746723,2024-04-22,CIN,PHI,,3,12,12,0,668881,624133,0
2024,746565,2024-04-22,COL,SD,,4,24,7,17,596295,656302,0
2024,746319,2024-04-22,KC,TOR,,4,17,7,10,663903,579328,0
2024,746242,2024-04-22,LAA,BAL,,4,18,15,3,672282,544150,0
2024,745916,2024-04-22,MIN,CWS,,3,13,13,0,663978,686563,0
2024,745757,2024-04-22,NYY,OAK,,3,9,8,1,607074,676664,0
2024,745519,2024-04-22,PIT,MIL,,3,15,15,0,683003,605452,0
2024,745351,2024-04-22,SF,NYM,,3,9,9,0,676775,500779,0
2024,745191,2024-04-22,STL,AZ,,4,12,7,5,458681,694297,0
2024,745107,2024-04-22,TB,DET,,4,9,9,0,641793,669373,0
2024,747133,2024-04-21,ATL,TEX,,3,18,18,0,670241,547179,0
2024,746894,2024-04-21,CHC,MIA,,3,16,16,0,543294,665795,0
2024,746727,2024-04-21,CIN,LAA,,5,27,10,17,608718,667755,0
2024,746652,2024-04-21,CLE,OAK,,3,10,10,0,676440,548389,0
2024,746572,2024-04-21,COL,SEA,,3,15,15,0,663567,676106,0
2024,746568,2024-04-21,COL,SEA,,5,18,5,13,615698,669923,0
2024,746316,2024-04-21,KC,BAL,,3,10,10,0,607625,608344,0
2024,746154,2024-04-21,LAD,NYM,,3,8,8,0,607192,605288,0
2024,745920,2024-04-21,MIN,DET,,7,39,6,33,686973,663554,0
2024,745759,2024-04-21,NYY,TB,,4,24,17,7,661563,650644,0
2024,745588,2024-04-21,PHI,CWS,,5,12,11,1,605400,680897,0
2024,745514,2024-04-21,PIT,BOS,,5,27,7,20,527048,670174,0
2024,745434,2024-04-21,SD,TOR,,3,7,7,0,605397,605135,0
2024,745353,2024-04-21,SF,AZ,,3,13,10,3,663855,677944,0
2024,745192,2024-04-21,STL,MIL,,4,11,10,1,543243,607067,0
2024,744866,2024-04-21,WSH,HOU,,3,13,13,0,680730,686613,0
2024,747135,2024-04-20,ATL,TEX,,3,9,9,0,450203,543135,0
2024,746893,2024-04-20,CHC,MIA,,5,21,5,16,665871,666200,0
2024,746891,2024-04-20,CHC,MIA,,3,12,12,0,684007,682610,0
2024,746726,2024-04-20,CIN,LAA,,6,20,5,15,668933,663776,0
2024,746651,2024-04-20,CLE,OAK,,5,23,10,13,671106,622072,0
2024,746570,2024-04-20,COL,SEA,,4,23,17,6,641712,622491,0
2024,746324,2024-04-20,KC,BAL,,4,13,7,6,666142,669203,0
2024,746156,2024-04-20,LAD,NYM,,7,33,4,29,694813,676130,0
2024,745921,2024-04-20,MIN,DET,,3,14,14,0,641927,681857,0
2024,745760,2024-04-20,NYY,TB,,3,9,9,0,641482,621107,0
2024,745590,2024-04-20,PHI,CWS,,4,20,10,10,554430,647336,0
2024,745515,2024-04-20,PIT,BOS,,7,22,4,18,656605,676710,0
2024,745431,2024-04-20,SD,TOR,,6,22,11,11,681190,621244,0
2024,745354,2024-04-20,SF,AZ,,5,19,10,9,690986,668678,0
2024,745190,2024-04-20,STL,MIL,,5,18,15,3,571945,669084,0
2024,744865,2024-04-20,WSH,HOU,,4,14,6,8,592866,669854,0
2024,747136,2024-04-19,ATL,TEX,,4,13,13,0,519242,571760,0
2024,746892,2024-04-19,CHC,MIA,,3,10,10,0,592791,640462,0
2024,746729,2024-04-19,CIN,LAA,,3,10,10,0,666157,542881,0
2024,746650,2024-04-19,CLE,OAK,,4,18,18,0,663474,671212,0
2024,746325,2024-04-19,KC,BAL,,4,13,4,9,679525,665152,0
2024,746160,2024-04-19,LAD,NYM,,3,9,9,0,808967,640455,0
2024,745922,2024-04-19,MIN,DET,,4,11,9,2,657746,656427,0
2024,745758,2024-04-19,NYY,TB,,4,18,9,9,657376,641302,0
2024,745592,2024-04-19,PHI,CWS,,3,12,12,0,605513,676979,0
2024,745518,2024-04-19,PIT,BOS,,5,23,23,0,682990,678394,0
2024,745430,2024-04-19,SD,TOR,,4,16,16,0,663362,684320,0
2024,745352,2024-04-19,SF,AZ,,4,15,5,10,605483,656756,0
2024,745189,2024-04-19,STL,MIL,,3,6,6,0,502043,642547,0
2024,744872,2024-04-19,WSH,HOU,,3,16,16,0,669022,434378,0
2024,746970,2024-04-18,BOS,CLE,,3,9,9,0,657514,471911,0
2024,746485,2024-04-18,DET,TEX,,4,12,9,3,628317,683004,0
2024,745356,2024-04-18,SF,AZ,,5,20,3,17,657277,669194,0
2024,745104,2024-04-18,TB,LAA,,3,9,9,0,686752,656288,0
2024,747212,2024-04-17,AZ,CHC,,4,18,8,10,694297,696136,0
2024,747049,2024-04-17,BAL,MIN,,3,9,9,0,544150,641154,0
2024,746973,2024-04-17,BOS,CLE,,3,8,8,0,656557,594902,0
2024,746809,2024-04-17,CWS,KC,,5,22,10,12,607200,608379,0
2024,746807,2024-04-17,CWS,KC,,3,7,7,0,686563,663903,0
2024,746487,2024-04-17,DET,TEX,,6,22,2,20,669373,641540,0
2024,746401,2024-04-17,HOU,ATL,,4,20,1,19,641585,608331,0
2024,746159,2024-04-17,LAD,WSH,,7,28,5,23,689017,663623,0
2024,746076,2024-04-17,MIA,SF,,3,15,15,0,669432,676775,0
2024,746005,2024-04-17,MIL,SD,,3,15,15,0,669060,650633,0
2024,745836,2024-04-17,NYM,PIT,,3,11,4,7,622663,663559,0
2024,745671,2024-04-17,OAK,STL,,5,20,3,17,621112,571927,0
2024,745591,2024-04-17,PHI,COL,,5,24,3,21,650911,663372,0
2024,745267,2024-04-17,SEA,CIN,,3,13,13,0,682243,671096,0
2024,745105,2024-04-17,TB,LAA,,5,27,16,11,641793,672282,0
2024,744948,2024-04-17,TOR,NYY,,6,27,11,16,592332,573186,0
2024,747214,2024-04-16,AZ,CHC,,3,4,1,3,674072,543294,0
2024,747051,2024-04-16,BAL,MIN,,3,7,4,3,680570,663978,0
2024,746976,2024-04-16,BOS,CLE,,3,8,8,0,676477,676440,0
2024,746486,2024-04-16,DET,TEX,,3,9,9,0,663554,592351,0
2024,746400,2024-04-16,HOU,ATL,,3,8,4,4,686613,625643,0
2024,746157,2024-04-16,LAD,WSH,,5,16,6,10,669165,571578,0
2024,746081,2024-04-16,MIA,SF,,3,16,16,0,677960,663855,0
2024,746004,2024-04-16,MIL,SD,,9,30,6,24,489119,656302,0
2024,745837,2024-04-16,NYM,PIT,,4,22,8,14,500779,683003,0
2024,745674,2024-04-16,OAK,STL,,3,6,6,0,676664,458681,0
2024,745593,2024-04-16,PHI,COL,,3,12,12,0,624133,596295,0
2024,745270,2024-04-16,SEA,CIN,,3,16,16,0,669302,668881,0
2024,745108,2024-04-16,TB,LAA,,4,15,11,4,650644,667755,0
