game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer,gametype
SLN195809012,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1958/09/01,2,0:00PM,day,false,venzt901,conlj102,secof101,sudoe901,"""22""","""Greg Beston""",2003/01/05 12:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,15155,kella103,brosj101,,,"""Greg Beston""",,
SLN195809020,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1958/09/02,0,0:00PM,night,false,secof101,sudoe901,(none),venzt901,"""22""","""Greg Beston""",2003/01/05 12:18PM,unknown,none,0,unknown,-1,unknown,unknown,night,140,4521,mabeb101,purkb101,,,"""Greg Beston""",,
SLN195809050,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL07,1958/09/05,0,0:00PM,night,false,smitv101,dascf901,donaa901,craws901,"""Allan Roth""","""David W. Smith""",1997/04/13 12:21PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,10508,kippf101,mizew101,labic101,,"""David W. Smith""",,
SLN195809060,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL07,1958/09/06,0,0:00PM,night,false,dascf901,donaa901,craws901,smitv101,"""Allan Roth""","""David W. Smith""",1997/04/19 3:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,11505,mabeb101,drysd101,brosj101,,"""David W. Smith""",,
SLN195809070,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL07,1958/09/07,0,0:00PM,day,false,donaa901,craws901,smitv101,dascf901,"""Allan Roth""","""David W. Smith""",1994/11/27 12:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,3987,podrj101,jackl102,labic101,,"""David W. Smith""",,
SLN195809090,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1958/09/09,0,0:00PM,night,false,jackb901,delmv901,lands901,barla901,"""Cardinals""","""Greg Beston""",2003/01/25 1:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,8994,brosj101,elstd101,stobc101,,"""Greg Beston""",,
SLN195809100,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1958/09/10,0,0:00PM,night,false,delmv901,lands901,barla901,jackb901,"""Cardinals""","""Greg Beston""",2003/01/25 2:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,6119,mizew101,philt101,,,"""Greg Beston""",,
SLN195809170,"""version 7RS(19) of 07/07/92""",MLN,SLN,STL07,1958/09/17,0,0:00PM,night,false,venzt901,secof101,conlj102,sudoe901,"""Cardinals""","""Greg Beston""",2003/01/27 7:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,10788,jackl102,spahw101,brosj101,,"""Greg Beston""",,
SLN195809180,"""version 7RS(19) of 07/07/92""",MLN,SLN,STL07,1958/09/18,0,0:00PM,night,false,secof101,conlj102,sudoe901,venzt901,"""Cardinals""","""Greg Beston""",2003/01/29 7:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,12714,rushb101,jones105,,,"""Greg Beston""",,
SLN195809190,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL07,1958/09/19,0,0:00PM,night,false,gormt101,burkk101,boggd901,dixoh901,"""Bob Stevens""","""Alan Boodman""",1995/03/01 8:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,8523,mills101,mizew101,,,,,
SLN195809200,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL07,1958/09/20,0,0:00PM,day,false,burkk101,boggd901,dixoh901,gormt101,"""Bob Stevens""","""Alan Boodman""",1995/03/01 8:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7983,gomer101,mabeb101,,,,,
SLN195809210,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL07,1958/09/21,0,0:00PM,day,false,boggd901,dixoh901,gormt101,burkk101,"""Bob Stevens""","""Alan Boodman""",1995/03/02 8:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,13594,monzr101,jackl102,,,,,
PIT195804180,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/04/18,0,0:00PM,day,false,lands901,delmv901,barla901,jackb901,"""22""","""Greg Beston""",2002/09/09 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,34032,purkb101,klinr102,jeffh101,,"""Greg Beston""",,
PIT195804190,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/04/19,0,0:00PM,day,false,delmv901,barla901,jackb901,lands901,"""22""","""Greg Beston""",2002/09/09 9:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,12171,haddh101,smitb109,jeffh101,,"""Greg Beston""",,
PIT195804200,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/04/20,0,0:00PM,day,false,barla901,jackb901,delmv901,lands901,"""22""","""Greg Beston""",2002/09/09 10:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,15142,frieb102,schmw101,,,"""Greg Beston""",,
PIT195804220,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/04/22,0,0:00PM,day,false,jackb901,lands901,delmv901,barla901,"""286""","""Comly""",2010/06/13 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,6991,buhlb101,klinr102,,,"""Comly""",,
PIT195805090,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/05/09,0,0:00PM,night,false,venzt901,conlj102,secof101,dixoh901,"""28""","""Comly""",1999/05/30 7:52PM,park,none,0,unknown,-1,unknown,unknown,night,150,21304,klinr102,rober102,,,"""Comly""",,
PIT195805100,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/05/10,0,0:00PM,day,false,conlj102,secof101,dixoh901,venzt901,"""28""","""Comly""",1999/05/30 8:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,11807,law-v101,sempr101,,,"""Comly""",,
PIT195805111,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/05/11,1,0:00PM,day,false,secof101,dixoh901,venzt901,conlj102,"""28""","""Comly""",1999/05/30 8:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,frieb102,sanfj101,,,"""Comly""",,
PIT195805112,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/05/11,2,0:00PM,day,false,dixoh901,venzt901,conlj102,secof101,"""28""","""Comly""",1999/05/30 9:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,20544,portb102,simmc101,,,"""Comly""",,
PIT195805130,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/05/13,0,0:00PM,night,false,venzt901,conlj102,secof101,dixoh901,"""22""","""Greg Beston""",2002/12/13 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,night,150,24123,klinr102,lawrb103,grosd101,,"""Greg Beston""",,
PIT195805140,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/05/14,0,0:00PM,night,false,conlj102,secof101,dixoh901,venzt901,"""22""","""Greg Beston""",2002/12/13 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,24102,law-v101,rabec101,,,"""Greg Beston""",,
PIT195805150,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/05/15,0,0:00PM,day,false,secof101,dixoh901,venzt901,conlj102,"""22""","""Greg Beston""",2002/09/14 11:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,12022,klipj101,frieb102,jeffh101,,"""Greg Beston""",,
PIT195805200,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/05/20,0,0:00PM,night,false,gormt101,burkk101,boggd901,sudoe901,"""176""","""Greg Beston""",2004/01/01 9:18AM,unknown,none,0,unknown,-1,unknown,unknown,night,162,15848,frieb102,drotd101,,,"""Greg Beston""",,
PIT195805210,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/05/21,0,0:00PM,day,false,burkk101,boggd901,sudoe901,gormt101,"""60,276""","""D Lamoureaux/Smith""",2003/12/13 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,5393,philt101,portb102,,,"""D Lamoureaux/Smith""",,
PIT195805230,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/05/23,0,0:00PM,night,false,boggd901,sudoe901,gormt101,burkk101,"""Cardinals""","""Greg Beston""",2003/01/11 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,29369,klinr102,mizew101,grosd101,,"""Greg Beston""",,
PIT195805240,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/05/24,0,0:00PM,day,false,sudoe901,gormt101,burkk101,boggd901,"""SLN Official""","""Andersen""",1999/06/26 9:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,13330,frieb102,jackl102,,,"""Andersen""",,
PIT195805251,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/05/25,1,0:00PM,day,false,dascf901,donaa901,craws901,smitv101,"""Bob Stevens""","""Alan Boodman""",1995/02/07 5:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,gomer101,law-v101,,,,,
PIT195805252,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/05/25,2,0:00PM,day,false,donaa901,craws901,smitv101,dascf901,"""Bob Stevens""","""Alan Boodman""",1995/02/08 8:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,35797,monzr101,raydc101,,,,,
PIT195805270,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/05/27,0,0:00PM,night,false,craws901,smitv101,dascf901,donaa901,"""Allan Roth""","""David W. Smith""",1996/10/19 5:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,15705,klinr102,drysd101,blacr101,,"""David W. Smith""",,
PIT195805280,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/05/28,0,0:00PM,night,false,smitv101,dascf901,donaa901,craws901,"""Allan Roth""","""David W. Smith""",1994/11/18 10:36PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,14320,koufs101,frieb102,,,"""David W. Smith""",,
PIT195805301,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/05/30,1,0:00PM,day,false,dascf901,donaa901,craws901,smitv101,"""60""","""D Lamoureaux""",2003/12/13 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,mcmad102,facer101,trowb101,,"""D Lamoureaux""",,
PIT195805302,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/05/30,2,0:00PM,day,false,donaa901,craws901,smitv101,dascf901,"""58""","""Greg Beston""",2004/01/25 5:01PM,radio,none,0,unknown,-1,unknown,unknown,unknown,163,32428,grosd101,robih101,,,"""Greg Beston""",,
PIT195805310,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/05/31,0,0:00PM,day,false,craws901,smitv101,dascf901,donaa901,"""58,178""","""David W. Smith""",2002/03/04 3:58PM,radio,none,0,unknown,-1,unknown,unknown,unknown,142,17596,spahw101,klinr102,,,"""David W. Smith""",,
PIT195806010,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/06/01,0,0:00PM,day,false,smitv101,dascf901,donaa901,craws901,"""285""","""Comly""",2010/05/13 11:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,17485,frieb102,conlg101,,,"""Comly""",,
PIT195806170,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/06/17,0,0:00PM,night,false,venzt901,conlj102,(none),secof101,"""Bob Stevens""","""Alan Boodman""",1995/02/12 7:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,27763,raydc101,antoj103,facer101,,,,
PIT195806180,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/06/18,0,0:00PM,night,false,conlj102,secof101,(none),venzt901,"""Bob Stevens""","""Alan Boodman""",1995/02/12 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,21512,gielp101,frieb102,grism101,,,,
PIT195806190,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/06/19,0,0:00PM,day,false,secof101,venzt901,(none),conlj102,"""Bob Stevens""","""Alan Boodman""",1995/02/12 8:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,8474,klinr102,worta101,grosd101,,,,
PIT195806200,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/06/20,0,0:00PM,night,false,jackb901,lands901,delmv901,barla901,"""Allan Roth""","""David W. Smith""",1994/11/19 9:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,21614,wittr101,koufs101,,,"""David W. Smith""",,
PIT195806210,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/06/21,0,0:00PM,day,false,lands901,delmv901,barla901,jackb901,"""Allan Roth""","""David W. Smith""",1994/11/19 9:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,186,6633,facer101,roebe101,,,"""David W. Smith""",,
PIT195806221,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/06/22,1,0:00PM,day,false,delmv901,barla901,jackb901,lands901,"""Allan Roth""","""David W. Smith""",1996/10/26 10:13PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,0,kippf101,frieb102,klipj101,,"""Clem Comly""",,
PIT195806222,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/06/22,2,0:00PM,day,false,barla901,jackb901,lands901,delmv901,"""Allan Roth""","""David W. Smith""",1994/11/19 9:56PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,175,30109,koufs101,portb102,,,"""David W. Smith""",,
PIT195806230,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/06/23,0,0:00PM,night,false,donaa901,craws901,(none),dascf901,"""SLN Official""","""Andersen""",1999/08/26 9:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,13529,brosj101,grosd101,jackl102,,"""Andersen""",,
PIT195806240,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/06/24,0,0:00PM,night,false,craws901,dascf901,(none),donaa901,"""SLN Official""","""Andersen""",1999/10/20 8:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,15899,painp101,klinr102,,,"""Andersen""",,
PIT195806250,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/06/25,0,0:00PM,night,false,dascf901,donaa901,(none),craws901,"""SLN Official""","""Andersen""",1999/10/20 9:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,15375,mizew101,wittr101,,,"""Andersen""",,
PIT195806260,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/06/26,0,0:00PM,day,false,donaa901,craws901,(none),dascf901,"""SLN Official""","""Andersen""",1999/10/20 10:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,5048,mcdal101,law-v101,jackl102,,"""Andersen""",,
PIT195806270,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/06/27,0,0:00PM,night,false,gormt101,burkk101,(none),boggd901,"""291""","""Comly""",2010/08/25 2:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,141,17026,drabm101,frieb102,henrb101,,"""Comly""",,
PIT195806280,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/06/28,0,0:00PM,day,false,burkk101,boggd901,(none),gormt101,"""68,291""","""Lamoureaux/Comly""",2003/12/13 11:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8413,raydc101,drotd101,portb102,,"""Lamoureaux/Comly""",,
PIT195806291,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/06/29,1,0:00PM,day,false,boggd901,gormt101,(none),burkk101,"""291""","""Comly""",2010/08/25 2:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,facer101,philt101,,,"""Comly""",,
PIT195806292,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/06/29,2,0:00PM,day,false,gormt101,burkk101,(none),boggd901,"""247,291""","""D Lamoureaux""",2008/02/05 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,28968,brigj101,grosd101,henrb101,,"""D Lamoureaux""",,
PIT195807010,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/07/01,0,0:00PM,night,false,venzt901,conlj102,(none),secof101,"""28""","""Comly""",1999/06/03 11:29PM,park,none,0,unknown,-1,unknown,unknown,night,121,17990,sempr101,frieb102,,,"""Comly""",,
PIT195807231,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/07/23,1,0:00PM,day,false,conlj102,delmv901,secof101,venzt901,"""Allan Roth""","""David W. Smith""",1996/11/16 5:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,0,klinr102,wills102,,,"""David W. Smith""",,
PIT195807232,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/07/23,2,0:00PM,night,false,delmv901,secof101,venzt901,conlj102,"""Allan Roth""","""David W. Smith""",1994/11/20 6:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,137,18938,frieb102,labic101,facer101,,"""David W. Smith""",,
PIT195807240,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/07/24,0,0:00PM,day,false,secof101,venzt901,conlj102,delmv901,"""Allan Roth""","""David W. Smith""",1996/11/16 5:36PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,7437,wittr101,wills102,facer101,,"""David W. Smith""",,
PIT195807250,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/07/25,0,0:00PM,night,false,gormt101,boggd901,(none),burkk101,"""Bob Stevens""","""Alan Boodman""",1995/02/17 2:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,30545,raydc101,mills101,,,,,
PIT195807260,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/07/26,0,0:00PM,day,false,boggd901,burkk101,(none),gormt101,"""Bob Stevens""","""Alan Boodman""",1995/02/17 2:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,15549,antoj103,law-v101,grism101,,,,
PIT195807271,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/07/27,1,0:00PM,day,false,burkk101,gormt101,(none),boggd901,"""Bob Stevens""","""Alan Boodman""",1995/02/17 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,217,0,grosd101,monzr101,,,,,
PIT195807272,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/07/27,2,0:00PM,day,false,gormt101,boggd901,(none),burkk101,"""Bob Stevens""","""Alan Boodman""",1995/02/17 5:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,31718,portb102,gielp101,,,,,
PIT195807290,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/07/29,0,0:00PM,night,false,craws901,smitv101,dascf901,donaa901,"""176""","""Greg Beston""",2004/01/02 10:42AM,unknown,none,0,unknown,-1,unknown,unknown,night,147,20325,frieb102,brigj101,facer101,,"""Greg Beston""",,
PIT195807300,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/07/30,0,0:00PM,night,false,smitv101,dascf901,donaa901,craws901,"""176""","""Greg Beston""",2004/01/02 11:03AM,unknown,none,0,unknown,-1,wet,rain,night,144,20869,wittr101,philt101,portb102,,"""Greg Beston""",,
PIT195807310,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/07/31,0,0:00PM,night,false,dascf901,donaa901,craws901,smitv101,"""137,140,68,111,276""","""Dick Cramer/Smith""",2010/12/20 8:05 PM,unknown,none,0,unknown,-1,unknown,rain,unknown,170,13060,hobbg101,grosd101,henrb101,,"""Dick Cramer/Smith""",,
PIT195808010,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/08/01,0,0:00PM,night,false,sudoe901,venzt901,conlj102,secof101,"""Cardinals""","""Greg Beston""",2003/01/12 10:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,27862,klinr102,mabeb101,,,"""Greg Beston""",,
PIT195808020,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/08/02,0,0:00PM,day,false,venzt901,conlj102,secof101,sudoe901,"""Cardinals""","""Greg Beston""",2003/01/12 6:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,15028,law-v101,jones105,,,"""Greg Beston""",,
PIT195808031,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/08/03,1,2:59PM,day,false,conlj102,secof101,sudoe901,venzt901,"""Cardinals""","""David W. Smith""",2002/03/04 3:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,frieb102,magls101,,,"""David W. Smith""",,
PIT195808032,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/08/03,2,5:26PM,day,false,secof101,sudoe901,venzt901,conlj102,"""Cardinals""","""David W. Smith""",2002/03/04 3:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,21389,wittr101,mizew101,,,"""David W. Smith""",,
PIT195808080,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/08/08,0,0:00PM,night,false,jackb901,delmv901,lands901,barla901,"""22""","""Greg Beston""",2003/01/04 11:02AM,unknown,none,0,unknown,-1,unknown,unknown,night,152,26040,wittr101,nuxhj101,,,"""Greg Beston""",,
PIT195808090,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/08/09,0,0:00PM,day,false,delmv901,lands901,barla901,jackb901,"""22""","""Greg Beston""",2003/01/04 12:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,13122,raydc101,kella103,facer101,,"""Greg Beston""",,
PIT195808101,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/08/10,1,0:00PM,day,false,lands901,barla901,jackb901,delmv901,"""22""","""Greg Beston""",2003/01/04 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,grosd101,jeffh101,,,"""Greg Beston""",,
PIT195808102,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/08/10,2,0:00PM,day,false,barla901,jackb901,delmv901,lands901,"""22""","""Greg Beston""",2002/09/18 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,26426,facer101,lawrb103,,,"""Greg Beston""",,
PIT195808110,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/08/11,0,0:00PM,night,false,jackb901,delmv901,lands901,barla901,"""176""","""Greg Beston""",2004/01/02 11:53AM,unknown,none,0,unknown,-1,unknown,unknown,night,150,38938,frieb102,spahw101,facer101,,"""Greg Beston""",,
PIT195808120,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/08/12,0,0:00PM,night,false,delmv901,lands901,barla901,jackb901,"""176""","""Greg Beston""",2004/01/02 12:13PM,unknown,none,0,unknown,-1,unknown,unknown,night,166,36867,wittr101,rushb101,,,"""Greg Beston""",,
PIT195809011,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/09/01,1,0:00PM,day,false,delmv901,lands901,barla901,jackb901,"""28""","""Comly""",1999/07/01 1:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,law-v101,sanfj101,,,"""Comly""",,
PIT195809012,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/09/01,2,0:00PM,day,false,lands901,barla901,jackb901,delmv901,"""28""","""Comly""",1999/07/01 1:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,25438,simmc101,portb102,,,"""Comly""",,
PIT195809020,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/09/02,0,0:00PM,night,false,barla901,jackb901,delmv901,lands901,"""28""","""Comly""",1999/07/01 11:36PM,park,none,0,unknown,-1,unknown,unknown,night,123,9911,frieb102,cardd101,,,"""Comly""",,
PIT195809050,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/09/05,0,0:00PM,night,false,boggd901,dixoh901,gormt101,burkk101,"""Scorecard""","""Greg Beston""",2003/10/13 6:59PM,park,none,0,unknown,-1,unknown,unknown,night,173,30319,wittr101,willc104,,,"""Beston,et al""",,
PIT195809060,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/09/06,0,0:00PM,day,false,dixoh901,gormt101,burkk101,boggd901,"""60""","""D Lamoureaux""",2003/12/14 9:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,23392,smitb109,robih101,facer101,,"""D Lamoureaux""",,
PIT195809071,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/09/07,1,0:00PM,day,false,gormt101,burkk101,boggd901,dixoh901,"""285""","""Comly""",2010/05/13 10:54PM,unknown,none,0,unknown,-1,unknown,rain,unknown,137,0,spahw101,klinr102,,,"""Comly""",,
PIT195809072,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1958/09/07,2,0:00PM,day,false,burkk101,boggd901,dixoh901,gormt101,"""285,291""","""Comly""",2010/05/13 11:26PM,unknown,none,0,unknown,-1,unknown,rain,unknown,115,36567,law-v101,burdl101,facer101,,"""Comly""",,
PIT195809080,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1958/09/08,0,0:00PM,night,false,boggd901,dixoh901,gormt101,burkk101,"""22""","""Greg Beston""",2002/09/19 8:48PM,unknown,none,0,unknown,-1,unknown,unknown,night,143,11577,raydc101,acket101,grosd101,,"""Greg Beston""",,
PIT195809090,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/09/09,0,0:00PM,night,false,venzt901,secof101,conlj102,sudoe901,"""Bob Stevens""","""Alan Boodman""",1995/02/27 4:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,32250,facer101,joneg101,,,,,
PIT195809100,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1958/09/10,0,0:00PM,night,false,secof101,conlj102,sudoe901,venzt901,"""Bob Stevens""","""Alan Boodman""",1995/02/28 7:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,20260,frieb102,grism101,,,,,
PIT195809120,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/09/12,0,0:00PM,night,false,dascf901,donaa901,craws901,smitv101,"""Allan Roth""","""David W. Smith""",1997/10/17 2:45PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,164,21267,crair101,klinr102,,,"""David W. Smith""",,
PIT195809130,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1958/09/13,0,0:00PM,day,false,donaa901,craws901,smitv101,dascf901,"""Allan Roth""","""David W. Smith""",1994/11/27 12:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,14259,law-v101,maurr101,portb102,,"""David W. Smith""",,
PIT195809142,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1958/09/14,2,0:00PM,day,false,smitv101,dascf901,donaa901,craws901,"""209""","""Comly""",2005/03/19 10:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,159,23160,frieb102,philt101,,,"""Comly""",,
PIT195809160,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1958/09/16,0,0:00PM,night,false,sudoe901,venzt901,secof101,conlj102,"""Cardinals""","""Greg Beston""",2003/01/27 6:53PM,unknown,none,0,unknown,-1,unknown,rain,unknown,129,25977,klinr102,mabeb101,,,"""Greg Beston""",,
PIT195809260,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1958/09/26,0,0:00PM,night,false,barla901,jackb901,delmv901,lands901,"""28""","""Comly""",1999/07/03 10:56PM,park,none,0,unknown,-1,unknown,unknown,night,130,12000,rober102,frieb102,,,"""Comly""",,
