game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf,gametype,umplf,umprf
TEX200707070,BAL,TEX,ARL02,2007/07/07,0,7:37PM,night,true,welkt901,barkl901,cedeg901,knigb901,park,pitches,schid701,89,rtol,5,unknown,unknown,cloudy,149,32849,bedae001,mccab001,,,,,
TEX200707080,BAL,TEX,ARL02,2007/07/08,0,2:06PM,day,true,barkl901,cedeg901,knigb901,welkt901,park,pitches,wells701,89,rtol,13,unknown,unknown,cloudy,159,22843,millk004,cabrd001,gagne001,,,,
TEX200707190,CLE,TEX,ARL02,2007/07/19,0,7:37PM,night,true,davib902,holbs901,wendh902,marsr901,park,pitches,mocej701,83,fromlf,14,unknown,unknown,cloudy,183,28108,sabac001,loe-k001,boroj001,,,,
TEX200707200,CLE,TEX,ARL02,2007/07/20,0,7:37PM,night,true,holbs901,wendh902,marsr901,davib902,park,pitches,wells701,81,fromlf,9,unknown,unknown,sunny,183,32103,carmf001,mccab001,boroj001,,,,
TEX200707210,CLE,TEX,ARL02,2007/07/21,0,7:41PM,night,true,wendh902,marsr901,davib902,holbs901,park,pitches,mocej701,87,fromlf,13,unknown,unknown,sunny,190,44554,mahar001,lee-c003,,,,,
TEX200707220,CLE,TEX,ARL02,2007/07/22,0,7:37PM,night,true,marsr901,davib902,holbs901,wendh902,park,pitches,wells701,81,ltor,11,unknown,unknown,unknown,210,27227,byrdp001,tejer001,,,,,
TEX200707230,SEA,TEX,ARL02,2007/07/23,0,7:36PM,night,true,barkl901,cedeg901,campa902,welkt901,park,pitches,mocej701,85,tolf,9,unknown,unknown,unknown,200,20584,millk004,ramih002,,,,,
TEX200707241,SEA,TEX,ARL02,2007/07/24,1,4:06PM,day,true,cedeg901,campa902,welkt901,barkl901,park,pitches,wells701,86,fromlf,9,unknown,unknown,sunny,141,0,rheij001,feier001,gagne001,,,,
TEX200707242,SEA,TEX,ARL02,2007/07/24,2,7:09PM,night,true,reynj901,welkt901,barkl901,campa902,park,pitches,mocej701,87,fromlf,9,unknown,unknown,sunny,180,26842,wilsc004,reitc001,gagne001,,,,
TEX200707250,SEA,TEX,ARL02,2007/07/25,0,7:38PM,night,true,welkt901,barkl901,cedeg901,reynj901,park,pitches,wells701,89,fromcf,8,unknown,unknown,cloudy,196,34853,benoj001,putzj001,,,,,
TEX200708060,OAK,TEX,ARL02,2007/08/06,0,7:37PM,night,true,millb901,hudsm901,guccc901,monte901,park,pitches,mocej701,92,rtol,8,unknown,unknown,sunny,273,24737,browa002,eyrew001,calek001,,,,
TEX200708070,OAK,TEX,ARL02,2007/08/07,0,7:37PM,night,true,hudsm901,guccc901,monte901,millb901,park,pitches,wells701,92,fromlf,15,unknown,unknown,sunny,180,25122,gabbk001,gaudc001,wilsc004,,,,
TEX200708080,OAK,TEX,ARL02,2007/08/08,0,7:36PM,night,true,guccc901,monte901,millb901,hudsm901,park,pitches,mocej701,94,fromlf,16,unknown,unknown,sunny,183,29647,dinal001,murra001,embra001,,,,
TEX200708100,TBA,TEX,ARL02,2007/08/10,0,7:36PM,night,true,campa902,eddid901,demud901,drakr901,park,pitches,wells701,95,fromlf,5,unknown,unknown,cloudy,189,28314,woodm002,sonna001,wilsc004,,,,
TEX200708110,TBA,TEX,ARL02,2007/08/11,0,7:40PM,night,true,eddid901,demud901,drakr901,campa902,park,pitches,schid701,96,fromlf,10,unknown,unknown,sunny,134,36709,jacke001,rheij001,,,,,
TEX200708120,TBA,TEX,ARL02,2007/08/12,0,7:36PM,night,true,demud901,drakr901,campa902,eddid901,park,pitches,wells701,98,fromcf,7,unknown,unknown,sunny,209,24042,eyrew001,hammj002,,,,,
TEX200708140,KCA,TEX,ARL02,2007/08/14,0,7:36PM,night,true,diazl901,welkb901,hirsj901,bellw901,park,pitches,wells701,99,fromlf,5,unknown,unknown,sunny,174,23906,millk004,davik002,wilsc004,,,,
TEX200708150,KCA,TEX,ARL02,2007/08/15,0,7:35PM,night,true,hirsj901,bellw901,diazl901,welkb901,park,pitches,schid701,97,fromlf,9,unknown,unknown,sunny,176,24529,woodm002,mechg001,wilsc004,,,,
TEX200708160,KCA,TEX,ARL02,2007/08/16,0,7:35PM,night,true,bellw901,diazl901,welkb901,hirsj901,park,pitches,mocej701,91,fromlf,10,unknown,unknown,unknown,179,22674,braur001,eyrew001,,,,,
TEX200708230,SEA,TEX,ARL02,2007/08/23,0,7:36PM,night,true,dimum901,tscht901,joycj901,wolfj901,park,pitches,schid701,93,fromlf,18,unknown,unknown,sunny,169,26963,weavj002,loe-k001,,,,,
TEX200708240,SEA,TEX,ARL02,2007/08/24,0,7:36PM,night,true,tscht901,joycj901,wolfj901,dimum901,park,pitches,mocej701,93,fromlf,15,unknown,unknown,cloudy,159,32716,hernf002,millk004,putzj001,,,,
TEX200708250,SEA,TEX,ARL02,2007/08/25,0,7:34PM,night,true,joycj901,wolfj901,dimum901,tscht901,park,pitches,schid701,90,ltor,8,unknown,unknown,sunny,167,47977,benoj001,whitr002,wilsc004,,,,
TEX200708260,SEA,TEX,ARL02,2007/08/26,0,7:35PM,night,true,wolfj901,dimum901,tscht901,joycj901,park,pitches,wells701,95,fromcf,7,unknown,unknown,cloudy,150,25437,padiv001,washj001,,,,,
TEX200708280,CHA,TEX,ARL02,2007/08/28,0,7:37PM,night,true,reedr901,marqa901,meric901,timmt901,park,pitches,wells701,92,fromlf,5,unknown,unknown,cloudy,174,20261,littw001,macdm001,benoj001,,,,
TEX200708290,CHA,TEX,ARL02,2007/08/29,0,7:35PM,night,true,marqa901,meric901,timmt901,reedr901,park,pitches,mocej701,83,ltor,8,unknown,unknown,sunny,230,23704,littw001,logab001,,,,,
TEX200708300,CHA,TEX,ARL02,2007/08/30,0,7:36PM,night,true,meric901,timmt901,reedr901,marqa901,park,pitches,wells701,81,ltor,2,unknown,unknown,unknown,165,23432,millk004,dankj001,,,,,
TEX200709030,KCA,TEX,ARL02,2007/09/03,0,7:06PM,night,true,kulpr901,emmep901,iassd901,campa902,park,pitches,mocej701,79,fromlf,5,unknown,unknown,unknown,189,19214,greiz001,loe-k001,,,,,
TEX200709040,KCA,TEX,ARL02,2007/09/04,0,7:05PM,night,true,emmep901,iassd901,campa902,kulpr901,park,pitches,wells701,82,fromlf,9,wet,drizzle,unknown,213,18892,rheij001,nunel001,wilsc004,,,,
TEX200709050,KCA,TEX,ARL02,2007/09/05,0,7:05PM,night,true,iassd901,campa902,kulpr901,emmep901,park,pitches,schid701,84,fromlf,12,unknown,unknown,sunny,163,17232,padiv001,davik002,benoj001,,,,
TEX200709070,OAK,TEX,ARL02,2007/09/07,0,7:07PM,night,true,carlm901,herna901,barrt901,hoyej901,park,pitches,mocej701,90,fromlf,10,unknown,unknown,sunny,181,22318,volqe001,hared001,benoj001,,,,
TEX200709080,OAK,TEX,ARL02,2007/09/08,0,7:05PM,night,true,herna901,barrt901,hoyej901,carlm901,park,pitches,schid701,90,fromlf,9,unknown,unknown,sunny,178,32476,murra001,gaudc001,,,,,
TEX200709090,OAK,TEX,ARL02,2007/09/09,0,2:21PM,day,true,barrt901,hoyej901,carlm901,herna901,park,pitches,wells701,92,tocf,5,unknown,unknown,overcast,248,25054,whitb001,dinal001,,,,,
TEX200709200,BAL,TEX,ARL02,2007/09/20,0,7:09PM,night,true,buckc901,westj901,rapue901,hicke901,park,pitches,wells701,87,fromlf,7,unknown,unknown,sunny,205,20136,walkj001,rheij001,,,,,
TEX200709210,BAL,TEX,ARL02,2007/09/21,0,7:07PM,night,true,westj901,rapue901,hicke901,buckc901,park,pitches,mocej701,89,unknown,5,unknown,unknown,sunny,157,30603,mendl001,santv001,benoj001,,,,
TEX200709220,BAL,TEX,ARL02,2007/09/22,0,7:07PM,night,true,rapue901,hicke901,buckc901,westj901,park,pitches,schid701,89,fromcf,13,unknown,unknown,sunny,231,40148,hoeyj001,littw001,walkj001,,,,
TEX200709230,BAL,TEX,ARL02,2007/09/23,0,2:06PM,day,true,hicke901,buckc901,westj901,rapue901,park,pitches,wells701,87,fromlf,8,unknown,unknown,unknown,149,37812,millk004,leicj001,wilsc004,,,,
TEX200709240,ANA,TEX,ARL02,2007/09/24,0,7:08PM,night,true,joycj901,nelsj901,wolfj901,tscht901,park,pitches,mocej701,89,fromcf,12,unknown,unknown,sunny,186,22881,whitb001,sante001,littw001,,,,
TEX200709250,ANA,TEX,ARL02,2007/09/25,0,7:06PM,night,true,nelsj901,wolfj901,tscht901,joycj901,park,pitches,schid701,90,fromcf,5,unknown,unknown,cloudy,158,30708,wrigj001,olivd001,,,,,
TEX200709260,ANA,TEX,ARL02,2007/09/26,0,1:36PM,day,true,wolfj901,tscht901,joycj901,nelsj901,park,pitches,wells701,89,tolf,8,unknown,unknown,cloudy,195,24223,rheij001,saunj001,,,,,
NYA200704020,TBA,NYA,NYC16,2007/04/02,0,1:10PM,day,true,darlg901,poncl901,mealj901,drecb901,park,pitches,karph701,48,ltor,8,unknown,unknown,unknown,181,55035,vizcl001,stokb001,,,,,
NYA200704050,TBA,NYA,NYC16,2007/04/05,0,7:09PM,night,true,poncl901,mealj901,drecb901,darlg901,park,pitches,sprej701,38,tolf,10,unknown,unknown,overcast,222,52096,lugor002,vizcl001,reyea001,,,,
NYA200704060,BAL,NYA,NYC16,2007/04/06,0,7:08PM,night,true,hudsm901,monte901,laynj901,millb901,park,pitches,shanb701,41,ltor,14,unknown,unknown,unknown,195,50074,loewa001,mussm001,ray-c001,,,,
NYA200704070,BAL,NYA,NYC16,2007/04/07,0,1:09PM,day,true,monte901,laynj901,millb901,hudsm901,park,pitches,karph701,39,tolf,10,unknown,unknown,cloudy,193,50510,rivem002,ray-c001,,,,,
NYA200704080,BAL,NYA,NYC16,2007/04/08,0,1:08PM,day,true,laynj901,millb901,hudsm901,monte901,park,pitches,karph701,41,tolf,20,unknown,unknown,unknown,196,47679,bedae001,rasnd001,ray-c001,,,,
NYA200704170,CLE,NYA,NYC16,2007/04/17,0,7:08PM,night,true,iassd901,emmep901,reedr901,scotd901,park,pitches,shanb701,48,ltor,18,wet,rain,unknown,192,38438,wrigc001,westj001,,,,,
NYA200704180,CLE,NYA,NYC16,2007/04/18,0,7:08PM,night,true,emmep901,reedr901,scotd901,iassd901,park,pitches,sprej701,49,ltor,7,unknown,unknown,unknown,174,41379,igawk001,sowej001,,,,,
NYA200704190,CLE,NYA,NYC16,2007/04/19,0,1:08PM,day,true,reedr901,scotd901,iassd901,emmep901,park,pitches,karph701,55,ltor,12,unknown,unknown,unknown,216,40872,henns001,boroj001,,,,,
NYA200704260,TOR,NYA,NYC16,2007/04/26,0,7:08PM,night,true,monte901,millb901,hudsm901,knigb901,park,pitches,shanb701,53,rtol,9,unknown,unknown,unknown,199,45118,burna001,hughp001,,,,,
NYA200704270,BOS,NYA,NYC16,2007/04/27,0,7:09PM,night,true,rungb901,froeb901,drakr901,wintm901,park,pitches,karph701,54,torf,6,unknown,unknown,unknown,236,55005,matsd001,petta001,,,,,
NYA200704280,BOS,NYA,NYC16,2007/04/28,0,3:56PM,day,true,froeb901,drakr901,wintm901,rungb901,park,pitches,shanb701,70,ltor,14,unknown,unknown,cloudy,205,55026,igawk001,waket001,rivem002,,,,
NYA200704290,BOS,NYA,NYC16,2007/04/29,0,1:11PM,day,true,drakr901,wintm901,rungb901,froeb901,park,pitches,karph701,61,tolf,15,unknown,unknown,unknown,191,54856,tavaj001,wangc001,papej001,,,,
NYA200705040,SEA,NYA,NYC16,2007/05/04,0,7:09PM,night,true,gormb901,davig901,everm901,nauep901,park,pitches,shanb701,69,tolf,11,unknown,unknown,sunny,209,49519,oflae001,beanc001,putzj001,,,,
NYA200705050,SEA,NYA,NYC16,2007/05/05,0,3:58PM,day,true,davig901,everm901,nauep901,gormb901,park,pitches,karph701,72,tolf,7,unknown,unknown,cloudy,167,51702,wangc001,weavj002,,,,,
NYA200705060,SEA,NYA,NYC16,2007/05/06,0,1:08PM,day,true,everm901,nauep901,gormb901,davig901,park,pitches,sprej701,58,rtol,18,unknown,unknown,cloudy,152,52553,rasnd001,washj001,,,,,
NYA200705070,SEA,NYA,NYC16,2007/05/07,0,7:08PM,night,true,nauep901,gormb901,davig901,everm901,park,pitches,karph701,63,tolf,5,unknown,unknown,cloudy,167,47424,sherg001,rivem002,putzj001,,,,
NYA200705080,TEX,NYA,NYC16,2007/05/08,0,7:08PM,night,true,guccc901,cedeg901,barkl901,reynj901,park,pitches,shanb701,64,tolf,11,unknown,unknown,sunny,179,50705,petta001,woodm002,,,,,
NYA200705090,TEX,NYA,NYC16,2007/05/09,0,7:08PM,night,true,cedeg901,barkl901,reynj901,guccc901,park,pitches,shanb701,74,rtol,10,unknown,unknown,cloudy,182,47930,mussm001,tejer001,,,,,
NYA200705100,TEX,NYA,NYC16,2007/05/10,0,1:09PM,day,true,barkl901,reynj901,guccc901,cedeg901,park,pitches,karph701,78,tolf,9,unknown,unknown,unknown,204,52147,mccab001,wangc001,,,,,
NYA200705210,BOS,NYA,NYC16,2007/05/21,0,7:08PM,night,true,rapue901,hicke901,buckc901,westj901,park,pitches,shanb701,70,ltor,7,unknown,unknown,cloudy,208,55078,wangc001,waket001,,,,,
NYA200705220,BOS,NYA,NYC16,2007/05/22,0,7:08PM,night,true,hicke901,buckc901,westj901,rapue901,park,pitches,karph701,67,rtol,10,unknown,unknown,sunny,202,54739,tavaj001,mussm001,,,,,
NYA200705230,BOS,NYA,NYC16,2007/05/23,0,7:09PM,night,true,buckc901,westj901,rapue901,hicke901,park,pitches,sprej701,68,rtol,15,unknown,unknown,cloudy,179,55000,petta001,schic002,,,,,
NYA200705250,ANA,NYA,NYC16,2007/05/25,0,7:09PM,night,true,joycj901,nelsj901,wolfj901,tscht901,park,pitches,shanb701,89,tolf,7,unknown,unknown,sunny,217,50363,weavj003,clipt001,,,,,
NYA200705260,ANA,NYA,NYC16,2007/05/26,0,1:09PM,day,true,nelsj901,wolfj901,tscht901,joycj901,park,pitches,sprej701,85,torf,10,unknown,unknown,cloudy,167,52536,escok001,wangc001,rodrf003,,,,
NYA200705270,ANA,NYA,NYC16,2007/05/27,0,1:08PM,day,true,wolfj901,tscht901,joycj901,nelsj901,park,pitches,karph701,81,tolf,8,unknown,unknown,sunny,188,53508,lackj001,procs001,rodrf003,,,,
NYA200706080,PIT,NYA,NYC16,2007/06/08,0,7:09PM,night,true,nauep901,gormb901,davig901,everm901,park,pitches,shanb701,76,rtol,11,unknown,unknown,cloudy,198,54240,rivem002,cappm001,,,,,
NYA200706090,PIT,NYA,NYC16,2007/06/09,0,1:08PM,day,true,gormb901,davig901,everm901,nauep901,park,pitches,freed701,81,ltor,12,unknown,unknown,unknown,197,54296,clemr001,mahop002,,,,,
NYA200706100,PIT,NYA,NYC16,2007/06/10,0,1:08PM,day,true,davig901,everm901,nauep901,gormb901,park,pitches,sprej701,70,ltor,7,unknown,unknown,unknown,212,54292,henns001,chacs001,,,,,
NYA200706120,ARI,NYA,NYC16,2007/06/12,0,8:04PM,night,true,bellw901,welkb901,diazl901,drakr901,park,pitches,karph701,73,rtol,4,wet,rain,unknown,154,51577,wangc001,webbb001,rivem002,,,,
NYA200706130,ARI,NYA,NYC16,2007/06/13,0,7:08PM,night,true,welkb901,diazl901,drakr901,bellw901,park,pitches,shanb701,64,fromlf,8,unknown,unknown,overcast,180,53891,mussm001,hernl003,,,,,
NYA200706140,ARI,NYA,NYC16,2007/06/14,0,1:08PM,day,true,diazl901,drakr901,bellw901,welkb901,park,pitches,karph701,64,tolf,13,unknown,unknown,unknown,179,53712,petta001,david002,,,,,
NYA200706150,NYN,NYA,NYC16,2007/06/15,0,7:09PM,night,true,wegnm901,froeb901,wintm901,hoyej901,park,pitches,shanb701,69,rtol,8,unknown,unknown,cloudy,181,55159,pereo002,clemr001,wagnb001,,,,
NYA200706160,NYN,NYA,NYC16,2007/06/16,0,1:09PM,day,true,froeb901,wintm901,hoyej901,wegnm901,park,pitches,sprej701,78,ltor,6,unknown,unknown,sunny,223,55064,vizcl001,glavt001,,,,,
NYA200706170,NYN,NYA,NYC16,2007/06/17,0,8:11PM,night,true,wintm901,hoyej901,wegnm901,froeb901,park,pitches,karph701,87,tolf,8,unknown,unknown,cloudy,180,55060,wangc001,herno001,,,,,
NYA200706290,OAK,NYA,NYC16,2007/06/29,0,7:08PM,night,true,younl901,herna901,barrt901,carlm901,park,pitches,shanb701,72,rtol,5,unknown,unknown,cloudy,158,52622,mussm001,kennj001,rivem002,,,,
NYA200706300,OAK,NYA,NYC16,2007/06/30,0,1:10PM,day,true,herna901,barrt901,carlm901,younl901,park,pitches,altmb701,81,ltor,9,unknown,unknown,cloudy,171,54150,gaudc001,igawk001,,,,,
NYA200707010,OAK,NYA,NYC16,2007/07/01,0,1:10PM,day,true,barrt901,carlm901,younl901,herna901,park,pitches,karph701,72,ltor,14,unknown,unknown,cloudy,200,54266,hared001,petta001,,,,,
NYA200707020,MIN,NYA,NYC16,2007/07/02,0,7:08PM,night,true,bellw901,kulpr901,johna901,iassd901,park,pitches,shanb701,74,ltor,5,unknown,unknown,sunny,172,53036,clemr001,bonsb001,,,,,
NYA200707030,MIN,NYA,NYC16,2007/07/03,0,7:10PM,night,true,kulpr901,johna901,iassd901,bellw901,park,pitches,sprej701,75,rtol,11,unknown,unknown,cloudy,173,53862,wangc001,silvc001,,,,,
NYA200707040,MIN,NYA,NYC16,2007/07/04,0,1:09PM,day,true,johna901,iassd901,bellw901,kulpr901,park,pitches,sprej701,74,tolf,15,unknown,unknown,unknown,174,52040,santj003,mussm001,,,,,
NYA200707050,MIN,NYA,NYC16,2007/07/05,0,1:10PM,day,true,iassd901,bellw901,kulpr901,johna901,park,pitches,karph701,81,tolf,11,unknown,unknown,unknown,212,52471,farnk001,neshp001,rivem002,,,,
NYA200707060,ANA,NYA,NYC16,2007/07/06,0,7:09PM,night,true,demud901,cousd901,guccc901,eddid901,park,pitches,shanb701,82,rtol,11,unknown,unknown,unknown,200,52059,ramie003,bootc001,,,,,
NYA200707070,ANA,NYA,NYC16,2007/07/07,0,3:57PM,day,true,cousd901,guccc901,eddid901,demud901,park,pitches,shanb701,85,ltor,11,unknown,unknown,unknown,226,54497,rodrf003,vizcl001,,,,,
NYA200707080,ANA,NYA,NYC16,2007/07/08,0,1:09PM,day,true,guccc901,eddid901,demud901,cousd901,park,pitches,karph701,92,rtol,17,unknown,unknown,cloudy,179,53921,wangc001,sante001,,,,,
NYA200707160,TOR,NYA,NYC16,2007/07/16,0,7:08PM,night,true,fostm901,culbf901,schrp901,mcclt901,park,pitches,sprej701,81,ltor,6,unknown,unknown,unknown,196,52993,procs001,towej001,rivem002,,,,
NYA200707170,TOR,NYA,NYC16,2007/07/17,0,7:09PM,night,true,culbf901,schrp901,mcclt901,fostm901,park,pitches,shanb701,82,rtol,7,unknown,unknown,cloudy,207,51961,vizcl001,jansc001,,,,,
NYA200707180,TOR,NYA,NYC16,2007/07/18,0,7:09PM,night,true,schrp901,mcclt901,fostm901,culbf901,park,pitches,karph701,76,rtol,6,unknown,unknown,overcast,205,52147,myerm001,marcs001,rivem002,,,,
NYA200707190,TOR,NYA,NYC16,2007/07/19,0,1:09PM,day,true,hirsj901,barrs901,diazl901,bellw901,park,pitches,karph701,82,tolf,9,unknown,unknown,unknown,166,53857,mcgod001,wangc001,accaj001,,,,
NYA200707200,TBA,NYA,NYC16,2007/07/20,0,7:08PM,night,true,barrs901,diazl901,bellw901,hirsj901,park,pitches,shanb701,76,ltor,14,unknown,unknown,cloudy,230,53957,jacke001,mussm001,,,,,
NYA200707211,TBA,NYA,NYC16,2007/07/21,1,1:07PM,day,true,diazl901,hirsj901,bellw901,barrs901,park,pitches,altmb701,81,rtol,12,unknown,unknown,sunny,198,54412,vizcl001,ryu-j001,,,,,
NYA200707212,TBA,NYA,NYC16,2007/07/21,2,7:07PM,night,true,welkt901,bellw901,barrs901,hirsj901,park,pitches,shanb701,80,ltor,13,unknown,unknown,sunny,211,52983,vizcl001,howej003,,,,,
NYA200707220,TBA,NYA,NYC16,2007/07/22,0,1:09PM,day,true,bellw901,welkt901,hirsj901,diazl901,park,pitches,karph701,82,rtol,12,unknown,unknown,cloudy,230,54751,petta001,shiej002,,,,,
NYA200707310,CHA,NYA,NYC16,2007/07/31,0,7:10PM,night,true,cuzzp901,hallt901,hoyej901,wintm901,park,pitches,shanb701,88,ltor,8,unknown,unknown,cloudy,179,53958,mussm001,contj002,,,,,
NYA200708010,CHA,NYA,NYC16,2007/08/01,0,7:09PM,night,true,hallt901,hoyej901,wintm901,cuzzp901,park,pitches,sprej701,89,rtol,10,unknown,unknown,sunny,182,53342,petta001,dankj001,,,,,
NYA200708020,CHA,NYA,NYC16,2007/08/02,0,1:09PM,day,true,hoyej901,wintm901,cuzzp901,hallt901,park,pitches,karph701,94,tolf,3,unknown,unknown,cloudy,239,54869,logab001,karsj001,,,,,
NYA200708030,KCA,NYA,NYC16,2007/08/03,0,7:09PM,night,true,poncl901,mealj901,dowda901,darlg901,park,pitches,shanb701,86,tolf,11,unknown,unknown,cloudy,181,54246,wangc001,pereo001,,,,,
NYA200708040,KCA,NYA,NYC16,2007/08/04,0,1:09PM,day,true,mealj901,dowda901,darlg901,poncl901,park,pitches,freed701,89,ltor,7,unknown,unknown,sunny,241,54056,myerm001,balej001,,,,,
NYA200708050,KCA,NYA,NYC16,2007/08/05,0,1:09PM,day,true,dowda901,darlg901,poncl901,mealj901,park,pitches,karph701,80,fromlf,8,unknown,unknown,sunny,195,54525,mussm001,mechg001,rivem002,,,,
NYA200708130,BAL,NYA,NYC16,2007/08/13,0,7:18PM,night,true,froeb901,rungb901,wegnm901,wintm901,park,pitches,karph701,84,tolf,12,unknown,unknown,cloudy,190,54398,rivem002,bradc001,,,,,
NYA200708140,BAL,NYA,NYC16,2007/08/14,0,7:10PM,night,true,rungb901,wegnm901,wintm901,froeb901,park,pitches,sprej701,80,ltor,7,unknown,unknown,cloudy,190,52567,cabrd001,karsj001,,,,,
NYA200708150,BAL,NYA,NYC16,2007/08/15,0,1:09PM,day,true,wegnm901,wintm901,froeb901,rungb901,park,pitches,karph701,85,tolf,12,unknown,unknown,sunny,216,53363,bradc001,rivem002,,,,,
NYA200708160,DET,NYA,NYC16,2007/08/16,0,7:09PM,night,true,wintm901,dowda901,rungb901,wegnm901,park,pitches,shanb701,84,fromcf,8,unknown,unknown,cloudy,210,53914,verlj001,mussm001,,,,,
NYA200708170,DET,NYA,NYC16,2007/08/17,0,8:19PM,night,true,guccc901,kellj901,laynj901,hudsm901,park,pitches,karph701,69,rtol,6,unknown,unknown,overcast,167,54290,petta001,roben001,,,,,
NYA200708180,DET,NYA,NYC16,2007/08/18,0,3:58PM,day,true,kellj901,laynj901,hudsm901,guccc901,park,pitches,shanb701,75,ltor,13,unknown,unknown,sunny,193,54802,clemr001,durbc001,rivem002,,,,
NYA200708190,DET,NYA,NYC16,2007/08/19,0,1:09PM,day,true,laynj901,hudsm901,guccc901,kellj901,park,pitches,sprej701,74,tolf,4,unknown,unknown,unknown,199,55071,wangc001,bondj001,ramie003,,,,
NYA200708280,BOS,NYA,NYC16,2007/08/28,0,7:08PM,night,true,cousd901,carlm901,herna901,barrt901,park,pitches,masst701,77,ltor,8,unknown,unknown,unknown,191,55037,petta001,matsd001,rivem002,,,,
NYA200708290,BOS,NYA,NYC16,2007/08/29,0,7:08PM,night,true,carlm901,herna901,barrt901,cousd901,park,pitches,shanb701,79,tolf,9,unknown,unknown,sunny,206,54986,clemr001,beckj002,rivem002,,,,
NYA200708300,BOS,NYA,NYC16,2007/08/30,0,1:11PM,day,true,herna901,barrt901,cousd901,carlm901,park,pitches,shanb701,85,tolf,6,unknown,unknown,cloudy,181,55067,wangc001,schic002,,,,,
NYA200708310,TBA,NYA,NYC16,2007/08/31,0,7:08PM,night,true,demud901,danlk901,eddid901,everm901,park,pitches,shanb701,78,ltor,12,unknown,unknown,unknown,175,53275,sonna001,hughp001,,,,,
NYA200709010,TBA,NYA,NYC16,2007/09/01,0,1:09PM,day,true,danlk901,eddid901,everm901,demud901,park,pitches,karph701,78,ltor,16,unknown,unknown,sunny,216,53637,kenni001,jacke001,rivem002,,,,
NYA200709020,TBA,NYA,NYC16,2007/09/02,0,1:08PM,day,true,eddid901,everm901,demud901,danlk901,park,pitches,karph701,75,tolf,6,unknown,unknown,sunny,224,53957,hammj002,petta001,,,,,
NYA200709030,SEA,NYA,NYC16,2007/09/03,0,1:08PM,day,true,davig901,gibsg901,vanol901,randt901,park,pitches,karph701,83,rtol,14,unknown,unknown,sunny,182,54522,hernf002,clemr001,,,,,
NYA200709040,SEA,NYA,NYC16,2007/09/04,0,7:09PM,night,true,gibsg901,vanol901,randt901,davig901,park,pitches,shanb701,82,torf,3,unknown,unknown,cloudy,193,52487,wangc001,ramih002,,,,,
NYA200709050,SEA,NYA,NYC16,2007/09/05,0,7:08PM,night,true,vanol901,randt901,davig901,gibsg901,park,pitches,shanb701,74,torf,3,unknown,unknown,cloudy,180,52538,chamj002,washj001,,,,,
NYA200709170,BAL,NYA,NYC16,2007/09/17,0,7:08PM,night,true,kellj901,coope901,fleta901,reilm901,park,pitches,karph701,64,torf,4,unknown,unknown,unknown,234,52548,hughp001,cabrd001,rivem002,,,,
NYA200709180,BAL,NYA,NYC16,2007/09/18,0,7:08PM,night,true,coope901,fleta901,reilm901,kellj901,park,pitches,sprej701,65,tolf,4,unknown,unknown,sunny,181,52685,mussm001,leicj001,,,,,
NYA200709190,BAL,NYA,NYC16,2007/09/19,0,7:09PM,night,true,reilm901,kellj901,coope901,estam901,park,pitches,shanb701,69,rtol,8,unknown,unknown,sunny,176,53857,petta001,burrb001,rivem002,,,,
NYA200709210,TOR,NYA,NYC16,2007/09/21,0,7:10PM,night,true,drakr901,herna901,cousd901,barrt901,park,pitches,sprej701,76,tolf,8,unknown,unknown,sunny,285,54151,kennj001,brunb001,frasj002,,,,
NYA200709220,TOR,NYA,NYC16,2007/09/22,0,2:37PM,day,true,herna901,cousd901,barrt901,drakr901,park,pitches,karph701,70,tolf,3,unknown,unknown,overcast,300,54887,karsj001,towej001,,,,,
