game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,scorer,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,edittime,gametype
CHN193306030,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/06/03,CHI11,0,0:00PM,day,false,riglc901,stard901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/13 7:59PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,132,3000,warnl101,johns101,,,,
CHN193306041,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/06/04,CHI11,1,0:00,day,false,riglc901,stard901,(none),(none),,"""Cliff Blau""",2013/02/20 12:17PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,swets101,grimb101,harrb105,,,
CHN193306042,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/06/04,CHI11,2,0:00PM,day,false,stard901,riglc901,(none),(none),,"""Cliff Blau""",2013/02/20 3:46PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,malop103,meinh101,,,,
CHN193306060,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/06/06,CHI11,0,0:00PM,day,false,riglc901,stard901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/14 7:47PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,tinnb101,chagl101,bushg101,,,
CHN193306070,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/06/07,CHI11,0,0:00PM,day,false,stard901,riglc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/15 7:44PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,2000,bushg101,swifb101,,,,
CHN193306150,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/06/15,CHI11,0,0:00PM,day,false,barrg901,pfirc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/19 7:49PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,tinnb101,smith109,,,,
CHN193306160,,PIT,CHN,1933/06/16,CHI11,0,0:00,day,false,pfirc901,barrg901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,277,137""",park,none,0,unknown,-1,unknown,unknown,unknown,112,4000,bushg101,swifb101,,,,
CHN193307041,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/07/04,CHI11,1,0:00PM,day,false,rearb901,morac102,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/29 8:00PM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,94,0,bushg101,kolpr101,,,,
CHN193307042,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/07/04,CHI11,2,0:00PM,day,false,morac102,rearb901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/30 10:03AM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,115,22000,stoua101,rootc101,,,,
CHN193307050,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/07/05,CHI11,0,0:00PM,day,false,rearb901,riglc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/23 4:32PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,95,3000,tinnb101,derrp101,,,,
CHN193307070,,NY1,CHN,1933/07/07,CHI11,0,0:00,day,false,riglc901,stard901,(none),(none),"""DWV/Smith,Wayne Townsend""","""DWV/Smith,Wayne Townsend""",,"""98,277,276""",park,none,0,unknown,-1,unknown,unknown,unknown,162,24000,rootc101,clarw101,,,,
CHN193307080,,NY1,CHN,1933/07/08,CHI11,0,0:00,day,false,stard901,riglc901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,111,5000,bushg101,schuh103,,,,
CHN193307091,"""version 7RS(19) of 07/07/92""",NY1,CHN,1933/07/09,CHI11,1,0:00PM,day,false,riglc901,stard901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/31 1:31PM,"""276,111""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,warnl101,hubbc101,,,,
CHN193307092,"""version 7RS(19) of 07/07/92""",NY1,CHN,1933/07/09,CHI11,2,0:00PM,day,false,stard901,riglc901,(none),(none),"""Rob Wood""","""David W. Smith""",2019/06/04 4:11PM,"""96,104,111""",park,none,0,unknown,-1,unknown,unknown,unknown,121,33000,tinnb101,fitzf101,,,,
CHN193307110,,BRO,CHN,1933/07/11,CHI11,0,0:00,day,false,quige901,mcgrt901,(none),mageg901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,106,12000,rootc101,carro101,,,,
CHN193307120,,BRO,CHN,1933/07/12,CHI11,0,0:00,day,false,mcgrt901,mageg901,(none),quige901,"""DWV/Smith""","""DWV/Smith""",,"""98,366""",park,none,0,unknown,-1,unknown,unknown,unknown,119,7500,bushg101,bengr101,,,,
CHN193307130,,BRO,CHN,1933/07/13,CHI11,0,0:00,day,false,mageg901,quige901,(none),mcgrt901,"""DWV/Smith""","""DWV/Smith""",,"""98,365""",park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,warnl101,beckb104,,,,
CHN193307140,,BRO,CHN,1933/07/14,CHI11,0,0:00,day,false,quige901,pfirc901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,365""",park,none,0,unknown,-1,unknown,unknown,unknown,144,7000,mungv101,tinnb101,thurs101,,,
CHN193307150,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/07/15,CHI11,0,0:00PM,day,false,rearb901,barrg901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/23 7:46PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,77,6000,rootc101,betth101,,,,
CHN193307161,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/07/16,CHI11,1,0:00,day,false,barrg901,rearb901,(none),(none),"""Cliff Blau/Wayne Townsend""","""Cliff Blau/Wayne Townsend""",2013/03/31 3:59PM,"""276,276(2)""",unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,brane101,malop103,,,,
CHN193307162,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/07/16,CHI11,2,0:00PM,day,false,rearb901,barrg901,(none),(none),"""Tom Thress/RWood""","""Tom Thress/RWood""",2019/06/02 12:40AM,"""71,111,163,274,611""",unknown,none,0,unknown,-1,unknown,unknown,unknown,91,28000,bushg101,zacht101,,,,
CHN193307180,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/07/18,CHI11,0,0:00PM,day,false,barrg901,rearb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/24 1:15PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,88,10000,warnl101,cantb102,,,,
CHN193307200,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/07/20,CHI11,0,0:00PM,day,false,stard901,riglc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/24 3:40PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,120,27000,tinnb101,holle101,,,,
CHN193307220,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/07/22,CHI11,0,0:00PM,day,false,riglc901,stard901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/25 1:39PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,123,26000,rootc101,moorc101,,,,
CHN193307231,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/07/23,CHI11,1,0:00PM,day,false,stard901,riglc901,(none),(none),"""Tom Thress""","""Tom Thress""",2019/06/07 11:50PM,"""111,266""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,0,grimb101,collp102,nelsl101,,,
CHN193307232,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/07/23,CHI11,2,0:00PM,day,false,riglc901,stard901,(none),(none),"""Tom Thress""","""Tom Thress""",2019/06/07 11:57PM,"""111,266""",unknown,none,0,unknown,-1,unknown,unknown,unknown,102,32000,malop103,hanss101,,,,
CHN193308010,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/08/01,CHI11,0,0:00PM,day,false,klemb901,pfirc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/26 7:59PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,103,3000,malop103,freyb101,,,,
CHN193308020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/08/02,CHI11,0,0:00PM,day,false,pfirc901,klemb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/27 1:25PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,15000,hensr101,lucar102,,,,
CHN193308030,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/08/03,CHI11,0,0:00PM,day,false,klemb901,pfirc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/27 3:58PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,3000,bushg101,derrp101,,,,
CHN193308050,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/08/05,CHI11,0,0:00PM,day,false,mageg901,mcgrt901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/27 7:44PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,5000,smith109,warnl101,,,,
CHN193308060,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/08/06,CHI11,0,0:00PM,day,false,mcgrt901,mageg901,(none),(none),,"""Cliff Blau""",2013/03/01 12:27PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,92,15000,malop103,swets101,,,,
CHN193308080,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/08/08,CHI11,0,0:00PM,day,false,mageg901,mcgrt901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/28 1:38PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,107,25000,rootc101,deand102,,,,
CHN193308090,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/08/09,CHI11,0,0:00PM,day,false,mcgrt901,mageg901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/28 3:48PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10000,tinnb101,grimb101,warnl101,,,
CHN193308130,"""version 7RS(19) of 07/07/92""",PIT,CHN,1933/08/13,CHI11,0,0:00PM,day,false,mageg901,mcgrt901,(none),pfirc901,,"""Cliff Blau""",2013/03/01 3:48PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,warnl101,swifb101,,,,
CHN193309030,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/09/03,CHI11,0,0:00PM,day,false,morac102,riglc901,(none),barrg901,"""Rob Wood""","""David W. Smith""",2019/08/05 1:38PM,"""208,128,111""",park,none,0,unknown,-1,unknown,unknown,unknown,124,12000,vancd101,warnl101,,,,
CHN193309041,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/09/04,CHI11,1,0:00,day,false,riglc901,barrg901,(none),morac102,"""Cliff Blau""","""Cliff Blau""",2013/04/03 7:52PM,"""209""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,bushg101,deand102,,,,
CHN193309042,"""version 7RS(19) of 07/07/92""",SLN,CHN,1933/09/04,CHI11,2,0:00PM,day,false,barrg901,morac102,(none),riglc901,"""Cliff Blau/Smith""","""Cliff Blau/Smith""",2012/12/24 7:40PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,36000,rootc101,carlt101,,,,
CHN193309060,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/09/06,CHI11,0,0:00PM,day,false,quige901,rearb901,(none),mcgrt901,"""Cliff Blau""","""Cliff Blau""",2013/02/05 3:42PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,94,5000,tinnb101,franf101,,,,
CHN193309070,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/09/07,CHI11,0,0:00PM,day,false,rearb901,mcgrt901,(none),quige901,"""Cliff Blau""","""Cliff Blau""",2013/02/06 1:15PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,100,5000,warnl101,brane101,,,,
CHN193309080,"""version 7RS(19) of 07/07/92""",BSN,CHN,1933/09/08,CHI11,0,0:00PM,day,false,mcgrt901,quige901,(none),rearb901,"""Cliff Blau""","""Cliff Blau""",2013/02/06 3:40PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,108,21000,bushg101,mangl101,,,,
CHN193309090,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/09/09,CHI11,0,0:00PM,day,false,riglc901,mageg901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/06 7:48PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,130,5000,collp102,rootc101,,,,
CHN193309120,"""version 7RS(19) of 07/07/92""",PHI,CHN,1933/09/12,CHI11,0,0:00PM,day,false,mageg901,riglc901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/08 1:08PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,88,10000,warnl101,holle101,,,,
CHN193309130,"""version 7RS(19) of 07/07/92""",NY1,CHN,1933/09/13,CHI11,0,0:00PM,day,false,quige901,pfirc901,(none),stard901,"""Javier Anderson""","""David W. Smith""",2019/07/22 3:55PM,"""277,111,96,104""",park,none,0,unknown,-1,unknown,unknown,unknown,132,15000,bushg101,hubbc101,,,,
CHN193309140,,NY1,CHN,1933/09/14,CHI11,0,0:00,day,false,pfirc901,stard901,(none),quige901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,damp,showers,cloudy,107,5000,malop103,fitzf101,,,,
CHN193309151,,NY1,CHN,1933/09/15,CHI11,1,0:00,day,false,stard901,quige901,(none),pfirc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,121,0,schuh103,tinnb101,,,,
CHN193309152,"""version 7RS(19) of 07/07/92""",NY1,CHN,1933/09/15,CHI11,2,0:00PM,day,false,quige901,pfirc901,(none),stard901,"""Cliff Blau""","""Cliff Blau""",2017/03/07 1:33PM,"""210""",park,none,0,unknown,-1,unknown,unknown,unknown,124,30000,bellh101,warnl101,,,,
CHN193309161,,NY1,CHN,1933/09/16,CHI11,1,0:00,day,false,pfirc901,stard901,(none),quige901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,117,0,hubbc101,nelsl101,,,,
CHN193309162,,NY1,CHN,1933/09/16,CHI11,2,0:00,day,false,stard901,quige901,(none),pfirc901,"""DWV/Smith""","""DWV/Smith""",,"""98,277""",park,none,0,unknown,-1,unknown,unknown,unknown,124,15000,shorb102,bushg101,,,,
CHN193309171,"""version 7RS(19) of 07/07/92""",BRO,CHN,1933/09/17,CHI11,1,0:00PM,day,false,morac102,rearb901,(none),mageg901,"""Comly""","""Comly""",2012/03/17 9:59PM,"""366""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,rootc101,beckb104,,,,
CHN193309172,"""version 7RS(19) of 07/07/92""",BRO,CHN,1933/09/17,CHI11,2,0:00PM,day,false,rearb901,mageg901,(none),morac102,"""Comly""","""Comly""",2012/03/18 12:05AM,"""366""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,12000,malop103,leond103,,,,
CHN193309180,,BRO,CHN,1933/09/18,CHI11,0,0:00,day,false,mageg901,morac102,(none),rearb901,"""DWV/Smith""","""DWV/Smith""",,"""98,366""",park,none,0,unknown,-1,unknown,unknown,unknown,120,1800,mungv101,herrl101,,,,
CHN193309190,,BRO,CHN,1933/09/19,CHI11,0,0:00,day,false,morac102,rearb901,(none),mageg901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,123,3000,bengr101,warnl101,,,,
CHN193309230,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/09/23,CHI11,0,0:00PM,day,false,riglc901,mageg901,(none),mcgrt901,"""Cliff Blau""","""Cliff Blau""",2013/02/08 3:54PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,79,3000,bushg101,derrp101,,,,
CHN193309241,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/09/24,CHI11,1,0:00PM,day,false,mageg901,mcgrt901,(none),riglc901,"""Frownfelter""","""Frownfelter""",2015/04/21 9:12AM,"""507""",park,none,0,unknown,-1,unknown,unknown,cloudy,74,0,rootc101,lucar102,,,,
CHN193309242,"""version 7RS(19) of 07/07/92""",CIN,CHN,1933/09/24,CHI11,2,0:00PM,day,false,mcgrt901,riglc901,(none),mageg901,"""Frownfelter""","""Frownfelter""",2015/04/21 9:40AM,"""507""",park,none,0,unknown,-1,unknown,unknown,cloudy,98,10000,freyb101,warnl101,,,,
CIN193304120,"""version 7RS(19) of 07/07/92""",PIT,CIN,1933/04/12,CIN07,0,0:00PM,day,false,morac102,rearb901,(none),mcgrt901,"""Comly""","""Comly""",2012/01/13 3:41PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,122,25305,swifb101,johns103,,,,
CIN193304130,"""version 7RS(19) of 07/07/92""",PIT,CIN,1933/04/13,CIN07,0,0:00PM,day,false,rearb901,mcgrt901,(none),morac102,"""Frownfelter""","""Frownfelter""",2015/03/18 2:23PM,"""508""",park,none,0,unknown,-1,unknown,unknown,sunny,103,1700,frenl101,rixee101,,,,
CIN193304160,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/04/16,CIN07,0,0:00PM,day,false,mcgrt901,morac102,(none),rearb901,"""Comly""","""Comly""",2012/01/13 6:59PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,102,6000,lucar102,derrp101,,,,
CIN193304230,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/04/23,CIN07,0,0:00PM,day,false,riglc901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/14 12:53PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,99,11500,lucar102,warnl101,,,,
CIN193304250,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/04/25,CIN07,0,0:00PM,day,false,mageg901,riglc901,(none),(none),"""Comly""","""Comly""",2012/01/14 2:04PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,96,1827,kolpr101,malop103,,,,
CIN193304300,"""version 7RS(19) of 07/07/92""",PIT,CIN,1933/04/30,CIN07,0,0:00PM,day,false,riglc901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/14 2:36PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,101,11000,hoytw101,johns103,,,,
CIN193305141,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/05/14,CIN07,1,0:00PM,day,false,rearb901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/14 5:17PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,87,0,lucar102,rootc101,,,,
CIN193305142,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/05/14,CIN07,2,0:00PM,day,false,mageg901,rearb901,(none),(none),"""Comly""","""Comly""",2012/01/14 6:30PM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,93,16175,johns103,warnl101,,,,
CIN193305160,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/05/16,CIN07,0,0:00PM,day,false,quige901,barrg901,(none),(none),"""Comly""","""Comly""",2012/01/15 3:23AM,"""334""",park,none,0,unknown,-1,unknown,unknown,unknown,105,1600,betth101,derrp101,,,,
CIN193305170,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/05/17,CIN07,0,0:00PM,day,false,barrg901,quige901,(none),(none),"""Comly""","""Comly""",2012/01/16 3:06PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,106,1800,brane101,smitb110,,,,
CIN193305180,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/05/18,CIN07,0,0:00PM,day,false,quige901,barrg901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/19 4:41PM,"""508""",park,none,0,unknown,-1,unknown,unknown,sunny,79,1400,johns103,franf101,,,,
CIN193305190,"""version 7RS(19) of 07/07/92""",PHI,CIN,1933/05/19,CIN07,0,0:00PM,day,false,barrg901,quige901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/20 11:31AM,"""508""",park,none,0,unknown,-1,unknown,unknown,cloudy,118,1900,rhemf101,lucar102,,,,
CIN193305200,"""version 7RS(19) of 07/07/92""",PHI,CIN,1933/05/20,CIN07,0,0:00PM,day,false,quige901,barrg901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/20 12:27PM,"""508""",park,none,0,unknown,-1,unknown,unknown,sunny,132,2200,pearf101,kolpr101,collp102,,,
CIN193305211,"""version 7RS(19) of 07/07/92""",PHI,CIN,1933/05/21,CIN07,1,0:00PM,day,false,barrg901,quige901,(none),pfirc901,"""Comly""","""Comly""",2012/01/16 3:33PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,107,0,ellij103,derrp101,,,,
CIN193305212,"""version 7RS(19) of 07/07/92""",PHI,CIN,1933/05/21,CIN07,2,0:00PM,day,false,quige901,pfirc901,(none),barrg901,"""Comly""","""Comly""",2012/01/16 4:09PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,101,12500,bentl101,hanss101,,,,
CIN193305220,,NY1,CIN,1933/05/22,CIN07,0,0:00,day,false,stard901,riglc901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,98,1700,schuh103,johns103,,,,
CIN193305230,,NY1,CIN,1933/05/23,CIN07,0,0:00,day,false,riglc901,stard901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,508""",park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,parmr101,lucar102,luqud101,,,
CIN193305240,,NY1,CIN,1933/05/24,CIN07,0,0:00,day,false,stard901,riglc901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,99,1500,smitb110,uhleg101,,,,
CIN193305250,,BRO,CIN,1933/05/25,CIN07,0,0:00,day,false,mcgrt901,morac102,(none),pfirc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,99,1250,derrp101,beckb104,,,,
CIN193305260,,BRO,CIN,1933/05/26,CIN07,0,0:00,day,false,pfirc901,mcgrt901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,97,1250,johns103,mungv101,,,,
CIN193305270,,BRO,CIN,1933/05/27,CIN07,0,0:00,day,false,mcgrt901,pfirc901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,365""",park,none,0,unknown,-1,unknown,unknown,unknown,121,2000,kolpr101,bengr101,,,,
CIN193305281,"""version 7RS(19) of 07/07/92""",PIT,CIN,1933/05/28,CIN07,1,0:00PM,day,false,pfirc901,mcgrt901,(none),(none),"""Comly""","""Comly""",2012/01/16 4:49PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,105,0,frenl101,lucar102,,,,
CIN193305282,"""version 7RS(19) of 07/07/92""",PIT,CIN,1933/05/28,CIN07,2,0:00PM,day,false,mcgrt901,pfirc901,(none),(none),"""Comly""","""Comly""",2012/01/16 5:15PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,118,20000,rixee101,swets101,,,,
CIN193306041,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/04,CIN07,1,0:00PM,day,false,barrg901,pfirc901,(none),(none),"""Comly""","""Comly""",2012/01/16 6:01PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,125,0,johns101,johns103,hainj101,,,
CIN193306042,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/04,CIN07,2,0:00PM,day,false,pfirc901,barrg901,(none),(none),"""Comly""","""Comly""",2012/01/16 6:39PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,104,20000,derrp101,carlt101,,,,
CIN193306060,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/06,CIN07,0,0:00PM,day,false,barrg901,pfirc901,(none),(none),"""Comly""","""Comly""",2012/01/16 7:13PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,167,2000,hallb104,stoua101,johns101,,,
CIN193306111,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/06/11,CIN07,1,0:00PM,day,false,stard901,klemb901,(none),riglc901,"""Comly""","""Comly""",2012/01/17 3:08PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,130,0,freyb101,grimb101,,,,
CIN193306112,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/06/11,CIN07,2,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Comly""","""Comly""",2012/01/17 4:22PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,138,9745,nelsl101,bentl101,,,,
CIN193306120,,CHN,CIN,1933/06/12,CIN07,0,0:00,day,false,stard901,klemb901,(none),riglc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,102,1000,smitb110,malop103,,,,
CIN193306130,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/06/13,CIN07,0,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Comly""","""Comly""",2012/01/17 5:04PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,95,2000,derrp101,warnl101,,,,
CIN193306140,"""version 7RS(19) of 07/07/92""",CHN,CIN,1933/06/14,CIN07,0,0:00PM,day,false,stard901,klemb901,(none),riglc901,"""Comly""","""Comly""",2012/01/17 5:35PM,"""335""",park,none,0,unknown,-1,unknown,unknown,unknown,89,3000,rootc101,johns103,,,,
CIN193306170,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/17,CIN07,0,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Cliff Blau""","""Cliff Blau""",2012/12/18 7:57PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,119,2000,carlt101,lucar102,,,,
CIN193306181,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/18,CIN07,1,0:00PM,day,false,stard901,klemb901,(none),riglc901,"""Frownfelter""","""Frownfelter""",2015/03/23 5:46PM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,105,0,deand102,derrp101,,,,
CIN193306182,"""version 7RS(19) of 07/07/92""",SLN,CIN,1933/06/18,CIN07,2,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Frownfelter""","""Frownfelter""",2015/03/23 7:04PM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,128,11478,rixee101,deand102,,,,
CIN193307070,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/07/07,CIN07,0,0:00PM,day,false,klemb901,pfirc901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/03/30 10:51AM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,115,800,bentl101,zacht101,kolpr101,,,
CIN193307080,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/07/08,CIN07,0,0:00PM,day,false,pfirc901,klemb901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/04/01 10:29AM,"""510""",park,none,0,unknown,-1,unknown,unknown,cloudy,107,1500,brane101,freyb101,,,,
CIN193307091,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/07/09,CIN07,1,0:00PM,day,false,klemb901,pfirc901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/04/01 11:06AM,"""510""",park,none,0,unknown,-1,unknown,unknown,cloudy,115,0,cantb102,derrp101,,,,
CIN193307092,"""version 7RS(19) of 07/07/92""",BSN,CIN,1933/07/09,CIN07,2,3:55PM,day,false,pfirc901,klemb901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/04/01 11:39AM,"""510""",park,none,0,unknown,-1,unknown,unknown,cloudy,97,4000,franf101,lucar102,,,,
