game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,umplf,gametype
PIT196107232,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1961/07/23,2,0:00PM,day,false,dascf901,steim901,secof101,sudoe901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1994/09/23 11:49PM,unknown,none,93,unknown,-1,dry,none,sunny,156,26531,mcmad102,frieb102,,,,,
PIT196107250,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1961/07/25,0,0:00PM,night,false,jackb901,varge901,craws901,barla901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,201,18698,mills101,gibbj102,,,,,
PIT196107260,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1961/07/26,0,0:00PM,night,false,varge901,craws901,barla901,jackb901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,17306,frieb102,lemad103,,,,,
PIT196107270,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1961/07/27,0,0:00PM,night,false,craws901,barla901,jackb901,varge901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,17885,marij101,mizew101,,,,,
PIT196107280,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1961/07/28,0,0:00PM,night,false,pelec901,donaa901,conlj102,burkk101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/25 8:04AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,25593,podrj101,frane101,farrt101,,,,
PIT196107290,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1961/07/29,0,0:00PM,day,false,donaa901,conlj102,burkk101,pelec901,"""Allan Roth""","""David W. Smith""","""Davdi W. Smith""",1994/04/25 8:31AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,173,11822,perrr101,mcbea101,farrt101,,,,
PIT196107300,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1961/07/30,0,0:00PM,day,false,conlj102,burkk101,pelec901,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/25 8:46AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,18273,drysd101,gibbj102,perrr101,,,,
PIT196108090,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1961/08/09,0,8:17PM,night,false,pelec901,donaa901,conlj102,burkk101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,17038,simmc101,gibbj102,baute101,,,,
PIT196108100,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1961/08/10,0,8:17PM,night,false,donaa901,conlj102,burkk101,pelec901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 6:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,13812,sader101,frane101,,,,,
PIT196108110,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1961/08/11,0,0:00PM,night,false,gormt101,boggd901,lands901,forma901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 7:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,12965,frieb102,rober102,,,,,
PIT196108120,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1961/08/12,0,0:00PM,day,false,boggd901,lands901,forma901,gormt101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 7:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8785,mizew101,owenj101,,,,,
PIT196108130,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1961/08/13,0,0:00PM,day,false,lands901,forma901,gormt101,boggd901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,12923,sturt101,buzhj101,,,,,
PIT196108220,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1961/08/22,0,0:00PM,night,false,burkk101,steim901,pelec901,conlj102,"""174,276""","""Ron Rakowski/Schulz""","""Ron Rakowski/David W. Smith""",1994/09/24 12:04AM,unknown,count,0,unknown,-1,unknown,unknown,unknown,153,15874,gibbj102,buhlb101,facer101,,,,
PIT196108230,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1961/08/23,0,0:00PM,night,false,steim901,pelec901,conlj102,burkk101,"""Kolterman??""","""Ron Rakowski""","""Ron Rakowski""",1994/09/24 12:21AM,unknown,count,0,unknown,-1,unknown,unknown,unknown,170,15117,facer101,nottd101,,,,,
PIT196108240,"""version 7RS(19) of 07/07/92""",MLN,PIT,PIT06,1961/08/24,0,0:00PM,night,false,pelec901,conlj102,burkk101,steim901,"""181""","""Ron Rakowski/Townsend""","""Ron Rakowski/Townsend""",1994/09/24 12:33AM,unknown,count,0,unknown,-1,unknown,unknown,unknown,149,16653,spahw101,frieb102,,,,,
PIT196108250,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1961/08/25,0,0:00PM,night,false,conlj102,burkk101,steim901,pelec901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/11/25 7:11PM,park,count,78,rtol,-1,dry,none,cloudy,133,12651,sturt101,cardd101,,,,,
PIT196108260,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1961/08/26,0,0:00PM,day,false,burkk101,steim901,pelec901,conlj102,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/11/25 7:29PM,park,count,81,unknown,-1,dry,none,cloudy,142,9137,schub101,facer101,andeb102,,,,
PIT196108271,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1961/08/27,1,0:00PM,day,false,steim901,pelec901,conlj102,burkk101,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/11/25 7:44PM,unknown,count,82,unknown,-1,dry,none,cloudy,143,0,gibbj102,curtj102,labic101,,,,
PIT196108272,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1961/08/27,2,0:00PM,day,false,pelec901,conlj102,burkk101,steim901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/11/25 8:11PM,park,count,82,unknown,-1,dry,none,cloudy,164,15471,brewj102,mizew101,andeb102,,,,
PIT196108280,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1961/08/28,0,0:00PM,day,false,burkk101,conlj102,steim901,pelec901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/11/26 9:52AM,park,count,0,unknown,-1,dry,none,cloudy,156,13753,andeb102,facer101,,,,,
PIT196108290,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1961/08/29,0,0:00PM,night,false,forma901,gormt101,boggd901,lands901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 10:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,17999,otooj101,frieb102,maloj102,,,,
PIT196108300,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1961/08/30,0,0:00PM,night,false,gormt101,boggd901,lands901,forma901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,20000,sturt101,purkb101,,,,,
PIT196109160,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1961/09/16,0,1:37PM,day,false,walsf901,steim901,conlj102,pelec901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 9:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6830,sader101,frane101,,,,burkk101,
PIT196109170,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1961/09/17,0,2:07PM,day,false,steim901,conlj102,pelec901,burkk101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 9:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,10030,jackl102,mcbea101,,,,walsf901,
PIT196109180,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1961/09/18,0,0:00PM,night,false,walsf901,conlj102,pelec901,burkk101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,8934,fossl101,gibsb101,facer101,,,steim901,
PIT196109261,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1961/09/26,1,0:00PM,day,false,secof101,sudoe901,donaa901,pryop901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/01 5:34PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,0,wills102,frieb102,farrt101,,,venzt901,
PIT196109262,"""version 7RS(19) of 07/07/92""",LAN,PIT,PIT06,1961/09/26,2,0:00PM,night,false,sudoe901,donaa901,pryop901,venzt901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/01 5:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,146,9602,gibbj102,drysd101,,,,secof101,
PIT196109270,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1961/09/27,0,0:00PM,night,false,donaa901,pryop901,venzt901,secof101,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 9:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,7471,haddh101,mills101,,,,sudoe901,
PIT196109280,"""version 7RS(19) of 07/07/92""",SFN,PIT,PIT06,1961/09/28,0,0:00PM,night,false,pryop901,venzt901,secof101,sudoe901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/13 10:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,5384,duffj102,frane101,mills101,,,donaa901,
PIT196109290,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1961/09/29,0,0:00PM,night,false,lands901,boggd901,forma901,gormt101,"""22""","""Ron Rakowski""","""Ron Rakowski""",1996/12/28 11:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,10119,otooj101,fossl101,jones102,,,weyel901,
PIT196109300,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1961/09/30,0,0:00PM,day,false,weyel901,forma901,gormt101,boggd901,"""Jim Ferguson,22""","""Ron Rakowski,Comly""","""Ron Rakowski""",1996/08/22 11:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,7158,jacka101,jay-j101,,,,lands901,
PIT196110010,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1961/10/01,0,0:00PM,day,false,forma901,weyel901,lands901,boggd901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,26760,gibbj102,brosj101,,,,,
CIN196104110,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/04/11,0,0:00PM,day,false,boggd901,gormt101,lands901,smitv101,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1992/08/13 8:41PM,park,count,57,unknown,-1,dry,none,sunny,116,28713,otooj101,hobbg101,,,,,
CIN196104130,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/04/13,0,0:00PM,day,false,gormt101,lands901,smitv101,boggd901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 7:33AM,park,count,45,torf,-1,dry,none,cloudy,140,1216,purkb101,schaj105,,,,,
CIN196104290,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1961/04/29,0,0:00PM,night,false,boggd901,gormt101,lands901,smitv101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 2:28PM,park,none,39,unknown,-1,dry,none,night,136,9173,law-v101,jay-j101,facer101,,,,
CIN196104301,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1961/04/30,1,0:00PM,day,false,gormt101,lands901,smitv101,boggd901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 3:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,0,frieb102,hookj101,facer101,,,,
CIN196104302,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1961/04/30,2,0:00PM,day,false,lands901,smitv101,boggd901,gormt101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 4:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,11743,purkb101,gibbj102,,,,,
CIN196105010,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/01,0,0:00PM,night,false,forma901,barla901,craws901,varge901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,2089,otooj101,rober102,,,,,
CIN196105020,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/02,0,0:00PM,night,false,barla901,craws901,varge901,forma901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 5:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,3026,huntk101,greed101,brosj101,,,jackb901,
CIN196105030,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/03,0,0:00PM,night,false,craws901,varge901,forma901,barla901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 5:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,4018,maloj102,buzhj101,henrb101,,,jackb901,
CIN196105040,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/04,0,0:00PM,night,false,varge901,forma901,barla901,craws901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 5:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3087,jay-j101,mahaa102,,,,jackb901,
CIN196105100,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1961/05/10,0,8:05PM,night,false,jackb901,varge901,barla901,craws901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 6:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,10144,jay-j101,simmc101,henrb101,,,,
CIN196105190,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/05/19,0,0:00PM,night,false,secof101,steim901,venzt901,sudoe901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 6:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,15589,otooj101,burdl101,,,,dascf901,
CIN196105200,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/05/20,0,0:00PM,day,false,steim901,venzt901,sudoe901,dascf901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,6785,mcmad102,huntk101,drabm101,,,secof101,
CIN196105211,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/05/21,1,0:00PM,day,false,venzt901,sudoe901,dascf901,secof101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,jay-j101,drabm101,,,,steim901,
CIN196105212,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/05/21,2,0:00PM,day,false,sudoe901,dascf901,secof101,steim901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,25809,willc104,maloj102,raymc101,,,venzt901,
CIN196105220,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/05/22,0,0:00PM,night,false,conlj102,burkk101,steim901,pelec901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/03 5:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,181,3141,wills102,purkb101,,,,donaa901,
CIN196105230,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/05/23,0,0:00PM,night,false,burkk101,steim901,pelec901,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/19 12:34PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,155,6628,huntk101,drysd101,henrb101,,,conlj102,
CIN196105240,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1961/05/24,0,0:00PM,night,false,steim901,pelec901,donaa901,conlj102,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 8:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,10699,mccom103,otooj101,bolib101,,,burkk101,
CIN196105270,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/27,0,0:00PM,night,false,sudoe901,dascf901,secof101,venzt901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 8:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,7690,jay-j101,buzhj101,brosj101,,,,
CIN196105280,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/05/28,0,0:00PM,day,false,dascf901,secof101,venzt901,sudoe901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,6632,purkb101,sullf101,,,,,
CIN196106020,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/06/02,0,0:00PM,night,false,lands901,smitv101,boggd901,gormt101,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 12:56PM,park,count,68,unknown,-1,soaked,none,cloudy,175,12656,curtj102,purkb101,elstd101,,,,
CIN196106030,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/06/03,0,0:00PM,day,false,smitv101,boggd901,gormt101,lands901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 12:32PM,park,count,75,unknown,-1,dry,none,overcast,175,5756,hobbg101,brosj101,,,,,
CIN196106041,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/06/04,1,0:00PM,day,false,boggd901,gormt101,lands901,smitv101,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 5:17AM,park,count,80,unknown,-1,dry,none,sunny,148,0,maloj102,andeb102,,,,,
CIN196106042,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/06/04,2,0:00PM,day,false,gormt101,lands901,smitv101,boggd901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/22 6:05AM,park,count,80,unknown,-1,dry,none,sunny,188,19262,cardd101,otooj101,,,,,
CIN196106050,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/06/05,0,0:00PM,night,false,conlj102,burkk101,pelec901,donaa901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,16841,brosj101,burdl101,henrb101,,,,
CIN196106060,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/06/06,0,0:00PM,night,false,burkk101,pelec901,donaa901,conlj102,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 9:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,191,10234,purkb101,willc104,brosj101,,,,
CIN196106070,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/06/07,0,0:00PM,night,false,pelec901,donaa901,conlj102,burkk101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 10:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,13073,nottd101,huntk101,,,,,
CIN196106080,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/06/08,0,0:00PM,day,false,donaa901,conlj102,burkk101,pelec901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,194,5149,maloj102,spahw101,brosj101,,,,
CIN196106201,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1961/06/20,1,6:00PM,day,false,secof101,venzt901,sudoe901,forma901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 9:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,196,0,brosj101,millb106,,,,,
CIN196106202,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1961/06/20,2,9:35PM,night,false,venzt901,sudoe901,forma901,secof101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,32019,gibsb101,jay-j101,,,,,
CIN196106210,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1961/06/21,0,8:06PM,night,false,sudoe901,forma901,secof101,venzt901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/14 10:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,10387,huntk101,broge101,,,,,
CIN196106220,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1961/06/22,0,0:00PM,night,false,forma901,secof101,venzt901,sudoe901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,10066,purkb101,jackl102,brosj101,,,,
CIN196106230,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/06/23,0,0:00PM,night,false,donaa901,conlj102,burkk101,pelec901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/03 1:32PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,186,27868,brosj101,perrr101,,,,,
CIN196106240,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/06/24,0,0:00PM,day,false,conlj102,burkk101,pelec901,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/03 1:46PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,195,14380,perrr101,henrb101,crair101,,,,
CIN196106250,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/06/25,0,0:00PM,day,false,burkk101,pelec901,donaa901,conlj102,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/03 1:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,186,28763,jay-j101,wills102,brosj101,,,,
CIN196107030,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1961/07/03,0,0:00PM,night,false,secof101,venzt901,sudoe901,dascf901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1996/12/28 10:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,31839,maloj102,gibbj102,brosj101,,,,
CIN196107040,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1961/07/04,0,0:00PM,day,false,venzt901,sudoe901,dascf901,secof101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 10:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,11802,jay-j101,frane101,,,,,
CIN196107130,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/07/13,0,0:00PM,night,false,jackb901,varge901,craws901,barla901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 4:15PM,park,count,70,unknown,-1,dry,none,cloudy,151,14601,otooj101,cardd101,,,,,
CIN196107140,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/07/14,0,0:00PM,night,false,varge901,craws901,barla901,jackb901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 6:15PM,park,count,70,unknown,-1,dry,none,cloudy,225,16364,schub101,brosj101,elstd101,,,,
CIN196107150,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/07/15,0,0:00PM,night,false,craws901,barla901,jackb901,varge901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 7:07PM,park,count,68,tolf,-1,wet,drizzle,cloudy,152,24201,jay-j101,curtj102,,,,,
CIN196107160,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1961/07/16,0,0:00PM,day,false,barla901,jackb901,varge901,craws901,"""Cubs""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 8:48AM,park,count,80,unknown,-1,dry,none,cloudy,179,16617,ellsd101,huntk101,andeb102,,,,
CIN196107170,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/07/17,0,0:00PM,night,false,forma901,gormt101,lands901,boggd901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,15917,spahw101,nunnh101,,,,,
CIN196107180,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1961/07/18,0,0:00PM,night,false,gormt101,lands901,boggd901,forma901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 11:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,205,14561,burdl101,otooj101,,,,,
CIN196107190,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/07/19,0,0:00PM,night,false,venzt901,sudoe901,dascf901,secof101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/24 4:21PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,146,22664,podrj101,purkb101,,,,,
CIN196107200,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1961/07/20,0,0:00PM,night,false,sudoe901,dascf901,secof101,venzt901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/04/24 4:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,19550,koufs101,jay-j101,,,,,
CIN196107220,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1961/07/22,0,0:00PM,day,false,boggd901,forma901,gormt101,lands901,"""Bob Stevens""","""Ron Rakowski,Wayne Townsend""","""Ron Rakowski,Wayne Townsend""",1994/09/15 12:07AM,park,none,90,unknown,-1,unknown,unknown,unknown,158,14343,sanfj101,huntk101,,,,,
CIN196107231,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1961/07/23,1,0:00PM,day,false,forma901,gormt101,lands901,boggd901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/15 12:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,purkb101,jones105,,,,,
CIN196107232,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1961/07/23,2,0:00PM,day,false,gormt101,lands901,forma901,boggd901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/15 12:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,26983,otooj101,odelb101,,,,,
CIN196108021,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/08/02,1,0:00PM,day,false,burkk101,pelec901,donaa901,conlj102,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/09/15 12:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,otooj101,mahaa102,henrb101,,,,
CIN196108022,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1961/08/02,2,0:00PM,night,false,pelec901,donaa901,conlj102,burkk101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/08/23 1:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,179,19286,jay-j101,shorc102,jones102,,,,
