game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,howentered,gametype,umplf,umprf
PHA195209230,"""version 7RS(19) of 07/07/92""",WS1,PHA,1952/09/23,PHI11,0,0:00PM,day,false,romme101,mcgob901,papaj901,duffj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,2116,newsb101,mastw101,kella103,,,,,,
PHA195209260,"""version 7RS(19) of 07/07/92""",NYA,PHA,1952/09/26,PHI11,0,0:00PM,night,false,summb901,stevj901,mckib901,honoj901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/07 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,21633,sainj101,byrdh101,,,,,,,
PHA195209270,"""version 7RS(19) of 07/07/92""",NYA,PHA,1952/09/27,PHI11,0,0:00PM,night,false,mckib901,honoj901,stevj901,summb901,"""253""","""Comly""","""Comly""",2008/05/12 2:13AM,unknown,none,0,unknown,-1,unknown,unknown,night,150,10212,scarr102,kella103,kuzab101,,,,,,
PHA195209280,"""version 7RS(19) of 07/07/92""",NYA,PHA,1952/09/28,PHI11,0,0:00PM,day,false,honoj901,stevj901,summb901,mckib901,"""30""","""Comly""","""Comly""",2008/05/10 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,11893,schec101,millb104,,,,,,,
CHN195204180,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/04/18,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/22 8:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,20396,schub103,boked101,,,,,,,
CHN195204190,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/04/19,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/22 8:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,23362,lownt101,mungr101,,,,,,,
CHN195204200,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/04/20,CHI11,0,0:00PM,day,false,barla901,donaa901,gormt101,balll901,"""94""","""Comly""","""Comly""",2009/01/25 6:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,29235,stalg103,hattj101,,,,,,,
CHN195204250,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/04/25,CHI11,0,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""94""","""Comly""","""Comly""",2009/01/04 10:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,8274,kellb103,blace102,,,,,,,
CHN195204290,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/04/29,CHI11,0,0:00PM,day,false,warnl101,pineb101,boggd901,robbs901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/07 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8484,simmc101,rushb101,,,,,,,
CHN195204300,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/04/30,CHI11,0,0:00PM,day,false,pineb101,boggd901,robbs901,warnl101,"""94,264""","""D Lamoureaux/Comly""","""D Lamoureaux/Comly""",2004/03/22 8:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,7221,leond103,fox-h101,,,,,,,
CHN195205010,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/05/01,CHI11,0,0:00PM,day,false,boggd901,robbs901,warnl101,pineb101,"""Allan Roth""",,"""Alan Boodman""",1995/01/08 12:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,15200,klipj101,branr103,,,,,,,
CHN195205020,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/05/02,CHI11,0,0:00PM,day,false,robbs901,warnl101,pineb101,boggd901,"""Allan Roth""",,"""Alan Boodman""",1995/01/08 2:13PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,11339,loesb101,lownt101,,,,,,,
CHN195205030,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/05/03,CHI11,0,0:00PM,day,false,warnl101,pineb101,boggd901,robbs901,"""Allan Roth""",,"""Alan Boodman""",1995/01/08 3:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,27194,rushb101,ruthj101,,,,,,,
CHN195205040,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/05/04,CHI11,0,0:00PM,day,false,stewb901,conlj102,gugla901,gorea901,"""236""","""Comly""","""Comly""",2009/01/25 4:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,32903,wilhh101,kellb103,speng102,,,,,,
CHN195205050,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/05/05,CHI11,0,0:00PM,day,false,gugla901,conlj102,gorea901,stewb901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 11:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,9470,kennm101,minnp101,,,,,,,
CHN195205060,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/05/06,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/08 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5490,klipj101,bickv101,,,,,,,
CHN195205080,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/05/08,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/08 2:55PM,unknown,none,56,unknown,-1,unknown,unknown,unknown,156,2046,wilsj104,lownt101,burdl101,,,,,,
CHN195205100,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/05/10,CHI11,0,0:00PM,day,false,stewb901,gugla901,conlj102,gorea901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 11:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,7438,rushb101,dickm101,,,,,,,
CHN195205260,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/05/26,CHI11,0,0:00PM,day,false,dascf901,secof101,warnl101,goetl901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,7128,rushb101,mizew101,,,,,,,
CHN195205270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/05/27,CHI11,0,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""127 & 175""","""Greg Beston""","""Greg Beston""",2003/12/29 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,8173,stalg103,klipj101,,,,,,,
CHN195205280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/05/28,CHI11,0,0:00PM,day,false,gugla901,gorea901,conlj102,stewb901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 6:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,6481,hattj101,brech101,,,,,,,
CHN195205301,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/05/30,CHI11,1,0:00PM,day,false,gorea901,conlj102,stewb901,gugla901,"""130""","""D Lamoureaux""","""D Lamoureaux""",2008/02/20 5:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,hackw102,blace102,,,,,,,
CHN195205302,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/05/30,CHI11,2,0:00PM,day,false,conlj102,stewb901,gugla901,gorea901,"""130""","""D Lamoureaux""","""D Lamoureaux""",2008/02/20 5:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,35999,rushb101,byerb103,,,,,,,
CHN195206010,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/06/01,CHI11,0,0:00PM,day,false,warnl101,goetl901,dascf901,secof101,"""Allan Roth""",,"""Alan Boodman""",1995/01/12 12:07PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,40389,wadeb101,klipj101,blacj103,,,,,,
CHN195206020,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/06/02,CHI11,0,0:00PM,day,false,goetl901,dascf901,secof101,warnl101,"""Allan Roth""",,"""Alan Boodman""",1995/01/12 3:00PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,13612,ramsw101,loesb101,,,,,,,
CHN195206030,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/06/03,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""94,253""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,10831,hearj102,hattj101,,,,,,,
CHN195206040,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/06/04,CHI11,0,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""94""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2004/03/27 6:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,12888,rushb101,jansl101,,,,,,,
CHN195206050,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/06/05,CHI11,0,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 7:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10855,minnp101,kosld101,,,,,,,
CHN195206060,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/06/06,CHI11,0,0:00PM,day,false,gorea901,conlj102,stewb901,gugla901,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/13 1:06PM,unknown,none,90,unknown,-1,unknown,unknown,unknown,134,7572,lownt101,bickv101,,,,,,,
CHN195206070,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/06/07,CHI11,0,0:00PM,day,false,conlj102,stewb901,gugla901,gorea901,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/13 2:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,18131,hackw102,surkm101,,,,,,,
CHN195206081,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/06/08,CHI11,1,0:00PM,day,false,stewb901,gugla901,gorea901,conlj102,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/13 2:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,ramsw101,wilsj104,,,,,,,
CHN195206082,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/06/08,CHI11,2,0:00PM,day,false,gugla901,gorea901,conlj102,stewb901,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/14 1:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,38514,johne101,rushb101,spahw101,,,,,,
CHN195206100,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/06/10,CHI11,0,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/11 4:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,10125,minnp101,drewk101,,,,,,,
CHN195206110,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/06/11,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 7:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,10765,lownt101,simmc101,leond103,,,,,,
CHN195206120,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/06/12,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""94,276""","""D Lamoureaux/Townsend""","""D Lamoureaux/Townsend""",2004/03/27 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,9646,hackw102,rober102,,,,,,,
CHN195206300,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/06/30,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 8:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,5983,klipj101,frieb102,,,,,,,
CHN195207010,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/07/01,CHI11,0,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,9935,mainw102,ramsw101,wilkt101,,,,,,
CHN195207021,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/07/02,CHI11,1,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""94,144""","""D Lamoureaux""","""D Lamoureaux""",2004/03/27 8:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,minnp101,dickm101,,,,,,,
CHN195207022,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/07/02,CHI11,2,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""236""","""David W. Smith""","""David W. Smith""",2010/10/30 8:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,16543,hackw102,klinr102,,,,,,,
CHN195207050,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/07/05,CHI11,0,0:00PM,day,false,pineb101,engeb902,jordl901,boggd901,"""94,162""","""D Lamoureaux""","""D Lamoureaux""",2004/03/28 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,15319,raffk101,kellb103,,,,,,,
CHN195207061,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/07/06,CHI11,1,0:00PM,day,false,engeb902,jordl901,boggd901,pineb101,"""162""","""Comly""","""Comly""",2009/01/03 7:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,minnp101,wehmh101,,,,,,,
CHN195207062,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/07/06,CHI11,2,0:00PM,day,false,jordl901,boggd901,pineb101,engeb902,"""162""","""Comly""","""Comly""",2009/01/03 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,22525,hackw102,churb101,,,,,,,
CHN195207100,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/07/10,CHI11,0,0:00PM,day,false,boggd901,pineb101,engeb902,jordl901,"""Allan Roth""",,"""Alan Boodman""",1995/01/19 10:24AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,29919,klipj101,blacj103,,,,,,,
CHN195207110,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/07/11,CHI11,0,0:00PM,day,false,pineb101,engeb902,jordl901,boggd901,"""Allan Roth""",,"""Alan Boodman""",1995/01/19 1:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,16742,labic101,ramsw101,erskc101,,,,,,
CHN195207120,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/07/12,CHI11,0,0:00PM,day,false,engeb902,jordl901,boggd901,pineb101,"""Allan Roth""",,"""Alan Boodman""",1995/01/19 3:34PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,29626,wadeb101,minnp101,vancc101,,,,,,
CHN195207131,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/07/13,CHI11,1,0:00PM,day,false,stewb901,gugla901,gorea901,conlj102,"""162,185""","""Comly""","""Comly""",2009/01/03 8:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,drewk101,hackw102,hansa101,,,,,,
CHN195207132,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/07/13,CHI11,2,0:00PM,day,false,gugla901,gorea901,conlj102,stewb901,"""162""","""Comly""","""Comly""",2009/01/03 9:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,29065,ridzs101,rushb101,konsj101,,,,,,
CHN195207150,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/07/15,CHI11,0,0:00PM,day,false,dascf901,secof101,warnl101,goetl901,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/20 1:52AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,149,6694,wilsj104,lownt101,,,,,,,
CHN195207160,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/07/16,CHI11,0,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""115,266,119""","""Bob Kistler/Smith""","""Greg Beston/Smith""",1998/08/20 2:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,6899,leond103,burdl101,,,,,,,
CHN195207170,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/07/17,CHI11,0,0:00PM,day,false,warnl101,goetl901,dascf901,secof101,"""115""","""Bob Kistler""","""Greg Beston""",1998/08/20 1:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,5963,bickv101,minnp101,,,,,,,
CHN195207190,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/07/19,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/28 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,8953,hackw102,hearj102,,,,,,,
CHN195207200,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/07/20,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""162,276""","""Comly""","""Comly""",2009/01/04 1:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,29927,jansl101,klipj101,wilhh101,,,,,,
CHN195208110,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/08/11,CHI11,0,0:00PM,day,false,stewb901,gugla901,gorea901,conlj102,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/29 9:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,6941,schub103,stalg103,,,,,,,
CHN195208120,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/08/12,CHI11,0,0:00PM,day,false,gugla901,gorea901,conlj102,stewb901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/29 9:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,18457,mills101,rushb101,,,,,,,
CHN195208131,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/08/13,CHI11,1,0:00PM,day,false,gorea901,conlj102,stewb901,gugla901,"""94,280""","""Lamoureaux/Comly""","""Lamoureaux/Comly""",2004/03/29 9:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,churb101,klipj101,,,,,,,
CHN195208132,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/08/13,CHI11,2,0:00PM,day,false,conlj102,stewb901,gugla901,gorea901,"""236""","""David W. Smith""","""David W. Smith""",2010/10/30 8:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,16456,kellb103,podbb101,,,,,,,
CHN195208140,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/08/14,CHI11,0,0:00PM,day,false,gugla901,gorea901,(none),stewb901,"""538""","""DWV""","""DWV""",2015/03/08 5:37PM,park,none,85,tocf,-1,wet,none,cloudy,124,6965,raffk101,hackw102,,,,,,,
CHN195208160,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/08/16,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),warnl101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2004/03/29 9:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,12256,pollh101,minnp101,,,,,,,
CHN195208171,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/08/17,CHI11,1,0:00PM,day,false,dascf901,warnl101,(none),goetl901,"""96,111,209""","""209""","""Comly""",2009/02/07 11:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,rushb101,waugj101,,,,,,,
CHN195208180,"""version 7RS(19) of 07/07/92""",PIT,CHN,1952/08/18,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),warnl101,"""94""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2004/03/29 9:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,4911,schub103,dickm101,,,,,,,
CHN195208191,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/08/19,CHI11,1,0:00PM,day,false,pineb101,engeb902,secof101,boggd901,"""291""","""Comly""","""Comly""",2010/09/09 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,0,magls101,klipj101,,,,,,,
CHN195208192,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/08/19,CHI11,2,0:00PM,day,false,engeb902,secof101,boggd901,pineb101,"""162""","""Comly""","""Comly""",2009/01/04 2:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,29179,wilhh101,hackw102,,,,,,,
CHN195208211,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/08/21,CHI11,1,0:00PM,day,false,conlj102,boggd901,pineb101,engeb902,"""94,68,104,96""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/03/29 6:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,klipj101,jansl101,,,,,,,
CHN195208212,"""version 7RS(19) of 07/07/92""",NY1,CHN,1952/08/21,CHI11,2,0:00PM,day,false,boggd901,pineb101,engeb902,conlj102,"""162""","""Comly""","""Comly""",2009/01/04 1:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,15630,connb103,rushb101,wilhh101,,,,,,
CHN195208220,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/08/22,CHI11,0,0:00PM,day,false,dascf901,secof101,warnl101,goetl901,"""115""","""Bob Kistler/RWood""","""Greg Beston/RWood""",1998/09/08 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,7883,surkm101,kellb103,johne101,,,,,,
CHN195208230,"""version 7RS(19) of 07/07/92""",BSN,CHN,1952/08/23,CHI11,0,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""115""","""Bob Kistler""","""Greg Beston""",1998/09/08 12:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,13702,wilsj104,schub103,,,,,,,
CHN195208241,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/08/24,CHI11,1,1:32PM,day,false,balll901,barla901,gormt101,donaa901,"""144""","""Comly""","""Comly""",2009/01/22 10:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,hackw102,rober102,,,,,,,
CHN195208242,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/08/24,CHI11,2,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""162""","""Comly/RWood""","""Comly/RWood""",2009/01/04 4:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,33820,meyer101,minnp101,,,,,,,
CHN195208250,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/08/25,CHI11,0,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""150""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2003/08/12 8:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,6505,hansa101,lownt101,,,,,,,
CHN195208260,"""version 7RS(19) of 07/07/92""",PHI,CHN,1952/08/26,CHI11,0,0:00PM,day,false,donaa901,balll901,barla901,gormt101,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/12 8:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,203,7019,schub103,hansa101,,,,,,,
CHN195208270,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/08/27,CHI11,0,0:00PM,day,false,balll901,barla901,gormt101,donaa901,"""Allan Roth""",,"""Alan Boodman""",1995/01/28 8:50AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,20629,rushb101,landj101,leond103,,,,,,
CHN195208280,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/08/28,CHI11,0,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""Allan Roth""",,"""Alan Boodman""",1995/01/28 10:14AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,174,22479,blacj103,lownt101,,,,,,,
CHN195208290,"""version 7RS(19) of 07/07/92""",BRO,CHN,1952/08/29,CHI11,0,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""Allan Roth""",,"""Alan Boodman""",1995/01/28 12:15PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,120,14615,hackw102,roe-p101,,,,,,,
CHN195209060,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/09/06,CHI11,0,0:00PM,day,false,gormt101,gorea901,(none),gugla901,"""94,276""","""D Lamoureaux""","""D Lamoureaux""",2004/03/29 6:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,10360,podbb101,klipj101,,,,,,,
CHN195209070,"""version 7RS(19) of 07/07/92""",CIN,CHN,1952/09/07,CHI11,0,1:31PM,day,false,gorea901,gugla901,(none),gormt101,"""144""","""Comly""","""Comly""",2009/01/22 10:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,12975,rushb101,raffk101,,,,,,,
CHN195209190,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/09/19,CHI11,0,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""94,102,208,68,111""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/03/29 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5595,yuhae101,klipj101,braza101,,,,,,
CHN195209200,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/09/20,CHI11,0,0:00PM,day,false,warnl101,goetl901,dascf901,secof101,"""162""","""Comly""","""Comly""",2009/01/04 5:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,14081,hackw102,stalg103,,,,,,,
CHN195209210,"""version 7RS(19) of 07/07/92""",SLN,CHN,1952/09/21,CHI11,0,0:00PM,day,false,goetl901,dascf901,secof101,warnl101,"""162""","""Comly""","""Comly""",2009/01/04 6:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,25375,rushb101,presj101,,,,,,,
PIT195204180,"""version 7RS(19) of 07/07/92""",CIN,PIT,1952/04/18,PIT06,0,0:00PM,day,false,robbs901,warnl101,pineb101,boggd901,"""162(b)""","""Comly""","""Comly""",2009/01/03 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,29874,frieb102,blace102,,,,,,,
PIT195204190,"""version 7RS(19) of 07/07/92""",CIN,PIT,1952/04/19,PIT06,0,0:00PM,day,false,warnl101,pineb101,boggd901,robbs901,"""130""","""D Lamoureaux""","""D Lamoureaux""",2008/02/12 6:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,10271,wehmh101,queem101,,,,,,,
PIT195204201,"""version 7RS(19) of 07/07/92""",CIN,PIT,1952/04/20,PIT06,1,0:00PM,day,false,pineb101,boggd901,robbs901,warnl101,"""130""","""D Lamoureaux""","""D Lamoureaux""",2008/02/15 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,perkh101,dickm101,byerb103,,,,,,
PIT195204202,"""version 7RS(19) of 07/07/92""",CIN,PIT,1952/04/20,PIT06,2,0:00PM,day,false,boggd901,robbs901,warnl101,pineb101,"""130""","""D Lamoureaux""","""D Lamoureaux""",2008/02/15 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,23732,hillf101,pollh101,,,,,,,
PIT195204210,"""version 7RS(19) of 07/07/92""",CHN,PIT,1952/04/21,PIT06,0,0:00PM,night,false,gormt101,donaa901,balll901,barla901,"""94""","""Comly""","""Comly""",2009/01/25 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,night,133,12378,minnp101,klinr102,,,,,,,
PIT195204250,"""version 7RS(19) of 07/07/92""",SLN,PIT,1952/04/25,PIT06,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""102""","""Comly""","""Comly""",2009/01/25 8:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,1945,stalg103,muirj101,braza101,,,,,,
