game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
SFN198004260,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/04/26,0,0:00PM,day,false,westj901,willb901,mcshj901,fiels901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/10/30 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,13360,knepb001,lacom001,,clarj001,,
SFN198004270,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/04/27,0,1:06PM,day,false,willb901,pryop901,fiels901,westj901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/10/30 12:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,32084,pastf001,white001,,knigr001,,
SFN198004290,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/04/29,0,0:00PM,night,false,rungp901,quicj901,engeb901,dalej901,"""SF/LA""","""Comly""","""De Jong""",1995/08/04 8:38PM,park,none,0,unknown,-1,unknown,unknown,night,144,16940,goltd101,montj001,,,,
SFN198004300,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/04/30,0,0:00PM,night,false,quicj901,engeb901,dalej901,rungp901,"""SF/LA""","""Comly""","""De Jong""",1995/08/04 6:45PM,park,none,0,unknown,-1,unknown,unknown,night,145,19006,welcb001,mintg001,howes001,law-r001,,
SFN198005130,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/05/13,0,0:00PM,night,false,brocf901,willc901,pryop901,mcshj901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/10/17 10:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,13798,bluev001,blylb001,,stenr101,,
SFN198005140,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/05/14,0,0:00PM,day,false,willc901,pryop901,mcshj901,brocf901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/10/17 10:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,8734,bibbj001,knepb001,tekuk001,,,
SFN198005150,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/05/15,0,0:00PM,day,false,pryop901,mcshj901,brocf901,willc901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/10/17 10:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,197,7781,romoe101,grift101,,madlb001,,
SFN198005160,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/05/16,0,8:02PM,night,false,grege901,palld901,varge901,davis901,"""SLN/SFN""","""Clem Comly""","""David W. Smith""",1996/10/15 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,16860,holla001,forsb001,,wohlj001,,
SFN198005170,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/05/17,0,1:10PM,day,false,palld901,varge901,davis901,grege901,"""SLN/SFN""","""Clem Comly""","""David W. Smith""",1996/10/15 4:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,12134,bluev001,sykeb101,laveg001,evand001,,
SFN198005180,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/05/18,0,0:00PM,day,false,varge901,davis901,grege901,palld901,"""SLN/SFN""","""Clem Comly""","""David W. Smith""",1996/10/15 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,21351,knepb001,hoodd101,holla001,clarj001,,
SFN198005200,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/05/20,0,0:00PM,night,false,steld901,froeb901,tatat901,kiblj901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/10/01 12:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,8652,white001,krukm001,,whitt001,,
SFN198005210,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/05/21,0,0:00PM,night,false,froeb901,tatat901,kiblj901,steld901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/10/01 12:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,8929,bluev001,reusr001,,whitt001,,
SFN198005300,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/05/30,0,7:38PM,night,false,harvd901,olsea901,colon901,brocf901,"""SFN/HOU""","""Clem Comly""","""David W. Smith""",1996/09/23 12:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,10511,bluev001,forsk001,,lemaj001,,
SFN198005310,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/05/31,0,1:09PM,day,false,olsea901,colon901,brocf901,harvd901,"""HOU/SFN""","""Clem Comly""","""David W. Smith""",1996/09/23 12:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,11649,richj101,montj001,,howea001,,
SFN198006010,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/06/01,0,1:09PM,day,false,colon901,brocf901,harvd901,olsea901,"""SFN/HOU""","""Clem Comly""","""David W. Smith""",1996/06/26 10:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,19801,knepb001,niekj001,,clarj001,,
SFN198006020,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/06/02,0,7:35PM,night,false,pullf901,monte901,wendh901,rennd901,"""SFN/ATL""","""Clem Comly""","""David W. Smith""",1996/06/26 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,3768,niekp001,white001,,gomel101,,
SFN198006030,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/06/03,0,7:36PM,night,false,monte901,wendh901,rennd901,pullf901,"""SFN/ATL""","""Clem Comly""","""David W. Smith""",1996/06/26 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,9294,mintg001,bradl101,,may-m001,,
SFN198006040,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/06/04,0,0:00PM,day,false,wendh901,rennd901,pullf901,monte901,"""SFN/ATL""","""Clem Comly""","""David W. Smith""",1996/06/26 4:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,5593,matur101,montj001,,murpd001,,
SFN198006160,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/06/16,0,7:37PM,night,false,steld901,kiblj901,tatat901,harrl901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/06/28 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,4756,white001,lea-c001,,,,
SFN198006170,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/06/17,0,0:00PM,night,false,kiblj901,tatat901,harrl901,steld901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/06/28 12:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,19362,palmd001,bluev001,frymw101,machk101,,
SFN198006180,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/06/18,0,0:00PM,day,false,tatat901,harrl901,steld901,kiblj901,"""SFN/NYN""","""Clem Comly""","""David W. Smith""",1996/04/05 4:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,5035,montj001,burrr001,mintg001,clarj001,,
SFN198006190,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/06/19,0,0:00PM,day,false,harrl901,steld901,kiblj901,tatat901,"""SFN/NYN""","""Clem Comly""","""David W. Smith""",1996/04/05 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,5179,laveg001,allen001,,clarj001,,
SFN198006200,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/06/20,0,0:00PM,night,false,pryop901,mcshj901,westj901,willb901,"""PHI/SFN""","""Clem Comly""","""David W. Smith""",1996/03/18 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,9490,ripla101,larsd101,,clarj001,,
SFN198006210,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/06/21,0,0:00PM,day,false,mcshj901,westj901,willc901,pryop901,"""PHI/SFN""","""Clem Comly""","""David W. Smith""",1996/03/15 11:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,11809,white001,lercr001,,wohlj001,,
SFN198006220,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/06/22,0,0:00PM,day,false,westj901,willc901,pryop901,mcshj901,"""SFN/PHI""","""Clem Comly""","""David W. Smith""",1996/03/18 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,27315,carls001,bluev001,,luzig001,,
SFN198006270,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/06/27,0,0:00PM,night,false,quicj901,dalej901,(none),engeb901,"""SF/KTTV-11/Classic MLB1""","""Comly,Wayne Townsend""","""Comly/DS,Wayne Townsend""",1995/02/25 11:36AM,park,pitches,0,unknown,-1,dry,none,night,133,20285,reusj001,bluev001,,law-r001,,
SFN198006280,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/06/28,0,1:09PM,day,false,quicj901,dalej901,(none),engeb901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/06/28 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,220,25145,grift101,sutcr001,,whitt001,,
SFN198006291,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/06/29,1,12:07PM,day,false,engeb901,rungp901,quicj901,dalej901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/06/28 4:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,knepb001,castr001,,mccow101,,
SFN198006292,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/06/29,2,3:12PM,day,false,rungp901,quicj901,dalej901,engeb901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/06/28 5:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,50229,hootb001,ripla101,,,,
SFN198006300,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/06/30,0,0:00PM,night,false,olsea901,colon901,crawj901,harvd901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/06/28 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,5716,bordb101,seavt001,laveg001,may-m001,,
SFN198007010,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/07/01,0,0:00PM,night,false,colon901,crawj901,harvd901,olsea901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/10/24 1:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,20220,white001,moskp101,,murrr101,,
SFN198007020,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/07/02,0,0:00PM,night,false,harvd901,olsea901,crawj901,colon901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/10/24 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,184,10459,pastf001,montj001,,dried001,,
SFN198007030,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/07/03,0,0:00PM,day,false,crawj901,colon901,olsea901,harvd901,"""SFN/CIN""","""Clem Comly""","""David W. Smith""",1996/10/24 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,26133,knepb001,pricj001,mintg001,stenr101,,
SFN198007100,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1980/07/10,0,0:00PM,night,false,quicj901,dalej901,engeb901,rungp901,"""SFN/SDN""","""Clem Comly""","""David W. Smith""",1996/10/23 12:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,8175,knepb001,joner101,,clarj001,,
SFN198007110,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1980/07/11,0,0:00PM,day,false,dalej901,engeb901,rungp901,quicj901,"""SFN/SDN""","""Clem Comly""","""David W. Smith""",1996/10/23 12:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,7782,white001,curtj001,,clarj001,,
SFN198007250,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/07/25,0,7:39PM,night,false,harrl901,kiblj901,steld901,tatat901,"""S.F. Giants""","""Clem Comly""","""Clem Comly""",1995/03/04 12:40AM,park,none,0,unknown,-1,unknown,unknown,night,143,22830,candj001,knepb001,,parkd001,,
SFN198007260,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/07/26,0,1:06PM,day,false,kiblj901,steld901,tatat901,harrl901,"""S.F.Giants""","""Clem Comly""","""Clem Comly""",1995/03/04 1:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,184,28566,mintg001,jackg101,,clarj001,,
SFN198007270,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1980/07/27,0,1:03PM,day,false,steld901,tatat901,harrl901,kiblj901,"""S.F.Giants""","""Clem Comly""","""Clem Comly""",1995/03/04 2:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,187,31186,bibbj001,bordb101,tekuk001,madlb001,,
SFN198007290,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/07/29,0,7:37PM,night,false,mcshj901,westj901,willc901,pryop901,"""SFN/SLN""","""Clem Comly""","""David W. Smith""",1996/10/29 2:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,22991,ripla101,marts101,mintg001,clarj001,,
SFN198007300,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/07/30,0,12:07PM,day,false,westj901,willc901,pryop901,mcshj901,"""SFN/SLN""","""Clem Comly""","""David W. Smith""",1996/10/29 2:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,12165,fulgj101,knepb001,,hernk001,,
SFN198007310,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1980/07/31,0,7:37PM,night,false,willc901,pryop901,mcshj901,westj901,"""SFN/SLN/USA Network""","""Clem Comly,Wayne Townsend""","""David W. Smith,Wayne Townsend""",1996/10/29 2:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,9982,laveg001,urrej101,holla001,stenr101,,
SFN198008010,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/08/01,0,0:00PM,night,false,pryop901,mcshj901,westj901,willc901,"""SF""","""Clem Comly""","""Clem Comly""",1995/03/27 3:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,12389,reusr001,bordb101,suttb001,martj001,,
SFN198008020,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/08/02,0,0:00PM,day,false,mcshj901,westj901,willc901,pryop901,"""SF/NBC""","""Clem Comly,Wayne Townsend""","""Clem Comly,Wayne Townsend""",1995/03/27 4:49PM,park,pitches,0,tolf,-1,dry,none,sunny,178,10392,grift101,tidrd001,mintg001,whitt001,,
SFN198008031,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/08/03,1,0:00PM,day,false,westj901,willc901,pryop901,mcshj901,"""SF""","""Clem Comly""","""Clem Comly""",1995/03/27 5:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,krukm001,ripla101,,krukm001,,
SFN198008032,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1980/08/03,2,0:00PM,day,false,willc901,pryop901,mcshj901,westj901,"""SF""","""Clem Comly""","""Clem Comly""",1995/03/27 5:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,28497,tidrd001,knepb001,suttb001,martj001,,
SFN198008110,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/08/11,0,0:00PM,night,false,rennd901,wendh901,grege901,pullf901,"""Hou/SF""","""Clem Comly""","""Clem Comly""",1995/03/30 9:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,10755,bluev001,forsk001,mintg001,iviem101,,
SFN198008120,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/08/12,0,0:00PM,night,false,wendh901,grege901,pullf901,rennd901,"""SF/Hou""","""Clem Comly""","""Clem Comly""",1995/03/30 10:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,29770,ripla101,niekj001,laveg001,iviem101,,
SFN198008130,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/08/13,0,0:00PM,day,false,grege901,pullf901,rennd901,wendh901,"""SF/Hou""","""Clem Comly""","""Clem Comly""",1995/03/30 10:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,222,10149,rowlm101,smitd001,,stenr101,,
SFN198008140,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/08/14,0,0:00PM,day,false,engeb901,quicj901,dalej901,rungp901,"""Atl/SF""","""Clem Comly""","""Clem Comly""",1995/03/30 11:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,5448,harga001,mcwil001,mintg001,clarj001,,
SFN198008150,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/08/15,0,0:00PM,night,false,quicj901,rungp901,dalej901,engeb901,"""SF/Atl""","""Clem  Comly""","""Clem Comly""",1995/03/31 12:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,192,10556,garbg001,laveg001,,roysj001,,
SFN198008160,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/08/16,0,0:00PM,day,false,dalej901,rungp901,engeb901,quicj901,"""Atl/SF""","""Clem Comly""","""Clem Comly""",1995/03/31 12:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,14634,bluev001,matur101,,hernl001,,
SFN198008170,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/08/17,0,0:00PM,day,false,rungp901,engeb901,quicj901,dalej901,"""SF/Atl""","""Clem Comly""","""Clem Comly""",1995/03/31 12:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,21029,alexd001,ripla101,,murpd001,,
SFN198008290,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/08/29,0,7:41PM,night,false,monte901,palld901,varge901,davis901,"""SF/NYM""","""Clem Comly""","""Clem Comly""",1995/03/22 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,9269,bluev001,zachp001,,whitt001,,
SFN198008300,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/08/30,0,0:00PM,day,false,palld901,varge901,davis901,monte901,"""SF/NYM""","""Clem Comly""","""Clem Comly""",1995/03/23 9:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,11270,haust101,ripla101,rearj001,treva001,,
SFN198008311,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/08/31,1,12:07PM,day,false,varge901,davis901,monte901,palld901,"""SF/NYM""","""Clem Comly""","""Clem Comly""",1995/03/23 10:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,0,laveg001,falcp001,holla001,nortb101,,
SFN198008312,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1980/08/31,2,0:00PM,day,false,davis901,monte901,palld901,varge901,"""SF/NYM""","""Clem Comly""","""Clem Comly""",1995/03/23 11:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,185,18640,montj001,milld101,mintg001,whitt001,,
SFN198009010,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/09/01,0,0:00PM,day,false,froeb901,steld901,kiblj901,brocf901,"""SF/Phi""","""Clem Comly""","""Clem Comly""",1995/04/19 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,16952,carls001,mintg001,,boonb001,,
SFN198009020,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/09/02,0,0:00PM,night,false,steld901,kiblj901,brocf901,froeb901,"""SF/Phi""","""Clem Comly""","""Clem Comly""",1995/04/19 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,209,6135,reedr001,holla001,,morek001,,
SFN198009030,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1980/09/03,0,0:00PM,night,false,kiblj901,brocf901,froeb901,steld901,"""SF/Phi""","""Clem Comly""","""Clem Comly""",1995/04/19 9:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,5504,ruthd001,ripla101,mcgrt001,,,
SFN198009040,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/09/04,0,0:00PM,day,false,weyel901,grege901,rennd901,wendh901,"""SF""","""Clem Comly""","""Clem Comly""",1995/05/07 4:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,4038,gullb001,harga001,,speic001,,
SFN198009050,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/09/05,0,0:00PM,night,false,grege901,rennd901,wendh901,weyel901,"""SF""","""Clem Comly""","""Clem Comly""",1995/05/07 5:15PM,park,none,0,unknown,-1,unknown,unknown,night,149,7698,roges001,montj001,,cromw101,,
SFN198009060,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/09/06,0,0:00PM,day,false,rennd901,wendh901,weyel901,grege901,"""SF""","""Clem Comly""","""Clem Comly""",1995/05/07 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,6653,sands001,white001,,scotr101,,
SFN198009070,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1980/09/07,0,0:00PM,day,false,wendh901,weyel901,grege901,rennd901,"""SF""","""Clem Comly""","""Clem Comly""",1995/05/07 9:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,8314,bluev001,dacqj101,mintg001,,,
SFN198009170,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/09/17,0,7:36PM,night,false,harvd901,olsea901,colon901,crawj901,"""Atl/SF""","""Clem Comly""","""Clem Comly""",1995/05/08 8:43PM,park,none,0,unknown,-1,unknown,unknown,night,131,2164,bluev001,mcwil001,,wohlj001,,
SFN198009180,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1980/09/18,0,0:00PM,day,false,olsea901,colon901,crawj901,harvd901,"""Atl/SF""","""Clem Comly""","""Clem Comly""",1995/05/08 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,2151,matur101,harga001,campr001,chamc001,,
SFN198009190,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/09/19,0,7:40PM,night,false,wendh901,weyel901,brocf901,rennd901,"""Hou/SF""","""Clem Comly""","""Clem COmly""",1995/05/08 9:51PM,park,none,0,unknown,-1,unknown,unknown,night,165,4377,grift101,anduj001,holla001,,,
SFN198009200,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/09/20,0,1:07PM,day,false,weyel901,brocf901,rennd901,wendh901,"""Hou/SF""","""Clem Comly""","""Clem Comly""",1995/05/08 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,16770,smitd001,laveg001,sambj001,leonj001,,
SFN198009210,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1980/09/21,0,12:23PM,day,false,brocf901,rennd901,wendh901,weyel901,"""SF/Hou/27""","""Clem Comly + Wigley from 27""","""Clem Comly + Wigley from 27""",1995/05/08 10:45PM,park,pitches,77,ltor,15,unknown,none,unknown,149,19844,ruhlv001,bluev001,,woodg001,,
SFN198009220,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/09/22,0,7:37PM,night,false,olsea901,colon901,crawj901,harvd901,"""SF/Cin""","""Clem Comly""","""Clem Comly""",1995/05/08 11:45PM,park,none,0,unknown,-1,unknown,unknown,night,166,3003,ripla101,lacom001,laveg001,murrr101,,
SFN198009230,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1980/09/23,0,7:36PM,night,false,colon901,crawj901,harvd901,olsea901,"""SF/Cin""","""Clem Comly""","""Clem Comly""",1995/05/09 1:18PM,park,none,0,unknown,-1,unknown,unknown,night,141,6326,pastf001,harga001,,dried001,,
SFN198009300,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/09/30,0,7:37PM,night,false,rungp901,engeb901,quicj901,dalej901,"""Hunter/SF""","""Clem Comly""","""Clem Comly""",1995/05/09 8:25PM,park,none,0,unknown,-1,unknown,unknown,night,199,10953,valef001,laveg001,,guerp001,,
SFN198010010,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/10/01,0,7:36PM,night,false,engeb901,quicj901,dalej901,rungp901,"""SF""","""Clem Comly""","""Clem Comly""",1995/05/09 9:21PM,park,none,0,unknown,-1,unknown,unknown,night,172,11307,hootb001,white001,,fergj101,,
SFN198010020,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1980/10/02,0,7:41PM,night,false,quicj901,dalej901,rungp901,engeb901,"""SF/Hunter/USA Network""","""Clem Comly,Wayne Townsend""","""Clem Comly,Wayne Townsend""",1995/05/09 9:46PM,park,pitches,0,unknown,-1,unknown,unknown,night,150,11693,mintg001,goltd101,holla001,evand001,,
