game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
MIA202407030,MIA,BOS,1,0,roget003,bellb002,1.81,3.35
MIA202407040,MIA,BOS,0,1,andrm001,kellz001,,4.58
MIA202407050,MIA,CHA,0,0,hoeib001,thord001,3.38,
MIA202407060,MIA,CHA,0,1,brazh001,sorom001,3.57,4.52
MIA202407070,MIA,CHA,0,0,charj001,kopem001,,2.45
MIA202407190,MIA,NYN,0,0,benda001,manas001,2.16,5.64
MIA202407200,MIA,NYN,0,0,munor001,sevel001,8.18,4.54
MIA202407210,MIA,NYN,0,0,crond001,scotc001,,
MIA202407220,MIA,NYN,0,0,chiry001,peted003,,4.22
MIA202407230,MIA,BAL,0,1,puk-a001,suara001,,2.31
MIA202407240,MIA,BAL,0,0,narda001,webbj002,,3.0
MIA202407250,MIA,BAL,0,1,faucc001,canoy001,3.28,5.12
MIA202408050,MIA,CIN,0,2,munor001,martn002,8.18,4.45
MIA202408060,MIA,CIN,0,0,meyem001,lodon001,4.73,3.33
MIA202408070,MIA,CIN,5,0,bellv001,abboa001,4.65,2.87
MIA202408080,MIA,CIN,0,2,ramie006,farmb001,,
MIA202408090,MIA,SDN,0,0,degeb001,adamj002,4.5,1.93
MIA202408100,MIA,SDN,0,1,mcmij001,suarr002,,2.97
MIA202408110,MIA,SDN,2,0,meyem001,ceasd001,4.73,4.55
MIA202408190,MIA,ARI,0,0,ollea001,pfaab001,,5.25
MIA202408200,MIA,ARI,0,1,cabre003,rodre004,3.53,5.02
MIA202408210,MIA,ARI,2,1,narda001,flord002,,
MIA202408230,MIA,CHN,0,0,degeb001,hodgp001,4.5,6.27
MIA202408240,MIA,CHN,0,1,bellv001,imans001,4.65,3.73
MIA202408250,MIA,CHN,2,0,ollea001,assaj001,,3.65
MIA202409030,MIA,WAS,0,0,meyem001,corbp001,4.73,4.4
MIA202409040,MIA,WAS,0,0,mcmij001,law-d001,,
MIA202409050,MIA,PHI,0,1,ollea001,suarr001,,3.2
MIA202409060,MIA,PHI,0,3,kitca001,wheez001,,2.71
MIA202409070,MIA,PHI,2,1,mcmij001,nolaa001,,6.01
MIA202409080,MIA,PHI,2,0,cabre003,johns003,3.53,4.26
MIA202409170,MIA,LAN,2,0,venea001,grovm001,4.68,
MIA202409180,MIA,LAN,0,0,weatr001,knacl001,3.99,4.89
MIA202409190,MIA,LAN,0,1,cabre003,flahj002,3.53,4.64
MIA202409200,MIA,ATL,3,0,bellv001,mortc002,4.65,5.83
MIA202409210,MIA,ATL,1,0,bachl001,friem001,3.93,2.86
MIA202409220,MIA,ATL,0,1,crond001,johnp001,,3.05
MIL202404020,MIL,MIN,0,0,pegue001,varll001,6.75,
MIL202404030,MIL,MIN,0,0,payaj001,duard001,6.84,
MIL202404050,MIL,SEA,0,0,uriba001,munoa002,1.67,1.73
MIL202404060,MIL,SEA,0,0,halld004,millb004,3.49,5.68
MIL202404070,MIL,SEA,3,1,rea-c001,hance001,3.95,4.9
MIL202404150,MIL,SDN,1,0,rossj002,musgj001,5.12,
MIL202404160,MIL,SDN,1,4,milew001,ceasd001,6.75,4.55
MIL202404170,MIL,SDN,0,0,uriba001,kingm002,1.67,3.44
MIL202404260,MIL,NYA,0,1,koenj001,tonkm001,2.86,4.88
MIL202404270,MIL,NYA,1,3,rossj002,rodoc001,5.12,3.09
MIL202404280,MIL,NYA,0,1,uriba001,marir001,1.67,0.84
MIL202404290,MIL,TBA,0,1,wilsb003,pepir001,6.65,3.86
MIL202404300,MIL,TBA,1,0,peraf001,alext001,2.7,4.98
MIL202405010,MIL,TBA,0,0,rea-c001,efliz001,3.95,5.93
MIL202405090,MIL,SLN,3,0,koenj001,grays001,2.86,4.28
MIL202405100,MIL,SLN,0,0,gassr001,lynnl001,3.18,
MIL202405110,MIL,SLN,0,0,milnh001,kitta001,3.84,3.4
MIL202405120,MIL,SLN,3,0,pegue001,mikom001,6.75,4.84
MIL202405130,MIL,PIT,0,2,rea-c001,kellm003,3.95,4.19
MIL202405140,MIL,PIT,0,0,rossj002,prieq001,5.12,3.32
MIL202405150,MIL,PIT,0,0,gassr001,perem004,3.18,3.54
MIL202405270,MIL,CHN,0,0,hudsb001,leitm002,4.8,4.84
MIL202405280,MIL,CHN,0,0,megit001,nerih001,2.49,6.75
MIL202405290,MIL,CHN,2,0,koenj001,imans001,2.86,3.73
MIL202405300,MIL,CHN,0,1,hudsb001,littl001,4.8,3.38
MIL202405310,MIL,CHA,0,0,paree003,sorom001,,4.52
MIL202406010,MIL,CHA,0,0,milnh001,kopem001,3.84,2.45
MIL202406020,MIL,CHA,0,2,peraf001,nastn001,2.7,
MIL202406100,MIL,TOR,0,0,rea-c001,berrj001,3.95,4.17
MIL202406110,MIL,TOR,0,0,rodrc003,kikuy001,6.52,3.99
MIL202406120,MIL,TOR,0,1,myert001,pop-z001,3.55,14.85
MIL202406140,MIL,CIN,0,0,peraf001,greeh001,2.7,2.76
MIL202406150,MIL,CIN,0,0,wilsb003,abboa001,6.65,2.87
MIL202406160,MIL,CIN,0,1,rea-c001,simsl001,3.95,13.86
MIL202406240,MIL,TEX,0,0,pegue001,latzj001,6.75,2.84
MIL202406250,MIL,TEX,0,1,wilsb003,heana001,6.65,5.52
MIL202406260,MIL,TEX,0,0,koenj001,latzj001,2.86,2.84
MIL202406280,MIL,CHN,0,0,rea-c001,tailj001,3.95,3.68
MIL202406290,MIL,CHN,0,2,payaj001,littl001,6.84,3.38
MIL202406300,MIL,CHN,0,1,peraf001,hendk001,2.7,4.76
MIL202407090,MIL,PIT,0,0,rea-c001,prieq001,3.95,3.32
MIL202407100,MIL,PIT,2,0,myert001,perem004,3.55,3.54
MIL202407110,MIL,PIT,0,0,civaa001,skenp001,4.85,1.97
MIL202407120,MIL,WAS,0,1,peraf001,garcr008,2.7,2.95
MIL202407130,MIL,WAS,5,0,megit001,law-d001,2.49,
MIL202407140,MIL,WAS,1,0,rea-c001,irvij001,3.95,5.7
MIL202407260,MIL,MIA,0,3,peraf001,roget003,2.7,1.81
MIL202407270,MIL,MIA,0,0,koenj001,hoeib001,2.86,3.38
MIL202407280,MIL,MIA,2,1,junij001,tylek001,2.97,
MIL202407290,MIL,ATL,0,0,milnh001,chavj001,3.84,9.0
MIL202407300,MIL,ATL,0,0,rossj002,eldeb001,5.12,5.3
MIL202407310,MIL,ATL,2,0,koenj001,johnp001,2.86,3.05
MIL202408090,MIL,CIN,3,0,civaa001,spiec001,4.85,6.08
MIL202408100,MIL,CIN,0,0,payaj001,santt001,6.84,2.44
MIL202408110,MIL,CIN,0,0,rossj002,farmb001,5.12,
MIL202408120,MIL,LAN,0,0,peraf001,kersc001,2.7,3.36
MIL202408130,MIL,LAN,0,0,rea-c001,stong001,3.95,
MIL202408140,MIL,LAN,0,3,payaj001,honeb001,6.84,
MIL202408150,MIL,LAN,3,0,hudsb001,hudsd001,4.8,
MIL202408160,MIL,CLE,3,0,civaa001,willg004,4.85,3.06
MIL202408170,MIL,CLE,1,0,peraf001,bibet001,2.7,4.24
MIL202408180,MIL,CLE,1,0,rea-c001,liveb001,3.95,3.22
MIL202408270,MIL,SFN,0,0,payaj001,dovac001,6.84,3.58
MIL202408280,MIL,SFN,0,0,peraf001,harrk001,2.7,4.04
MIL202408290,MIL,SFN,0,0,civaa001,birdh001,4.85,4.8
MIL202409020,MIL,SLN,3,0,peraf001,palla001,2.7,5.31
MIL202409030,MIL,SLN,0,2,pegue001,helsr001,6.75,4.5
MIL202409040,MIL,SLN,0,2,payaj001,kitta001,6.84,3.4
MIL202409060,MIL,COL,0,0,montf001,feltr001,6.28,4.75
MIL202409070,MIL,COL,2,0,myert001,blact002,3.55,
MIL202409080,MIL,COL,1,0,peraf001,freek001,2.7,4.98
MIL202409160,MIL,PHI,0,0,civaa001,suarr001,4.85,3.2
MIL202409170,MIL,PHI,0,0,montf001,wheez001,6.28,2.71
MIL202409180,MIL,PHI,0,0,willd004,estec001,4.79,2.45
MIL202409190,MIL,ARI,0,0,myert001,pfaab001,3.55,5.25
MIL202409200,MIL,ARI,0,1,halld004,gallz001,3.49,4.83
MIL202409210,MIL,ARI,0,2,civaa001,kellm002,4.85,3.52
MIL202409220,MIL,ARI,0,1,koenj001,martj011,2.86,4.11
MIL202409270,MIL,NYN,4,0,rossj002,manas001,5.12,5.64
MIL202409280,MIL,NYN,0,0,myert001,quinj001,3.55,3.96
MIL202409290,MIL,NYN,0,1,rea-c001,peted003,3.95,4.22
MIN202404040,MIN,CLE,0,0,lopep002,bibet001,2.74,4.24
MIN202404060,MIN,CLE,1,0,ryanj002,sandn001,3.42,2.2
MIN202404080,MIN,LAN,0,1,jackj001,paxtj001,,
MIN202404090,MIN,LAN,0,0,varll001,glast001,,3.19
MIN202404100,MIN,LAN,1,1,fundk001,vesia001,3.51,3.02
MIN202404190,MIN,DET,2,1,thiec001,chafa001,2.64,2.41
MIN202404200,MIN,DET,0,0,oberb002,olsor001,5.1,3.15
MIN202404210,MIN,DET,0,2,varll001,mizec001,,3.87
MIN202404220,MIN,CHA,2,0,paddc001,cannj001,5.35,5.82
MIN202404230,MIN,CHA,1,0,jackj001,wilss002,,3.42
MIN202404240,MIN,CHA,0,0,ryanj002,crocg001,3.42,2.59
MIN202404250,MIN,CHA,0,0,sandc001,bankt001,4.5,3.07
MIN202405030,MIN,BOS,0,0,paddc001,houct001,5.35,8.04
MIN202405040,MIN,BOS,1,1,lopep002,boosc001,2.74,5.52
MIN202405050,MIN,BOS,0,0,ryanj002,bernb001,3.42,3.14
MIN202405060,MIN,SEA,0,0,jax-g001,castl003,4.23,3.54
MIN202405070,MIN,SEA,0,0,alcaj001,stanr002,6.22,5.3
MIN202405080,MIN,SEA,2,0,paddc001,kirbg001,5.35,4.21
MIN202405090,MIN,SEA,5,0,lopep002,gilbl002,2.74,3.44
MIN202405140,MIN,NYA,1,0,paddc001,rodoc001,5.35,3.09
MIN202405150,MIN,NYA,0,1,lopep002,strom001,2.74,6.23
MIN202405160,MIN,NYA,0,3,ryanj002,schmc002,3.42,3.32
MIN202405240,MIN,TEX,0,2,oberb002,urenj001,5.1,4.58
MIN202405250,MIN,TEX,1,0,sandc001,robed002,4.5,4.08
MIN202405260,MIN,TEX,0,0,lopep002,latzj001,2.74,2.84
MIN202405270,MIN,KCA,0,0,ryanj002,marsa001,3.42,
MIN202405280,MIN,KCA,2,0,woods002,ragac001,4.04,4.67
MIN202405290,MIN,KCA,0,0,oberb002,lugos001,5.1,4.15
MIN202405300,MIN,KCA,0,2,thiec001,strac001,2.64,7.71
MIN202406100,MIN,COL,0,0,paddc001,hudsd002,5.35,
MIN202406110,MIN,COL,0,0,thiec001,quanc001,2.64,6.04
MIN202406120,MIN,COL,5,1,lopep002,gomba001,2.74,7.49
MIN202406130,MIN,OAK,0,0,ryanj002,medil002,3.42,
MIN202406140,MIN,OAK,0,4,duraj002,alexs001,2.06,6.11
MIN202406161,MIN,OAK,3,0,oberb002,searj001,5.1,5.04
MIN202406162,MIN,OAK,2,0,stauj001,jimed002,,
MIN202406180,MIN,TBA,0,3,duraj002,fairp001,2.06,2.83
MIN202406190,MIN,TBA,0,0,alcaj001,adamj002,6.22,1.93
MIN202406200,MIN,TBA,0,0,jax-g001,fairp001,4.23,2.83
MIN202407020,MIN,DET,0,0,alcaj001,vestw001,6.22,3.01
MIN202407030,MIN,DET,0,0,festd001,montk001,5.4,4.37
MIN202407040,MIN,DET,0,1,oberb002,maedk001,5.1,7.88
MIN202407050,MIN,HOU,0,0,lopep002,kingb001,2.74,2.78
MIN202407060,MIN,HOU,2,0,ryanj002,browh001,3.42,2.43
MIN202407070,MIN,HOU,0,0,duraj002,hadej001,2.06,2.05
MIN202407200,MIN,MIL,0,0,okers001,junij001,3.01,2.97
MIN202407210,MIN,MIL,0,0,jax-g001,koenj001,4.23,2.86
MIN202407220,MIN,PHI,0,2,oberb002,suarr001,5.1,3.2
MIN202407230,MIN,PHI,0,0,duraj002,sotog003,2.06,4.18
MIN202407240,MIN,PHI,0,0,duraj002,sotog003,2.06,4.18
MIN202408020,MIN,CHA,2,0,ryanj002,martd006,3.42,4.1
MIN202408030,MIN,CHA,0,0,oberb002,toust001,5.1,9.0
MIN202408040,MIN,CHA,2,0,sandc001,flexc001,4.5,3.09
MIN202408091,MIN,CLE,1,0,oberb002,cantj002,5.1,3.21
MIN202408092,MIN,CLE,1,0,sandc001,cobba001,4.5,
MIN202408100,MIN,CLE,0,1,woods002,willg004,4.04,3.06
MIN202408110,MIN,CLE,0,0,thiec001,bibet001,2.64,4.24
MIN202408120,MIN,KCA,0,1,lopep002,singb001,2.74,4.03
MIN202408130,MIN,KCA,3,0,mattz001,lugos001,5.56,4.15
MIN202408140,MIN,KCA,0,0,varll001,ragac001,,4.67
MIN202408230,MIN,SLN,0,0,festd001,palla001,5.4,5.31
MIN202408240,MIN,SLN,0,0,lopep002,grays001,2.74,4.28
MIN202408250,MIN,SLN,1,0,duraj002,armss001,2.06,2.31
MIN202408260,MIN,ATL,1,4,oberb002,friem001,5.1,2.86
MIN202408270,MIN,ATL,0,0,duraj002,igler001,2.06,3.21
MIN202408280,MIN,ATL,0,1,festd001,salec001,5.4,2.58
MIN202408300,MIN,TOR,0,0,lopep002,gausk001,2.74,3.59
MIN202408310,MIN,TOR,0,7,mattz001,berrj001,5.56,4.17
MIN202409010,MIN,TOR,0,1,jax-g001,greec003,4.23,5.56
MIN202409090,MIN,ANA,0,2,festd001,detmr001,5.4,3.96
MIN202409100,MIN,ANA,0,0,lopep002,canng001,2.74,3.77
MIN202409110,MIN,ANA,1,1,sandc001,kochj001,4.5,6.81
MIN202409130,MIN,CIN,0,0,oberb002,aguij002,5.1,
MIN202409140,MIN,CIN,1,0,woods002,martn002,4.04,4.45
MIN202409150,MIN,CIN,0,0,sandc001,lowdr001,4.5,
MIN202409240,MIN,MIA,0,0,oberb002,weatr001,5.1,3.99
MIN202409250,MIN,MIA,0,3,jax-g001,petem001,4.23,4.0
MIN202409260,MIN,MIA,0,1,blews001,malda001,5.48,12.0
MIN202409270,MIN,BAL,0,0,lopep002,povic001,2.74,5.21
MIN202409280,MIN,BAL,0,2,mattz001,davit005,5.56,
MIN202409290,MIN,BAL,0,0,oberb002,suara001,5.1,2.31
NYA202404050,NYA,TOR,0,0,fergc001,garcy001,3.58,3.86
NYA202404060,NYA,TOR,3,0,weavl001,gausk001,3.62,3.59
NYA202404070,NYA,TOR,0,0,cousj001,franb002,,6.05
NYA202404080,NYA,MIA,0,0,cortn001,luzaj001,6.29,3.92
NYA202404090,NYA,MIA,0,0,rodoc001,puk-a001,3.09,
NYA202404100,NYA,MIA,0,0,strom001,weatr001,6.23,3.99
NYA202404190,NYA,TBA,0,0,santd003,devec001,2.18,2.16
NYA202404200,NYA,TBA,0,0,fergc001,adamj002,3.58,1.93
NYA202404210,NYA,TBA,1,0,gil-l001,civaa001,3.32,4.85
NYA202404220,NYA,OAK,0,0,gonzv001,ercel001,,2.64
NYA202404230,NYA,OAK,4,1,strom001,blacp001,6.23,6.23
NYA202404240,NYA,OAK,2,0,schmc002,boylj001,3.32,4.67
NYA202404250,NYA,OAK,0,0,cortn001,wooda002,6.29,
NYA202405030,NYA,DET,0,0,santd003,folej001,2.18,
NYA202405040,NYA,DET,1,1,schmc002,mizec001,3.32,3.87
NYA202405050,NYA,DET,1,0,gonzv001,mills001,,2.74
NYA202405070,NYA,HOU,3,1,gil-l001,verlj001,3.32,3.85
NYA202405080,NYA,HOU,2,1,rodoc001,arris001,3.09,5.35
NYA202405090,NYA,HOU,0,3,strom001,blanr001,6.23,4.1
NYA202405170,NYA,CHA,1,0,cortn001,clevm001,6.29,7.94
NYA202405180,NYA,CHA,2,1,gil-l001,kellb003,3.32,2.07
NYA202405190,NYA,CHA,0,0,rodoc001,flexc001,3.09,3.09
NYA202405200,NYA,SEA,2,0,holmc001,bazae001,3.53,2.52
NYA202405210,NYA,SEA,0,0,schmc002,woo-b001,3.32,2.94
NYA202405220,NYA,SEA,2,0,cortn001,millb004,6.29,5.68
NYA202405230,NYA,SEA,0,0,gil-l001,castl003,3.32,3.54
NYA202406040,NYA,MIN,0,0,gil-l001,oberb002,3.32,5.1
NYA202406050,NYA,MIN,4,0,rodoc001,paddc001,3.09,5.35
NYA202406060,NYA,MIN,0,1,weavl001,lopep002,3.62,2.74
NYA202406070,NYA,LAN,0,0,hamii001,grovm001,4.28,
NYA202406080,NYA,LAN,0,0,cortn001,stong001,6.29,
NYA202406090,NYA,LAN,0,0,fergc001,glast001,3.58,3.19
NYA202406180,NYA,BAL,0,0,cortn001,suara001,6.29,2.31
NYA202406190,NYA,BAL,1,1,holmc001,kimbc001,3.53,2.25
NYA202406200,NYA,BAL,0,1,gil-l001,bakeb001,3.32,4.06
NYA202406210,NYA,ATL,0,3,rodoc001,salec001,3.09,2.58
NYA202406220,NYA,ATL,2,1,strom001,mortc002,6.23,5.83
NYA202406230,NYA,ATL,0,0,cortn001,friem001,6.29,2.86
NYA202407020,NYA,CIN,0,0,gil-l001,ashcg001,3.32,3.99
NYA202407030,NYA,CIN,0,0,rodoc001,abboa001,3.09,2.87
NYA202407040,NYA,CIN,0,0,strom001,montf001,6.23,6.28
NYA202407050,NYA,BOS,0,0,kahnt001,slatj002,4.43,4.24
NYA202407060,NYA,BOS,1,0,hillt002,bernb001,3.09,3.14
NYA202407070,NYA,BOS,0,0,gil-l001,crawk001,3.32,
NYA202407190,NYA,TBA,0,0,coleg001,efliz001,,5.93
NYA202407200,NYA,TBA,0,0,cortn001,bradt002,6.29,5.05
NYA202407210,NYA,TBA,0,1,strom001,cleag001,6.23,2.35
NYA202407220,NYA,TBA,0,0,rodoc001,littz001,3.09,3.81
NYA202407230,NYA,NYN,0,0,tonkm001,quinj001,4.88,3.96
NYA202407240,NYA,NYN,1,0,coleg001,ottaa001,,
NYA202408020,NYA,TOR,2,3,strom001,littb002,6.23,3.03
NYA202408030,NYA,TOR,2,1,rodoc001,berrj001,3.09,4.17
NYA202408040,NYA,TOR,0,0,leitm002,franb002,4.84,6.05
NYA202408071,NYA,ANA,2,0,gil-l001,danid001,3.32,5.4
NYA202408072,NYA,ANA,0,0,warrw001,strih001,4.44,3.27
NYA202408080,NYA,ANA,0,1,cortn001,andet002,6.29,4.56
NYA202408101,NYA,TEX,1,0,rodoc001,eovan001,3.09,1.73
NYA202408102,NYA,TEX,0,0,weavl001,bradc003,3.62,
NYA202408110,NYA,TEX,1,0,strom001,heana001,6.23,5.52
NYA202408200,NYA,CLE,2,0,mayzt001,herrt002,3.78,4.85
NYA202408210,NYA,CLE,2,0,cortn001,cantj002,6.29,3.21
NYA202408220,NYA,CLE,0,0,coleg001,willg004,,3.06
NYA202408230,NYA,COL,0,0,rodoc001,freek001,3.09,4.98
NYA202408240,NYA,COL,0,1,warrw001,blalb001,4.44,9.36
NYA202408250,NYA,COL,2,1,strom001,gomba001,6.23,7.49
NYA202408300,NYA,SLN,0,0,strom001,fedde001,6.23,5.49
NYA202408310,NYA,SLN,0,0,warrw001,gibsk002,4.44,16.78
NYA202409010,NYA,SLN,0,0,cousj001,romej002,,2.07
NYA202409090,NYA,KCA,0,1,cousj001,mcarj001,,
NYA202409100,NYA,KCA,0,0,strom001,lugos001,6.23,4.15
NYA202409110,NYA,KCA,0,0,weavl001,bubik001,3.62,2.55
NYA202409120,NYA,BOS,1,0,holmc001,wincj001,3.53,3.86
NYA202409130,NYA,BOS,0,0,leitm002,boosc001,4.84,5.52
NYA202409140,NYA,BOS,0,0,coleg001,bellb002,,3.35
NYA202409150,NYA,BOS,0,0,rodoc001,crawk001,3.09,
NYA202409240,NYA,BAL,0,0,schmc002,kremd001,3.32,4.19
NYA202409250,NYA,BAL,0,3,strom001,webbj002,6.23,3.0
NYA202409260,NYA,BAL,0,0,coleg001,burnc002,,2.66
NYA202409270,NYA,PIT,0,0,kahnt001,mlodc001,4.43,3.55
NYA202409280,NYA,PIT,0,0,gil-l001,burrm001,3.32,3.94
NYA202409290,NYA,PIT,2,0,weavl001,holdc001,3.62,7.01
NYN202403290,NYN,MIL,0,0,quinj001,peraf001,3.96,2.7
NYN202403300,NYN,MIL,0,3,sevel001,pegue001,4.54,6.75
NYN202403310,NYN,MIL,0,1,megit002,rea-c001,3.95,3.95
NYN202404010,NYN,DET,0,0,tonkm001,folej001,4.88,
NYN202404041,NYN,DET,0,0,tonkm001,mills001,4.88,2.74
NYN202404042,NYN,DET,0,0,garrr001,faeda001,3.9,
NYN202404120,NYN,KCA,0,0,sevel001,wachm001,4.54,3.86
NYN202404130,NYN,KCA,3,1,manas001,marsa001,5.64,
NYN202404140,NYN,KCA,0,0,raleb001,strac001,2.45,7.71
NYN202404150,NYN,PIT,0,0,ottaa001,chapa001,,1.17
NYN202404160,NYN,PIT,0,0,garrr001,ortil003,3.9,
NYN202404170,NYN,PIT,0,0,sevel001,faltb001,4.54,4.45
NYN202404260,NYN,SLN,0,0,buttj001,mikom001,3.9,4.84
NYN202404270,NYN,SLN,0,4,housa001,grays001,3.31,4.28
NYN202404280,NYN,SLN,0,0,garrr001,libem001,3.9,4.21
NYN202404290,NYN,CHN,1,0,diaze006,leitm002,1.63,4.84
NYN202404300,NYN,CHN,1,0,reids001,alzoa001,,
NYN202405010,NYN,CHN,0,0,buttj001,imans001,3.9,3.73
NYN202405020,NYN,CHN,0,0,yound005,paled001,4.32,2.91
NYN202405100,NYN,ATL,0,0,quinj001,mortc002,3.96,5.83
NYN202405110,NYN,ATL,0,0,scotc001,friem001,,2.86
NYN202405120,NYN,ATL,0,0,diaze006,minta001,1.63,
NYN202405130,NYN,PHI,0,0,reids001,kerko001,,3.3
NYN202405140,NYN,PHI,0,0,buttj001,nolaa001,3.9,6.01
NYN202405240,NYN,SFN,1,0,garrr001,aviln001,3.9,
NYN202405250,NYN,SFN,0,0,reids001,jackl001,,4.06
NYN202405260,NYN,SFN,0,0,housa001,roget002,3.31,1.98
NYN202405281,NYN,LAN,0,0,lopej004,hudsd001,6.57,
NYN202405282,NYN,LAN,0,1,quinj001,stong001,3.96,
NYN202405290,NYN,LAN,0,0,ottaa001,treib001,,5.4
NYN202405300,NYN,ARI,0,0,yound005,thomr007,4.32,3.92
NYN202405310,NYN,ARI,4,3,sevel001,montj004,4.54,
NYN202406010,NYN,ARI,0,0,manas001,ginkk001,5.64,7.36
NYN202406020,NYN,ARI,0,2,diekj001,martj011,,4.11
NYN202406080,NYN,PHI,1,0,manas001,suarr001,5.64,3.2
NYN202406110,NYN,MIA,0,0,megit002,luzaj001,3.95,3.92
NYN202406120,NYN,MIA,2,0,peted003,garrb001,4.22,
NYN202406130,NYN,MIA,0,0,diaze006,scott003,1.63,4.74
NYN202406140,NYN,SDN,0,0,manas001,waldm003,5.64,7.71
NYN202406150,NYN,SDN,0,0,quinj001,mazua001,3.96,4.8
NYN202406160,NYN,SDN,4,1,megit002,ceasd001,3.95,4.55
NYN202406250,NYN,NYA,1,0,nuned003,coleg001,4.66,
NYN202406260,NYN,NYA,0,0,manas001,gil-l001,5.64,3.32
NYN202406280,NYN,HOU,1,1,nuned003,blanr001,4.66,4.1
NYN202406290,NYN,HOU,0,0,garrr001,marts003,3.9,5.4
NYN202406300,NYN,HOU,0,0,festm001,scott004,4.12,7.9
NYN202407090,NYN,WAS,0,0,quinj001,irvij001,3.96,5.7
NYN202407100,NYN,WAS,1,0,sevel001,corbp001,4.54,4.4
NYN202407110,NYN,WAS,0,0,peted003,gorem001,4.22,4.17
NYN202407120,NYN,COL,0,0,manas001,gordt002,5.64,6.33
NYN202407130,NYN,COL,0,0,buttj001,feltr001,3.9,4.75
NYN202407140,NYN,COL,0,2,quinj001,lawrj002,3.96,0.51
NYN202407250,NYN,ATL,0,0,matop002,johnp001,2.79,3.05
NYN202407260,NYN,ATL,0,0,sengk001,mortc002,3.02,5.83
NYN202407270,NYN,ATL,0,0,megit002,schws001,3.95,3.09
NYN202407280,NYN,ATL,0,0,peted003,lee-d005,4.22,3.29
NYN202407290,NYN,MIN,0,1,quinj001,woods002,3.96,4.04
NYN202407300,NYN,MIN,0,0,manas001,festd001,5.64,5.4
NYN202407310,NYN,MIN,0,0,sevel001,lopep002,4.54,2.74
NYN202408130,NYN,OAK,0,3,blacp001,adama002,6.23,
NYN202408140,NYN,OAK,0,0,peted003,estej001,4.22,9.82
NYN202408150,NYN,OAK,0,0,garrr001,fergt001,3.9,4.66
NYN202408160,NYN,MIA,1,0,manas001,munor001,5.64,8.18
NYN202408170,NYN,MIA,1,0,sevel001,meyem001,4.54,4.73
NYN202408180,NYN,MIA,0,0,garrr001,narda001,3.9,
NYN202408190,NYN,BAL,2,0,diaze006,domis001,1.63,3.16
NYN202408200,NYN,BAL,0,2,quinj001,kremd001,3.96,4.19
NYN202408210,NYN,BAL,0,0,diaze006,domis001,1.63,3.16
NYN202409020,NYN,BOS,0,0,sevel001,bellb002,4.54,3.35
NYN202409030,NYN,BOS,0,0,peted003,crawk001,4.22,
NYN202409040,NYN,BOS,4,0,yound005,houct001,4.32,8.04
NYN202409060,NYN,CIN,2,0,buttj001,wilsj004,3.9,3.35
NYN202409070,NYN,CIN,0,0,quinj001,molls001,3.96,6.38
NYN202409080,NYN,CIN,0,0,matop002,farmb001,2.79,
NYN202409160,NYN,WAS,0,0,garrr001,barnj002,3.9,9.0
NYN202409170,NYN,WAS,0,0,megit002,parkm001,3.95,5.68
NYN202409180,NYN,WAS,0,0,quinj001,herzd001,3.96,
NYN202409190,NYN,PHI,2,0,sevel001,walkt004,4.54,4.08
NYN202409200,NYN,PHI,2,0,peted003,sancc002,4.22,2.5
NYN202409210,NYN,PHI,0,1,manas001,kerko001,5.64,3.3
NYN202409220,NYN,PHI,0,1,matop002,wheez001,2.79,2.71
OAK202403280,OAK,CLE,0,0,wooda002,biebs001,,3.57
OAK202403290,OAK,CLE,0,3,strir001,allel003,,4.25
OAK202403300,OAK,CLE,0,0,searj001,sandn001,5.04,2.2
OAK202403310,OAK,CLE,2,0,jimed002,barls001,,4.21
OAK202404010,OAK,BOS,0,1,boylj001,houct001,4.67,8.04
OAK202404020,OAK,BOS,0,1,spenm001,wincj001,5.1,3.86
OAK202404030,OAK,BOS,0,0,strir001,piven001,,2.87
OAK202404120,OAK,WAS,0,0,kellm004,finnk001,3.18,3.47
OAK202404130,OAK,WAS,0,0,boylj001,gorem001,4.67,4.17
OAK202404140,OAK,WAS,0,0,spenm001,law-d001,5.1,
OAK202404150,OAK,SLN,0,1,strir001,grays001,,4.28
OAK202404160,OAK,SLN,0,0,jimed002,lynnl001,,
OAK202404170,OAK,SLN,0,0,blacp001,matzs001,6.23,3.05
OAK202404290,OAK,PIT,1,1,boylj001,faltb001,4.67,4.45
OAK202404300,OAK,PIT,0,1,spenm001,kellm003,5.1,4.19
OAK202405010,OAK,PIT,0,0,strir001,prieq001,,3.32
OAK202405030,OAK,MIA,0,0,searj001,weatr001,5.04,3.99
OAK202405040,OAK,MIA,0,0,blacp001,roget003,6.23,1.81
OAK202405050,OAK,MIA,0,4,boylj001,smitb005,4.67,
OAK202405060,OAK,TEX,0,0,ercel001,leclj001,2.64,6.0
OAK202405070,OAK,TEX,0,1,strir001,urenj001,,4.58
OAK202405081,OAK,TEX,0,1,searj001,lorem002,5.04,4.64
OAK202405082,OAK,TEX,0,0,bidoo001,robed002,5.87,4.08
OAK202405210,OAK,COL,0,2,ercel001,kinlt001,2.64,3.96
OAK202405220,OAK,COL,0,2,mullk001,mearn001,,3.49
OAK202405230,OAK,COL,0,2,bielb001,lambp001,,
OAK202405240,OAK,HOU,1,0,strir001,verlj001,,3.85
