game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
MLN196304150,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/04/15,MIL05,0,0:00PM,day,false,jackb901,smitv101,pryop901,secof101,"""Mets""","""Clem Comly""","""Clem Comly""",1995/06/11 1:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,3756,raymc101,stalt101,,,
MLN196304160,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/04/16,MIL05,0,0:00PM,day,false,pelec901,walsf901,(none),burkk101,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/06/01 10:13PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,4098,spahw101,mclic101,,,
MLN196304170,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/04/17,MIL05,0,0:00PM,night,false,walsf901,conlj102,burkk101,pelec901,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/06/01 10:58PM,park,pitches,0,unknown,-1,unknown,unknown,night,172,10569,burdl101,browp101,raymc101,,
MLN196304180,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/04/18,MIL05,0,0:00PM,day,false,conlj102,burkk101,pelec901,walsf901,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/06/03 10:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,177,4256,raymc101,culpr101,,,
MLN196305030,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/05/03,MIL05,0,0:00PM,night,false,weyel901,barla901,varge901,harvd901,"""Cubs""","""Clem Comly""","""Clem Comly""",1995/07/08 9:17PM,park,count,0,unknown,-1,unknown,unknown,unknown,205,15113,brewj102,raymc101,mcdal101,,
MLN196305040,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/05/04,MIL05,0,0:00PM,day,false,barla901,varge901,harvd901,weyel901,"""Cubs""","""Clem Comly""","""Clem Comly""",1995/07/08 11:45PM,park,count,0,unknown,-1,unknown,unknown,unknown,236,8524,tothp101,shawb103,mcdal101,,
MLN196305050,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/05/05,MIL05,0,0:00PM,day,false,varge901,harvd901,weyel901,barla901,"""Cubs""","""Clem Comly""","""Clem Comly""",1995/07/09 12:14PM,park,count,0,unknown,-1,unknown,unknown,unknown,180,10024,koonc101,clont101,mcdal101,,
MLN196305070,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/05/07,MIL05,0,0:00PM,night,false,forma901,gormt101,lands901,sudoe901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/23 10:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,7299,marij101,burdl101,,,
MLN196305080,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/05/08,MIL05,0,0:00PM,night,false,gormt101,lands901,sudoe901,forma901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/23 12:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,6902,fishj101,hendb101,bolib101,,
MLN196305090,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/05/09,MIL05,0,0:00PM,day,false,lands901,sudoe901,forma901,gormt101,"""Bob Stevens""",,"""Alan Boodman""",1995/04/23 12:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,3920,odelb101,spahw101,,,
MLN196305140,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/05/14,MIL05,0,8:00PM,night,false,donaa901,craws901,venzt901,steim901,,"""Jim Leopardi""","""Jim Leopardi""",1995/05/18 6:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,5055,spahw101,gibsb101,,,
MLN196305150,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/05/15,MIL05,0,8:01PM,night,false,craws901,venzt901,steim901,donaa901,,"""Jim Leopardi""","""Jim Leopardi""",1995/05/18 6:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,4851,hendb101,simmc101,,,
MLN196305160,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/05/16,MIL05,0,1:32PM,day,false,venzt901,steim901,donaa901,craws901,,"""Jim Leopardi""","""Jim Leopardi""",1995/05/18 7:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,3157,lemad102,washr101,,,
MLN196305210,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/05/21,MIL05,0,0:00PM,night,false,pryop901,secof101,jackb901,smitv101,"""132""","""Greg Beston""","""Greg Beston""",2003/11/27 10:51PM,unknown,none,0,unknown,-1,unknown,unknown,night,155,3204,maloj102,hendb101,henrb101,,
MLN196305230,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/05/23,MIL05,0,0:00PM,day,false,secof101,jackb901,smitv101,pryop901,"""60""","""D Lamoureaux""","""D Lamoureaux""",2003/12/15 7:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,4272,otooj101,lemad102,,,
MLN196305240,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/05/24,MIL05,0,0:00PM,night,false,craws901,venzt901,steim901,donaa901,"""229""","""David W. Smith""","""David W. Smith""",2004/01/08 9:06AM,tv,none,0,unknown,-1,unknown,unknown,unknown,160,7731,frieb102,spahw101,,,
MLN196305250,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/05/25,MIL05,0,0:00PM,day,false,venzt901,steim901,donaa901,craws901,"""60""","""D Lamoureaux""","""D Lamoureaux""",2003/12/15 7:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7981,shawb103,gibbj102,,,
MLN196305260,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/05/26,MIL05,0,0:00PM,day,false,steim901,donaa901,craws901,venzt901,"""Rich Moss""","""David W. Smith""","""David W. Smith""",2004/01/22 4:00PM,tv,none,0,unknown,-1,unknown,unknown,unknown,230,9794,mcbea101,funkf101,vealb101,,
MLN196305280,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/05/28,MIL05,0,0:00PM,night,false,harvd901,weyel901,barla901,varge901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/14 8:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,4573,koufs101,lemad102,,,
MLN196305290,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/05/29,MIL05,0,0:00PM,night,false,weyel901,barla901,varge901,harvd901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/06/24 12:12AM,park,pitches,0,unknown,-1,unknown,unknown,night,122,11968,,,,,
MLN196305300,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/05/30,MIL05,0,0:00PM,day,false,barla901,varge901,harvd901,weyel901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/06/24 8:47AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,12403,spahw101,drysd101,raymc101,,
MLN196305310,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/05/31,MIL05,0,0:00PM,night,false,smitv101,secof101,jackb901,pryop901,"""Hou""","""Clem Comly""","""Clem Comly""",1995/07/05 9:49PM,park,none,67,unknown,9,unknown,none,unknown,129,6619,johnk102,shawb103,,,
MLN196306010,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/06/01,MIL05,0,0:00PM,day,false,secof101,jackb901,pryop901,smitv101,"""Hou""","""Comly""","""Comly""",1995/08/07 8:32PM,park,none,77,unknown,-1,unknown,unknown,unknown,107,5135,burdl101,nottd101,,,
MLN196306020,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/06/02,MIL05,0,0:00PM,day,false,jackb901,pryop901,smitv101,secof101,"""Hou""","""Comly""","""Comly""",1995/08/07 9:33PM,park,none,83,unknown,-1,unknown,unknown,cloudy,286,8810,woodh101,pichr101,,,
MLN196306120,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/06/12,MIL05,0,0:00PM,night,false,donaa901,craws901,(none),venzt901,"""Mets""","""Comly""","""Comly""",1995/08/05 4:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,5470,burdl101,ciscg101,,,
MLN196306140,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/06/14,MIL05,0,8:03PM,night,false,craws901,venzt901,(none),donaa901,"""Lewis""","""Comly""","""Comly""",1995/07/27 7:37PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,121,10937,spahw101,culpr101,,,
MLN196306150,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/06/15,MIL05,0,1:35PM,day,false,venzt901,donaa901,(none),craws901,"""Lewis""","""Comly""","""Comly""",1995/07/27 8:24PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,189,6855,clont101,klipj101,,,
MLN196306161,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/06/16,MIL05,1,1:03PM,day,false,donaa901,craws901,(none),venzt901,"""Lewis""","""Comly""","""Comly""",1995/07/27 9:00PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,0,funkf101,mclic101,raymc101,,
MLN196306162,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/06/16,MIL05,2,4:05PM,day,false,craws901,venzt901,(none),donaa901,"""Lewis""","""Comly""","""Comly""",1995/07/27 10:12PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,211,16326,baldj101,raymc101,greed101,,
MLN196306170,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/06/17,MIL05,0,0:00PM,night,false,harvd901,weyel901,(none),varge901,"""239""","""David W. Smith""","""David W. Smith""",2006/01/12 11:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,8631,cardd101,clont101,,,
MLN196306180,,PIT,MLN,1963/06/18,MIL05,0,0:00PM,night,false,weyel901,varge901,(none),harvd901,"""228""",,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,193,7397,shawb103,mcbea101,,,
MLN196306200,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/06/20,MIL05,0,0:00PM,day,false,harvd901,weyel901,(none),varge901,"""60,276""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2003/12/15 7:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,6496,lemad102,haddh101,,,
MLN196306210,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/06/21,MIL05,0,0:00PM,night,false,walsf901,conlj102,burkk101,pelec901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/27 10:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,13753,clont101,bolib101,hendb101,,
MLN196306220,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/06/22,MIL05,0,0:00PM,day,false,conlj102,burkk101,pelec901,walsf901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/27 10:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,11208,odelb101,shawb103,,,
MLN196306230,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/06/23,MIL05,0,0:00PM,day,false,burkk101,pelec901,walsf901,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/04/27 12:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,19016,spahw101,sanfj101,,,
MLN196306240,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/06/24,MIL05,0,0:00PM,night,false,pelec901,walsf901,conlj102,burkk101,"""Hou""","""Comly""","""Comly""",1995/08/09 9:27PM,park,none,74,unknown,7,unknown,unknown,unknown,119,6592,lemad102,browh101,,,
MLN196306250,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/06/25,MIL05,0,0:00PM,night,false,walsf901,conlj102,burkk101,pelec901,"""Hou""","""Comly""","""Comly""",1995/08/09 10:19PM,park,none,80,unknown,9,unknown,unknown,unknown,105,7444,clont101,johnk102,,,
MLN196306260,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/06/26,MIL05,0,0:00PM,night,false,conlj102,burkk101,pelec901,walsf901,"""34""","""Comly""","""Comly""",1999/03/27 7:02PM,park,none,84,unknown,6,unknown,unknown,cloudy,212,7729,woodh101,hendb101,,,
MLN196307190,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/07/19,MIL05,0,0:00PM,night,false,sudoe901,forma901,gormt101,lands901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/07/23 3:04PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,18547,drysd101,hendb101,,,
MLN196307200,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/07/20,MIL05,0,0:00PM,day,false,forma901,gormt101,lands901,sudoe901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/15 2:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,162,11804,perrr101,raymc101,,,
MLN196307211,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/07/21,MIL05,1,0:00PM,day,false,gormt101,lands901,sudoe901,forma901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/07/23 3:53PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,sadob102,millb106,shawb103,,
MLN196307212,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/07/21,MIL05,2,0:00PM,day,false,lands901,sudoe901,forma901,gormt101,"""Roth""","""Clem Comly""","""Clem Comly""",1995/07/23 5:16PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,187,28534,clont101,sherl101,,,
MLN196307230,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/07/23,MIL05,0,8:01PM,night,false,weyel901,barla901,varge901,harvd901,,"""Jim Leopardi""","""Jim Leopardi""",1996/03/27 9:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,11278,sader101,hendb101,taylr101,,
MLN196307240,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/07/24,MIL05,0,8:02PM,night,false,barla901,varge901,harvd901,weyel901,,"""Jim Leopatdi""","""Jim Leopardi""",1996/03/27 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,10684,lemad102,broge101,,,
MLN196307250,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/07/25,MIL05,0,1:35PM,day,false,varge901,harvd901,weyel901,barla901,,"""Jim Leopardi""","""Jim Leopardi""",1996/03/27 9:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,22331,burdl101,spahw101,,,
MLN196307260,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/07/26,MIL05,0,0:00PM,night,false,harvd901,weyel901,barla901,varge901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/29 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,night,173,12241,nuxhj101,clont101,,,
MLN196307270,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/07/27,MIL05,0,0:00PM,day,false,weyel901,barla901,varge901,harvd901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/29 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,6845,fisch101,owenj101,shawb103,,
MLN196307281,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/07/28,MIL05,1,0:00PM,day,false,barla901,varge901,harvd901,weyel901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/30 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,maloj102,hendb101,zannd101,,
MLN196307282,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/07/28,MIL05,2,0:00PM,day,false,varge901,harvd901,weyel901,barla901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/30 11:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,13250,lemad102,purkb101,,,
MLN196307290,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/07/29,MIL05,0,0:00PM,night,false,harvd901,weyel901,barla901,varge901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/30 11:30AM,unknown,none,0,unknown,-1,unknown,unknown,night,140,6142,spahw101,tsitj101,,,
MLN196307300,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/07/30,MIL05,0,0:00PM,night,false,pelec901,walsf901,burkk101,conlj102,"""Cubs""","""Comly""","""Comly""",1995/08/16 11:19PM,park,count,0,unknown,-1,unknown,unknown,unknown,138,15876,fisch101,buhlb101,,,
MLN196307310,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/07/31,MIL05,0,0:00PM,night,false,walsf901,burkk101,conlj102,pelec901,"""Cubs""","""Comly""","""Comly""",1995/08/16 11:46PM,park,count,0,unknown,-1,unknown,unknown,unknown,163,27919,mcdal101,shawb103,,,
MLN196308010,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/08/01,MIL05,0,0:00PM,night,false,burkk101,conlj102,pelec901,walsf901,"""Cubs""","""Comly""","""Comly""",1995/08/30 9:47PM,park,count,0,unknown,-1,unknown,unknown,unknown,143,13456,jackl102,lemad102,,,
MLN196308021,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/08/02,MIL05,1,0:00PM,day,false,gormt101,lands901,sudoe901,forma901,"""Mets""","""Comly""","""Comly""",1995/09/03 11:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,0,hendb101,jacka101,,,
MLN196308022,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/08/02,MIL05,2,0:00PM,night,false,lands901,sudoe901,forma901,gormt101,"""Mets""","""Comly""","""Comly""",1995/09/03 11:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,5341,ciscg101,shawb103,mackk101,,
MLN196308030,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/08/03,MIL05,0,0:00PM,day,false,sudoe901,forma901,gormt101,lands901,"""Mets""","""Comly""","""Comly""",1995/09/04 12:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,183,5384,lemad102,stalt101,shawb103,,
MLN196308040,"""version 7RS(19) of 07/07/92""",NYN,MLN,1963/08/04,MIL05,0,0:00PM,day,false,forma901,gormt101,lands901,sudoe901,"""Mets""","""Comly""","""Comly""",1995/09/04 12:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,175,8557,schnd101,crair101,shawb103,,
MLN196308090,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/08/09,MIL05,0,8:00PM,night,false,steim901,donaa901,craws901,venzt901,,"""Jim leopardi""","""Jim Leopardi""",1996/04/24 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,12976,hendb101,gibsb101,,,
MLN196308100,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/08/10,MIL05,0,1:35PM,day,false,donaa901,craws901,venzt901,steim901,,"""Jim Leopardi""","""Jim Leopardi""",1996/04/24 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,10560,taylr101,lemad102,jones105,,
MLN196308110,"""version 7RS(19) of 07/07/92""",SLN,MLN,1963/08/11,MIL05,0,1:30PM,day,false,craws901,venzt901,steim901,donaa901,,"""Jim Leopardi""","""Jim Leopardi""",1996/04/24 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,14627,clont101,simmc101,,,
MLN196308130,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/08/13,MIL05,0,0:00PM,night,false,smitv101,secof101,jackb901,pryop901,"""Roth""","""Comly""","""Comly""",1995/08/23 11:50PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,13529,spahw101,millb106,,,
MLN196308140,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/08/14,MIL05,0,0:00PM,night,false,secof101,jackb901,pryop901,smitv101,"""Roth""","""Comly""","""Comly""",1995/08/24 12:17AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,13429,sadob102,drysd101,lemad102,,
MLN196308150,"""version 7RS(19) of 07/07/92""",LAN,MLN,1963/08/15,MIL05,0,0:00PM,day,false,jackb901,pryop901,smitv101,secof101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/15 6:10PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,163,13425,perrr101,fisch101,,,
MLN196308160,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/08/16,MIL05,0,0:00PM,night,false,sudoe901,forma901,gormt101,lands901,"""Hou""","""Comly""","""Comly""",1995/09/03 5:22PM,park,none,71,unknown,24,unknown,unknown,cloudy,135,7506,shawb103,woodh101,,,
MLN196308170,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/08/17,MIL05,0,0:00PM,night,false,forma901,gormt101,lands901,sudoe901,"""Hou""","""Comly""","""Comly""",1995/09/03 6:42PM,park,none,61,unknown,10,unknown,none,unknown,137,8937,lemad102,drotd101,,,
MLN196308180,"""version 7RS(19) of 07/07/92""",HOU,MLN,1963/08/18,MIL05,0,0:00PM,day,false,gormt101,lands901,sudoe901,forma901,"""Hou""","""Comly""","""Comly""",1995/09/03 7:02PM,park,none,64,unknown,10,unknown,none,unknown,108,9322,spahw101,browh101,,,
MLN196309020,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/09/02,MIL05,0,0:00PM,day,false,lands901,sudoe901,gormt101,forma901,"""Lewis""","""Comly""","""Comly""",1995/09/07 10:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,13654,mclic101,clont101,,,
MLN196309030,"""version 7RS(19) of 07/07/92""",PHI,MLN,1963/09/03,MIL05,0,8:06PM,night,false,sudoe901,gormt101,forma901,lands901,"""Lewis""","""Comly""","""Comly""",1995/09/07 10:56PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,4949,culpr101,lemad102,,,
MLN196309040,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/09/04,MIL05,0,0:00PM,night,false,gormt101,forma901,lands901,sudoe901,"""168""","""David W. Smith""","""David W. Smith""",2006/01/11 9:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,6219,spahw101,frieb102,,,
MLN196309050,"""version 7RS(19) of 07/07/92""",PIT,MLN,1963/09/05,MIL05,0,0:00PM,night,false,forma901,lands901,sudoe901,gormt101,"""168""","""David W. Smith""","""David W. Smith""",2006/01/11 10:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,4699,sadob102,parst101,,,
MLN196309160,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/09/16,MIL05,0,0:00PM,night,false,jackb901,craws901,kiblj901,walsf901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/07 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,5437,marij101,clont101,,,
MLN196309170,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/09/17,MIL05,0,0:00PM,night,false,craws901,kiblj901,walsf901,jackb901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/07 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,33676,bolib101,spahw101,,,
MLN196309180,"""version 7RS(19) of 07/07/92""",SFN,MLN,1963/09/18,MIL05,0,0:00PM,day,false,kiblj901,walsf901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/07 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,3865,shawb103,odelb101,,,
MLN196309240,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/09/24,MIL05,0,0:00PM,night,false,pryop901,secof101,walsf901,burkk101,"""22""","""David W. Smith""","""David W. Smith""",2006/01/11 9:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,4744,maloj102,lemad102,henrb101,,
MLN196309250,"""version 7RS(19) of 07/07/92""",CIN,MLN,1963/09/25,MIL05,0,0:00PM,night,false,secof101,walsf901,burkk101,pryop901,"""22""","""David W. Smith""","""David W. Smith""",2006/01/11 9:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,149,5596,spahw101,otooj101,,,
MLN196309270,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/09/27,MIL05,0,0:00PM,night,false,craws901,kiblj901,sudoe901,jackb901,"""Cubs""","""Comly""","""Comly""",1995/09/11 9:40PM,park,count,0,unknown,-1,unknown,unknown,unknown,181,10088,koonc101,clont101,mcdal101,,
MLN196309280,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/09/28,MIL05,0,0:00PM,day,false,kiblj901,jackb901,(none),craws901,"""Cubs""","""Comly""","""Comly""",1995/09/11 10:01PM,park,count,0,unknown,-1,unknown,unknown,cloudy,137,8289,ellsd101,lemad102,,,
MLN196309290,"""version 7RS(19) of 07/07/92""",CHN,MLN,1963/09/29,MIL05,0,0:00PM,day,false,jackb901,craws901,(none),kiblj901,"""Cubs""","""Comly""","""Comly""",1995/09/11 10:30PM,park,count,0,unknown,-1,unknown,unknown,sunny,98,14490,spahw101,buhlb101,,,
SFN196304160,"""version 7RS(19) of 07/07/92""",HOU,SFN,1963/04/16,SFO02,0,0:00PM,day,false,donaa901,craws901,venzt901,steim901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/20 9:36AM,unknown,none,51,unknown,20,unknown,unknown,cloudy,150,40782,pierb101,brucb101,,,
SFN196304170,"""version 7RS(19) of 07/07/92""",HOU,SFN,1963/04/17,SFO02,0,0:00PM,night,false,craws901,venzt901,steim901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/20 10:26AM,unknown,none,50,unknown,18,unknown,unknown,unknown,201,10190,johnk102,larsd102,mcmad102,,
