game_id,visteam,hometeam,site,date,number,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,starttime
TEX199208140,DET,TEX,ARL01,1992/08/14,0,night,true,craft901,tscht901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,10,unknown,none,cloudy,200,38696,haasd001,pavlr001,hennm001,,
TEX199208150,DET,TEX,ARL01,1992/08/15,0,night,true,tscht901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,82,ltor,6,unknown,none,cloudy,192,31008,dohej001,wittb001,munom001,,
TEX199208160,DET,TEX,ARL01,1992/08/16,0,night,true,roe-r901,joycj901,craft901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,85,fromcf,5,unknown,none,sunny,162,25216,tanaf001,ryann001,,,
TEX199208250,KCA,TEX,ARL01,1992/08/25,0,night,true,voltv901,mccol901,johnm901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,93,fromcf,7,unknown,none,sunny,153,26586,guzmj001,appik001,,,
TEX199208260,KCA,TEX,ARL01,1992/08/26,0,night,true,mccol901,johnm901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,86,torf,9,unknown,none,cloudy,147,20054,pavlr001,sauvr001,russj001,,
TEX199208270,KCA,TEX,ARL01,1992/08/27,0,night,true,johnm901,kaisk901,voltv901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,8,unknown,none,sunny,154,18993,pichh001,ryann001,,,
TEX199208280,CHA,TEX,ARL01,1992/08/28,0,night,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,88,fromrf,5,unknown,none,sunny,122,22837,browk001,hibbg001,,,
TEX199208290,CHA,TEX,ARL01,1992/08/29,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,92,fromrf,10,unknown,none,sunny,205,34863,mcdoj001,wittb001,hernr001,,
TEX199208300,CHA,TEX,ARL01,1992/08/30,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,90,fromrf,8,unknown,none,cloudy,182,16275,guzmj001,ferna001,,,
TEX199209070,BOS,TEX,ARL01,1992/09/07,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,96,fromrf,13,unknown,none,sunny,178,29699,clemr001,ryann001,heskj001,,
TEX199209080,BOS,TEX,ARL01,1992/09/08,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,92,fromcf,15,unknown,none,sunny,149,13294,browk001,younm001,,,
TEX199209090,BOS,TEX,ARL01,1992/09/09,0,night,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,94,fromrf,10,unknown,none,sunny,142,13542,guzmj001,darwd001,,,
TEX199209111,TOR,TEX,ARL01,1992/09/11,1,night,true,hendt901,mccol901,meric901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,3,unknown,none,cloudy,238,0,guzmj003,chias001,henkt001,,
TEX199209112,TOR,TEX,ARL01,1992/09/11,2,night,true,mccol901,meric901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,3,unknown,none,cloudy,164,19396,pavlr001,stott001,burnt001,,
TEX199209120,TOR,TEX,ARL01,1992/09/12,0,night,true,meric901,hicke901,hendt901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,87,fromcf,7,unknown,none,cloudy,176,27178,morrj001,smitd005,henkt001,,
TEX199209130,TOR,TEX,ARL01,1992/09/13,0,day,true,hicke901,hendt901,mccol901,meric901,STATS Inc.,,STATS Inc.,park,pitches,88,fromrf,15,unknown,none,cloudy,171,16654,key-j001,browk001,wardd001,,
TEX199209220,MIN,TEX,ARL01,1992/09/22,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,75,torf,9,unknown,none,cloudy,238,18721,casil001,rogek001,aguir001,,
TEX199209230,MIN,TEX,ARL01,1992/09/23,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,76,torf,6,unknown,none,cloudy,159,14898,browk001,tromm001,,,
TEX199209250,SEA,TEX,ARL01,1992/09/25,0,night,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,84,fromrf,8,unknown,none,sunny,308,19822,powed001,smitd005,fishb001,,
TEX199209260,SEA,TEX,ARL01,1992/09/26,0,night,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,86,torf,10,unknown,none,cloudy,172,31122,flemd001,pavlr001,,,
TEX199209270,SEA,TEX,ARL01,1992/09/27,0,day,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,7,unknown,none,sunny,190,27538,whitm002,nelsj001,,,
NYA199204070,BOS,NYA,NYC16,1992/04/07,0,day,true,mckej901,kaisk901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,57,rtol,13,unknown,none,cloudy,166,56572,sands001,clemr001,farrs001,,
NYA199204090,BOS,NYA,NYC16,1992/04/09,0,night,true,kaisk901,voltv901,johnm901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,53,fromlf,7,unknown,none,cloudy,170,20430,montr002,violf001,howes001,,
NYA199204170,CLE,NYA,NYC16,1992/04/17,0,night,true,younl901,tscht901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,46,fromlf,10,unknown,none,cloudy,160,14335,nagyc001,sands001,,,
NYA199204180,CLE,NYA,NYC16,1992/04/18,0,day,true,tscht901,denkd901,shulj901,younl901,STATS Inc.,,STATS Inc.,park,pitches,49,fromlf,9,unknown,none,cloudy,176,18052,cadag001,ottod001,,,
NYA199204190,CLE,NYA,NYC16,1992/04/19,0,day,true,denkd901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,49,fromlf,8,unknown,none,cloudy,165,17175,johnj004,armsj001,howes001,,
NYA199204200,CLE,NYA,NYC16,1992/04/20,0,day,true,shulj901,younl901,tscht901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,56,ltor,3,unknown,none,cloudy,164,19417,scuds001,perem001,olins001,,
NYA199204240,BAL,NYA,NYC16,1992/04/24,0,night,true,johnm901,mckej901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,66,ltor,6,unknown,none,cloudy,159,16405,cadag001,milab001,,,
NYA199204250,BAL,NYA,NYC16,1992/04/25,0,day,true,hicke901,kaisk901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,47,ltor,9,unknown,none,cloudy,195,15949,mcdob001,johnj004,,,
NYA199204260,BAL,NYA,NYC16,1992/04/26,0,day,true,kaisk901,voltv901,johnm901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,60,fromrf,5,unknown,none,cloudy,178,19403,howes001,mesaj001,,,
NYA199204270,TEX,NYA,NYC16,1992/04/27,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,52,rtol,5,unknown,none,sunny,219,13911,habyj001,matht001,farrs001,,
NYA199204280,TEX,NYA,NYC16,1992/04/28,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,56,rtol,5,unknown,none,sunny,157,14520,browk001,leart001,russj001,,
NYA199204290,TEX,NYA,NYC16,1992/04/29,0,day,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,47,rtol,10,unknown,none,sunny,156,14270,guzmj001,cadag001,,,
NYA199205010,MIN,NYA,NYC16,1992/05/01,0,night,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,61,rtol,7,unknown,none,cloudy,154,14620,perem001,tapak001,farrs001,,
NYA199205020,MIN,NYA,NYC16,1992/05/02,0,day,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,72,rtol,12,unknown,none,sunny,205,18564,kippb001,guetl001,aguir001,,
NYA199205030,MIN,NYA,NYC16,1992/05/03,0,day,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,76,rtol,13,unknown,none,sunny,157,25746,erics001,kamis001,aguir001,,
NYA199205120,SEA,NYA,NYC16,1992/05/12,0,night,true,craft901,phild901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,68,fromcf,9,unknown,none,cloudy,165,13544,perem001,johnr005,howes001,,
NYA199205130,SEA,NYA,NYC16,1992/05/13,0,night,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,69,rtol,3,unknown,none,cloudy,178,12596,sands001,hanse001,,,
NYA199205150,OAK,NYA,NYC16,1992/05/15,0,night,true,koscg901,fordd901,clara901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,62,rtol,10,unknown,none,cloudy,180,20563,kamis001,welcb001,farrs001,,
NYA199205160,OAK,NYA,NYC16,1992/05/16,0,day,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,58,rtol,15,unknown,none,cloudy,192,30934,darlr001,leart001,ecked001,,
NYA199205170,OAK,NYA,NYC16,1992/05/17,0,day,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,64,fromcf,5,unknown,none,cloudy,199,29850,perem001,stewd001,,,
NYA199205180,CAL,NYA,NYC16,1992/05/18,0,night,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,70,ltor,15,unknown,none,cloudy,187,13250,cadag001,finlc001,howes001,,
NYA199205190,CAL,NYA,NYC16,1992/05/19,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,61,fromrf,10,unknown,none,sunny,193,14919,montr002,eichm001,,,
NYA199205200,CAL,NYA,NYC16,1992/05/20,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,63,tolf,10,unknown,none,cloudy,212,15800,habyj001,crimc001,,,
NYA199205220,MIL,NYA,NYC16,1992/05/22,0,night,true,morrd901,welkt901,scotd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,82,fromrf,5,unknown,none,sunny,279,22396,henrd002,montr002,,,
NYA199205230,MIL,NYA,NYC16,1992/05/23,0,day,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,95,rtol,6,unknown,none,sunny,192,25874,wegmb001,hills001,orosj001,,
NYA199205240,MIL,NYA,NYC16,1992/05/24,0,day,true,scotd901,garcr901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,83,ltor,9,unknown,none,sunny,214,25351,habyj001,ruffb001,,,
NYA199205250,MIL,NYA,NYC16,1992/05/25,0,day,true,garcr901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,60,ltor,9,unknown,none,cloudy,234,20809,guetl001,austj001,,,
NYA199206040,DET,NYA,NYC16,1992/06/04,0,night,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,71,rtol,10,unknown,none,cloudy,213,16359,tanaf001,sands001,,,
NYA199206060,DET,NYA,NYC16,1992/06/06,0,night,true,scotd901,garcr901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,74,rtol,10,unknown,none,cloudy,175,23824,gullb001,kamis001,,,
NYA199206070,DET,NYA,NYC16,1992/06/07,0,day,true,garcr901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,87,rtol,15,unknown,none,sunny,195,37427,perem001,terrw001,farrs001,,
NYA199206080,TOR,NYA,NYC16,1992/06/08,0,night,true,roe-r901,joycj901,hicke901,craft901,STATS Inc.,,STATS Inc.,park,pitches,78,rtol,5,unknown,none,cloudy,203,18166,stott001,cadag001,,,
NYA199206090,TOR,NYA,NYC16,1992/06/09,0,night,true,joycj901,hicke901,craft901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,76,ltor,6,unknown,none,sunny,183,22429,guzmj003,leart001,henkt001,,
NYA199206100,TOR,NYA,NYC16,1992/06/10,0,night,true,hicke901,craft901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,71,tolf,3,unknown,none,sunny,204,25229,key-j001,sands001,welld001,,
NYA199206260,CHA,NYA,NYC16,1992/06/26,0,night,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,72,rtol,10,unknown,none,cloudy,181,26603,mccak001,habyj001,radis001,,
NYA199206270,CHA,NYA,NYC16,1992/06/27,0,day,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,81,fromcf,3,unknown,none,sunny,233,42225,burkt001,radis001,,,
NYA199206280,CHA,NYA,NYC16,1992/06/28,0,night,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,71,rtol,6,unknown,none,cloudy,183,26251,hougc001,perem001,thigb001,,
NYA199206290,KCA,NYA,NYC16,1992/06/29,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,73,rtol,13,unknown,none,cloudy,156,16860,davim001,johnj004,montj002,,
NYA199206300,KCA,NYA,NYC16,1992/06/30,0,night,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,77,rtol,12,unknown,none,cloudy,135,17318,sands001,gubim001,,,
NYA199207010,KCA,NYA,NYC16,1992/07/01,0,day,true,barnl901,koscg901,fordd901,clara901,STATS Inc.,,STATS Inc.,park,pitches,86,rtol,5,unknown,none,cloudy,183,21492,cadag001,gordt001,habyj001,,
NYA199207060,MIN,NYA,NYC16,1992/07/06,0,night,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,72,ltor,12,unknown,none,cloudy,192,17797,willc001,leart001,guthm001,,
NYA199207070,MIN,NYA,NYC16,1992/07/07,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,75,ltor,5,unknown,none,cloudy,152,18236,montr002,bankw001,habyj001,,
NYA199207080,MIN,NYA,NYC16,1992/07/08,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,71,tocf,7,unknown,none,cloudy,146,18918,smilj001,perem001,aguir001,,
NYA199207090,SEA,NYA,NYC16,1992/07/09,0,night,true,mcclt901,cobld901,voltv901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,83,tocf,13,unknown,none,cloudy,184,18487,kamis001,johnr005,habyj001,,
NYA199207100,SEA,NYA,NYC16,1992/07/10,0,night,true,cobld901,voltv901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,82,torf,8,unknown,none,cloudy,154,20458,flemd001,sands001,swanr001,,
NYA199207110,SEA,NYA,NYC16,1992/07/11,0,day,true,voltv901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,91,torf,12,unknown,none,cloudy,212,39533,swanr001,habyj001,,,
NYA199207120,SEA,NYA,NYC16,1992/07/12,0,day,true,reedr901,mcclt901,cobld901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,85,rtol,6,unknown,none,cloudy,183,45041,hanse001,cadag001,swanr001,,
NYA199207280,BAL,NYA,NYC16,1992/07/28,0,night,true,hicke901,hendt901,evanj901,meric901,STATS Inc.,,STATS Inc.,park,pitches,73,tocf,12,unknown,none,cloudy,195,25377,mcdob001,sands001,olsog001,,
NYA199207290,BAL,NYA,NYC16,1992/07/29,0,night,true,hendt901,evanj901,meric901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,8,unknown,none,cloudy,168,21566,rhoda001,kamis001,,,
NYA199207300,BAL,NYA,NYC16,1992/07/30,0,day,true,meric901,hicke901,(none),hendt901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,7,unknown,none,cloudy,157,30329,younc001,sutcr001,farrs001,,
NYA199208030,CLE,NYA,NYC16,1992/08/03,0,night,true,denkd901,shulj901,(none),younl901,STATS Inc.,,STATS Inc.,park,pitches,74,rtol,14,unknown,none,cloudy,234,15046,olins001,habyj001,,,
NYA199208040,CLE,NYA,NYC16,1992/08/04,0,night,true,shulj901,younl901,onorb901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,69,ltor,7,unknown,none,cloudy,150,14013,younc001,ottod001,farrs001,,
NYA199208050,CLE,NYA,NYC16,1992/08/05,0,night,true,younl901,onorb901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,66,rtol,9,unknown,none,cloudy,234,15634,lilld001,burkt001,,,
NYA199208060,BOS,NYA,NYC16,1992/08/06,0,day,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,72,ltor,8,unknown,none,sunny,164,34496,violf001,perem001,rearj001,,
NYA199208070,BOS,NYA,NYC16,1992/08/07,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,5,unknown,none,sunny,179,33483,sands001,dopsj001,farrs001,,
NYA199208080,BOS,NYA,NYC16,1992/08/08,0,day,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,74,rtol,7,unknown,none,cloudy,174,48774,clemr001,kamis001,rearj001,,
NYA199208090,BOS,NYA,NYC16,1992/08/09,0,day,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,83,ltor,5,unknown,none,overcast,175,41125,milis001,heskj001,farrs001,,
NYA199208180,OAK,NYA,NYC16,1992/08/18,0,night,true,hicke901,hendt901,tscht901,meric901,STATS Inc.,,STATS Inc.,park,pitches,71,tocf,7,unknown,none,cloudy,213,20669,sands001,moorm001,farrs001,,
NYA199208190,OAK,NYA,NYC16,1992/08/19,0,night,true,hendt901,tscht901,meric901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,69,ltor,7,unknown,none,cloudy,183,20568,kamis001,stewd001,,,
NYA199208200,OAK,NYA,NYC16,1992/08/20,0,night,true,tscht901,meric901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,70,ltor,7,unknown,none,sunny,197,29671,parrj001,farrs001,ecked001,,
NYA199208210,CAL,NYA,NYC16,1992/08/21,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,8,unknown,none,sunny,218,22631,butcm001,hills001,fortt001,,
NYA199208220,CAL,NYA,NYC16,1992/08/22,0,night,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,71,ltor,1,unknown,none,sunny,146,25717,perem001,finlc001,farrs001,,
NYA199208230,CAL,NYA,NYC16,1992/08/23,0,day,true,barnl901,koscg901,fordd901,clara901,STATS Inc.,,STATS Inc.,park,pitches,82,rtol,6,unknown,none,sunny,226,28589,butcm001,montr002,,,
NYA199208240,MIL,NYA,NYC16,1992/08/24,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,77,rtol,8,unknown,none,sunny,209,14235,nielj001,henrd002,farrs001,,
NYA199208250,MIL,NYA,NYC16,1992/08/25,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,85,tolf,6,unknown,none,sunny,168,15561,milis001,wegmb001,,,
NYA199208260,MIL,NYA,NYC16,1992/08/26,0,night,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,74,ltor,0,unknown,none,cloudy,192,17864,kamis001,ruffb001,farrs001,,
NYA199209040,TEX,NYA,NYC16,1992/09/04,0,night,true,tscht901,denkd901,shulj901,younl901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,8,unknown,none,cloudy,190,18818,wickb001,guzmj001,farrs001,,
NYA199209050,TEX,NYA,NYC16,1992/09/05,0,day,true,denkd901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,71,fromcf,12,unknown,none,cloudy,186,20956,pavlr001,milis001,rogek001,,
NYA199209060,TEX,NYA,NYC16,1992/09/06,0,day,true,shulj901,younl901,tscht901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,66,rtol,12,unknown,none,cloudy,148,21643,kamis001,chias001,,,
NYA199209110,KCA,NYA,NYC16,1992/09/11,0,night,true,scotd901,garcr901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,67,ltor,8,unknown,none,cloudy,159,15597,montr002,magnm001,farrs001,,
NYA199209120,KCA,NYA,NYC16,1992/09/12,0,day,true,garcr901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,63,ltor,5,unknown,none,sunny,198,18566,habyj001,magnm001,farrs001,,
NYA199209130,KCA,NYA,NYC16,1992/09/13,0,day,true,morrd901,welkt901,scotd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,0,unknown,none,sunny,157,21319,rasmd001,perem001,montj002,,
NYA199209140,CHA,NYA,NYC16,1992/09/14,0,night,true,younl901,tscht901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,67,rtol,5,unknown,none,sunny,213,12566,alvaw001,wickb001,hernr001,,
NYA199209150,CHA,NYA,NYC16,1992/09/15,0,night,true,tscht901,denkd901,shulj901,younl901,STATS Inc.,,STATS Inc.,park,pitches,66,rtol,6,unknown,none,sunny,160,13266,ferna001,montr002,thigb001,,
NYA199209160,CHA,NYA,NYC16,1992/09/16,0,night,true,denkd901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,69,tolf,5,unknown,none,cloudy,178,12909,leact001,hitcs001,hernr001,,
NYA199209221,DET,NYA,NYC16,1992/09/22,1,day,true,morrd901,welkt901,fordd901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,71,rtol,10,unknown,none,cloudy,245,0,farrs001,aldrs001,,,
NYA199209222,DET,NYA,NYC16,1992/09/22,2,night,true,welkt901,fordd901,scotd901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,76,tocf,12,unknown,none,cloudy,157,13001,habyj001,kinge001,farrs001,,
NYA199209230,DET,NYA,NYC16,1992/09/23,0,night,true,fordd901,scotd901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,60,ltor,13,unknown,none,sunny,194,11450,aldrs001,hitcs001,munom001,,
NYA199209240,DET,NYA,NYC16,1992/09/24,0,night,true,scotd901,morrd901,welkt901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,57,ltor,9,unknown,none,sunny,181,12415,kamis001,tanaf001,,,
NYA199209250,TOR,NYA,NYC16,1992/09/25,0,night,true,tscht901,welkt901,shulj901,younl901,STATS Inc.,,STATS Inc.,park,pitches,61,ltor,20,unknown,none,cloudy,181,18124,coned001,perem001,henkt001,,
NYA199209260,TOR,NYA,NYC16,1992/09/26,0,day,true,welkt901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,61,rtol,8,unknown,none,cloudy,179,23438,wickb001,guzmj003,farrs001,,
NYA199209270,TOR,NYA,NYC16,1992/09/27,0,day,true,shulj901,younl901,tscht901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,63,rtol,5,unknown,none,cloudy,167,21413,morrj001,sands001,,,
MIL199204060,MIN,MIL,MIL05,1992/04/06,0,day,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,62,rtol,15,unknown,none,cloudy,178,52470,willc001,nunee001,aguir001,,
MIL199204080,MIN,MIL,MIL05,1992/04/08,0,night,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,51,rtol,15,unknown,none,cloudy,208,8385,ruffb001,aguir001,,,
MIL199204090,MIN,MIL,MIL05,1992/04/09,0,day,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,51,fromlf,8,unknown,none,cloudy,177,8120,krueb001,navaj001,aguir001,,
MIL199204170,SEA,MIL,MIL05,1992/04/17,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,42,ltor,9,unknown,none,cloudy,152,10174,wegmb001,hanse001,,,
MIL199204180,SEA,MIL,MIL05,1992/04/18,0,day,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,47,fromlf,9,unknown,none,overcast,186,12662,swanr001,plesd001,schom001,,
MIL199204190,SEA,MIL,MIL05,1992/04/19,0,day,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,64,rtol,17,unknown,none,cloudy,209,7676,jonec003,ruffb001,schom001,,
MIL199204210,BOS,MIL,MIL05,1992/04/21,0,night,true,kaisk901,voltv901,johnm901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,50,fromrf,17,unknown,none,cloudy,179,8257,gardm002,austj001,darwd001,,
MIL199204230,BOS,MIL,MIL05,1992/04/23,0,day,true,voltv901,johnm901,mckej901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,46,fromlf,9,unknown,none,cloudy,188,9740,wegmb001,clemr001,henrd002,,
MIL199204280,KCA,MIL,MIL05,1992/04/28,0,night,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,55,tolf,10,unknown,none,cloudy,186,8009,heatn001,orosj001,montj002,,
MIL199204290,KCA,MIL,MIL05,1992/04/29,0,day,true,craft901,phild901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,58,tolf,14,unknown,none,cloudy,180,9779,boner001,gordt001,henrd002,,
MIL199204300,TOR,MIL,MIL05,1992/04/30,0,night,true,barnl901,koscg901,fordd901,clara901,STATS Inc.,,STATS Inc.,park,pitches,45,fromlf,8,unknown,none,cloudy,197,8877,bosic001,wardd001,henrd002,,
MIL199205010,TOR,MIL,MIL05,1992/05/01,0,night,true,koscg901,fordd901,clara901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,86,tolf,21,unknown,none,sunny,167,13794,navaj001,key-j001,henrd002,,
MIL199205020,TOR,MIL,MIL05,1992/05/02,0,day,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,23,unknown,none,cloudy,175,26547,fettm001,morrj001,henrd002,,
MIL199205030,TOR,MIL,MIL05,1992/05/03,0,day,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,52,tocf,14,unknown,none,cloudy,153,17312,stied001,wegmb001,,,
MIL199205120,CHA,MIL,MIL05,1992/05/12,0,night,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,14,unknown,none,cloudy,157,12842,navaj001,hibbg001,,,
MIL199205130,CHA,MIL,MIL05,1992/05/13,0,day,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,52,ltor,22,unknown,none,sunny,158,20662,mccak001,wegmb001,thigb001,,
MIL199205150,TEX,MIL,MIL05,1992/05/15,0,night,true,kaisk901,mckej901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,69,fromcf,9,unknown,none,cloudy,204,14790,holmd001,robij002,,,
MIL199205160,TEX,MIL,MIL05,1992/05/16,0,day,true,mckej901,voltv901,johnm901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,76,fromcf,16,unknown,none,cloudy,217,30256,holmd001,rogek001,,,
MIL199205170,TEX,MIL,MIL05,1992/05/17,0,night,true,voltv901,johnm901,kaisk901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,62,torf,16,unknown,none,cloudy,192,17386,russj001,navaj001,,,
