game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,howscored,oscorer
LAN200008090,CHN,LAN,LOS03,2000/08/09,0,7:05PM,night,false,cedeg901,guccc901,scotd901,hudsm901,pitches,79,ltor,9,unknown,unknown,sunny,205,39753,worrt002,osuna002,aguir001,,
LAN200008180,NYN,LAN,LOS03,2000/08/18,0,7:10PM,night,false,everm901,danlk901,dimum901,gormb901,pitches,79,ltor,7,unknown,unknown,sunny,222,47486,whitr002,adamt001,benia001,,
LAN200008190,NYN,LAN,LOS03,2000/08/19,0,1:05PM,day,false,danlk901,dimum901,gormb901,everm901,pitches,86,ltor,8,unknown,unknown,sunny,147,53051,parkc002,reedr002,,,
LAN200008200,NYN,LAN,LOS03,2000/08/20,0,1:10PM,day,false,dimum901,gormb901,everm901,danlk901,pitches,82,rtol,4,unknown,unknown,sunny,201,46122,wendt001,adamt001,benia001,,
LAN200008210,MON,LAN,LOS03,2000/08/21,0,7:10PM,night,false,cuzzp901,schrp901,mcclt901,higgs901,pitches,76,ltor,6,unknown,unknown,sunny,173,32053,hermd001,hergm001,stris001,,
LAN200008220,MON,LAN,LOS03,2000/08/22,0,7:10PM,night,false,schrp901,mcclt901,higgs901,cuzzp901,pitches,73,ltor,6,unknown,unknown,sunny,184,29804,adamt001,santj001,,,
LAN200008230,MON,LAN,LOS03,2000/08/23,0,7:05PM,night,false,mcclt901,higgs901,cuzzp901,schrp901,pitches,76,ltor,8,unknown,unknown,sunny,153,31337,browk001,thurm002,,,
LAN200008240,MON,LAN,LOS03,2000/08/24,0,1:10PM,day,false,higgs901,cuzzp901,schrp901,mcclt901,pitches,80,ltor,8,unknown,unknown,sunny,156,28896,parkc002,vazqj001,,,
LAN200009010,PHI,LAN,LOS03,2000/09/01,0,7:10PM,night,false,fleta901,danlk901,morrd901,craft901,pitches,71,rtol,7,unknown,unknown,overcast,151,28383,fettm001,brocc001,shawj001,,
LAN200009020,PHI,LAN,LOS03,2000/09/02,0,7:10PM,night,false,danlk901,morrd901,craft901,fleta901,pitches,70,ltor,9,unknown,unknown,sunny,191,37244,hergm001,padiv001,,,
LAN200009030,PHI,LAN,LOS03,2000/09/03,0,5:10PM,night,false,morrd901,craft901,fleta901,danlk901,pitches,79,ltor,6,unknown,unknown,sunny,172,38150,parkc002,persr001,shawj001,,
LAN200009040,PIT,LAN,LOS03,2000/09/04,0,5:40PM,night,false,craft901,fleta901,danlk901,morrd901,pitches,73,ltor,8,unknown,unknown,sunny,190,31418,andej002,dreid001,,,
LAN200009050,PIT,LAN,LOS03,2000/09/05,0,7:10PM,night,false,riekr901,davig901,emmep901,guccc901,pitches,76,ltor,8,unknown,unknown,sunny,194,22780,silvj001,perec001,,,
LAN200009060,PIT,LAN,LOS03,2000/09/06,0,7:05PM,night,false,davig901,emmep901,guccc901,riekr901,pitches,77,ltor,7,unknown,unknown,sunny,175,28462,serad001,valdi001,,,
LAN200009140,COL,LAN,LOS03,2000/09/14,0,7:10PM,night,false,welkt901,scotd901,cedeg901,hudsm901,pitches,75,ltor,9,unknown,unknown,sunny,201,24368,roseb002,parkc002,jimej001,,
LAN200009150,COL,LAN,LOS03,2000/09/15,0,7:10PM,night,false,scotd901,cedeg901,hudsm901,welkt901,pitches,81,ltor,6,unknown,unknown,sunny,205,33009,hergm001,dejem001,,,
LAN200009160,COL,LAN,LOS03,2000/09/16,0,7:10PM,night,false,cedeg901,hudsm901,welkt901,scotd901,pitches,85,ltor,5,unknown,unknown,sunny,200,36464,gagne001,tavaj001,shawj001,,
LAN200009170,COL,LAN,LOS03,2000/09/17,0,1:10PM,day,false,hudsm901,welkt901,scotd901,cedeg901,pitches,88,ltor,7,unknown,unknown,sunny,191,36498,prokl001,yoshm001,,,
LAN200009180,ARI,LAN,LOS03,2000/09/18,0,7:10PM,night,false,schrp901,cuzzp901,rapue901,mcclt901,pitches,75,rtol,5,unknown,unknown,cloudy,197,31345,shawj001,swing001,,,
LAN200009190,ARI,LAN,LOS03,2000/09/19,0,7:10PM,night,false,cuzzp901,rapue901,mcclt901,schrp901,pitches,70,ltor,6,unknown,unknown,sunny,152,29753,parkc002,andeb002,shawj001,,
LAN200009200,ARI,LAN,LOS03,2000/09/20,0,7:05PM,night,false,rapue901,mcclt901,schrp901,cuzzp901,pitches,73,ltor,7,unknown,unknown,sunny,178,31630,hergm001,kim-b001,,,
LAN200009220,SDN,LAN,LOS03,2000/09/22,0,7:10PM,night,false,marsr901,herna901,fostm901,kulpr901,pitches,66,rtol,5,unknown,unknown,cloudy,199,37512,maurd001,osuna002,hofft001,,
LAN200009230,SDN,LAN,LOS03,2000/09/23,0,7:10PM,night,false,herna901,fostm901,kulpr901,marsr901,pitches,71,ltor,7,unknown,unknown,cloudy,141,40623,browk001,willw001,,,
LAN200009240,SDN,LAN,LOS03,2000/09/24,0,1:10PM,day,false,fostm901,kulpr901,marsr901,herna901,pitches,78,ltor,7,unknown,unknown,sunny,153,46393,parkc002,clemm001,shawj001,,
LAN200009260,SFN,LAN,LOS03,2000/09/26,0,7:10PM,night,false,emmep901,riekr901,guccc901,davig901,pitches,74,ltor,7,unknown,unknown,sunny,173,43909,dreid001,ortir001,,,
LAN200009270,SFN,LAN,LOS03,2000/09/27,0,7:05PM,night,false,riekr901,guccc901,davig901,emmep901,pitches,70,ltor,7,unknown,unknown,cloudy,156,44232,ruetk001,prokl001,,,
LAN200009280,SFN,LAN,LOS03,2000/09/28,0,7:10PM,night,false,guccc901,davig901,emmep901,riekr901,pitches,70,ltor,7,unknown,unknown,sunny,187,44513,fulta001,adamt001,nen-r001,,
CHN200003300,NYN,CHN,TOK01,2000/03/30,0,7:05PM,night,false,herna901,fostm901,kulpr901,marsr901,pitches,72,unknown,0,dry,none,dome,235,55000,cookd001,yound002,,,
CHN200004100,ATL,CHN,CHI11,2000/04/10,0,1:20PM,day,false,younl901,bonig901,katzt901,mealj901,pitches,45,fromrf,12,unknown,unknown,overcast,148,38655,guthm001,ligtk001,,,
CHN200004120,ATL,CHN,CHI11,2000/04/12,0,1:20PM,day,false,bonig901,mealj901,katzt901,younl901,pitches,47,fromrf,15,unknown,unknown,sunny,160,26838,farnk001,mulht001,,,
CHN200004130,ATL,CHN,CHI11,2000/04/13,0,1:20PM,day,false,katzt901,mealj901,younl901,bonig901,pitches,63,tolf,17,unknown,unknown,cloudy,144,20152,guthm001,remlm001,,,
CHN200004140,FLO,CHN,CHI11,2000/04/14,0,2:20PM,day,false,bellw901,onorb901,iassd901,hirsm901,pitches,70,tocf,14,unknown,unknown,sunny,175,21324,ferna001,lorra001,,,
CHN200004150,FLO,CHN,CHI11,2000/04/15,0,1:20PM,day,false,onorb901,iassd901,hirsm901,bellw901,pitches,67,tocf,10,unknown,unknown,sunny,153,37976,downs001,dempr002,aguir001,,
CHN200004160,FLO,CHN,CHI11,2000/04/16,0,1:20PM,day,false,iassd901,hirsm901,bellw901,onorb901,pitches,42,fromlf,14,unknown,unknown,overcast,192,27769,miced001,quevr001,alfoa001,,
CHN200004170,FLO,CHN,CHI11,2000/04/17,0,1:20PM,day,false,bellw901,onorb901,iassd901,lampi901,pitches,40,fromlf,12,unknown,unknown,overcast,171,17572,sancj001,farnk001,alfoa001,,
CHN200004280,ARI,CHN,CHI11,2000/04/28,0,2:20PM,day,false,shulj901,rapue901,millb901,rungb901,pitches,60,fromcf,12,unknown,unknown,sunny,174,27507,tapak001,sprir001,aguir001,,
CHN200004290,ARI,CHN,CHI11,2000/04/29,0,1:20PM,day,false,rapue901,millb901,rungb901,shulj901,pitches,47,fromlf,22,unknown,unknown,sunny,214,37484,mantm001,guthm001,morgm001,,
CHN200004300,ARI,CHN,CHI11,2000/04/30,0,1:20PM,day,false,millb901,rungb901,shulj901,rapue901,pitches,59,tocf,7,unknown,unknown,sunny,163,37274,johnr005,lorra001,,,
CHN200005020,HOU,CHN,CHI11,2000/05/02,0,7:05PM,night,false,fichm901,scotd901,welkt901,cedeg901,pitches,59,rtol,10,unknown,unknown,sunny,159,38121,woodk002,limaj001,willb001,,
CHN200005030,HOU,CHN,CHI11,2000/05/03,0,1:20PM,day,false,scotd901,welkt901,cedeg901,fichm901,pitches,65,fromrf,14,unknown,unknown,sunny,157,26828,liebj001,holtc001,aguir001,,
CHN200005040,HOU,CHN,CHI11,2000/05/04,0,1:20PM,day,false,welkt901,cedeg901,fichm901,scotd901,pitches,74,tocf,23,unknown,unknown,sunny,184,30853,elars001,valdi001,wagnb001,,
CHN200005050,PIT,CHN,CHI11,2000/05/05,0,2:20PM,day,false,bonig901,katzt901,mealj901,younl901,pitches,78,tocf,15,unknown,unknown,sunny,144,26689,ritct001,tapak001,willm005,,
CHN200005060,PIT,CHN,CHI11,2000/05/06,0,1:20PM,day,false,katzt901,mealj901,younl901,bonig901,pitches,79,tocf,18,unknown,unknown,sunny,206,38957,wallj001,farnk001,willm005,,
CHN200005070,PIT,CHN,CHI11,2000/05/07,0,1:20PM,day,false,mealj901,younl901,bonig901,katzt901,pitches,74,tocf,19,unknown,unknown,overcast,198,38307,schmj001,woodk002,,,
CHN200005080,MIL,CHN,CHI11,2000/05/08,0,7:05PM,night,false,meric901,gibsg901,ripps901,tscht901,pitches,78,tocf,14,unknown,unknown,sunny,240,29135,heref001,wickb001,,,
CHN200005090,MIL,CHN,CHI11,2000/05/09,0,7:05PM,night,false,gibsg901,ripps901,tscht901,meric901,pitches,53,fromlf,18,unknown,unknown,overcast,208,29657,damij001,guthm001,weatd001,,
CHN200005100,MIL,CHN,CHI11,2000/05/10,0,1:20PM,day,false,ripps901,tscht901,meric901,gibsg901,pitches,62,fromrf,13,unknown,unknown,cloudy,232,24601,aguir001,delov001,,,
CHN200005110,MIL,CHN,CHI11,2000/05/11,0,1:20PM,day,false,tscht901,meric901,gibsg901,ripps901,pitches,59,rtol,18,unknown,unknown,overcast,262,21995,woods001,willb001,,,
CHN200005160,LAN,CHN,CHI11,2000/05/16,0,7:05PM,night,false,gormb901,everm901,hirsj901,dimum901,pitches,68,rtol,7,unknown,unknown,sunny,184,38860,milla001,tapak001,shawj001,,
CHN200005170,LAN,CHN,CHI11,2000/05/17,0,1:20PM,day,false,everm901,hirsj901,dimum901,gormb901,pitches,58,rtol,8,unknown,unknown,overcast,218,30235,milla001,heref001,shawj001,,
CHN200005190,CIN,CHN,CHI11,2000/05/19,0,2:20PM,day,false,diazl901,reilm901,kellj901,coope901,pitches,49,fromlf,18,unknown,unknown,overcast,144,37199,valdi001,parrs001,vanpt001,,
CHN200005200,CIN,CHN,CHI11,2000/05/20,0,1:20PM,day,false,reilm901,kellj901,coope901,diazl901,pitches,64,ltor,12,unknown,unknown,sunny,186,39101,villr001,liebj001,gravd001,,
CHN200005210,CIN,CHN,CHI11,2000/05/21,0,1:20PM,day,false,kellj901,coope901,diazl901,reilm901,pitches,64,rtol,7,unknown,unknown,sunny,142,39148,tapak001,bellr003,heref001,,
CHN200005290,ATL,CHN,CHI11,2000/05/29,0,3:05PM,day,false,eddid901,relic901,carlm901,demud901,pitches,64,fromrf,12,unknown,unknown,cloudy,141,40123,maddg002,liebj001,,,
CHN200005300,ATL,CHN,CHI11,2000/05/30,0,7:05PM,night,false,relic901,carlm901,demud901,eddid901,pitches,74,tolf,12,unknown,unknown,cloudy,166,35511,mulht001,quevr001,remlm001,,
CHN200006010,ATL,CHN,CHI11,2000/06/01,0,12:05PM,day,false,carlm901,demud901,eddid901,relic901,pitches,74,tocf,12,unknown,unknown,cloudy,160,5267,tapak001,glavt001,aguir001,,
CHN200006020,DET,CHN,CHI11,2000/06/02,0,2:20PM,day,false,kulpr901,marsr901,herna901,fostm901,pitches,59,fromlf,11,unknown,unknown,sunny,167,37785,downs001,nomoh001,aguir001,,
CHN200006030,DET,CHN,CHI11,2000/06/03,0,3:05PM,day,false,marsr901,herna901,fostm901,kulpr901,pitches,62,unknown,14,unknown,unknown,sunny,170,40061,weavj002,woodk002,jonet003,,
CHN200006040,DET,CHN,CHI11,2000/06/04,0,1:20PM,day,false,herna901,fostm901,kulpr901,marsr901,pitches,57,tolf,5,unknown,unknown,overcast,193,36749,andem002,vanpt001,jonet003,,
CHN200006050,ARI,CHN,CHI11,2000/06/05,0,7:05PM,night,false,reedr901,wendh902,clara901,buckc901,pitches,52,fromlf,15,unknown,unknown,sunny,180,32197,heref001,mantm001,,,
CHN200006060,ARI,CHN,CHI11,2000/06/06,0,7:05PM,night,false,wendh902,clara901,buckc901,reedr901,pitches,68,rtol,10,unknown,unknown,sunny,159,35933,tapak001,reyna001,,,
CHN200006070,ARI,CHN,CHI11,2000/06/07,0,1:20PM,day,false,clara901,buckc901,reedr901,wendh902,pitches,72,tolf,12,unknown,unknown,sunny,160,37596,downs001,andeb002,vanpt001,,
CHN200006130,NYN,CHN,CHI11,2000/06/13,0,7:05PM,night,false,culbf901,wintm901,welkb901,froeb901,pitches,80,tolf,17,unknown,unknown,sunny,162,38879,heref001,franj001,aguir001,,
CHN200006140,NYN,CHN,CHI11,2000/06/14,0,1:20PM,day,false,wintm901,welkb901,froeb901,culbf901,pitches,72,ltor,14,unknown,unknown,cloudy,220,38625,ruscg001,garid001,benia001,,
CHN200006160,MON,CHN,CHI11,2000/06/16,0,2:20PM,day,false,shulj901,roe-r901,rungb901,rapue901,pitches,70,torf,13,unknown,unknown,sunny,171,38010,vanpt001,armat002,aguir001,,
CHN200006170,MON,CHN,CHI11,2000/06/17,0,3:05PM,day,false,roe-r901,rungb901,rapue901,shulj901,pitches,61,rtol,10,unknown,unknown,sunny,162,39502,rains001,hermd001,aguir001,,
CHN200006180,MON,CHN,CHI11,2000/06/18,0,1:20PM,day,false,rungb901,rapue901,shulj901,roe-r901,pitches,64,fromcf,9,unknown,unknown,sunny,209,38752,telfa001,garid001,rigbb001,,
CHN200007030,PIT,CHN,CHI11,2000/07/03,0,1:20PM,day,false,schrp901,cuzzp901,timmt901,mealj901,pitches,64,fromlf,15,unknown,unknown,overcast,145,40524,liebj001,cordf001,,,
CHN200007040,PIT,CHN,CHI11,2000/07/04,0,1:20PM,day,false,cuzzp901,timmt901,mealj901,schrp901,pitches,70,fromrf,5,unknown,unknown,sunny,193,37043,wilkm001,aguir001,,,
CHN200007050,PIT,CHN,CHI11,2000/07/05,0,1:20PM,day,false,timmt901,mealj901,schrp901,cuzzp901,pitches,75,fromlf,12,unknown,unknown,sunny,197,35391,andej002,downs001,,,
CHN200007070,CHA,CHN,CHI11,2000/07/07,0,2:20PM,day,false,fostm901,kulpr901,marsr901,herna901,pitches,73,unknown,11,unknown,unknown,sunny,203,39112,lowes001,vanpt001,penaj003,,
CHN200007080,CHA,CHN,CHI11,2000/07/08,0,11:15AM,day,false,kulpr901,marsr901,herna901,fostm901,pitches,76,rtol,14,unknown,unknown,overcast,160,38933,liebj001,baldj002,,,
CHN200007090,CHA,CHN,CHI11,2000/07/09,0,1:20PM,day,false,marsr901,herna901,fostm901,kulpr901,pitches,82,tocf,14,unknown,unknown,overcast,166,38706,tapak001,simab001,worrt002,,
CHN200007190,PHI,CHN,CHI11,2000/07/19,0,6:05PM,night,false,fichm901,barrt901,randt901,wintm901,pitches,67,fromlf,5,unknown,unknown,sunny,187,39390,heref001,holzm001,,,
CHN200007200,PHI,CHN,CHI11,2000/07/20,0,1:20PM,day,false,barrt901,randt901,wintm901,fichm901,pitches,75,fromcf,5,unknown,unknown,sunny,147,38848,browm005,tapak001,branj001,,
CHN200007210,MIL,CHN,CHI11,2000/07/21,0,2:20PM,day,false,crawj901,gormb901,lampi901,everm901,pitches,71,rtol,15,unknown,unknown,sunny,164,38991,woodk002,snydj001,aguir001,,
CHN200007220,MIL,CHN,CHI11,2000/07/22,0,3:05PM,day,false,gormb901,lampi901,everm901,crawj901,pitches,71,ltor,14,unknown,unknown,sunny,252,39464,heref001,woods001,,,
CHN200007230,MIL,CHN,CHI11,2000/07/23,0,1:20PM,day,false,lampi901,everm901,crawj901,gormb901,pitches,70,fromcf,14,unknown,unknown,sunny,164,38678,valdi001,wrigj001,aguir001,,
CHN200007280,SFN,CHN,CHI11,2000/07/28,0,2:20PM,day,false,kellj901,coope901,diazl901,reilm901,pitches,75,rtol,12,unknown,unknown,cloudy,158,39817,hernl003,worrt002,nen-r001,,
CHN200007290,SFN,CHN,CHI11,2000/07/29,0,3:05PM,day,false,coope901,diazl901,reilm901,kellj901,pitches,72,fromlf,12,unknown,unknown,overcast,200,40320,woodk002,ortir001,farnk001,,
CHN200007300,SFN,CHN,CHI11,2000/07/30,0,1:20PM,day,false,diazl901,reilm901,kellj901,coope901,pitches,73,fromlf,14,unknown,unknown,overcast,146,38453,liebj001,ruetk001,,,
CHN200007310,COL,CHN,CHI11,2000/07/31,0,7:05PM,night,false,onorb901,iassd901,hirsm901,bellw901,pitches,70,ltor,14,unknown,unknown,overcast,144,38731,tapak001,bohab001,aguir001,,
CHN200008010,COL,CHN,CHI11,2000/08/01,0,1:20PM,day,false,iassd901,hirsm901,bellw901,onorb901,pitches,75,tocf,3,unknown,unknown,overcast,172,38221,astap001,farnk001,whitg001,,
CHN200008020,COL,CHN,CHI11,2000/08/02,0,1:20PM,day,false,hirsm901,bellw901,onorb901,iassd901,pitches,83,torf,14,unknown,unknown,sunny,165,39539,rains001,wasdj001,aguir001,,
CHN200008110,CIN,CHN,CHI11,2000/08/11,0,2:20PM,day,false,mealj901,younl901,katzt901,millb901,pitches,80,fromlf,15,unknown,unknown,sunny,183,40586,wohlm001,rains001,gravd001,,
CHN200008120,CIN,CHN,CHI11,2000/08/12,0,12:15PM,day,false,younl901,katzt901,millb901,mealj901,pitches,79,fromrf,13,unknown,unknown,sunny,184,40625,wills002,garid001,gravd001,,
CHN200008130,CIN,CHN,CHI11,2000/08/13,0,1:20PM,day,false,katzt901,millb901,mealj901,younl901,pitches,79,tocf,5,unknown,unknown,sunny,162,38787,parrs001,quevr001,sulls001,,
CHN200008140,SLN,CHN,CHI11,2000/08/14,0,7:05PM,night,false,everm901,danlk901,gormb901,dimum901,pitches,83,tolf,14,unknown,unknown,sunny,176,39124,liebj001,benea001,,,
CHN200008150,SLN,CHN,CHI11,2000/08/15,0,1:20PM,day,false,danlk901,gormb901,dimum901,everm901,pitches,87,torf,15,unknown,unknown,sunny,197,38231,stepg001,arnoj001,vered001,,
CHN200008160,SLN,CHN,CHI11,2000/08/16,0,1:20PM,day,false,gormb901,everm901,danlk901,dimum901,pitches,72,fromrf,12,unknown,unknown,sunny,151,38862,kiled001,tapak001,,,
CHN200008251,LAN,CHN,CHI11,2000/08/25,1,1:05PM,day,false,reynj901,wolfj901,willc901,wegnm901,pitches,76,rtol,18,unknown,unknown,sunny,189,0,osuna002,liebj001,shawj001,,
CHN200008252,LAN,CHN,CHI11,2000/08/25,2,4:45PM,day,false,wolfj901,willc901,wegnm901,reynj901,pitches,82,rtol,10,unknown,unknown,sunny,159,38854,perec001,garid001,shawj001,,
CHN200008260,LAN,CHN,CHI11,2000/08/26,0,12:15PM,day,false,willc901,wegnm901,reynj901,wolfj901,pitches,80,torf,5,unknown,unknown,cloudy,186,38710,worrt002,olsog001,aguir001,,
CHN200008270,LAN,CHN,CHI11,2000/08/27,0,1:20PM,day,false,wegnm901,reynj901,wolfj901,willc901,pitches,72,ltor,14,unknown,unknown,sunny,223,37557,fettm001,vanpt001,shawj001,,
CHN200008280,SDN,CHN,CHI11,2000/08/28,0,7:05PM,night,false,rungb901,lampi901,roe-r901,shulj901,pitches,76,rtol,14,unknown,unknown,sunny,175,32983,clemm001,quevr001,,,
CHN200008290,SDN,CHN,CHI11,2000/08/29,0,7:05PM,night,false,lampi901,roe-r901,shulj901,rungb901,pitches,73,fromlf,18,unknown,unknown,cloudy,288,31984,heref001,hofft001,,,
CHN200008300,SDN,CHN,CHI11,2000/08/30,0,1:20PM,day,false,roe-r901,shulj901,rungb901,lampi901,pitches,74,fromlf,12,unknown,unknown,overcast,155,30122,liebj001,tollb001,,,
CHN200008310,SDN,CHN,CHI11,2000/08/31,0,1:20PM,day,false,shulj901,rungb901,lampi901,roe-r901,pitches,90,tolf,15,unknown,unknown,sunny,194,25965,witaj001,tapak001,,,
CHN200009080,HOU,CHN,CHI11,2000/09/08,0,2:20PM,day,false,laynj901,barrt901,randt901,monte901,pitches,74,tolf,5,unknown,unknown,overcast,215,34439,millw001,tapak001,doteo001,,
CHN200009090,HOU,CHN,CHI11,2000/09/09,0,12:15PM,day,false,barrt901,randt901,monte901,laynj901,pitches,80,fromrf,12,unknown,unknown,cloudy,173,38203,holtc001,quevr001,,,
CHN200009100,HOU,CHN,CHI11,2000/09/10,0,1:20PM,day,false,randt901,monte901,laynj901,barrt901,pitches,77,tocf,11,unknown,unknown,overcast,166,37049,mcknt001,liebj001,doteo001,,
CHN200009220,SLN,CHN,CHI11,2000/09/22,0,2:20PM,day,false,mcclt901,schrp901,cuzzp901,rapue901,pitches,64,torf,7,unknown,unknown,cloudy,192,36732,ohmaw001,vered001,,,
CHN200009230,SLN,CHN,CHI11,2000/09/23,0,3:05PM,day,false,schrp901,cuzzp901,rapue901,mcclt901,pitches,64,ltor,16,unknown,unknown,cloudy,213,38168,reamb001,natij001,morrm001,,
CHN200009240,SLN,CHN,CHI11,2000/09/24,0,1:20PM,day,false,cuzzp901,rapue901,mcclt901,schrp901,pitches,57,fromrf,12,unknown,unknown,overcast,182,36887,vanpt001,hentp001,heref001,,
CHN200009250,PHI,CHN,CHI11,2000/09/25,0,7:05PM,night,false,barkl901,carlm901,timmt901,relic901,pitches,55,fromlf,17,unknown,unknown,cloudy,186,26104,quevr001,persr001,worrt002,,
CHN200009260,PHI,CHN,CHI11,2000/09/26,0,7:05PM,night,false,carlm901,timmt901,demud901,barkl901,pitches,64,tocf,8,unknown,unknown,sunny,164,26055,daalo001,liebj001,,,
CHN200009270,PHI,CHN,CHI11,2000/09/27,0,7:05PM,night,false,timmt901,demud901,barkl901,carlm901,pitches,63,fromcf,13,unknown,unknown,sunny,159,28180,woodk002,wolfr001,worrt002,,
CHN200009280,PHI,CHN,CHI11,2000/09/28,0,1:20PM,day,false,demud901,barkl901,carlm901,timmt901,pitches,61,fromrf,8,unknown,unknown,sunny,168,22916,polic001,natij001,padiv001,,
SLN200004030,CHN,SLN,STL09,2000/04/03,0,3:10PM,day,false,ripps901,tscht901,meric901,gibsg901,pitches,60,tocf,17,unknown,unknown,cloudy,174,48156,kiled001,tapak001,,,
SLN200004050,CHN,SLN,STL09,2000/04/05,0,7:10PM,night,false,tscht901,meric901,gibsg901,ripps901,pitches,83,rtol,24,unknown,unknown,sunny,188,38908,hentp001,liebj001,,,
SLN200004060,CHN,SLN,STL09,2000/04/06,0,12:10PM,day,false,meric901,gibsg901,ripps901,tscht901,pitches,58,ltor,8,unknown,unknown,cloudy,168,40589,stepg001,farnk001,,,
SLN200004070,MIL,SLN,STL09,2000/04/07,0,7:10PM,night,false,reedr901,clara901,buckc901,wendh902,pitches,65,tocf,8,unknown,unknown,cloudy,205,33089,berej002,benea001,,,
SLN200004080,MIL,SLN,STL09,2000/04/08,0,1:10PM,day,false,buckc901,clara901,wendh902,reedr901,pitches,48,tocf,22,unknown,unknown,sunny,230,40909,kiled001,woods001,vered001,,
SLN200004090,MIL,SLN,STL09,2000/04/09,0,1:10PM,day,false,clara901,wendh902,reedr901,buckc901,pitches,68,rtol,18,unknown,unknown,sunny,183,48082,ankir001,delov001,,,
SLN200004180,SDN,SLN,STL09,2000/04/18,0,7:10PM,night,false,katzt901,mealj901,younl901,bonig901,pitches,66,fromcf,10,unknown,unknown,sunny,168,32062,benea001,meadb001,vered001,,
SLN200004190,SDN,SLN,STL09,2000/04/19,0,7:10PM,night,false,mealj901,younl901,bonig901,katzt901,pitches,85,rtol,13,unknown,unknown,cloudy,161,27997,kiled001,hitcs001,vered001,,
SLN200004200,SDN,SLN,STL09,2000/04/20,0,7:10PM,night,false,younl901,bonig901,katzt901,mealj901,pitches,52,rtol,22,unknown,unknown,cloudy,210,32510,ankir001,boehb001,,,
SLN200004210,COL,SLN,STL09,2000/04/21,0,7:10PM,night,false,fostm901,kulpr901,marsr901,herna901,pitches,65,tocf,18,unknown,unknown,sunny,198,34966,jarvk001,hentp001,jimej001,,
SLN200004220,COL,SLN,STL09,2000/04/22,0,7:10PM,night,false,kulpr901,herna901,timmt901,fostm901,pitches,75,fromcf,5,unknown,unknown,sunny,203,42901,crour001,jamem001,jimej001,,
SLN200004230,COL,SLN,STL09,2000/04/23,0,3:10PM,day,false,herna901,timmt901,fostm901,kulpr901,pitches,65,ltor,9,unknown,rain,cloudy,146,30253,benea001,karls001,sloch001,,
SLN200004250,MIL,SLN,STL09,2000/04/25,0,7:10PM,night,false,nelsj901,cousd901,marqa901,packs901,pitches,65,ltor,12,unknown,unknown,sunny,187,28232,kiled001,berej002,,,
SLN200004260,MIL,SLN,STL09,2000/04/26,0,7:10PM,night,false,cousd901,marqa901,packs901,nelsj901,pitches,73,fromlf,5,unknown,unknown,sunny,162,29890,ankir001,woods001,,,
SLN200004270,MIL,SLN,STL09,2000/04/27,0,12:10PM,day,false,marqa901,packs901,nelsj901,cousd901,pitches,52,ltor,5,unknown,unknown,cloudy,177,34572,haynj001,hentp001,,,
SLN200005020,PIT,SLN,STL09,2000/05/02,0,7:10PM,night,false,danlk901,fleta901,morrd901,mckej901,pitches,78,fromlf,15,unknown,unknown,cloudy,212,38588,wallj001,sloch001,,,
SLN200005030,PIT,SLN,STL09,2000/05/03,0,7:10PM,night,false,fleta901,morrd901,mckej901,danlk901,pitches,73,tolf,7,unknown,unknown,cloudy,188,32270,bensk001,hentp001,,,
SLN200005040,PIT,SLN,STL09,2000/05/04,0,12:10PM,day,false,morrd901,mckej901,danlk901,fleta901,pitches,75,rtol,14,unknown,unknown,cloudy,149,45994,stepg001,cordf001,,,
SLN200005120,LAN,SLN,STL09,2000/05/12,0,7:10PM,night,false,culbf901,welkb901,froeb901,wintm901,pitches,75,tocf,10,unknown,unknown,cloudy,163,44975,dreid001,kiled001,,,
SLN200005130,LAN,SLN,STL09,2000/05/13,0,7:10PM,night,false,welkb901,froeb901,wintm901,culbf901,pitches,66,tocf,14,unknown,unknown,sunny,178,48372,parkc002,vered001,shawj001,,
