game_id,date,hometeam,visteam,site,number,home_final,visitor_final,home_win,visitor_travel_km,is_series_opener,tz_change,sig_travel
CIN201608230,2016-08-23,CIN,TEX,CIN09,0,1,0,1,1254.5370374317745,True,1,1
CIN202304240,2023-04-24,CIN,TEX,CIN09,0,1,0,1,868.208960805492,True,1,1
CIN201407270,2014-07-27,CIN,WAS,CIN09,0,2,1,1,1756.6400436476026,True,0,1
CIN202109230,2021-09-23,CIN,WAS,CIN09,0,2,0,1,1537.3631230034587,True,0,1
CLE201408131,2014-08-13,CLE,ARI,CLE08,1,1,0,1,357.8480471640154,True,2,1
CLE202208010,2022-08-01,CLE,ARI,CLE08,0,1,0,1,893.7124504034072,True,2,1
CLE202208030,2022-08-03,CLE,ARI,CLE08,0,0,2,0,0.0,True,2,1
CLE202408050,2024-08-05,CLE,ARI,CLE08,0,0,1,0,184.90953982069166,True,2,1
CLE202408071,2024-08-07,CLE,ARI,CLE08,1,0,2,0,0.0,True,2,1
CLE201904202,2019-04-20,CLE,ATL,CLE08,2,0,5,0,1969.946402640577,True,0,1
CLE201408150,2014-08-15,CLE,BAL,CLE08,0,1,0,1,3251.7673001926937,True,0,1
CLE201506070,2015-06-07,CLE,BAL,CLE08,0,1,1,0,1793.14090404368,True,0,1
CLE201605280,2016-05-28,CLE,BAL,CLE08,0,1,0,1,1793.14090404368,True,0,1
CLE202309210,2023-09-21,CLE,BAL,CLE08,0,3,0,1,1793.14090404368,True,0,1
CLE201406040,2014-06-04,CLE,BOS,CLE08,0,3,0,1,1508.1403662149755,True,0,1
CLE201908120,2019-08-12,CLE,BOS,CLE08,0,1,1,0,1508.1403662149755,True,0,1
CLE202206240,2022-06-24,CLE,BOS,CLE08,0,1,1,0,3251.7673001926937,True,0,1
CLE201304120,2013-04-12,CLE,CHA,CLE08,0,1,0,1,489.29600647036654,True,1,1
CLE201307290,2013-07-29,CLE,CHA,CLE08,0,1,0,1,576.282840005582,True,1,1
CLE201309240,2013-09-24,CLE,CHA,CLE08,0,2,2,0,145.13310435727738,True,1,1
CLE201405040,2014-05-04,CLE,CHA,CLE08,0,0,3,0,145.13310435727738,True,1,1
CLE201407120,2014-07-12,CLE,CHA,CLE08,0,0,3,0,884.4248758045458,True,1,1
CLE201409050,2014-09-05,CLE,CHA,CLE08,0,1,0,1,1012.7862019761283,True,1,1
CLE201409070,2014-09-07,CLE,CHA,CLE08,0,1,0,1,0.0,True,1,1
CLE201507250,2015-07-25,CLE,CHA,CLE08,0,0,2,0,790.6541516716763,True,1,1
CLE201509180,2015-09-18,CLE,CHA,CLE08,0,5,0,1,1123.5745997994682,True,1,1
CLE201606170,2016-06-17,CLE,CHA,CLE08,0,1,1,0,145.13310435727738,True,1,1
CLE201606190,2016-06-19,CLE,CHA,CLE08,0,1,0,1,0.0,True,1,1
CLE201608170,2016-08-17,CLE,CHA,CLE08,0,0,5,0,1755.381203701104,True,1,1
CLE201609250,2016-09-25,CLE,CHA,CLE08,0,0,1,0,576.282840005582,True,1,1
CLE201704110,2017-04-11,CLE,CHA,CLE08,0,1,0,1,0.0,True,1,1
CLE201706090,2017-06-09,CLE,CHA,CLE08,0,3,0,1,1508.1403662149755,True,1,1
CLE201805280,2018-05-28,CLE,CHA,CLE08,0,0,1,0,145.13310435727738,True,1,1
CLE201806180,2018-06-18,CLE,CHA,CLE08,0,0,1,0,884.4248758045458,True,1,1
CLE201809190,2018-09-19,CLE,CHA,CLE08,0,4,0,1,495.4187857991336,True,1,1
CLE201904010,2019-04-01,CLE,CHA,CLE08,0,4,0,1,1123.5745997994682,True,1,1
CLE201904030,2019-04-03,CLE,CHA,CLE08,0,2,0,1,0.0,True,1,1
CLE201905080,2019-05-08,CLE,CHA,CLE08,0,2,0,1,495.4187857991336,True,1,1
CLE201909020,2019-09-02,CLE,CHA,CLE08,0,1,0,1,893.7124504034072,True,1,1
CLE201909040,2019-09-04,CLE,CHA,CLE08,0,0,2,0,0.0,True,1,1
CLE202007281,2020-07-28,CLE,CHA,CLE08,1,0,1,0,145.13310435727738,True,1,1
CLE202009220,2020-09-22,CLE,CHA,CLE08,0,4,2,1,184.90953982069166,True,1,1
CLE202104200,2021-04-20,CLE,CHA,CLE08,0,2,0,1,884.4248758045458,True,1,1
CLE202105311,2021-05-31,CLE,CHA,CLE08,1,1,3,0,649.8561613574803,True,1,1
CLE202109232,2021-09-23,CLE,CHA,CLE08,2,2,1,1,145.13310435727738,True,1,1
CLE202204201,2022-04-20,CLE,CHA,CLE08,1,1,0,1,145.13310435727738,True,1,1
CLE202207122,2022-07-12,CLE,CHA,CLE08,2,0,3,0,3479.461630426481,True,1,1
CLE202209150,2022-09-15,CLE,CHA,CLE08,0,0,1,0,3466.0887478189834,True,1,1
CLE202308060,2023-08-06,CLE,CHA,CLE08,0,0,3,0,1688.9235172746257,True,1,1
CLE202404100,2024-04-10,CLE,CHA,CLE08,0,2,1,1,1123.5745997994682,True,1,1
CLE202407020,2024-07-02,CLE,CHA,CLE08,0,1,0,1,145.13310435727738,True,1,1
CLE202407040,2024-07-04,CLE,CHA,CLE08,0,0,1,0,0.0,True,1,1
CLE201506170,2015-06-17,CLE,CHN,CLE08,0,0,7,0,489.29600647036654,True,1,1
CLE201804240,2018-04-24,CLE,CHN,CLE08,0,1,2,0,1969.946402640577,True,1,1
CLE202008120,2020-08-12,CLE,CHN,CLE08,0,0,1,0,1123.5745997994682,True,1,1
CLE202105120,2021-05-12,CLE,CHN,CLE08,0,1,0,1,357.8480471640154,True,1,1
CLE202408120,2024-08-12,CLE,CHN,CLE08,0,1,0,1,357.8480471640154,True,1,1
CLE202408140,2024-08-14,CLE,CHN,CLE08,0,2,0,1,0.0,True,1,1
CLE201408040,2014-08-04,CLE,CIN,CLE08,0,2,0,1,1755.381203701104,True,0,1
CLE201505220,2015-05-22,CLE,CIN,CLE08,0,0,1,0,1123.5745997994682,True,0,1
CLE201707240,2017-07-24,CLE,CIN,CLE08,0,1,0,1,2809.416232849124,True,0,1
CLE202105070,2021-05-07,CLE,CIN,CLE08,0,0,3,0,3290.878380293467,True,0,1
CLE201405310,2014-05-31,CLE,COL,CLE08,0,1,0,1,576.282840005582,True,2,1
CLE201708080,2017-08-08,CLE,COL,CLE08,0,4,0,1,489.29600647036654,True,2,1
CLE202304260,2023-04-26,CLE,COL,CLE08,0,1,0,1,576.282840005582,True,2,1
CLE201305210,2013-05-21,CLE,DET,CLE08,0,0,2,0,1793.14090404368,True,0,1
CLE201504110,2015-04-11,CLE,DET,CLE08,0,1,4,0,1012.7862019761283,True,0,1
CLE201605050,2016-05-05,CLE,DET,CLE08,0,4,1,1,1012.7862019761283,True,0,1
CLE201607050,2016-07-05,CLE,DET,CLE08,0,2,0,1,1508.1403662149755,True,0,1
CLE201707080,2017-07-08,CLE,DET,CLE08,0,3,0,1,3267.3684948392724,True,0,1
CLE201906210,2019-06-21,CLE,DET,CLE08,0,2,1,1,1123.5745997994682,True,0,1
CLE201907150,2019-07-15,CLE,DET,CLE08,0,0,1,0,1123.5745997994682,True,0,1
CLE201909170,2019-09-17,CLE,DET,CLE08,0,1,0,1,3466.0887478189834,True,0,1
CLE202104100,2021-04-10,CLE,DET,CLE08,0,2,2,0,1123.5745997994682,True,0,1
CLE202106301,2021-06-30,CLE,DET,CLE08,1,0,2,0,1123.5745997994682,True,0,1
CLE202108060,2021-08-06,CLE,DET,CLE08,0,0,1,0,1012.7862019761283,True,0,1
CLE202205200,2022-05-20,CLE,DET,CLE08,0,2,0,1,1508.1403662149755,True,0,1
CLE202207140,2022-07-14,CLE,DET,CLE08,0,1,0,1,1123.5745997994682,True,0,1
CLE202308181,2023-08-18,CLE,DET,CLE08,1,1,1,0,1012.7862019761283,True,0,1
CLE201309190,2013-09-19,CLE,HOU,CLE08,0,1,0,1,3251.7673001926937,True,1,1
CLE201309210,2013-09-21,CLE,HOU,CLE08,0,0,1,0,0.0,True,1,1
CLE201408220,2014-08-22,CLE,HOU,CLE08,0,0,4,0,649.8561613574803,True,1,1
CLE201507080,2015-07-08,CLE,HOU,CLE08,0,2,0,1,884.4248758045458,True,1,1
CLE201609060,2016-09-06,CLE,HOU,CLE08,0,1,0,1,1688.9235172746257,True,1,1
CLE201704250,2017-04-25,CLE,HOU,CLE08,0,1,1,0,1508.1403662149755,True,1,1
CLE201805250,2018-05-25,CLE,HOU,CLE08,0,0,7,0,3466.0887478189834,True,1,1
CLE201805270,2018-05-27,CLE,HOU,CLE08,0,1,0,1,0.0,True,1,1
CLE202107040,2021-07-04,CLE,HOU,CLE08,0,0,1,0,145.13310435727738,True,1,1
CLE202208060,2022-08-06,CLE,HOU,CLE08,0,0,1,0,3466.0887478189834,True,1,1
CLE202306090,2023-06-09,CLE,HOU,CLE08,0,2,1,1,305.2177809160839,True,1,1
CLE202409270,2024-09-27,CLE,HOU,CLE08,0,2,0,1,3267.3684948392724,True,1,1
CLE201306170,2013-06-17,CLE,KCA,CLE08,0,0,1,0,1508.1403662149755,True,1,1
CLE201404220,2014-04-22,CLE,KCA,CLE08,0,0,2,0,1793.14090404368,True,1,1
CLE201407040,2014-07-04,CLE,KCA,CLE08,0,1,2,0,1012.7862019761283,True,1,1
CLE201504280,2015-04-28,CLE,KCA,CLE08,0,0,2,0,494.5539839629191,True,1,1
CLE201507280,2015-07-28,CLE,KCA,CLE08,0,0,1,0,790.6541516716763,True,1,1
CLE201509140,2015-09-14,CLE,KCA,CLE08,0,1,0,1,495.4187857991336,True,1,1
CLE201509170,2015-09-17,CLE,KCA,CLE08,0,1,0,1,0.0,True,1,1
CLE201605060,2016-05-06,CLE,KCA,CLE08,0,0,1,0,3466.0887478189834,True,1,1
CLE201606020,2016-06-02,CLE,KCA,CLE08,0,2,0,1,1012.7862019761283,True,1,1
CLE201609200,2016-09-20,CLE,KCA,CLE08,0,1,0,1,494.5539839629191,True,1,1
CLE201705270,2017-05-27,CLE,KCA,CLE08,0,0,1,0,1012.7862019761283,True,1,1
CLE201709140,2017-09-14,CLE,KCA,CLE08,0,1,0,1,145.13310435727738,True,1,1
CLE201804080,2018-04-08,CLE,KCA,CLE08,0,2,0,1,649.8561613574803,True,1,1
CLE201809030,2018-09-03,CLE,KCA,CLE08,0,1,0,1,1508.1403662149755,True,1,1
CLE201809050,2018-09-05,CLE,KCA,CLE08,0,1,0,1,0.0,True,1,1
CLE201906240,2019-06-24,CLE,KCA,CLE08,0,1,0,1,3251.7673001926937,True,1,1
CLE201907190,2019-07-19,CLE,KCA,CLE08,0,3,0,1,489.29600647036654,True,1,1
CLE201907210,2019-07-21,CLE,KCA,CLE08,0,0,1,0,0.0,True,1,1
CLE201908250,2019-08-25,CLE,KCA,CLE08,0,0,1,0,495.4187857991336,True,1,1
CLE202007250,2020-07-25,CLE,KCA,CLE08,0,0,1,0,1012.7862019761283,True,1,1
CLE202009080,2020-09-08,CLE,KCA,CLE08,0,1,1,0,494.5539839629191,True,1,1
CLE202104070,2021-04-07,CLE,KCA,CLE08,0,2,0,1,538.9022393037086,True,1,1
CLE202107080,2021-07-08,CLE,KCA,CLE08,0,3,1,1,884.4248758045458,True,1,1
CLE202109202,2021-09-20,CLE,KCA,CLE08,2,1,0,1,1012.7862019761283,True,1,1
CLE202109270,2021-09-27,CLE,KCA,CLE08,0,2,0,1,145.13310435727738,True,1,1
CLE202205300,2022-05-30,CLE,KCA,CLE08,0,4,0,1,1012.7862019761283,True,1,1
CLE202210030,2022-10-03,CLE,KCA,CLE08,0,0,3,0,145.13310435727738,True,1,1
CLE202307060,2023-07-06,CLE,KCA,CLE08,0,1,0,1,1012.7862019761283,True,1,1
CLE202307080,2023-07-08,CLE,KCA,CLE08,0,3,0,1,0.0,True,1,1
CLE202307260,2023-07-26,CLE,KCA,CLE08,0,0,1,0,649.8561613574803,True,1,1
CLE202408270,2024-08-27,CLE,KCA,CLE08,0,0,1,0,357.8480471640154,True,1,1
CLE201706130,2017-06-13,CLE,LAN,CLE08,0,3,3,0,538.9022393037086,True,3,1
CLE202308220,2023-08-22,CLE,LAN,CLE08,0,1,0,1,2809.416232849124,True,3,1
CLE202308240,2023-08-24,CLE,LAN,CLE08,0,0,1,0,0.0,True,3,1
CLE201508250,2015-08-25,CLE,MIL,CLE08,0,2,0,1,494.5539839629191,True,1,1
CLE201806050,2018-06-05,CLE,MIL,CLE08,0,0,1,0,494.5539839629191,True,1,1
CLE202009050,2020-09-05,CLE,MIL,CLE08,0,1,0,1,184.90953982069166,True,1,1
CLE202306230,2023-06-23,CLE,MIL,CLE08,0,0,1,0,1012.7862019761283,True,1,1
CLE201305030,2013-05-03,CLE,MIN,CLE08,0,1,0,1,494.5539839629191,True,1,1
CLE201306220,2013-06-22,CLE,MIN,CLE08,0,0,2,0,489.29600647036654,True,1,1
CLE201308250,2013-08-25,CLE,MIN,CLE08,0,2,0,1,145.13310435727738,True,1,1
CLE201404050,2014-04-05,CLE,MIN,CLE08,0,2,2,0,494.5539839629191,True,1,1
CLE201405050,2014-05-05,CLE,MIN,CLE08,0,0,1,0,1508.1403662149755,True,1,1
CLE201409111,2014-09-11,CLE,MIN,CLE08,1,0,1,0,495.4187857991336,True,1,1
CLE201505080,2015-05-08,CLE,MIN,CLE08,0,0,1,0,3251.7673001926937,True,1,1
CLE201505100,2015-05-10,CLE,MIN,CLE08,0,0,1,0,0.0,True,1,1
CLE201508070,2015-08-07,CLE,MIN,CLE08,0,0,1,0,3466.0887478189834,True,1,1
CLE201509301,2015-09-30,CLE,MIN,CLE08,1,0,1,0,145.13310435727738,True,1,1
CLE201605130,2016-05-13,CLE,MIN,CLE08,0,3,1,1,494.5539839629191,True,1,1
CLE201608020,2016-08-02,CLE,MIN,CLE08,0,0,2,0,884.4248758045458,True,1,1
CLE201608290,2016-08-29,CLE,MIN,CLE08,0,1,0,1,305.2177809160839,True,1,1
CLE201608310,2016-08-31,CLE,MIN,CLE08,0,1,1,0,0.0,True,1,1
CLE201706240,2017-06-24,CLE,MIN,CLE08,0,0,1,0,3479.461630426481,True,1,1
CLE201709260,2017-09-26,CLE,MIN,CLE08,0,0,1,0,145.13310435727738,True,1,1
CLE201806150,2018-06-15,CLE,MIN,CLE08,0,2,0,1,145.13310435727738,True,1,1
CLE201808080,2018-08-08,CLE,MIN,CLE08,0,3,1,1,884.4248758045458,True,1,1
CLE201808280,2018-08-28,CLE,MIN,CLE08,0,1,1,0,494.5539839629191,True,1,1
CLE201808300,2018-08-30,CLE,MIN,CLE08,0,0,1,0,0.0,True,1,1
CLE201906050,2019-06-05,CLE,MIN,CLE08,0,1,0,1,1508.1403662149755,True,1,1
CLE201907130,2019-07-13,CLE,MIN,CLE08,0,0,1,0,3466.0887478189834,True,1,1
CLE202008260,2020-08-26,CLE,MIN,CLE08,0,3,0,1,1123.5745997994682,True,1,1
CLE202104260,2021-04-26,CLE,MIN,CLE08,0,2,0,1,3466.0887478189834,True,1,1
CLE202105220,2021-05-22,CLE,MIN,CLE08,0,2,0,1,494.5539839629191,True,1,1
CLE202109070,2021-09-07,CLE,MIN,CLE08,0,0,1,0,1508.1403662149755,True,1,1
CLE202206270,2022-06-27,CLE,MIN,CLE08,0,1,2,0,3251.7673001926937,True,1,1
CLE202209160,2022-09-16,CLE,MIN,CLE08,0,1,0,1,649.8561613574803,True,1,1
CLE202309040,2023-09-04,CLE,MIN,CLE08,0,3,2,1,1688.9235172746257,True,1,1
CLE202405170,2024-05-17,CLE,MIN,CLE08,0,1,0,1,305.2177809160839,True,1,1
CLE202409160,2024-09-16,CLE,MIN,CLE08,0,2,0,1,1123.5745997994682,True,1,1
CLE202409180,2024-09-18,CLE,MIN,CLE08,0,3,2,1,0.0,True,1,1
CLE201407090,2014-07-09,CLE,NYA,CLE08,0,0,1,0,1012.7862019761283,True,0,1
CLE201708040,2017-08-04,CLE,NYA,CLE08,0,1,1,0,3251.7673001926937,True,0,1
CLE202207021,2022-07-02,CLE,NYA,CLE08,1,0,2,0,1508.1403662149755,True,0,1
CLE202404132,2024-04-13,CLE,NYA,CLE08,2,1,0,1,2809.416232849124,True,0,1
CLE202405220,2024-05-22,CLE,NYN,CLE08,0,2,0,1,1755.381203701104,True,0,1
CLE201607300,2016-07-30,CLE,OAK,CLE08,0,0,1,0,1688.9235172746257,True,3,1
CLE201705290,2017-05-29,CLE,OAK,CLE08,0,0,1,0,649.8561613574803,True,3,1
CLE201807070,2018-07-07,CLE,OAK,CLE08,0,0,3,0,145.13310435727738,True,3,1
CLE201905200,2019-05-20,CLE,OAK,CLE08,0,1,2,0,145.13310435727738,True,3,1
CLE202108100,2021-08-10,CLE,OAK,CLE08,0,0,1,0,3267.3684948392724,True,3,1
CLE202108120,2021-08-12,CLE,OAK,CLE08,0,0,1,0,0.0,True,3,1
CLE202206090,2022-06-09,CLE,OAK,CLE08,0,4,0,1,3251.7673001926937,True,3,1
CLE202306200,2023-06-20,CLE,OAK,CLE08,0,1,0,1,538.9022393037086,True,3,1
CLE202404190,2024-04-19,CLE,OAK,CLE08,0,3,1,1,1688.9235172746257,True,3,1
CLE202307230,2023-07-23,CLE,PHI,CLE08,0,1,4,0,1755.381203701104,True,0,1
CLE202408300,2024-08-30,CLE,PIT,CLE08,0,2,1,1,1688.9235172746257,True,0,1
CLE201404080,2014-04-08,CLE,SDN,CLE08,0,0,3,0,1755.381203701104,True,3,1
CLE201707060,2017-07-06,CLE,SDN,CLE08,0,2,0,1,494.5539839629191,True,3,1
CLE202205042,2022-05-04,CLE,SDN,CLE08,2,1,0,1,184.90953982069166,True,3,1
CLE202407190,2024-07-19,CLE,SDN,CLE08,0,6,0,1,576.282840005582,True,3,1
CLE201305170,2013-05-17,CLE,SEA,CLE08,0,3,0,1,184.90953982069166,True,3,1
CLE201305200,2013-05-20,CLE,SEA,CLE08,0,3,1,1,0.0,True,3,1
CLE201506090,2015-06-09,CLE,SEA,CLE08,0,1,0,1,1508.1403662149755,True,3,1
CLE201604190,2016-04-19,CLE,SEA,CLE08,0,0,1,0,649.8561613574803,True,3,1
CLE201604210,2016-04-21,CLE,SEA,CLE08,0,0,3,0,0.0,True,3,1
CLE201804270,2018-04-27,CLE,SEA,CLE08,0,0,3,0,1688.9235172746257,True,3,1
CLE201905030,2019-05-03,CLE,SEA,CLE08,0,1,0,1,1123.5745997994682,True,3,1
CLE202106120,2021-06-12,CLE,SEA,CLE08,0,1,0,1,145.13310435727738,True,3,1
CLE202209040,2022-09-04,CLE,SEA,CLE08,0,0,3,0,145.13310435727738,True,3,1
CLE202304090,2023-04-09,CLE,SEA,CLE08,0,2,1,1,1123.5745997994682,True,3,1
CLE202406200,2024-06-20,CLE,SEA,CLE08,0,1,0,1,1123.5745997994682,True,3,1
CLE202407070,2024-07-07,CLE,SFN,CLE08,0,0,1,0,893.7124504034072,True,3,1
CLE201305310,2013-05-31,CLE,TBA,CLE08,0,0,3,0,1755.381203701104,True,0,1
CLE201506190,2015-06-19,CLE,TBA,CLE08,0,0,1,0,3251.7673001926937,True,0,1
CLE201606200,2016-06-20,CLE,TBA,CLE08,0,3,0,1,2809.416232849124,True,0,1
CLE202309020,2023-09-02,CLE,TBA,CLE08,0,2,1,1,1755.381203701104,True,0,1
CLE201307260,2013-07-26,CLE,TEX,CLE08,0,3,0,1,145.13310435727738,True,1,1
CLE201307280,2013-07-28,CLE,TEX,CLE08,0,2,0,1,0.0,True,1,1
CLE201408010,2014-08-01,CLE,TEX,CLE08,0,0,1,0,649.8561613574803,True,1,1
CLE201408030,2014-08-03,CLE,TEX,CLE08,0,1,0,1,0.0,True,1,1
CLE201505270,2015-05-27,CLE,TEX,CLE08,0,0,2,0,649.8561613574803,True,1,1
CLE201605310,2016-05-31,CLE,TEX,CLE08,0,1,1,0,1793.14090404368,True,1,1
CLE201706270,2017-06-27,CLE,TEX,CLE08,0,0,1,0,649.8561613574803,True,1,1
CLE201804300,2018-04-30,CLE,TEX,CLE08,0,4,1,1,305.2177809160839,True,1,1
CLE201908072,2019-08-07,CLE,TEX,CLE08,2,3,0,1,3466.0887478189834,True,1,1
CLE202108240,2021-08-24,CLE,TEX,CLE08,0,0,3,0,884.4248758045458,True,1,1
CLE202309150,2023-09-15,CLE,TEX,CLE08,0,0,3,0,305.2177809160839,True,1,1
CLE202408240,2024-08-24,CLE,TEX,CLE08,0,1,2,0,884.4248758045458,True,1,1
CLE201608190,2016-08-19,CLE,TOR,CLE08,0,2,0,1,1123.5745997994682,True,0,1
CLE201805031,2018-05-03,CLE,TOR,CLE08,1,2,4,0,1012.7862019761283,True,0,1
CLE201904040,2019-04-04,CLE,TOR,CLE08,0,0,1,0,1508.1403662149755,True,0,1
CLE202205080,2022-05-08,CLE,TOR,CLE08,0,2,0,1,1793.14090404368,True,0,1
CLE201306140,2013-06-14,CLE,WAS,CLE08,0,1,0,1,1969.946402640577,True,0,1
COL201304190,2013-04-19,COL,ARI,DEN02,0,0,1,0,2619.055423433747,True,0,1
COL201305210,2013-05-21,COL,ARI,DEN02,0,1,0,1,2776.5070157829027,True,0,1
COL201309200,2013-09-20,COL,ARI,DEN02,0,1,1,0,1335.516505019301,True,0,1
COL201404040,2014-04-04,COL,ARI,DEN02,0,2,0,1,1340.2495162443051,True,0,1
COL201406030,2014-06-03,COL,ARI,DEN02,0,1,0,1,2619.055423433747,True,0,1
COL201409180,2014-09-18,COL,ARI,DEN02,0,2,0,1,1524.5033014131054,True,0,1
COL201505061,2015-05-06,COL,ARI,DEN02,1,1,1,0,1335.516505019301,True,0,1
COL201506230,2015-06-23,COL,ARI,DEN02,0,1,0,1,1335.516505019301,True,0,1
COL201508310,2015-08-31,COL,ARI,DEN02,0,4,0,1,1756.6400436476026,True,0,1
COL201605090,2016-05-09,COL,ARI,DEN02,0,1,2,0,1947.3564520588873,True,0,1
COL201606230,2016-06-23,COL,ARI,DEN02,0,0,1,0,2534.364794195986,True,0,1
COL201609020,2016-09-02,COL,ARI,DEN02,0,7,0,1,1524.5033014131054,True,0,1
COL201705050,2017-05-05,COL,ARI,DEN02,0,1,0,1,2396.5317640407648,True,0,1
COL201706200,2017-06-20,COL,ARI,DEN02,0,2,0,1,2534.364794195986,True,0,1
COL201709020,2017-09-02,COL,ARI,DEN02,0,0,2,0,2619.055423433747,True,0,1
COL201806080,2018-06-08,COL,ARI,DEN02,0,0,1,0,1524.5033014131054,True,0,1
COL201809120,2018-09-12,COL,ARI,DEN02,0,2,0,1,1335.516505019301,True,0,1
COL201905030,2019-05-03,COL,ARI,DEN02,0,3,0,1,1477.703935422987,True,0,1
COL201905270,2019-05-27,COL,ARI,DEN02,0,1,0,1,1340.2495162443051,True,0,1
COL201908140,2019-08-14,COL,ARI,DEN02,0,2,1,1,1335.516505019301,True,0,1
COL202008100,2020-08-10,COL,ARI,DEN02,0,1,1,0,1340.2495162443051,True,0,1
COL202104060,2021-04-06,COL,ARI,DEN02,0,1,3,0,1340.2495162443051,True,0,1
COL202105230,2021-05-23,COL,ARI,DEN02,0,1,0,1,1335.516505019301,True,0,1
COL202108200,2021-08-20,COL,ARI,DEN02,0,3,0,1,1524.5033014131054,True,0,1
COL202207010,2022-07-01,COL,ARI,DEN02,0,0,1,0,1340.2495162443051,True,0,1
COL202208130,2022-08-13,COL,ARI,DEN02,0,0,1,0,1969.946402640577,True,0,1
COL202209090,2022-09-09,COL,ARI,DEN02,0,3,0,1,1340.2495162443051,True,0,1
COL202304280,2023-04-28,COL,ARI,DEN02,0,0,5,0,1279.350134531018,True,0,1
COL202308140,2023-08-14,COL,ARI,DEN02,0,4,0,1,1124.1784446168035,True,0,1
COL202404080,2024-04-08,COL,ARI,DEN02,0,1,1,0,1947.3564520588873,True,0,1
COL202409160,2024-09-16,COL,ARI,DEN02,0,1,0,1,1413.6448443865136,True,0,1
COL201304232,2013-04-23,COL,ATL,DEN02,2,1,4,0,2396.5317640407648,True,-2,1
COL201406120,2014-06-12,COL,ATL,DEN02,0,2,0,1,942.3364167649689,True,-2,1
COL201507110,2015-07-11,COL,ATL,DEN02,0,1,0,1,1468.7662808827206,True,-2,1
COL201607210,2016-07-21,COL,ATL,DEN02,0,3,2,1,1756.6400436476026,True,-2,1
COL201607230,2016-07-23,COL,ATL,DEN02,0,1,0,1,0.0,True,-2,1
COL201708140,2017-08-14,COL,ATL,DEN02,0,3,0,1,1279.350134531018,True,-2,1
COL201708170,2017-08-17,COL,ATL,DEN02,0,1,0,1,0.0,True,-2,1
COL201804070,2018-04-07,COL,ATL,DEN02,0,1,0,1,2776.5070157829027,True,-2,1
COL201904090,2019-04-09,COL,ATL,DEN02,0,0,1,0,2534.364794195986,True,-2,1
COL201908260,2019-08-26,COL,ATL,DEN02,0,2,1,1,2619.055423433747,True,-2,1
COL202109040,2021-09-04,COL,ATL,DEN02,0,0,1,0,1335.516505019301,True,-2,1
COL202206030,2022-06-03,COL,ATL,DEN02,0,1,3,0,942.3364167649689,True,-2,1
COL202308280,2023-08-28,COL,ATL,DEN02,0,0,5,0,1524.5033014131054,True,-2,1
COL202408110,2024-08-11,COL,ATL,DEN02,0,7,0,1,1468.7662808827206,True,-2,1
COL201905240,2019-05-24,COL,BAL,DEN02,0,2,0,1,1969.946402640577,True,-2,1
COL201905260,2019-05-26,COL,BAL,DEN02,0,2,0,1,0.0,True,-2,1
COL202408300,2024-08-30,COL,BAL,DEN02,0,1,2,0,1335.516505019301,True,-2,1
COL201309240,2013-09-24,COL,BOS,DEN02,0,0,2,0,2448.532360709918,True,-2,1
COL201908270,2019-08-27,COL,BOS,DEN02,0,2,0,1,1340.2495162443051,True,-2,1
COL202407220,2024-07-22,COL,BOS,DEN02,0,2,1,1,1335.516505019301,True,-2,1
COL202407240,2024-07-24,COL,BOS,DEN02,0,0,2,0,0.0,True,-2,1
COL201404070,2014-04-07,COL,CHA,DEN02,0,1,0,1,896.6788426139658,True,-1,1
COL201707070,2017-07-07,COL,CHA,DEN02,0,2,1,1,1511.0657377008763,True,-1,1
COL202207260,2022-07-26,COL,CHA,DEN02,0,1,0,1,1124.1784446168035,True,-1,1
COL202308180,2023-08-18,COL,CHA,DEN02,0,1,0,1,1477.703935422987,True,-1,1
COL201307190,2013-07-19,COL,CHN,DEN02,0,0,1,0,1477.703935422987,True,-1,1
COL201408050,2014-08-05,COL,CHN,DEN02,0,0,1,0,1335.516505019301,True,-1,1
COL201504120,2015-04-12,COL,CHN,DEN02,0,0,3,0,1468.7662808827206,True,-1,1
COL201608190,2016-08-19,COL,CHN,DEN02,0,2,1,1,1477.703935422987,True,-1,1
COL201705091,2017-05-09,COL,CHN,DEN02,1,0,1,0,2841.2809486705387,True,-1,1
COL201804200,2018-04-20,COL,CHN,DEN02,0,1,1,0,1468.7662808827206,True,-1,1
COL201906100,2019-06-10,COL,CHN,DEN02,0,1,0,1,1279.350134531018,True,-1,1
COL202108030,2021-08-03,COL,CHN,DEN02,0,2,2,0,2396.5317640407648,True,-1,1
COL202204150,2022-04-15,COL,CHN,DEN02,0,0,1,0,1279.350134531018,True,-1,1
COL202309110,2023-09-11,COL,CHN,DEN02,0,0,2,0,1756.6400436476026,True,-1,1
COL202409130,2024-09-13,COL,CHN,DEN02,0,4,0,1,1335.516505019301,True,-1,1
COL201308300,2013-08-30,COL,CIN,DEN02,0,0,3,0,1279.350134531018,True,-2,1
COL201309010,2013-09-01,COL,CIN,DEN02,0,0,1,0,0.0,True,-2,1
COL201408150,2014-08-15,COL,CIN,DEN02,0,0,1,0,1969.946402640577,True,-2,1
COL201408171,2014-08-17,COL,CIN,DEN02,1,5,2,1,0.0,True,-2,1
COL201507240,2015-07-24,COL,CIN,DEN02,0,1,1,0,2776.5070157829027,True,-2,1
COL201605300,2016-05-30,COL,CIN,DEN02,0,3,1,1,1468.7662808827206,True,-2,1
