game_id,visteam,hometeam,date,visitor_final,home_final
SEA201605280,MIN,SEA,2016/05/28,0,0
SEA201605290,MIN,SEA,2016/05/29,0,2
SEA201605300,SDN,SEA,2016/05/30,1,5
SEA201605310,SDN,SEA,2016/05/31,0,0
SEA201606060,CLE,SEA,2016/06/06,0,0
SEA201606070,CLE,SEA,2016/06/07,0,0
SEA201606080,CLE,SEA,2016/06/08,0,1
SEA201606090,CLE,SEA,2016/06/09,0,0
SEA201606100,TEX,SEA,2016/06/10,1,2
SEA201606110,TEX,SEA,2016/06/11,1,0
SEA201606120,TEX,SEA,2016/06/12,0,1
SEA201606240,SLN,SEA,2016/06/24,0,3
SEA201606250,SLN,SEA,2016/06/25,0,0
SEA201606260,SLN,SEA,2016/06/26,2,0
SEA201606280,PIT,SEA,2016/06/28,0,0
SEA201606290,PIT,SEA,2016/06/29,0,0
SEA201606300,BAL,SEA,2016/06/30,0,0
SEA201607010,BAL,SEA,2016/07/01,0,2
SEA201607020,BAL,SEA,2016/07/02,0,0
SEA201607030,BAL,SEA,2016/07/03,0,0
SEA201607150,HOU,SEA,2016/07/15,0,0
SEA201607160,HOU,SEA,2016/07/16,0,0
SEA201607170,HOU,SEA,2016/07/17,0,0
SEA201607180,CHA,SEA,2016/07/18,0,4
SEA201607190,CHA,SEA,2016/07/19,3,0
SEA201607200,CHA,SEA,2016/07/20,0,1
SEA201608010,BOS,SEA,2016/08/01,1,0
SEA201608020,BOS,SEA,2016/08/02,0,5
SEA201608030,BOS,SEA,2016/08/03,1,0
SEA201608040,BOS,SEA,2016/08/04,1,0
SEA201608050,ANA,SEA,2016/08/05,0,0
SEA201608060,ANA,SEA,2016/08/06,0,0
SEA201608070,ANA,SEA,2016/08/07,0,0
SEA201608080,DET,SEA,2016/08/08,0,1
SEA201608090,DET,SEA,2016/08/09,1,2
SEA201608100,DET,SEA,2016/08/10,0,2
SEA201608190,MIL,SEA,2016/08/19,2,1
SEA201608200,MIL,SEA,2016/08/20,0,4
SEA201608210,MIL,SEA,2016/08/21,4,0
SEA201608220,NYA,SEA,2016/08/22,0,1
SEA201608230,NYA,SEA,2016/08/23,1,0
SEA201608240,NYA,SEA,2016/08/24,1,0
SEA201609020,ANA,SEA,2016/09/02,4,1
SEA201609030,ANA,SEA,2016/09/03,0,0
SEA201609040,ANA,SEA,2016/09/04,0,0
SEA201609050,TEX,SEA,2016/09/05,0,0
SEA201609060,TEX,SEA,2016/09/06,1,0
SEA201609070,TEX,SEA,2016/09/07,0,0
SEA201609080,TEX,SEA,2016/09/08,0,0
SEA201609160,HOU,SEA,2016/09/16,0,0
SEA201609170,HOU,SEA,2016/09/17,0,0
SEA201609180,HOU,SEA,2016/09/18,0,0
SEA201609190,TOR,SEA,2016/09/19,0,2
SEA201609200,TOR,SEA,2016/09/20,0,0
SEA201609210,TOR,SEA,2016/09/21,0,1
SEA201609290,OAK,SEA,2016/09/29,1,1
SEA201609300,OAK,SEA,2016/09/30,0,0
SEA201610010,OAK,SEA,2016/10/01,1,0
SEA201610020,OAK,SEA,2016/10/02,0,0
SEA201704100,HOU,SEA,2017/04/10,0,0
SEA201704110,HOU,SEA,2017/04/11,1,2
SEA201704120,HOU,SEA,2017/04/12,0,0
SEA201704140,TEX,SEA,2017/04/14,0,0
SEA201704150,TEX,SEA,2017/04/15,0,0
SEA201704160,TEX,SEA,2017/04/16,1,2
SEA201704170,MIA,SEA,2017/04/17,1,0
SEA201704180,MIA,SEA,2017/04/18,1,0
SEA201704190,MIA,SEA,2017/04/19,1,2
SEA201705020,ANA,SEA,2017/05/02,2,0
SEA201705030,ANA,SEA,2017/05/03,1,4
SEA201705040,ANA,SEA,2017/05/04,0,3
SEA201705050,TEX,SEA,2017/05/05,2,0
SEA201705060,TEX,SEA,2017/05/06,1,0
SEA201705070,TEX,SEA,2017/05/07,0,1
SEA201705150,OAK,SEA,2017/05/15,2,2
SEA201705160,OAK,SEA,2017/05/16,5,1
SEA201705170,OAK,SEA,2017/05/17,0,0
SEA201705180,CHA,SEA,2017/05/18,0,1
SEA201705190,CHA,SEA,2017/05/19,1,0
SEA201705200,CHA,SEA,2017/05/20,1,0
SEA201705210,CHA,SEA,2017/05/21,0,0
SEA201705310,COL,SEA,2017/05/31,0,0
SEA201706010,COL,SEA,2017/06/01,0,0
SEA201706020,TBA,SEA,2017/06/02,0,0
SEA201706030,TBA,SEA,2017/06/03,1,0
SEA201706040,TBA,SEA,2017/06/04,0,0
SEA201706060,MIN,SEA,2017/06/06,0,0
SEA201706070,MIN,SEA,2017/06/07,0,2
SEA201706080,MIN,SEA,2017/06/08,0,0
SEA201706090,TOR,SEA,2017/06/09,0,1
SEA201706100,TOR,SEA,2017/06/10,1,0
SEA201706110,TOR,SEA,2017/06/11,0,0
SEA201706190,DET,SEA,2017/06/19,0,2
SEA201706200,DET,SEA,2017/06/20,0,1
SEA201706210,DET,SEA,2017/06/21,1,0
SEA201706220,DET,SEA,2017/06/22,0,0
SEA201706230,HOU,SEA,2017/06/23,0,1
SEA201706240,HOU,SEA,2017/06/24,0,1
SEA201706250,HOU,SEA,2017/06/25,4,0
SEA201706270,PHI,SEA,2017/06/27,4,0
SEA201706280,PHI,SEA,2017/06/28,2,0
SEA201707030,KCA,SEA,2017/07/03,0,0
SEA201707040,KCA,SEA,2017/07/04,1,0
SEA201707050,KCA,SEA,2017/07/05,3,0
SEA201707060,OAK,SEA,2017/07/06,0,3
SEA201707070,OAK,SEA,2017/07/07,0,4
SEA201707080,OAK,SEA,2017/07/08,1,0
SEA201707090,OAK,SEA,2017/07/09,0,0
SEA201707200,NYA,SEA,2017/07/20,2,1
SEA201707210,NYA,SEA,2017/07/21,0,0
SEA201707220,NYA,SEA,2017/07/22,0,1
SEA201707230,NYA,SEA,2017/07/23,0,0
SEA201707240,BOS,SEA,2017/07/24,0,0
SEA201707250,BOS,SEA,2017/07/25,1,2
SEA201707260,BOS,SEA,2017/07/26,0,0
SEA201707280,NYN,SEA,2017/07/28,0,0
SEA201707290,NYN,SEA,2017/07/29,1,0
SEA201707300,NYN,SEA,2017/07/30,1,2
SEA201708100,ANA,SEA,2017/08/10,3,0
SEA201708110,ANA,SEA,2017/08/11,1,0
SEA201708120,ANA,SEA,2017/08/12,0,0
SEA201708130,ANA,SEA,2017/08/13,0,1
SEA201708140,BAL,SEA,2017/08/14,0,1
SEA201708150,BAL,SEA,2017/08/15,0,0
SEA201708160,BAL,SEA,2017/08/16,2,0
SEA201709010,OAK,SEA,2017/09/01,0,0
SEA201709020,OAK,SEA,2017/09/02,0,1
SEA201709030,OAK,SEA,2017/09/03,0,5
SEA201709040,HOU,SEA,2017/09/04,0,0
SEA201709050,HOU,SEA,2017/09/05,0,0
SEA201709060,HOU,SEA,2017/09/06,2,0
SEA201709080,ANA,SEA,2017/09/08,0,0
SEA201709090,ANA,SEA,2017/09/09,1,0
SEA201709100,ANA,SEA,2017/09/10,0,0
SEA201709190,TEX,SEA,2017/09/19,0,0
SEA201709200,TEX,SEA,2017/09/20,0,0
SEA201709210,TEX,SEA,2017/09/21,0,1
SEA201709220,CLE,SEA,2017/09/22,0,2
SEA201709230,CLE,SEA,2017/09/23,5,2
SEA201709240,CLE,SEA,2017/09/24,0,0
SEA201803290,CLE,SEA,2018/03/29,0,0
SEA201803310,CLE,SEA,2018/03/31,0,0
SEA201804010,CLE,SEA,2018/04/01,0,0
SEA201804130,OAK,SEA,2018/04/13,0,0
SEA201804140,OAK,SEA,2018/04/14,0,0
SEA201804150,OAK,SEA,2018/04/15,0,0
SEA201804160,HOU,SEA,2018/04/16,0,0
SEA201804170,HOU,SEA,2018/04/17,0,0
SEA201804180,HOU,SEA,2018/04/18,0,0
SEA201804190,HOU,SEA,2018/04/19,3,0
SEA201805010,OAK,SEA,2018/05/01,0,1
SEA201805020,OAK,SEA,2018/05/02,1,0
SEA201805030,OAK,SEA,2018/05/03,0,0
SEA201805040,ANA,SEA,2018/05/04,2,0
SEA201805050,ANA,SEA,2018/05/05,1,2
SEA201805060,ANA,SEA,2018/05/06,2,0
SEA201805150,TEX,SEA,2018/05/15,0,1
SEA201805160,TEX,SEA,2018/05/16,4,1
SEA201805170,DET,SEA,2018/05/17,0,0
SEA201805180,DET,SEA,2018/05/18,0,0
SEA201805190,DET,SEA,2018/05/19,0,0
SEA201805200,DET,SEA,2018/05/20,0,1
SEA201805250,MIN,SEA,2018/05/25,0,0
SEA201805260,MIN,SEA,2018/05/26,0,1
SEA201805270,MIN,SEA,2018/05/27,0,2
SEA201805280,TEX,SEA,2018/05/28,0,0
SEA201805290,TEX,SEA,2018/05/29,4,0
SEA201805300,TEX,SEA,2018/05/30,0,1
SEA201805310,TEX,SEA,2018/05/31,0,0
SEA201806010,TBA,SEA,2018/06/01,0,1
SEA201806020,TBA,SEA,2018/06/02,0,0
SEA201806030,TBA,SEA,2018/06/03,0,2
SEA201806110,ANA,SEA,2018/06/11,0,0
SEA201806120,ANA,SEA,2018/06/12,0,1
SEA201806130,ANA,SEA,2018/06/13,0,2
SEA201806140,BOS,SEA,2018/06/14,0,0
SEA201806150,BOS,SEA,2018/06/15,0,2
SEA201806160,BOS,SEA,2018/06/16,0,0
SEA201806170,BOS,SEA,2018/06/17,0,0
SEA201806290,KCA,SEA,2018/06/29,1,0
SEA201806300,KCA,SEA,2018/06/30,0,0
SEA201807010,KCA,SEA,2018/07/01,0,0
SEA201807030,ANA,SEA,2018/07/03,0,1
SEA201807040,ANA,SEA,2018/07/04,0,0
SEA201807050,ANA,SEA,2018/07/05,0,0
SEA201807060,COL,SEA,2018/07/06,1,0
SEA201807070,COL,SEA,2018/07/07,1,0
SEA201807080,COL,SEA,2018/07/08,0,0
SEA201807200,CHA,SEA,2018/07/20,0,1
SEA201807210,CHA,SEA,2018/07/21,1,0
SEA201807220,CHA,SEA,2018/07/22,0,3
SEA201807240,SFN,SEA,2018/07/24,1,0
SEA201807250,SFN,SEA,2018/07/25,0,1
SEA201807300,HOU,SEA,2018/07/30,0,0
SEA201807310,HOU,SEA,2018/07/31,2,0
SEA201808010,HOU,SEA,2018/08/01,0,0
SEA201808020,TOR,SEA,2018/08/02,3,0
SEA201808030,TOR,SEA,2018/08/03,3,1
SEA201808040,TOR,SEA,2018/08/04,1,0
SEA201808050,TOR,SEA,2018/08/05,0,0
SEA201808170,LAN,SEA,2018/08/17,0,0
SEA201808180,LAN,SEA,2018/08/18,0,1
SEA201808190,LAN,SEA,2018/08/19,3,0
SEA201808200,HOU,SEA,2018/08/20,0,3
SEA201808210,HOU,SEA,2018/08/21,0,0
SEA201808220,HOU,SEA,2018/08/22,1,0
SEA201809030,BAL,SEA,2018/09/03,0,0
SEA201809040,BAL,SEA,2018/09/04,1,0
SEA201809050,BAL,SEA,2018/09/05,0,0
SEA201809070,NYA,SEA,2018/09/07,0,0
SEA201809080,NYA,SEA,2018/09/08,1,0
SEA201809090,NYA,SEA,2018/09/09,0,1
SEA201809110,SDN,SEA,2018/09/11,1,0
SEA201809120,SDN,SEA,2018/09/12,0,1
SEA201809240,OAK,SEA,2018/09/24,0,0
SEA201809250,OAK,SEA,2018/09/25,0,2
SEA201809260,OAK,SEA,2018/09/26,0,0
SEA201809270,TEX,SEA,2018/09/27,0,0
SEA201809280,TEX,SEA,2018/09/28,0,3
SEA201809290,TEX,SEA,2018/09/29,0,0
SEA201809300,TEX,SEA,2018/09/30,0,0
SEA201903280,BOS,SEA,2019/03/28,0,0
SEA201903290,BOS,SEA,2019/03/29,3,0
SEA201903300,BOS,SEA,2019/03/30,3,0
SEA201903310,BOS,SEA,2019/03/31,1,0
SEA201904010,ANA,SEA,2019/04/01,0,0
SEA201904020,ANA,SEA,2019/04/02,0,1
SEA201904120,HOU,SEA,2019/04/12,0,1
SEA201904130,HOU,SEA,2019/04/13,0,0
SEA201904140,HOU,SEA,2019/04/14,0,0
SEA201904150,CLE,SEA,2019/04/15,1,0
SEA201904160,CLE,SEA,2019/04/16,0,0
SEA201904170,CLE,SEA,2019/04/17,0,0
SEA201904250,TEX,SEA,2019/04/25,0,0
SEA201904260,TEX,SEA,2019/04/26,0,1
SEA201904270,TEX,SEA,2019/04/27,4,0
SEA201904280,TEX,SEA,2019/04/28,1,0
SEA201904300,CHN,SEA,2019/04/30,0,0
SEA201905010,CHN,SEA,2019/05/01,2,0
SEA201905130,OAK,SEA,2019/05/13,1,2
SEA201905140,OAK,SEA,2019/05/14,0,0
SEA201905160,MIN,SEA,2019/05/16,1,0
SEA201905170,MIN,SEA,2019/05/17,1,0
SEA201905180,MIN,SEA,2019/05/18,0,0
SEA201905190,MIN,SEA,2019/05/19,1,0
SEA201905270,TEX,SEA,2019/05/27,0,1
SEA201905280,TEX,SEA,2019/05/28,0,0
SEA201905290,TEX,SEA,2019/05/29,1,0
SEA201905300,ANA,SEA,2019/05/30,1,0
SEA201905310,ANA,SEA,2019/05/31,0,0
SEA201906010,ANA,SEA,2019/06/01,1,0
SEA201906020,ANA,SEA,2019/06/02,0,0
SEA201906030,HOU,SEA,2019/06/03,0,0
SEA201906040,HOU,SEA,2019/06/04,0,0
SEA201906050,HOU,SEA,2019/06/05,0,5
SEA201906060,HOU,SEA,2019/06/06,1,0
SEA201906170,KCA,SEA,2019/06/17,1,0
SEA201906180,KCA,SEA,2019/06/18,0,0
SEA201906190,KCA,SEA,2019/06/19,0,0
SEA201906200,BAL,SEA,2019/06/20,0,0
SEA201906210,BAL,SEA,2019/06/21,0,0
SEA201906220,BAL,SEA,2019/06/22,0,1
SEA201906230,BAL,SEA,2019/06/23,0,0
SEA201907020,SLN,SEA,2019/07/02,0,1
SEA201907030,SLN,SEA,2019/07/03,5,0
SEA201907040,SLN,SEA,2019/07/04,0,0
SEA201907050,OAK,SEA,2019/07/05,2,0
SEA201907060,OAK,SEA,2019/07/06,1,0
SEA201907070,OAK,SEA,2019/07/07,0,0
SEA201907190,ANA,SEA,2019/07/19,0,0
SEA201907200,ANA,SEA,2019/07/20,4,0
SEA201907210,ANA,SEA,2019/07/21,0,2
SEA201907220,TEX,SEA,2019/07/22,1,1
SEA201907230,TEX,SEA,2019/07/23,0,0
SEA201907240,TEX,SEA,2019/07/24,0,0
SEA201907250,DET,SEA,2019/07/25,0,2
SEA201907260,DET,SEA,2019/07/26,0,1
SEA201907270,DET,SEA,2019/07/27,0,0
SEA201907280,DET,SEA,2019/07/28,0,1
SEA201908060,SDN,SEA,2019/08/06,1,0
SEA201908070,SDN,SEA,2019/08/07,0,1
SEA201908090,TBA,SEA,2019/08/09,3,1
SEA201908100,TBA,SEA,2019/08/10,0,0
SEA201908110,TBA,SEA,2019/08/11,0,0
SEA201908230,TOR,SEA,2019/08/23,0,0
SEA201908240,TOR,SEA,2019/08/24,0,0
SEA201908250,TOR,SEA,2019/08/25,0,0
SEA201908260,NYA,SEA,2019/08/26,0,0
SEA201908270,NYA,SEA,2019/08/27,1,0
SEA201908280,NYA,SEA,2019/08/28,1,1
SEA201909100,CIN,SEA,2019/09/10,0,2
SEA201909110,CIN,SEA,2019/09/11,1,2
SEA201909120,CIN,SEA,2019/09/12,0,0
SEA201909130,CHA,SEA,2019/09/13,1,0
SEA201909140,CHA,SEA,2019/09/14,0,1
SEA201909150,CHA,SEA,2019/09/15,0,1
SEA201909240,HOU,SEA,2019/09/24,0,0
SEA201909250,HOU,SEA,2019/09/25,1,0
SEA201909260,OAK,SEA,2019/09/26,0,0
SEA201909270,OAK,SEA,2019/09/27,0,2
SEA201909280,OAK,SEA,2019/09/28,0,0
SEA201909290,OAK,SEA,2019/09/29,1,0
SEA202007310,OAK,SEA,2020/07/31,0,0
SEA202008010,OAK,SEA,2020/08/01,1,0
SEA202008020,OAK,SEA,2020/08/02,0,0
SEA202008030,OAK,SEA,2020/08/03,1,0
SEA202008040,ANA,SEA,2020/08/04,0,0
SEA202008050,ANA,SEA,2020/08/05,0,0
SEA202008060,ANA,SEA,2020/08/06,0,0
SEA202008070,COL,SEA,2020/08/07,0,0
SEA202008080,COL,SEA,2020/08/08,0,0
SEA202008090,COL,SEA,2020/08/09,0,0
SEA202008190,LAN,SEA,2020/08/19,0,0
SEA202008200,LAN,SEA,2020/08/20,0,0
SEA202008210,TEX,SEA,2020/08/21,0,0
SEA202008220,TEX,SEA,2020/08/22,0,1
SEA202008230,TEX,SEA,2020/08/23,0,0
SEA202009040,TEX,SEA,2020/09/04,2,3
SEA202009050,TEX,SEA,2020/09/05,1,3
SEA202009060,TEX,SEA,2020/09/06,1,0
SEA202009070,TEX,SEA,2020/09/07,2,0
SEA202009141,OAK,SEA,2020/09/14,0,2
SEA202009142,OAK,SEA,2020/09/14,0,0
SEA202009210,HOU,SEA,2020/09/21,1,2
SEA202009220,HOU,SEA,2020/09/22,0,0
SEA202009230,HOU,SEA,2020/09/23,2,0
SEA202104010,SFN,SEA,2021/04/01,0,1
SEA202104020,SFN,SEA,2021/04/02,0,0
SEA202104030,SFN,SEA,2021/04/03,0,0
SEA202104050,CHA,SEA,2021/04/05,0,0
SEA202104060,CHA,SEA,2021/04/06,0,1
SEA202104070,CHA,SEA,2021/04/07,0,0
SEA202104160,HOU,SEA,2021/04/16,0,1
SEA202104170,HOU,SEA,2021/04/17,0,0
SEA202104180,HOU,SEA,2021/04/18,0,0
SEA202104190,LAN,SEA,2021/04/19,0,0
SEA202104200,LAN,SEA,2021/04/20,0,0
SEA202104300,ANA,SEA,2021/04/30,1,2
SEA202105010,ANA,SEA,2021/05/01,0,2
SEA202105020,ANA,SEA,2021/05/02,0,0
SEA202105030,BAL,SEA,2021/05/03,0,0
SEA202105040,BAL,SEA,2021/05/04,1,4
SEA202105050,BAL,SEA,2021/05/05,0,0
SEA202105130,CLE,SEA,2021/05/13,0,0
SEA202105140,CLE,SEA,2021/05/14,2,0
SEA202105150,CLE,SEA,2021/05/15,1,2
SEA202105160,CLE,SEA,2021/05/16,0,0
SEA202105170,DET,SEA,2021/05/17,1,0
SEA202105180,DET,SEA,2021/05/18,2,0
SEA202105190,DET,SEA,2021/05/19,1,0
SEA202105270,TEX,SEA,2021/05/27,0,0
SEA202105280,TEX,SEA,2021/05/28,0,0
SEA202105290,TEX,SEA,2021/05/29,1,1
SEA202105300,TEX,SEA,2021/05/30,0,0
SEA202105310,OAK,SEA,2021/05/31,1,2
SEA202106010,OAK,SEA,2021/06/01,2,0
SEA202106020,OAK,SEA,2021/06/02,1,0
SEA202106140,MIN,SEA,2021/06/14,0,1
SEA202106150,MIN,SEA,2021/06/15,0,1
SEA202106160,MIN,SEA,2021/06/16,0,0
SEA202106170,TBA,SEA,2021/06/17,0,2
SEA202106180,TBA,SEA,2021/06/18,0,0
SEA202106190,TBA,SEA,2021/06/19,0,1
SEA202106200,TBA,SEA,2021/06/20,0,4
SEA202106220,COL,SEA,2021/06/22,0,1
SEA202106230,COL,SEA,2021/06/23,0,1
SEA202107020,TEX,SEA,2021/07/02,0,1
SEA202107030,TEX,SEA,2021/07/03,0,0
SEA202107040,TEX,SEA,2021/07/04,0,0
SEA202107060,NYA,SEA,2021/07/06,0,0
SEA202107070,NYA,SEA,2021/07/07,0,0
SEA202107080,NYA,SEA,2021/07/08,0,1
SEA202107090,ANA,SEA,2021/07/09,0,4
SEA202107100,ANA,SEA,2021/07/10,0,0
SEA202107110,ANA,SEA,2021/07/11,3,0
SEA202107220,OAK,SEA,2021/07/22,0,0
SEA202107230,OAK,SEA,2021/07/23,0,0
SEA202107240,OAK,SEA,2021/07/24,0,1
SEA202107250,OAK,SEA,2021/07/25,0,0
SEA202107260,HOU,SEA,2021/07/26,0,4
SEA202107270,HOU,SEA,2021/07/27,0,2
SEA202107280,HOU,SEA,2021/07/28,0,0
SEA202108100,TEX,SEA,2021/08/10,2,1
SEA202108110,TEX,SEA,2021/08/11,0,1
SEA202108120,TEX,SEA,2021/08/12,0,0
SEA202108130,TOR,SEA,2021/08/13,0,1
SEA202108140,TOR,SEA,2021/08/14,0,3
SEA202108150,TOR,SEA,2021/08/15,1,0
SEA202108260,KCA,SEA,2021/08/26,0,0
SEA202108270,KCA,SEA,2021/08/27,2,1
SEA202108280,KCA,SEA,2021/08/28,1,1
SEA202108290,KCA,SEA,2021/08/29,0,0
SEA202108300,HOU,SEA,2021/08/30,0,0
SEA202108310,HOU,SEA,2021/08/31,0,4
SEA202109010,HOU,SEA,2021/09/01,0,0
SEA202109100,ARI,SEA,2021/09/10,0,0
SEA202109110,ARI,SEA,2021/09/11,0,0
SEA202109120,ARI,SEA,2021/09/12,0,2
SEA202109130,BOS,SEA,2021/09/13,0,0
SEA202109140,BOS,SEA,2021/09/14,1,2
SEA202109150,BOS,SEA,2021/09/15,6,1
SEA202109270,OAK,SEA,2021/09/27,0,0
SEA202109280,OAK,SEA,2021/09/28,0,0
SEA202109290,OAK,SEA,2021/09/29,0,1
SEA202110010,ANA,SEA,2021/10/01,0,0
SEA202110020,ANA,SEA,2021/10/02,0,3
SEA202110030,ANA,SEA,2021/10/03,0,0
SEA202204150,HOU,SEA,2022/04/15,0,2
SEA202204160,HOU,SEA,2022/04/16,0,0
SEA202204170,HOU,SEA,2022/04/17,0,0
SEA202204190,TEX,SEA,2022/04/19,0,0
SEA202204200,TEX,SEA,2022/04/20,2,0
SEA202204210,TEX,SEA,2022/04/21,2,0
SEA202204220,KCA,SEA,2022/04/22,0,0
SEA202204230,KCA,SEA,2022/04/23,0,6
SEA202204240,KCA,SEA,2022/04/24,0,1
SEA202205050,TBA,SEA,2022/05/05,0,0
SEA202205060,TBA,SEA,2022/05/06,3,1
SEA202205070,TBA,SEA,2022/05/07,0,1
SEA202205080,TBA,SEA,2022/05/08,0,1
SEA202205090,PHI,SEA,2022/05/09,0,0
SEA202205100,PHI,SEA,2022/05/10,1,0
SEA202205110,PHI,SEA,2022/05/11,0,0
SEA202205230,OAK,SEA,2022/05/23,0,0
SEA202205240,OAK,SEA,2022/05/24,0,0
SEA202205250,OAK,SEA,2022/05/25,1,0
SEA202205270,HOU,SEA,2022/05/27,0,0
SEA202205280,HOU,SEA,2022/05/28,0,0
SEA202205290,HOU,SEA,2022/05/29,0,0
SEA202206100,BOS,SEA,2022/06/10,0,0
SEA202206110,BOS,SEA,2022/06/11,1,2
SEA202206120,BOS,SEA,2022/06/12,0,0
SEA202206130,MIN,SEA,2022/06/13,0,0
SEA202206140,MIN,SEA,2022/06/14,0,0
SEA202206150,MIN,SEA,2022/06/15,1,0
SEA202206160,ANA,SEA,2022/06/16,0,0
SEA202206170,ANA,SEA,2022/06/17,0,0
SEA202206181,ANA,SEA,2022/06/18,2,0
SEA202206182,ANA,SEA,2022/06/18,0,0
SEA202206190,ANA,SEA,2022/06/19,0,0
SEA202206270,BAL,SEA,2022/06/27,1,0
SEA202206280,BAL,SEA,2022/06/28,0,2
SEA202206290,BAL,SEA,2022/06/29,0,0
SEA202206300,OAK,SEA,2022/06/30,1,0
SEA202207010,OAK,SEA,2022/07/01,0,0
SEA202207020,OAK,SEA,2022/07/02,0,1
SEA202207030,OAK,SEA,2022/07/03,0,0
SEA202207070,TOR,SEA,2022/07/07,0,0
SEA202207080,TOR,SEA,2022/07/08,0,3
SEA202207090,TOR,SEA,2022/07/09,0,0
SEA202207100,TOR,SEA,2022/07/10,0,2
SEA202207220,HOU,SEA,2022/07/22,0,0
SEA202207230,HOU,SEA,2022/07/23,0,0
SEA202207240,HOU,SEA,2022/07/24,0,0
SEA202207250,TEX,SEA,2022/07/25,1,0
SEA202207260,TEX,SEA,2022/07/26,1,2
SEA202207270,TEX,SEA,2022/07/27,0,0
SEA202208050,ANA,SEA,2022/08/05,1,0
SEA202208061,ANA,SEA,2022/08/06,0,0
SEA202208062,ANA,SEA,2022/08/06,2,0
SEA202208070,ANA,SEA,2022/08/07,0,0
SEA202208080,NYA,SEA,2022/08/08,2,1
SEA202208090,NYA,SEA,2022/08/09,0,1
SEA202208100,NYA,SEA,2022/08/10,0,0
SEA202208230,WAS,SEA,2022/08/23,1,0
SEA202208240,WAS,SEA,2022/08/24,2,0
SEA202208250,CLE,SEA,2022/08/25,0,0
SEA202208260,CLE,SEA,2022/08/26,0,1
SEA202208270,CLE,SEA,2022/08/27,0,0
SEA202208280,CLE,SEA,2022/08/28,0,0
SEA202209050,CHA,SEA,2022/09/05,0,1
SEA202209060,CHA,SEA,2022/09/06,0,2
SEA202209070,CHA,SEA,2022/09/07,2,0
SEA202209090,ATL,SEA,2022/09/09,0,0
SEA202209100,ATL,SEA,2022/09/10,0,0
SEA202209110,ATL,SEA,2022/09/11,5,2
SEA202209130,SDN,SEA,2022/09/13,1,0
SEA202209140,SDN,SEA,2022/09/14,0,0
SEA202209270,TEX,SEA,2022/09/27,0,0
SEA202209280,TEX,SEA,2022/09/28,0,0
SEA202209290,TEX,SEA,2022/09/29,1,2
SEA202209300,OAK,SEA,2022/09/30,0,1
SEA202210010,OAK,SEA,2022/10/01,0,2
SEA202210020,OAK,SEA,2022/10/02,4,3
SEA202210030,DET,SEA,2022/10/03,0,0
SEA202210041,DET,SEA,2022/10/04,1,2
SEA202210042,DET,SEA,2022/10/04,0,0
SEA202210050,DET,SEA,2022/10/05,0,1
SEA202303300,CLE,SEA,2023/03/30,0,3
SEA202303310,CLE,SEA,2023/03/31,0,0
SEA202304010,CLE,SEA,2023/04/01,0,0
SEA202304020,CLE,SEA,2023/04/02,1,0
SEA202304030,ANA,SEA,2023/04/03,1,0
SEA202304040,ANA,SEA,2023/04/04,0,0
SEA202304050,ANA,SEA,2023/04/05,0,0
SEA202304140,COL,SEA,2023/04/14,0,0
SEA202304150,COL,SEA,2023/04/15,0,0
SEA202304160,COL,SEA,2023/04/16,0,0
SEA202304170,MIL,SEA,2023/04/17,1,0
SEA202304180,MIL,SEA,2023/04/18,1,0
SEA202304190,MIL,SEA,2023/04/19,0,1
SEA202304210,SLN,SEA,2023/04/21,0,0
SEA202304220,SLN,SEA,2023/04/22,1,0
SEA202304230,SLN,SEA,2023/04/23,0,0
SEA202305050,HOU,SEA,2023/05/05,2,0
SEA202305060,HOU,SEA,2023/05/06,2,7
SEA202305070,HOU,SEA,2023/05/07,0,0
SEA202305080,TEX,SEA,2023/05/08,0,0
SEA202305090,TEX,SEA,2023/05/09,0,1
SEA202305100,TEX,SEA,2023/05/10,0,0
SEA202305220,OAK,SEA,2023/05/22,0,3
SEA202305230,OAK,SEA,2023/05/23,0,0
SEA202305240,OAK,SEA,2023/05/24,0,0
SEA202305250,OAK,SEA,2023/05/25,0,1
SEA202305260,PIT,SEA,2023/05/26,0,0
SEA202305270,PIT,SEA,2023/05/27,0,0
SEA202305280,PIT,SEA,2023/05/28,0,3
SEA202305290,NYA,SEA,2023/05/29,1,0
SEA202305300,NYA,SEA,2023/05/30,2,0
SEA202305310,NYA,SEA,2023/05/31,0,1
SEA202306120,MIA,SEA,2023/06/12,0,1
SEA202306130,MIA,SEA,2023/06/13,0,1
SEA202306140,MIA,SEA,2023/06/14,0,1
SEA202306160,CHA,SEA,2023/06/16,0,0
SEA202306170,CHA,SEA,2023/06/17,1,0
SEA202306180,CHA,SEA,2023/06/18,0,3
SEA202306260,WAS,SEA,2023/06/26,1,2
SEA202306270,WAS,SEA,2023/06/27,3,0
SEA202306280,WAS,SEA,2023/06/28,0,0
SEA202306300,TBA,SEA,2023/06/30,3,0
SEA202307010,TBA,SEA,2023/07/01,0,2
SEA202307020,TBA,SEA,2023/07/02,0,0
SEA202307140,DET,SEA,2023/07/14,0,1
SEA202307150,DET,SEA,2023/07/15,0,0
SEA202307160,DET,SEA,2023/07/16,0,0
SEA202307170,MIN,SEA,2023/07/17,3,0
SEA202307180,MIN,SEA,2023/07/18,2,0
SEA202307190,MIN,SEA,2023/07/19,2,0
