home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
COL,right,Top-Right,1,15,0.9333333333333333,0.969096354481584,-0.035763021148250695
COL,top,OZ,0,473,0.4587737843551797,0.3038637861449306,0.1549099982102491
COL,top,OZ,1,55,0.4,0.29142560138736323,0.10857439861263679
COL,top,Top-Left,0,158,0.930379746835443,0.9649474618293712,-0.03456771499392819
COL,top,Top-Left,1,19,1.0,0.963402654895797,0.03659734510420298
COL,top,Top-Right,0,122,0.9590163934426229,0.9697467262693973,-0.01073033282677438
COL,top,Top-Right,1,13,0.9230769230769231,0.9676575075546161,-0.044580584477692975
CWS,bottom,Bottom-Left,0,125,0.904,0.9702430386628639,-0.06624303866286385
CWS,bottom,Bottom-Left,1,21,0.9047619047619048,0.9673827414318965,-0.06262083666999174
CWS,bottom,Bottom-Right,0,151,0.8543046357615894,0.9604332471243048,-0.10612861136271534
CWS,bottom,Bottom-Right,1,13,0.8461538461538461,0.9599468402816573,-0.11379299412781119
CWS,bottom,OZ,0,554,0.47653429602888087,0.31133876285998063,0.16519553316890023
CWS,bottom,OZ,1,70,0.42857142857142855,0.30046614974557756,0.128105278825851
