season,game_pk,game_date,home_team,away_team,top1_elapsed_seconds,visitor_batters_top1,visitor_pitches_top1,n_empty_top1,n_on_top1,home_starter_id,visiting_starter_id,home_runs_bottom1,home_tempo_be,home_tempo_ro,visiting_starter_tempo_be,visiting_starter_tempo_ro,top1_est_seconds,top1_elapsed_seconds_final
2024,745997,2024-04-30,MIL,TB,,3,9,9,0,642547,641302,0,14.698,14.698,13.881,13.881,132.282,132.282
2024,745831,2024-04-30,NYM,CHC,,3,13,9,4,640455,665871,0,13.43,13.43,14.524,14.524,174.59,174.59
2024,745673,2024-04-30,OAK,PIT,,5,26,22,4,622072,656605,0,13.04,13.04,12.125,12.125,339.03999999999996,339.03999999999996
2024,745426,2024-04-30,SD,CIN,,3,10,10,0,506433,607259,0,17.568,17.568,15.009,15.009,175.68,175.68
2024,745260,2024-04-30,SEA,ATL,,4,18,12,6,622491,625643,0,12.93,12.93,14.329,14.329,232.74,232.74
2024,745018,2024-04-30,TEX,WSH,,5,16,5,11,592351,669022,0,15.727,15.727,15.961,15.961,251.632,251.632
2024,744942,2024-04-30,TOR,KC,,3,6,3,3,621244,666142,0,14.948,14.948,14.843,14.843,89.688,89.688
2024,747211,2024-04-29,AZ,LAD,,4,19,9,10,674072,572020,0,17.231,17.231,13.889,13.889,327.389,327.389
2024,747046,2024-04-29,BAL,NYY,,4,15,9,6,680570,657376,0,14.059,14.059,14.617,14.617,210.885,210.885
2024,746804,2024-04-29,CWS,MIN,,3,15,15,0,676979,657746,0,14.257,14.257,14.179,14.179,213.855,213.855
2024,746236,2024-04-29,LAA,PHI,,6,23,4,19,656288,650911,0,16.19,16.19,13.631,13.631,372.37,372.37
2024,746074,2024-04-29,MIA,WSH,,3,19,19,0,669432,663623,0,13.147,13.147,14.217,14.217,249.793,249.793
2024,745999,2024-04-29,MIL,TB,,5,23,4,19,669060,686752,0,14.264,14.264,15.053,15.053,328.07199999999995,328.07199999999995
2024,745832,2024-04-29,NYM,CHC,,3,16,16,0,622663,592791,0,13.421,13.421,14.661,14.661,214.736,214.736
2024,745672,2024-04-29,OAK,PIT,,6,26,5,21,671212,663559,0,15.419,15.419,15.51,15.51,400.894,400.894
2024,745427,2024-04-29,SD,CIN,,4,19,19,0,663362,666157,0,16.384,16.384,14.399,14.399,311.296,311.296
2024,745263,2024-04-29,SEA,ATL,,3,14,14,0,682243,608331,0,16.603,16.603,15.606,15.606,232.442,232.442
2024,744945,2024-04-29,TOR,KC,,6,21,7,14,684320,680742,0,16.861,16.861,,,354.081,354.081
2024,747125,2024-04-28,ATL,CLE,,4,21,18,3,693821,594902,0,12.681,12.681,12.955,12.955,266.301,266.301
2024,747045,2024-04-28,BAL,OAK,,3,13,13,0,544150,621112,0,15.483,15.483,15.582,15.582,201.279,201.279
2024,746967,2024-04-28,BOS,CHC,,3,15,15,0,656557,669713,0,13.4,13.4,15.005,15.005,201.0,201.0
2024,746805,2024-04-28,CWS,TB,,5,19,9,10,607200,641793,0,13.449,13.449,14.752,14.752,255.531,255.531
2024,746561,2024-04-28,COL,HOU,,5,18,11,7,596295,664285,0,13.374,13.374,16.377,16.377,240.73200000000003,240.73200000000003
2024,746483,2024-04-28,DET,KC,,5,16,3,13,669373,608379,0,12.926,12.926,13.14,13.14,206.816,206.816
2024,746237,2024-04-28,LAA,MIN,,3,15,15,0,672282,641154,0,14.815,14.815,13.613,13.613,222.225,222.225
2024,746077,2024-04-28,MIA,WSH,,3,9,9,0,677960,571578,0,13.27,13.27,13.881,13.881,119.42999999999999,119.42999999999999
2024,746001,2024-04-28,MIL,NYY,,4,16,16,0,668964,573186,0,13.634,13.634,13.875,13.875,218.144,218.144
2024,745834,2024-04-28,NYM,STL,,5,26,6,20,500779,458681,0,15.639,15.639,15.326,15.326,406.614,406.614
2024,745428,2024-04-28,SD,PHI,,5,20,1,19,650633,592836,0,14.724,14.724,12.675,12.675,294.48,294.48
2024,745349,2024-04-28,SF,PIT,,4,15,5,10,676775,683003,0,14.673,14.673,15.659,15.659,220.09499999999997,220.09499999999997
2024,745265,2024-04-28,SEA,AZ,,3,9,9,0,669302,694297,0,15.153,15.153,15.744,15.744,136.377,136.377
2024,745022,2024-04-28,TEX,CIN,,3,9,9,0,641540,671096,0,12.96,12.96,14.385,14.385,116.64000000000001,116.64000000000001
2024,744947,2024-04-28,TOR,LAD,,3,11,11,0,592332,675627,0,15.849,15.849,14.632,14.632,174.339,174.339
2024,747131,2024-04-27,ATL,CLE,,5,19,14,5,450203,676440,0,14.074,14.074,15.372,15.372,267.406,267.406
2024,747052,2024-04-27,BAL,OAK,,3,11,11,0,608344,676664,0,13.423,13.423,17.433,17.433,147.653,147.653
2024,746971,2024-04-27,BOS,CHC,,5,24,10,14,670174,676962,0,15.696,15.696,15.08,15.08,376.704,376.704
2024,746803,2024-04-27,CWS,TB,,3,12,1,11,686563,650644,0,14.446,14.446,13.461,13.461,173.352,173.352
2024,746560,2024-04-27,COL,HOU,,3,10,10,0,615698,669854,0,12.78,12.78,13.143,13.143,127.8,127.8
2024,746484,2024-04-27,DET,KC,,6,23,1,22,663554,663903,0,13.755,13.755,13.041,13.041,316.365,316.365
2024,746245,2024-04-27,LAA,MIN,,6,27,6,21,667755,663978,0,15.176,15.176,14.58,14.58,409.752,409.752
2024,746075,2024-04-27,MIA,WSH,,3,14,14,0,665795,680730,0,14.067,14.067,17.045,17.045,196.938,196.938
2024,745998,2024-04-27,MIL,NYY,,7,24,5,19,605452,607074,0,17.494,17.494,14.945,14.945,419.856,419.856
2024,745833,2024-04-27,NYM,STL,,9,32,7,25,605288,543243,0,13.426,13.426,16.308,16.308,429.63199999999995,429.63199999999995
2024,745425,2024-04-27,SD,PHI,,5,17,13,4,656302,624133,0,15.569,15.569,14.184,14.184,264.673,264.673
2024,745350,2024-04-27,SF,PIT,,3,15,15,0,663855,527048,0,16.417,16.417,13.752,13.752,246.25500000000002,246.25500000000002
2024,745266,2024-04-27,SEA,AZ,,3,12,12,0,669923,677944,0,16.158,16.158,16.718,16.718,193.89600000000002,193.89600000000002
2024,745020,2024-04-27,TEX,CIN,,3,10,10,0,547179,668881,0,14.18,14.18,13.424,13.424,141.8,141.8
2024,744946,2024-04-27,TOR,LAD,,5,19,10,9,579328,607192,0,16.047,16.047,15.008,15.008,304.89300000000003,304.89300000000003
2024,747129,2024-04-26,ATL,CLE,,5,19,16,3,519242,671106,0,14.014,14.014,11.516,11.516,266.26599999999996,266.26599999999996
2024,747050,2024-04-26,BAL,OAK,,6,21,13,8,669203,548389,0,16.328,16.328,14.294,14.294,342.888,342.888
2024,746972,2024-04-26,BOS,CHC,,4,13,1,12,676710,684007,0,15.164,15.164,16.582,16.582,197.13199999999998,197.13199999999998
2024,746808,2024-04-26,CWS,TB,,4,10,2,8,623167,621107,0,15.952,15.952,13.863,13.863,159.52,159.52
2024,746482,2024-04-26,DET,KC,,3,11,11,0,681857,607625,0,14.338,14.338,13.153,13.153,157.718,157.718
2024,746243,2024-04-26,LAA,MIN,,3,14,14,0,663776,641927,0,15.749,15.749,13.468,13.468,220.48600000000002,220.48600000000002
2024,746078,2024-04-26,MIA,WSH,,3,13,13,0,687424,592866,0,,,13.227,13.227,,
2024,746000,2024-04-26,MIL,NYY,,4,13,13,0,607067,661563,0,15.106,15.106,14.411,14.411,196.378,196.378
2024,745835,2024-04-26,NYM,STL,,3,11,10,1,676130,571945,0,14.68,14.68,12.601,12.601,161.48000000000002,161.48000000000002
2024,745424,2024-04-26,SD,PHI,,7,26,13,13,605397,605400,0,14.579,14.579,16.377,16.377,379.05400000000003,379.05400000000003
2024,745347,2024-04-26,SF,PIT,,5,19,10,9,690986,682990,0,12.793,12.793,12.764,12.764,243.067,243.067
2024,745269,2024-04-26,SEA,AZ,,3,12,4,8,676106,668678,0,14.75,14.75,14.525,14.525,177.0,177.0
2024,745025,2024-04-26,TEX,CIN,,6,26,9,17,543135,668933,0,14.434,14.434,15.702,15.702,375.284,375.284
2024,744949,2024-04-26,TOR,LAD,,4,15,11,4,605135,694813,0,17.011,17.011,13.371,13.371,255.16499999999996,255.16499999999996
2024,746887,2024-04-25,CHC,HOU,,5,22,4,18,665871,434378,0,14.524,14.524,16.978,16.978,319.52799999999996,319.52799999999996
2024,746724,2024-04-25,CIN,PHI,,3,15,10,5,607259,554430,0,15.009,15.009,14.48,14.48,225.135,225.135
2024,746646,2024-04-25,CLE,BOS,,4,14,9,5,663474,502624,0,14.487,14.487,12.958,12.958,202.818,202.818
2024,746564,2024-04-25,COL,SD,,5,22,14,8,641712,681190,0,14.415,14.415,15.669,15.669,317.13,317.13
2024,746320,2024-04-25,KC,TOR,,3,15,15,0,666142,621244,0,14.843,14.843,14.948,14.948,222.645,222.645
2024,745918,2024-04-25,MIN,CWS,,3,13,13,0,680573,647336,0,14.36,14.36,14.175,14.175,186.68,186.68
2024,745755,2024-04-25,NYY,OAK,,3,8,8,0,641482,622072,0,13.035,13.035,13.04,13.04,104.28,104.28
2024,745512,2024-04-25,PIT,MIL,,4,14,14,0,656605,642547,0,12.125,12.125,14.698,14.698,169.75,169.75
2024,745027,2024-04-25,TEX,SEA,,5,14,7,7,571760,622491,0,13.639,13.639,12.93,12.93,190.946,190.946
2024,744867,2024-04-25,WSH,LAD,,3,10,10,0,669022,808967,0,15.961,15.961,14.577,14.577,159.61,159.61
2024,747132,2024-04-24,ATL,MIA,,3,13,13,0,625643,664350,0,14.329,14.329,13.756,13.756,186.27700000000002,186.27700000000002
2024,746889,2024-04-24,CHC,HOU,,3,9,9,0,592791,681293,0,14.661,14.661,15.153,15.153,131.94899999999998,131.94899999999998
2024,746725,2024-04-24,CIN,PHI,,4,10,8,2,666157,605513,0,14.399,14.399,16.016,16.016,143.98999999999998,143.98999999999998
2024,746649,2024-04-24,CLE,BOS,,5,14,8,6,471911,681867,0,14.667,14.667,11.633,11.633,205.338,205.338
2024,746567,2024-04-24,COL,SD,,8,36,4,32,621389,663362,0,12.715,12.715,16.384,16.384,457.74,457.74
2024,746317,2024-04-24,KC,TOR,,3,12,12,0,679525,684320,0,15.135,15.135,16.861,16.861,181.62,181.62
2024,746244,2024-04-24,LAA,BAL,,5,19,4,15,542881,665152,0,13.924,13.924,15.465,15.465,264.556,264.556
2024,745919,2024-04-24,MIN,CWS,,3,13,13,0,657746,676979,0,14.179,14.179,14.257,14.257,184.327,184.327
2024,745753,2024-04-24,NYY,OAK,,5,27,18,9,657376,671212,0,14.617,14.617,15.419,15.419,394.659,394.659
2024,745513,2024-04-24,PIT,MIL,,3,9,5,4,676596,669060,0,12.603,12.603,14.264,14.264,113.42699999999999,113.42699999999999
2024,745346,2024-04-24,SF,NYM,,5,22,12,10,676254,640455,0,14.821,14.821,13.43,13.43,326.062,326.062
2024,745188,2024-04-24,STL,AZ,,5,16,2,14,502043,656756,0,16.202,16.202,16.119,16.119,259.232,259.232
2024,745099,2024-04-24,TB,DET,,5,23,6,17,542888,656427,0,16.703,16.703,15.001,15.001,384.169,384.169
2024,745028,2024-04-24,TEX,SEA,,5,31,4,27,592351,682243,0,15.727,15.727,16.603,16.603,487.53700000000003,487.53700000000003
2024,744864,2024-04-24,WSH,LAD,,6,25,9,16,663623,689017,0,14.217,14.217,13.616,13.616,355.425,355.425
2024,747130,2024-04-23,ATL,MIA,,3,11,11,0,608331,669432,0,15.606,15.606,13.147,13.147,171.666,171.666
2024,746888,2024-04-23,CHC,HOU,,4,14,10,4,696136,641585,0,15.392,15.392,15.53,15.53,215.488,215.488
2024,746722,2024-04-23,CIN,PHI,,5,13,11,2,671096,650911,0,14.385,14.385,13.631,13.631,187.005,187.005
2024,746647,2024-04-23,CLE,BOS,,4,21,17,4,594902,656557,0,12.955,12.955,13.4,13.4,272.055,272.055
2024,746566,2024-04-23,COL,SD,,6,22,9,13,663372,650633,0,14.971,14.971,14.724,14.724,329.36199999999997,329.36199999999997
2024,746321,2024-04-23,KC,TOR,,4,18,10,8,608379,592332,0,13.14,13.14,15.849,15.849,236.52,236.52
2024,746246,2024-04-23,LAA,BAL,,4,16,13,3,656288,680570,0,16.19,16.19,14.059,14.059,259.04,259.04
2024,745917,2024-04-23,MIN,CWS,,4,18,13,5,641154,607200,0,13.613,13.613,13.449,13.449,245.034,245.034
2024,745754,2024-04-23,NYY,OAK,,5,23,14,9,573186,621112,0,13.875,13.875,15.582,15.582,319.125,319.125
2024,745516,2024-04-23,PIT,MIL,,4,20,9,11,663559,668964,0,15.51,15.51,13.634,13.634,310.2,310.2
2024,745348,2024-04-23,SF,NYM,,3,8,8,0,657277,622663,0,12.921,12.921,13.421,13.421,103.368,103.368
2024,745193,2024-04-23,STL,AZ,,3,16,16,0,571927,674072,0,12.195,12.195,17.231,17.231,195.12,195.12
2024,745102,2024-04-23,TB,DET,,4,16,8,8,686752,628317,0,15.053,15.053,16.288,16.288,240.848,240.848
2024,745026,2024-04-23,TEX,SEA,,5,17,12,5,641540,669302,0,12.96,12.96,15.153,15.153,220.32000000000002,220.32000000000002
2024,744863,2024-04-23,WSH,LAD,,5,22,14,8,571578,572020,0,13.881,13.881,13.889,13.889,305.382,305.382
2024,747134,2024-04-22,ATL,MIA,,5,10,2,8,693821,677960,0,12.681,12.681,13.27,13.27,126.80999999999999,126.80999999999999
2024,746723,2024-04-22,CIN,PHI,,3,12,12,0,668881,624133,0,13.424,13.424,14.184,14.184,161.088,161.088
2024,746565,2024-04-22,COL,SD,,4,24,7,17,596295,656302,0,13.374,13.374,15.569,15.569,320.976,320.976
2024,746319,2024-04-22,KC,TOR,,4,17,7,10,663903,579328,0,13.041,13.041,16.047,16.047,221.697,221.697
2024,746242,2024-04-22,LAA,BAL,,4,18,15,3,672282,544150,0,14.815,14.815,15.483,15.483,266.67,266.67
2024,745916,2024-04-22,MIN,CWS,,3,13,13,0,663978,686563,0,14.58,14.58,14.446,14.446,189.54,189.54
2024,745757,2024-04-22,NYY,OAK,,3,9,8,1,607074,676664,0,14.945,14.945,17.433,17.433,134.505,134.505
2024,745519,2024-04-22,PIT,MIL,,3,15,15,0,683003,605452,0,15.659,15.659,17.494,17.494,234.88500000000002,234.88500000000002
2024,745351,2024-04-22,SF,NYM,,3,9,9,0,676775,500779,0,14.673,14.673,15.639,15.639,132.057,132.057
2024,745191,2024-04-22,STL,AZ,,4,12,7,5,458681,694297,0,15.326,15.326,15.744,15.744,183.912,183.912
2024,745107,2024-04-22,TB,DET,,4,9,9,0,641793,669373,0,14.752,14.752,12.926,12.926,132.768,132.768
2024,747133,2024-04-21,ATL,TEX,,3,18,18,0,670241,547179,0,,,14.18,14.18,,
2024,746894,2024-04-21,CHC,MIA,,3,16,16,0,543294,665795,0,14.097,14.097,14.067,14.067,225.552,225.552
2024,746727,2024-04-21,CIN,LAA,,5,27,10,17,608718,667755,0,11.118,11.118,15.176,15.176,300.18600000000004,300.18600000000004
2024,746652,2024-04-21,CLE,OAK,,3,10,10,0,676440,548389,0,15.372,15.372,14.294,14.294,153.72,153.72
2024,746572,2024-04-21,COL,SEA,,3,15,15,0,663567,676106,0,15.649,15.649,14.75,14.75,234.73499999999999,234.73499999999999
2024,746568,2024-04-21,COL,SEA,,5,18,5,13,615698,669923,0,12.78,12.78,16.158,16.158,230.04,230.04
2024,746316,2024-04-21,KC,BAL,,3,10,10,0,607625,608344,0,13.153,13.153,13.423,13.423,131.53,131.53
2024,746154,2024-04-21,LAD,NYM,,3,8,8,0,607192,605288,0,15.008,15.008,13.426,13.426,120.064,120.064
2024,745920,2024-04-21,MIN,DET,,7,39,6,33,686973,663554,0,12.763,12.763,13.755,13.755,497.75699999999995,497.75699999999995
2024,745759,2024-04-21,NYY,TB,,4,24,17,7,661563,650644,0,14.411,14.411,13.461,13.461,345.864,345.864
2024,745588,2024-04-21,PHI,CWS,,5,12,11,1,605400,680897,0,16.377,16.377,15.846,15.846,196.524,196.524
2024,745514,2024-04-21,PIT,BOS,,5,27,7,20,527048,670174,0,13.752,13.752,15.696,15.696,371.30400000000003,371.30400000000003
2024,745434,2024-04-21,SD,TOR,,3,7,7,0,605397,605135,0,14.579,14.579,17.011,17.011,102.053,102.053
2024,745353,2024-04-21,SF,AZ,,3,13,10,3,663855,677944,0,16.417,16.417,16.718,16.718,213.42100000000002,213.42100000000002
2024,745192,2024-04-21,STL,MIL,,4,11,10,1,543243,607067,0,16.308,16.308,15.106,15.106,179.38799999999998,179.38799999999998
2024,744866,2024-04-21,WSH,HOU,,3,13,13,0,680730,686613,0,17.045,17.045,16.203,16.203,221.58500000000004,221.58500000000004
2024,747135,2024-04-20,ATL,TEX,,3,9,9,0,450203,543135,0,14.074,14.074,14.434,14.434,126.666,126.666
2024,746893,2024-04-20,CHC,MIA,,5,21,5,16,665871,666200,0,14.524,14.524,13.323,13.323,305.00399999999996,305.00399999999996
2024,746891,2024-04-20,CHC,MIA,,3,12,12,0,684007,682610,0,16.582,16.582,14.738,14.738,198.984,198.984
2024,746726,2024-04-20,CIN,LAA,,6,20,5,15,668933,663776,0,15.702,15.702,15.749,15.749,314.04,314.04
2024,746651,2024-04-20,CLE,OAK,,5,23,10,13,671106,622072,0,11.516,11.516,13.04,13.04,264.868,264.868
2024,746570,2024-04-20,COL,SEA,,4,23,17,6,641712,622491,0,14.415,14.415,12.93,12.93,331.54499999999996,331.54499999999996
2024,746324,2024-04-20,KC,BAL,,4,13,7,6,666142,669203,0,14.843,14.843,16.328,16.328,192.959,192.959
2024,746156,2024-04-20,LAD,NYM,,7,33,4,29,694813,676130,0,13.371,13.371,14.68,14.68,441.243,441.243
2024,745921,2024-04-20,MIN,DET,,3,14,14,0,641927,681857,0,13.468,13.468,14.338,14.338,188.552,188.552
2024,745760,2024-04-20,NYY,TB,,3,9,9,0,641482,621107,0,13.035,13.035,13.863,13.863,117.315,117.315
2024,745590,2024-04-20,PHI,CWS,,4,20,10,10,554430,647336,0,14.48,14.48,14.175,14.175,289.6,289.6
2024,745515,2024-04-20,PIT,BOS,,7,22,4,18,656605,676710,0,12.125,12.125,15.164,15.164,266.75,266.75
2024,745431,2024-04-20,SD,TOR,,6,22,11,11,681190,621244,0,15.669,15.669,14.948,14.948,344.718,344.718
2024,745354,2024-04-20,SF,AZ,,5,19,10,9,690986,668678,0,12.793,12.793,14.525,14.525,243.067,243.067
2024,745190,2024-04-20,STL,MIL,,5,18,15,3,571945,669084,0,12.601,12.601,12.998,12.998,226.818,226.818
2024,744865,2024-04-20,WSH,HOU,,4,14,6,8,592866,669854,0,13.227,13.227,13.143,13.143,185.178,185.178
2024,747136,2024-04-19,ATL,TEX,,4,13,13,0,519242,571760,0,14.014,14.014,13.639,13.639,182.182,182.182
2024,746892,2024-04-19,CHC,MIA,,3,10,10,0,592791,640462,0,14.661,14.661,15.546,15.546,146.60999999999999,146.60999999999999
2024,746729,2024-04-19,CIN,LAA,,3,10,10,0,666157,542881,0,14.399,14.399,13.924,13.924,143.98999999999998,143.98999999999998
2024,746650,2024-04-19,CLE,OAK,,4,18,18,0,663474,671212,0,14.487,14.487,15.419,15.419,260.766,260.766
2024,746325,2024-04-19,KC,BAL,,4,13,4,9,679525,665152,0,15.135,15.135,15.465,15.465,196.755,196.755
2024,746160,2024-04-19,LAD,NYM,,3,9,9,0,808967,640455,0,14.577,14.577,13.43,13.43,131.193,131.193
2024,745922,2024-04-19,MIN,DET,,4,11,9,2,657746,656427,0,14.179,14.179,15.001,15.001,155.969,155.969
2024,745758,2024-04-19,NYY,TB,,4,18,9,9,657376,641302,0,14.617,14.617,13.881,13.881,263.106,263.106
2024,745592,2024-04-19,PHI,CWS,,3,12,12,0,605513,676979,0,16.016,16.016,14.257,14.257,192.19199999999998,192.19199999999998
2024,745518,2024-04-19,PIT,BOS,,5,23,23,0,682990,678394,0,12.764,12.764,13.778,13.778,293.572,293.572
2024,745430,2024-04-19,SD,TOR,,4,16,16,0,663362,684320,0,16.384,16.384,16.861,16.861,262.144,262.144
2024,745352,2024-04-19,SF,AZ,,4,15,5,10,605483,656756,0,15.762,15.762,16.119,16.119,236.43,236.43
2024,745189,2024-04-19,STL,MIL,,3,6,6,0,502043,642547,0,16.202,16.202,14.698,14.698,97.21200000000002,97.21200000000002
2024,744872,2024-04-19,WSH,HOU,,3,16,16,0,669022,434378,0,15.961,15.961,16.978,16.978,255.376,255.376
2024,746970,2024-04-18,BOS,CLE,,3,9,9,0,657514,471911,0,14.83,14.83,14.667,14.667,133.47,133.47
2024,746485,2024-04-18,DET,TEX,,4,12,9,3,628317,683004,0,16.288,16.288,,,195.45600000000002,195.45600000000002
2024,745356,2024-04-18,SF,AZ,,5,20,3,17,657277,669194,0,12.921,12.921,14.96,14.96,258.41999999999996,258.41999999999996
2024,745104,2024-04-18,TB,LAA,,3,9,9,0,686752,656288,0,15.053,15.053,16.19,16.19,135.477,135.477
2024,747212,2024-04-17,AZ,CHC,,4,18,8,10,694297,696136,0,15.744,15.744,15.392,15.392,283.392,283.392
2024,747049,2024-04-17,BAL,MIN,,3,9,9,0,544150,641154,0,15.483,15.483,13.613,13.613,139.347,139.347
2024,746973,2024-04-17,BOS,CLE,,3,8,8,0,656557,594902,0,13.4,13.4,12.955,12.955,107.2,107.2
2024,746809,2024-04-17,CWS,KC,,5,22,10,12,607200,608379,0,13.449,13.449,13.14,13.14,295.87800000000004,295.87800000000004
2024,746807,2024-04-17,CWS,KC,,3,7,7,0,686563,663903,0,14.446,14.446,13.041,13.041,101.122,101.122
2024,746487,2024-04-17,DET,TEX,,6,22,2,20,669373,641540,0,12.926,12.926,12.96,12.96,284.37199999999996,284.37199999999996
2024,746401,2024-04-17,HOU,ATL,,4,20,1,19,641585,608331,0,15.53,15.53,15.606,15.606,310.59999999999997,310.59999999999997
2024,746159,2024-04-17,LAD,WSH,,7,28,5,23,689017,663623,0,13.616,13.616,14.217,14.217,381.248,381.248
2024,746076,2024-04-17,MIA,SF,,3,15,15,0,669432,676775,0,13.147,13.147,14.673,14.673,197.205,197.205
2024,746005,2024-04-17,MIL,SD,,3,15,15,0,669060,650633,0,14.264,14.264,14.724,14.724,213.95999999999998,213.95999999999998
2024,745836,2024-04-17,NYM,PIT,,3,11,4,7,622663,663559,0,13.421,13.421,15.51,15.51,147.631,147.631
2024,745671,2024-04-17,OAK,STL,,5,20,3,17,621112,571927,0,15.582,15.582,12.195,12.195,311.64,311.64
2024,745591,2024-04-17,PHI,COL,,5,24,3,21,650911,663372,0,13.631,13.631,14.971,14.971,327.144,327.144
2024,745267,2024-04-17,SEA,CIN,,3,13,13,0,682243,671096,0,16.603,16.603,14.385,14.385,215.83900000000003,215.83900000000003
2024,745105,2024-04-17,TB,LAA,,5,27,16,11,641793,672282,0,14.752,14.752,14.815,14.815,398.30400000000003,398.30400000000003
2024,744948,2024-04-17,TOR,NYY,,6,27,11,16,592332,573186,0,15.849,15.849,13.875,13.875,427.923,427.923
2024,747214,2024-04-16,AZ,CHC,,3,4,1,3,674072,543294,0,17.231,17.231,14.097,14.097,68.924,68.924
2024,747051,2024-04-16,BAL,MIN,,3,7,4,3,680570,663978,0,14.059,14.059,14.58,14.58,98.413,98.413
2024,746976,2024-04-16,BOS,CLE,,3,8,8,0,676477,676440,0,13.498,13.498,15.372,15.372,107.984,107.984
2024,746486,2024-04-16,DET,TEX,,3,9,9,0,663554,592351,0,13.755,13.755,15.727,15.727,123.795,123.795
2024,746400,2024-04-16,HOU,ATL,,3,8,4,4,686613,625643,0,16.203,16.203,14.329,14.329,129.624,129.624
2024,746157,2024-04-16,LAD,WSH,,5,16,6,10,669165,571578,0,,,13.881,13.881,,
2024,746081,2024-04-16,MIA,SF,,3,16,16,0,677960,663855,0,13.27,13.27,16.417,16.417,212.32,212.32
2024,746004,2024-04-16,MIL,SD,,9,30,6,24,489119,656302,0,11.261,11.261,15.569,15.569,337.83000000000004,337.83000000000004
2024,745837,2024-04-16,NYM,PIT,,4,22,8,14,500779,683003,0,15.639,15.639,15.659,15.659,344.058,344.058
2024,745674,2024-04-16,OAK,STL,,3,6,6,0,676664,458681,0,17.433,17.433,15.326,15.326,104.598,104.598
2024,745593,2024-04-16,PHI,COL,,3,12,12,0,624133,596295,0,14.184,14.184,13.374,13.374,170.208,170.208
2024,745270,2024-04-16,SEA,CIN,,3,16,16,0,669302,668881,0,15.153,15.153,13.424,13.424,242.448,242.448
2024,745108,2024-04-16,TB,LAA,,4,15,11,4,650644,667755,0,13.461,13.461,15.176,15.176,201.915,201.915
2024,744944,2024-04-16,TOR,NYY,,3,17,17,0,579328,607074,0,16.047,16.047,14.945,14.945,272.79900000000004,272.79900000000004
2024,747213,2024-04-15,AZ,CHC,,4,16,14,2,518876,676962,0,15.08,15.08,15.08,15.08,241.28,241.28
2024,747053,2024-04-15,BAL,MIN,,4,19,7,12,608344,686973,0,13.423,13.423,12.763,12.763,255.03699999999998,255.03699999999998
2024,746974,2024-04-15,BOS,CLE,,3,21,21,0,676710,675540,0,15.164,15.164,17.547,17.547,318.444,318.444
2024,746813,2024-04-15,CWS,KC,,3,11,11,0,680897,607625,0,15.846,15.846,13.153,13.153,174.306,174.306
2024,746488,2024-04-15,DET,TEX,,3,10,10,0,681857,547179,0,14.338,14.338,14.18,14.18,143.38,143.38
2024,746406,2024-04-15,HOU,ATL,,4,18,16,2,681293,670241,0,15.153,15.153,,,272.754,272.754
2024,746158,2024-04-15,LAD,WSH,,4,13,3,10,607192,680730,0,15.008,15.008,17.045,17.045,195.10399999999998,195.10399999999998
2024,746080,2024-04-15,MIA,SF,,3,14,10,4,665795,690986,0,14.067,14.067,12.793,12.793,196.93800000000002,196.93800000000002
2024,746002,2024-04-15,MIL,SD,,3,9,9,0,605452,605397,0,17.494,17.494,14.579,14.579,157.446,157.446
2024,745840,2024-04-15,NYM,PIT,,3,15,15,0,605288,527048,0,13.426,13.426,13.752,13.752,201.39000000000001,201.39000000000001
2024,745677,2024-04-15,OAK,STL,,6,20,8,12,548389,543243,0,14.294,14.294,16.308,16.308,285.88,285.88
2024,745597,2024-04-15,PHI,COL,,3,11,11,0,605400,615698,0,16.377,16.377,12.78,12.78,180.147,180.147
2024,745268,2024-04-15,SEA,CIN,,4,23,13,10,669923,593423,0,16.158,16.158,15.315,15.315,371.634,371.634
2024,745106,2024-04-15,TB,LAA,,5,14,3,11,621107,663776,0,13.863,13.863,15.749,15.749,194.082,194.082
2024,744951,2024-04-15,TOR,NYY,,3,10,10,0,605135,661563,0,17.011,17.011,14.411,14.411,170.10999999999999,170.10999999999999
2024,747216,2024-04-14,AZ,STL,,3,10,10,0,668678,571945,0,14.525,14.525,12.601,12.601,145.25,145.25
2024,747056,2024-04-14,BAL,MIL,,5,15,7,8,669203,607067,0,16.328,16.328,15.106,15.106,244.92,244.92
2024,746975,2024-04-14,BOS,LAA,,4,19,6,13,678394,542881,0,13.778,13.778,13.924,13.924,261.78200000000004,261.78200000000004
2024,746810,2024-04-14,CWS,CIN,,6,15,7,8,647336,668933,0,14.175,14.175,15.702,15.702,212.625,212.625
2024,746648,2024-04-14,CLE,NYY,,4,17,4,13,671106,641482,0,11.516,11.516,13.035,13.035,195.772,195.772
2024,746492,2024-04-14,DET,MIN,,5,16,8,8,656427,641927,0,15.001,15.001,13.468,13.468,240.016,240.016
2024,746404,2024-04-14,HOU,TEX,,4,21,11,10,664299,543135,0,15.802,15.802,14.434,14.434,331.842,331.842
2024,746164,2024-04-14,LAD,SD,,4,16,15,1,572020,506433,0,13.889,13.889,17.568,17.568,222.224,222.224
2024,746079,2024-04-14,MIA,ATL,,3,11,11,0,666200,450203,0,13.323,13.323,14.074,14.074,146.553,146.553
2024,745841,2024-04-14,NYM,KC,,3,16,16,0,676130,666142,0,14.68,14.68,14.843,14.843,234.88,234.88
