game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,inputtime,oscorer
ANA199708100,BAL,ANA,ANA01,1997/08/10,0,5:05,night,true,cousd901,kaisk901,hicke901,welkt901,"""""",pitches,75,fromrf,6,dry,none,cloudy,213,34060,benia001,jamem001,myerr001,,munse701
ANA199708190,NYA,ANA,ANA01,1997/08/19,0,7:05,night,true,hirsj901,millb901,joycj901,clara901,"""""",pitches,75,ltor,7,dry,none,night,180,22596,dickj001,welld001,,,munse701
ANA199708201,NYA,ANA,ANA01,1997/08/20,1,4:05,day,true,millb901,joycj901,clara901,hirsj901,"""""",pitches,88,tolf,8,dry,none,night,184,0,goodd001,hillk001,mendr001,,munse701
ANA199708202,NYA,ANA,ANA01,1997/08/20,2,7:50,night,true,joycj901,clara901,hirsj901,millb901,"""""",pitches,80,ltor,5,dry,none,night,204,32343,irabh001,langm001,rivem002,,munse701
ANA199708210,NYA,ANA,ANA01,1997/08/21,0,7:05,night,true,clara901,hirsj901,millb901,joycj901,"""""",pitches,75,fromcf,7,dry,none,night,251,27102,stanm003,harrp001,nelsj001,,munse701
ANA199708220,BOS,ANA,ANA01,1997/08/22,0,7:05,night,true,koscg901,barnl901,hendt901,morrd901,"""""",pitches,80,tolf,7,dry,none,night,205,24977,watsa001,sabeb001,perct001,,munse701
ANA199708230,BOS,ANA,ANA01,1997/08/23,0,1:05,day,true,barnl901,hendt901,morrd901,koscg901,"""""",pitches,85,ltor,8,dry,none,sunny,169,20994,dickj001,selea001,,,munse701
ANA199708240,BOS,ANA,ANA01,1997/08/24,0,1:06,day,true,hendt901,morrd901,koscg901,barnl901,"""""",pitches,84,tolf,12,dry,none,sunny,156,20733,waket001,hillk001,gordt001,,munse701
ANA199708260,CLE,ANA,ANA01,1997/08/26,0,7:05,night,true,reilm901,younl901,garcr901,fordd901,"""""",pitches,84,ltor,8,dry,none,night,187,21012,may-d002,plune001,,,munse701
ANA199708270,CLE,ANA,ANA01,1997/08/27,0,7:35,night,true,younl901,garcr901,fordd901,reilm901,"""""",pitches,80,ltor,4,dry,none,night,183,20140,wrigj002,watsa001,,,munse701
ANA199709010,COL,ANA,ANA01,1997/09/01,0,7:05,night,true,roe-r901,merrd901,scotd901,phild901,"""""",pitches,77,ltor,6,dry,none,night,175,19614,thomj005,watsa001,dipoj001,,munse701
ANA199709020,COL,ANA,ANA01,1997/09/02,0,7:05,night,true,merrd901,scotd901,phild901,roe-r901,"""""",pitches,84,tolf,3,dry,none,night,181,18266,astap001,dickj001,munom001,,munse701
ANA199709110,KCA,ANA,ANA01,1997/09/11,0,7:06,night,true,cobld901,mcclt901,cedeg901,johnm901,"""""",none,73,ltor,5,dry,none,night,176,14790,appik001,sprid001,montj002,,munse701
ANA199709120,KCA,ANA,ANA01,1997/09/12,0,7:05,night,true,mcclt901,cedeg901,johnm901,cobld901,"""""",pitches,71,ltor,4,dry,none,night,193,25259,harrp001,boner001,perct001,,munse701
ANA199709130,KCA,ANA,ANA01,1997/09/13,0,1:05,day,true,cedeg901,johnm901,cobld901,mcclt901,"""""",pitches,81,tolf,8,dry,none,sunny,300,16552,olsog001,delur001,bevib001,,munse701
ANA199709140,KCA,ANA,ANA01,1997/09/14,0,1:06,day,true,johnm901,cobld901,mcclt901,cedeg901,"""""",pitches,84,ltor,5,dry,none,overcast,186,15955,jamem001,servs001,perct001,,munse701
ANA199709150,MIN,ANA,ANA01,1997/09/15,0,7:05,night,true,younl901,garcr901,clara901,fordd901,"""""",pitches,74,tocf,3,dry,none,night,200,13696,harrp001,tromm001,,,munse701
ANA199709160,MIN,ANA,ANA01,1997/09/16,0,7:05,night,true,garcr901,clara901,fordd901,younl901,"""""",pitches,80,ltor,4,dry,none,night,204,14075,radkb001,hases001,,,munse701
ANA199709170,OAK,ANA,ANA01,1997/09/17,0,7:35,night,true,clara901,fordd901,younl901,garcr901,"""""",pitches,76,ltor,7,dry,none,night,199,16800,watsa001,ludwe001,,,munse701
ANA199709180,OAK,ANA,ANA01,1997/09/18,0,3:05,day,true,fordd901,younl901,garcr901,clara901,"""""",pitches,83,rtol,5,dry,none,sunny,195,26689,telgd001,dickj001,,,munse701
ANA199709250,TEX,ANA,ANA01,1997/09/25,0,9:05,night,true,hendt901,joycj901,mckej901,hirsj901,"""""",pitches,79,rtol,5,wet,none,overcast,195,21292,wittb001,dickj001,wettj001,,munse701
ANA199709260,TEX,ANA,ANA01,1997/09/26,0,9:05,night,true,joycj901,mckej901,hirsj901,hendt901,"""""",pitches,73,tolf,9,dry,none,sunny,165,17167,hellr001,holtm001,,,munse701
ANA199709270,TEX,ANA,ANA01,1997/09/27,0,7:05,night,true,mckej901,hirsj901,hendt901,joycj901,"""""",pitches,78,torf,5,dry,none,night,196,21676,perct001,santj001,,,munse701
ANA199709280,TEX,ANA,ANA01,1997/09/28,0,1:05,day,true,hirsj901,hendt901,joycj901,mckej901,"""""",pitches,81,tolf,10,dry,none,sunny,128,20458,burkj001,watsa001,,,munse701
ATL199704040,CHN,ATL,ATL02,1997/04/04,0,7:45,night,false,relic901,demud901,drecb901,darlg901,"""""",pitches,71,tolf,5,dry,none,night,174,45044,clonb001,adamt001,wohlm001,,
ATL199704050,CHN,ATL,ATL02,1997/04/05,0,9:05,night,false,demud901,drecb901,darlg901,relic901,,pitches,72,tocf,10,damp,showers,night,167,45698,smolj001,casil001,,,
ATL199704060,CHN,ATL,ATL02,1997/04/06,0,2:15,day,false,drecb901,darlg901,relic901,demud901,"""""",pitches,69,ltor,8,wet,none,cloudy,107,41318,maddg002,mulht001,,,
ATL199704080,HOU,ATL,ATL02,1997/04/08,0,7:40,night,false,hallt901,vanol901,monte901,crawj901,"""""",pitches,53,ltor,12,dry,none,night,168,31064,glavt001,hampm001,wohlm001,,
ATL199704090,HOU,ATL,ATL02,1997/04/09,0,7:40,night,false,vanol901,monte901,crawj901,hallt901,"""""",pitches,59,ltor,12,dry,none,night,228,33986,embra001,limaj001,,,
ATL199704100,HOU,ATL,ATL02,1997/04/10,0,7:35,night,false,monte901,crawj901,hallt901,vanol901,"""""",pitches,64,rtol,7,dry,none,night,178,33637,holtc001,smolj001,hudej001,,
ATL199704140,CIN,ATL,ATL02,1997/04/14,0,7:40,night,false,darlg901,relic901,demud901,mealj901,"""""",pitches,57,rtol,9,dry,none,night,202,31427,neagd001,schop001,,,
ATL199704150,CIN,ATL,ATL02,1997/04/15,0,7:40,night,false,vanol901,froeb901,ripps901,hirsm901,"""""",pitches,62,tocf,1,dry,none,night,132,31962,smolj001,merck001,,,
ATL199704160,CIN,ATL,ATL02,1997/04/16,0,1:10,day,false,froeb901,ripps901,hirsm901,vanol901,"""""",pitches,65,tocf,10,dry,none,sunny,136,38411,byrdp001,smilj001,,,
ATL199704250,SDN,ATL,ATL02,1997/04/25,0,7:40,night,false,relic901,demud901,mealj901,darlg901,"""""",pitches,66,ltor,14,dry,none,night,173,43376,neagd001,cunnw001,wohlm001,,
ATL199704260,SDN,ATL,ATL02,1997/04/26,0,7:12,night,false,demud901,mealj901,darlg901,relic901,"""""",pitches,53,rtol,15,wet,rain,night,176,45473,wohlm001,hofft001,,,
ATL199704270,SDN,ATL,ATL02,1997/04/27,0,1:11,day,false,mealj901,darlg901,relic901,demud901,"""""",pitches,56,rtol,15,damp,rain,overcast,76,36399,maddg002,valef001,,,
ATL199704280,LAN,ATL,ATL02,1997/04/28,0,7:35,night,false,darlg901,relic901,demud901,mealj901,"""""",pitches,65,ltor,10,wet,none,night,168,28357,glavt001,martr002,,,
ATL199704290,LAN,ATL,ATL02,1997/04/29,0,7:40,night,false,relic901,demud901,mealj901,darlg901,"""""",pitches,66,ltor,8,dry,none,night,190,35442,parkc002,wadet001,,,
ATL199705020,PIT,ATL,ATL02,1997/05/02,0,7:42,night,false,laynj901,wintm901,drecb901,danlk901,"""""",pitches,72,rtol,5,dry,none,night,146,37577,petec001,bielm001,loisr001,,
ATL199705030,PIT,ATL,ATL02,1997/05/03,0,7:11,night,false,wintm901,drecb901,danlk901,laynj901,"""""",pitches,66,ltor,15,dry,none,night,157,46602,loaie001,glavt001,rincr001,,
ATL199705040,PIT,ATL,ATL02,1997/05/04,0,1:12,day,false,drecb901,danlk901,laynj901,wintm901,"""""",pitches,63,ltor,19,dry,none,sunny,159,42037,wadet001,cordf001,wohlm001,,
ATL199705130,FLO,ATL,ATL02,1997/05/13,0,7:38,night,false,poncl901,marsr901,wendh901,kellj901,"""""",pitches,70,torf,12,dry,none,night,175,38365,saunt001,wadet001,,,
ATL199705140,FLO,ATL,ATL02,1997/05/14,0,7:40,night,false,marsr901,wendh901,kellj901,poncl901,"""""",pitches,75,ltor,5,dry,none,night,176,38902,browk001,bielm001,nen-r001,,
ATL199705160,SLN,ATL,ATL02,1997/05/16,0,7:39,night,false,bonig901,grege901,pullf901,davib902,"""""",none,66,ltor,12,dry,none,night,249,46626,boroj001,frasj001,,,
ATL199705170,SLN,ATL,ATL02,1997/05/17,0,7:10,night,false,grege901,pullf901,davib902,bonig901,"""""",pitches,75,unknown,-1,dry,none,night,157,48366,smolj001,morrm001,,,
ATL199705180,SLN,ATL,ATL02,1997/05/18,0,8:07,night,false,pullf901,davib902,bonig901,grege901,"""""",pitches,78,ltor,10,dry,none,night,134,35046,glavt001,benea001,,,
ATL199705190,SLN,ATL,ATL02,1997/05/19,0,7:40,night,false,bonig901,riekr901,grege901,pullf901,"""""",pitches,79,torf,11,dry,none,night,155,33497,neagd001,stott001,,,
ATL199705200,MON,ATL,ATL02,1997/05/20,0,7:41,night,false,riekr901,grege901,pullf901,bonig901,"""""",pitches,80,ltor,12,dry,none,night,178,38278,wadet001,hermd001,wohlm001,,
ATL199705210,MON,ATL,ATL02,1997/05/21,0,12:10,day,false,grege901,pullf901,bonig901,riekr901,"""""",pitches,65,torf,15,dry,none,cloudy,148,41528,maddg002,urbiu001,,,
ATL199705290,SFN,ATL,ATL02,1997/05/29,0,7:40,night,false,hallt901,monte901,buckc901,crawj901,"""""",pitches,58,tolf,10,damp,drizzle,night,173,38844,estes001,smolj001,beckr001,,
ATL199705300,SFN,ATL,ATL02,1997/05/30,0,7:41,night,false,monte901,buckc901,crawj901,hallt901,"""""",pitches,67,ltor,10,wet,none,night,194,45181,wohlm001,henrd002,,,
ATL199705310,SFN,ATL,ATL02,1997/05/31,0,8:17,night,false,buckc901,crawj901,hallt901,monte901,"""""",pitches,63,fromcf,8,damp,rain,night,196,46445,poolj001,boroj001,beckr001,,
ATL199706010,SFN,ATL,ATL02,1997/06/01,0,1:10,day,false,crawj901,hallt901,monte901,buckc901,"""""",pitches,68,tocf,7,dry,none,cloudy,155,46501,bielm001,poolj001,wohlm001,,
ATL199706020,SDN,ATL,ATL02,1997/06/02,0,7:40,night,false,hallt901,monte901,buckc901,crawj901,"""""",pitches,65,tocf,10,damp,showers,night,162,33659,murrh001,maddg002,hofft001,,
ATL199706030,SDN,ATL,ATL02,1997/06/03,0,7:40,night,false,monte901,buckc901,crawj901,hallt901,"""""",pitches,70,ltor,15,dry,none,night,190,41902,smitp001,wohlm001,hofft001,,
ATL199706130,BAL,ATL,ATL02,1997/06/13,0,7:40,night,false,wendh901,nauep901,marsr901,kellj901,"""""",pitches,80,ltor,7,dry,none,night,150,48334,key-j001,maddg002,myerr001,,
ATL199706140,BAL,ATL,ATL02,1997/06/14,0,1:18,day,false,nauep901,marsr901,kellj901,wendh901,"""""",none,72,tolf,5,dry,none,cloudy,294,47344,rhoda001,boroj001,myerr001,,
ATL199706150,BAL,ATL,ATL02,1997/06/15,0,1:10,day,false,marsr901,kellj901,wendh901,nauep901,"""""",pitches,80,rtol,15,dry,none,sunny,186,48088,matht001,wohlm001,myerr001,,
ATL199706260,PHI,ATL,ATL02,1997/06/26,0,8:30,night,false,gormb901,davig901,tatat901,rapue901,"""""",pitches,71,unknown,7,damp,none,night,158,41762,neagd001,beecm001,wohlm001,,
ATL199706270,PHI,ATL,ATL02,1997/06/27,0,7:40,night,false,tatat901,davig901,rapue901,gormb901,"""""",pitches,81,unknown,10,dry,none,night,128,48234,maddg002,stepg001,,,
ATL199706280,PHI,ATL,ATL02,1997/06/28,0,6:07,night,false,davig901,rapue901,gormb901,tatat901,"""""",pitches,78,tolf,5,dry,none,cloudy,170,48557,smolj001,schic002,,,
ATL199706290,PHI,ATL,ATL02,1997/06/29,0,1:11,day,false,rapue901,gormb901,tatat901,davig901,"""""",none,78,fromrf,7,dry,none,cloudy,183,47902,bielm001,brewb001,wohlm001,,
ATL199707100,NYN,ATL,ATL02,1997/07/10,0,7:40,night,false,davib902,barrm901,pullf901,grege901,"""""",pitches,81,fromlf,15,dry,none,night,204,47685,mcmig001,bielm001,franj001,,
ATL199707110,NYN,ATL,ATL02,1997/07/11,0,7:42,night,false,barrm901,pullf901,grege901,davib902,"""""",pitches,84,rtol,5,dry,none,night,190,40094,lidlc001,glavt001,franj001,,
ATL199707120,NYN,ATL,ATL02,1997/07/12,0,1:17,day,false,pullf901,grege901,davib902,barrm901,"""""",none,85,tolf,10,dry,none,sunny,172,48091,maddg002,clarm002,wohlm001,,
ATL199707130,NYN,ATL,ATL02,1997/07/13,0,8:05,night,false,grege901,davib902,barrm901,pullf901,"""""",pitches,82,torf,3,dry,none,night,198,42111,mcmig001,bielm001,franj001,,
ATL199707140,PHI,ATL,ATL02,1997/07/14,0,7:40,night,false,hirsm901,herna901,willc901,froeb901,"""""",pitches,88,ltor,10,dry,none,night,202,38118,millk004,brewb001,wohlm001,,
ATL199707150,PHI,ATL,ATL02,1997/07/15,0,7:40,night,false,herna901,willc901,froeb901,hirsm901,"""""",pitches,85,rtol,7,dry,none,night,128,39494,stepg001,smolj001,,,
ATL199707160,COL,ATL,ATL02,1997/07/16,0,7:40,night,false,gormb901,tatat901,drecb901,rapue901,"""""",pitches,71,fromlf,5,dry,none,night,150,48400,glavt001,dipoj001,wohlm001,,
ATL199707170,COL,ATL,ATL02,1997/07/17,0,7:40,night,false,tatat901,drecb901,rapue901,gormb901,"""""",pitches,84,tocf,5,dry,none,night,163,48024,maddg002,swifb001,,,
ATL199707180,LAN,ATL,ATL02,1997/07/18,0,8:36,night,false,drecb901,rapue901,gormb901,tatat901,"""""",pitches,81,rtol,8,wet,unknown,overcast,150,48721,neagd001,reyed001,wohlm001,,
ATL199707190,LAN,ATL,ATL02,1997/07/19,0,4:05,day,false,rapue901,gormb901,tatat901,drecb901,"""""",pitches,92,rtol,12,dry,none,cloudy,156,49758,astap001,millk004,radis001,,
ATL199707200,LAN,ATL,ATL02,1997/07/20,0,1:10,day,false,gormb901,tatat901,drecb901,rapue901,"""""",pitches,91,unknown,5,dry,none,sunny,170,48414,parkc002,smolj001,,,
ATL199707210,LAN,ATL,ATL02,1997/07/21,0,1:12,day,false,tatat901,drecb901,rapue901,gormb901,"""""",none,86,rtol,12,dry,none,cloudy,179,49318,embra001,dreid001,,,
ATL199707280,CHN,ATL,ATL02,1997/07/28,0,7:40,night,false,westj901,holbs901,laynj901,wintm901,"""""",pitches,87,ltor,15,dry,none,night,133,47266,neagd001,tapak001,,,
ATL199707290,CHN,ATL,ATL02,1997/07/29,0,7:41,night,false,holbs901,laynj901,wintm901,westj901,"""""",pitches,86,ltor,8,dry,none,night,183,44131,millk004,tracs001,,,
ATL199707300,CHN,ATL,ATL02,1997/07/30,0,7:39,night,false,laynj901,wintm901,westj901,holbs901,"""""",pitches,84,fromrf,14,dry,none,night,213,43090,embra001,rojam001,,,
ATL199708060,SLN,ATL,ATL02,1997/08/06,0,7:40,night,false,hallt901,monte901,bellw901,vanol901,"""""",pitches,81,tolf,7,dry,none,night,153,46880,wohlm001,petkm001,,,
ATL199708070,SLN,ATL,ATL02,1997/08/07,0,7:40,night,false,monte901,bellw901,vanol901,hallt901,"""""",pitches,80,tolf,7,dry,none,night,175,46687,neagd001,stott001,wohlm001,,
ATL199708080,FLO,ATL,ATL02,1997/08/08,0,7:35,night,false,froeb901,hirsm901,riekr901,ripps901,"""""",pitches,75,rtol,10,dry,none,night,188,49335,ferna001,byrdp001,nen-r001,,
ATL199708090,FLO,ATL,ATL02,1997/08/09,0,1:28,day,false,hirsm901,riekr901,ripps901,froeb901,"""""",pitches,76,tolf,14,damp,showers,overcast,178,47552,smolj001,stanr001,wohlm001,,
ATL199708100,FLO,ATL,ATL02,1997/08/10,0,1:10,day,false,riekr901,ripps901,froeb901,hirsm901,"""""",pitches,70,tocf,1,wet,rain,overcast,189,47649,powej001,bielm001,nen-r001,,
ATL199708110,FLO,ATL,ATL02,1997/08/11,0,7:40,night,false,kellj901,drecb901,riekr901,marsr901,"""""",pitches,78,rtol,7,dry,none,night,151,47870,wohlm001,heref001,,,
ATL199708120,PIT,ATL,ATL02,1997/08/12,0,7:41,night,false,drecb901,riekr901,marsr901,kellj901,"""""",pitches,84,tocf,4,dry,none,night,205,42435,sodoc001,wohlm001,loisr001,,
ATL199708130,PIT,ATL,ATL02,1997/08/13,0,7:40,night,false,riekr901,marsr901,kellj901,drecb901,"""""",pitches,76,tocf,2,damp,none,night,150,40793,liebj001,smolj001,loisr001,,
ATL199708220,CIN,ATL,ATL02,1997/08/22,0,7:40,night,false,crawj901,buckc901,bellw901,hallt901,"""""",pitches,75,ltor,25,wet,none,night,162,48937,maddg002,remlm001,,,
ATL199708230,CIN,ATL,ATL02,1997/08/23,0,1:15,day,false,buckc901,bellw901,hallt901,crawj901,"""""",pitches,85,ltor,12,dry,none,sunny,174,48499,neagd001,tomkb001,,,
ATL199708240,CIN,ATL,ATL02,1997/08/24,0,1:10,day,false,bellw901,hallt901,crawj901,buckc901,"""""",pitches,78,rtol,5,dry,none,cloudy,169,45577,shawj001,fox-c001,belis001,,
ATL199708260,HOU,ATL,ATL02,1997/08/26,0,7:40,night,false,froeb901,willc901,hirsm901,ripps901,"""""",pitches,75,ltor,12,dry,none,night,227,37313,clonb001,wagnb001,,,
ATL199708270,HOU,ATL,ATL02,1997/08/27,0,7:40,night,false,willc901,hirsm901,ripps901,froeb901,"""""",pitches,86,tolf,6,wet,rain,night,268,33019,hudej001,byrdp001,limaj001,,
ATL199708280,HOU,ATL,ATL02,1997/08/28,0,7:40,night,false,hirsm901,ripps901,froeb901,willc901,"""""",pitches,85,ltor,5,dry,none,night,152,37849,neagd001,kiled001,wohlm001,,
ATL199709010,DET,ATL,ATL02,1997/09/01,0,7:40,night,false,drecb901,barnr901,bonig901,pullf901,"""""",pitches,85,rtol,5,dry,none,night,159,38950,moehb001,maddg002,jonet003,,
ATL199709020,DET,ATL,ATL02,1997/09/02,0,7:41,night,false,barnr901,bonig901,pullf901,drecb901,"""""",none,82,fromcf,9,dry,none,night,138,32308,neagd001,keagg001,,,
ATL199709030,DET,ATL,ATL02,1997/09/03,0,1:10,day,false,bonig901,pullf901,drecb901,barnr901,"""""",pitches,85,ltor,12,dry,none,cloudy,166,36556,blaiw001,smolj001,,,
ATL199709120,COL,ATL,ATL02,1997/09/12,0,7:40,night,false,wintm901,herna901,westj901,laynj901,"""""",pitches,82,torf,2,dry,none,night,148,47772,munom001,wohlm001,dipoj001,,
ATL199709130,COL,ATL,ATL02,1997/09/13,0,7:05,night,false,herna901,westj901,laynj901,wintm901,"""""",pitches,84,ltor,7,dry,none,night,195,49097,holmd001,cathm001,dejem001,,
ATL199709140,COL,ATL,ATL02,1997/09/14,0,1:11,day,false,westj901,laynj901,wintm901,herna901,"""""",none,81,ltor,12,dry,none,sunny,162,46245,astap001,smolj001,,,
ATL199709150,SFN,ATL,ATL02,1997/09/15,0,7:42,night,false,kellj901,wendh901,marsr901,poncl901,"""""",pitches,80,rtol,5,dry,none,night,166,38641,ligtk001,beckr001,,,
ATL199709160,SFN,ATL,ATL02,1997/09/16,0,1:10,day,false,wendh901,marsr901,poncl901,kellj901,"""""",pitches,90,ltor,5,dry,none,cloudy,168,37661,millk004,alvaw001,,,
ATL199709170,NYN,ATL,ATL02,1997/09/17,0,7:39,night,false,marsr901,poncl901,kellj901,wendh901,"""""",pitches,86,ltor,1,dry,none,night,157,40974,maddg002,joneb003,,,
ATL199709180,NYN,ATL,ATL02,1997/09/18,0,7:40,night,false,poncl901,kellj901,wendh901,marsr901,"""""",pitches,85,tocf,3,dry,none,night,162,41373,byrdp001,isrij001,,,
ATL199709190,MON,ATL,ATL02,1997/09/19,0,7:42,night,false,davig901,tatat901,hohnb901,rapue901,"""""",pitches,88,fromcf,5,dry,none,night,130,47156,smolj001,perec001,,,
ATL199709200,MON,ATL,ATL02,1997/09/20,0,7:11,night,false,tatat901,hohnb901,rapue901,davig901,"""""",pitches,89,ltor,7,dry,none,night,120,48147,glavt001,martp001,,,
ATL199709210,MON,ATL,ATL02,1997/09/21,0,1:11,day,false,hohnb901,rapue901,davig901,tatat901,"""""",pitches,87,ltor,5,dry,none,sunny,172,47179,dehar001,neagd001,,,
ATL199709220,MON,ATL,ATL02,1997/09/22,0,7:41,night,false,rapue901,davig901,tatat901,hohnb901,"""""",pitches,66,rtol,12,dry,none,night,218,41268,cathm001,benns001,,,
SDN199704010,NYN,SDN,SAN01,1997/04/01,0,2:05,day,false,froeb901,willc901,ripps901,hirsm901,"""""",pitches,67,rtol,12,dry,none,cloudy,183,43005,hamij002,perey001,,,
SDN199704020,NYN,SDN,SAN01,1997/04/02,0,7:35,night,false,willc901,ripps901,hirsm901,froeb901,"""""",pitches,65,tolf,1,wet,none,night,248,16465,bergs001,jordr002,,,
SDN199704030,NYN,SDN,SAN01,1997/04/03,0,2:05,day,false,ripps901,hirsm901,froeb901,willc901,"""""",pitches,63,ltor,10,dry,drizzle,overcast,156,21611,joneb003,valef001,franj001,,
SDN199704040,PHI,SDN,SAN01,1997/04/04,0,7:04,night,false,rapue901,barnr901,tatat901,davig901,"""""",pitches,61,torf,6,dry,none,night,161,20903,worrt002,munob001,,,
SDN199704050,PHI,SDN,SAN01,1997/04/05,0,7:05,night,false,barnr901,tatat901,davig901,rapue901,"""""",pitches,60,tocf,1,dry,none,night,159,44807,hitcs001,mimbm001,hofft001,,
SDN199704060,PHI,SDN,SAN01,1997/04/06,0,1:08,day,false,tatat901,davig901,rapue901,barnr901,"""""",pitches,64,fromcf,8,dry,none,sunny,150,37016,schic002,hamij002,bottr001,,
SDN199704070,PIT,SDN,SAN01,1997/04/07,0,7:05,night,false,danlk901,riekr901,marsr901,poncl901,"""""",pitches,61,rtol,3,dry,none,night,180,29895,verad001,ruebm001,,,
SDN199704080,PIT,SDN,SAN01,1997/04/08,0,7:05,night,false,riekr901,marsr901,poncl901,danlk901,"""""",pitches,60,torf,1,dry,none,night,140,14278,cooks001,bergs001,ericj001,,
SDN199704090,PIT,SDN,SAN01,1997/04/09,0,7:36,night,false,marsr901,poncl901,danlk901,riekr901,"""""",pitches,59,fromrf,5,dry,none,night,163,24735,loaie001,worrt002,ericj001,,
SDN199704191,SLN,SDN,HON01,1997/04/19,1,4:09,day,false,crawj901,hallt901,bellw901,monte901,"""""",pitches,85,tolf,3,dry,none,sunny,156,0,petkm001,hitcs001,ecked001,,
SDN199704192,SLN,SDN,HON01,1997/04/19,2,7:17,night,false,hallt901,bellw901,monte901,crawj901,"""""",pitches,85,tolf,3,dry,none,night,154,37382,benea002,worrt002,,,
SDN199704200,SLN,SDN,HON01,1997/04/20,0,2:05,day,false,bellw901,monte901,crawj901,hallt901,"""""",pitches,85,tocf,2,dry,none,cloudy,173,40050,ashba002,raggb001,,,
SDN199704220,HOU,SDN,SAN01,1997/04/22,0,7:06,night,false,nauep901,westj901,wintm901,barnr901,"""""",pitches,70,ltor,1,dry,none,night,195,16748,reyns001,valef001,,,
SDN199704230,HOU,SDN,SAN01,1997/04/23,0,7:36,night,false,westj901,wintm901,barnr901,nauep901,"""""",pitches,64,torf,9,dry,none,night,189,15534,garcr002,worrt002,,,
SDN199705020,MON,SDN,SAN01,1997/05/02,0,7:05,night,false,barnr901,davib902,gormb901,bonig901,"""""",pitches,73,tocf,5,dry,none,night,198,22503,vered001,bochd001,urbiu001,,
SDN199705030,MON,SDN,SAN01,1997/05/03,0,7:04,night,false,davib902,gormb901,bonig901,barnr901,"""""",pitches,71,ltor,5,dry,none,night,139,45424,worrt002,hermd001,hofft001,,
SDN199705040,MON,SDN,SAN01,1997/05/04,0,1:05,day,false,gormb901,bonig901,barnr901,davib902,"""""",pitches,72,torf,10,dry,none,overcast,168,19333,bullj001,hitcs001,,,
SDN199705060,CHN,SDN,SAN01,1997/05/06,0,7:06,night,false,hirsm901,froeb901,ripps901,willc901,"""""",pitches,75,torf,5,dry,none,night,149,13479,fostk001,ashba002,rojam001,,
SDN199705070,CHN,SDN,SAN01,1997/05/07,0,7:36,night,false,froeb901,ripps901,willc901,hirsm901,"""""",pitches,71,fromcf,5,dry,none,night,174,13622,cunnw001,castf001,hofft001,,
SDN199705080,CHN,SDN,SAN01,1997/05/08,0,2:06,day,false,ripps901,willc901,hirsm901,froeb901,"""""",pitches,78,torf,10,dry,none,sunny,176,16844,mulht001,valef001,,,
