game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,timeofgame,attendance,sky,wp,lp,save,gwrbi,gametype
CIN194105190,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/05/19,CIN07,0,3:02PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 9:44AM,dunnt901,mageg901,(none),stewb901,park,none,80,unknown,-1,dry,none,155,2195,sunny,vandj101,salvm101,beggj101,,
CIN194105200,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/05/20,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 10:26AM,mageg901,stewb901,(none),dunnt901,park,none,93,unknown,-1,dry,none,148,2310,sunny,ridde101,johna102,,,
CIN194105210,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/05/21,CIN07,0,3:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 11:32AM,goetl901,rearb901,(none),conlj102,park,none,97,unknown,-1,dry,none,130,4018,sunny,carpb101,waltb102,,,
CIN194105220,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/05/22,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 1:18PM,rearb901,conlj102,(none),goetl901,park,none,97,unknown,-1,dry,none,111,3110,sunny,derrp101,mcgeb101,,,
CIN194105260,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/05/26,CIN07,0,0:00PM,night,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 7:22AM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,128,20567,unknown,waltb102,strin101,,,
CIN194105280,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/05/28,CIN07,0,0:00PM,day,false,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/07/18 4:20PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,132,2560,unknown,butcm101,moorw102,,,
CIN194105310,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/05/31,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 2:01PM,mageg901,stewb901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,139,10401,unknown,vandj101,warnl101,,,
CIN194106151,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/06/15,CIN07,1,3:42PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 1:39PM,mageg901,stewb901,(none),dunnt901,park,none,70,unknown,-1,wet,none,118,0,sunny,ridde101,schuh103,,,
CIN194106152,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/06/15,CIN07,2,5:03PM,day,false,"""523""","""DWV""","""DWV""",2015/01/29 4:38PM,stewb901,dunnt901,(none),mageg901,park,none,70,unknown,-1,dry,none,107,24868,sunny,waltb102,bowmb103,,,
CIN194106160,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/06/16,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 2:19PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,111,3650,unknown,lohrb101,vandj101,,,
CIN194106170,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/06/17,CIN07,0,3:02PM,day,false,"""523""","""DWV""","""DWV""",2015/01/30 8:47AM,barla901,pineb101,(none),balll901,park,none,80,unknown,-1,dry,none,123,2482,sunny,derrp101,johna102,,,
CIN194106180,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/06/18,CIN07,0,8:49PM,night,false,"""523""","""DWV""","""DWV""",2015/01/30 9:03AM,pineb101,balll901,(none),barla901,park,none,77,unknown,-1,dry,none,140,21467,night,javea101,vandj101,,,
CIN194106200,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/06/20,CIN07,0,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/29 12:15PM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,110,5845,unknown,caseh101,waltb102,,,
CIN194106210,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/06/21,CIN07,0,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/29 6:15PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,109,8474,unknown,ridde101,hamll101,,,
CIN194106221,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/06/22,CIN07,1,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/31 8:00PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,216,0,unknown,caseh101,derrp101,,,
CIN194106222,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/06/22,CIN07,2,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/31 8:50PM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,128,35792,unknown,higbk101,vandj101,,,
CIN194106240,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/06/24,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 2:26PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,110,2184,unknown,waltb102,beckb104,,,
CIN194106251,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/06/25,CIN07,1,1:32PM,day,false,"""523""","""DWV""","""DWV""",2015/01/30 2:15PM,searz901,jordl901,(none),barrg901,park,none,88,unknown,-1,dry,none,121,0,sunny,ridde101,podgj101,,,
CIN194106252,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/06/25,CIN07,2,4:01PM,day,false,"""523""","""DWV""","""DWV""",2015/01/30 2:33PM,jordl901,barrg901,(none),searz901,park,none,87,unknown,-1,dry,none,113,5071,sunny,pearm101,grisl101,,,
CIN194106300,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/06/30,CIN07,0,8:50PM,night,false,"""523""","""DWV""","""DWV""",2015/01/30 2:59PM,rearb901,conlj102,(none),goetl901,park,none,88,unknown,-1,dry,none,109,24536,night,ridde101,rootc101,,,
CIN194107041,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/07/04,CIN07,1,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 2:40PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,108,0,unknown,waltb102,lannj101,,,
CIN194107042,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/07/04,CIN07,2,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/28 2:48PM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,134,14391,unknown,heink101,pearm101,,,
CIN194107050,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/07/05,CIN07,0,2:32PM,day,false,"""523""","""DWV""","""DWV""",2015/01/31 10:34AM,barrg901,searz901,(none),jordl901,park,none,82,unknown,-1,dry,none,108,12134,sunny,vandj101,nahes101,,,
CIN194107060,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/07/06,CIN07,0,2:31PM,day,false,"""523""","""DWV""","""DWV""",2015/01/31 11:04AM,searz901,jordl901,(none),barrg901,park,none,89,unknown,-1,dry,none,125,18203,overcast,ridde101,warnl101,,,
CIN194107220,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/07/22,CIN07,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/07 7:20AM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,132,8640,unknown,waltb102,caseh101,,,
CIN194107230,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/07/23,CIN07,0,0:00PM,night,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/07 7:20PM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,144,29503,unknown,browm103,ridde101,davic103,,
CIN194107250,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/07/25,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/01/31 11:20AM,stewb901,dunnt901,(none),(none),park,none,92,unknown,-1,dry,none,121,2044,sunny,hught101,vandj101,,,
CIN194107260,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/07/26,CIN07,0,2:32PM,day,false,"""523""","""DWV""","""DWV""",2015/02/01 10:33AM,dunnt901,stewb901,(none),(none),park,none,100,unknown,-1,dry,none,120,3181,sunny,turnj102,johns103,,,
CIN194107271,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/07/27,CIN07,1,2:35PM,day,false,"""523""","""DWV""","""DWV""",2015/02/01 10:49AM,stewb901,dunnt901,(none),(none),park,none,102,unknown,-1,dry,none,98,0,sunny,derrp101,beckb104,,,
CIN194107272,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/07/27,CIN07,2,3:48PM,day,false,"""523""","""DWV""","""DWV""",2015/02/01 11:07AM,dunnt901,stewb901,(none),(none),park,none,104,unknown,-1,dry,none,126,15463,sunny,podgj101,waltb102,,,
CIN194107290,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/07/29,CIN07,0,3:03PM,day,false,"""523""","""DWV""","""DWV""",2015/02/01 4:05PM,balll901,barla901,(none),pineb101,park,none,101,unknown,-1,dry,none,143,3481,sunny,thomj102,carpb101,,,
CIN194107300,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/07/30,CIN07,0,8:47PM,night,false,"""523""","""DWV""","""DWV""",2015/02/02 8:22AM,barla901,pineb101,(none),balll901,park,none,81,unknown,-1,wet,drizzle,133,19116,night,waltb102,wittj101,,,
CIN194107310,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/07/31,CIN07,0,3:02PM,day,false,"""523""","""DWV""","""DWV""",2015/02/02 8:59AM,pineb101,balll901,(none),barla901,park,none,87,unknown,-1,dry,none,138,1660,cloudy,moorw102,browj110,,,
CIN194108010,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/08/01,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/02 12:38PM,conlj102,goetl901,(none),rearb901,park,none,90,unknown,-1,dry,none,121,2242,sunny,vandj101,javea101,,,
CIN194108020,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/08/02,CIN07,0,2:32PM,day,false,"""523""","""DWV""","""DWV""",2015/02/02 1:29PM,goetl901,rearb901,(none),conlj102,park,none,89,unknown,-1,dry,none,134,4253,sunny,earlt101,derrp101,,,
CIN194108031,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/08/03,CIN07,1,1:30PM,day,false,"""523""","""DWV""","""DWV""",2015/02/02 4:03PM,rearb901,conlj102,(none),goetl901,park,none,85,unknown,-1,dry,none,119,0,sunny,tobij103,ridde101,,,
CIN194108032,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/08/03,CIN07,2,3:56PM,day,false,"""523""","""DWV""","""DWV""",2015/02/02 4:33PM,conlj102,goetl901,(none),rearb901,park,none,86,unknown,-1,dry,none,98,18109,sunny,hutcj101,waltb102,,,
CIN194108040,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/08/04,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/03 12:31PM,stewb901,mageg901,(none),dunnt901,park,none,92,unknown,-1,dry,none,121,2109,sunny,lannj101,thomj102,,,
CIN194108050,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/08/05,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 12:27PM,mageg901,dunnt901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,133,2390,unknown,butcm101,turnj102,klinb101,,
CIN194108060,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/08/06,CIN07,0,3:02PM,day,false,"""523""","""DWV""","""DWV""",2015/02/03 12:47PM,dunnt901,stewb901,(none),mageg901,park,none,89,unknown,-1,dry,none,141,5234,sunny,vandj101,croub103,,,
CIN194108070,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/08/07,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/03 1:04PM,stewb901,mageg901,(none),dunnt901,park,none,91,unknown,-1,dry,none,157,5796,sunny,coopm101,waltb102,nahes101,,
CIN194108130,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/08/13,CIN07,0,0:00PM,night,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 12:44PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,140,30151,unknown,waltb102,coopm101,,,
CIN194108150,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/08/15,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 12:55PM,balll901,barla901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,125,2759,unknown,vandj101,eavev101,,,
CIN194108160,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/08/16,CIN07,0,2:31PM,day,false,"""523""","""DWV""","""DWV""",2015/02/03 1:29PM,barla901,pineb101,(none),balll901,park,none,85,unknown,-1,dry,none,100,6012,sunny,ridde101,olsev101,,,
CIN194108171,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/08/17,CIN07,1,1:32PM,day,false,"""523""","""DWV""","""DWV""",2015/02/03 4:12PM,pineb101,balll901,(none),barla901,park,none,81,unknown,-1,dry,none,121,0,cloudy,waltb102,ericp101,,,
CIN194108172,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/08/17,CIN07,2,4:04PM,day,false,"""523""","""DWV""","""DWV""",2015/02/04 2:31PM,balll901,barla901,(none),pineb101,park,none,83,unknown,-1,dry,none,119,24959,overcast,rootc101,turnj102,mootj101,,
CIN194108300,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/08/30,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 1:26PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,110,9859,unknown,warnl101,ridde101,,,
CIN194108310,"""version 7RS(19) of 07/07/92""",SLN,CIN,1941/08/31,CIN07,0,2:30PM,day,false,"""523""","""DWV""","""DWV""",2015/02/04 3:06PM,goetl901,rearb901,(none),conlj102,park,none,95,unknown,-1,dry,none,133,19238,sunny,coopm101,waltb102,croub103,,
CIN194109090,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/09/09,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/04 3:36PM,balll901,pineb101,(none),barla901,park,none,97,unknown,-1,dry,none,125,1730,sunny,waltb102,javea101,,,
CIN194109100,"""version 7RS(19) of 07/07/92""",BSN,CIN,1941/09/10,CIN07,0,3:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/04 4:30PM,pineb101,barla901,(none),balll901,park,none,72,unknown,-1,dry,none,188,1596,sunny,johna102,beggj101,,,
CIN194109110,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/09/11,CIN07,0,3:02PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 9:18AM,dunnt901,mageg901,(none),stewb901,park,none,72,unknown,-1,dry,none,122,1999,sunny,carpb101,vandj101,,,
CIN194109120,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/09/12,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 10:12AM,mageg901,stewb901,(none),dunnt901,park,none,73,unknown,-1,dry,none,138,1585,sunny,ridde101,mcgeb101,,,
CIN194109130,"""version 7RS(19) of 07/07/92""",NY1,CIN,1941/09/13,CIN07,0,2:31PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 10:53AM,stewb901,dunnt901,(none),mageg901,park,none,89,unknown,-1,dry,none,123,3344,sunny,thomj102,easth103,,,
CIN194109140,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/09/14,CIN07,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/03/03 6:40PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,152,23873,unknown,caseh101,waltb102,,,
CIN194109150,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/09/15,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 1:45PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,243,5961,unknown,caseh101,derrp101,,,
CIN194109160,"""version 7RS(19) of 07/07/92""",BRO,CIN,1941/09/16,CIN07,0,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 2:04PM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,180,6961,unknown,starr101,caseh101,,,
CIN194109171,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/09/17,CIN07,1,1:33PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 11:57AM,barla901,balll901,(none),pineb101,park,none,83,unknown,-1,dry,none,103,0,overcast,vandj101,meltr101,,,
CIN194109172,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/09/17,CIN07,2,3:43PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 12:38PM,balll901,pineb101,(none),barla901,park,none,84,unknown,-1,dry,none,111,2199,sunny,thomj102,beckb104,,,
CIN194109181,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/09/18,CIN07,1,1:30PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 12:54PM,pineb101,barla901,(none),balll901,park,none,80,unknown,-1,dry,none,114,0,sunny,starr101,hught101,,,
CIN194109182,"""version 7RS(19) of 07/07/92""",PHI,CIN,1941/09/18,CIN07,2,3:52PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 1:42PM,barla901,balll901,(none),pineb101,park,none,81,unknown,-1,dry,none,113,2465,sunny,turnj102,johns103,,,
CIN194109201,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/09/20,CIN07,1,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 2:57PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,100,0,unknown,waltb102,butcm101,,,
CIN194109202,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/09/20,CIN07,2,0:00PM,day,false,"""130""","""D Lamoureaux""","""D Lamoureaux""",2007/12/29 3:03PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,111,8817,unknown,derrp101,strin101,,,
CIN194109210,"""version 7RS(19) of 07/07/92""",PIT,CIN,1941/09/21,CIN07,0,2:29PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 2:16PM,jordl901,barrg901,(none),searz901,park,none,85,unknown,-1,dry,none,108,10248,sunny,ridde101,dietd102,,,
CIN194109230,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/09/23,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 3:07PM,barrg901,jordl901,(none),barla901,park,none,90,unknown,-1,dry,none,104,2172,sunny,lee-b103,vandj101,,,
CIN194109240,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/09/24,CIN07,0,3:01PM,day,false,"""523""","""DWV""","""DWV""",2015/02/05 3:34PM,jordl901,barla901,(none),barrg901,park,none,94,unknown,-1,dry,none,81,1701,sunny,waltb102,lanfw101,,,
CIN194109250,"""version 7RS(19) of 07/07/92""",CHN,CIN,1941/09/25,CIN07,0,2:59PM,day,false,"""523""","""DWV""","""DWV""",2015/02/06 3:46PM,barla901,barrg901,(none),jordl901,park,none,73,unknown,-1,dry,none,97,1378,cloudy,starr101,mootj101,,,
SLN194104180,"""version 7RS(19) of 07/07/92""",CHN,SLN,1941/04/18,STL07,0,0:00PM,day,false,"""102,208,128,67,109,111""","""Dick Cramer""","""Dick Cramer""",2017/06/08 1:30PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,133,8391,unknown,rootc101,shouc101,,,
SLN194104200,"""version 7RS(19) of 07/07/92""",CHN,SLN,1941/04/20,STL07,0,0:00PM,day,false,"""102,208,128,67,111""","""Tom Thress""","""David W. Smith""",2017/06/22 9:06AM,searz901,barrg901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,186,8773,unknown,prest101,white103,,,
SLN194104220,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/04/22,STL07,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2013/03/31 10:18PM,conlj102,rearb901,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,201,1776,unknown,grodj101,heink101,,,
SLN194104230,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/04/23,STL07,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2013/04/21 1:57PM,goetl901,conlj102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,103,1875,unknown,nahes101,butcm101,,,
SLN194104240,"""version 7RS(19) of 07/07/92""",CIN,SLN,1941/04/24,STL07,0,3:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/13 8:53AM,conlj102,goetl901,(none),(none),park,none,60,unknown,-1,dry,none,142,2761,sunny,beggj101,mcgeb101,,,
SLN194104250,"""version 7RS(19) of 07/07/92""",CIN,SLN,1941/04/25,STL07,0,3:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/13 9:45AM,goetl901,conlj102,(none),(none),park,none,64,unknown,-1,dry,none,133,2526,sunny,warnl101,thomj102,hutci101,,
SLN194105130,"""version 7RS(19) of 07/07/92""",NY1,SLN,1941/05/13,STL07,0,0:00PM,day,false,"""128,102,208,104,99,98,103,96""","""Tom Thress""","""David W. Smith""",2017/06/24 5:14PM,barrg901,searz901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,129,3500,unknown,coopm101,browj110,,,
SLN194105150,"""version 7RS(19) of 07/07/92""",BSN,SLN,1941/05/15,STL07,0,0:00PM,day,false,"""102,208,71,163,""","""David W. Smith""","""David W. Smith""",2017/11/01 11:29PM,pineb101,balll901,(none),barla901,park,none,0,unknown,-1,unknown,unknown,170,2537,unknown,lamah101,shouc101,johna102,,
SLN194105160,"""version 7RS(19) of 07/07/92""",BSN,SLN,1941/05/16,STL07,0,0:00PM,day,false,"""102,208,71,163,274""","""Jim Wohlenhaus""","""David W. Smith""",2017/07/09 5:45PM,balll901,barla901,(none),pineb101,park,none,0,unknown,-1,unknown,unknown,101,1190,unknown,gumbh101,poseb102,,,
SLN194105170,"""version 7RS(19) of 07/07/92""",BSN,SLN,1941/05/17,STL07,0,0:00PM,day,false,"""128,102,208,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/07/02 9:05AM,barla901,pineb101,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,188,3654,unknown,johna102,hutci101,,,
SLN194105180,"""version 7RS(19) of 07/07/92""",PHI,SLN,1941/05/18,STL07,0,0:00PM,day,false,"""96,102,119,208,266""","""Tom Thress""","""Tom Thress""",2017/07/14 7:38AM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,112,9833,unknown,krish101,grisl101,,,
SLN194105210,"""version 7RS(19) of 07/07/92""",BRO,SLN,1941/05/21,STL07,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/07 4:10PM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,134,6453,unknown,gumbh101,wickk101,,,
SLN194105220,"""version 7RS(19) of 07/07/92""",BRO,SLN,1941/05/22,STL07,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/07 7:00PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,141,6266,unknown,warnl101,caseh101,lanim101,,
SLN194105230,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/05/23,STL07,0,0:00PM,night,false,"""286""","""Bob Kapla""","""Bob Kapla""",2013/07/21 8:22PM,mageg901,stewb901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,120,18555,unknown,coopm101,butcm101,,,
SLN194105240,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/05/24,STL07,0,0:00PM,day,false,"""128,140,102,208""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/06/15 3:30PM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,135,2952,unknown,nahes101,sewer101,lanim101,,
SLN194105251,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/05/25,STL07,1,0:00PM,day,false,"""137,266""","""Jim Herdman""","""Jim Herdman""",2017/06/16 11:02AM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,134,0,unknown,gumbh101,wilkl101,white103,,
SLN194105252,"""version 7RS(19) of 07/07/92""",PIT,SLN,1941/05/25,STL07,2,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2013/07/21 8:44PM,mageg901,stewb901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,138,18749,unknown,krish101,klinb101,lanim101,,
SLN194105260,"""version 7RS(19) of 07/07/92""",CHN,SLN,1941/05/26,STL07,0,0:00PM,day,false,"""128,208,67,109,111""","""Tom Thress""","""David W. Smith""",2017/06/24 10:15PM,barla901,pineb101,(none),balll901,park,none,0,unknown,-1,unknown,unknown,168,1638,unknown,coopm101,passc101,,,
