game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf,htbf
ARI201307090,LAN,ARI,PHO01,2013/07/09,0,6:40PM,night,false,hudsm901,gibsh902,fostm901,mcclt901,park,pitches,rausg701,81,unknown,0,dry,none,dome,177,23409,nolar001,kenni001,,,,,
ARI201307100,LAN,ARI,PHO01,2013/07/10,0,6:40PM,night,false,gibsh902,fostm901,mcclt901,hudsm901,park,pitches,rausg701,80,unknown,0,dry,none,dome,314,24466,jansk001,collj001,,,,,
ARI201307110,MIL,ARI,PHO01,2013/07/11,0,6:40PM,night,false,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,rausg701,78,unknown,0,dry,none,dome,169,17531,milew001,hendj001,ziegb001,,,,
ARI201307120,MIL,ARI,PHO01,2013/07/12,0,6:40PM,night,false,cuzzp901,guccc901,kulpr901,hallt901,park,pitches,johnr701,77,unknown,0,dry,none,dome,182,19681,corbp001,gorzt001,hernd002,,,,
ARI201307130,MIL,ARI,PHO01,2013/07/13,0,7:10PM,night,false,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,johnr701,79,unknown,0,dry,none,dome,178,33566,harrw002,lohsk001,ziegb001,,,,
ARI201307140,MIL,ARI,PHO01,2013/07/14,0,1:10PM,day,false,kulpr901,hallt901,cuzzp901,guccc901,park,pitches,johnr701,77,unknown,0,dry,none,dome,166,25057,peraw001,kenni001,,,,,
ARI201307220,CHN,ARI,PHO01,2013/07/22,0,6:40PM,night,false,eddid901,demud901,herna901,nauep901,park,pitches,rausg701,80,unknown,0,dry,none,dome,187,21288,rusic001,skagt001,gregk001,,,,
ARI201307230,CHN,ARI,PHO01,2013/07/23,0,6:40PM,night,false,demud901,herna901,nauep901,eddid901,park,pitches,rausg701,79,unknown,0,dry,none,dome,210,21278,corbp001,woodt004,,,,,
ARI201307240,CHN,ARI,PHO01,2013/07/24,0,6:40PM,night,false,herna901,nauep901,eddid901,demud901,park,pitches,rausg701,80,unknown,0,dry,none,dome,257,21141,rondh001,hernd002,,,,,
ARI201307250,CHN,ARI,PHO01,2013/07/25,0,6:40PM,night,false,nauep901,eddid901,demud901,herna901,park,pitches,rausg701,78,unknown,0,dry,none,dome,172,23341,milew001,villc001,ziegb001,,,,
ARI201307260,SDN,ARI,PHO01,2013/07/26,0,6:40PM,night,false,buckc901,scotd901,ticht901,millb901,park,pitches,johnr701,79,unknown,0,dry,none,dome,149,22279,delgr001,stule002,,,,,
ARI201307270,SDN,ARI,PHO01,2013/07/27,0,5:10PM,night,false,scotd901,ticht901,millb901,buckc901,park,pitches,johnr701,79,unknown,0,dry,none,dome,196,30033,casha001,skagt001,,,,,
ARI201307280,SDN,ARI,PHO01,2013/07/28,0,1:10PM,day,false,ticht901,millb901,buckc901,scotd901,park,pitches,johnr701,76,unknown,0,dry,none,dome,135,24864,rosst001,corbp001,streh001,,,,
ARI201308060,TBA,ARI,PHO01,2013/08/06,0,6:40PM,night,false,drecb901,welkt901,everm901,belld901,park,pitches,rausg701,78,unknown,0,dry,none,dome,163,19458,milew001,hellj001,,,,,
ARI201308070,TBA,ARI,PHO01,2013/08/07,0,6:40PM,night,false,welkt901,everm901,belld901,drecb901,park,pitches,rausg701,77,unknown,0,dry,none,dome,209,18733,putzj001,peraj002,ziegb001,,,,
ARI201308090,NYN,ARI,PHO01,2013/08/09,0,6:40PM,night,false,wegnm901,wintm901,diazl901,timmt901,park,pitches,johnr701,79,unknown,0,dry,none,dome,175,25187,ziegb001,atchs001,,,,,
ARI201308100,NYN,ARI,PHO01,2013/08/10,0,5:10PM,night,false,wintm901,diazl901,timmt901,wegnm901,park,pitches,johnr701,79,unknown,0,dry,none,dome,181,42450,wheez001,mccab001,hawkl001,,,,
ARI201308110,NYN,ARI,PHO01,2013/08/11,0,1:10PM,day,false,diazl901,timmt901,wegnm901,wintm901,park,pitches,johnr701,76,unknown,0,dry,none,dome,188,28260,niesj001,spruz001,,,,,
ARI201308120,BAL,ARI,PHO01,2013/08/12,0,6:40PM,night,false,barrt901,dimum901,barrs901,marqa901,park,pitches,rausg701,78,unknown,0,dry,none,dome,200,18889,ziegb001,odayd001,,,,,
ARI201308130,BAL,ARI,PHO01,2013/08/13,0,6:40PM,night,false,dimum901,barrs901,marqa901,barrt901,park,pitches,rausg701,77,unknown,0,dry,none,dome,170,20036,bellh001,mcfat001,,,,,
ARI201308140,BAL,ARI,PHO01,2013/08/14,0,12:41PM,day,false,barrs901,marqa901,barrt901,dimum901,park,pitches,rausg701,77,unknown,0,dry,none,dome,266,19568,bellh001,norrb001,,,,,
ARI201308260,SDN,ARI,PHO01,2013/08/26,0,6:40PM,night,false,gonzm901,randt901,blasc901,gormb901,park,pitches,rausg701,78,unknown,0,dry,none,dome,153,16871,mccab001,rosst001,,,,,
ARI201308270,SDN,ARI,PHO01,2013/08/27,0,6:40PM,night,false,randt901,blasc901,gormb901,gonzm901,park,pitches,rausg701,78,unknown,0,dry,none,dome,264,19807,bellh001,thayd001,,,,,
ARI201308280,SDN,ARI,PHO01,2013/08/28,0,6:40PM,night,false,blasc901,gormb901,gonzm901,randt901,park,pitches,rausg701,78,unknown,0,dry,none,dome,164,20578,erlir001,milew001,,,,,
ARI201308300,SFN,ARI,PHO01,2013/08/30,0,6:40PM,night,false,millb901,ticht901,buckc901,scotd901,park,pitches,johnr701,78,unknown,0,dry,none,dome,165,24380,linct001,delgr001,romos001,,,,
ARI201308310,SFN,ARI,PHO01,2013/08/31,0,5:10PM,night,false,ticht901,buckc901,scotd901,millb901,park,pitches,johnr701,77,unknown,0,dry,none,dome,190,36091,ziegb001,rosas001,,,,,
ARI201309010,SFN,ARI,PHO01,2013/09/01,0,1:10PM,day,false,buckc901,scotd901,millb901,ticht901,park,pitches,johnr701,76,unknown,0,dry,none,dome,202,33422,petiy001,corbp001,,,,,
ARI201309020,TOR,ARI,PHO01,2013/09/02,0,1:10PM,day,false,porta901,gibsg901,laynj901,wendh902,park,pitches,rausg701,76,unknown,0,dry,none,dome,137,21014,rogee002,mccab001,jansc001,,,,
ARI201309030,TOR,ARI,PHO01,2013/09/03,0,6:40PM,night,false,gibsg901,laynj901,wendh902,porta901,park,pitches,rausg701,77,unknown,0,dry,none,dome,180,19100,redmt002,milew001,,,,,
ARI201309040,TOR,ARI,PHO01,2013/09/04,0,12:40PM,day,false,wendh902,porta901,rippm901,gibsg901,park,pitches,rausg701,75,unknown,0,dry,none,dome,163,16154,harrw002,perel001,,,,,
ARI201309130,COL,ARI,PHO01,2013/09/13,0,6:40PM,night,false,gormb901,gonzm901,randt901,vanol901,park,pitches,johnr701,97,rtol,7,unknown,unknown,sunny,219,31713,outmj001,harrw002,brotr001,,,,
ARI201309140,COL,ARI,PHO01,2013/09/14,0,5:10PM,night,false,gonzm901,randt901,vanol901,gormb901,park,pitches,johnr701,78,unknown,0,dry,none,dome,185,32237,milew001,oswar001,,,,,
ARI201309150,COL,ARI,PHO01,2013/09/15,0,1:10PM,day,false,randt901,rippm901,gormb901,gonzm901,park,pitches,johnr701,75,unknown,0,dry,none,dome,167,26845,delgr001,chacj001,,,,,
ARI201309160,LAN,ARI,PHO01,2013/09/16,0,6:40PM,night,false,fleta901,drakr901,westj901,joycj901,park,pitches,rausg701,101,fromcf,5,unknown,unknown,sunny,151,24933,cahit001,ryu-h001,ziegb001,,,,
ARI201309170,LAN,ARI,PHO01,2013/09/17,0,6:40PM,night,false,drakr901,westj901,joycj901,fleta901,park,pitches,rausg701,102,ltor,5,unknown,unknown,cloudy,212,26304,greiz001,corbp001,,,,,
ARI201309180,LAN,ARI,PHO01,2013/09/18,0,7:10PM,night,false,westj901,joycj901,fleta901,drakr901,park,pitches,rausg701,98,tolf,4,unknown,unknown,sunny,204,27305,mccab001,fifes001,,,,,
ARI201309190,LAN,ARI,PHO01,2013/09/19,0,12:40PM,day,false,joycj901,fleta901,drakr901,westj901,park,pitches,rausg701,74,unknown,0,dry,none,dome,190,22763,howej003,collj001,jansk001,,,,
ARI201309270,WAS,ARI,PHO01,2013/09/27,0,6:40PM,night,false,fostm901,bellw901,gibsh902,mcclt901,park,pitches,johnr701,84,fromcf,6,unknown,unknown,sunny,177,31037,stras001,corbp001,,,,,
ARI201309280,WAS,ARI,PHO01,2013/09/28,0,5:11PM,night,false,bellw901,gibsh902,mcclt901,fostm901,park,pitches,johnr701,85,tolf,3,unknown,unknown,sunny,145,29673,hared001,mccab001,sorir001,,,,
ARI201309290,WAS,ARI,PHO01,2013/09/29,0,1:10PM,day,false,gibsh902,mcclt901,fostm901,bellw901,park,pitches,johnr701,74,unknown,0,dry,none,dome,149,30420,hernd002,mattr001,ziegb001,,,,
MIL201304010,COL,MIL,MIL06,2013/04/01,0,1:10PM,day,false,bellw901,vanol901,randt901,gonzm901,park,pitches,odrit701,63,unknown,0,dry,none,dome,193,45781,hendj001,ottaa001,,,,,
MIL201304020,COL,MIL,MIL06,2013/04/02,0,7:10PM,night,false,vanol901,randt901,gonzm901,bellw901,park,pitches,odrit701,63,unknown,0,dry,none,dome,202,24753,escae001,gonzm001,betar001,,,,
MIL201304030,COL,MIL,MIL06,2013/04/03,0,7:11PM,night,false,randt901,gonzm901,bellw901,vanol901,park,pitches,odrit701,62,unknown,0,dry,none,dome,211,25766,nicaj001,peraw001,,,,,
MIL201304050,ARI,MIL,MIL06,2013/04/05,0,7:10PM,night,false,conrc901,holbs901,nauep901,fleta901,park,pitches,odrit701,61,unknown,0,dry,none,dome,167,24623,milew001,badeb001,putzj001,,,,
MIL201304060,ARI,MIL,MIL06,2013/04/06,0,6:10PM,night,false,holbs901,nauep901,fleta901,conrc901,park,pitches,odrit701,65,unknown,0,dry,none,dome,202,30115,corbp001,fierm001,,,,,
MIL201304070,ARI,MIL,MIL06,2013/04/07,0,1:10PM,day,false,nauep901,fleta901,conrc901,holbs901,park,pitches,odrit701,70,unknown,0,dry,none,dome,250,37733,sippt001,axfoj001,bellh001,,,,
MIL201304160,SFN,MIL,MIL06,2013/04/16,0,7:10PM,night,false,bakej902,welkt901,mealj901,hudsm901,park,pitches,odrit701,70,unknown,0,dry,none,dome,216,29075,kintb001,zitob001,hendj001,,,,
MIL201304170,SFN,MIL,MIL06,2013/04/17,0,7:10PM,night,false,welkt901,mealj901,hudsm901,bakej902,park,pitches,odrit701,62,unknown,0,dry,none,dome,175,29362,hendj001,garcj002,,,,,
MIL201304180,SFN,MIL,MIL06,2013/04/18,0,12:10PM,day,false,mealj901,hudsm901,bakej902,welkt901,park,pitches,odrit701,64,unknown,0,dry,none,dome,168,29161,gally001,cainm001,,,,,
MIL201304190,CHN,MIL,MIL06,2013/04/19,0,7:11PM,night,false,guccc901,hallt901,cuzzp901,kulpr901,park,pitches,odrit701,62,unknown,0,dry,none,dome,184,28346,estrm001,samaj001,hendj001,,,,
MIL201304200,CHN,MIL,MIL06,2013/04/20,0,6:11PM,night,false,hallt901,cuzzp901,kulpr901,guccc901,park,pitches,odrit701,70,unknown,0,dry,none,dome,178,42230,burgh001,jacke001,,,,,
MIL201304210,CHN,MIL,MIL06,2013/04/21,0,1:11PM,day,false,cuzzp901,kulpr901,guccc901,hallt901,park,pitches,odrit701,70,unknown,0,dry,none,dome,177,37123,peraw001,felds001,hendj001,,,,
MIL201304290,PIT,MIL,MIL06,2013/04/29,0,7:10PM,night,false,fostm901,barrs901,welkt901,everm901,park,pitches,odrit701,69,unknown,0,dry,none,dome,164,21255,gally001,rodrw002,,,,,
MIL201304300,PIT,MIL,MIL06,2013/04/30,0,7:10PM,night,false,barrs901,welkt901,everm901,fostm901,park,pitches,odrit701,81,rtol,17,unknown,unknown,cloudy,220,24154,gorzt001,morrb002,,,,,
MIL201305010,PIT,MIL,MIL06,2013/05/01,0,12:10PM,day,false,welkt901,everm901,fostm901,barrs901,park,pitches,odrit701,80,rtol,10,unknown,unknown,sunny,196,26079,morrb002,axfoj001,grilj001,,,,
MIL201305020,SLN,MIL,MIL06,2013/05/02,0,7:11PM,night,false,ticht901,scotd901,millb901,buckc901,park,pitches,odrit701,66,unknown,0,dry,none,dome,198,22204,westj001,peraw001,mujie001,,,,
MIL201305030,SLN,MIL,MIL06,2013/05/03,0,7:10PM,night,false,scotd901,millb901,buckc901,ticht901,park,pitches,odrit701,66,unknown,0,dry,none,dome,180,40068,mills001,lohsk001,,,,,
MIL201305040,SLN,MIL,MIL06,2013/05/04,0,3:06PM,day,false,millb901,buckc901,ticht901,scotd901,park,pitches,seipb701,70,unknown,0,dry,none,dome,196,36156,manes001,hendj001,mujie001,,,,
MIL201305050,SLN,MIL,MIL06,2013/05/05,0,1:10PM,day,false,buckc901,ticht901,scotd901,millb901,park,pitches,odrit701,63,torf,9,unknown,unknown,cloudy,192,38620,garcj004,estrm001,,,,,
MIL201305070,TEX,MIL,MIL06,2013/05/07,0,7:11PM,night,false,diazl901,timmt901,wintm901,wegnm901,park,pitches,odrit701,72,fromlf,4,unknown,unknown,cloudy,169,22467,peraw001,grimj002,hendj001,,,,
MIL201305080,TEX,MIL,MIL06,2013/05/08,0,7:10PM,night,false,timmt901,wintm901,wegnm901,diazl901,park,pitches,odrit701,71,fromcf,9,unknown,unknown,sunny,175,22616,holld003,lohsk001,nathj001,,,,
MIL201305200,LAN,MIL,MIL06,2013/05/20,0,7:10PM,night,false,belld901,bellw901,gonzm901,randt901,park,pitches,odrit701,85,rtol,12,unknown,unknown,cloudy,144,28287,kersc001,gally001,,,,,
MIL201305210,LAN,MIL,MIL06,2013/05/21,0,7:10PM,night,false,bellw901,gonzm901,randt901,belld901,park,pitches,odrit701,81,rtol,13,unknown,unknown,cloudy,216,26384,fierm001,greiz001,hendj001,,,,
MIL201305220,LAN,MIL,MIL06,2013/05/22,0,12:10PM,day,false,gonzm901,randt901,belld901,bellw901,park,pitches,odrit701,73,unknown,0,dry,none,dome,185,36963,ryu-h001,peraw001,,,,,
MIL201305240,PIT,MIL,MIL06,2013/05/24,0,7:10PM,night,false,fairc901,kellj901,coope901,schrp901,park,pitches,odrit701,64,unknown,0,dry,none,dome,162,33874,estrm001,burna001,rodrf003,,,,
MIL201305250,PIT,MIL,MIL06,2013/05/25,0,3:10PM,day,false,kellj901,coope901,schrp901,fairc901,park,pitches,odrit701,66,unknown,0,dry,none,dome,173,40410,lockj001,fierm001,,,,,
MIL201305260,PIT,MIL,MIL06,2013/05/26,0,1:10PM,day,false,coope901,fairc901,bakej902,kellj901,park,pitches,odrit701,60,fromcf,9,unknown,unknown,cloudy,207,44626,rodrw002,gally001,grilj001,,,,
MIL201305270,MIN,MIL,MIL06,2013/05/27,0,1:13PM,day,false,demud901,eddid901,herna901,bakej902,park,pitches,odrit701,70,unknown,0,dry,none,dome,180,38617,corrk001,peraw001,perkg001,,,,
MIL201305280,MIN,MIL,MIL06,2013/05/28,0,7:10PM,night,false,eddid901,herna901,bakej902,demud901,park,pitches,odrit701,70,unknown,0,dry,none,dome,283,24415,presr001,badeb001,duenb001,,,,
MIL201306030,OAK,MIL,MIL06,2013/06/03,0,7:11PM,night,false,laynj901,gibsg901,wendh902,porta901,park,pitches,odrit701,68,unknown,0,dry,none,dome,188,21023,milot001,estrm001,,,,,
MIL201306040,OAK,MIL,MIL06,2013/06/04,0,7:10PM,night,false,gibsg901,wendh902,porta901,laynj901,park,pitches,odrit701,68,unknown,0,dry,none,dome,208,24230,axfoj001,neshp001,,,,,
MIL201306050,OAK,MIL,MIL06,2013/06/05,0,1:10PM,day,false,wendh902,porta901,laynj901,gibsg901,park,pitches,odrit701,70,unknown,0,dry,none,dome,160,25912,colob001,gally001,,,,,
MIL201306060,PHI,MIL,MIL06,2013/06/06,0,7:11PM,night,false,iassd901,tumpj901,carlm901,knigb901,park,pitches,odrit701,70,unknown,0,dry,none,dome,180,21581,cloyt001,peraw001,,,,,
MIL201306070,PHI,MIL,MIL06,2013/06/07,0,7:10PM,night,false,tumpj901,carlm901,knigb901,iassd901,park,pitches,odrit701,70,ltor,13,unknown,unknown,sunny,196,31417,rodrf003,horsj001,,,,,
MIL201306080,PHI,MIL,MIL06,2013/06/08,0,6:16PM,night,false,carlm901,knigb901,iassd901,tumpj901,park,pitches,odrit701,63,tolf,9,unknown,unknown,cloudy,180,38267,thort001,kendk001,rodrf003,,,,
MIL201306090,PHI,MIL,MIL06,2013/06/09,0,1:10PM,day,false,knigb901,iassd901,tumpj901,carlm901,park,pitches,odrit701,69,tolf,9,unknown,unknown,cloudy,143,38300,lohsk001,pettj001,,,,,
MIL201306210,ATL,MIL,MIL06,2013/06/21,0,7:11PM,night,false,gormb901,tumpj901,gonzm901,randt901,park,pitches,odrit701,77,rtol,7,unknown,unknown,overcast,169,32594,peraw001,tehej001,hendj001,,,,
MIL201306220,ATL,MIL,MIL06,2013/06/22,0,3:10PM,day,false,vanol901,gonzm901,randt901,gormb901,park,pitches,odrit701,77,tocf,15,unknown,unknown,cloudy,167,41974,badeb001,hudst001,rodrf003,,,,
MIL201306230,ATL,MIL,MIL06,2013/06/23,0,1:11PM,day,false,gonzm901,randt901,gormb901,vanol901,park,pitches,odrit701,85,rtol,15,unknown,unknown,sunny,202,41221,mahop002,figaa001,kimbc001,,,,
MIL201306250,CHN,MIL,MIL06,2013/06/25,0,7:10PM,night,false,kellj901,schrp901,hamaa901,coope901,park,pitches,odrit701,73,fromlf,4,unknown,unknown,overcast,167,30172,lohsk001,jacke001,,,,,
MIL201306260,CHN,MIL,MIL06,2013/06/26,0,7:10PM,night,false,schrp901,hamaa901,coope901,kellj901,park,pitches,odrit701,73,fromlf,5,unknown,unknown,cloudy,196,28061,felds001,gally001,gregk001,,,,
MIL201306270,CHN,MIL,MIL06,2013/06/27,0,1:11PM,day,false,hamaa901,coope901,kellj901,schrp901,park,pitches,odrit701,80,fromlf,9,unknown,unknown,cloudy,189,31792,garzm001,peraw001,,,,,
MIL201307050,NYN,MIL,MIL06,2013/07/05,0,7:11PM,night,false,hirsj901,hoyej901,davib902,reynj901,park,pitches,odrit701,85,fromcf,14,unknown,unknown,sunny,210,32519,wheez001,hellj002,edgij001,,,,
MIL201307060,NYN,MIL,MIL06,2013/07/06,0,6:16PM,night,false,hoyej901,davib902,reynj901,hirsj901,park,pitches,odrit701,86,fromcf,12,unknown,unknown,sunny,212,31619,gally001,marcs001,rodrf003,,,,
MIL201307070,NYN,MIL,MIL06,2013/07/07,0,1:10PM,day,false,davib902,reynj901,hirsj901,hoyej901,park,pitches,odrit701,85,rtol,9,unknown,unknown,cloudy,167,39677,hefnj001,gorzt001,parnb001,,,,
MIL201307080,CIN,MIL,MIL06,2013/07/08,0,7:10PM,night,false,belld901,welkt901,everm901,wolcq901,park,pitches,odrit701,80,rtol,7,unknown,unknown,cloudy,192,25341,lohsk001,bailh001,rodrf003,,,,
MIL201307090,CIN,MIL,MIL06,2013/07/09,0,7:11PM,night,false,welkt901,everm901,wolcq901,belld901,park,pitches,odrit701,84,rtol,13,unknown,unknown,cloudy,149,25369,peraw001,cingt001,,,,,
MIL201307100,CIN,MIL,MIL06,2013/07/10,0,1:11PM,day,false,everm901,wolcq901,belld901,welkt901,park,pitches,odrit701,77,fromcf,11,unknown,unknown,cloudy,178,35239,leakm001,hellj002,,,,,
MIL201307190,MIA,MIL,MIL06,2013/07/19,0,7:10PM,night,false,randt901,vanol901,gormb901,gonzm901,park,pitches,odrit701,90,tolf,13,unknown,unknown,cloudy,183,30316,lohsk001,turnj002,rodrf003,,,,
MIL201307200,MIA,MIL,MIL06,2013/07/20,0,6:10PM,night,false,vanol901,gormb901,gonzm901,randt901,park,pitches,odrit701,73,ltor,14,unknown,unknown,cloudy,171,37446,gally001,eovan001,,,,,
MIL201307210,MIA,MIL,MIL06,2013/07/21,0,1:11PM,day,false,gormb901,gonzm901,randt901,vanol901,park,pitches,odrit701,76,fromlf,8,unknown,unknown,cloudy,213,30073,axfoj001,webbr001,,,,,
MIL201307220,SDN,MIL,MIL06,2013/07/22,0,7:10PM,night,false,davib902,reynj901,hirsj901,hoyej901,park,pitches,odrit701,83,rtol,11,unknown,unknown,cloudy,170,30348,casha001,gorzt001,streh001,,,,
MIL201307230,SDN,MIL,MIL06,2013/07/23,0,7:10PM,night,false,reynj901,hirsj901,hoyej901,davib902,park,pitches,odrit701,68,ltor,14,unknown,unknown,sunny,183,28242,rosst001,handd001,,,,,
MIL201307240,SDN,MIL,MIL06,2013/07/24,0,7:10PM,night,false,hirsj901,hoyej901,davib902,reynj901,park,pitches,odrit701,68,tolf,7,unknown,unknown,cloudy,170,25551,lohsk001,osuls001,hendj001,,,,
MIL201307250,SDN,MIL,MIL06,2013/07/25,0,1:10PM,day,false,hoyej901,davib902,reynj901,hirsj901,park,pitches,odrit701,75,ltor,7,unknown,unknown,unknown,235,34372,volqe001,gally001,streh001,,,,
MIL201308020,WAS,MIL,MIL06,2013/08/02,0,7:29PM,night,false,mealj901,conrc901,darlg901,rackd901,park,pitches,odrit701,78,tolf,10,unknown,unknown,unknown,191,34824,zimmj003,figaa001,sorir001,,,,
MIL201308030,WAS,MIL,MIL06,2013/08/03,0,6:10PM,night,false,conrc901,darlg901,rackd901,mealj901,park,pitches,odrit701,73,ltor,8,unknown,unknown,sunny,154,35690,hared001,handd001,sorir001,,,,
MIL201308040,WAS,MIL,MIL06,2013/08/04,0,1:10PM,day,false,darlg901,rackd901,mealj901,conrc901,park,pitches,odrit701,69,fromlf,4,unknown,unknown,cloudy,179,35055,axfoj001,abadf001,hendj001,,,,
MIL201308150,CIN,MIL,MIL06,2013/08/15,0,7:10PM,night,false,diazl901,wegnm901,wintm901,reybd901,park,pitches,odrit701,73,fromcf,11,unknown,unknown,cloudy,163,36076,cingt001,lohsk001,chapa001,,,,
MIL201308160,CIN,MIL,MIL06,2013/08/16,0,7:10PM,night,false,wegnm901,wintm901,timmt901,diazl901,park,pitches,odrit701,76,fromcf,8,unknown,unknown,sunny,206,33037,axfoj001,chapa001,,,,,
MIL201308170,CIN,MIL,MIL06,2013/08/17,0,6:10PM,night,false,wintm901,timmt901,diazl901,wegnm901,park,pitches,franw701,74,fromcf,8,unknown,unknown,cloudy,148,37046,gally001,latom001,hendj001,,,,
MIL201308180,CIN,MIL,MIL06,2013/08/18,0,1:10PM,day,false,timmt901,diazl901,wegnm901,wintm901,park,pitches,franw701,74,tolf,4,unknown,unknown,cloudy,179,34175,bailh001,peraw001,,,,,
MIL201308190,SLN,MIL,MIL06,2013/08/19,0,7:10PM,night,false,mcclt901,fostm901,hudsm901,bellw901,park,pitches,odrit701,79,rtol,8,unknown,unknown,overcast,206,32972,wachm001,kintb001,mujie001,,,,
MIL201308200,SLN,MIL,MIL06,2013/08/20,0,7:10PM,night,false,fostm901,hudsm901,bellw901,fagac901,park,pitches,odrit701,83,rtol,14,unknown,unknown,sunny,175,38093,lohsk001,lynnl001,hendj001,,,,
MIL201308210,SLN,MIL,MIL06,2013/08/21,0,1:10PM,day,false,hudsm901,bellw901,fagac901,fostm901,park,pitches,odrit701,84,ltor,15,unknown,unknown,unknown,198,37028,siegk001,gorzt001,mujie001,,,,
MIL201308300,ANA,MIL,MIL06,2013/08/30,0,7:10PM,night,false,wolfj901,hicke901,joycj901,nelsj901,park,pitches,odrit701,79,ltor,8,unknown,unknown,unknown,196,32340,weavj003,peraw001,,,,,
MIL201308310,ANA,MIL,MIL06,2013/08/31,0,6:10PM,night,false,hicke901,joycj901,nelsj901,wolfj901,park,pitches,odrit701,73,rtol,8,unknown,unknown,unknown,199,28175,delad001,hendj001,friee001,,,,
MIL201309010,ANA,MIL,MIL06,2013/09/01,0,1:10PM,day,false,joycj901,nelsj901,wolfj901,hicke901,park,pitches,odrit701,81,tolf,5,unknown,unknown,sunny,186,29733,wilsc004,wootr001,friee001,,,,
MIL201309020,PIT,MIL,MIL06,2013/09/02,0,1:10PM,day,false,wolcq901,hoyej901,reynj901,davib902,park,pitches,odrit701,66,fromrf,10,unknown,unknown,unknown,176,23252,mortc002,thort001,melam001,,,,
MIL201309030,PIT,MIL,MIL06,2013/09/03,0,7:10PM,night,false,hoyej901,reynj901,davib902,wolcq901,park,pitches,odrit701,72,tolf,7,unknown,unknown,cloudy,181,25558,mazzv001,hendj001,melam001,,,,
MIL201309040,PIT,MIL,MIL06,2013/09/04,0,7:11PM,night,false,reynj901,davib902,wolcq901,hoyej901,park,pitches,odrit701,70,ltor,18,unknown,unknown,cloudy,202,29041,peraw001,lirif001,,,,,
MIL201309130,CIN,MIL,MIL06,2013/09/13,0,7:10PM,night,false,cedeg901,herna901,carav901,barkl901,park,pitches,odrit701,70,unknown,0,dry,none,dome,167,39665,lohsk001,latom001,,,,,
MIL201309140,CIN,MIL,MIL06,2013/09/14,0,12:07PM,day,false,herna901,carav901,barkl901,cedeg901,park,pitches,odrit701,63,ltor,6,unknown,unknown,cloudy,203,25929,bailh001,hellj002,chapa001,,,,
MIL201309150,CIN,MIL,MIL06,2013/09/15,0,1:10PM,day,false,carav901,barkl901,cedeg901,herna901,park,pitches,odrit701,67,unknown,0,dry,none,dome,189,26725,hendj001,dukez001,,,,,
MIL201309160,CHN,MIL,MIL06,2013/09/16,0,7:11PM,night,false,schrp901,kellj901,basnt901,fairc901,park,pitches,odrit701,68,unknown,0,dry,none,dome,202,24464,peraw001,jacke001,,,,,
MIL201309170,CHN,MIL,MIL06,2013/09/17,0,7:10PM,night,false,kellj901,basnt901,fairc901,schrp901,park,pitches,odrit701,68,unknown,0,dry,none,dome,174,22506,hendj001,grimj002,,,,,
MIL201309180,CHN,MIL,MIL06,2013/09/18,0,7:10PM,night,false,basnt901,fairc901,schrp901,kellj901,park,pitches,odrit701,74,fromrf,13,unknown,unknown,sunny,166,24632,thort001,rusic001,,,,,
MIL201309190,CHN,MIL,MIL06,2013/09/19,0,1:10PM,day,false,fairc901,schrp901,kellj901,basnt901,park,pitches,odrit701,78,fromrf,7,unknown,unknown,cloudy,170,21625,arrij001,lohsk001,,,,,
MIL201309200,SLN,MIL,MIL06,2013/09/20,0,7:10PM,night,false,barrs901,marqa901,barrt901,dimum901,park,pitches,odrit701,66,tocf,11,unknown,unknown,unknown,236,37148,axfoj001,blazm001,martc006,,,,
