game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,umprf
SLN191906050,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/06/05,STL05,0,0:00PM,day,false,"""102,128,208,240""","""Wayne Townsend""","""Wayne Townsend""",2023/02/05 1:26PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,0,doakb101,mitcr101,,,,
SLN191906060,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/06/06,STL05,0,0:00PM,day,false,"""74,102,128,208,266""","""Wayne Townsend""","""Wayne Townsend""",2023/02/06 11:26AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,0,tuero101,hoggb102,,,,
SLN191906070,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/06/07,STL05,0,0:00PM,day,false,"""74,102,208,266""","""Wayne Townsend""","""Wayne Townsend""",2023/02/06 2:35PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,0,goodm102,watsm102,,,,
SLN191906080,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/06/08,STL05,0,0:00PM,day,false,"""102,128,208,266""","""Wayne Townsend""","""Wayne Townsend""",2023/02/07 5:16PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,0,amesr101,woodf102,,,,
SLN191906090,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/06/09,STL05,0,0:00PM,day,false,"""74,102,128,208,266""","""Jim Herdman""","""Jim Herdman""",2023/02/07 12:48PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,0,doakb101,jacoe101,,,,
SLN191906100,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/06/10,STL05,0,0:00PM,day,false,"""71,102,128,163,208,274""","""Cliff Blau""","""Cliff Blau""",2023/02/08 7:57PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,tuero101,rudod101,,,,
SLN191906110,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/06/11,STL05,0,0:00PM,day,false,"""71,102,128,163,208""","""Wayne Townsend""","""Wayne Townsend""",2023/02/08 11:28AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,0,nehfa101,meadl101,,,,
SLN191906120,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/06/12,STL05,0,0:00PM,day,false,"""61,153,274,208,102,208""","""David W. Smith""","""David W. Smith""",2023/02/08 1:31PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,meadl101,nortj102,,,,
SLN191906130,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/06/13,STL05,0,0:00PM,day,false,"""71,102,128,163,208,274""","""Jim Herdman""","""Jim Herdman""",2023/02/08 12:43PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,86,0,doakb101,demaa101,,,,
SLN191906140,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/06/14,STL05,0,0:00PM,day,false,"""141,591,589,395,208,102""","""David W. Smith""","""David W. Smith""",2023/02/09 6:49PM,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,128,6000,amesr101,pfefj101,,,,
SLN191906150,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/06/15,STL05,0,0:00PM,day,false,"""96,102,128,141,208,395,591""","""Jim Herdman""","""Jim Herdman""",2023/02/09 12:42PM,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,116,12000,mitcc102,goodm102,,,,
SLN191906160,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/06/16,STL05,0,0:00PM,day,false,"""96,102,128,141,208,395,589,591""","""Wayne Townsend""","""Wayne Townsend""",2023/02/09 3:52PM,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,63,3000,meadl101,mamaa101,,,,
SLN191906180,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/06/18,STL05,0,0:00PM,day,false,"""208,128,395,606,96""","""David W. Smith""","""David W. Smith""",2023/02/10 4:06PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,15000,doakb101,bentr102,,,,
SLN191906190,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/06/19,STL05,0,0:00PM,day,false,"""96,102,128,208,395,606""","""Jim Herdman""","""Jim Herdman""",2023/02/11 8:53AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,0,tonef101,tuero101,,,,
SLN191906200,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/06/20,STL05,0,0:00PM,day,false,"""96,102,128,208,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/02/11 5:56PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,160,0,dubuj101,amesr101,,,,
SLN191906210,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/06/21,STL05,0,0:00PM,day,false,"""96,102,208,395,606""","""Jim Herdman""","""Jim Herdman""",2023/02/11 1:17PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,causr101,doakb101,,,,
SLN191906220,,PIT,SLN,1919/06/22,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,riglc901,morac102,(none),(none),park,none,0,unknown,-1,soaked,none,cloudy,128,5000,carlh101,sherb101,hamie101,,,
SLN191906230,,PIT,SLN,1919/06/23,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,soaked,unknown,unknown,119,1500,millf102,tuero101,,,,
SLN191906240,,PIT,SLN,1919/06/24,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,95,unknown,-1,unknown,unknown,unknown,101,2000,goodm102,coopw101,,,,
SLN191906250,,PIT,SLN,1919/06/25,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,doakb101,hamie101,,,,
SLN191907250,,CHN,SLN,1919/07/25,STL05,0,0:00,day,false,"""109,111,102,128""","""DWV/Smith""","""DWV/Smith""",,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,70,0,vaugh101,doakb101,,,,
SLN191907260,,CHN,SLN,1919/07/26,STL05,0,0:00,day,false,"""109""","""""","""DWV""",,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,3000,jacoe101,cartp101,,,,
SLN191907270,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/07/27,STL05,0,0:00PM,day,false,TSN Box,,,,mccob104,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,84,0,alexg102,tuero101,,,,
SLN191907300,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/07/30,STL05,0,0:00PM,day,false,"""74,102,208,128,266""","""Cliff Blau""","""Cliff Blau""",2023/03/06 3:10PM,harrp901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,meadl101,doakb101,,,,
SLN191907310,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/07/31,STL05,0,0:00PM,day,false,"""74,102,128,208,266""","""Cliff Blau""","""Cliff Blau""",2023/03/07 7:59PM,mccob104,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,packg101,jacoe101,,,,
SLN191908020,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/08/02,STL05,0,0:00PM,day,false,"""96,102,141,208,395,589,591,606""","""Fisher/Herdman""","""Jim Herdman""",2023/03/07 10:07PM,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,1000,cadol101,tuero101,smits102,,,
SLN191908031,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/08/03,STL05,1,0:00PM,day,false,"""141,589,591,395,96,208,128,102""","""David W. Smith""","""David W. Smith""",2023/03/08 3:31PM,byrol901,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,94,0,doakb101,mamaa101,,,,
SLN191908032,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/08/03,STL05,2,0:00PM,day,false,"""141,395,589,591,96,208,128,102""","""David W. Smith""","""David W. Smith""",2023/03/08 3:47PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,6000,grimb101,jacoe101,,,,
SLN191908040,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/08/04,STL05,0,0:00PM,day,false,"""73,96,128,141,208,395,589,591,606""","""Fisher/Herdman""","""Fisher/Herdman""",2023/03/09 10:12AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,800,pfefj101,amesr101,,,,
SLN191908050,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/08/05,STL05,0,0:00PM,day,false,"""96,102,128,208,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/03/09 11:46AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,116,0,may-j102,dougp101,,,,
SLN191908060,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/08/06,STL05,0,0:00PM,day,false,"""208,128,102,395,606,96""","""David W. Smith""","""David W. Smith""",2023/03/10 4:59PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,jacoe101,tonef101,,,,
SLN191908070,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/08/07,STL05,0,0:00PM,day,false,"""73,96,102,128,208,395""","""Ron Fisher/Wayne Townsend""","""Ron Fisher/Wayne Townsend""",2023/03/10 10:23AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,135,5000,barnj102,goodm102,bentr102,,,
SLN191908080,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/08/08,STL05,0,0:00PM,day,false,"""71,274,208,128,102,163""","""David W. Smith""","""David W. Smith""",2023/03/13 12:39PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,0,demaa101,schuf102,,,,
SLN191908090,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/08/09,STL05,0,0:00PM,day,false,"""71,163,274,208,102""","""David W. Smith""","""David W. Smith""",2023/03/14 10:09AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,0,rudod101,doakb101,,,,
SLN191908100,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/08/10,STL05,0,0:00PM,day,false,"""102,128,163,208,274""","""Wayne Townsend""","""Wayne Townsend""",2023/03/14 10:06AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,keatr101,may-j102,,,,
SLN191909050,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/09/05,STL05,0,0:00PM,day,false,"""489""","""Howard Johnson""","""Howard Johnson""",2015/01/08 8:02PM,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,97,3000,doakb101,ringj101,,,,
SLN191909060,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/09/06,STL05,0,0:00PM,day,false,"""489""","""Howard Johnson""","""Howard Johnson""",2015/01/08 8:43PM,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,106,4000,salls101,schuf102,,,,
SLN191909071,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/09/07,STL05,1,0:00PM,day,false,"""489""","""Howard Johnson""","""Howard Johnson""",2015/01/12 1:57PM,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,85,0,elleh101,schuf102,,,,
SLN191909072,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/09/07,STL05,2,0:00PM,day,false,"""489""","""Howard Johnson""","""Howard Johnson""",2015/01/12 2:52PM,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,110,15000,jacoe101,ruetd101,,,,
SLN191909090,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/09/09,STL05,0,0:00PM,day,false,"""73,208,128,141,395,589,591,605,96""","""Ron Fisher/David W. Smith""","""Ron Fisher/David W. Smith""",2023/03/26 1:07PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,0,doakb101,smits102,sherb101,,,
SLN191909100,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/09/10,STL05,0,0:00PM,day,false,"""96,102,128,141,208,395,589,591,606""","""Ron Fisher/Wayne Townsend""","""Ron Fisher/Wayne Townsend""",2023/03/26 1:37PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,127,800,goodm102,mamaa101,tuero101,,,
SLN191909110,"""version 7RS(19) of 07/07/92""",BRO,SLN,1919/09/11,STL05,0,0:00PM,day,false,"""208,128,102,141,589,591,96""","""David W. Smith""","""David W. Smith""",2023/03/29 11:46AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,schuf102,cadol101,,,,
SLN191909120,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/09/12,STL05,0,0:00PM,day,false,"""96,102,128,208,395,606""","""Cliff Blau""","""Cliff Blau""",2023/03/30 7:54PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1000,tonef101,may-j102,,,,
SLN191909130,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/09/13,STL05,0,0:00PM,day,false,"""96,208,102,395,605""","""David W. Smith""","""Davie W. Smith""",2023/03/31 8:42AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,3000,nehfa101,jacoe101,,,,
SLN191909140,"""version 7RS(19) of 07/07/92""",NY1,SLN,1919/09/14,STL05,0,0:00PM,day,false,"""208,128,395,606,96""","""David W. Smith""","""David W. Smith""",2023/04/01 2:50PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,goodm102,barnj102,,,,
SLN191909150,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/09/15,STL05,0,0:00PM,day,false,"""208,269,163,274""","""Cliff Blau""","""Cliff Blau""",2023/04/01 4:03PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,woodf102,rudod101,,,,
SLN191909161,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/09/16,STL05,1,0:00PM,day,false,"""71,102,208""","""Rob Wood""","""Rob Wood""",2022/08/29 1:45PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,0,filld101,jacoe101,,,,
SLN191909162,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/09/16,STL05,2,0:00PM,day,false,"""71,102,163,274,208""","""David W. Smith""","""David W. Smith""",2023/04/02 7:49AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1000,sherb101,scotj101,,,,
SLN191909171,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/09/17,STL05,1,0:00PM,day,false,"""208,128,163,274,71""","""Cliff Blau""","""Cliff Blau""",2023/04/02 7:51PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,demaa101,goodm102,,,,
SLN191909172,"""version 7RS(19) of 07/07/92""",BSN,SLN,1919/09/17,STL05,2,0:00PM,day,false,"""208,128,163,274,71""","""Cliff Blau""","""Cliff Blau""",2023/04/02 8:03PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,oescj101,woodf102,demaa101,,,
SLN191909190,"""version 7RS(19) of 07/07/92""",PHI,SLN,1919/09/19,STL05,0,0:00PM,day,false,"""102,128,208,266""","""Wayne Townsend""","""Wayne Townsend""",2023/04/03 3:53PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,500,hoggb102,may-j102,,,,
SLN191909220,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/09/22,STL05,0,0:00PM,day,false,"""277,111,208""","""Rob Wood""","""Rob Wood""",2023/04/03 7:06PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,400,doakb101,bails101,,,,
SLN191909231,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/09/23,STL05,1,0:00PM,day,false,"""277""","""Rob Wood""","""Rob Wood""",2023/04/01 8:15PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,marts102,jacoe101,vaugh101,,,
SLN191909232,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/09/23,STL05,2,0:00PM,day,false,"""208,128,111""","""Cliff Blau""","""Cliff Blau""",2023/04/05 7:54PM,odayh101,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,goodm102,hendc101,,,,
SLN191909260,,PIT,SLN,1919/09/26,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,0,schuf102,adamb104,,,,
SLN191909270,,PIT,SLN,1919/09/27,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,84,0,goodm102,coopw101,,,,
SLN191909280,,PIT,SLN,1919/09/28,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,84,500,wisnj101,woodf102,,,,
CLE191905010,"""version 7RS(19) of 07/07/92""",DET,CLE,1919/05/01,CLE06,0,0:00PM,day,false,"""39""","""J.Costa""","""J.Costa""",1996/11/13 1:11PM,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,20000,bolab101,coves101,,,,
CLE191905020,"""version 7RS(19) of 07/07/92""",DET,CLE,1919/05/02,CLE06,0,0:00PM,day,false,"""39""","""J.Costa""","""J.Costa""",1996/11/13 1:35PM,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,jameb103,enzmj101,cunng101,,,
CLE191905030,"""version 7RS(19) of 07/07/92""",DET,CLE,1919/05/03,CLE06,0,0:00PM,day,false,"""39""","""M. Pankin""","""M. Pankin""",2001/02/04 2:45PM,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,12000,mortg101,daush101,,,,
CLE191905040,"""version 7RS(19) of 07/07/92""",DET,CLE,1919/05/04,CLE06,0,0:00PM,day,false,"""39""","""M. Pankin""","""M. Pankin""",2001/02/04 3:06PM,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,20000,coves101,ehmkh101,,,,
CLE191905060,,SLA,CLE,1919/05/06,CLE06,0,0:00,day,false,"""39""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,sotha101,mortg101,,,,
CLE191905070,"""version 7RS(19) of 07/07/92""",SLA,CLE,1919/05/07,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/22 2:12PM,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,uhleg101,gallb103,,,,
CLE191905080,,CHA,CLE,1919/05/08,CLE06,0,0:00,day,false,"""109,39""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,cicoe101,coves101,,,,
CLE191905100,,CHA,CLE,1919/05/10,CLE06,0,0:00,day,false,"""109,39""","""""","""DWV""",,morig101,hildg101,(none),(none),park,none,0,unknown,-1,soaked,rain,cloudy,0,4000,philt102,cicoe101,,,,
CLE191905110,"""version 7RS(19) of 07/07/92""",CHA,CLE,1919/05/11,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/22 4:08PM,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,17000,willl104,uhleg101,,,,
CLE191905140,"""version 7RS(19) of 07/07/92""",WS1,CLE,1919/05/14,CLE06,0,0:00PM,day,false,"""222""","""Frownfelter""","""Frownfelter""",2016/08/27 5:56PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,bagbj101,ayerd101,,,,
CLE191905150,"""version 7RS(19) of 07/07/92""",WS1,CLE,1919/05/15,CLE06,0,0:00PM,day,false,"""222""","""Frownfelter""","""Frownfelter""",2016/06/29 5:23PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,enzmj101,harph101,coves101,,,
CLE191905170,"""version 7RS(19) of 07/07/92""",NYA,CLE,1919/05/17,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/23 11:00AM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,8000,quinj102,mortg101,,,,
CLE191905180,"""version 7RS(19) of 07/07/92""",NYA,CLE,1919/05/18,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/01 1:03PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,20000,coves101,mogrg101,,,,
CLE191905190,"""version 7RS(19) of 07/07/92""",NYA,CLE,1919/05/19,CLE06,0,0:00PM,day,false,"""96,395,606,118""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2023/01/29 7:37PM,dinnb101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,thorh101,bagbj101,,,,
CLE191905210,"""version 7RS(19) of 07/07/92""",PHA,CLE,1919/05/21,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/23 9:55AM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,mortg101,perrs101,,,,
CLE191905220,"""version 7RS(19) of 07/07/92""",PHA,CLE,1919/05/22,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/23 1:59PM,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,coves101,gearb101,,,,
CLE191905240,"""version 7RS(19) of 07/07/92""",PHA,CLE,1919/05/24,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/24 6:08PM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,enzmj101,naylr101,,,,
CLE191905250,"""version 7RS(19) of 07/07/92""",BOS,CLE,1919/05/25,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/24 8:10PM,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,20000,bagbj101,maysc101,,,,
CLE191905260,"""version 7RS(19) of 07/07/92""",BOS,CLE,1919/05/26,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/25 10:08AM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,coves101,jameb103,,,,
CLE191905270,"""version 7RS(19) of 07/07/92""",BOS,CLE,1919/05/27,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/01/25 12:38PM,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,philt102,jones104,,,,
CLE191906020,"""version 7RS(19) of 07/07/92""",SLA,CLE,1919/06/02,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/02/02 5:52PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,uhleg101,daved101,,,,
CLE191906031,"""version 7RS(19) of 07/07/92""",SLA,CLE,1919/06/03,CLE06,1,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/02/03 11:47AM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,gallb103,philt102,,,,
CLE191906032,"""version 7RS(19) of 07/07/92""",SLA,CLE,1919/06/03,CLE06,2,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/02/03 1:38PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,enzmj101,daved101,,,,
CLE191906080,"""version 7RS(19) of 07/07/92""",PHA,CLE,1919/06/08,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/02/04 11:06AM,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,mortg101,naylr101,,,,
CLE191906220,"""version 7RS(19) of 07/07/92""",SLA,CLE,1919/06/22,CLE06,0,0:00PM,day,false,"""39""","""Rob Wood""","""Rob Wood""",2023/02/05 6:03PM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,22000,sotha101,uhleg101,,,,
CLE191906300,,CHA,CLE,1919/06/30,CLE06,0,0:00,day,false,"""39,109""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,cicoe101,bagbj101,,,,
