game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
TEX197306010,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/06/01,0,0:00PM,night,true,dimul901,odomj901,frana901,honoj901,"""Wayne Townsend""","""Wayne Townsend""",1997/02/21 7:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,216,6300,paulm101,reynb102,,,"""Orioles""",
TEX197306020,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/06/02,0,0:00PM,night,true,odomj901,frana901,honoj901,dimul901,"""Wayne Townsend""","""Wayne Townsend""",1997/02/22 7:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,13693,palmj001,allel101,,,"""Orioles""",
TEX197306030,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/06/03,0,0:00PM,night,true,frana901,honoj901,dimul901,odomj901,"""Wayne Townsend""","""Wayne Townsend""",1997/02/22 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,84,6905,mcnad102,brobp101,,,"""Orioles""",
TEX197306050,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/06/05,0,0:00PM,night,true,umonf901,denkd901,anthm901,deegb901,"""David Horwich""","""David Horwich""",1998/11/17 2:16AM,unknown,none,0,unknown,-1,unknown,unknown,night,155,10210,mcdal101,siebs101,lyles101,,,
TEX197306060,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/06/06,0,0:00PM,night,true,anthm901,denkd901,deegb901,umonf901,"""David Horwich""","""David Horwich""",1998/11/19 11:06AM,unknown,none,86,unknown,-1,unknown,unknown,night,147,9072,klins101,merrj102,lyles101,,,
TEX197306070,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/06/07,0,0:00PM,night,true,anthm901,deegb901,umonf901,denkd901,"""David Horwich""","""David Horwich""",1998/11/19 11:41AM,unknown,none,0,unknown,-1,unknown,unknown,night,171,10278,stand101,mcdal101,hudsc101,,,
TEX197306080,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/06/08,0,7:37PM,night,true,deegb901,umonf901,denkd901,anthm901,"""David Horwich""","""David Horwich""",1998/11/19 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,night,140,8231,brobp101,curtj001,gogob101,,,
TEX197306090,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/06/09,0,7:34PM,night,true,umonf901,denkd901,anthm901,deegb901,"""David Horwich""","""David Horwich""",1998/11/19 1:02PM,unknown,none,0,unknown,-1,unknown,unknown,night,175,12624,pattm101,dunns101,vealb101,,,
TEX197306100,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/06/10,0,7:34PM,night,true,denkd901,anthm901,deegb901,umonf901,"""David Horwich""","""David Horwich""",1998/11/20 2:53PM,unknown,none,0,unknown,-1,unknown,unknown,night,157,9729,lee-b101,siebs101,,,,
TEX197306250,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1973/06/25,0,0:00PM,night,true,neudj901,hallb901,lucir901,phild901,"""David Horwich""","""David Horwich""",1998/12/16 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,night,145,5356,siebs101,holtk101,foucs101,,,
TEX197306260,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1973/06/26,0,0:00PM,night,true,hallb901,lucir901,phild901,neudj901,"""David Horwich""","""David Horwich""",1998/12/19 2:43PM,unknown,none,0,unknown,-1,unknown,unknown,night,151,6238,hamid101,merrj102,fingr001,,,
TEX197306270,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/06/27,0,0:00PM,night,true,lucir901,phild901,neudj901,hallb901,"""David Horwich""","""David Horwich""",1998/12/19 3:02PM,unknown,none,94,unknown,-1,unknown,unknown,night,170,35698,clydd101,kaatj101,gogob101,,,
TEX197306280,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/06/28,0,0:00PM,night,true,phild901,neudj901,hallb901,lucir901,"""David Horwich""","""David Horwich""",1998/12/19 3:37PM,unknown,none,92,unknown,-1,unknown,unknown,night,129,3992,woodd102,brobp101,,,,
TEX197306290,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/06/29,0,0:00PM,night,true,umonf901,denkd901,(none),deegb901,"""David Horwich""","""David Horwich""",1998/12/19 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,9619,bibbj001,littm101,,,,
TEX197306301,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/06/30,1,0:00PM,night,true,denkd901,anthm901,deegb901,umonf901,"""David Horwich""","""David Horwich""",1998/12/21 7:22PM,unknown,none,0,unknown,-1,unknown,unknown,night,168,0,dragd101,gogob101,,,,
TEX197306302,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/06/30,2,0:00PM,night,true,anthm901,deegb901,(none),denkd901,"""David Horwich""","""David Horwich""",1998/12/21 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,133,11461,wrigk101,siebs101,birdd101,,,
TEX197307010,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/07/01,0,0:00PM,night,true,deegb901,umonf901,denkd901,anthm901,"""David Horwich""","""David Horwich""",1998/12/21 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,night,158,4642,merrj102,splip001,,,,
TEX197307020,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/02,0,0:00PM,night,true,barnl901,flahr901,sprim901,kunkb101,"""David Horwich""","""David Horwich""",1998/12/21 9:33PM,unknown,none,0,unknown,-1,unknown,unknown,night,162,33010,acosc101,stand101,,,,
TEX197307031,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/03,1,0:00PM,night,true,flahr901,sprim901,kunkb101,barnl901,"""David Horwich""","""David Horwich""",1998/12/21 9:59PM,unknown,none,0,unknown,-1,unknown,unknown,night,166,0,woodw103,brobp101,,,,
TEX197307032,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/03,2,0:00PM,night,true,sprim901,kunkb101,barnl901,flahr901,"""David Horwich""","""David Horwich""",1998/12/21 10:04PM,unknown,none,0,unknown,-1,unknown,unknown,night,126,7641,bibbj001,bahns101,,,,
TEX197307041,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/04,1,0:00PM,night,true,kunkb101,barnl901,flahr901,sprim901,"""David Horwich""","""David Horwich""",1999/01/02 10:37AM,unknown,none,96,unknown,-1,unknown,unknown,unknown,130,0,acosc101,dunns101,,,,
TEX197307042,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/04,2,0:00PM,night,true,barnl901,flahr901,sprim901,kunkb101,"""David Horwich""","""David Horwich""",1999/01/02 10:50AM,unknown,none,0,unknown,-1,unknown,unknown,night,151,13362,johnb105,kremj101,forst001,,,
TEX197307050,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/07/05,0,0:00PM,night,true,flahr901,sprim901,kunkb101,barnl901,"""David Horwich""","""David Horwich""",1999/01/02 11:25AM,unknown,none,0,unknown,-1,unknown,unknown,night,147,4165,siebs101,stons101,bibbj001,,,
TEX197307170,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1973/07/17,0,0:00PM,night,true,chyln901,brinj901,mccol901,morgh901,"""David Horwich""","""David Horwich""",1999/01/22 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,night,140,23102,slatj001,clydd101,rodre102,,,
TEX197307180,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1973/07/18,0,0:00PM,night,true,brinj901,mccol901,morgh901,chyln901,"""David Horwich""","""David Horwich""",1999/01/22 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,night,113,5685,colbj101,bibbj001,,,,
TEX197307190,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1973/07/19,0,0:00PM,night,true,mccol901,morgh901,chyln901,brinj901,"""David Horwich""","""David Horwich""",1999/01/22 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,night,141,5213,locks101,dunns101,rodre102,,,
TEX197307200,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1973/07/20,0,0:00PM,night,true,morgh901,chyln901,brinj901,mccol901,"""David Horwich""","""David Horwich""",1999/01/22 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,night,159,8770,gogob101,perrj102,paulm101,,,
TEX197307210,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1973/07/21,0,0:00PM,night,true,chyln901,brinj901,mccol901,morgh901,"""David Horwich""","""David Horwich""",1999/01/22 1:41PM,unknown,none,0,unknown,-1,unknown,unknown,night,126,21643,browj109,lolim101,,,,
TEX197307220,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1973/07/22,0,0:00PM,night,true,brinj901,mccol901,morgh901,chyln901,"""David Horwich""","""David Horwich""",1999/01/26 1:07PM,unknown,none,0,unknown,-1,unknown,unknown,night,178,7187,browj109,hillj101,,,,
TEX197307261,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/07/26,1,0:00PM,night,true,umonf901,barnl901,frana901,phild901,"""D Lamoureaux""","""D Lamoureaux""",1995/02/27 5:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,bibbj001,ryann001,,,"""Angels""",
TEX197307262,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/07/26,2,0:00PM,night,true,barnl901,frana901,phild901,umonf901,"""David Horwich""","""David Horwich""",1999/01/26 2:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,137,25620,clydd101,singb101,browj109,,,
TEX197307270,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/07/27,0,0:00PM,day,true,frana901,phild901,umonf901,barnl901,"""David Horwich""","""David Horwich""",1999/01/26 3:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3317,merrj102,wrigc102,,,,
TEX197308100,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1973/08/10,0,0:00PM,night,true,morgh901,chyln901,evanj901,brinj901,"""David Horwich""","""David Horwich""",1999/02/07 10:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,28326,perrg101,clydd101,,,,
TEX197308110,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1973/08/11,0,0:00PM,night,true,chyln901,evanj901,brinj901,morgh901,"""David Horwich""","""David Horwich""",1999/02/07 11:02PM,unknown,none,0,unknown,-1,unknown,unknown,night,136,12982,timmt101,bibbj001,sandk101,,,
TEX197308120,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1973/08/12,0,0:00PM,night,true,evanj901,brinj901,morgh901,chyln901,"""David Horwich""","""David Horwich""",1999/02/25 9:50AM,unknown,none,0,unknown,-1,unknown,unknown,night,200,4905,sandk101,gogob101,,,,
TEX197308130,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/08/13,0,0:00PM,night,true,brinj901,morgh901,chyln901,evanj901,"""Annis""","""A.Braunstein""",1996/10/09 6:55AM,park,none,0,unknown,-1,unknown,unknown,night,161,4709,cuelm101,merrj102,,,,
TEX197308140,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/08/14,0,0:00PM,night,true,morgh901,chyln901,evanj901,brinj901,"""Annis""","""A.Braunstein""",1996/10/09 7:16AM,park,none,0,unknown,-1,unknown,unknown,night,200,5261,jackg101,siebs101,,,,
TEX197308150,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1973/08/15,0,0:00PM,night,true,chyln901,evanj901,brinj901,morgh901,"""Annis""","""A.Braunstein""",1996/10/09 7:28AM,park,none,0,unknown,-1,unknown,unknown,night,140,8033,mcnad102,bibbj001,,,,
TEX197308170,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/08/17,0,0:00PM,night,true,sprim901,kunkb101,flahr901,deegb901,"""David Horwich""","""David Horwich""",1999/02/25 11:17AM,unknown,none,88,unknown,-1,unknown,unknown,night,151,19600,clydd101,mcdos101,browj109,,,
TEX197308180,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/08/18,0,0:00PM,night,true,kunkb101,flahr901,deegb901,stevj901,"""David Horwich""","""David Horwich""",1999/02/25 11:44AM,unknown,none,85,unknown,-1,unknown,unknown,night,152,11749,medid101,merrj102,mcdal101,,,
TEX197308190,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1973/08/19,0,0:00PM,night,true,flahr901,deegb901,stevj901,kunkb101,"""David Horwich""","""David Horwich""",1999/03/08 10:49AM,unknown,none,88,unknown,-1,unknown,unknown,night,143,11173,dobsp101,siebs101,,,,
TEX197308200,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/08/20,0,8:01PM,night,true,goetr901,denkd901,malog901,ricej901,"""David Horwich""","""David Horwich""",1999/03/06 10:35PM,unknown,none,0,unknown,-1,unknown,unknown,night,137,4608,pattm101,browj109,,,,
TEX197308210,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/08/21,0,8:04PM,night,true,denkd901,malog901,ricej901,goetr901,"""David Horwich""","""David Horwich""",1999/03/06 11:01PM,unknown,none,0,unknown,-1,unknown,unknown,night,185,4233,morer101,dunns101,skokc101,,,
TEX197308220,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1973/08/22,0,8:03PM,night,true,malog901,ricej901,goetr901,denkd901,"""David Horwich""","""David Horwich""",1999/03/06 11:39PM,unknown,none,0,unknown,-1,unknown,unknown,night,160,7787,poled101,clydd101,bolib101,,,
TEX197308300,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/08/30,0,0:00PM,night,true,mccol901,odomj901,barnl901,honoj901,"""David Horwich""","""David Horwich""",1999/03/10 11:18AM,unknown,none,88,unknown,-1,unknown,unknown,night,173,4012,blylb001,bibbj001,campb001,,,
TEX197308310,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/08/31,0,0:00PM,night,true,odomj901,barnl901,honoj901,mccol901,"""David Horwich""","""David Horwich""",1999/03/10 11:35AM,unknown,none,89,unknown,-1,unknown,unknown,night,176,4445,fifed101,merrj102,corbr101,,,
TEX197309010,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/09/01,0,0:00PM,night,true,barnl901,honoj901,mccol901,odomj901,"""David Horwich""","""David Horwich""",1999/03/15 9:36AM,unknown,none,0,unknown,-1,unknown,unknown,night,176,7798,handb101,browj109,,,,
TEX197309020,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1973/09/02,0,0:00PM,day,true,honoj901,mccol901,odomj901,barnl901,"""David Horwich""","""David Horwich""",1999/03/15 10:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,3242,hudsc101,deckj101,,,,
TEX197309070,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1973/09/07,0,0:00PM,night,true,evanj901,morgh901,malog901,ricej901,"""David Horwich""","""David Horwich""",1999/03/18 10:03AM,unknown,none,0,unknown,-1,unknown,unknown,night,160,5014,gogob101,knowd101,merrj102,,,
TEX197309080,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1973/09/08,0,0:00PM,night,true,morgh901,malog901,ricej901,evanj901,"""David Horwich""","""David Horwich""",1999/03/18 10:33AM,unknown,none,0,unknown,-1,unknown,unknown,night,150,6086,browj109,lindp101,,,,
TEX197309090,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1973/09/09,0,0:00PM,night,true,malog901,ricej901,evanj901,morgh901,"""David Horwich""","""David Horwich""",1999/03/18 10:59AM,unknown,none,0,unknown,-1,unknown,unknown,night,147,4294,bibbj001,huntj101,allel101,,,
TEX197309170,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/09/17,0,0:00PM,night,true,honoj901,mccol901,odomj901,barnl901,"""David Horwich""","""David Horwich""",1999/03/25 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,night,136,2608,siebs101,kaatj101,waitr001,,,
TEX197309180,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1973/09/18,0,0:00PM,night,true,mccol901,odomj901,barnl901,honoj901,"""David Horwich""","""David Horwich""",1999/03/25 11:14AM,unknown,none,0,unknown,-1,unknown,unknown,night,118,3076,bibbj001,bahns101,,,,
TEX197309191,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/09/19,1,0:00PM,night,true,umonf901,brinj901,phild901,frana901,"""D Lamoureaux""","""D Lamoureaux""",1995/02/28 5:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,0,ryann001,brobp101,,,"""Angels""",
TEX197309192,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/09/19,2,0:00PM,night,true,brinj901,phild901,frana901,umonf901,"""David Horwich""","""David Horwich""",1999/03/25 11:34AM,unknown,none,0,unknown,-1,unknown,unknown,night,136,3347,wrigc102,hudsc101,,,,
TEX197309201,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/09/20,1,0:00PM,night,true,phild901,frana901,umonf901,brinj901,"""David Horwich""","""David Horwich""",1999/03/25 11:50PM,unknown,none,0,unknown,-1,unknown,unknown,night,169,0,singb101,merrj102,,,,
TEX197309202,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/09/20,2,0:00PM,night,true,frana901,umonf901,brinj901,phild901,"""David Horwich""","""David Horwich""",1999/03/25 11:55PM,unknown,none,0,unknown,-1,unknown,unknown,night,152,2583,dunns101,tanaf001,foucs101,,,
TEX197309210,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1973/09/21,0,0:00PM,day,true,umonf901,brinj901,phild901,frana901,"""David Horwich""","""David Horwich""",1999/03/26 12:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,2513,handr101,clydd101,monta103,,,
TEX197309280,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/09/28,0,0:00PM,night,true,barnl901,mccol901,odomj901,honoj901,"""Vincent""","""Vincent""",1995/05/31 4:07PM,park,none,0,unknown,-1,unknown,unknown,night,125,4445,bibbj001,littm101,,,"""KC/Tex""",
TEX197309290,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/09/29,0,0:00PM,night,true,mccol901,odomj901,honoj901,barnl901,"""Vincent""","""Vincent""",1995/05/31 4:26PM,park,none,0,unknown,-1,unknown,unknown,night,150,8139,busbs101,clydd101,birdd101,,"""KC/Tex""",
TEX197309300,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1973/09/30,0,0:00PM,night,true,odomj901,honoj901,barnl901,mccol901,"""Vincent""","""Vincent""",1995/05/31 4:37PM,park,none,0,unknown,-1,unknown,unknown,night,115,3438,brobp101,mings101,,,"""KC/Tex""",
NYA197304090,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1973/04/09,0,2:13PM,day,true,barnl901,brinj901,flahr901,kunkb101,"""David Horwich""","""David Horwich""",1998/08/22 6:15PM,unknown,none,53,unknown,-1,unknown,unknown,unknown,154,17028,strob101,petef101,,,,
NYA197304110,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1973/04/11,0,2:06PM,day,true,brinj901,flahr901,kunkb101,barnl901,"""David Horwich""","""David Horwich""",1998/08/23 5:43PM,unknown,none,44,unknown,-1,unknown,unknown,unknown,149,5059,stotm101,perrg101,,,,
NYA197304120,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1973/04/12,0,2:06PM,day,true,flahr901,kunkb101,barnl901,brinj901,"""David Horwich""","""David Horwich""",1998/08/23 6:21PM,unknown,none,47,unknown,-1,unknown,unknown,overcast,122,4532,klins101,tidrd001,,,,
NYA197304140,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1973/04/14,0,2:22PM,day,true,kunkb101,barnl901,brinj901,flahr901,"""David Horwich""","""David Horwich""",1998/09/01 2:41PM,unknown,none,54,unknown,-1,unknown,unknown,unknown,156,13037,tianl101,petef101,vealb101,,,
NYA197304150,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1973/04/15,0,2:43PM,day,true,barnl901,brinj901,flahr901,kunkb101,"""David Horwich""","""David Horwich""",1998/09/01 3:42PM,unknown,none,66,unknown,-1,unknown,unknown,unknown,134,35700,stotm101,curtj001,,,,
NYA197304240,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1973/04/24,0,2:06PM,day,true,deegb901,umonf901,denkd901,anthm901,"""David Horwich""","""David Horwich""",1998/09/22 5:47PM,unknown,none,70,unknown,-1,unknown,unknown,cloudy,149,12334,bahns101,petef101,,,,
NYA197304250,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1973/04/25,0,2:05PM,day,true,umonf901,denkd901,anthm901,deegb901,"""David Horwich""","""David Horwich""",1998/09/23 1:08AM,unknown,none,63,unknown,-1,unknown,unknown,cloudy,130,8604,woodw103,stotm101,,,,
NYA197304280,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1973/04/28,0,2:08PM,day,true,denkd901,anthm901,deegb901,umonf901,"""David Horwich""","""David Horwich""",1998/09/23 2:37AM,unknown,none,56,unknown,-1,unknown,unknown,cloudy,155,6461,medid101,kaatj101,,,,
NYA197304291,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1973/04/29,1,2:06PM,day,true,anthm901,deegb901,umonf901,denkd901,"""David Horwich""","""David Horwich""",1998/09/30 11:39AM,unknown,none,53,unknown,-1,unknown,unknown,cloudy,151,0,stotm101,blylb001,,,,
NYA197304292,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1973/04/29,2,4:13PM,day,true,deegb901,umonf901,denkd901,anthm901,"""David Horwich""","""David Horwich""",1998/09/30 11:48AM,unknown,none,55,unknown,-1,unknown,unknown,overcast,149,28123,petef101,handb101,mcdal101,,,
NYA197305010,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1973/05/01,0,7:54PM,night,true,hallb901,brinj901,lucir901,phild901,"""David Horwich""","""David Horwich""",1998/09/30 4:05PM,unknown,none,58,unknown,-1,unknown,rain,night,151,7488,klins101,wrigk101,lyles101,,,
NYA197305020,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1973/05/02,0,7:35PM,night,true,brinj901,lucir901,phild901,hallb901,"""David Horwich""","""David Horwich""",1998/09/30 5:27PM,unknown,none,67,unknown,-1,unknown,unknown,night,163,7604,splip001,medid101,garbg001,,,
NYA197305110,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1973/05/11,0,0:00PM,night,true,odomj901,frana901,honoj901,dimul901,,"""Colby Duerk""",1994/08/15 10:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,11936,palmj001,klins101,,,,
NYA197305120,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1973/05/12,0,0:00PM,day,true,frana901,honoj901,dimul901,odomj901,,"""Colby Duerk""",1994/08/19 9:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,10341,medid101,cuelm101,,,,
NYA197305131,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1973/05/13,1,0:00PM,day,true,honoj901,dimul901,odomj901,frana901,,"""Colby Duerk""",1994/08/19 9:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,0,stotm101,penao101,lyles101,,,
NYA197305132,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1973/05/13,2,0:00PM,day,true,dimul901,odomj901,frana901,honoj901,,"""Colby Duerk""",1994/08/19 10:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,23183,watte101,mcdal101,jackg101,,,
NYA197305140,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1973/05/14,0,7:37PM,night,true,odomj901,frana901,honoj901,dimul901,"""David Horwich""","""David Horwich""",1998/11/03 5:13PM,unknown,none,63,unknown,-1,unknown,unknown,night,142,8643,colej102,petef101,,,,
NYA197305160,"""version 7RS(19) of 07/07/92""",MIL,NYA,NYC16,1973/05/16,0,7:36PM,night,true,mccol901,morgh901,chyln901,neudj901,"""David Horwich""","""David Horwich""",1998/11/04 11:39AM,unknown,none,61,unknown,-1,unknown,unknown,night,159,6721,klins101,slatj001,lyles101,,,
NYA197305170,"""version 7RS(19) of 07/07/92""",MIL,NYA,NYC16,1973/05/17,0,7:35PM,night,true,morgh901,chyln901,neudj901,mccol901,"""David Horwich""","""David Horwich""",1998/11/11 12:09PM,unknown,none,61,unknown,-1,unknown,unknown,night,161,7116,mcdal101,shorc102,,,,
NYA197305180,"""version 7RS(19) of 07/07/92""",MIL,NYA,NYC16,1973/05/18,0,6:06PM,night,true,chyln901,neudj901,mccol901,morgh901,"""David Horwich""","""David Horwich""",1998/11/11 12:52PM,unknown,none,56,unknown,-1,unknown,unknown,night,162,6066,locks101,lyles101,linzf101,,,
NYA197305250,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1973/05/25,0,7:36PM,night,true,ricej901,goetr901,malog901,evanj901,"""David Horwich""","""David Horwich""",1998/11/12 9:26PM,unknown,none,56,unknown,-1,unknown,drizzle,night,178,6809,mcdal101,foucs101,lyles101,,,
NYA197305260,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1973/05/26,0,2:06PM,day,true,goetr901,malog901,evanj901,ricej901,"""David Horwich""","""David Horwich""",1998/11/13 1:18AM,unknown,none,59,unknown,-1,unknown,unknown,cloudy,145,8167,stotm101,stand101,beenf101,,,
NYA197305270,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1973/05/27,0,2:05PM,day,true,malog901,evanj901,ricej901,goetr901,"""David Horwich""","""David Horwich""",1998/11/13 1:25AM,unknown,none,54,unknown,-1,unknown,unknown,cloudy,157,12550,siebs101,klins101,gogob101,,,
NYA197305290,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1973/05/29,0,7:37PM,night,true,evanj901,ricej901,goetr901,malog901,"""David Horwich""","""David Horwich""",1998/11/13 2:29AM,unknown,none,78,unknown,-1,unknown,unknown,night,121,12941,petef101,huntj101,,,,
NYA197305300,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1973/05/30,0,7:35PM,night,true,ricej901,goetr901,malog901,evanj901,"""David Horwich""","""David Horwich""",1998/11/15 10:22PM,unknown,none,73,unknown,-1,unknown,unknown,night,157,15719,lyles101,knowd101,,,,
NYA197305310,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1973/05/31,0,7:35PM,night,true,goetr901,malog901,evanj901,ricej901,"""David Horwich""","""David Horwich""",1998/11/15 11:05PM,unknown,none,73,unknown,-1,unknown,unknown,night,102,14237,holtk101,stotm101,fingr001,,,
NYA197306010,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1973/06/01,0,7:36PM,night,true,flahr901,sprim901,kunkb101,barnl901,"""David Horwich""","""David Horwich""",1998/11/17 12:23AM,unknown,none,66,unknown,-1,unknown,unknown,night,129,12060,singb101,kekim101,selld101,,,
NYA197306020,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1973/06/02,0,0:00PM,day,true,sprim901,kunkb101,barnl901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",1995/02/23 9:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,13831,petef101,ryann001,lyles101,,"""Angels""",
