game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
SLA195305060,,PHA,SLA,1953/05/06,STL07,0,0:00,night,false,duffj901,grieb901,passa901,nappl901,"""382,102,208,266,119""","""Smith/Cramer""","""Smith/Cramer""",2010/06/28 7:05 PM,,none,0,unknown,-1,unknown,unknown,unknown,129,2473,hollb101,martm101,,,,mitah701
SLA195305080,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/05/08,STL07,0,0:00PM,night,false,hurle901,soarh901,romme101,berrc103,"""Indians""","""M. Pankin""","""M. Pankin""",2000/03/11 5:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,9074,abera101,brech101,hoopb101,,,
SLA195305090,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/05/09,STL07,0,0:00PM,night,false,soarh901,romme101,berrc103,hurle901,"""Inidans""","""M. Pankin""","""M. Pankin""",2000/03/12 10:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,176,7961,hoopb101,cainb101,,,,
SLA195305100,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/05/10,STL07,0,0:00PM,day,false,romme101,berrc103,hurle901,soarh901,"""Indians""","""M. Pankin""","""M. Pankin""",2000/03/12 10:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,8278,hoskd101,trucv101,,,,
SLA195305250,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/05/25,STL07,0,0:00PM,night,false,mckib901,honoj901,mcgob901,papaj901,"""White Sox""","""Doug Burks""","""Doug Burks""",2001/01/07 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,4114,aloml101,brech101,dorif101,,,
SLA195305260,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/05/26,STL07,0,0:00PM,night,false,honoj901,mcgob901,papaj901,mckib901,"""White Sox""","""Doug Burks""","""Doug Burks""",2001/02/11 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,3614,byrnt101,pilld101,fornm101,,,
SLA195305270,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/05/27,STL07,0,0:00PM,night,false,mcgob901,papaj901,mckib901,honoj901,,,"""P. Gregory""",1999/10/31 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,3954,hollb101,lemob101,paigs101,,,
SLA195305280,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/05/28,STL07,0,0:00PM,night,false,papaj901,mckib901,honoj901,mcgob901,,,"""P. Gregory""",1999/10/31 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4068,littd102,hoskd101,paigs101,,,
SLA195306020,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/06/02,STL07,0,0:00PM,night,false,honoj901,papaj901,mcgob901,mckib901,"""14""","""Tim Cashion""","""Tim Cashion""",1999/02/27 5:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,4785,paigs101,portb102,,,,
SLA195306030,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/06/03,STL07,0,0:00PM,night,false,papaj901,mcgob901,mckib901,honoj901,"""Senators""","""James Fraser""","""James Fraser""",1999/09/06 10:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,3957,mastw101,paigs101,,,,
SLA195306040,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/06/04,STL07,0,0:00PM,night,false,mcgob901,mckib901,honoj901,papaj901,"""Senators""","""James Fraser""","""James Fraser""",1999/09/06 7:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3524,dixos101,trucv101,,,,
SLA195306050,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/06/05,STL07,0,0:00PM,night,false,mckib901,honoj901,papaj901,mcgob901,"""208,96,104,276""","""Richard Weston/Smith""","""David W. Smith/Smith""",2011/08/25 11:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,9361,sainj101,hollb101,,,,
SLA195306060,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/06/06,STL07,0,0:00PM,day,false,honoj901,papaj901,mcgob901,mckib901,"""253""","""David W. Smith""","""David W. Smith""",2007/03/17 3:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,6522,scarr102,blyzm101,reyna102,,,
SLA195306071,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/06/07,STL07,1,0:00PM,day,false,mcgob901,papaj901,mckib901,honoj901,"""276""","""Comly""","""Comly""",2011/06/08 5:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,lopae101,littd102,,,,
SLA195306090,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/06/09,STL07,0,0:00PM,night,false,berrc103,hurle901,(none),romme101,"""115""","""115""","""Tim Cashion""",1999/05/01 10:38AM,park,none,98,unknown,-1,unknown,unknown,night,191,3714,mcdem102,larsd102,kinde101,,,
SLA195306101,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/06/10,STL07,1,0:00PM,day,false,hurle901,romme101,(none),berrc103,"""115""","""115""","""Tim Cashion""",1999/05/01 10:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,parnm101,lanim101,,,,
SLA195306102,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/06/10,STL07,2,0:00PM,night,false,romme101,berrc103,(none),hurle901,"""115""","""115""","""Tim Cashion""",1999/05/02 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,3693,hudss101,pilld101,kinde101,,,
SLA195306110,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/06/11,STL07,0,0:00PM,night,false,berrc103,hurle901,(none),romme101,"""115""","""115""","""Tim Cashion""",1999/05/02 1:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,2538,nixow101,trucv101,,,,
SLA195306130,"""version 7RS(19) of 07/07/92""",PHA,SLA,1953/06/13,STL07,0,0:00PM,day,false,romme101,berrc103,(none),hurle901,"""150""","""Bob Kapla""","""Bob Kapla""",2001/04/20 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1340,kella103,littd102,martm101,,,
SLA195306141,,PHA,SLA,1953/06/14,STL07,1,0:00,day,false,berrc103,hurle901,(none),romme101,"""102,208,266,119,276""","""Dick Cramer/Townsend""","""Dick Cramer/Townsend""",2010/06/27 8:25 PM,,none,0,unknown,-1,unknown,unknown,unknown,132,0,byrdh101,larsd102,,,,
SLA195307041,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/07/04,STL07,1,0:00PM,day,false,froeg901,nappl901,passa901,grieb901,"""Chisox""","""Bob Kapla""","""Bob Kapla""",1999/09/06 9:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,0,trucv101,pilld101,,,,
SLA195307042,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/07/04,STL07,2,0:00PM,day,false,nappl901,passa901,grieb901,froeg901,"""Chisox""","""Bob Kapla""","""Bob Kapla""",1999/09/06 9:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,6312,dobsj101,brech101,dorif101,,,
SLA195307051,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/07/05,STL07,1,0:00PM,day,false,passa901,grieb901,froeg901,nappl901,"""Middlesworth""",,"""R. Elliott""",1996/09/21 3:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,0,herbr101,larsd102,,,,
SLA195307052,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/07/05,STL07,2,0:00PM,day,false,nappl901,grieb901,passa901,froeg901,"""Middlesworth""",,"""R. Elliott""",1996/09/21 3:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,5417,grayt101,hollb101,,,,
SLA195307060,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/07/06,STL07,0,0:00PM,night,false,froeg901,nappl901,passa901,grieb901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/09/22 10:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,2184,marld101,paigs101,,,,
SLA195307070,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/07/07,STL07,0,0:00PM,night,false,summb901,berrc103,stevj901,duffj901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/17 5:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,8805,wynne101,hollb101,,,,
SLA195307080,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/07/08,STL07,0,0:00PM,night,false,berrc103,stevj901,duffj901,summb901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/17 6:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,3265,kretl101,houta101,stuam101,,,
SLA195307090,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/07/09,STL07,0,0:00PM,night,false,stevj901,duffj901,summb901,berrc103,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/26 7:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,3071,lemob101,larsd102,hoopb101,,,
SLA195307161,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/07/16,STL07,1,0:00PM,day,false,nappl901,passa901,grieb901,froeg901,"""96,104,102,208""","""Richard Weston/Way""","""David W. Smith""",2011/08/26 7:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,0,stuam101,sainj101,brech101,,,
SLA195307162,"""text editor""",NYA,SLA,1953/07/16,STL07,2,0:00PM,night,false,passa901,grieb901,froeg901,nappl901,"""209""","""Cramer""","""Cramer""",2009/01/04 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,7901,fordw101,cainb101,,,,
SLA195307170,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/07/17,STL07,0,0:00PM,night,false,grieb901,froeg901,nappl901,passa901,"""102,96,94,208,276""","""Richard Weston/Smith""","""David W. Smith""",2011/08/26 11:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,5674,reyna102,littd102,sainj101,,,
SLA195307180,"""text editor""",NYA,SLA,1953/07/18,STL07,0,0:00PM,day,false,froeg901,nappl901,passa901,grieb901,"""247""","""Cramer""","""Cramer""",2009/01/04 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,4642,mcdoj104,larsd102,,rennb101,,
SLA195307191,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/07/19,STL07,1,0:00PM,day,false,passa901,grieb901,duffj901,froeg901,"""Senators""","""Bob Kapla""","""Bob Kapla""",1999/11/06 8:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,0,brech101,simaa101,paigs101,,,
SLA195307192,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/07/19,STL07,2,0:00PM,day,false,grieb901,duffj901,froeg901,passa901,"""Senators""","""Bob Kapla""","""Bob Kapla""",1999/11/06 9:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,4267,stobc101,kretl101,,,,
SLA195307230,"""version 7RS(19) of 07/07/92""",PHA,SLA,1953/07/23,STL07,0,0:00PM,night,false,stevj901,summb901,flahr901,duffj901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/01/27 6:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,214,2278,martm101,paigs101,,,,
SLA195307241,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/07/24,STL07,1,0:00PM,day,false,summb901,flahr901,duffj901,stevj901,"""115""","""115""","""Tim Cashion""",1999/05/27 10:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,henrb101,littd102,,,,
SLA195307242,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/07/24,STL07,2,0:00PM,night,false,duffj901,stevj901,flahr901,summb901,"""115""","""115""","""Tim Cashion""",1999/05/27 11:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3656,mcdem102,cainb101,,,,
SLA195307250,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/07/25,STL07,0,0:00PM,day,false,stevj901,summb901,duffj901,flahr901,"""115""","""115""","""Tim Cashion""",1999/05/29 12:26AM,park,none,92,unknown,-1,dry,none,sunny,149,1857,kinde101,paigs101,flowb101,,,
SLA195307261,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/07/26,STL07,1,0:00PM,day,false,summb901,duffj901,flahr901,stevj901,"""115""","""115""","""Tim Cashion""",1999/05/29 10:46AM,park,none,98,unknown,-1,dry,none,sunny,157,0,hudss101,pilld101,flowb101,,,
SLA195307262,"""version 7RS(19) of 07/07/92""",BOS,SLA,1953/07/26,STL07,2,0:00PM,day,false,duffj901,flahr901,stevj901,summb901,"""115""","""115""","""Tim Cashion""",1999/05/30 12:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,4565,stuam101,deloi101,,,,
SLA195308111,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/08/11,STL07,1,0:00PM,day,false,berrc103,hurle901,romme101,flahr901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/10/26 9:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,littd102,hoefb101,,,,
SLA195308112,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/08/11,STL07,2,0:00PM,night,false,hurle901,romme101,flahr901,berrc103,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/10/26 9:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2881,grayt101,larsd102,,,,
SLA195308120,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/08/12,STL07,0,0:00PM,night,false,romme101,flahr901,berrc103,hurle901,"""Middlesworth""",,"""R. Elliott""",1996/10/27 7:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,2001,abera101,cainb101,,,,
SLA195308130,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/08/13,STL07,0,0:00PM,day,false,flahr901,berrc103,hurle901,romme101,"""Middlesworth""",,"""R. Elliott""",1996/10/27 8:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,980,stuam101,garvn102,,,,
SLA195308140,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/08/14,STL07,0,0:00PM,night,false,berrc103,hurle901,romme101,flahr901,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/26 10:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,3209,lemob101,pilld101,,,,
SLA195308161,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/08/16,STL07,1,0:00PM,day,false,hurle901,romme101,flahr901,berrc103,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/26 11:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,brech101,hoskd101,,,,
SLA195308162,"""version 7RS(19) of 07/07/92""",CLE,SLA,1953/08/16,STL07,2,0:00PM,day,false,romme101,flahr901,berrc103,hurle901,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/26 11:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,4862,littd102,lemob101,,,,
SLA195308271,"""version 7RS(19) of 07/07/92""",PHA,SLA,1953/08/27,STL07,1,0:00PM,day,false,mckib901,mcgob901,papaj901,honoj901,,"""Bob Kapla""","""Bob Kapla""",2001/07/11 12:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,0,littd102,byrdh101,,,,
SLA195308301,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/08/30,STL07,1,0:00PM,day,false,froeg901,stevj901,summb901,soarh901,"""217""","""D Lamoureaux""","""D Lamoureaux""",2004/09/10 1:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,larsd102,marrc101,,,,
SLA195308302,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/08/30,STL07,2,0:00PM,day,false,stevj901,summb901,soarh901,froeg901,"""217""","""D Lamoureaux""","""D Lamoureaux""",2004/09/10 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,4388,stobc101,littd102,,,,
SLA195308310,"""version 7RS(19) of 07/07/92""",WS1,SLA,1953/08/31,STL07,0,0:00PM,night,false,summb901,soarh901,froeg901,stevj901,"""217""","""D Lamoureaux""","""D Lamoureaux""",2004/09/10 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,13898,dixos101,turlb101,,,,
SLA195309020,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/09/02,STL07,0,0:00PM,night,false,soarh901,froeg901,stevj901,summb901,"""217""","""D Lamoureaux""","""D Lamoureaux""",2004/09/10 3:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,218,8441,reyna102,pilld101,kuzab101,,,
SLA195309030,"""version 7RS(19) of 07/07/92""",NYA,SLA,1953/09/03,STL07,0,0:00PM,day,false,froeg901,stevj901,summb901,soarh901,"""104,96,102,208""","""Richard Weston""","""David W. Smith""",2011/08/26 1:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,2330,lopae101,cainb101,sainj101,,,
SLA195309040,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/09/04,STL07,0,0:00PM,night,false,grieb901,nappl901,passa901,duffj901,"""Middlesworth""",,"""R. Elliott""",1996/11/17 8:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,1744,larsd102,abera101,,,,
SLA195309050,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/09/05,STL07,0,0:00PM,night,false,nappl901,duffj901,passa901,grieb901,"""Middlesworth""",,"""R. Elliott""",1996/11/17 9:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,1960,turlb101,branr103,,,,
SLA195309060,"""version 7RS(19) of 07/07/92""",DET,SLA,1953/09/06,STL07,0,0:00PM,day,false,duffj901,passa901,grieb901,nappl901,"""Middlesworth""",,"""R. Elliott""",1996/11/21 8:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,3251,grayt101,kretl101,herbr101,,,
SLA195309250,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/09/25,STL07,0,0:00PM,night,false,flahr901,romme101,passa901,mckib901,"""Chisox""","""Bob Kapla""","""Bob Kapla""",2001/03/31 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,2068,keegb101,turlb101,,,,
SLA195309260,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/09/26,STL07,0,0:00PM,night,false,romme101,passa901,mckib901,flahr901,"""Chisox""","""Bob Kapla""","""Bob Kapla""",2001/03/31 6:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,1937,johnc103,larsd102,,,,
SLA195309270,"""version 7RS(19) of 07/07/92""",CHA,SLA,1953/09/27,STL07,0,0:00PM,day,false,passa901,mckib901,flahr901,romme101,"""Chisox""","""Bob Kapla""","""Bob Kapla""",2001/03/31 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3174,pierb101,pilld101,,,,
PHI195304140,"""version 7RS(19) of 07/07/92""",NY1,PHI,1953/04/14,PHI11,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1997/09/16 9:04PM,park,none,47,unknown,30,unknown,unknown,sunny,131,19221,jansl101,rober102,,,,
PHI195304150,"""version 7RS(19) of 07/07/92""",NY1,PHI,1953/04/15,PHI11,0,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/01/29 10:13PM,park,none,0,unknown,-1,unknown,unknown,sunny,150,4787,simmc101,corwa101,,,,
PHI195304210,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/04/21,PHI11,0,0:00PM,night,false,goetl901,dascf901,secof101,dixoh901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/06/21 7:30PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,123,14309,simmc101,meyer101,,,,
PHI195304220,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/04/22,PHI11,0,0:00PM,night,false,dascf901,secof101,dixoh901,goetl901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/06/21 7:46PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,15984,drewk101,loesb101,,,,
PHI195304230,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/04/23,PHI11,0,0:00PM,night,false,secof101,dixoh901,goetl901,dascf901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/06/24 9:15PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,121,25508,rober102,podrj101,,,,
PHI195304240,"""version 7RS(19) of 07/07/92""",PIT,PHI,1953/04/24,PHI11,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/13 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,6506,konsj101,hallb103,,,,
PHI195304250,"""version 7RS(19) of 07/07/92""",PIT,PHI,1953/04/25,PHI11,0,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/13 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,6265,simmc101,lindj101,hansa101,,,
PHI195304261,"""version 7RS(19) of 07/07/92""",PIT,PHI,1953/04/26,PHI11,1,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/16 10:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,rober102,frieb102,,,,
PHI195304262,"""version 7RS(19) of 07/07/92""",PIT,PHI,1953/04/26,PHI11,2,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/16 11:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,18490,drewk101,macdb101,,,,
PHI195304280,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/04/28,PHI11,0,0:00PM,night,false,balll901,barla901,jackb901,gorea901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/16 12:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,12831,haddh101,konsj101,stalg103,,,
PHI195304290,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/04/29,PHI11,0,0:00PM,night,false,barla901,jackb901,gorea901,balll901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/29 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,16321,braza101,simmc101,,,,
PHI195304300,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/04/30,PHI11,0,0:00PM,night,false,jackb901,gorea901,balll901,barla901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2002/03/29 8:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,12870,,,,,,
PHI195305010,"""version 7RS(19) of 07/07/92""",MLN,PHI,1953/05/01,PHI11,0,0:00PM,night,false,warnl101,donaa901,gormt101,conlj102,,"""Bob Kapla""","""Bob Kapla""",2002/11/15 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,9472,wilsj104,drewk101,,,,
PHI195305031,"""version 7RS(19) of 07/07/92""",CHN,PHI,1953/05/03,PHI11,1,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,,"""Bob Kapla""","""Bob Kapla""",2002/11/15 11:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,rober102,rushb101,,,,
PHI195305032,"""version 7RS(19) of 07/07/92""",CHN,PHI,1953/05/03,PHI11,2,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,,"""Bob Kapla""","""Bob Kapla""",2002/11/15 11:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,15300,simmc101,hackw102,,,,
PHI195305040,"""version 7RS(19) of 07/07/92""",CHN,PHI,1953/05/04,PHI11,0,0:00PM,night,false,boggd901,engeb902,stewb901,pineb101,,"""Bob Kapla""","""Bob Kapla""",2002/11/15 2:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,8526,konsj101,klipj101,,,,
PHI195305230,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/05/23,PHI11,0,0:00PM,night,false,warnl101,donaa901,conlj102,gorea901,"""27""","""Ron Fisher""","""Ron Fisher""",1994/11/01 10:22AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,131,31532,roe-p101,rober102,,,,
PHI195305240,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/05/24,PHI11,0,0:00PM,day,false,donaa901,conlj102,gorea901,warnl101,"""27""","""Ron Fisher""","""Ron Fisher""",1994/11/02 2:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,209,24715,podrj101,simmc101,erskc101,,,
PHI195305250,"""version 7RS(19) of 07/07/92""",BRO,PHI,1953/05/25,PHI11,0,0:00PM,night,false,conlj102,gorea901,warnl101,donaa901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/11/06 11:39PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,179,22067,millb114,konsj101,blacj103,,,
PHI195306020,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/06/02,PHI11,0,0:00PM,night,false,dascf901,secof101,dixoh901,goetl901,,"""Bob Kapla""","""Bob Kapla""",2003/01/07 9:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,15064,rober102,chamc102,,,,
PHI195306031,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/06/03,PHI11,1,0:00PM,day,false,secof101,dixoh901,goetl901,dascf901,,"""Bob Kapla""","""Bob Kapla""",2003/01/07 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,mizew101,simmc101,braza101,,,
PHI195306032,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/06/03,PHI11,2,0:00PM,night,false,dixoh901,goetl901,dascf901,secof101,,"""Bob Kapla""","""Bob Kapla""",2003/01/07 10:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,31104,ridzs101,braza101,hansa101,,,
PHI195306040,"""version 7RS(19) of 07/07/92""",SLN,PHI,1953/06/04,PHI11,0,0:00PM,night,false,goetl901,dascf901,secof101,dixoh901,,"""Bob Kapla""","""Bob Kapla""",2003/01/07 10:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,8994,ridzs101,whith101,,,,
PHI195306050,"""version 7RS(19) of 07/07/92""",MLN,PHI,1953/06/05,PHI11,0,0:00PM,night,false,warnl101,gormt101,donaa901,conlj102,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2003/03/01 12:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,16025,spahw101,konsj101,,,,
PHI195306060,"""version 7RS(19) of 07/07/92""",MLN,PHI,1953/06/06,PHI11,0,0:00PM,day,false,gormt101,donaa901,conlj102,warnl101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/02/28 12:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,9144,rober102,wilsj104,,,,
PHI195306071,"""version 7RS(19) of 07/07/92""",MLN,PHI,1953/06/07,PHI11,1,0:00PM,day,false,donaa901,conlj102,warnl101,gormt101,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2003/03/01 12:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,antoj103,ridzs101,,,,
PHI195306072,"""version 7RS(19) of 07/07/92""",MLN,PHI,1953/06/07,PHI11,2,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""Bill McClain""","""Bob Kapla""","""Bob Kapla""",2003/03/01 1:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,20098,buhlb101,kippt101,burdl101,,,
