game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
HOU199808130,MIL,HOU,HOU02,1998/08/13,0,7:05,night,false,tatat901,bellw901,mealj901,davig901,,pitches,72,unknown,0,dry,none,dome,140,21218,limaj001,woods001,,,,,
HOU199808140,CHN,HOU,HOU02,1998/08/14,0,7:05,night,false,relic901,buckc901,schrp901,demud901,,pitches,72,unknown,0,dry,none,dome,173,45040,clarm002,reyns001,beckr001,,,,
HOU199808150,CHN,HOU,HOU02,1998/08/15,0,7:05,night,false,buckc901,schrp901,demud901,relic901,,pitches,72,unknown,0,dry,none,dome,212,52003,wagnb001,mulht001,,,,,
HOU199808160,CHN,HOU,HOU02,1998/08/16,0,1:36,day,false,schrp901,demud901,relic901,buckc901,,pitches,72,unknown,0,dry,none,dome,195,52199,karcm001,powej001,beckr001,,,,
HOU199808250,ATL,HOU,HOU02,1998/08/25,0,7:06,night,false,marsr901,nauep901,hohnb901,bonig901,,pitches,72,unknown,0,dry,none,dome,144,32157,hampm001,millk004,wagnb001,,,,
HOU199808260,ATL,HOU,HOU02,1998/08/26,0,7:05,night,false,nauep901,hohnb901,marsr901,bonig901,,pitches,72,unknown,0,dry,none,dome,168,32651,smolj001,bergs001,,,,,
HOU199808280,PIT,HOU,HOU02,1998/08/28,0,7:05,night,false,hohnb901,bonig901,marsr901,nauep901,,pitches,72,unknown,0,dry,none,dome,143,40709,johnr005,cordf001,,,,,
HOU199808290,PIT,HOU,HOU02,1998/08/29,0,7:05,night,false,bonig901,marsr901,nauep901,hohnb901,,pitches,72,unknown,0,dry,none,dome,159,41762,limaj001,schmj001,powej001,,,,
HOU199808300,PIT,HOU,HOU02,1998/08/30,0,1:36,day,false,marsr901,nauep901,hohnb901,bonig901,,pitches,72,unknown,0,dry,none,dome,192,25342,reyns001,mccuj001,,,,,
HOU199809070,CIN,HOU,HOU02,1998/09/07,0,4:06,day,false,nelsj901,schrp901,relic901,monte901,,pitches,72,unknown,0,dry,none,dome,127,42787,johnr005,parrs001,,,,,
HOU199809080,CIN,HOU,HOU02,1998/09/08,0,7:06,night,false,schrp901,relic901,monte901,nelsj901,,pitches,72,unknown,0,dry,none,dome,193,16574,bergs001,berej002,,,,,
HOU199809090,MIL,HOU,HOU02,1998/09/09,0,7:05,night,false,nauep901,wintm901,darlg901,ripps901,,pitches,72,unknown,0,dry,none,dome,149,24462,limaj001,woods001,wagnb001,,,,
HOU199809100,MIL,HOU,HOU02,1998/09/10,0,7:05,night,false,wintm901,darlg901,ripps901,nauep901,,pitches,72,unknown,0,dry,none,dome,174,20813,reyns001,karls001,,,,,
HOU199809110,SLN,HOU,HOU02,1998/09/11,0,7:05,night,false,demud901,laynj901,holbs901,riekr901,,pitches,72,unknown,0,dry,none,dome,154,52186,powej001,morrm001,,,,,
HOU199809120,SLN,HOU,HOU02,1998/09/12,0,7:05,night,false,laynj901,holbs901,riekr901,demud901,,pitches,72,unknown,0,dry,none,dome,156,52493,johnr005,olivd001,wagnb001,,,,
HOU199809130,SLN,HOU,HOU02,1998/09/13,0,7:05,night,false,holbs901,riekr901,demud901,laynj901,,pitches,72,unknown,0,dry,none,dome,160,52338,merck001,bergs001,acevj001,,,,
HOU199809140,NYN,HOU,HOU02,1998/09/14,0,7:05,night,false,davib902,gormb901,crawj901,hallt901,,pitches,72,unknown,0,dry,none,dome,248,24241,mcmig001,magnm001,franj001,,,,
HOU199809151,NYN,HOU,HOU02,1998/09/15,1,4:05,day,false,gormb901,crawj901,hallt901,davib902,,pitches,72,unknown,0,dry,none,dome,233,0,powej001,tam-j001,,,,,
HOU199809152,NYN,HOU,HOU02,1998/09/15,2,8:30,night,false,crawj901,hallt901,davib902,gormb901,,pitches,72,unknown,0,dry,none,dome,199,40835,leita001,powej001,wendt001,,,,
HOU199809160,NYN,HOU,HOU02,1998/09/16,0,7:05,night,false,hallt901,davib902,gormb901,crawj901,,pitches,72,unknown,0,dry,none,dome,245,24269,mcmig001,bergs001,wendt001,,,,
HOU199809250,CHN,HOU,HOU02,1998/09/25,0,7:05,night,false,froeb901,grege901,hirsm901,kellj901,,pitches,72,unknown,0,dry,none,dome,158,51831,limaj001,tapak001,,,,,
HOU199809260,CHN,HOU,HOU02,1998/09/26,0,7:05,night,false,grege901,hirsm901,kellj901,froeb901,,pitches,72,unknown,0,dry,none,dome,170,51950,clarm002,powej001,beckr001,,,,
HOU199809270,CHN,HOU,HOU02,1998/09/27,0,1:38,day,false,hirsm901,kellj901,froeb901,grege901,,pitches,72,unknown,0,dry,none,dome,210,51916,elars001,beckr001,,,,,
CHN199804030,MON,CHN,CHI11,1998/04/03,0,1:25,day,false,riekr901,holbs901,wendh901,laynj901,,none,42,fromlf,18,dry,none,overcast,178,39102,tracs001,vazqj001,beckr001,,,,
CHN199804040,MON,CHN,CHI11,1998/04/04,0,1:21,day,false,holbs901,wendh901,laynj901,riekr901,,pitches,46,fromlf,18,dry,none,sunny,152,25436,mulht001,valdm001,beckr001,,,,
CHN199804050,MON,CHN,CHI11,1998/04/05,0,1:20,day,false,wendh901,laynj901,riekr901,holbs901,,pitches,48,tolf,5,dry,none,sunny,169,21854,tapak001,moort001,,,,,
CHN199804060,MON,CHN,CHI11,1998/04/06,0,1:21,day,false,ripps901,darlg901,wintm901,poncl901,,pitches,50,fromrf,12,dry,none,cloudy,133,12506,clarm002,perec001,beckr001,,,,
CHN199804070,NYN,CHN,CHI11,1998/04/07,0,1:19,day,false,darlg901,wintm901,poncl901,ripps901,,pitches,51,fromrf,18,dry,none,overcast,172,16293,leita001,gonzj003,franj001,,,,
CHN199804090,NYN,CHN,CHI11,1998/04/09,0,1:57,day,false,wintm901,poncl901,ripps901,darlg901,,pitches,42,fromlf,10,wet,rain,overcast,191,17313,tracs001,reedr002,beckr001,,,,
CHN199804170,LAN,CHN,CHI11,1998/04/17,0,2:20,day,false,froeb901,vanol901,hirsm901,nelsj901,,pitches,51,ltor,13,dry,none,sunny,160,20175,parkc002,clarm002,lankf001,,,,
CHN199804180,LAN,CHN,CHI11,1998/04/18,0,1:21,day,false,vanol901,hirsm901,nelsj901,froeb901,,pitches,50,fromrf,12,dry,none,cloudy,157,34652,woodk002,nomoh001,,,,,
CHN199804190,LAN,CHN,CHI11,1998/04/19,0,1:20,day,false,hirsm901,nelsj901,froeb901,vanol901,,pitches,56,torf,6,dry,none,sunny,132,26795,gonzj003,valdi001,beckr001,,,,
CHN199804210,SDN,CHN,CHI11,1998/04/21,0,7:08,night,false,westj901,kellj901,danlk901,quicj901,,pitches,49,fromlf,17,dry,none,overcast,193,20363,tracs001,browk001,beckr001,,,,
CHN199804220,SDN,CHN,CHI11,1998/04/22,0,1:22,day,false,kellj901,danlk901,quicj901,westj901,,pitches,62,rtol,15,dry,none,overcast,237,15852,boehb001,telea001,reyec001,,,,
CHN199804230,SDN,CHN,CHI11,1998/04/23,0,1:20,day,false,danlk901,quicj901,westj901,kellj901,,pitches,66,fromrf,15,dry,none,sunny,150,20276,ashba002,clarm002,hofft001,,,,
CHN199804300,SLN,CHN,CHI11,1998/04/30,0,7:05,night,false,monte901,demud901,relic901,schrp901,,pitches,56,tolf,3,wet,rain,overcast,178,24210,woodk002,petkm001,,,,,
CHN199805010,SLN,CHN,CHI11,1998/05/01,0,2:20,day,false,demud901,relic901,schrp901,monte901,,pitches,55,rtol,6,dry,none,cloudy,161,25598,gonzj003,stott001,beckr001,,,,
CHN199805020,SLN,CHN,CHI11,1998/05/02,0,1:20,day,false,relic901,schrp901,monte901,demud901,,pitches,51,fromlf,9,dry,none,cloudy,239,38430,adamt001,bottk001,,,,,
CHN199805030,SLN,CHN,CHI11,1998/05/03,0,1:21,day,false,schrp901,monte901,demud901,relic901,,pitches,52,fromlf,10,dry,none,overcast,181,38571,petkm001,mulht001,branj001,,,,
CHN199805050,HOU,CHN,CHI11,1998/05/05,0,7:06,night,false,bellw901,mealj901,tatat901,davig901,,pitches,66,tolf,6,dry,none,night,164,21431,limaj001,clarm002,nitkc001,,,,
CHN199805060,HOU,CHN,CHI11,1998/05/06,0,1:20,day,false,mealj901,tatat901,davig901,bellw901,,pitches,71,rtol,10,dry,none,cloudy,139,15758,woodk002,reyns001,,frisd701,,,
CHN199805080,SFN,CHN,CHI11,1998/05/08,0,2:22,day,false,hallt901,gormb901,nelsj901,crawj901,,pitches,61,ltor,19,dry,none,sunny,292,22665,telea001,tavaj001,,,,,
CHN199805091,SFN,CHN,CHI11,1998/05/09,1,12:05,day,false,gormb901,nelsj901,davib902,crawj901,,pitches,62,fromlf,13,dry,none,sunny,155,0,darwd001,tapak001,,,,,
CHN199805092,SFN,CHN,CHI11,1998/05/09,2,3:10,day,false,nelsj901,crawj901,davib902,gormb901,,pitches,56,ltor,16,dry,none,sunny,155,35970,gonzj003,estes001,,,,,
CHN199805100,SFN,CHN,CHI11,1998/05/10,0,1:21,day,false,crawj901,davib902,nelsj901,gormb901,,pitches,54,fromrf,10,dry,none,sunny,146,26710,herso001,clarm002,nen-r001,,,,
CHN199805190,LAN,CHN,CHI11,1998/05/19,0,7:05,night,false,poncl901,ripps901,wintm901,darlg901,,pitches,71,fromrf,18,dry,none,cloudy,175,30607,tracs001,parkc002,beckr001,,,,
CHN199805200,LAN,CHN,CHI11,1998/05/20,0,1:21,day,false,ripps901,darlg901,poncl901,wintm901,,pitches,67,fromlf,9,dry,none,overcast,140,24245,tapak001,nomoh001,,,,,
CHN199805210,LAN,CHN,CHI11,1998/05/21,0,1:20,day,false,darlg901,wintm901,ripps901,poncl901,,pitches,62,rtol,8,dry,none,cloudy,190,22616,valdi001,adamt001,osuna002,,,,
CHN199805270,PHI,CHN,CHI11,1998/05/27,0,1:21,day,false,herna901,marsr901,bonig901,hohnb901,,pitches,80,tolf,5,dry,none,sunny,169,19354,gracm002,gonzj003,,,,,
CHN199805280,PHI,CHN,CHI11,1998/05/28,0,1:22,day,false,marsr901,bonig901,hohnb901,herna901,,pitches,74,tocf,12,dry,none,sunny,168,25285,winsd001,beckr001,leitm001,,,,
CHN199805290,ATL,CHN,CHI11,1998/05/29,0,2:22,day,false,bonig901,hohnb901,herna901,marsr901,,pitches,81,torf,8,dry,none,overcast,203,38010,adamt001,rockj001,,,,,
CHN199805300,ATL,CHN,CHI11,1998/05/30,0,12:17,day,false,hohnb901,herna901,bonig901,marsr901,,pitches,66,fromrf,8,dry,none,sunny,204,39817,tracs001,millk004,pattb001,,,,
CHN199805310,ATL,CHN,CHI11,1998/05/31,0,7:08,night,false,herna901,marsr901,bonig901,hohnb901,,pitches,62,torf,10,dry,none,sunny,143,29285,tapak001,neagd001,beckr001,,,,
CHN199806010,FLO,CHN,CHI11,1998/06/01,0,7:05,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,71,torf,15,dry,none,cloudy,141,25538,gonzj003,dempr002,,,,,
CHN199806020,FLO,CHN,CHI11,1998/06/02,0,1:21,day,false,grege901,vanol901,hirsm901,froeb901,,pitches,75,ltor,23,dry,none,sunny,141,16875,adamt001,heref001,,,,,
CHN199806030,FLO,CHN,CHI11,1998/06/03,0,1:22,day,false,vanol901,hirsm901,froeb901,grege901,,pitches,56,fromrf,8,dry,none,cloudy,166,20942,woodk002,hernl003,,,,,
CHN199806050,CHA,CHN,CHI11,1998/06/05,0,2:23,day,false,willc901,rapue901,drecb901,wendh901,,pitches,57,fromcf,10,dry,none,sunny,230,38097,mulht001,castt001,,,,,
CHN199806060,CHA,CHN,CHI11,1998/06/06,0,12:18,day,false,rapue901,drecb901,wendh901,willc901,,pitches,60,tocf,3,wet,showers,overcast,151,38232,tapak001,eyres001,beckr001,,,,
CHN199806070,CHA,CHN,CHI11,1998/06/07,0,1:20,day,false,drecb901,wendh901,willc901,rapue901,,pitches,65,fromrf,10,dry,none,sunny,175,39320,gonzj003,sirom001,,,,,
CHN199806150,MIL,CHN,CHI11,1998/06/15,0,7:07,night,false,bellw901,mealj901,froeb901,davig901,,pitches,69,fromcf,5,dry,none,night,158,37903,adamt001,joned001,beckr001,,,,
CHN199806160,MIL,CHN,CHI11,1998/06/16,0,1:23,day,false,mealj901,froeb901,davig901,bellw901,,pitches,70,fromcf,10,dry,none,sunny,178,25409,woodb002,tracs001,,,,,
CHN199806170,MIL,CHN,CHI11,1998/06/17,0,1:21,day,false,froeb901,davig901,bellw901,mealj901,,pitches,75,fromrf,10,dry,none,sunny,178,28673,patrb001,tapak001,wickb001,,,,
CHN199806180,PHI,CHN,CHI11,1998/06/18,0,1:21,day,false,davig901,bellw901,mealj901,tatat901,,pitches,80,tolf,8,dry,none,overcast,158,21267,gonzj003,portm001,mulht001,,,,
CHN199806190,PHI,CHN,CHI11,1998/06/19,0,2:20,day,false,marsr901,bonig901,hohnb901,herna901,,pitches,75,tocf,10,dry,none,sunny,259,39592,spraj001,mulht001,,,,,
CHN199806200,PHI,CHN,CHI11,1998/06/20,0,7:07,night,false,bonig901,hohnb901,herna901,marsr901,,pitches,85,tolf,10,dry,none,night,163,39761,woodk002,beecm001,,,,,
CHN199806210,PHI,CHN,CHI11,1998/06/21,0,1:23,day,false,hohnb901,herna901,marsr901,bonig901,,pitches,77,fromrf,10,dry,none,sunny,192,38437,greet002,tracs001,,,,,
CHN199806220,CLE,CHN,CHI11,1998/06/22,0,7:05,night,false,herna901,marsr901,bonig901,hohnb901,,pitches,68,ltor,12,dry,none,cloudy,168,39556,goodd001,tapak001,jackm001,,,,
CHN199806230,CLE,CHN,CHI11,1998/06/23,0,1:20,day,false,marsr901,bonig901,hohnb901,herna901,,pitches,79,rtol,3,dry,none,sunny,187,39006,plune001,adamt001,jackm001,,,,
CHN199806300,ARI,CHN,CHI11,1998/06/30,0,7:05,night,false,kellj901,danlk901,quicj901,westj901,,pitches,74,rtol,15,dry,none,cloudy,178,39307,blaiw001,clarm002,olsog001,,,,
CHN199807010,ARI,CHN,CHI11,1998/07/01,0,1:23,day,false,danlk901,quicj901,westj901,kellj901,,pitches,86,rtol,10,dry,none,sunny,166,31002,woodk002,telea001,beckr001,,,,
CHN199807020,ARI,CHN,CHI11,1998/07/02,0,1:22,day,false,quicj901,westj901,kellj901,danlk901,,pitches,80,ltor,10,dry,none,sunny,168,29268,tracs001,suppj001,beckr001,,,,
CHN199807030,PIT,CHN,CHI11,1998/07/03,0,2:21,day,false,grege901,hirsm901,nauep901,froeb901,,pitches,81,tocf,10,dry,none,cloudy,163,40420,tapak001,cordf001,beckr001,,,,
CHN199807040,PIT,CHN,CHI11,1998/07/04,0,3:05,day,false,hirsm901,nauep901,froeb901,grege901,,pitches,69,fromlf,15,dry,none,cloudy,159,37780,piscm001,schmj001,beckr001,,,,
CHN199807050,PIT,CHN,CHI11,1998/07/05,0,1:21,day,false,nauep901,froeb901,grege901,hirsm901,,pitches,75,tocf,10,dry,none,sunny,163,38742,stevd001,loisr001,beckr001,,,,
CHN199807220,MON,CHN,CHI11,1998/07/22,0,7:06,night,false,hallt901,crawj901,buckc901,davib902,,pitches,85,tocf,5,dry,none,night,190,39179,adamt001,batim001,beckr001,,,,
CHN199807230,MON,CHN,CHI11,1998/07/23,0,1:21,day,false,crawj901,buckc901,davib902,hallt901,,pitches,78,tocf,18,dry,none,sunny,137,39262,clarm002,powej002,beckr001,,,,
CHN199807241,NYN,CHN,CHI11,1998/07/24,1,12:05,day,false,buckc901,davib902,hallt901,crawj901,,pitches,75,rtol,12,dry,none,sunny,182,0,reyna001,gonzj003,,,,,
CHN199807242,NYN,CHN,CHI11,1998/07/24,2,3:37,day,false,davib902,hallt901,crawj901,buckc901,,pitches,75,rtol,12,dry,none,sunny,201,40684,cookd001,adamt001,,,,,
CHN199807250,NYN,CHN,CHI11,1998/07/25,0,12:17,day,false,hallt901,crawj901,buckc901,davib902,,pitches,73,rtol,11,dry,none,sunny,151,40436,tapak001,franj001,beckr001,,,,
CHN199807260,NYN,CHN,CHI11,1998/07/26,0,1:22,day,false,crawj901,buckc901,davib902,hallt901,,pitches,75,rtol,14,dry,none,sunny,155,40329,woodk002,reedr002,beckr001,,,,
CHN199807310,COL,CHN,CHI11,1998/07/31,0,2:22,day,false,monte901,wegnm901,schrp901,demud901,,pitches,80,fromcf,15,dry,none,sunny,145,40490,woodk002,wrigj001,mulht001,,,,
CHN199808010,COL,CHN,CHI11,1998/08/01,0,12:17,day,false,wegnm901,schrp901,demud901,monte901,,pitches,76,fromrf,13,dry,none,sunny,169,40198,tracs001,thomj005,beckr001,,,,
CHN199808020,COL,CHN,CHI11,1998/08/02,0,1:28,day,false,schrp901,demud901,monte901,wegnm901,,pitches,82,fromrf,16,dry,none,sunny,152,39427,astap001,clarm002,mcelc001,,,,
CHN199808030,ARI,CHN,CHI11,1998/08/03,0,7:05,night,false,wendh902,laynj901,riekr901,holbs901,,pitches,77,rtol,14,dry,none,overcast,191,38551,telea001,wengd001,olsog001,,,,
CHN199808040,ARI,CHN,CHI11,1998/08/04,0,7:00,night,false,laynj901,riekr901,holbs901,wendh902,,pitches,70,rtol,5,dry,none,cloudy,125,37539,tapak001,daalo001,beckr001,,,,
CHN199808050,ARI,CHN,CHI11,1998/08/05,0,1:21,day,false,riekr901,holbs901,wendh902,laynj901,,pitches,76,fromrf,12,dry,none,overcast,175,39664,benea001,woodk002,olsog001,,,,
CHN199808180,SLN,CHN,CHI11,1998/08/18,0,7:07,night,false,rapue901,pullf901,(none),drecb901,,pitches,72,ltor,15,dry,none,night,165,40249,tracs001,merck001,beckr001,,,,
CHN199808190,SLN,CHN,CHI11,1998/08/19,0,1:21,day,false,pullf901,connp901,drecb901,rapue901,,pitches,70,fromrf,14,dry,none,cloudy,210,39689,acevj001,mulht001,,,,,
CHN199808200,SFN,CHN,CHI11,1998/08/20,0,1:20,day,false,connp901,drecb901,rapue901,pullf901,,pitches,84,ltor,15,dry,none,sunny,192,37803,tapak001,ortir001,,,,,
CHN199808210,SFN,CHN,CHI11,1998/08/21,0,2:22,day,false,drecb901,rapue901,pullf901,connp901,,pitches,83,rtol,12,dry,none,sunny,169,39059,heref001,nen-r001,,,,,
CHN199808220,HOU,CHN,CHI11,1998/08/22,0,12:17,day,false,westj901,nelsj901,quicj901,kellj901,,pitches,82,rtol,15,dry,none,sunny,180,39886,johnr005,wengd001,,,,,
CHN199808230,HOU,CHN,CHI11,1998/08/23,0,1:23,day,false,nelsj901,quicj901,kellj901,westj901,,pitches,87,tocf,15,dry,none,overcast,188,38714,limaj001,tracs001,,,,,
CHN199808240,HOU,CHN,CHI11,1998/08/24,0,1:20,day,false,quicj901,danlk901,westj901,nelsj901,,pitches,84,rtol,5,dry,none,overcast,178,34711,reyns001,clarm002,,,,,
CHN199808310,CIN,CHN,CHI11,1998/08/31,0,7:06,night,false,riekr901,nelsj901,holbs901,wendh901,,pitches,73,rtol,14,dry,none,night,160,36700,woodk002,tomkb001,beckr001,,,,
CHN199809010,CIN,CHN,CHI11,1998/09/01,0,7:06,night,false,nelsj901,holbs901,wendh901,riekr901,,pitches,74,ltor,14,dry,none,night,167,38223,karcm001,whitg001,beckr001,,,,
CHN199809020,CIN,CHN,CHI11,1998/09/02,0,1:23,day,false,holbs901,wendh901,riekr901,nelsj901,,pitches,74,ltor,17,dry,none,sunny,164,36761,heref001,whitg001,beckr001,,,,
CHN199809090,PIT,CHN,CHI11,1998/09/09,0,1:23,day,false,mealj901,poncl901,davig901,bellw901,,pitches,69,tolf,6,dry,none,sunny,141,34857,clarm002,schmj001,beckr001,,,,
CHN199809100,PIT,CHN,CHI11,1998/09/10,0,7:05,night,false,poncl901,davig901,bellw901,mealj901,,pitches,74,tocf,15,dry,none,night,148,38722,tapak001,silvj001,beckr001,,,,
CHN199809110,MIL,CHN,CHI11,1998/09/11,0,2:20,day,false,gormb901,crawj901,hallt901,davib902,,pitches,80,unknown,17,dry,none,sunny,221,37410,plune001,wengd001,wickb001,,,,
CHN199809120,MIL,CHN,CHI11,1998/09/12,0,3:05,day,false,crawj901,hallt901,davib902,gormb901,,pitches,80,tolf,10,dry,none,sunny,196,39170,beckr001,wickb001,,,,,
CHN199809130,MIL,CHN,CHI11,1998/09/13,0,1:20,day,false,hallt901,davib902,gormb901,crawj901,,pitches,86,tocf,7,dry,none,sunny,232,40846,beckr001,reyea001,,,,,
CHN199809180,CIN,CHN,CHI11,1998/09/18,0,2:23,day,false,holbs901,wendh901,demud901,laynj901,,pitches,77,rtol,14,dry,none,sunny,193,40105,parrs001,wengd001,whitg001,,,,
CHN199809190,CIN,CHN,CHI11,1998/09/19,0,3:05,day,false,wendh901,demud901,laynj901,holbs901,,pitches,78,rtol,8,dry,none,sunny,136,40357,berej002,clarm002,,,,,
CHN199809200,CIN,CHN,CHI11,1998/09/20,0,1:31,day,false,demud901,laynj901,holbs901,wendh901,,pitches,84,tocf,13,dry,none,sunny,165,40117,harnp001,tapak001,whitg001,,,,
CHN199809280,SFN,CHN,CHI11,1998/09/28,0,7:10,night,false,froeb901,ripps901,darlg901,wintm901,,pitches,70,fromrf,15,dry,none,overcast,221,39556,tracs001,gardm001,beckr001,,playoff,poncl901,vanol901
PIT199804070,ATL,PIT,PIT07,1998/04/07,0,7:05,night,false,hohnb901,herna901,marsr901,bonig901,,pitches,60,tocf,3,dry,none,overcast,159,43268,glavt001,schmj001,,,,,
PIT199804080,ATL,PIT,PIT07,1998/04/08,0,7:35,night,false,herna901,marsr901,bonig901,hohnb901,,pitches,58,torf,5,dry,none,sunny,133,11254,loaie001,neagd001,loisr001,,,,
PIT199804090,ATL,PIT,PIT07,1998/04/09,0,1:34,day,false,marsr901,bonig901,hohnb901,herna901,,pitches,65,ltor,8,dry,none,cloudy,151,9560,millk004,liebj001,wohlm001,,,,
PIT199804100,FLO,PIT,PIT07,1998/04/10,0,7:06,night,false,poncl901,ripps901,darlg901,wintm901,,pitches,55,tolf,8,dry,none,night,124,16561,silvj001,meadb001,loisr001,,,,
PIT199804110,FLO,PIT,PIT07,1998/04/11,0,1:35,day,false,ripps901,darlg901,wintm901,poncl901,,pitches,62,tolf,5,dry,none,sunny,185,19920,loisr001,powej001,,,,,
PIT199804120,FLO,PIT,PIT07,1998/04/12,0,1:35,day,false,darlg901,wintm901,poncl901,ripps901,,pitches,64,torf,5,dry,none,sunny,140,12203,schmj001,medir001,,,,,
PIT199804130,FLO,PIT,PIT07,1998/04/13,0,7:05,night,false,wintm901,poncl901,ripps901,darlg901,,pitches,62,tolf,2,dry,none,overcast,175,10938,larka001,loaie001,,,,,
PIT199804170,SDN,PIT,PIT07,1998/04/17,0,7:07,night,false,danlk901,quicj901,westj901,kellj901,,pitches,50,tolf,8,dry,none,cloudy,155,12555,boehb001,tabaj001,hofft001,,,,
PIT199804180,SDN,PIT,PIT07,1998/04/18,0,1:35,day,false,quicj901,westj901,kellj901,danlk901,,pitches,55,torf,5,dry,none,overcast,197,14728,miced001,loisr001,hofft001,,,,
PIT199804210,SFN,PIT,PIT07,1998/04/21,0,7:03,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,65,ltor,3,dry,none,night,136,8976,gardm001,liebj001,,,,,
PIT199804220,SFN,PIT,PIT07,1998/04/22,0,7:04,night,false,grege901,vanol901,hirsm901,froeb901,,pitches,58,fromrf,5,dry,none,overcast,149,11367,silvj001,darwd001,loisr001,,,,
PIT199804230,SFN,PIT,PIT07,1998/04/23,0,1:34,day,false,vanol901,hirsm901,froeb901,grege901,,pitches,64,torf,5,dry,none,overcast,150,9899,cordf001,estes001,,,,,
PIT199804300,LAN,PIT,PIT07,1998/04/30,0,7:06,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,64,ltor,3,dry,none,cloudy,204,9728,clonb001,desse001,,,,,
PIT199805010,LAN,PIT,PIT07,1998/05/01,0,7:05,night,false,grege901,vanol901,hirsm901,froeb901,,pitches,61,ltor,9,dry,none,overcast,174,15491,tabaj001,dreid001,loisr001,,,,
PIT199805020,LAN,PIT,PIT07,1998/05/02,0,7:03,night,false,vanol901,hirsm901,froeb901,grege901,,pitches,54,tolf,4,dry,none,cloudy,163,22629,martr002,liebj001,radis001,,,,
PIT199805030,LAN,PIT,PIT07,1998/05/03,0,1:36,day,false,hirsm901,froeb901,grege901,vanol901,,pitches,63,torf,2,dry,none,sunny,153,18674,parkc002,silvj001,,,,,
PIT199805050,SLN,PIT,PIT07,1998/05/05,0,7:06,night,false,darlg901,wintm901,poncl901,ripps901,,pitches,64,tolf,5,dry,none,night,140,10329,cordf001,merck001,loisr001,,,,
PIT199805060,SLN,PIT,PIT07,1998/05/06,0,7:06,night,false,wintm901,poncl901,darlg901,ripps901,,pitches,72,tocf,2,dry,none,night,145,12051,schmj001,stott001,,,,,
PIT199805070,CIN,PIT,PIT07,1998/05/07,0,8:19,night,false,hirsm901,froeb901,grege901,vanol901,,pitches,68,ltor,2,dry,none,overcast,186,8400,desse001,belis001,loisr001,,,,
PIT199805080,CIN,PIT,PIT07,1998/05/08,0,7:06,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,71,torf,6,dry,none,overcast,168,13848,belis001,rincr001,shawj001,,,,
PIT199805090,CIN,PIT,PIT07,1998/05/09,0,7:04,night,false,grege901,vanol901,hirsm901,froeb901,,pitches,65,fromlf,5,dry,none,overcast,134,27185,silvj001,wincs001,petec001,,,,
PIT199805100,CIN,PIT,PIT07,1998/05/10,0,1:35,day,false,vanol901,hirsm901,froeb901,grege901,,pitches,68,torf,5,dry,none,overcast,188,19507,belis001,loisr001,,,,,
PIT199805110,COL,PIT,PIT07,1998/05/11,0,7:15,night,false,rapue901,drecb901,pullf901,willc901,,pitches,63,tolf,2,dry,none,overcast,170,9498,schmj001,ritzk001,,,,,
PIT199805120,COL,PIT,PIT07,1998/05/12,0,1:35,day,false,drecb901,pullf901,willc901,rapue901,,pitches,64,ltor,3,dry,none,overcast,144,12954,loaie001,wrigj001,,,,,
PIT199805190,SDN,PIT,PIT07,1998/05/19,0,7:05,night,false,crawj901,davib902,gormb901,hallt901,,pitches,86,rtol,8,dry,none,night,145,10493,silvj001,hamij002,loisr001,,,,
PIT199805201,SDN,PIT,PIT07,1998/05/20,1,5:04,night,false,davib902,gormb901,hallt901,crawj901,,pitches,83,torf,5,dry,none,night,128,0,cordf001,ashba002,loisr001,,,,
