game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
PHI191206292,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/06/29,2,0:00PM,day,false,brenb901,emslb101,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/18 6:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,12000,brena101,yinge101,,
PHI191207011,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/07/01,1,1:15PM,day,false,brenb901,emslb101,(none),(none),"""43,437""","""Mike Grahek""","""Mike Grahek""",2012/11/15 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,seatt102,knete101,,
PHI191207012,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/07/01,2,0:00PM,day,false,brenb901,emslb101,(none),(none),"""43,73,80,437""","""Mike Grahek""","""Mike Grahek""",2012/11/15 1:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,10000,ragap101,moore103,,
PHI191207020,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/07/02,0,3:15PM,day,false,brenb901,emslb101,(none),(none),"""43,73,80""","""Mike Grahek""","""Mike Grahek""",2006/02/04 7:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,97,2000,alexg102,bargc101,brena101,
PHI191207260,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/07/26,0,3:15PM,day,false,riglc901,finnw901,(none),(none),"""43,216,437""","""Mike Grahek""","""Mike Grahek""",2004/10/31 10:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,moore103,otoom101,,
PHI191207270,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/07/27,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""43,216,437""","""Mike Grahek""","""Mike Grahek""",2004/11/05 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,15000,brena101,hendc101,,
PHI191207290,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/07/29,0,3:15PM,day,false,riglc901,finnw901,(none),(none),"""43,216,437""","""Mike Grahek""","""Mike Grahek""",2004/11/06 6:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,8000,alexg102,camnh101,,
PHI191207300,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/07/30,0,3:15PM,day,false,riglc901,finnw901,(none),(none),"""43,216,437""","""Mike Grahek""","""Mike Grahek""",2004/11/07 2:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,10000,adamb104,rixee101,,
PHI191207311,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/07/31,1,1:30PM,day,false,ortha101,klemb901,(none),(none),"""43,102""","""Mike Grahek""","""Mike Grahek""",2013/11/14 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,steeb102,moore103,,
PHI191207312,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/07/31,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""43""","""Mike Grahek""","""Mike Grahek""",2013/12/24 1:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,10000,brena101,geyer101,,
PHI191208010,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/08/01,0,3:15PM,day,false,ortha101,klemb901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/26 8:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4000,alexg102,salls101,,
PHI191208020,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/08/02,0,3:15PM,day,false,klemb901,ortha101,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/26 11:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,3000,harmb101,shult101,,
PHI191208030,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/08/03,0,3:00PM,day,false,ortha101,klemb901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/26 3:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,7000,steeb102,rixee101,,
PHI191208051,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/08/05,1,1:30PM,day,false,easom101,johnj901,(none),(none),"""43,69,109,437""","""Mike Grahek""","""Mike Grahek""",2014/01/02 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,lavej101,moore103,,
PHI191208052,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/08/05,2,0:00PM,day,false,johnj901,easom101,(none),(none),"""43,69,109,437""","""Mike Grahek""","""Mike Grahek""",2014/01/06 3:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,14000,smitc107,alexg102,,
PHI191208060,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/08/06,0,3:15PM,day,false,johnj901,easom101,(none),(none),"""69,109,437""","""Mike Grahek""","""Mike Grahek""",2014/01/07 5:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3000,seatt102,richl102,,
PHI191208070,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/08/07,0,3:15PM,day,false,easom101,johnj901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2014/01/09 12:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,94,3000,rixee101,reule101,,
PHI191208080,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/08/08,0,3:15PM,day,false,johnj901,easom101,(none),(none),"""69,109,437""","""Mike Grahek""","""Mike Grahek""",2014/01/10 12:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3509,lavej101,moore103,,
PHI191208101,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/08/10,1,1:30PM,day,false,owenb901,brenb901,(none),(none),"""43,437""","""Mike Grahek""","""Mike Grahek""",2014/09/27 12:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,alexg102,humpb101,,
PHI191208102,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/08/10,2,0:00PM,day,false,brenb901,owenb901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/28 5:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,12000,seatt102,suggg101,,
PHI191208120,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/08/12,0,3:15PM,day,false,owenb901,brenb901,(none),(none),"""43,437""","""Mike Grahek""","""Mike Grahek""",2014/01/21 6:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,3000,froma101,rixee101,,
PHI191208130,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/08/13,0,3:15PM,day,false,owenb901,brenb901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/28 7:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,humpb101,shult101,suggg101,
PHI191208290,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI09,1912/08/29,0,3:15PM,day,false,riglc901,finnw901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/09/30 5:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,88,5000,rixee101,perdh101,,
PHI191208300,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI09,1912/08/30,0,3:15PM,day,false,finnw901,riglc901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/09/30 5:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,donne102,alexg102,,
PHI191208311,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI09,1912/08/31,1,1:30PM,day,false,riglc901,finnw901,(none),(none),"""43,438""","""Mike Grahek""","""Mike Grahek""",2014/04/26 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,hesso101,moore103,,
PHI191208312,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI09,1912/08/31,2,0:00PM,day,false,finnw901,riglc901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/10/01 8:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,8000,seatt102,tylel101,,
PHI191209021,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/09/02,1,10:15AM,day,false,klemb901,ortha101,(none),(none),"""43,73""","""Mike Grahek""","""Mike Grahek""",2014/04/30 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3000,yinge101,alexg102,,
PHI191209022,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/09/02,2,3:00PM,day,false,klemb901,ortha101,(none),(none),"""NYM,PET,73,438""","""Mike Grahek""","""Mike Grahek""",2014/05/01 10:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,rixee101,ruckn101,,
PHI191209030,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI09,1912/09/03,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""43,73,80,438""","""Mike Grahek""","""Mike Grahek""",2014/05/05 5:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,88,2000,seatt102,ragap101,,
PHI191209041,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/04,1,1:30PM,day,false,klemb901,ortha101,(none),(none),"""43,73,80""","""Mike Grahek""","""Mike Grahek""",2006/03/05 10:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,tesrj101,moore103,,
PHI191209042,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/04,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""43,73,80""","""Mike Grahek""","""Mike Grahek""",2006/03/08 12:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,chalg101,marqr102,,
PHI191209051,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/05,1,1:30PM,day,false,riglc901,finnw901,(none),(none),"""43,73,80""","""Mike Grahek""","""Mike Grahek""",2006/03/09 10:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,mathc102,seatt102,,
PHI191209052,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/05,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""43,73,80,438""","""Mike Grahek""","""Mike Grahek""",2006/03/11 5:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,97,10000,crand101,alexg102,,
PHI191209061,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/06,1,1:30PM,day,false,klemb901,ortha101,(none),(none),"""43,73,80""","""Mike Grahek""","""Mike Grahek""",2006/03/11 7:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,tesrj101,rixee101,,
PHI191209062,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/06,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""43,73,80,438""","""Mike Grahek""","""Mike Grahek""",2006/03/13 5:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,10000,mathc102,chalg101,,
PHI191209070,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI09,1912/09/07,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""43,65,73,80,438""","""Mike Grahek""","""Mike Grahek""",2006/03/14 5:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,5000,seatt102,wilth102,,
PHI191209100,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/09/10,0,3:15PM,day,false,brenb901,owenb901,(none),(none),"""43,216""","""Mike Grahek""","""Mike Grahek""",2005/01/04 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3000,adamb104,finnh102,,
PHI191209110,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/09/11,0,3:15PM,day,false,brenb901,owenb901,(none),(none),"""43,216,438""","""Mike Grahek""","""Mike Grahek""",2005/01/05 10:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,camnh101,chalg101,,
PHI191209120,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/09/12,0,3:15PM,day,false,brenb901,owenb901,(none),(none),"""43,216,438""","""Mike Grahek""","""Mike Grahek""",2005/01/08 7:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,3000,hendc101,alexg102,,
PHI191209130,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI09,1912/09/13,0,3:15PM,day,false,brenb901,owenb901,(none),(none),"""43,216,438""","""Mike Grahek""","""Mike Grahek""",2005/01/11 1:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,2000,otoom101,brena101,robih102,
PHI191209161,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/09/16,1,1:30PM,day,false,finnw901,riglc901,(none),(none),"""43""","""Mike Grahek""","""Mike Grahek""",2014/05/25 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,0,froma101,rixee101,,
PHI191209162,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/09/16,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""PET,441""","""Mike Grahek""","""Mike Grahek""",2014/05/26 8:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,4000,bentr102,alexg102,,
PHI191209170,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI09,1912/09/17,0,3:15PM,day,false,finnw901,riglc901,(none),(none),"""43,438""","""Mike Grahek""","""Mike Grahek""",2014/05/26 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,1000,seatt102,suggg101,,
PHI191209180,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/09/18,0,3:15PM,day,false,ortha101,klemb901,(none),(none),"""43""","""Mike Grahek""","""Mike Grahek""",2014/05/29 12:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,400,grind101,finnh102,,
PHI191209201,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/09/20,1,1:30PM,day,false,ortha101,klemb901,(none),(none),"""43,102""","""Mike Grahek""","""Mike Grahek""",2014/06/11 12:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,reddp101,brena101,,
PHI191209202,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI09,1912/09/20,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""43""","""Mike Grahek""","""Mike Grahek""",2014/06/12 10:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,2500,alexg102,burks101,,
PHI191209211,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/09/21,1,1:30PM,day,false,easom101,johnj901,(none),(none),"""109,438,CEA""","""Mike Grahek""","""Mike Grahek""",2014/06/19 6:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,rixee101,chenl101,,
PHI191209212,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI09,1912/09/21,2,0:00PM,day,false,johnj901,easom101,(none),(none),"""109,438""","""Mike Grahek""","""Mike Grahek""",2014/06/19 8:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,seatt102,lavej101,,
CHA191204110,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/04/11,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""411""","""Comly/RWood""","""Comly/RWood""",2012/07/24 2:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,30000,walse101,lakej101,,
CHA191204120,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/04/12,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""109,69""","""Mike Grahek""","""Mike Grahek""",1998/08/24 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5100,scotj104,powej105,,
CHA191204130,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/04/13,0,0:00PM,day,false,evanb901,eganr101,(none),(none),"""109,69,411""","""Mike Grahek""","""Mike Grahek""",1998/12/29 10:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,10000,browe101,peter102,,
CHA191204140,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/04/14,0,3:00PM,day,false,eganr101,evanb901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/25 12:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,28000,baumg101,walse101,,
CHA191204150,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/04/15,0,3:00PM,day,false,evanb901,eganr101,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",2014/04/16 7:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,8000,scotj104,mullg102,,
CHA191204160,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/04/16,0,0:00PM,day,false,eganr101,evanb901,(none),(none),"""109,69""","""Mike Grahek""","""Mike Grahek""",1998/09/19 3:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3500,wille103,peter102,,
CHA191205020,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/05/02,0,3:00PM,day,false,dinnb101,perrb901,(none),(none),"""426,111""","""Mike Grahek""","""Mike Grahek""",2015/01/10 1:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,10500,walse101,kahlg101,langf101,
CHA191205030,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/05/03,0,3:00PM,day,false,perrb901,dinnb101,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",2014/08/15 9:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,9750,langf101,mitcw101,,
CHA191205040,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/05/04,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/25 2:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,12000,blanf102,peter102,,
CHA191205050,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/05/05,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""411""","""Comly""","""Comly""",2012/07/26 6:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,27000,mogrg101,kahlg101,,
CHA191205250,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/05/25,0,0:00PM,day,false,olous901,westf901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/26 9:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,235,28000,langf101,workr101,,
CHA191205260,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/05/26,0,0:00PM,day,false,olous901,westf901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/28 3:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,30000,mullg102,benzj101,,
CHA191206010,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1912/06/01,0,0:00PM,day,false,olous901,westf901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/28 1:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,20000,mogrg101,bendc101,,
CHA191206020,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1912/06/02,0,0:00PM,day,false,westf901,olous901,(none),(none),"""411""","""Comly/RWood""","""Comly/RWood""",2012/07/28 5:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,30000,coomj101,walse101,,
CHA191206030,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1912/06/03,0,3:00PM,day,false,olous901,westf901,(none),(none),"""43""","""Mike Grahek""","""Mike Grahek""",2013/01/03 8:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,11500,plane101,mogrg101,,
CHA191206040,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1912/06/04,0,3:00PM,day,false,olous901,sherj901,(none),(none),"""43,69""","""Mike Grahek""","""Mike Grahek""",2013/01/07 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,5100,langf101,morgc102,,
CHA191206050,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1912/06/05,0,3:00PM,day,false,olous901,sherj901,(none),(none),"""69,109,426""","""Mike Grahek""","""Mike Grahek""",2013/01/08 2:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,3000,hught103,benzj101,,
CHA191206060,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1912/06/06,0,3:00PM,day,false,olous901,sherj901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2013/01/11 5:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4800,johnw102,walse101,,
CHA191206070,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1912/06/07,0,3:00PM,day,false,olous901,sherj901,(none),(none),"""109,69""","""Mike Grahek""","""Mike Grahek""",2013/01/17 4:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5500,groob101,langf101,,
CHA191206080,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1912/06/08,0,0:00PM,day,false,olous901,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/29 1:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,15000,johnw102,whitd104,,
CHA191206090,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1912/06/09,0,0:00PM,day,false,dinnb101,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/29 9:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,mogrg101,fishr101,,
CHA191206100,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1912/06/10,0,0:00PM,day,false,dinnb101,sherj901,(none),(none),"""80""","""Mike Grahek""","""Mike Grahek""",2005/07/21 5:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5500,fordr101,langf101,,
CHA191206110,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1912/06/11,0,0:00PM,day,false,dinnb101,sherj901,(none),(none),"""73,109""","""Mike Grahek""","""Mike Grahek""",2004/02/13 7:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,5000,warhj101,whitd104,,
CHA191206120,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1912/06/12,0,3:00PM,day,false,dinnb101,sherj901,(none),(none),"""103""","""Mike Grahek""","""Mike Grahek""",2013/01/26 5:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3550,walse101,vaugh101,mogrg101,
CHA191206130,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/06/13,0,0:00PM,day,false,dinnb101,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/29 11:14AM,park,none,0,unknown,-1,unknown,showers,unknown,120,11000,walse101,collr103,,
CHA191206150,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/06/15,0,0:00PM,day,false,dinnb101,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/29 7:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,20000,obrib101,walse101,,
CHA191206160,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/06/16,0,3:00PM,day,false,dinnb101,sherj901,(none),(none),"""426""","""Mike Grahek""","""Mike Grahek""",2013/02/09 3:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,20000,woodj108,langf101,,
CHA191206170,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/06/17,0,3:00PM,day,false,dinnb101,sherj901,(none),(none),"""71""","""Mike Grahek""","""Mike Grahek""",2013/02/09 7:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8500,hallc103,walse101,,
CHA191206180,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/18,0,0:00PM,day,false,connt901,hartb901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2004/05/09 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1200,powej105,mogrg101,,
CHA191206190,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/19,0,3:00PM,day,false,connt901,hartb901,(none),(none),"""109,426""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2014/10/31 4:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,1100,benzj101,browe101,,
CHA191206210,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/21,0,0:00PM,day,false,connt901,hartb901,(none),(none),"""69,111""","""Mike Grahek""","""Mike Grahek""",2004/05/05 6:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,3000,walse101,allim102,,
CHA191206220,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/22,0,0:00PM,day,false,connt901,hartb901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/29 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,benzj101,powej105,,
CHA191206230,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/06/23,0,0:00PM,day,false,hartb901,connt901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/30 3:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,16000,gregv101,whitd104,,
CHA191206250,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/25,0,3:00PM,day,false,connt901,hartb901,(none),(none),"""128""","""Mike Grahek""","""Mike Grahek""",2013/02/22 5:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2100,mitcr101,walse101,,
CHA191206260,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1912/06/26,0,3:00PM,day,false,connt901,hartb901,(none),(none),"""69""","""Mike Grahek""","""Mike Grahek""",2013/02/28 2:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,88,3500,benzj101,allim102,,
CHA191207041,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/07/04,1,0:00PM,day,false,hartb901,connt901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/30 6:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,peter102,blanf102,,
CHA191207042,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1912/07/04,2,3:00PM,day,false,connt901,hartb901,(none),(none),"""111,85,381""","""Mike Grahek""","""Mike Grahek""",2015/05/29 10:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8900,gregv101,mogrg101,,
CHA191207050,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/07/05,0,3:00PM,day,false,connt901,hartb901,(none),(none),"""69,426""","""Mike Grahek""","""Mike Grahek""",2013/09/25 12:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4800,walse101,workr101,,
CHA191207061,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/07/06,1,2:00PM,day,false,connt901,hartb901,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",2013/09/25 10:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,dubuj101,benzj101,,
CHA191207062,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1912/07/06,2,0:00PM,day,false,hartb901,connt901,(none),(none),"""111,56,381,270""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2015/06/03 6:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,13500,whitd104,wille103,,
CHA191207270,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/07/27,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/31 9:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,18000,obrib101,walse101,,
CHA191207280,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1912/07/28,0,0:00PM,day,false,eganr101,sherj901,(none),(none),"""411""","""Comly""","""Comly""",2012/07/31 10:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,20000,woodj108,cicoe101,bedih101,
