game_id,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
CHA199906040,PIT,CHA,1999/06/04,CHI12,0,7:08PM,night,true,barrt901,evanj901,everm901,fostm901,pitches,68,ltor,15,unknown,none,overcast,210,12238,wilkm001,simab001,,,,,
CHA199906050,PIT,CHA,1999/06/05,CHI12,0,6:07PM,night,true,evanj901,everm901,fostm901,barrt901,pitches,87,tolf,16,unknown,none,night,177,20066,parqj001,bensk001,foulk001,,,,
CHA199906060,PIT,CHA,1999/06/06,CHI12,0,1:08PM,day,true,everm901,fostm901,barrt901,evanj901,pitches,87,fromlf,10,unknown,none,sunny,148,26827,sirom001,silvj001,howrb001,,,,
CHA199906070,HOU,CHA,1999/06/07,CHI12,0,7:05PM,night,true,joycj901,onorb901,craft901,mckej901,pitches,88,ltor,16,unknown,none,night,163,16881,limaj001,snydj001,,,,,
CHA199906080,HOU,CHA,1999/06/08,CHI12,0,7:07PM,night,true,onorb901,craft901,mckej901,joycj901,pitches,83,fromlf,7,unknown,none,night,152,11836,navaj001,reyns001,howrb001,,,,
CHA199906090,HOU,CHA,1999/06/09,CHI12,0,7:05PM,night,true,craft901,mckej901,joycj901,onorb901,pitches,81,rtol,7,unknown,none,night,186,12138,hampm001,baldj002,,,,,
CHA199906140,TBA,CHA,1999/06/14,CHI12,0,7:05PM,night,true,shulj901,scotd901,brinj901,cousd901,pitches,65,torf,10,unknown,none,night,174,15457,snydj001,alvaw001,howrb001,,,,
CHA199906150,TBA,CHA,1999/06/15,CHI12,0,7:07PM,night,true,scotd901,brinj901,cousd901,shulj901,pitches,61,unknown,8,unknown,none,night,157,11347,ruper001,baldj002,hernr001,,,,
CHA199906160,TBA,CHA,1999/06/16,CHI12,0,7:08PM,night,true,brinj901,cousd901,shulj901,scotd901,pitches,66,torf,5,unknown,none,night,192,10903,lowes001,charn001,,,,,
CHA199906170,BAL,CHA,1999/06/17,CHI12,0,7:08PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,62,ltor,10,unknown,none,night,169,16496,sirom001,guzmj003,foulk001,,,,
CHA199906180,BAL,CHA,1999/06/18,CHI12,0,3:08PM,day,true,mccol901,barrt901,meric901,evanj901,pitches,68,fromlf,12,unknown,none,sunny,152,17098,mussm001,navaj001,,,,,
CHA199906190,BAL,CHA,1999/06/19,CHI12,0,6:07PM,night,true,barrt901,meric901,evanj901,mccol901,pitches,70,fromlf,14,unknown,none,night,241,30232,rhoda001,foulk001,kamis001,,,,
CHA199906200,BAL,CHA,1999/06/20,CHI12,0,1:07PM,day,true,meric901,evanj901,mccol901,barrt901,pitches,69,fromlf,13,unknown,none,sunny,173,22755,johnj007,baldj002,timlm001,,,,
CHA199906220,MIN,CHA,1999/06/22,CHI12,0,7:08PM,night,true,mckej901,onorb901,joycj901,coope901,pitches,73,tolf,12,unknown,none,overcast,165,12428,parqj001,hawkl001,,,,,
CHA199906230,MIN,CHA,1999/06/23,CHI12,0,7:08PM,night,true,onorb901,joycj901,coope901,mckej901,pitches,81,tolf,9,unknown,none,overcast,212,14770,sampb003,sirom001,tromm001,,,,
CHA199906240,MIN,CHA,1999/06/24,CHI12,0,1:05PM,day,true,joycj901,coope901,mckej901,onorb901,pitches,71,torf,8,unknown,none,overcast,181,13246,navaj001,radkb001,howrb001,,,,
CHA199907020,BOS,CHA,1999/07/02,CHI12,0,7:05PM,night,true,hirsj901,everm901,roe-r901,welkb901,pitches,86,rtol,9,unknown,none,cloudy,157,23266,martp001,parqj001,,,,,
CHA199907030,BOS,CHA,1999/07/03,CHI12,0,12:15PM,day,true,everm901,roe-r901,welkb901,hirsj901,pitches,85,tolf,10,unknown,none,sunny,159,18028,sirom001,roseb002,,,,,
CHA199907040,BOS,CHA,1999/07/04,CHI12,0,1:05PM,day,true,roe-r901,welkb901,hirsj901,everm901,pitches,95,fromlf,5,unknown,none,sunny,149,16495,sabeb001,navaj001,waket001,,,,
CHA199907060,KCA,CHA,1999/07/06,CHI12,0,7:05PM,night,true,meric901,evanj901,mccol901,barrt901,pitches,83,ltor,13,unknown,none,night,194,11251,whism001,foulk001,,,,,
CHA199907070,KCA,CHA,1999/07/07,CHI12,0,7:05PM,night,true,evanj901,mccol901,barrt901,meric901,pitches,79,fromlf,6,unknown,none,night,158,11963,parqj001,suzum001,,,,,
CHA199907080,KCA,CHA,1999/07/08,CHI12,0,1:05PM,day,true,mccol901,barrt901,meric901,evanj901,pitches,81,tolf,9,unknown,none,sunny,176,14738,foulk001,byrdt001,,,,,
CHA199907090,CHN,CHA,1999/07/09,CHI12,0,7:05PM,night,true,mcclt901,culbf901,cedeg901,barrt901,pitches,86,rtol,14,unknown,none,night,191,44153,howrb001,adamt001,,,,,
CHA199907100,CHN,CHA,1999/07/10,CHI12,0,12:05PM,day,true,culbf901,cedeg901,barrt901,mcclt901,pitches,73,ltor,15,unknown,none,sunny,196,44008,liebj001,navaj001,,,,,
CHA199907110,CHN,CHA,1999/07/11,CHI12,0,7:05PM,night,true,cedeg901,barrt901,mcclt901,culbf901,pitches,75,unknown,14,unknown,none,night,177,43115,tracs001,baldj002,adamt001,,,,
CHA199907230,TOR,CHA,1999/07/23,CHI12,0,3:05PM,day,true,reedr901,clara901,younl901,tscht901,pitches,93,tolf,16,unknown,none,cloudy,170,14166,hamij002,parqj001,kochb001,,,,
CHA199907240,TOR,CHA,1999/07/24,CHI12,0,6:05PM,night,true,clara901,younl901,tscht901,reedr901,pitches,85,tolf,11,unknown,none,night,173,25674,eyres001,escok001,howrb001,,,,
CHA199907250,TOR,CHA,1999/07/25,CHI12,0,1:05PM,day,true,younl901,tscht901,reedr901,clara901,pitches,88,ltor,7,unknown,none,cloudy,163,18299,carpc002,sirom001,,,,,
CHA199907260,TOR,CHA,1999/07/26,CHI12,0,7:05PM,night,true,koscg901,morrd901,hicke901,fostm901,pitches,82,ltor,7,unknown,unknown,unknown,218,17631,frasj001,howrb001,kochb001,,,,
CHA199907270,NYA,CHA,1999/07/27,CHI12,0,7:05PM,night,true,morrd901,hicke901,fostm901,koscg901,pitches,81,ltor,9,unknown,none,night,165,21364,herno001,baldj002,rivem002,,,,
CHA199907280,NYA,CHA,1999/07/28,CHI12,0,7:05PM,night,true,hicke901,fostm901,koscg901,morrd901,pitches,91,tolf,13,unknown,none,cloudy,200,22523,castc002,petta001,,,,,
CHA199907290,NYA,CHA,1999/07/29,CHI12,0,1:05PM,day,true,fostm901,koscg901,morrd901,hicke901,pitches,83,rtol,16,unknown,none,sunny,148,24056,snydj001,coned001,foulk001,,,,
CHA199908131,TEX,CHA,1999/08/13,CHI12,1,4:05PM,day,true,dimum901,millb901,mccol901,meric901,pitches,73,rtol,7,unknown,none,cloudy,176,0,wellk001,burkj001,howrb001,,,,
CHA199908132,TEX,CHA,1999/08/13,CHI12,2,7:35PM,night,true,millb901,mccol901,meric901,dimum901,pitches,69,rtol,15,unknown,none,night,153,20444,baldj002,glynr001,,,,,
CHA199908140,TEX,CHA,1999/08/14,CHI12,0,6:05PM,night,true,mccol901,meric901,dimum901,millb901,pitches,67,ltor,8,unknown,none,night,207,27476,howrb001,zimmj001,,,,,
CHA199908150,TEX,CHA,1999/08/15,CHI12,0,1:05PM,day,true,meric901,dimum901,millb901,mccol901,pitches,76,ltor,10,unknown,none,sunny,183,22708,loaie001,snydj001,,,,,
CHA199908160,ANA,CHA,1999/08/16,CHI12,0,7:05PM,night,true,welkb901,joycj901,mckej901,craft901,pitches,84,rtol,10,unknown,none,night,145,18212,sirom001,washj001,,,,,
CHA199908170,ANA,CHA,1999/08/17,CHI12,0,7:05PM,night,true,joycj901,eddid901,craft901,welkb901,pitches,80,torf,15,unknown,none,cloudy,225,14943,howrb001,holtm001,,,,,
CHA199908180,ANA,CHA,1999/08/18,CHI12,0,7:05PM,night,true,eddid901,craft901,welkb901,joycj901,pitches,70,tolf,10,unknown,none,overcast,140,11666,baldj002,magnm001,howrb001,,,,
CHA199908190,ANA,CHA,1999/08/19,CHI12,0,1:05PM,day,true,craft901,welkb901,joycj901,eddid901,pitches,69,unknown,8,unknown,none,cloudy,159,14171,ortir002,parqj001,,,,,
CHA199908270,OAK,CHA,1999/08/27,CHI12,0,7:05PM,night,true,welkb901,merrd901,roe-r901,dimum901,pitches,80,fromcf,7,unknown,none,night,196,14270,olivo001,sirom001,isrij001,,,,
CHA199908280,OAK,CHA,1999/08/28,CHI12,0,6:05PM,night,true,merrd901,roe-r901,dimum901,welkb901,pitches,80,fromlf,6,unknown,none,night,219,27121,hereg001,navaj001,joned001,,,,
CHA199908290,OAK,CHA,1999/08/29,CHI12,0,1:05PM,day,true,roe-r901,dimum901,welkb901,merrd901,pitches,72,ltor,16,unknown,none,sunny,180,16403,baldj002,appik001,foulk001,,,,
CHA199908301,SEA,CHA,1999/08/30,CHI12,1,4:05PM,day,true,tscht901,reedr901,clara901,younl901,pitches,67,torf,13,unknown,none,night,195,0,garcf002,parqj001,mesaj001,,,,
CHA199908302,SEA,CHA,1999/08/30,CHI12,2,7:05PM,night,true,reedr901,clara901,younl901,tscht901,pitches,68,ltor,10,unknown,none,night,178,17190,clouk001,castc002,rodrf001,,,,
CHA199908310,SEA,CHA,1999/08/31,CHI12,0,7:05PM,night,true,clara901,younl901,tscht901,reedr901,pitches,73,tolf,9,unknown,none,cloudy,187,12579,halaj001,snydj001,,,,,
CHA199909010,SEA,CHA,1999/09/01,CHI12,0,7:05PM,night,true,younl901,tscht901,reedr901,clara901,pitches,85,ltor,7,unknown,none,cloudy,172,12472,mechg001,sirom001,mesaj001,,,,
CHA199909100,CLE,CHA,1999/09/10,CHI12,0,7:05PM,night,true,cedeg901,barrt901,mcclt901,coope901,pitches,75,fromrf,15,unknown,none,night,204,19132,colob001,wellk001,,,,,
CHA199909110,CLE,CHA,1999/09/11,CHI12,0,6:05PM,night,true,barrt901,mcclt901,coope901,cedeg901,pitches,76,fromlf,5,unknown,none,night,184,34400,burbd001,parqj001,jackm001,,,,
CHA199909120,CLE,CHA,1999/09/12,CHI12,0,1:05PM,day,true,mcclt901,coope901,cedeg901,barrt901,pitches,80,rtol,12,unknown,none,cloudy,159,20481,sirom001,wrigj002,howrb001,,,,
CHA199909130,DET,CHA,1999/09/13,CHI12,0,7:05PM,night,true,fostm901,morrd901,culbf901,younl901,pitches,65,tocf,12,unknown,none,overcast,163,12217,mlicd001,snydj001,jonet003,,,,
CHA199909140,DET,CHA,1999/09/14,CHI12,0,7:05PM,night,true,morrd901,culbf901,younl901,fostm901,pitches,71,tolf,10,unknown,none,cloudy,156,11475,nitkc001,myeta001,,,,,
CHA199909150,DET,CHA,1999/09/15,CHI12,0,7:05PM,night,true,culbf901,younl901,fostm901,morrd901,pitches,64,torf,7,unknown,unknown,unknown,149,11528,baldj002,moehb001,foulk001,,,,
CHA199909291,BOS,CHA,1999/09/29,CHI12,1,4:05PM,day,true,scotd901,millb901,clara901,onorb901,pitches,64,torf,18,unknown,none,night,168,0,merck001,parqj001,,,,,
CHA199909292,BOS,CHA,1999/09/29,CHI12,2,7:35PM,night,true,millb901,clara901,onorb901,scotd901,pitches,60,torf,18,unknown,none,night,135,12974,foulk001,gordt001,howrb001,,,,
CHA199909300,BOS,CHA,1999/09/30,CHI12,0,7:05PM,night,true,clara901,onorb901,scotd901,millb901,pitches,71,tolf,17,unknown,none,night,175,12788,lowes001,roseb002,howrb001,,,,
CHA199910010,MIN,CHA,1999/10/01,CHI12,0,7:05PM,night,true,roe-r901,hirsj901,merrd901,reynj901,pitches,55,ltor,5,unknown,none,cloudy,191,11887,baldj002,ryanj001,howrb001,,,,
CHA199910020,MIN,CHA,1999/10/02,CHI12,0,6:05PM,night,true,hirsj901,merrd901,reynj901,roe-r901,pitches,55,tolf,10,unknown,none,night,185,17904,wellk001,perkd001,,,,,
CHA199910030,MIN,CHA,1999/10/03,CHI12,0,1:05PM,day,true,merrd901,reynj901,roe-r901,hirsj901,pitches,45,unknown,-1,unknown,drizzle,overcast,101,18694,,,,,,,
BOS199904130,CHA,BOS,1999/04/13,BOS07,0,1:08PM,day,true,fordd901,evanj901,mccol901,meric901,pitches,47,ltor,30,unknown,none,cloudy,154,31874,sabeb001,parqj001,,,,,
BOS199904150,CHA,BOS,1999/04/15,BOS07,0,6:07PM,night,true,evanj901,mccol901,meric901,fordd901,pitches,49,fromrf,16,unknown,none,night,172,22461,snydj001,martp001,,,,,
BOS199904160,TBA,BOS,1999/04/16,BOS07,0,6:05PM,night,true,phild901,roe-r901,merrd901,hirsj901,pitches,45,fromrf,13,unknown,none,overcast,185,18809,rekab001,waket001,,,,,
BOS199904170,TBA,BOS,1999/04/17,BOS07,0,1:05PM,day,true,roe-r901,merrd901,hirsj901,phild901,pitches,56,rtol,5,unknown,none,overcast,173,26799,portm001,saunt001,,,,,
BOS199904180,TBA,BOS,1999/04/18,BOS07,0,1:07PM,day,true,merrd901,hirsj901,phild901,roe-r901,pitches,62,torf,15,unknown,none,cloudy,173,27589,wittb001,rappp001,,,,,
BOS199904190,TBA,BOS,1999/04/19,BOS07,0,11:07AM,day,true,hirsj901,phild901,roe-r901,merrd901,pitches,58,torf,14,unknown,none,sunny,149,33167,arror001,sabeb001,hernr001,,,,
BOS199904230,CLE,BOS,1999/04/23,BOS07,0,6:17PM,night,true,koscg901,morrd901,hicke901,barnl901,pitches,49,rtol,0,unknown,none,overcast,197,29921,karss001,corsj001,jackm001,,,,
BOS199904240,CLE,BOS,1999/04/24,BOS07,0,1:06PM,day,true,morrd901,hicke901,barnl901,koscg901,pitches,51,fromcf,18,unknown,none,sunny,214,29481,harit001,delur001,,,,,
BOS199904250,CLE,BOS,1999/04/25,BOS07,0,1:06PM,day,true,hicke901,barnl901,koscg901,morrd901,pitches,60,ltor,15,unknown,none,sunny,188,30472,martp001,shuep001,,,,,
BOS199905050,TEX,BOS,1999/05/05,BOS07,0,7:07PM,night,true,tscht901,reedr901,culbf901,younl901,pitches,59,fromrf,8,unknown,none,overcast,169,20960,hellr001,rappp001,,,,,
BOS199905060,TEX,BOS,1999/05/06,BOS07,0,7:05PM,night,true,reedr901,culbf901,younl901,tscht901,pitches,58,rtol,9,unknown,none,overcast,179,21412,cormr001,selea001,waket001,,,,
BOS199905070,ANA,BOS,1999/05/07,BOS07,0,7:10PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,56,fromrf,10,unknown,none,cloudy,158,32220,martp001,olivo001,,,,,
BOS199905080,ANA,BOS,1999/05/08,BOS07,0,1:07PM,day,true,shulj901,scotd901,brinj901,cousd901,pitches,57,fromrf,9,unknown,none,cloudy,139,29385,penaj002,belct001,lowed001,,,,
BOS199905090,ANA,BOS,1999/05/09,BOS07,0,1:05PM,day,true,scotd901,brinj901,cousd901,shulj901,pitches,67,tolf,9,unknown,none,cloudy,160,23710,portm001,hillk001,waket001,,,,
BOS199905100,SEA,BOS,1999/05/10,BOS07,0,7:06PM,night,true,reilm901,johnm901,welkt901,garcr901,pitches,68,ltor,14,unknown,none,night,174,21660,wasdj001,hincb001,,,,,
BOS199905110,SEA,BOS,1999/05/11,BOS07,0,7:06PM,night,true,johnm901,welkt901,garcr901,reilm901,pitches,71,torf,8,unknown,none,night,211,24416,moyej001,waket001,,,,,
BOS199905120,SEA,BOS,1999/05/12,BOS07,0,7:37PM,night,true,welkt901,garcr901,reilm901,johnm901,pitches,69,ltor,15,unknown,none,night,165,28177,martp001,suzum001,,,,,
BOS199905180,NYA,BOS,1999/05/18,BOS07,0,7:06PM,night,true,hicke901,barnl901,koscg901,morrd901,pitches,69,fromrf,10,unknown,none,cloudy,210,33620,martp001,coned001,gordt001,,,,
BOS199905190,NYA,BOS,1999/05/19,BOS07,0,7:37PM,night,true,barnl901,koscg901,morrd901,hicke901,pitches,69,tolf,11,unknown,none,cloudy,147,32091,roseb002,irabh001,,,,,
BOS199905200,NYA,BOS,1999/05/20,BOS07,0,7:04PM,night,true,koscg901,morrd901,hicke901,barnl901,pitches,67,ltor,12,unknown,none,night,179,33139,herno001,portm001,rivem002,,,,
BOS199905210,TOR,BOS,1999/05/21,BOS07,0,7:06PM,night,true,mckej901,joycj901,fostm901,craft901,pitches,65,tolf,10,unknown,none,night,165,27284,rappp001,escok001,,,,,
BOS199905220,TOR,BOS,1999/05/22,BOS07,0,1:05PM,day,true,joycj901,fostm901,craft901,mckej901,pitches,75,tolf,10,unknown,none,overcast,166,32038,waket001,carpc002,gordt001,,,,
BOS199905230,TOR,BOS,1999/05/23,BOS07,0,1:06PM,day,true,fostm901,craft901,mckej901,joycj901,pitches,72,rtol,15,unknown,none,cloudy,198,28559,martp001,hentp001,gordt001,,,,
BOS199905310,DET,BOS,1999/05/31,BOS07,0,1:05PM,day,true,meric901,barrt901,evanj901,mccol901,pitches,90,tolf,8,unknown,none,sunny,177,27883,wasdj001,andem002,gordt001,,,,
BOS199906010,DET,BOS,1999/06/01,BOS07,0,7:05PM,night,true,barrt901,evanj901,mccol901,meric901,pitches,82,tolf,15,unknown,none,night,153,26456,wasdj001,brocd001,lowed001,,,,
BOS199906020,DET,BOS,1999/06/02,BOS07,0,7:36PM,night,true,evanj901,mccol901,meric901,barrt901,pitches,84,tocf,15,unknown,none,night,151,27280,thomj003,waket001,jonet003,,,,
BOS199906040,ATL,BOS,1999/06/04,BOS07,0,7:07PM,night,true,mccol901,tscht901,meric901,reynj901,pitches,70,rtol,7,unknown,none,night,134,33411,martp001,glavt001,,,,,
BOS199906050,ATL,BOS,1999/06/05,BOS07,0,4:06PM,day,true,tscht901,meric901,reynj901,mccol901,pitches,77,rtol,15,unknown,none,sunny,164,32793,maddg002,gordt001,rockj001,,,,
BOS199906060,ATL,BOS,1999/06/06,BOS07,0,1:06PM,day,true,meric901,reynj901,mccol901,tscht901,pitches,76,tocf,12,unknown,none,sunny,189,32184,seanr001,portm001,rockj001,,,,
BOS199906140,MIN,BOS,1999/06/14,BOS07,0,7:05PM,night,true,garcr901,reilm901,fordd901,johnm901,pitches,76,tolf,20,unknown,none,cloudy,176,30099,wasdj001,tromm001,,,,,
BOS199906150,MIN,BOS,1999/06/15,BOS07,0,7:08PM,night,true,reilm901,fordd901,johnm901,garcr901,pitches,80,torf,11,unknown,none,night,150,31805,martp001,milte001,waket001,,,,
BOS199906160,MIN,BOS,1999/06/16,BOS07,0,7:05PM,night,true,fordd901,johnm901,garcr901,reilm901,pitches,62,tolf,15,unknown,none,night,169,30085,roseb002,perkd001,guthm001,,,,
BOS199906170,MIN,BOS,1999/06/17,BOS07,0,7:05PM,night,true,johnm901,garcr901,reilm901,fordd901,pitches,63,tolf,5,unknown,none,cloudy,200,31446,hawkl001,rappp001,tromm001,,,,
BOS199906180,TEX,BOS,1999/06/18,BOS07,0,7:05PM,night,true,koscg901,morrd901,hicke901,barnl901,pitches,68,rtol,10,unknown,none,night,145,31427,morgm001,portm001,zimmj001,,,,
BOS199906190,TEX,BOS,1999/06/19,BOS07,0,1:21PM,day,true,morrd901,hicke901,barnl901,koscg901,pitches,71,rtol,14,unknown,none,sunny,173,31950,cho-j001,clarm002,waket001,,,,
BOS199906200,TEX,BOS,1999/06/20,BOS07,0,1:10PM,day,true,hicke901,barnl901,koscg901,morrd901,pitches,77,ltor,18,unknown,none,sunny,175,31501,martp001,glynr001,waket001,,,,
BOS199906210,TEX,BOS,1999/06/21,BOS07,0,7:05PM,night,true,barnl901,koscg901,morrd901,hicke901,pitches,73,tocf,12,unknown,none,cloudy,155,27627,wasdj001,hellr001,waket001,,,,
BOS199906250,CHA,BOS,1999/06/25,BOS07,0,7:05PM,night,true,cobld901,welkt901,culbf901,mcclt901,pitches,79,tolf,15,unknown,none,cloudy,151,31097,cho-j001,snydj001,guthm001,,,,
BOS199906260,CHA,BOS,1999/06/26,BOS07,0,4:05PM,day,true,mcclt901,culbf901,welkt901,cobld901,pitches,90,rtol,15,unknown,none,sunny,155,32758,martp001,baldj002,wasdj001,,,,
BOS199906270,CHA,BOS,1999/06/27,BOS07,0,1:05PM,day,true,culbf901,welkt901,cobld901,mcclt901,pitches,88,rtol,5,unknown,none,sunny,171,30627,simab001,waket001,howrb001,,,,
BOS199906280,CHA,BOS,1999/06/28,BOS07,0,7:05PM,night,true,reynj901,welkt901,cobld901,culbf901,pitches,87,tolf,19,unknown,none,cloudy,170,24616,sabeb001,sirom001,,,,,
BOS199906300,TBA,BOS,1999/06/30,BOS07,0,7:05PM,night,true,cousd901,shulj901,diazl901,fostm901,pitches,74,tolf,12,unknown,none,night,231,27961,hernr001,wasdj001,,,,,
BOS199907010,TBA,BOS,1999/07/01,BOS07,0,7:05PM,night,true,shulj901,fostm901,diazl901,cousd901,pitches,78,tolf,12,unknown,none,overcast,194,29270,alvaw001,cho-j001,,,,,
BOS199907150,PHI,BOS,1999/07/15,BOS07,0,7:05PM,night,true,mcclt901,welkt901,cedeg901,diazl901,pitches,80,tolf,15,unknown,none,night,170,32397,roseb002,byrdp001,waket001,,,,
BOS199907160,PHI,BOS,1999/07/16,BOS07,0,7:05PM,night,true,welkt901,cedeg901,diazl901,mcclt901,pitches,93,ltor,7,unknown,none,night,201,32899,persr001,sabeb001,gomew001,,,,
BOS199907170,PHI,BOS,1999/07/17,BOS07,0,4:05PM,day,true,cedeg901,diazl901,mcclt901,welkt901,pitches,97,ltor,10,unknown,none,night,191,32228,wolfr001,portm001,,,,,
BOS199907180,FLO,BOS,1999/07/18,BOS07,0,1:05PM,day,true,diazl901,mcclt901,welkt901,cedeg901,pitches,95,ltor,10,unknown,none,sunny,177,30288,lowed001,nunev001,waket001,,,,
BOS199907190,FLO,BOS,1999/07/19,BOS07,0,7:05PM,night,true,mccol901,evanj901,meric901,barrt901,pitches,72,fromcf,10,unknown,none,overcast,205,23282,meadb001,ohkat001,alfoa001,,,,
BOS199907200,FLO,BOS,1999/07/20,BOS07,0,7:05PM,night,true,evanj901,meric901,barrt901,mccol901,pitches,76,fromrf,12,unknown,none,night,170,25346,roseb002,hernl003,,,,,
BOS199907210,BAL,BOS,1999/07/21,BOS07,0,7:05PM,night,true,cedeg901,diazl901,mcclt901,welkt901,pitches,78,rtol,15,unknown,none,night,152,33690,mussm001,sabeb001,,,,,
BOS199907220,BAL,BOS,1999/07/22,BOS07,0,7:05PM,night,true,diazl901,mcclt901,welkt901,cedeg901,pitches,81,tolf,13,unknown,none,night,153,33605,erics001,cho-j001,timlm001,,,,
BOS199907300,NYA,BOS,1999/07/30,BOS07,0,7:05PM,night,true,reilm901,onorb901,diazl901,garcr901,pitches,84,rtol,17,unknown,none,overcast,183,33777,irabh001,portm001,,,,,
BOS199907310,NYA,BOS,1999/07/31,BOS07,0,1:15PM,day,true,onorb901,diazl901,garcr901,reilm901,pitches,85,tolf,8,unknown,none,sunny,199,33179,lowed001,mendr001,,,,,
BOS199908010,NYA,BOS,1999/08/01,BOS07,0,8:05PM,night,true,diazl901,garcr901,reilm901,onorb901,pitches,92,ltor,12,unknown,none,night,179,33553,sabeb001,herno001,waket001,,,,
BOS199908020,CLE,BOS,1999/08/02,BOS07,0,7:05PM,night,true,craft901,welkb901,joycj901,mckej901,pitches,78,fromcf,13,unknown,none,night,196,33218,karss001,garcr001,jackm001,,,,
BOS199908030,CLE,BOS,1999/08/03,BOS07,0,7:05PM,night,true,welkb901,joycj901,mckej901,craft901,pitches,78,rtol,12,unknown,none,night,205,33650,shuep001,waket001,jackm001,,,,
BOS199908040,CLE,BOS,1999/08/04,BOS07,0,1:05PM,day,true,joycj901,mckej901,craft901,welkb901,pitches,85,tolf,14,unknown,none,sunny,186,33282,portm001,colob001,,,,,
BOS199908130,SEA,BOS,1999/08/13,BOS07,0,7:05PM,night,true,everm901,merrd901,hirsj901,roe-r901,pitches,83,rtol,20,unknown,none,overcast,227,33653,lowed001,fassj001,,,,,
BOS199908140,SEA,BOS,1999/08/14,BOS07,0,4:05PM,day,true,merrd901,hirsj901,roe-r901,everm901,pitches,84,tocf,0,unknown,none,overcast,198,33253,martp001,halaj001,,,,,
BOS199908150,SEA,BOS,1999/08/15,BOS07,0,1:05PM,day,true,hirsj901,roe-r901,everm901,merrd901,pitches,66,rtol,5,unknown,none,cloudy,162,32460,mechg001,portm001,mesaj001,,,,
BOS199908160,OAK,BOS,1999/08/16,BOS07,0,7:05PM,night,true,evanj901,dimum901,millb901,meric901,pitches,79,tocf,5,unknown,none,night,193,30957,lowed001,joned001,,,,,
BOS199908170,OAK,BOS,1999/08/17,BOS07,0,7:05PM,night,true,dimum901,millb901,meric901,evanj901,pitches,84,tolf,15,unknown,none,night,186,31246,hereg001,sabeb001,,,,,
BOS199908180,OAK,BOS,1999/08/18,BOS07,0,7:35PM,night,true,millb901,meric901,evanj901,dimum901,pitches,81,fromcf,15,unknown,none,night,168,32405,garcr001,appik001,lowed001,,,,
BOS199908190,OAK,BOS,1999/08/19,BOS07,0,6:05PM,night,true,meric901,evanj901,dimum901,millb901,pitches,73,rtol,11,unknown,none,night,171,33393,hudst001,martp001,matht002,,,,
BOS199908270,ANA,BOS,1999/08/27,BOS07,0,7:05PM,night,true,reedr901,clara901,younl901,tscht901,pitches,74,tolf,2,unknown,none,cloudy,146,32921,garcr001,perct001,lowed001,,,,
BOS199908280,ANA,BOS,1999/08/28,BOS07,0,4:05PM,day,true,clara901,younl901,tscht901,reedr901,pitches,88,tolf,15,unknown,none,sunny,162,33060,lowed001,potel001,,,,,
BOS199908290,ANA,BOS,1999/08/29,BOS07,0,1:05PM,day,true,younl901,tscht901,reedr901,clara901,pitches,84,fromlf,8,unknown,none,sunny,186,32253,rappp001,belct001,lowed001,,,,
BOS199908300,KCA,BOS,1999/08/30,BOS07,0,7:05PM,night,true,welkb901,hirsj901,mckej901,culbf901,pitches,70,fromcf,15,unknown,none,night,193,32705,martp001,suppj001,,,,,
BOS199908310,KCA,BOS,1999/08/31,BOS07,0,7:05PM,night,true,hirsj901,mckej901,culbf901,welkb901,pitches,68,tolf,15,unknown,none,night,179,32177,garcr001,witaj001,lowed001,,,,
BOS199909010,KCA,BOS,1999/09/01,BOS07,0,7:05PM,night,true,mckej901,culbf901,welkb901,hirsj901,pitches,78,tolf,14,unknown,none,night,160,31743,merck001,rosaj001,beckr001,,,,
BOS199909020,KCA,BOS,1999/09/02,BOS07,0,1:05PM,day,true,culbf901,welkb901,hirsj901,mckej901,pitches,84,tolf,10,unknown,none,sunny,167,31387,suzum001,martr002,fussc001,,,,
BOS199909170,DET,BOS,1999/09/17,BOS07,0,7:05PM,night,true,coope901,cedeg901,barrt901,mcclt901,pitches,61,ltor,30,unknown,none,cloudy,183,29038,florb001,blaiw001,,,,,
BOS199909180,DET,BOS,1999/09/18,BOS07,0,4:05PM,day,true,cedeg901,barrt901,mcclt901,coope901,pitches,73,unknown,12,unknown,none,sunny,167,32382,sabeb001,weavj002,,,,,
BOS199909190,DET,BOS,1999/09/19,BOS07,0,1:05PM,day,true,barrt901,mcclt901,coope901,cedeg901,pitches,69,fromcf,9,unknown,none,sunny,142,30777,waket001,mlicd001,lowed001,,,,
BOS199909210,TOR,BOS,1999/09/21,BOS07,0,7:35PM,night,true,merrd901,reynj901,roe-r901,hirsj901,pitches,67,fromrf,13,unknown,none,cloudy,147,27799,martp001,hentp001,,,,,
BOS199909220,TOR,BOS,1999/09/22,BOS07,0,7:05PM,night,true,reynj901,roe-r901,hirsj901,merrd901,pitches,58,ltor,10,unknown,none,cloudy,212,25345,escok001,rappp001,,,,,
BOS199909230,TOR,BOS,1999/09/23,BOS07,0,7:05PM,night,true,roe-r901,hirsj901,merrd901,reynj901,pitches,71,tocf,13,unknown,none,night,177,30780,welld001,beckr001,kochb001,,,,
