game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
MLN195905010,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/05/01,0,0:00PM,night,false,venzt901,conlj102,donaa901,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/13 7:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,16900,jones105,willc104,mills101,,,,
MLN195905020,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/05/02,0,0:00PM,day,false,conlj102,donaa901,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/13 8:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,20127,sanfj101,jay-j101,joneg101,,,,
MLN195905030,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/05/03,0,0:00PM,day,false,donaa901,conlj102,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/13 8:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,22911,burdl101,antoj103,,,,,
MLN195905040,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/05/04,0,0:00PM,night,false,lands901,sudoe901,gormt101,boggd901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/20 10:29PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,15262,podrj101,spahw101,fowla101,,,,
MLN195905050,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/05/05,0,0:00PM,night,false,sudoe901,gormt101,boggd901,lands901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/21 10:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,287,16151,rushb101,labic101,,,,,
MLN195905060,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/05/06,0,0:00PM,day,false,gormt101,boggd901,lands901,sudoe901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/23 3:01PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,187,10882,giggb101,fowla101,trowb101,,,,
MLN195905080,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/05/08,0,0:00PM,night,false,jackb901,craws901,delmv901,barla901,"""Fans' Scorecard""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 4:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,16624,lawrb103,burdl101,,,,,
MLN195905090,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/05/09,0,0:00PM,day,false,craws901,delmv901,barla901,jackb901,"""60,22""","""Rakowski/Smith""","""Rakowski/Smith""",2006/02/08 8:23AM,park,none,56,unknown,-1,unknown,unknown,unknown,138,15745,purkb101,spahw101,,,,,
MLN195905101,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/05/10,1,0:00PM,day,false,delmv901,barla901,jackb901,craws901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,0,rushb101,newcd101,mcmad102,,,,
MLN195905102,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/05/10,2,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 5:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,25334,willc104,nuxhj101,,,,,
MLN195905260,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/05/26,0,8:00PM,night,false,smitv101,dascf901,secof101,dixoh901,"""62,276""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,19194,burdl101,haddh101,,,,,
MLN195905270,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/05/27,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 10:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,17721,spahw101,law-v101,mcmad102,,,,
MLN195905280,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/05/28,0,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/25 11:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,12635,frieb102,jay-j101,,,,,
MLN195905290,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/05/29,0,0:00PM,night,false,donaa901,conlj102,burkk101,venzt901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/26 12:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,20334,mcmad102,conlg101,,,,,
MLN195905300,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/05/30,0,0:00PM,day,false,conlj102,burkk101,venzt901,donaa901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/26 6:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,18945,buhlb101,cardd101,,,,,
MLN195905311,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/05/31,1,0:00PM,day,false,burkk101,venzt901,donaa901,conlj102,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/26 6:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,rober102,burdl101,,,,,
MLN195905312,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/05/31,2,0:00PM,day,false,venzt901,donaa901,conlj102,burkk101,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/26 6:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,28590,spahw101,sempr101,,,,,
MLN195906010,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/06/01,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Bob Stevens""",,"""Alan Boodman""",1996/03/06 10:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,16666,jones105,jay-j101,,,,,
MLN195906020,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/06/02,0,0:00PM,night,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 10:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,20364,rushb101,mills101,,,,,
MLN195906030,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/06/03,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Bob Stevens""",,"""Alan Boodman""",1996/03/06 12:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,23071,buhlb101,sanfj101,mcmad102,,,,
MLN195906040,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/06/04,0,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/18 1:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,16713,joneg101,burdl101,mills101,,,,
MLN195906050,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/06/05,0,0:00PM,night,false,venzt901,donaa901,conlj102,burkk101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/04/07 12:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,30826,podrj101,spahw101,,,,,
MLN195906060,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/06/06,0,0:00PM,day,false,donaa901,conlj102,burkk101,venzt901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/06 7:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,26699,koufs101,rushb101,labic101,,,,
MLN195906070,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/06/07,0,0:00PM,day,false,conlj102,burkk101,venzt901,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/04/07 12:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,32399,buhlb101,drysd101,,,,,
MLN195906080,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/06/08,0,0:00PM,day,false,burkk101,venzt901,donaa901,conlj102,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/26 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,12288,burdl101,mores101,mcmad102,,,,
MLN195906230,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/06/23,0,0:00PM,night,false,donaa901,conlj102,burkk101,venzt901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/28 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,24839,willc104,jeffh101,,,,,
MLN195906240,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/06/24,0,0:00PM,night,false,conlj102,burkk101,venzt901,donaa901,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/28 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,19166,jay-j101,rickd101,,,,,
MLN195906250,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/06/25,0,0:00PM,day,false,burkk101,venzt901,donaa901,conlj102,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/29 11:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,19977,mcdal101,burdl101,,,,,
MLN195906260,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/06/26,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Unknown Fan""","""Ron Rakowski""","""Ron Rakowski""",1996/01/29 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,35262,spahw101,buzhj101,,,,,
MLN195906270,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/06/27,0,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,,"""Comly""","""Comly""",2010/05/11 6:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,26881,hobbg101,willc104,,,,,
MLN195906280,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/06/28,0,0:00PM,day,false,dixoh901,smitv101,dascf901,secof101,"""Dave O'Hara""","""Ron Rakowski""","""Ron Rakowski""",1996/01/30 7:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,32884,pizaj101,hilld102,,,,,
MLN195907090,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/07/09,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/06/26 10:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,178,33449,crair101,spahw101,,,,,
MLN195907110,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/07/11,0,0:00PM,day,false,delmv901,barla901,jackb901,craws901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/10/23 12:16PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,174,34009,drysd101,willc104,,,,,
MLN195907120,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/07/12,0,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/24 10:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,40953,burdl101,sanfj101,,,,,
MLN195907130,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/07/13,0,0:00PM,night,false,jackb901,craws901,delmv901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/24 10:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,35386,spahw101,jones105,,,,,
MLN195907210,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/07/21,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Jerry Howe/22""","""Rakowski/Smith""","""Rakowski/Smith""",1996/09/30 7:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,24447,newcd101,burdl101,,,,,
MLN195907220,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/07/22,0,0:00PM,night,false,smitv101,dascf901,secof101,dixoh901,"""Jerry Howe""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 7:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,18843,spahw101,otooj101,,,,,
MLN195907230,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/07/23,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Jerry Howe""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 7:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,16423,lawrb103,jay-j101,,,,,
MLN195907240,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/07/24,0,0:00PM,night,false,secof101,dixoh901,smitv101,dascf901,"""276""","""Smith""","""Smith""",2011/03/11 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,27708,pizaj101,haddh101,,,,,
MLN195907250,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/07/25,0,0:00PM,day,false,dixoh901,smitv101,dascf901,secof101,"""Mil Journal""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 9:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,25295,burdl101,law-v101,,,,,
MLN195907261,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/07/26,1,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 9:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,spahw101,frieb102,,,,,
MLN195907262,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/07/26,2,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 11:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,39420,buhlb101,wittr101,mcmad102,,,,
MLN195907270,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/07/27,0,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,"""Mil Journal""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 9:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,15817,jay-j101,klinr102,,,,,
MLN195907280,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/07/28,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 12:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,165,28940,hobbg101,willc104,henrb101,,,,
MLN195907290,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/07/29,0,0:00PM,night,false,delmv901,barla901,jackb901,craws901,"""247""","""D Lamoureaux""","""D Lamoureaux""",2008/02/07 7:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,21236,burdl101,hilld102,mcmad102,,,,
MLN195907300,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/07/30,0,0:00PM,night,false,barla901,jackb901,craws901,delmv901,"""176,249""","""Beston/Smith""","""Beston/Smith""",2004/01/03 12:57PM,unknown,none,0,unknown,-1,unknown,unknown,night,132,29170,spahw101,cecca101,,,,,
MLN195907310,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/07/31,0,0:00PM,night,false,jackb901,delmv901,(none),barla901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 9:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,29287,buhlb101,stond102,,,,,
MLN195908010,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/08/01,0,0:00PM,day,false,delmv901,barla901,(none),jackb901,"""Mil Journal""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 10:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,26812,pizaj101,broge101,,,,,
MLN195908021,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/08/02,1,0:00PM,day,false,barla901,jackb901,(none),delmv901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 10:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,jackl102,jay-j101,mcdal101,,,,
MLN195908022,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/08/02,2,0:00PM,day,false,jackb901,delmv901,(none),barla901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/09/30 10:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,42732,burdl101,mizew101,,,,,
MLN195908171,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/08/17,1,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/10/28 1:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,0,buhlb101,koufs101,,,,,
MLN195908172,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/08/17,2,0:00PM,night,false,jackb901,craws901,delmv901,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/08/27 3:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,170,40265,podrj101,rushb101,,,,,
MLN195908180,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/08/18,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""ALlan Roth""","""David W. Smith""","""David W. Smith""",1996/09/10 11:46AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,273,30760,sherl101,spahw101,,,,,
MLN195908190,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/08/19,0,0:00PM,night,false,delmv901,barla901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/27 10:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,32966,burdl101,sanfj101,,,,,
MLN195908200,"""version 7RS(19) of 07/07/92""",SFN,MLN,MIL05,1959/08/20,0,0:00PM,night,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/27 10:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,33846,jones105,spahw101,,,,,
MLN195908221,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/08/22,1,0:00PM,day,false,jackb901,lands901,gormt101,sudoe901,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 2:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,willc104,hobbg101,,,,,
MLN195908222,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/08/22,2,0:00PM,day,false,lands901,gormt101,sudoe901,jackb901,"""209,276""","""Dick Weston/Smith""","""David W. Smith""",2006/02/05 8:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,36211,mcmad102,elstd101,,,,,
MLN195908230,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/08/23,0,0:00PM,day,false,gormt101,sudoe901,jackb901,lands901,"""67,276""","""Rakowski/Smith""","""Rakowski/Smith""",1996/10/09 8:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,33464,buhlb101,cecca101,,,,,
MLN195908240,"""version 7RS(19) of 07/07/92""",CHN,MLN,MIL05,1959/08/24,0,0:00PM,night,false,sudoe901,jackb901,lands901,gormt101,"""249""","""David W. Smith""","""David W. Smith""",2006/02/08 2:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,27381,andeb102,burdl101,,,,,
MLN195909010,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/09/01,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 7:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,20522,cardd101,buhlb101,,,,,
MLN195909020,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/09/02,0,0:00PM,night,false,secof101,dixoh901,smitv101,dascf901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,18047,rober102,burdl101,,,,,
MLN195909071,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/09/07,1,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 5:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,burdl101,frieb102,,,,,
MLN195909072,"""version 7RS(19) of 07/07/92""",PIT,MLN,MIL05,1959/09/07,2,0:00PM,day,false,dixoh901,smitv101,dascf901,secof101,"""176""","""Greg Beston""","""Greg Beston""",2004/01/03 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,26910,buhlb101,danib102,,,,,
MLN195909090,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/09/09,0,0:00PM,night,false,delmv901,barla901,(none),jackb901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 8:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,19888,spahw101,broge101,,,,,
MLN195909100,"""version 7RS(19) of 07/07/92""",SLN,MLN,MIL05,1959/09/10,0,0:00PM,day,false,barla901,jackb901,(none),delmv901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,1695,mcmad102,mcdal101,,,,,
MLN195909110,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/09/11,0,0:00PM,night,false,lands901,gormt101,(none),boggd901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 8:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,25817,jay-j101,hookj101,,,,,
MLN195909120,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/09/12,0,0:00PM,day,false,gormt101,boggd901,(none),lands901,"""Mil Journal""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 8:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,25598,burdl101,newcd101,,,,,
MLN195909130,"""version 7RS(19) of 07/07/92""",CIN,MLN,MIL05,1959/09/13,0,0:00PM,day,false,boggd901,lands901,(none),gormt101,"""276,548""","""David W. Smith""","""David W. Smith""",2001/07/22 1:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,35084,purkb101,spahw101,,,,,
MLN195909250,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/09/25,0,0:00PM,night,false,dixoh901,donaa901,venzt901,conlj102,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 6:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,24912,meyej101,burdl101,,,,,
MLN195909260,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/09/26,0,0:00PM,day,false,donaa901,venzt901,conlj102,dixoh901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 7:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,23763,spahw101,rober102,,,,,
MLN195909270,"""version 7RS(19) of 07/07/92""",PHI,MLN,MIL05,1959/09/27,0,0:00PM,day,false,conlj102,donaa901,dixoh901,venzt901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/10/03 7:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,48642,buhlb101,owenj101,mcmad102,,,,
MLN195909280,"""version 7RS(19) of 07/07/92""",LAN,MLN,MIL05,1959/09/28,0,2:17PM,day,false,conlj102,barla901,boggd901,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/10/27 7:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,18297,sherl101,willc104,,,playoff,jackb901,gormt101
CLE195904140,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1959/04/14,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1996/02/06 1:48AM,park,none,0,unknown,-1,dry,none,unknown,160,33098,scorh101,bunnj101,,,,,
CLE195904150,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1959/04/15,0,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""Det Free Press""","""Ron Fisher""","""Ron Fisher""",1996/02/06 1:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,3424,mclic101,narlr101,,,,,
CLE195904170,"""version 7RS(19) of 07/07/92""",KC1,CLE,CLE07,1959/04/17,0,0:00PM,night,false,ricej901,romme101,stevj901,nappl901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/02/06 10:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,18850,brodd101,daleb102,,,,,
CLE195904180,"""version 7RS(19) of 07/07/92""",KC1,CLE,CLE07,1959/04/18,0,0:00PM,day,false,romme101,stevj901,nappl901,ricej901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/02/06 10:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,3959,ferrd102,terrr101,,,,,
CLE195904190,"""version 7RS(19) of 07/07/92""",KC1,CLE,CLE07,1959/04/19,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1996/02/06 2:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,11264,herbr101,scorh101,,,,,
