game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,oscorer
PHI194706082,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/06/08,2,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""Comly""","""Comly""",1999/12/15 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,18551,bonht101,donnb101,,,,"""126""",
PHI194706091,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/06/09,1,,0:00PM,day,false,stewb901,henlb101,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,braza101,heink101,dickm101,,,"""128""",
PHI194706092,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/06/09,2,,0:00PM,day,false,henlb101,stewb901,(none),(none),"""D Lamoureaux/Smith/Townsend""","""D Lamoureaux/Smith/Townsend""",2003/12/25 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,223,17792,schac101,dickm101,,,,"""128,276""",
PHI194706100,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/06/10,0,,0:00PM,night,false,stewb901,henlb101,(none),(none),"""Comly""","""Comly""",1999/12/15 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,32282,brech101,juddo101,mungr101,,,"""126""",
PHI194706110,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/06/11,0,,0:00PM,day,false,henlb101,stewb901,(none),(none),"""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/01/19 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,5750,hught101,pollh101,rowes101,,,"""128,102""",
PHI194706300,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/06/30,0,,0:00PM,night,false,pineb101,barla901,(none),gorea901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/11/11 9:50AM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,170,28515,barnr103,rowes101,behrh101,,,"""27,32""",
PHI194707010,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/07/01,0,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""GORD GLADMAN""","""GORD GLADMAN""",1993/12/13 9:14PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,10644,schac101,kingc101,donnb101,,,"""27""",
PHI194707020,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/07/02,0,,0:00PM,night,false,henlb101,stewb901,balll901,mageg901,"""Comly""","""Comly""",1999/12/15 8:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,14754,schmf101,karla101,,,,"""126""",
PHI194707030,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/07/03,0,,0:00PM,day,false,stewb901,balll901,henlb101,mageg901,"""Bob Kistler""","""D Lamoureaux""",2000/11/17 12:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6503,hught101,spahw101,,,,"""115""",
PHI194707041,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/07/04,1,,0:00PM,day,false,mageg901,balll901,stewb901,henlb101,"""Comly""","""Comly""",1999/12/15 9:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,sainj101,heink101,,,,"""126""",
PHI194707042,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/07/04,2,,0:00PM,day,false,henlb101,stewb901,balll901,mageg901,"""Comly""","""Comly""",1999/12/15 9:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,28580,lanfw101,leond103,,,,"""126""",
PHI194707050,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/07/05,0,,0:00PM,night,false,stewb901,balll901,henlb101,mageg901,"""Gordon Gladman""","""Gordon Gladman""",1997/01/30 9:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,26379,hartc102,rowes101,,,,"""30""",
PHI194707060,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/07/06,0,,0:00PM,day,false,mageg901,henlb101,balll901,stewb901,"""Gordon Gladman""","""Gordon Gladman""",1997/01/30 9:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,11390,jansl101,schac101,,,,"""30""",
PHI194707101,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/07/10,1,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""Bob Kapla""","""Bob Kapla""",2010/11/02 8:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,0,leond103,bagbj102,,,,"""286""",
PHI194707102,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/07/10,2,,0:00PM,day,false,jordl901,barrg901,(none),boggd901,"""Comly""","""Comly""",2010/11/03 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,12044,hught101,higbk101,,,,"""291""",
PHI194707110,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/07/11,0,,0:00PM,night,false,barrg901,boggd901,(none),jordl901,"""Comly""","""Comly""",1999/12/15 9:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,12670,bonht101,schac101,,,,"""126""",
PHI194707120,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/07/12,0,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/24 6:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,8035,rowes101,sewer101,donnb101,,,"""211""",
PHI194707131,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/07/13,1,,0:00PM,day,false,rearb901,conlj102,(none),goetl901,"""DWV""","""DWV""",2014/08/21 1:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,heink101,burkk101,,,,"""276""",
PHI194707132,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/07/13,2,,0:00PM,day,false,conlj102,goetl901,(none),rearb901,"""Tom Thress""","""David W. Smith""",2014/11/28 9:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,27036,pollh101,juddo101,,,,"""102,208,128,266,119""",
PHI194707150,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1947/07/15,0,,0:00PM,night,false,mageg901,henlb101,balll901,stewb901,"""DWV""","""DWV""",2014/09/08 7:34PM,park,none,0,unknown,-1,dry,none,cloudy,141,19298,blace102,juria101,,,,"""529""",
PHI194707160,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1947/07/16,0,,0:00PM,night,false,henlb101,balll901,stewb901,mageg901,"""DWV""","""DWV""",2014/09/08 7:52PM,park,none,0,unknown,-1,dry,none,night,112,10832,leond103,vandj101,,,,"""529""",
PHI194707201,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1947/07/20,1,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 7:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,ericp101,heink101,wyseh101,,,"""253""",
PHI194707202,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1947/07/20,2,,0:00PM,day,false,gorea901,pineb101,(none),barla901,"""D Lamoureaux""","""D Lamoureaux""",2007/04/18 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,28409,laded101,hught101,boroh101,,,"""253""",
PHI194708110,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/08/11,0,,0:00PM,night,false,jordl901,boggd901,(none),(none),"""DWV""","""DWV""",2013/10/11 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,13276,kosld101,juddo101,,,,"""276""",
PHI194708120,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/08/12,0,,0:00PM,day,false,barrg901,jordl901,(none),conlj102,"""209""","""DWV""",2013/09/06 7:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,3969,leond103,kennm101,,,,"""209""",
PHI194708130,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/08/13,0,,0:00PM,day,false,conlj102,barrg901,(none),(none),"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/01/01 4:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,3891,heink101,jones103,schac101,,,"""98,104,96,266,632""",
PHI194708140,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/08/14,0,,0:00PM,day,false,jordl901,barrg901,(none),conlj102,"""Stew Thornley/Townsend""","""David W. Smith/Townsend""",2015/01/02 12:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3829,schmf101,iotth102,juria101,,,"""98,104,96,266,276""",
PHI194708150,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/08/15,0,,0:00PM,night,false,barrg901,conlj102,(none),jordl901,"""GORD GLADMAN""","""GORD GLADMAN""",1994/01/17 5:13PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,26060,hattj101,rowes101,,,,"""27""",
PHI194708160,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/08/16,0,,0:00PM,day,false,conlj102,jordl901,(none),barrg901,"""GORD GLADMAN""","""GORD GLADMAN""",1994/01/17 5:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,9859,caseh101,juddo101,behrh101,,,"""27""",
PHI194708171,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/08/17,1,,0:00PM,day,false,jordl901,barrg901,(none),conlj102,"""GORD GLADMAN""","""GORD GLADMAN""",1994/01/19 12:49AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,leond103,kingc101,,,,"""27""",
PHI194708172,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/08/17,2,,0:00PM,day,false,barrg901,conlj102,(none),jordl901,"""GORD GLADMAN""","""GORD GLADMAN""",1994/01/19 6:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,32220,caseh101,juria101,lombv101,,,"""27""",
PHI194708191,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1947/08/19,1,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,heink101,boroh101,,,,"""127""",
PHI194708200,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1947/08/20,0,,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/20 5:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,79,2131,,,,,,"""127""",
PHI194708211,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/08/21,1,,0:00PM,day,false,stewb901,henlb101,(none),mageg901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/20 5:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,juddo101,mungr101,,,,"""128""",
PHI194708212,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/08/21,2,,0:00PM,day,false,henlb101,stewb901,(none),mageg901,"""David W. Smith""","""David W. Smith""",2004/01/20 5:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,11997,braza101,hught101,,,,"""128""",
PHI194708220,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/08/22,0,,0:00PM,night,false,mageg901,stewb901,(none),henlb101,"""Jim Wohlenhaus,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2014/12/30 10:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,22870,leond103,brech101,,,,"""102,208,128,266,119,276""",
PHI194708230,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1947/08/23,0,,0:00PM,day,false,stewb901,henlb101,(none),mageg901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/20 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,9948,hearj102,heink101,braza101,,,"""128""",
PHI194708241,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1947/08/24,1,,0:00PM,day,false,gorea901,pineb101,(none),(none),"""Greg Beston""","""Greg Beston""",2004/05/15 12:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,gumbh101,donnb101,,,,"""130""",
PHI194708242,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1947/08/24,2,,0:00PM,day,false,pineb101,gorea901,(none),(none),"""Greg Beston""","""Greg Beston""",2004/05/15 1:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,18161,rowes101,petek101,schac101,,,"""130""",
PHI194708250,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1947/08/25,0,,0:00PM,night,false,gorea901,pineb101,(none),(none),"""DWV""","""DWV""",2013/10/07 4:12PM,unknown,none,0,unknown,-1,dry,none,night,126,7624,waltb102,juddo101,gumbh101,,,"""529""",
PHI194708280,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1947/08/28,0,,0:00PM,night,false,conlj102,barrg901,(none),(none),"""Stew Thornley""","""David W. Smith""",2014/12/30 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,8202,rowes101,singe101,,,,"""137,140,266,119""",
PHI194708290,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/08/29,0,,0:00PM,night,false,henlb101,stewb901,(none),mageg901,"""Bob Kistler""","""D Lamoureaux""",2000/11/18 5:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,12369,voisb101,heink101,,,,"""115""",
PHI194708300,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/08/30,0,,0:00PM,day,false,mageg901,stewb901,(none),henlb101,"""Bob Kistler""","""D Lamoureaux""",2000/11/18 6:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,4348,barrr101,juria101,,,,"""115""",
PHI194708311,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/08/31,1,,0:00PM,day,false,stewb901,henlb101,(none),mageg901,"""DWV/RWood""","""DWV/RWood""",2013/08/25 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,sainj101,leond103,,,,"""210""",
PHI194708312,"""version 7RS(19) of 07/07/92""",BSN,PHI,PHI11,1947/08/31,2,,0:00PM,day,false,henlb101,stewb901,(none),mageg901,"""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",2013/10/14 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,31510,donnb101,johns103,,,,"""276""",
PHI194709250,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1947/09/25,0,,0:00PM,night,false,pineb101,robbs901,(none),gorea901,"""GORD GLADMAN""","""GORD GLADMAN""",1994/04/10 10:52AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,22736,ramsw101,leond103,,,,"""27,253""",
PHI194709270,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/09/27,0,,0:00PM,day,false,robbs901,gorea901,(none),pineb101,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/01/05 7:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,2964,heink101,beggj101,,,,"""102,208,111,632""",
PHI194709281,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/09/28,1,,0:00PM,day,false,gorea901,pineb101,(none),robbs901,"""DWV""","""DWV""",2013/10/20 4:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,jones103,koecd101,,,,"""253""",
PHI194709282,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1947/09/28,2,,0:00PM,day,false,pineb101,robbs901,(none),gorea901,"""DWV""","""DWV""",2013/10/20 4:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,14004,simmc101,hansa101,,,,"""253""",
SLA194704260,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1947/04/26,0,,0:00PM,day,false,romme101,hurle901,passa901,boyej901,"""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2004/01/28 4:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,5443,lee-t101,pottn102,,,,"""128""",
SLA194704271,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1947/04/27,1,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Bob Kistler""","""Greg Beston""",2002/08/10 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,muncb101,lopae101,galed101,,,"""115""",
SLA194704300,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/04/30,0,,0:00PM,day,false,berrc103,weafh901,(none),hubbc901,"""Tom Thress""","""David W. Smith""",2014/11/14 7:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,4141,galed101,reyna102,sanff101,,,"""128,208,99,98,96""",
SLA194705010,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/05/01,0,,0:00PM,day,false,weafh901,hubbc901,(none),berrc103,"""Tom Thress""","""David W. Smith""",2014/10/08 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,1123,kramj101,mastw101,fannc101,,,"""102,208,128,56""",
SLA194705030,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/05/03,0,,0:00PM,day,false,hubbc901,berrc103,(none),weafh901,"""Tom Thress""","""David W. Smith""",2014/10/09 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,5937,wynne101,zolds101,,,,"""102,208,128,222""",
SLA194705042,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/05/04,2,,0:00PM,day,false,romme101,hurle901,passa901,boyej901,"""DWV""","""DWV""",2013/08/25 11:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,25735,finet101,muncb101,,,,"""210""",
SLA194705060,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/05/06,0,,0:00PM,day,false,hurle901,passa901,boyej901,romme101,"""Tom Thress""","""David W. Smith""",2014/10/16 8:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,3008,johne105,sanff101,,,,"""102,208,128""",
SLA194705080,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1947/05/08,0,,0:00PM,night,false,boyej901,romme101,hurle901,passa901,"""Tom Thress""","""David W. Smith""",2014/10/18 8:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,2703,marcp101,muncb101,,,,"""102,208,128,266,119""",
SLA194705090,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/05/09,0,,0:00PM,night,false,mcgob901,mckib901,grieb901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/19 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,9278,fellb101,fannc101,,,,"""3""",
SLA194705100,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/05/10,0,,0:00PM,night,false,mckib901,joner901,(none),mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/19 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,4425,pottn102,blacd101,sanff101,,,"""3""",
SLA194705110,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/05/11,0,,0:00PM,day,false,grieb901,joner901,mcgob901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/19 3:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8576,embrr101,kramj101,,,,"""3""",
SLA194706010,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1947/06/01,0,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""209""","""DWV""",2013/09/06 7:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7188,kramj101,marcp101,,,,"""209""",
SLA194706030,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/06/03,0,,0:00PM,night,false,romme101,passa901,(none),boyej901,"""Bob Kistler""","""D Lamoureaux""",2000/11/03 7:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,7997,kinde101,hught102,,,,"""115""",
SLA194706060,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/06/06,0,,0:00PM,night,false,rue-j901,papaj901,(none),summb901,"""M. Pankin""","""M. Pankin""",2014/10/23 4:26PM,park,none,0,unknown,-1,unknown,unknown,night,135,13118,sanff101,pagej101,zolds101,,,"""103""",
SLA194706070,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/06/07,0,,0:00PM,day,false,papaj901,summb901,(none),rue-j901,"""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/01/29 6:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,4934,sheas101,pottn102,,,,"""128,284.96""",
SLA194706081,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/06/08,1,,0:00PM,day,false,summb901,rue-j901,(none),papaj901,"""David W. Smith""","""David W. Smith""",2012/02/23 10:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,kramj101,drewk101,,,,"""284""",
SLA194706082,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/06/08,2,,0:00PM,day,false,rue-j901,papaj901,(none),summb901,"""David W. Smith""","""David W. Smith""",2012/02/23 11:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,17397,pagej101,fannc101,,,,"""284""",
SLA194706090,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/06/09,0,,0:00PM,night,false,papaj901,summb901,(none),rue-j901,"""Tom Thress""","""David W. Smith""",2014/11/10 9:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,6027,kinde101,newsb101,,,,"""102,208,128,222""",
SLA194706100,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/06/10,0,,0:00PM,night,false,summb901,rue-j901,(none),papaj901,"""DWV""","""DWV""",2014/08/21 4:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,6018,muncb101,hudss101,,,,"""276""",
SLA194706110,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/06/11,0,,0:00PM,night,false,rue-j901,papaj901,(none),summb901,"""Tom Thress""","""David W. Smith""",2014/11/13 8:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,7993,wynne101,zolds101,,,,"""102,208,128,222""",
SLA194707010,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/07/01,0,,0:00PM,night,false,mckib901,summb901,rue-j901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,10461,groms101,kinde101,,,,"""3""",
SLA194707042,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1947/07/04,2,,0:00PM,day,false,papaj901,mckib901,summb901,rue-j901,"""DWV""","""DWV""",2014/08/19 7:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,9539,sanff101,gillb102,,,,"""276""",
SLA194707061,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1947/07/06,1,,0:00PM,day,false,hubbc901,hurle901,passa901,boyej901,"""DWV""","""DWV""",2013/10/11 4:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,trucv101,kinde101,newhh101,,,"""276""",
SLA194707100,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/07/10,0,,0:00PM,night,false,joner901,mcgob901,(none),grieb901,"""Fischthal""","""Fischthal""",2011/08/05 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,11030,pagej101,pottn102,,,,"""313""",
SLA194707110,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/07/11,0,,0:00PM,day,false,mcgob901,grieb901,(none),joner901,"""Fischthal""","""Fischthal""",2011/08/05 6:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2171,reyna102,kinde101,,,,"""313""",
SLA194707121,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/07/12,1,,0:00PM,day,false,grieb901,joner901,(none),mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2004/02/08 11:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,wensb101,muncb101,,,,"""128""",
SLA194707122,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1947/07/12,2,,0:00PM,day,false,joner901,mcgob901,(none),grieb901,"""David W. Smith""","""David W. Smith""",2012/03/03 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4949,drewk101,kramj101,pagej101,,,"""284""",
SLA194707132,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/07/13,2,,0:00PM,day,false,grieb901,joner901,(none),mcgob901,"""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2014/11/26 9:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4849,fannc101,haefm101,,,,"""102,208,128,222,611""",
SLA194707140,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1947/07/14,0,,0:00PM,day,false,joner901,mcgob901,(none),grieb901,"""Tom Thress""","""David W. Smith""",2014/11/29 11:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,478,zolds101,wynne101,,,,"""102,208,128,222""",
SLA194707190,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/07/19,0,,0:00PM,day,false,weafh901,hubbc901,(none),berrc103,"""D Lamoureaux/Townsend""","""D Lamoureaux/Townsend""",2004/02/08 12:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,2434,johne105,kinde101,,,,"""128""",
SLA194707201,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/07/20,1,,0:00PM,day,false,hubbc901,berrc103,(none),weafh901,"""Tom Thress""","""David W. Smith""",2014/12/03 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,kramj101,hught102,moulg101,,,"""102,208,128,71""",
SLA194707202,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1947/07/20,2,,0:00PM,day,false,berrc103,weafh901,(none),hubbc901,"""Tom Thress/Townsend""","""David W. Smith/Townsend""",2014/12/03 9:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,7633,zolds101,ferrd101,sanff101,,,"""102,208,128,71,276""",
SLA194708070,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1947/08/07,0,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Tom Thress""","""David W. Smith""",2014/12/31 5:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,698,ruffr101,kramj101,gebrp101,,,"""102,208,128,68,111""",
SLA194708140,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1947/08/14,0,,0:00PM,night,false,passa901,boyej901,(none),romme101,"""Jim Wohlenhaus""","""David W. Smith""",2014/12/30 8:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,2412,overs101,kramj101,,,,"""56,102,208,128""",
SLA194708150,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/08/15,0,,0:00PM,night,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,2385,lemob101,zolds101,,,,"""3""",
SLA194708160,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1947/08/16,0,,0:00PM,night,false,romme101,passa901,(none),boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/03 6:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,2858,blacd101,kinde101,,,,"""3""",
