game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,ump3b,ump2b
NYA193408192,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1934/08/19,2,,0:00PM,day,false,"""96,102,104,208,276""","""Tom Thress,Wayne Townsend""","""Tom Thress,Wayne Townsend""",2019/04/11 11:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,32800,broaj101,coffd101,,,donnc901,owenb901,(none),(none)
NYA193408210,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1934/08/21,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/28 10:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,5000,knotj102,vanar101,blaeg101,,owenb901,donnc901,(none),(none)
NYA193408221,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1934/08/22,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/30 6:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,gomel102,pearm101,,,donnc901,hildg101,owenb901,(none)
NYA193408222,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1934/08/22,2,,0:00PM,day,false,"""98,589,39""","""Cliff Blau/Smith/RWood""","""Cliff Blau/Smith/RWood""",1999/11/30 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,18295,hardm101,deshj101,,,owenb901,hildg101,donnc901,(none)
NYA193408230,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1934/08/23,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/02 9:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,4000,ruffr101,hudlw101,,,donnc901,hildg101,owenb901,(none)
NYA193408251,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1934/08/25,1,,0:00,day,false,"""286,118""",,"""Cliff Blau/RWood""",2016/10/24 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,pearm101,murpj103,,,owenb901,hildg101,donnc901,(none)
NYA193408252,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1934/08/25,2,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/03 10:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,25000,broaj101,lee-t101,,,donnc901,hildg101,owenb901,(none)
NYA193408261,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1934/08/26,1,,0:00PM,day,false,"""96,104,111""","""Tom Thress""","""Tom Thress""",2019/04/15 6:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,gomel102,jones104,deshj101,,geish901,hildg101,ormsr901,(none)
NYA193408262,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1934/08/26,2,,0:00PM,day,false,"""96,104,111""","""Tom Thress""","""Tom Thress""",2019/04/15 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,27000,ruffr101,tietl101,,,ormsr901,hildg101,geish901,(none)
NYA193408270,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1934/08/27,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/04 12:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,6500,deshj101,gastm101,murpj103,,geish901,hildg101,ormsr901,(none)
NYA193408290,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1934/08/29,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/07 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,4000,lyont102,broaj101,,,ormsr901,geish901,(none),(none)
NYA193408300,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1934/08/30,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/08 8:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4000,gomel102,weavm101,,,summb901,mcgob901,(none),(none)
NYA193408310,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1934/08/31,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/09 10:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,10000,ruffr101,russj103,,,mcgob901,summb901,(none),(none)
NYA193409010,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1934/09/01,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/11 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,10000,stewl101,deshj101,,,summb901,mcgob901,(none),(none)
NYA193409020,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1934/09/02,0,,0:00PM,day,false,"""96,222""","""Dick Cramer""","""Dick Cramer""",2019/4/15 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,15000,white102,murpj103,,,mcgob901,summb901,(none),(none)
NYA193409031,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1934/09/03,1,,0:00PM,day,false,"""472""","""Wayne Townsend""","""Wayne Townsend""",2014/08/22 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,0,gomel102,dietb101,,,summb901,mcgob901,(none),(none)
NYA193409032,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1934/09/03,2,,0:00PM,day,false,"""472""","""Wayne Townsend""","""Wayne Townsend""",2014/08/22 1:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,35000,cains101,broaj101,,,mcgob901,summb901,(none),(none)
NYA193409240,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1934/09/24,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/28 10:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,1500,meres101,murpj103,,,mcgob901,dinnb101,(none),(none)
NY1193404170,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/04/17,0,,0:00PM,day,false,"""98""","""Clifford Blau""","""Clifford Blau""",1999/05/01 12:37PM,unknown,none,0,unknown,-1,unknown,none,sunny,111,29402,hubbc101,ellij103,,,riglc901,stard901,stewb901,(none)
NY1193404180,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/04/18,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/05/05 5:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,3000,fitzf101,moorc101,,,stard901,stewb901,riglc901,(none)
NY1193404190,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/04/19,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/05/15 8:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,1500,parmr101,collp102,luqud101,,stewb901,riglc901,stard901,(none)
NY1193404200,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/04/20,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/05/16 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3000,salvj101,cantb102,bellh101,,riglc901,stard901,stewb901,(none)
NY1193404210,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/04/21,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/05/17 6:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,89,15000,hubbc101,betth101,,,stard901,stewb901,riglc901,(none)
NY1193404220,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/04/22,0,,0:00PM,day,false,"""71,163,96""","""Dick Cramer""","""Dick Cramer""",2019/3/7 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,20000,brane101,fitzf101,franf101,,stewb901,riglc901,stard901,(none)
NY1193404300,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/04/30,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/06/29 6:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,8500,fitzf101,mungv101,,,quige901,morac102,(none),(none)
NY1193405010,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/05/01,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/02 5:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,8000,bowmj101,leond103,hubbc101,,morac102,quige901,(none),(none)
NY1193405020,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/05/02,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/02 6:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,5000,schuh103,perkc102,,,quige901,morac102,(none),(none)
NY1193405170,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/05/17,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/17 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,4600,fitzf101,johns103,,,riglc901,morac102,barrg901,(none)
NY1193405180,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/05/18,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/18 11:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,5000,freyb101,smita104,,,morac102,barrg901,riglc901,(none)
NY1193405190,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/05/19,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/18 5:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,15147,schuh103,stoua101,luqud101,,barrg901,riglc901,morac102,(none)
NY1193405200,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/05/20,0,,0:00PM,day,false,"""208,96""","""Stew Thornley""","""David W. Smith""",2019/03/09 8:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,40000,deand102,hubbc101,,,pfirc901,mageg901,(none),(none)
NY1193405210,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/05/21,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/19 9:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,5000,bowmj101,hallb104,,,mageg901,pfirc901,(none),(none)
NY1193405220,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/05/22,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/29 9:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,5000,deanp101,smita104,,,pfirc901,mageg901,(none),(none)
NY1193405230,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/05/23,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/31 12:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,5000,schuh103,bushg101,,,klemb901,stewb901,rearb901,(none)
NY1193405240,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/05/24,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/07/31 6:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,5000,hubbc101,tinnb101,,,stewb901,rearb901,klemb901,(none)
NY1193405270,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/05/27,0,,0:00PM,day,false,"""137,96""","""Rob Wood""","""David W. Smith""",2019/03/15 9:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,35000,lucar102,smita104,,,stard901,quige901,(none),(none)
NY1193405281,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/05/28,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/02 6:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,0,luqud101,frenl101,,,quige901,stard901,(none),(none)
NY1193405282,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/05/28,2,,0:00PM,day,false,"""98,97""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",1999/08/02 9:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,24746,hubbc101,birkr101,,,stard901,quige901,(none),(none)
NY1193406010,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/06/01,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/05 8:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3500,luqud101,darrg101,,,mageg901,pfirc901,(none),(none)
NY1193406020,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/06/02,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/07 10:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,8000,bellh101,collp102,,,pfirc901,mageg901,(none),(none)
NY1193406030,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/06/03,0,,0:00PM,day,false,"""96,276""","""Jim Herdman""","""Jim Herdman""",2019/03/15 8:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,15000,davic103,clarw101,hanss101,,mageg901,pfirc901,(none),(none)
NY1193406050,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/06/05,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/08 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5500,schuh103,cantb102,,,klemb901,stewb901,rearb901,(none)
NY1193406060,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/06/06,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/12 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,6000,hubbc101,betth101,,,stewb901,rearb901,klemb901,(none)
NY1193406070,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/06/07,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/08/13 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3000,fitzf101,franf101,luqud101,,rearb901,klemb901,stewb901,(none)
NY1193406290,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/06/29,0,,0:00PM,day,false,"""98,589""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",1999/09/13 9:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,6000,fitzf101,mungv101,bowmj101,,quige901,stard901,(none),(none)
NY1193406300,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/06/30,0,,0:00PM,day,false,"""98,589""","""Cliff Blau""","""Cliff Blau""",1999/09/16 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,12000,bengr101,hubbc101,,,stard901,quige901,(none),(none)
NY1193407010,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/07/01,0,,0:00PM,day,false,"""367""","""Comly""","""Comly""",2012/03/23 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,16000,schuh103,munnl101,,,quige901,stard901,(none),(none)
NY1193407041,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/07/04,1,,0:00PM,day,false,"""71,163,274,96,611""","""Rob Wood,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2019/03/25 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,fitzf101,franf101,,,morac102,riglc901,barrg901,(none)
NY1193407042,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/07/04,2,,0:00PM,day,false,"""71,163,274,96""","""Rob Wood""","""David W. Smith""",2019/03/25 3:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,42500,hubbc101,barrd101,,,riglc901,barrg901,morac102,(none)
NY1193407110,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/07/11,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/09/25 9:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,1500,schuh103,hoytw101,,,rearb901,stewb901,klemb901,(none)
NY1193407121,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/07/12,1,,0:00PM,day,false,"""137,140,96,589""","""Rob Wood/RWood""","""David W. Smith/RWood""",2019/04/04 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,frenl101,parmr101,,,stewb901,klemb901,rearb901,(none)
NY1193407122,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/07/12,2,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/09/26 10:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,10000,hubbc101,birkr101,,,klemb901,rearb901,stewb901,(none)
NY1193407130,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/07/13,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/09/30 2:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,2000,fitzf101,lucar102,smita104,,rearb901,stewb901,klemb901,(none)
NY1193407140,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/07/14,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/02 11:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,12000,weavj101,bellh101,,,morac102,pfirc901,barrg901,(none)
NY1193407150,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/07/15,0,,0:00PM,day,false,"""276""","""Cliff Blau""","""Cliff Blau""",2017/02/19 1:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,24000,schuh103,malop103,hubbc101,,pfirc901,barrg901,morac102,(none)
NY1193407171,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/07/17,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/08 10:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,parmr101,warnl101,,,barrg901,morac102,pfirc901,(none)
NY1193407172,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/07/17,2,,0:00PM,day,false,"""98,276""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/10/09 8:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,45000,lee-b103,hubbc101,,,morac102,pfirc901,barrg901,(none)
NY1193407180,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/07/18,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/10 10:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,5500,fitzf101,bushg101,luqud101,,pfirc901,barrg901,morac102,(none)
NY1193407190,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/07/19,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/11 10:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,2400,schuh103,derrp101,,,stewb901,stard901,(none),(none)
NY1193407200,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/07/20,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/12 3:16PM,park,none,0,unknown,-1,dry,none,cloudy,129,4000,bellh101,johns103,,,stard901,stewb901,(none),(none)
NY1193407210,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/07/21,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/16 8:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,4000,stoua101,hubbc101,,,stewb901,stard901,(none),(none)
NY1193407220,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/07/22,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/17 4:04PM,park,none,0,unknown,-1,dry,none,sunny,148,7500,fitzf101,freyb101,,,stard901,stewb901,(none),(none)
NY1193407230,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/07/23,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/17 2:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,7000,deand102,schuh103,,,searz901,mageg901,quige901,(none)
NY1193407240,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/07/24,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/21 9:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,6500,parmr101,carlt101,,,mageg901,quige901,searz901,(none)
NY1193407261,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/07/26,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/23 6:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,deanp101,hubbc101,deand102,,quige901,searz901,mageg901,(none)
NY1193407262,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/07/26,2,,0:00PM,day,false,"""98,97""","""Cliff Blau/RWood/RWood""","""Cliff Blau/RWood/RWood""",1999/10/24 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,29000,fitzf101,walkb101,,,searz901,mageg901,quige901,(none)
NY1193407270,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/07/27,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/10/25 10:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,2500,schuh103,hanss101,,,klemb901,rearb901,(none),(none)
NY1193407292,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1934/07/29,2,,0:00PM,day,false,"""266,96""","""Rob Wood""","""David W. Smith""",2019/04/07 4:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,32000,hubbc101,johns101,,,klemb901,rearb901,(none),(none)
NY1193408070,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/08/07,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/16 6:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,7000,hubbc101,leond103,,,mageg901,pfirc901,searz901,(none)
NY1193408080,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/08/08,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/16 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,6200,mungv101,fitzf101,,,pfirc901,searz901,mageg901,(none)
NY1193408090,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1934/08/09,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/17 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,4000,schuh103,bengr101,,,searz901,mageg901,pfirc901,(none)
NY1193408100,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/08/10,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/18 5:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,5000,hubbc101,betth101,,,mageg901,pfirc901,searz901,(none)
NY1193408110,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1934/08/11,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/11/20 9:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,6000,smita104,smitb110,,,pfirc901,searz901,mageg901,(none)
NY1193409050,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/09/05,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/12 4:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,10000,schuh103,bushg101,,,pfirc901,barrg901,klemb901,(none)
NY1193409060,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/09/06,0,,0:00PM,day,false,"""98,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/12/15 8:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,8000,parmr101,lee-b103,,,barrg901,klemb901,pfirc901,(none)
NY1193409070,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1934/09/07,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/17 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7000,warnl101,hubbc101,,,klemb901,pfirc901,barrg901,(none)
NY1193409100,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/09/10,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/17 9:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8000,grimb101,schuh103,birkr101,,rearb901,stard901,searz901,(none)
NY1193409110,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/09/11,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/20 9:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,10000,parmr101,swifb101,,,stard901,searz901,rearb901,(none)
NY1193409120,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1934/09/12,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/19 10:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,3000,hubbc101,birkr101,,,searz901,rearb901,stard901,(none)
NY1193409130,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/09/13,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/19 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,9100,deanp101,fitzf101,,,klemb901,pfirc901,morac102,(none)
NY1193409140,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1934/09/14,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/20 10:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,10916,schuh103,walkb101,,,pfirc901,morac102,klemb901,(none)
NY1193409161,,SLN,NY1,NYC14,1934/09/16,1,,0:00PM,day,false,"""102,208,128,96,104,611""","""Mark Pankin/RWood""","""Mark Pankin/RWood""",2019/04/21 21:28,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,deand102,schuh103,carlt101,,morac102,klemb901,pfirc901,(none)
NY1193409162,,SLN,NY1,NYC14,1934/09/16,2,,0:00PM,day,false,"""102,208,96,104,165""","""Mark Pankin/RWood""","""Mark Pankin/RWood""",2019/04/21 16:18,park,none,0,unknown,-1,unknown,unknown,unknown,136,62573,deanp101,hubbc101,,,klemb901,pfirc901,morac102,(none)
NY1193409181,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/09/18,1,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/24 3:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,freyb101,fitzf101,,,riglc901,stewb901,quige901,(none)
NY1193409182,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/09/18,2,,0:00PM,day,false,"""512""","""DWV""","""DWV""",2015/10/12 10:49AM,park,none,0,unknown,-1,dry,none,sunny,118,8000,schuh103,freit101,smita104,,stewb901,quige901,riglc901,(none)
NY1193409190,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1934/09/19,0,,0:00PM,day,false,"""98""","""Cliff Blau""","""Cliff Blau""",1999/12/25 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,6441,bowmj101,richb101,luqud101,,quige901,riglc901,stewb901,(none)
