game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
CHA191706210,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/06/21,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""CharlesVoas""","""CharlesVoas""",1995/03/30 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,7000,bagbj101,cicoe101,,
CHA191706220,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/06/22,CHI10,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/25 8:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6000,faber101,lambo101,,
CHA191706230,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/06/23,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/26 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,235,12000,willl104,bagbj101,,
CHA191706240,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/06/24,CHI10,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/04/29 5:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,18000,danfd101,boehj101,,
CHA191706261,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/06/26,CHI10,1,0:00PM,day,false,connt901,nalld901,(none),morig101,"""277""","""Wayne Townsend""","""Wayne Townsend""",2015/12/13 8:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,mitcw101,faber101,,
CHA191706262,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/06/26,CHI10,2,0:00PM,day,false,nalld901,morig101,(none),connt901,"""56,111,212,277,410""","""Jim Herdman""","""Jim Herdman""",2023/08/31 6:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,18000,willl104,jameb103,danfd101,
CHA191706271,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/06/27,CHI10,1,0:00PM,day,false,morig101,connt901,(none),nalld901,"""277""","""Wayne Townsend""","""Wayne Townsend""",2015/12/14 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,cicoe101,daush101,,
CHA191706272,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/06/27,CHI10,2,0:00PM,day,false,connt901,nalld901,(none),morig101,"""56,111,212,277""","""Jim Herdman""","""Jim Herdman""",2023/09/01 1:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,8000,danfd101,ehmkh101,russr102,
CHA191706280,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/06/28,CHI10,0,0:00PM,day,false,nalld901,morig101,(none),connt901,"""212""","""Rob Wood""","""Rob Wood""",2023/09/05 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,5000,jameb103,willl104,,
CHA191707070,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/07/07,CHI10,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""111,266""","""Wayne Townsend""","""Wayne Townsend""",2023/09/10 1:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,10000,myere101,scotj104,,
CHA191707080,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/07/08,CHI10,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""111,266""","""Jim Herdman""","""Jim Herdman""",2023/09/10 12:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,12000,cicoe101,schar101,,
CHA191707090,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/07/09,CHI10,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/07 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,5000,bushj102,willl104,,
CHA191707100,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/07/10,CHI10,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""277,111""","""Cliff Blau""","""Cliff Blau""",2017/01/09 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,3500,noyew101,russr102,,
CHA191707121,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/07/12,CHI10,1,0:00PM,day,false,evanb901,owenb901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/12 5:42PM,park,none,0,unknown,-1,unknown,unknown,sunny,116,0,cicoe101,mogrg101,,
CHA191707122,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/07/12,CHI10,2,0:00PM,day,false,owenb901,evanb901,(none),(none),"""277,111,96,99,606""","""Cliff Blau""","""Cliff Blau""",2023/09/04 4:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,12000,russr102,shawb102,,
CHA191707130,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/07/13,CHI10,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""277,96,99,111,606""","""Rob Wood""","""Rob Wood""",2023/09/14 8:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,5500,russa101,faber101,,
CHA191707140,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/07/14,CHI10,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""277,96""","""Cliff Blau""","""Cliff Blau""",2017/01/10 12:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,12000,russr102,loves101,,
CHA191707150,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/07/15,CHI10,0,0:00PM,day,false,connt901,morig101,(none),(none),"""111,222,408,408a""","""Jim Herdman""","""Jim Herdman""",2023/09/15 5:51PM,park,none,0,unknown,-1,dry,none,unknown,140,15105,shawj101,willl104,johnw102,
CHA191707171,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/07/17,CHI10,1,0:00PM,day,false,dinnb101,olous901,(none),(none),"""222,427,408,408a,111""","""David W. Smith""","""David W. Smith""",2023/09/17 1:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,cicoe101,dumog101,,
CHA191707172,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/07/17,CHI10,2,0:00PM,day,false,olous901,dinnb101,(none),(none),"""277,111,222,408,408a,427""","""Rob Wood""","""Rob Wood""",2023/09/15 6:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,10000,faber101,johnw102,,
CHA191707181,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/07/18,CHI10,1,0:00PM,day,false,dinnb101,olous901,(none),(none),"""222,427,408a,111,408""","""David W. Smith""","""David W. Smith""",2023/09/18 1:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,benzj101,harph101,,
CHA191707182,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/07/18,CHI10,2,0:00PM,day,false,olous901,dinnb101,(none),(none),"""277,222""","""Cliff Blau""","""Cliff Blau""",2017/01/10 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,10000,danfd101,gallb103,russr102,
CHA191707190,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/07/19,CHI10,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""277,111""","""Cliff Blau""","""Cliff Blau""",2017/01/10 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,12000,ruthb101,willl104,,
CHA191707200,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/07/20,CHI10,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""277,111""","""Cliff Blau""","""Cliff Blau""",2017/01/11 2:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,18000,cicoe101,fostr103,,
CHA191707220,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/07/22,CHI10,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""111,163,269,574""","""Wayne Townsend""","""Wayne Townsend""",2023/09/20 3:01PM,park,none,0,unknown,-1,wet,unknown,overcast,119,25000,russr102,maysc101,,
CHA191707230,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/07/23,CHI10,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""277,111,163,269,574""","""Wayne Townsend""","""Wayne Townsend""",2023/09/21 1:01PM,park,none,0,fromlf,-1,wet,unknown,unknown,120,8000,willl104,shore101,cicoe101,
CHA191708170,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/08/17,CHI10,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""111,266,277""","""Rob Wood""","""Rob Wood""",2023/09/20 7:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,195,14000,bushj102,cicoe101,,
CHA191708180,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/08/18,CHI10,0,0:00PM,day,false,morig101,evanb901,(none),(none),"""277,111""","""Cliff Blau""","""Cliff Blau""",2017/01/12 8:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,10000,faber101,seibs101,,
CHA191708190,"""version 7RS(19) of 07/07/92""",PHA,CHA,1917/08/19,CHI10,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""111,266""","""Cliff Blau""","""Cliff Blau""",2023/10/09 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,22000,russr102,myere101,danfd101,
CHA191708201,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/08/20,CHI10,1,0:00,day,false,morig101,evanb901,(none),(none),"""277,111,653""","""Cliff Blau/Thress""","""Cliff Blau/Thress""",2017/01/13 1:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,faber101,fostr103,,
CHA191708202,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/08/20,CHI10,2,0:00PM,day,false,evanb901,morig101,(none),(none),"""111,163,269,574""","""Wayne Townsend""","""Wayne Townsend""",2023/10/10 11:33AM,park,none,0,unknown,-1,soaked,drizzle,overcast,102,24000,maysc101,cicoe101,ruthb101,
CHA191708210,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/08/21,CHI10,0,0:00PM,day,false,morig101,evanb901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/02/28 10:07AM,park,none,0,unknown,-1,wet,drizzle,overcast,92,11000,russr102,ruthb101,,
CHA191708220,"""version 7RS(19) of 07/07/92""",BOS,CHA,1917/08/22,CHI10,0,0:00PM,day,false,evanb901,morig101,(none),(none),"""277,654""","""Cliff Blau/Thress""","""Cliff Blau/Thress""",2017/01/13 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,20000,leond102,willl104,,
CHA191708230,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/08/23,CHI10,0,0:00PM,day,false,owenb901,olous901,(none),(none),"""111,222,408,408a,427""","""Cliff Blau""","""Cliff Blau""",2023/10/12 8:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,20000,cicoe101,shawj101,,
CHA191708250,"""version 7RS(19) of 07/07/92""",WS1,CHA,1917/08/25,CHI10,0,0:00PM,day,false,owenb901,olous901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2017/01/13 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,27000,faber101,johnw102,,
CHA191708260,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/08/26,CHI10,0,0:00PM,day,false,owenb901,olous901,(none),(none),"""111,96,99,606""","""Cliff Blau""","""Cliff Blau""",2023/09/24 4:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,23000,russr102,mogrg101,danfd101,
CHA191708270,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/08/27,CHI10,0,0:00PM,day,false,olous901,owenb901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/03/05 12:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,5500,cicoe101,shawb102,faber101,
CHA191708280,"""version 7RS(19) of 07/07/92""",NYA,CHA,1917/08/28,CHI10,0,0:00PM,day,false,owenb901,olous901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2017/01/14 8:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5000,willl104,caldr101,faber101,
CHA191708291,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/08/29,CHI10,1,0:00PM,day,false,dinnb101,hildg101,(none),(none),"""111,208""","""Cliff Blau""","""Cliff Blau""",2023/10/15 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,0,russr102,koobe101,,
CHA191708292,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/08/29,CHI10,2,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2017/01/14 1:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7000,danfd101,roget101,,
CHA191708300,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/08/30,CHI10,0,0:00PM,day,false,dinnb101,hildg101,(none),(none),"""277,111,128,208""","""Rob Wood""","""Rob Wood""",2023/09/23 7:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,5000,cicoe101,groob101,,
CHA191708310,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/08/31,CHI10,0,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""277,111,128,208""","""Rob Wood""","""Rob Wood""",2023/09/23 11:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,3500,willl104,daved101,,
CHA191709010,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/09/01,CHI10,0,0:00PM,day,false,dinnb101,hildg101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2017/01/14 7:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,10000,roget101,danfd101,groob101,
CHA191709021,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/09/02,CHI10,1,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""56,111,410""","""Cliff Blau""","""Cliff Blau""",2023/10/17 3:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,0,cicoe101,mitcw101,,
CHA191709022,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/09/02,CHI10,2,0:00PM,day,false,dinnb101,hildg101,(none),(none),"""111,56,410""","""Cliff Blau""","""Cliff Blau""",2023/10/17 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,35000,willl104,cunng101,,
CHA191709031,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/09/03,CHI10,1,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/03/07 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,10000,danfd101,ehmkh101,willl104,
CHA191709032,"""version 7RS(19) of 07/07/92""",DET,CHA,1917/09/03,CHI10,2,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""277,56,111,212,410""","""Rob Wood""","""Rob Wood""",2023/09/25 10:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,22000,cicoe101,jameb103,,
CHA191709080,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/09/08,CHI10,0,0:00PM,day,false,evanb901,owenb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/07/25 8:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,21000,cicoe101,bagbj101,,
CHA191709090,"""version 7RS(19) of 07/07/92""",CLE,CHA,1917/09/09,CHI10,0,0:00PM,day,false,owenb901,evanb901,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/08/08 10:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,18000,danfd101,coumf101,,
CHA191709160,"""version 7RS(19) of 07/07/92""",SLA,CHA,1917/09/16,CHI10,0,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""286""",,"""Cliff Blau""",2016/09/10 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,20000,cicoe101,daved101,,
NY1191704200,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/04/20,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""73,71,163,274,99,574,606,96""","""David W. Smith""","""David W. Smith""",2023/07/26 5:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,18500,nehfa101,smitg104,,
NY1191704210,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/04/21,NYC14,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""73,71,96""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2008/01/05 9:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,30000,andef101,tylel101,,
NY1191704240,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/04/24,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""73,71,163,274,99,606,96""","""David W. Smith""","""David W. Smith""",2023/07/27 6:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5000,schuf102,allef101,,
NY1191705020,"""version 7RS(19) of 07/07/92""",BRO,NY1,1917/05/02,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""73,141,591,592,606,99,96""","""David W. Smith/Bill Way""","""David W. Smith/Tom Thress""",2023/08/01 2:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,5000,,,,
NY1191705030,"""version 7RS(19) of 07/07/92""",BRO,NY1,1917/05/03,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""73,96,99,141,589,591,606""","""Blau/Herdman""","""Blau/Herdman""",2023/07/31 5:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,5000,coomj101,bentr102,,
NY1191705070,"""version 7RS(19) of 07/07/92""",PHI,NY1,1917/05/07,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""73,96,99,266,606""","""Wayne Townsend""","""Wayne Townsend""",2023/08/02 1:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,2500,tesrj101,lavej101,,
NY1191705080,"""version 7RS(19) of 07/07/92""",PHI,NY1,1917/05/08,NYC14,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""73,96,99,266,606""","""Blau/Herdman""","""Blau/Herdman""",2023/08/03 2:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,2500,andef101,rixee101,,
NY1191705100,"""version 7RS(19) of 07/07/92""",CIN,NY1,1917/05/10,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""73,96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2023/08/01 6:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,96,6000,perrp101,tonef101,,
NY1191705110,"""version 7RS(19) of 07/07/92""",CIN,NY1,1917/05/11,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""96,99,240,572,606""","""Rob Wood""","""Rob Wood""",2023/08/03 2:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,6000,schuf102,schnp101,,
NY1191705120,"""version 7RS(19) of 07/07/92""",CIN,NY1,1917/05/12,NYC14,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""73,96,240""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2008/01/07 2:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,15000,bentr102,mitcc102,,
NY1191705140,"""version 7RS(19) of 07/07/92""",SLN,NY1,1917/05/14,NYC14,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""73,208,128,102,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/06 5:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,8000,doakb101,salls101,,
NY1191705150,"""version 7RS(19) of 07/07/92""",SLN,NY1,1917/05/15,NYC14,0,0:00PM,day,false,ortha101,riglc901,(none),(none),"""73,208,128,102,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/07 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,6000,amesr101,perrp101,,
NY1191705170,"""version 7RS(19) of 07/07/92""",SLN,NY1,1917/05/17,NYC14,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""73,96,99,128,208,606""","""Blau/Herdman""","""Blau/Herdman""",2023/08/07 7:57PM,park,none,0,unknown,-1,dry,none,sunny,117,8000,schuf102,watsm102,middj102,
NY1191705180,"""version 7RS(19) of 07/07/92""",PIT,NY1,1917/05/18,NYC14,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/05 6:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,4000,salls101,grimb101,,
NY1191705190,"""version 7RS(19) of 07/07/92""",PIT,NY1,1917/05/19,NYC14,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/06 6:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,22000,coopw101,bentr102,,
NY1191705210,"""version 7RS(19) of 07/07/92""",PIT,NY1,1917/05/21,NYC14,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/08 6:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,7000,tesrj101,jacoe101,,
NY1191705220,"""version 7RS(19) of 07/07/92""",PIT,NY1,1917/05/22,NYC14,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/09 10:43AM,unknown,none,0,unknown,-1,wet,drizzle,overcast,121,3000,millf102,andef101,,
NY1191705230,"""version 7RS(19) of 07/07/92""",CHN,NY1,1917/05/23,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""277,111,96""","""David W. Smith""","""David W. Smith""",2019/12/26 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,7000,schuf102,vaugh101,,
NY1191705240,"""version 7RS(19) of 07/07/92""",CHN,NY1,1917/05/24,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""277""","""David W. Smith""","""David W. Smith""",2019/12/26 10:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7000,dougp101,middj102,,
NY1191705250,"""version 7RS(19) of 07/07/92""",CHN,NY1,1917/05/25,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""277""","""David W. Smith""","""David W. Smith""",2019/12/27 9:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,7000,demaa101,perrp101,,
NY1191705260,"""version 7RS(19) of 07/07/92""",CHN,NY1,1917/05/26,NYC14,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2017/01/19 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,28000,salls101,seatt102,,
NY1191705301,"""version 7RS(19) of 07/07/92""",PHI,NY1,1917/05/30,NYC14,1,0:00AM,day,false,klemb901,brank101,(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/01/09 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,10000,andef101,lavej101,perrp101,
NY1191705302,"""version 7RS(19) of 07/07/92""",PHI,NY1,1917/05/30,NYC14,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""73,96,266""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2008/01/11 1:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,38000,schuf102,alexg102,,
NY1191706280,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/06/28,NYC14,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""71,73,96,99,163,574,606""","""Blau/Herdman""","""Blau/Herdman""",2023/09/02 10:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,8000,schuf102,ragap101,,
NY1191706291,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/06/29,NYC14,1,0:00PM,day,false,riglc901,ortha101,(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/01/15 8:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,bentr102,barnj102,tesrj101,
NY1191706300,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/06/30,NYC14,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""71,96,99,163,606""","""Wayne Townsend""","""Wayne Townsend""",2023/09/05 12:54PM,park,none,0,unknown,-1,unknown,unknown,sunny,117,16000,salls101,nehfa101,,
NY1191707020,"""version 7RS(19) of 07/07/92""",BSN,NY1,1917/07/02,NYC14,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""73,71,163,574,606,99,96""","""David W. Smith""","""David W. Smith""",2023/09/06 1:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,5500,andef101,allef101,,
NY1191707060,"""version 7RS(19) of 07/07/92""",SLN,NY1,1917/07/06,NYC14,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2008/01/17 5:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,4000,perrp101,packg101,,
