game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,innings,tiebreaker,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
SLN202008260,KCA,SLN,STL10,2020/08/26,0,7:15PM,night,true,9,2,hicke901,bakej902,mealj901,rehaj901,(none),(none),2020/08/27 06:58:49,unknown,pitches,durbj701,84,rtol,7,unknown,none,cloudy,217,0,reyea004,rosar002,,
SLN202008271,PIT,SLN,STL10,2020/08/27,1,2:15PM,day,true,7,2,bakej902,clemp901,rehaj901,hicke901,(none),(none),2020/08/28 07:52:26,unknown,pitches,smitm701,85,tolf,7,unknown,none,overcast,168,0,strac001,gantj002,rodrr008,
SLN202008272,PIT,SLN,STL10,2020/08/27,2,7:00PM,night,true,7,2,mealj901,rehaj901,hicke901,clemp901,(none),(none),2020/08/28 07:52:26,unknown,pitches,smitm701,85,rtol,7,unknown,none,overcast,122,0,poncc002,oviej001,turln001,
SLN202008280,CLE,SLN,STL10,2020/08/28,0,7:15PM,night,true,9,2,clemp901,rehaj901,hicke901,mealj901,(none),(none),2020/08/29 10:23:38,unknown,pitches,smitm701,84,rtol,5,unknown,none,sunny,231,0,hillc001,poncd001,pluta001,
SLN202008290,CLE,SLN,STL10,2020/08/29,0,12:15PM,day,true,9,2,rehaj901,hicke901,mealj901,clemp901,(none),(none),2020/08/30 06:38:46,unknown,pitches,muelg701,83,ltor,8,unknown,none,cloudy,246,0,wittn001,reyea004,handb001,
SLN202008300,CLE,SLN,STL10,2020/08/30,0,1:15PM,day,true,9,2,hicke901,mealj901,clemp901,rehaj901,(none),(none),2020/08/31 08:26:25,unknown,pitches,durbj701,80,rtol,5,unknown,none,cloudy,144,0,waina001,civaa001,,
SLN202009081,MIN,SLN,STL10,2020/09/08,1,2:15PM,day,true,7,2,timmt901,blakr901,diazl901,lives901,(none),(none),2020/09/09 07:25:32,unknown,pitches,smitm701,88,unknown,7,unknown,none,overcast,151,0,berrj001,martc006,,
SLN202009082,MIN,SLN,STL10,2020/09/08,2,5:35PM,night,true,7,2,reybd901,diazl901,lives901,blakr901,(none),(none),2020/09/09 07:25:32,unknown,pitches,durbj701,80,unknown,7,unknown,none,cloudy,168,0,cabrg001,dobnr001,gallg001,
SLN202009101,DET,SLN,STL10,2020/09/10,1,1:15PM,day,true,7,2,blakr901,clemp901,diazl901,reybd901,(none),(none),2020/09/11 06:52:55,unknown,pitches,muelg701,81,fromcf,4,unknown,none,cloudy,154,0,flahj002,skubt001,,
SLN202009102,DET,SLN,STL10,2020/09/10,2,4:40PM,day,true,7,2,lives901,diazl901,reybd901,clemp901,(none),(none),2020/09/11 06:52:55,unknown,pitches,durbj701,82,fromcf,7,unknown,none,cloudy,160,0,cisnj001,gallg001,garcb001,
SLN202009110,CIN,SLN,STL10,2020/09/11,0,7:15PM,night,true,9,2,diazl901,reybd901,clemp901,blakr901,(none),(none),2020/09/12 10:32:12,unknown,pitches,durbj701,80,rtol,8,unknown,none,sunny,144,0,castl003,waina001,,
SLN202009120,CIN,SLN,STL10,2020/09/12,0,7:15PM,night,true,9,2,reybd901,clemp901,blakr901,diazl901,(none),(none),2020/09/13 05:45:55,unknown,pitches,muelg701,74,ltor,6,unknown,none,cloudy,188,0,hudsd002,antot001,,
SLN202009130,CIN,SLN,STL10,2020/09/13,0,1:15PM,day,true,9,2,clemp901,blakr901,diazl901,reybd901,(none),(none),2020/09/14 06:52:20,unknown,pitches,smitm701,75,unknown,7,unknown,none,cloudy,222,0,brada001,gantj002,igler001,
SLN202009240,MIL,SLN,STL10,2020/09/24,0,7:15PM,night,true,9,2,merzd901,whitc901,carlm901,hoyej901,(none),(none),2020/09/25 06:40:32,unknown,pitches,muelg701,71,tolf,6,unknown,none,cloudy,223,0,kim-k001,burnc002,milla002,
SLN202009251,MIL,SLN,STL10,2020/09/25,1,4:15PM,day,true,7,2,whitc901,merzd901,estam901,carlm901,(none),(none),2020/09/26 08:40:58,unknown,pitches,durbj701,80,rtol,8,unknown,none,sunny,132,0,willd004,flahj002,hadej001,
SLN202009252,MIL,SLN,STL10,2020/09/25,2,7:15PM,night,true,7,2,hoyej901,estam901,carlm901,merzd901,(none),(none),2020/09/26 08:40:58,unknown,pitches,franw701,73,tocf,8,unknown,none,sunny,156,0,poncd001,lindj004,,true
SLN202009260,MIL,SLN,STL10,2020/09/26,0,6:07PM,night,true,9,2,estam901,carlm901,whitc901,hoyej901,(none),(none),2020/09/27 07:39:23,unknown,pitches,smitm701,81,tolf,14,unknown,none,sunny,158,0,woodb005,waina001,hadej001,
SLN202009270,MIL,SLN,STL10,2020/09/27,0,2:15PM,day,true,9,2,carlm901,whitc901,hoyej901,estam901,(none),(none),2020/09/28 06:57:33,unknown,pitches,muelg701,80,tocf,5,unknown,none,cloudy,178,0,gallg001,andeb004,reyea004,
BAL202007290,NYA,BAL,BAL12,2020/07/29,0,7:35PM,night,true,9,2,gonzm901,segac901,kulpr901,ticht901,(none),(none),2020/07/30 09:21:10,unknown,pitches,eiger701,93,fromlf,3,unknown,none,sunny,192,0,coleg001,wojca001,,
BAL202007300,NYA,BAL,BAL12,2020/07/30,0,7:05PM,night,true,9,2,segac901,kulpr901,ticht901,gonzm901,(none),(none),2020/07/31 07:29:45,unknown,pitches,eiger701,93,torf,5,unknown,none,cloudy,186,0,loaij001,sulsc001,britz001,
BAL202007310,TBA,BAL,BAL12,2020/07/31,0,7:35PM,night,true,9,2,addir901,nauep901,fairc901,torrc901,(none),(none),2020/08/01 07:52:46,unknown,pitches,eiger701,76,tolf,4,unknown,none,cloudy,216,0,fry-p001,fairp001,sulsc001,
BAL202008010,TBA,BAL,BAL12,2020/08/01,0,7:35PM,night,true,9,2,nauep901,fairc901,torrc901,addir901,(none),(none),2020/08/02 06:00:15,unknown,pitches,jacom701,85,rtol,3,unknown,none,cloudy,230,0,lakit001,drako001,,
BAL202008020,TBA,BAL,BAL12,2020/08/02,0,1:05PM,day,true,9,2,fairc901,torrc901,addir901,nauep901,(none),(none),2020/08/03 08:21:29,unknown,pitches,jacom701,89,tocf,9,unknown,none,cloudy,176,0,phile001,beekj001,sulsc001,
BAL202008040,MIA,BAL,BAL12,2020/08/04,0,7:35PM,night,true,9,2,kulpr901,ticht901,gonzm901,segac901,(none),(none),2020/08/05 07:16:47,unknown,pitches,jacom701,83,torf,9,unknown,none,cloudy,158,0,lopep002,meanj001,,
BAL202008051,MIA,BAL,BAL12,2020/08/05,1,5:05PM,night,true,7,2,ticht901,addir901,segac901,kulpr901,(none),(none),2020/08/06 07:05:45,unknown,pitches,swens701,86,unknown,6,unknown,none,cloudy,139,0,vincn001,cobba001,kintb001,
BAL202008052,MIA,BAL,BAL12,2020/08/05,2,8:11PM,night,true,7,2,gonzm901,segac901,kulpr901,addir901,(none),(none),2020/08/06 07:05:45,unknown,pitches,jernr701,87,torf,3,unknown,none,cloudy,126,0,morab001,wojca001,tarps001,true
BAL202008060,MIA,BAL,BAL12,2020/08/06,0,7:35PM,night,true,9,2,segac901,kulpr901,ticht901,gonzm901,(none),(none),2020/08/07 14:36:04,unknown,pitches,jernr701,79,tolf,9,unknown,none,overcast,178,0,morim002,phile001,kintb001,true
BAL202008140,WAS,BAL,BAL12,2020/08/14,0,6:59PM,night,true,9,2,herna901,belld901,littw901,lentn901,(none),(none),2020/08/15 07:53:26,unknown,pitches,eiger701,73,ltor,2,unknown,none,overcast,190,0,fedde001,milot001,,
BAL202008150,WAS,BAL,BAL12,2020/08/15,0,7:35PM,night,true,9,2,belld901,littw901,lentn901,herna901,(none),(none),2020/08/16 07:06:12,unknown,pitches,jacom701,75,tolf,6,unknown,none,cloudy,190,0,wojca001,corbp001,sulsc001,
BAL202008160,WAS,BAL,BAL12,2020/08/16,0,1:05PM,day,true,9,2,littw901,lentn901,herna901,belld901,(none),(none),2020/08/17 07:32:54,unknown,pitches,jacom701,75,fromcf,11,unknown,none,cloudy,218,0,schem001,lakit001,hudsd001,
BAL202008170,TOR,BAL,BAL12,2020/08/17,0,7:35PM,night,true,9,2,lentn901,herna901,belld901,littw901,(none),(none),2020/08/18 06:35:56,unknown,pitches,jacom701,78,rtol,4,unknown,none,cloudy,165,0,ryu-h001,cobba001,,
BAL202008180,TOR,BAL,BAL12,2020/08/18,0,7:35PM,night,true,9,2,herna901,belld901,littw901,lentn901,(none),(none),2020/08/19 06:31:47,unknown,pitches,swens701,84,torf,3,unknown,none,sunny,237,0,bassa001,sulsc001,,
BAL202008190,TOR,BAL,BAL12,2020/08/19,0,1:05PM,day,true,9,2,belld901,littw901,lentn901,herna901,(none),(none),2020/08/20 06:23:54,unknown,pitches,eiger701,78,ltor,4,unknown,none,cloudy,180,0,roart001,milot001,dolir001,
BAL202008200,BOS,BAL,BAL12,2020/08/20,0,7:35PM,night,true,9,2,littw901,lentn901,herna901,belld901,(none),(none),2020/08/21 06:50:51,unknown,pitches,jacom701,81,rtol,5,unknown,none,cloudy,206,0,eovan001,wojca001,,
BAL202008210,BOS,BAL,BAL12,2020/08/21,0,7:35PM,night,true,9,2,iassd901,fleta901,gibsh902,may-b901,(none),(none),2020/08/22 08:53:57,unknown,pitches,jacom701,81,tolf,6,unknown,none,cloudy,184,0,hernd004,meanj001,barnm001,
BAL202008220,BOS,BAL,BAL12,2020/08/22,0,7:35PM,night,true,9,2,fleta901,gibsh902,may-b901,iassd901,(none),(none),2020/08/23 06:33:22,unknown,pitches,jacom701,80,tolf,4,unknown,none,cloudy,216,0,castm002,barnm001,,
BAL202008230,BOS,BAL,BAL12,2020/08/23,0,1:05PM,day,true,9,2,gibsh902,may-b901,iassd901,fleta901,(none),(none),2020/08/24 09:06:34,unknown,pitches,eiger701,86,ltor,4,unknown,none,cloudy,197,0,eshet001,godlz001,scott003,
BAL202009010,NYN,BAL,BAL12,2020/09/01,0,7:35PM,night,true,9,2,addir901,conrc901,vanol901,barkl901,(none),(none),2020/09/02 07:02:07,unknown,pitches,jacom701,78,tolf,6,unknown,none,cloudy,179,0,eshet001,kilof001,,
BAL202009020,NYN,BAL,BAL12,2020/09/02,0,4:05PM,day,true,9,2,conrc901,vanol901,barkl901,addir901,(none),(none),2020/09/03 06:58:10,unknown,pitches,eiger701,87,tolf,3,unknown,none,cloudy,192,0,peted003,meanj001,,
BAL202009041,NYA,BAL,BAL12,2020/09/04,1,5:05PM,night,true,7,2,nelsj901,willr901,navaj901,buckc901,(none),(none),2020/09/05 07:54:12,unknown,pitches,eiger701,85,ltor,9,unknown,none,cloudy,217,0,holdj002,lakit001,greec003,
BAL202009042,NYA,BAL,BAL12,2020/09/04,2,9:22PM,night,true,7,2,tumpj901,navaj901,buckc901,willr901,(none),(none),2020/09/05 07:54:12,unknown,pitches,eiger701,81,unknown,3,unknown,none,sunny,151,0,lopej004,garcd003,valdc003,
BAL202009050,NYA,BAL,BAL12,2020/09/05,0,7:35PM,night,true,9,2,navaj901,buckc901,nelsj901,tumpj901,(none),(none),2020/09/06 08:20:51,unknown,pitches,swens701,78,tolf,5,unknown,none,sunny,167,0,tated001,coleg001,,
BAL202009060,NYA,BAL,BAL12,2020/09/06,0,1:05PM,day,true,9,2,buckc901,nelsj901,tumpj901,navaj901,(none),(none),2020/09/07 07:04:24,unknown,pitches,swens701,83,unknown,0,unknown,none,sunny,182,0,kremd001,tanam001,,
BAL202009140,ATL,BAL,BAL12,2020/09/14,0,7:35PM,night,true,9,2,dejer901,addir901,millb903,welkb901,(none),(none),2020/09/15 05:53:10,unknown,pitches,eiger701,73,fromlf,6,unknown,none,sunny,174,0,lopej004,toust001,,
BAL202009150,ATL,BAL,BAL12,2020/09/15,0,7:35PM,night,true,9,2,addir901,millb903,welkb901,dejer901,(none),(none),2020/09/16 06:16:36,unknown,pitches,eiger701,65,tolf,4,unknown,none,sunny,177,0,odayd001,eshet001,,
BAL202009160,ATL,BAL,BAL12,2020/09/16,0,7:35PM,night,true,9,2,millb903,welkb901,dejer901,addir901,(none),(none),2020/09/17 06:42:24,unknown,pitches,swens701,70,ltor,2,unknown,none,sunny,155,0,akink001,hamec001,,
BAL202009171,TBA,BAL,BAL12,2020/09/17,1,4:35PM,day,true,7,2,may-b901,willr901,iassd901,gibsh902,(none),(none),2020/09/18 07:35:20,unknown,pitches,mathb701,73,tolf,2,unknown,none,cloudy,148,0,castd002,valdc003,,
BAL202009172,TBA,BAL,BAL12,2020/09/17,2,7:51PM,night,true,7,2,vondc901,iassd901,gibsh902,willr901,(none),(none),2020/09/18 07:35:20,unknown,pitches,eiger701,70,rtol,2,unknown,none,cloudy,158,0,fairp001,sulsc001,,true
BAL202009180,TBA,BAL,BAL12,2020/09/18,0,7:35PM,night,true,9,2,willr901,iassd901,gibsh902,may-b901,(none),(none),2020/09/19 09:12:13,unknown,pitches,swens701,71,rtol,2,unknown,none,sunny,179,0,glast001,cobba001,sherr001,
BAL202009190,TBA,BAL,BAL12,2020/09/19,0,7:35PM,night,true,9,2,iassd901,gibsh902,may-b901,fleta901,(none),(none),2020/09/20 08:51:11,unknown,pitches,jacom701,63,fromlf,4,unknown,none,sunny,184,0,mortc002,lopej004,thomr007,
BAL202009200,TBA,BAL,BAL12,2020/09/20,0,1:05PM,day,true,9,2,gibsh902,may-b901,fleta901,willr901,(none),(none),2020/09/21 06:14:17,unknown,pitches,jacom701,65,fromcf,1,unknown,none,sunny,151,0,meanj001,yarbr001,valdc003,
PHI202007240,MIA,PHI,PHI13,2020/07/24,0,7:05PM,night,true,9,2,timmt901,reybd901,blakr901,ortir901,(none),(none),2020/07/25 09:04:28,unknown,pitches,golam701,75,tocf,7,unknown,none,cloudy,190,0,alcas001,nolaa001,kintb001,
PHI202007250,MIA,PHI,PHI13,2020/07/25,0,4:05PM,day,true,9,2,reybd901,blakr901,ortir901,timmt901,(none),(none),2020/07/26 11:19:07,unknown,pitches,golam701,86,tocf,6,unknown,none,cloudy,174,0,wheez001,vesia001,,
PHI202007260,MIA,PHI,PHI13,2020/07/26,0,1:05PM,day,true,9,2,blakr901,ortir901,timmt901,reybd901,(none),(none),2020/07/27 07:39:25,unknown,pitches,shutd701,90,tocf,9,unknown,none,cloudy,224,0,tarps001,irvic001,,
PHI202008051,NYA,PHI,PHI13,2020/08/05,1,4:05PM,day,true,7,2,herna901,littw901,lentn901,becka901,(none),(none),2020/08/06 07:05:45,unknown,pitches,sprej701,88,fromcf,2,unknown,none,cloudy,164,0,wheez001,happj001,nerih001,true
PHI202008052,NYA,PHI,PHI13,2020/08/05,2,7:28PM,day,true,7,2,belld901,lentn901,becka901,littw901,(none),(none),2020/08/06 07:05:45,unknown,pitches,golam701,82,unknown,7,unknown,none,sunny,158,0,ottaa001,huntt002,britz001,
PHI202008060,NYA,PHI,PHI13,2020/08/06,0,6:05PM,night,true,9,2,littw901,lentn901,herna901,belld901,(none),(none),2020/08/07 14:36:04,unknown,pitches,shutd701,81,fromrf,7,unknown,none,overcast,202,0,guerd001,montj004,nerih001,
PHI202008080,ATL,PHI,PHI13,2020/08/08,0,6:05PM,night,true,9,2,kulpr901,ticht901,gonzm901,segac901,(none),(none),2020/08/09 06:37:42,unknown,pitches,golam701,84,unknown,2,unknown,none,cloudy,151,0,arrij001,wrigk001,,
PHI202008091,ATL,PHI,PHI13,2020/08/09,1,1:05PM,day,true,7,2,ticht901,barbs901,segac901,kulpr901,(none),(none),2020/08/10 09:03:01,unknown,pitches,macom701,87,torf,6,unknown,none,cloudy,179,0,matzt001,guerd001,melam001,
PHI202008092,ATL,PHI,PHI13,2020/08/09,2,4:49PM,day,true,7,2,gonzm901,segac901,kulpr901,barbs901,(none),(none),2020/08/10 09:03:01,unknown,pitches,macom701,86,torf,6,unknown,none,cloudy,149,0,friem001,howas003,,
PHI202008100,ATL,PHI,PHI13,2020/08/10,0,6:05PM,night,true,9,2,segac901,kulpr901,ticht901,gonzm901,(none),(none),2020/08/11 07:20:16,unknown,pitches,golam701,90,torf,8,unknown,none,cloudy,174,0,nolaa001,newcs001,,
PHI202008110,BAL,PHI,PHI13,2020/08/11,0,7:05PM,night,true,9,2,hobep901,dejer901,barbs901,welkb901,(none),(none),2020/08/12 06:39:48,unknown,pitches,macom701,88,torf,10,unknown,none,cloudy,240,0,sulsc001,guerd001,lakit001,
PHI202008120,BAL,PHI,PHI13,2020/08/12,0,7:05PM,night,true,9,2,dejer901,barbs901,welkb901,hobep901,(none),(none),2020/08/13 11:14:03,unknown,pitches,macom701,74,tocf,4,unknown,none,cloudy,208,0,armss001,efliz001,sulsc001,
PHI202008130,BAL,PHI,PHI13,2020/08/13,0,4:05PM,day,true,9,2,barbs901,welkb901,hobep901,dejer901,(none),(none),2020/08/14 06:17:28,unknown,pitches,shutd701,77,rtol,5,unknown,none,cloudy,209,0,eshet001,arrij001,,
PHI202008140,NYN,PHI,PHI13,2020/08/14,0,7:05PM,night,true,9,2,wegnm901,fostm901,porta901,barbs901,(none),(none),2020/08/15 07:53:26,unknown,pitches,shutd701,84,torf,11,unknown,none,sunny,204,0,nerih001,lugos001,,
PHI202008150,NYN,PHI,PHI13,2020/08/15,0,6:05PM,night,true,9,2,fostm901,porta901,barbs901,wegnm901,(none),(none),2020/08/16 07:06:12,unknown,pitches,shutd701,79,rtol,4,unknown,none,overcast,165,0,nolaa001,matzs001,,
PHI202008160,NYN,PHI,PHI13,2020/08/16,0,1:05PM,day,true,9,2,porta901,barbs901,wegnm901,fostm901,(none),(none),2020/08/17 07:32:54,unknown,pitches,golam701,70,fromrf,11,unknown,none,overcast,177,0,wheez001,porcr001,,
PHI202008280,ATL,PHI,PHI13,2020/08/28,0,7:05PM,night,true,9,2,welkb901,hobep901,dejer901,ortir901,(none),(none),2020/08/29 10:23:37,unknown,pitches,golam701,72,torf,5,unknown,rain,overcast,247,0,parkb001,melam001,,
PHI202008290,ATL,PHI,PHI13,2020/08/29,0,1:15PM,day,true,9,2,hobep901,dejer901,ortir901,welkb901,(none),(none),2020/08/30 06:38:46,unknown,pitches,shutd701,75,torf,9,unknown,none,overcast,153,0,efliz001,tomlj001,workb001,
PHI202008300,ATL,PHI,PHI13,2020/08/30,0,7:08PM,night,true,9,2,dejer901,ortir901,welkb901,hobep901,(none),(none),2020/08/31 08:26:25,unknown,pitches,shutd701,77,torf,10,unknown,none,cloudy,253,0,minta001,arrij001,melam001,
PHI202008310,WAS,PHI,PHI13,2020/08/31,0,7:05PM,night,true,9,2,whitc901,carlm901,hoyej901,estam901,(none),(none),2020/09/01 09:10:31,unknown,pitches,macom701,71,tocf,5,unknown,none,overcast,168,0,howas003,fedde001,,
PHI202009010,WAS,PHI,PHI13,2020/09/01,0,7:05PM,night,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/09/02 07:02:07,unknown,pitches,golam701,76,tolf,4,unknown,none,cloudy,194,0,nolaa001,corbp001,,
PHI202009020,WAS,PHI,PHI13,2020/09/02,0,7:05PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/09/03 06:58:10,unknown,pitches,macom701,83,tocf,8,unknown,none,cloudy,170,0,wheez001,schem001,workb001,
PHI202009030,WAS,PHI,PHI13,2020/09/03,0,4:05PM,day,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/09/04 06:57:29,unknown,pitches,shutd701,90,torf,9,unknown,none,cloudy,230,0,parkb001,dools001,,
PHI202009081,BOS,PHI,PHI13,2020/09/08,1,4:05PM,day,true,7,2,may-b901,willr901,becka901,iassd901,(none),(none),2020/09/09 07:25:32,unknown,pitches,golam701,86,tolf,8,unknown,none,sunny,169,0,nerih001,barnm001,,
PHI202009082,BOS,PHI,PHI13,2020/09/08,2,7:44PM,night,true,7,2,fleta901,becka901,iassd901,willr901,(none),(none),2020/09/09 07:25:32,unknown,pitches,golam701,82,tolf,7,unknown,none,sunny,156,0,mazzc002,pheld001,waldm002,
PHI202009150,NYN,PHI,PHI13,2020/09/15,0,7:05PM,night,true,9,2,barbs901,porta901,wegnm901,becka901,(none),(none),2020/09/16 06:16:35,unknown,pitches,shutd701,64,unknown,2,unknown,none,sunny,178,0,arrij001,porcr001,nerih001,
PHI202009160,NYN,PHI,PHI13,2020/09/16,0,7:05PM,night,true,9,2,porta901,wegnm901,becka901,barbs901,(none),(none),2020/09/17 06:42:24,unknown,pitches,golam701,70,tocf,7,unknown,none,cloudy,197,0,castm002,nerih001,diaze006,
PHI202009170,NYN,PHI,PHI13,2020/09/17,0,7:05PM,night,true,9,2,wegnm901,becka901,barbs901,porta901,(none),(none),2020/09/18 07:35:20,unknown,pitches,macom701,73,fromrf,3,unknown,none,cloudy,252,0,wilsj004,workb001,,
PHI202009181,TOR,PHI,PHI13,2020/09/18,1,4:05PM,day,true,7,2,hobep901,addir901,conrc901,millb903,(none),(none),2020/09/19 09:12:13,unknown,pitches,moreh701,71,fromcf,12,unknown,none,cloudy,153,0,efliz001,ray-r002,,true
PHI202009182,TOR,PHI,PHI13,2020/09/18,2,7:32PM,night,true,7,2,dejer901,conrc901,millb903,addir901,(none),(none),2020/09/19 09:12:13,unknown,pitches,shutd701,68,fromcf,13,unknown,none,cloudy,194,0,brogc001,dolir001,nerih001,
PHI202009190,TOR,PHI,PHI13,2020/09/19,0,6:05PM,night,true,9,2,conrc901,millb903,hobep901,dejer901,(none),(none),2020/09/20 08:51:11,unknown,pitches,macom701,63,rtol,9,unknown,none,sunny,196,0,velav001,ryu-h001,huntt002,
PHI202009200,TOR,PHI,PHI13,2020/09/20,0,3:05PM,day,true,9,2,millb903,hobep901,dejer901,conrc901,(none),(none),2020/09/21 06:14:17,unknown,pitches,macom701,65,fromrf,12,unknown,none,sunny,208,0,walkt004,media001,bassa001,
BOS202007240,BAL,BOS,BOS07,2020/07/24,0,7:30PM,night,true,9,2,wegnm901,fostm901,porta901,barbs901,(none),(none),2020/07/25 09:04:28,unknown,pitches,ellib701,76,unknown,7,unknown,none,cloudy,198,0,eovan001,milot001,,
BOS202007250,BAL,BOS,BOS07,2020/07/25,0,1:35PM,day,true,9,2,fostm901,porta901,barbs901,wegnm901,(none),(none),2020/07/26 11:19:07,unknown,pitches,ellib701,87,fromrf,4,unknown,none,cloudy,181,0,cobba001,perem004,,
BOS202007260,BAL,BOS,BOS07,2020/07/26,0,1:35PM,day,true,9,2,porta901,barbs901,wegnm901,fostm901,(none),(none),2020/07/27 07:39:25,unknown,pitches,ellib701,89,unknown,14,unknown,none,sunny,193,0,leblw001,weber001,sulsc001,
BOS202007270,NYN,BOS,BOS07,2020/07/27,0,7:35PM,night,true,9,2,carlm901,hoyej901,estam901,whitc901,(none),(none),2020/07/28 06:47:58,unknown,pitches,scogc701,92,unknown,6,unknown,none,cloudy,191,0,wachm001,osicj001,lugos001,
BOS202007280,NYN,BOS,BOS07,2020/07/28,0,7:30PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/07/29 10:15:07,unknown,pitches,scogc701,88,torf,12,unknown,none,cloudy,178,0,peted003,hallm002,,
BOS202008070,TOR,BOS,BOS07,2020/08/07,0,7:30PM,night,true,9,2,torrc901,nauep901,addir901,fairc901,(none),(none),2020/08/08 09:22:19,unknown,pitches,scogc701,73,fromrf,8,unknown,none,cloudy,213,0,hembh001,roart001,workb001,
BOS202008080,TOR,BOS,BOS07,2020/08/08,0,7:30PM,night,true,9,2,nauep901,addir901,fairc901,torrc901,(none),(none),2020/08/09 06:37:42,unknown,pitches,scogc701,75,rtol,4,unknown,none,sunny,198,0,kay-a001,waldm002,bassa001,
BOS202008090,TOR,BOS,BOS07,2020/08/09,0,1:35PM,day,true,9,2,addir901,fairc901,(none),torrc901,(none),(none),2020/08/10 09:03:01,unknown,pitches,scogc701,87,ltor,10,unknown,none,cloudy,166,0,barnm001,hatct001,,
BOS202008100,TBA,BOS,BOS07,2020/08/10,0,7:30PM,night,true,9,2,sches901,wendh902,carav901,westj901,(none),(none),2020/08/11 07:20:16,unknown,pitches,ellib701,91,tocf,7,unknown,none,cloudy,264,0,loupa001,sprij001,kitta001,
BOS202008110,TBA,BOS,BOS07,2020/08/11,0,7:30PM,night,true,9,2,wendh902,carav901,millb903,sches901,(none),(none),2020/08/12 06:39:48,unknown,pitches,ellib701,86,tocf,10,unknown,none,sunny,205,0,curtj003,perem004,,
BOS202008120,TBA,BOS,BOS07,2020/08/12,0,7:30PM,night,true,9,2,carav901,millb903,sches901,wendh902,(none),(none),2020/08/13 11:14:03,unknown,pitches,scogc701,87,torf,6,unknown,none,cloudy,178,0,snelb001,godlz001,,
BOS202008130,TBA,BOS,BOS07,2020/08/13,0,4:30PM,day,true,9,2,millb903,sches901,wendh902,carav901,(none),(none),2020/08/14 06:17:28,unknown,pitches,scogc701,80,fromrf,10,unknown,none,cloudy,224,0,beekj001,hartk002,banda001,
BOS202008180,PHI,BOS,BOS07,2020/08/18,0,7:30PM,night,true,9,2,sches901,wendh902,millb903,carav901,(none),(none),2020/08/19 06:31:47,unknown,pitches,ellib701,82,ltor,8,unknown,none,cloudy,246,0,parkb001,taylj001,,
BOS202008190,PHI,BOS,BOS07,2020/08/19,0,1:35PM,day,true,9,2,wendh902,millb903,carav901,sches901,(none),(none),2020/08/20 06:23:54,unknown,pitches,ellib701,77,tocf,6,unknown,none,cloudy,216,0,brica001,arrij001,workb001,
BOS202008280,WAS,BOS,BOS07,2020/08/28,0,7:30PM,night,true,9,2,gibsh902,fleta901,iassd901,may-b901,(none),(none),2020/08/29 10:23:37,unknown,pitches,scogc701,69,torf,5,unknown,none,cloudy,201,0,schem001,perem004,,
BOS202008290,WAS,BOS,BOS07,2020/08/29,0,7:30PM,night,true,9,2,fleta901,iassd901,may-b901,gibsh902,(none),(none),2020/08/30 06:38:46,unknown,pitches,scogc701,78,tolf,7,unknown,none,cloudy,205,0,brasr001,sanca004,barnm001,
BOS202008300,WAS,BOS,BOS07,2020/08/30,0,1:35PM,day,true,9,2,iassd901,may-b901,gibsh902,fleta901,(none),(none),2020/08/31 08:26:24,unknown,pitches,scogc701,75,torf,17,unknown,none,sunny,206,0,osicj001,votha001,,
BOS202008310,ATL,BOS,BOS07,2020/08/31,0,7:30PM,night,true,9,2,sches901,westj901,wendh902,carav901,(none),(none),2020/09/01 09:10:31,unknown,pitches,ellib701,73,tolf,8,unknown,none,cloudy,199,0,friem001,brewc002,melam001,
BOS202009010,ATL,BOS,BOS07,2020/09/01,0,7:30PM,night,true,9,2,westj901,wendh902,carav901,sches901,(none),(none),2020/09/02 07:02:07,unknown,pitches,ellib701,69,torf,10,unknown,none,sunny,185,0,andei001,stocr001,,
BOS202009020,ATL,BOS,BOS07,2020/09/02,0,7:30PM,night,true,9,2,wendh902,carav901,sches901,westj901,(none),(none),2020/09/03 06:58:10,unknown,pitches,scogc701,67,tolf,10,unknown,none,cloudy,181,0,matzt001,triga001,melam001,
BOS202009030,TOR,BOS,BOS07,2020/09/03,0,7:30PM,night,true,9,2,becka901,hobep901,millb903,welkb901,(none),(none),2020/09/04 06:57:29,unknown,pitches,scogc701,71,rtol,6,unknown,none,cloudy,242,0,dolir001,valdp002,,
BOS202009041,TOR,BOS,BOS07,2020/09/04,1,4:10PM,day,true,7,2,hobep901,becka901,welkb901,dejer901,(none),(none),2020/09/05 07:54:12,unknown,pitches,scogc701,83,torf,12,unknown,none,sunny,162,0,colea002,godlz001,bassa001,
BOS202009042,TOR,BOS,BOS07,2020/09/04,2,7:32PM,night,true,7,2,millb903,welkb901,dejer901,becka901,(none),(none),2020/09/05 07:54:12,unknown,pitches,moreh701,77,tocf,11,unknown,none,sunny,169,0,taylj001,strir001,barnm001,true
