game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf
HOU200808300,SLN,HOU,HOU03,2008/08/30,0,6:08PM,night,false,wendh902,wintm901,hudsm901,marsr901,park,pitches,blour701,73,unknown,0,dry,none,dome,174,37569,moehb001,loopb001,valvj001,,,
HOU200808310,SLN,HOU,HOU03,2008/08/31,0,1:05PM,day,false,wintm901,hudsm901,marsr901,rakos901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,162,35638,rodrw002,wellt002,valvj001,,,
HOU200809080,PIT,HOU,HOU03,2008/09/08,0,7:06PM,night,false,welkt901,welkb901,reybd901,guccc901,park,pitches,mclei701,73,unknown,0,dry,none,dome,168,26526,ariaa002,sneli001,valvj001,,,
HOU200809090,PIT,HOU,HOU03,2008/09/09,0,7:05PM,night,false,welkb901,reybd901,guccc901,welkt901,park,pitches,porzg701,73,unknown,0,dry,none,dome,159,30034,wolfr001,ohler001,,,,
HOU200809100,PIT,HOU,HOU03,2008/09/10,0,7:08PM,night,false,reybd901,guccc901,meric901,welkb901,park,pitches,porzg701,73,unknown,0,dry,none,dome,170,26859,moehb001,bautd002,valvj001,,,
HOU200809110,PIT,HOU,HOU03,2008/09/11,0,7:05PM,night,false,guccc901,meric901,welkb901,reybd901,park,pitches,mclei701,73,unknown,0,dry,none,dome,129,31101,oswar001,dukez001,,,,
HOU200809140,CHN,HOU,MIL06,2008/09/14,0,7:07PM,night,false,tscht901,joycj901,nelsj901,estam901,park,pitches,odrit701,68,unknown,1,dry,none,dome,137,23441,zambc001,wolfr001,,,,
HOU200809150,CHN,HOU,MIL06,2008/09/15,0,1:09PM,day,false,joycj901,nelsj901,estam901,tscht901,park,pitches,odrit701,59,tocf,7,unknown,unknown,unknown,169,15158,lillt001,moehb001,,,,
HOU200809230,CIN,HOU,HOU03,2008/09/23,0,7:06PM,night,false,emmep901,millb901,mealj901,darlg901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,182,27561,volqe001,rodrw002,cordf002,,,
HOU200809240,CIN,HOU,HOU03,2008/09/24,0,7:06PM,night,false,millb901,mealj901,darlg901,emmep901,park,pitches,mclei701,73,unknown,0,dry,none,dome,183,26103,wolfr001,ramir004,,,,
HOU200809250,CIN,HOU,HOU03,2008/09/25,0,7:06PM,night,false,mealj901,darlg901,emmep901,millb901,park,pitches,porzg701,83,fromlf,11,unknown,unknown,unknown,204,31204,oswar001,cuetj001,valvj001,,,
HOU200809260,ATL,HOU,HOU03,2008/09/26,0,7:07PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,porzg701,82,tocf,3,unknown,unknown,sunny,177,33477,valvj001,tavaj001,,,,
HOU200809270,ATL,HOU,HOU03,2008/09/27,0,6:06PM,night,false,hicke901,buckc901,westj901,rapue901,park,pitches,porzg701,85,fromcf,3,unknown,unknown,sunny,177,37491,nunev001,backb001,,,,
HOU200809280,ATL,HOU,HOU03,2008/09/28,0,1:07PM,day,false,buckc901,westj901,rapue901,hicke901,park,pitches,porzg701,86,fromlf,8,unknown,unknown,sunny,139,37113,rodrw002,hampm001,valvj001,,,
SLN200804010,COL,SLN,STL10,2008/04/01,0,7:15PM,night,false,marsr901,wintm901,wendh902,hudsm901,park,pitches,smitm701,45,torf,10,unknown,unknown,unknown,171,45996,bucht001,franr001,corpm001,,,
SLN200804020,COL,SLN,STL10,2008/04/02,0,7:15PM,night,false,wintm901,wendh902,hudsm901,marsr901,park,pitches,muelg701,51,rtol,11,unknown,unknown,sunny,192,39915,wellt002,cooka002,,,,
SLN200804030,COL,SLN,STL10,2008/04/03,0,12:16PM,day,false,wendh902,hudsm901,marsr901,wintm901,park,pitches,muelg701,48,rtol,10,unknown,unknown,unknown,153,33748,thomb002,jimeu001,isrij001,,,
SLN200804040,WAS,SLN,STL10,2008/04/04,0,7:15PM,night,false,wolfj901,monte901,laynj901,cuzzp901,park,pitches,muelg701,47,torf,3,unknown,unknown,cloudy,193,37191,loopb001,pereo001,isrij001,,,
SLN200804050,WAS,SLN,STL10,2008/04/05,0,12:13PM,day,false,monte901,laynj901,cuzzp901,wolfj901,park,pitches,muelg701,56,fromlf,9,unknown,unknown,sunny,169,41463,waina001,chicm001,florr001,,,
SLN200804060,WAS,SLN,STL10,2008/04/06,0,1:17PM,day,false,laynj901,cuzzp901,wolfj901,monte901,park,pitches,durbj701,57,rtol,10,unknown,unknown,cloudy,139,41912,lohsk001,lannj001,isrij001,,,
SLN200804150,MIL,SLN,STL10,2008/04/15,0,7:15PM,night,false,barrt901,hoyej901,demud901,barkl901,park,pitches,smitm701,58,rtol,12,unknown,unknown,sunny,168,39438,loopb001,bushd001,,,,
SLN200804160,MIL,SLN,STL10,2008/04/16,0,7:14PM,night,false,hoyej901,demud901,barkl901,barrt901,park,pitches,smitm701,67,tocf,17,unknown,unknown,cloudy,169,40712,waina001,villc001,isrij001,,,
SLN200804170,MIL,SLN,STL10,2008/04/17,0,12:14PM,day,false,demud901,barkl901,barrt901,hoyej901,park,pitches,muelg701,71,tocf,16,unknown,unknown,cloudy,219,36850,shoub001,thomb002,gagne001,,,
SLN200804180,SFN,SLN,STL10,2008/04/18,0,7:14PM,night,false,holbs901,davig901,gormb901,drecb901,park,pitches,smitm701,53,torf,13,unknown,unknown,unknown,170,40684,wellt002,cainm001,,,,
SLN200804190,SFN,SLN,STL10,2008/04/19,0,12:12PM,day,false,davig901,gormb901,drecb901,holbs901,park,pitches,muelg701,55,ltor,12,unknown,unknown,unknown,151,41707,linct001,pinej001,wilsb001,,,
SLN200804200,SFN,SLN,STL10,2008/04/20,0,1:15PM,day,false,gormb901,drecb901,holbs901,davig901,park,pitches,durbj701,63,rtol,3,unknown,unknown,sunny,188,41127,sancj002,loopb001,,,,
SLN200804250,HOU,SLN,STL10,2008/04/25,0,9:15PM,night,false,johna901,tscht901,joycj901,nelsj901,park,pitches,smitm701,53,ltor,11,wet,rain,unknown,167,41193,wrigw001,isrij001,valvj001,,,
SLN200804260,HOU,SLN,STL10,2008/04/26,0,12:10PM,day,false,tscht901,joycj901,nelsj901,johna901,park,pitches,muelg701,56,torf,8,unknown,unknown,sunny,162,43040,waina001,borkd001,,,,
SLN200804270,HOU,SLN,STL10,2008/04/27,0,1:14PM,day,false,joycj901,nelsj901,johna901,tscht901,park,pitches,durbj701,59,ltor,10,unknown,unknown,unknown,147,44222,lohsk001,backb001,mcclk001,,,
SLN200804280,CIN,SLN,STL10,2008/04/28,0,7:15PM,night,false,laynj901,cuzzp901,wolfj901,monte901,park,pitches,smitm701,49,ltor,15,unknown,unknown,unknown,165,37229,arrob001,wellt002,cordf002,,,
SLN200804290,CIN,SLN,STL10,2008/04/29,0,7:15PM,night,false,cuzzp901,wolfj901,monte901,laynj901,park,pitches,smitm701,55,rtol,3,unknown,unknown,cloudy,159,35356,pinej001,cuetj001,,,,
SLN200804300,CIN,SLN,STL10,2008/04/30,0,12:16PM,day,false,wolfj901,monte901,laynj901,cuzzp901,park,pitches,muelg701,69,rtol,13,unknown,unknown,cloudy,173,40629,loopb001,haraa001,isrij001,,,
SLN200805020,CHN,SLN,STL10,2008/05/02,0,7:15PM,night,false,everm901,mcclt901,dimum901,vanol901,park,pitches,muelg701,71,torf,16,unknown,unknown,sunny,221,45077,villr001,fox-c001,,,,
SLN200805030,CHN,SLN,STL10,2008/05/03,0,2:45PM,day,false,mcclt901,dimum901,vanol901,everm901,park,pitches,muelg701,57,torf,17,unknown,unknown,unknown,173,46792,lillt001,lohsk001,,,,
SLN200805040,CHN,SLN,STL10,2008/05/04,0,7:10PM,night,false,dimum901,vanol901,everm901,mcclt901,park,pitches,muelg701,67,tolf,4,unknown,unknown,sunny,172,44969,wellt002,marqj001,isrij001,,,
SLN200805130,PIT,SLN,STL10,2008/05/13,0,7:44PM,night,false,herna901,coope901,fostm901,campa902,park,pitches,smitm701,66,rtol,11,unknown,unknown,unknown,197,38800,salam002,villr001,,,,
SLN200805140,PIT,SLN,STL10,2008/05/14,0,7:14PM,night,false,coope901,fostm901,campa902,herna901,park,pitches,smitm701,66,fromlf,6,unknown,unknown,cloudy,168,38720,wellt002,mahop002,,,,
SLN200805150,PIT,SLN,STL10,2008/05/15,0,12:15PM,day,false,fostm901,campa902,herna901,coope901,park,pitches,muelg701,56,fromlf,9,wet,drizzle,unknown,212,41244,grabj002,isrij001,,,,
SLN200805160,TBA,SLN,STL10,2008/05/16,0,7:16PM,night,false,estam901,gibsg901,rungb901,relic901,park,pitches,muelg701,69,tolf,6,unknown,unknown,sunny,152,43136,sonna001,loopb001,perct001,,,
SLN200805170,TBA,SLN,STL10,2008/05/17,0,12:10PM,day,false,gibsg901,rungb901,relic901,estam901,park,pitches,muelg701,73,torf,16,unknown,unknown,cloudy,223,43907,franr001,wheed001,,,,
SLN200805180,TBA,SLN,STL10,2008/05/18,0,1:24PM,day,false,rungb901,relic901,estam901,gibsg901,park,pitches,durbj701,72,torf,18,unknown,unknown,sunny,179,46392,perec002,glovg001,,,,
SLN200805270,HOU,SLN,STL10,2008/05/27,0,7:15PM,night,false,millb901,emmep901,darlg901,mealj901,park,pitches,smitm701,57,fromlf,12,unknown,unknown,unknown,156,41104,chacs001,loopb001,,,,
SLN200805280,HOU,SLN,STL10,2008/05/28,0,7:14PM,night,false,emmep901,darlg901,mealj901,millb901,park,pitches,smitm701,70,rtol,6,unknown,unknown,sunny,143,41115,waina001,rodrw002,,,,
SLN200805290,HOU,SLN,STL10,2008/05/29,0,7:15PM,night,false,darlg901,mealj901,millb901,emmep901,park,pitches,muelg701,78,rtol,8,unknown,unknown,cloudy,125,41786,lohsk001,oswar001,franr001,,,
SLN200805300,PIT,SLN,STL10,2008/05/30,0,7:16PM,night,false,buckc901,westj901,ticht901,rapue901,park,pitches,smitm701,84,tolf,10,unknown,unknown,overcast,158,42791,wellt002,dukez001,franr001,,,
SLN200805310,PIT,SLN,STL10,2008/05/31,0,6:18PM,night,false,westj901,ticht901,rapue901,buckc901,park,pitches,muelg701,81,torf,7,unknown,unknown,cloudy,182,44302,mahop002,parim001,,,,
SLN200806010,PIT,SLN,STL10,2008/06/01,0,1:15PM,day,false,ticht901,rapue901,buckc901,westj901,park,pitches,durbj701,83,torf,2,unknown,unknown,cloudy,175,43462,loopb001,sneli001,franr001,,,
SLN200806020,PIT,SLN,STL10,2008/06/02,0,7:15PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,smitm701,79,rtol,10,unknown,unknown,cloudy,151,42129,osorf001,waina001,cappm001,,,
SLN200806130,PHI,SLN,STL10,2008/06/13,0,7:15PM,night,false,vanol901,everm901,mcclt901,dimum901,park,pitches,muelg701,71,torf,4,unknown,unknown,unknown,207,44376,kendk001,wellt002,,,,
SLN200806140,PHI,SLN,STL10,2008/06/14,0,2:55PM,day,false,everm901,mcclt901,dimum901,vanol901,park,pitches,durbj701,84,rtol,7,unknown,unknown,sunny,131,45089,lohsk001,eatoa001,franr001,,,
SLN200806150,PHI,SLN,STL10,2008/06/15,0,1:20PM,day,false,mcclt901,dimum901,vanol901,everm901,park,pitches,durbj701,87,tocf,7,unknown,unknown,cloudy,212,45391,reyea002,gordt001,,,,
SLN200806170,KCA,SLN,STL10,2008/06/17,0,7:16PM,night,false,iassd901,hohnb901,scotd901,kulpr901,park,pitches,smitm701,77,ltor,10,unknown,unknown,sunny,145,43793,davik002,villr001,sorij001,,,
SLN200806180,KCA,SLN,STL10,2008/06/18,0,7:16PM,night,false,hohnb901,scotd901,kulpr901,iassd901,park,pitches,smitm701,80,torf,7,unknown,unknown,sunny,148,43810,bannb001,mcclk001,sorij001,,,
SLN200806190,KCA,SLN,STL10,2008/06/19,0,1:14PM,day,false,scotd901,kulpr901,iassd901,hohnb901,park,pitches,muelg701,83,torf,4,unknown,unknown,cloudy,151,44277,greiz001,thomb002,sorij001,,,
SLN200806300,NYN,SLN,STL10,2008/06/30,0,6:08PM,night,false,onorb901,hallt901,muchm901,nauep901,park,pitches,muelg701,81,ltor,11,unknown,unknown,cloudy,168,42206,lohsk001,mainj001,,,,
SLN200807010,NYN,SLN,STL10,2008/07/01,0,7:14PM,night,false,hallt901,muchm901,nauep901,onorb901,park,pitches,smitm701,82,tolf,9,unknown,unknown,cloudy,160,42425,armat002,wellt002,wagnb001,,,
SLN200807020,NYN,SLN,STL10,2008/07/02,0,7:14PM,night,false,muchm901,nauep901,onorb901,hallt901,park,pitches,smitm701,84,tocf,10,unknown,unknown,unknown,201,40995,franr001,munic001,,,,
SLN200807030,NYN,SLN,STL10,2008/07/03,0,7:41PM,night,false,nauep901,onorb901,hallt901,muchm901,park,pitches,durbj701,71,fromlf,13,unknown,unknown,unknown,157,43099,pelfm001,boggm001,,,,
SLN200807040,CHN,SLN,STL10,2008/07/04,0,7:15PM,night,false,barrt901,demud901,barkl901,eddid901,park,pitches,muelg701,75,torf,8,unknown,unknown,cloudy,160,46450,zambc001,loopb001,woodk002,,,
SLN200807050,CHN,SLN,STL10,2008/07/05,0,2:55PM,day,false,demud901,barkl901,eddid901,barrt901,park,pitches,muelg701,81,rtol,8,unknown,unknown,cloudy,174,46865,mcclk001,woodk002,,,,
SLN200807060,CHN,SLN,STL10,2008/07/06,0,2:16PM,day,false,barkl901,eddid901,barrt901,demud901,park,pitches,muelg701,87,tolf,5,unknown,unknown,cloudy,166,46752,marss002,wellt002,,,,
SLN200807170,SDN,SLN,STL10,2008/07/17,0,7:13PM,night,false,davig901,gormb901,drecb901,knigb901,park,pitches,smitm701,88,tolf,5,unknown,unknown,sunny,148,42148,lohsk001,peavj001,franr001,,,
SLN200807180,SDN,SLN,STL10,2008/07/18,0,7:14PM,night,false,gormb901,drecb901,knigb901,davig901,park,pitches,smitm701,90,tolf,5,unknown,unknown,cloudy,201,44398,mcclk001,bellh001,,,,
SLN200807190,SDN,SLN,STL10,2008/07/19,0,2:58PM,day,false,drecb901,knigb901,davig901,gormb901,park,pitches,durbj701,90,tocf,10,unknown,unknown,unknown,177,45399,wellt002,wolfr001,franr001,,,
SLN200807200,SDN,SLN,STL10,2008/07/20,0,1:20PM,day,false,knigb901,davig901,gormb901,drecb901,park,pitches,muelg701,95,tocf,12,unknown,unknown,sunny,191,44214,thomb002,coreb001,,,,
SLN200807210,MIL,SLN,STL10,2008/07/21,0,6:09PM,night,false,buckc901,westj901,rapue901,ticht901,park,pitches,smitm701,95,tocf,9,unknown,unknown,sunny,202,41006,torrs001,franr001,,,,
SLN200807220,MIL,SLN,STL10,2008/07/22,0,7:14PM,night,false,westj901,rapue901,ticht901,buckc901,park,pitches,smitm701,80,fromlf,7,unknown,unknown,cloudy,142,41955,shoub001,mcclk001,torrs001,,,
SLN200807230,MIL,SLN,STL10,2008/07/23,0,7:16PM,night,false,rapue901,ticht901,buckc901,westj901,park,pitches,muelg701,80,fromcf,8,unknown,unknown,cloudy,163,41513,sabac001,loopb001,,,,
SLN200807240,MIL,SLN,STL10,2008/07/24,0,7:14PM,night,false,ticht901,buckc901,westj901,rapue901,park,pitches,muelg701,72,rtol,5,unknown,unknown,unknown,169,41233,gagne001,franr001,torrs001,,,
SLN200808010,PHI,SLN,STL10,2008/08/01,0,7:15PM,night,false,diazl901,fostm901,bellw901,schrp901,park,pitches,smitm701,87,torf,5,unknown,unknown,cloudy,165,44234,lohsk001,hamec001,isrij001,,,
SLN200808020,PHI,SLN,STL10,2008/08/02,0,6:15PM,night,false,fostm901,bellw901,schrp901,diazl901,park,pitches,muelg701,86,fromcf,6,unknown,unknown,sunny,147,45450,blanj001,loopb001,lidgb001,,,
SLN200808030,PHI,SLN,STL10,2008/08/03,0,7:09PM,night,false,bellw901,schrp901,diazl901,fostm901,park,pitches,muelg701,83,rtol,11,unknown,unknown,sunny,177,44655,durbc001,garcj004,lidgb001,,,
SLN200808050,LAN,SLN,STL10,2008/08/05,0,7:17PM,night,false,welkb901,guccc901,welkt901,meric901,park,pitches,muelg701,90,ltor,5,unknown,unknown,unknown,201,40773,garcj004,johnj007,,,,
SLN200808060,LAN,SLN,STL10,2008/08/06,0,7:16PM,night,false,guccc901,welkt901,meric901,welkb901,park,pitches,muelg701,83,fromcf,10,unknown,unknown,cloudy,176,42581,pinej001,lowed001,perec002,,,
SLN200808070,LAN,SLN,STL10,2008/08/07,0,1:14PM,day,false,welkt901,meric901,welkb901,guccc901,park,pitches,muelg701,83,torf,6,unknown,unknown,cloudy,153,40500,kersc001,lohsk001,broxj001,,,
SLN200808190,PIT,SLN,STL10,2008/08/19,0,7:16PM,night,false,holbs901,fairc901,wegnm901,kellj901,park,pitches,smitm701,79,fromcf,8,unknown,unknown,sunny,183,39502,sneli001,loopb001,beamt002,,,
SLN200808200,PIT,SLN,STL10,2008/08/20,0,7:15PM,night,false,fairc901,wegnm901,kellj901,holbs901,park,pitches,smitm701,74,torf,2,unknown,unknown,overcast,170,37269,wellt002,davij005,,,,
SLN200808220,ATL,SLN,STL10,2008/08/22,0,7:16PM,night,false,darlg901,emmep901,millb901,mealj901,park,pitches,smitm701,81,rtol,13,unknown,unknown,cloudy,188,43926,waina001,mortc002,pinej001,,,
SLN200808230,ATL,SLN,STL10,2008/08/23,0,2:56PM,day,false,emmep901,millb901,mealj901,darlg901,park,pitches,muelg701,91,rtol,5,unknown,unknown,cloudy,193,44074,carlb001,mcclk001,gonzm001,,,
SLN200808240,ATL,SLN,STL10,2008/08/24,0,1:18PM,day,false,millb901,mealj901,darlg901,emmep901,park,pitches,durbj701,85,torf,8,unknown,unknown,cloudy,155,43361,loopb001,reyej003,perec002,,,
SLN200808260,MIL,SLN,STL10,2008/08/26,0,7:15PM,night,false,wolfj901,cuzzp901,laynj901,knigb901,park,pitches,smitm701,78,fromcf,9,unknown,unknown,cloudy,185,41121,sheeb001,wellt002,,,,
SLN200808270,MIL,SLN,STL10,2008/08/27,0,7:15PM,night,false,cuzzp901,laynj901,knigb901,wolfj901,park,pitches,durbj701,82,fromlf,4,unknown,unknown,cloudy,185,41433,franr001,riskd001,perec002,,,
SLN200809050,FLO,SLN,STL10,2008/09/05,0,7:17PM,night,false,meric901,welkb901,kulpr901,welkt901,park,pitches,muelg701,63,ltor,6,unknown,unknown,unknown,193,42633,rhoda001,franr001,lindm001,,,
SLN200809060,FLO,SLN,STL10,2008/09/06,0,6:14PM,night,false,welkb901,kulpr901,welkt901,meric901,park,pitches,muelg701,73,ltor,2,unknown,unknown,unknown,144,42814,wellt002,olses001,franr001,,,
SLN200809070,FLO,SLN,STL10,2008/09/07,0,1:18PM,day,false,kulpr901,welkt901,meric901,welkb901,park,pitches,durbj701,71,fromlf,1,unknown,unknown,unknown,150,46045,waina001,johnj009,perec002,,,
SLN200809090,CHN,SLN,STL10,2008/09/09,0,7:14PM,night,false,davib902,marqa901,reilm901,fleta901,park,pitches,smitm701,65,fromcf,4,unknown,unknown,sunny,163,43806,perec002,marmc001,,,,
SLN200809100,CHN,SLN,STL10,2008/09/10,0,7:15PM,night,false,marqa901,reilm901,fleta901,davib902,park,pitches,smitm701,72,fromcf,5,unknown,unknown,sunny,167,43955,lillt001,loopb001,woodk002,,,
SLN200809110,CHN,SLN,STL10,2008/09/11,0,7:15PM,night,false,reilm901,fleta901,davib902,marqa901,park,pitches,muelg701,77,tolf,6,unknown,unknown,unknown,186,44155,hardr001,wellt002,woodk002,,,
SLN200809220,ARI,SLN,STL10,2008/09/22,0,7:16PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,muelg701,75,rtol,6,unknown,unknown,cloudy,195,40349,webbb001,wellt002,qualc001,,,
SLN200809230,ARI,SLN,STL10,2008/09/23,0,7:14PM,night,false,hicke901,buckc901,westj901,rapue901,park,pitches,muelg701,75,fromlf,3,unknown,unknown,sunny,149,40013,lohsk001,johnr005,franr001,,,
SLN200809240,ARI,SLN,STL10,2008/09/24,0,7:15PM,night,false,buckc901,westj901,rapue901,hicke901,park,pitches,smitm701,79,fromlf,5,unknown,unknown,cloudy,164,40029,waina001,schem001,franr001,,,
SLN200809250,ARI,SLN,STL10,2008/09/25,0,1:16PM,day,false,westj901,rapue901,hicke901,buckc901,park,pitches,muelg701,83,fromcf,5,unknown,unknown,sunny,195,40502,pinej001,rosal001,,,,
SLN200809260,CIN,SLN,STL10,2008/09/26,0,7:16PM,night,false,cedeg901,culbf901,reynj901,timmt901,park,pitches,smitm701,71,fromcf,1,unknown,unknown,sunny,164,44709,franr001,brayb001,,,,
SLN200809270,CIN,SLN,STL10,2008/09/27,0,6:15PM,night,false,culbf901,reynj901,timmt901,cedeg901,park,pitches,muelg701,77,fromlf,4,unknown,unknown,sunny,157,43682,wellt002,haraa001,,,,
SLN200809280,CIN,SLN,STL10,2008/09/28,0,1:18PM,day,false,reynj901,timmt901,cedeg901,culbf901,park,pitches,durbj701,81,ltor,7,unknown,unknown,sunny,163,43300,thomb002,petta002,,,,
PHI200803310,WAS,PHI,PHI13,2008/03/31,0,3:07PM,day,false,crawj901,hallt901,onorb901,nauep901,park,pitches,macom701,51,rtol,4,wet,drizzle,unknown,176,44553,rives001,gordt001,,,,
PHI200804020,WAS,PHI,PHI13,2008/04/02,0,7:06PM,night,false,hallt901,onorb901,nauep901,crawj901,park,pitches,kennb701,49,ltor,14,unknown,unknown,cloudy,135,44986,reddt001,hamec001,raucj001,,,
PHI200804030,WAS,PHI,PHI13,2008/04/03,0,1:05PM,day,false,onorb901,nauep901,crawj901,hallt901,park,pitches,dunnj701,49,rtol,8,unknown,unknown,unknown,227,25831,condc001,coloj001,,,,
PHI200804110,CHN,PHI,PHI13,2008/04/11,0,7:05PM,night,false,meric901,johna901,welkb901,welkt901,park,pitches,kennb701,69,tocf,6,unknown,unknown,unknown,144,37368,myerb001,zambc001,lidgb001,,,
PHI200804120,CHN,PHI,PHI13,2008/04/12,0,7:06PM,night,false,johna901,welkb901,welkt901,meric901,park,pitches,kennb701,68,tocf,7,unknown,unknown,unknown,174,45072,hamec001,lillt001,,,,
PHI200804130,CHN,PHI,PHI13,2008/04/13,0,1:40PM,day,false,welkb901,welkt901,meric901,johna901,park,pitches,dunnj701,56,ltor,13,unknown,unknown,cloudy,225,40095,woodk002,seanr001,howrb001,,,
PHI200804150,HOU,PHI,PHI13,2008/04/15,0,7:07PM,night,false,millb901,emmep901,darlg901,mealj901,park,pitches,macom701,58,ltor,7,unknown,unknown,sunny,156,34609,seanr001,valvj001,,,,
PHI200804160,HOU,PHI,PHI13,2008/04/16,0,7:07PM,night,false,emmep901,darlg901,mealj901,millb901,park,pitches,macom701,64,ltor,6,unknown,unknown,sunny,137,31644,oswar001,kendk001,brocd001,,,
PHI200804170,HOU,PHI,PHI13,2008/04/17,0,1:06PM,day,false,darlg901,mealj901,millb901,emmep901,park,pitches,dunnj701,72,rtol,5,unknown,unknown,sunny,165,33526,myerb001,backb001,,,,
PHI200804180,NYN,PHI,PHI13,2008/04/18,0,7:07PM,night,false,rungb901,relic901,gibsg901,guccc901,park,pitches,kennb701,76,tocf,8,unknown,unknown,sunny,169,45156,santj003,hamec001,wagnb001,,,
PHI200804190,NYN,PHI,PHI13,2008/04/19,0,4:00PM,day,false,relic901,gibsg901,guccc901,rungb901,park,pitches,dunnj701,83,tocf,7,unknown,unknown,cloudy,201,45149,pereo002,moyej001,wagnb001,,,
PHI200804200,NYN,PHI,PHI13,2008/04/20,0,8:09PM,night,false,gibsg901,guccc901,rungb901,relic901,park,pitches,macom701,63,rtol,15,unknown,unknown,unknown,193,45173,romej001,felip002,lidgb001,,,
PHI200804290,SDN,PHI,PHI13,2008/04/29,0,7:05PM,night,false,drakr901,estam901,iassd901,scotd901,park,pitches,macom701,58,fromlf,15,unknown,unknown,sunny,159,34207,hamec001,maddg002,,,,
PHI200804300,SDN,PHI,PHI13,2008/04/30,0,7:07PM,night,false,estam901,iassd901,scotd901,drakr901,park,pitches,kennb701,56,ltor,12,unknown,unknown,cloudy,189,36648,younc003,moyej001,hofft001,,,
PHI200805010,SDN,PHI,PHI13,2008/05/01,0,7:07PM,night,false,iassd901,scotd901,drakr901,estam901,park,pitches,dunnj701,56,rtol,7,unknown,unknown,unknown,158,33001,gordt001,thatj001,lidgb001,,,
PHI200805020,SFN,PHI,PHI13,2008/05/02,0,7:07PM,night,false,cousd901,herna901,hoyej901,fostm901,park,pitches,kennb701,72,rtol,8,unknown,unknown,cloudy,213,38270,romej001,wilsb001,,,,
PHI200805030,SFN,PHI,PHI13,2008/05/03,0,7:05PM,night,false,herna901,hoyej901,fostm901,cousd901,park,pitches,macom701,58,rtol,13,unknown,unknown,overcast,182,43804,tascj001,seanr001,wilsb001,,,
PHI200805040,SFN,PHI,PHI13,2008/05/04,0,1:36PM,day,false,hoyej901,fostm901,cousd901,herna901,park,pitches,dunnj701,68,ltor,11,unknown,unknown,cloudy,187,45110,lidgb001,yabuk001,,,,
PHI200805130,ATL,PHI,PHI13,2008/05/13,0,7:07PM,night,false,davib902,marqa901,fleta901,reilm901,park,pitches,kennb701,71,ltor,10,unknown,unknown,sunny,161,44101,kendk001,reyej003,lidgb001,,,
PHI200805140,ATL,PHI,PHI13,2008/05/14,0,7:08PM,night,false,marqa901,fleta901,reilm901,davib902,park,pitches,macom701,69,torf,8,unknown,unknown,overcast,171,36001,glavt001,myerb001,boyeb001,,,
PHI200805150,ATL,PHI,PHI13,2008/05/15,0,7:06PM,night,false,fleta901,reilm901,davib902,marqa901,park,pitches,kennb701,75,torf,7,unknown,unknown,cloudy,133,34120,hamec001,jamec002,,,,
PHI200805160,TOR,PHI,PHI13,2008/05/16,0,7:07PM,night,false,wintm901,schrp901,diazl901,bellw901,park,pitches,dunnj701,55,fromcf,9,wet,rain,unknown,148,36600,moyej001,purcd001,,,,
PHI200805170,TOR,PHI,PHI13,2008/05/17,0,7:08PM,night,false,schrp901,diazl901,bellw901,wintm901,park,pitches,macom701,69,torf,15,unknown,unknown,unknown,180,42604,burna001,eatoa001,ryanb001,,,
PHI200805180,TOR,PHI,PHI13,2008/05/18,0,1:44PM,day,false,diazl901,bellw901,wintm901,schrp901,park,pitches,dunnj701,66,ltor,10,unknown,unknown,overcast,174,42858,frasj002,seanr001,ryanb001,,,
PHI200805260,COL,PHI,PHI13,2008/05/26,0,7:08PM,night,false,relic901,estam901,gibsg901,rungb901,park,pitches,macom701,80,ltor,17,unknown,unknown,sunny,191,44764,moyej001,delaj001,,,,
PHI200805270,COL,PHI,PHI13,2008/05/27,0,7:06PM,night,false,estam901,gibsg901,rungb901,relic901,park,pitches,dunnj701,81,ltor,14,unknown,unknown,cloudy,166,34716,kendk001,jimeu001,,,,
PHI200805280,COL,PHI,PHI13,2008/05/28,0,7:07PM,night,false,gibsg901,rungb901,relic901,estam901,park,pitches,macom701,68,fromlf,6,unknown,unknown,sunny,168,39845,eatoa001,reyng001,,,,
PHI200805300,FLO,PHI,PHI13,2008/05/30,0,7:06PM,night,false,barrs901,drecb901,gormb901,davig901,park,pitches,kennb701,77,tocf,14,unknown,unknown,cloudy,161,45118,myerb001,hendm001,,,,
PHI200805310,FLO,PHI,PHI13,2008/05/31,0,7:06PM,night,false,drecb901,gormb901,davig901,barrs901,park,pitches,macom701,71,tocf,13,unknown,unknown,unknown,169,45261,nolar001,hamec001,,,,
PHI200806010,FLO,PHI,PHI13,2008/06/01,0,1:38PM,day,false,gormb901,davig901,barrs901,drecb901,park,pitches,dunnj701,81,ltor,10,unknown,unknown,cloudy,157,45312,moyej001,waecd001,lidgb001,,,
