game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
CHN195607200,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/07/20,CHI11,0,0:00PM,day,false,pineb101,boggd901,dixoh901,gormt101,"""Bob Kapla""","""Bob Kapla""",2009/06/16 11:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,6318,brosj101,mccaw102,davij103,,,
CHN195607221,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/07/22,CHI11,1,0:00PM,day,false,boggd901,dixoh901,gormt101,pineb101,"""Comly""","""Comly""",2007/02/24 9:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,0,kaisd101,antoj103,,,"""185""",
CHN195607222,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/07/22,CHI11,2,0:00PM,day,false,dixoh901,gormt101,pineb101,boggd901,"""Bob Kapla""","""Bob Kapla""",2009/03/24 1:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,27408,lownt101,margj101,,,"""136,264""",
CHN195608100,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/08/10,CHI11,0,0:00PM,day,false,goetl901,dascf901,secof101,engeb902,"""Comly""","""Comly""",2007/02/03 11:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,9392,mizew101,hackw102,jackl102,,"""20""",
CHN195608110,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/08/11,CHI11,0,0:00PM,day,false,dascf901,secof101,engeb902,goetl901,"""Comly""","""Comly""",2007/02/04 12:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,11466,schmw101,jones105,collj102,,"""20""",
CHN195608121,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/08/12,CHI11,1,0:00PM,day,false,secof101,engeb902,goetl901,dascf901,"""Comly""","""Comly""",2007/02/04 12:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,rushb101,blayb101,,,"""20""",
CHN195608122,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/08/12,CHI11,2,0:00PM,day,false,engeb902,goetl901,dascf901,secof101,"""Comly""","""Comly""",2007/02/04 12:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,26567,,,,,"""20""",
CHN195608140,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/08/14,CHI11,0,0:00PM,day,false,goetl901,dascf901,secof101,engeb902,"""Comly""","""Comly""",2003/05/25 2:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,7788,nuxhj101,kaisd101,,,"""22""",
CHN195608151,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/08/15,CHI11,1,0:00PM,day,false,dascf901,secof101,engeb902,goetl901,"""Comly""","""Comly""",2003/05/25 2:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,244,0,klipj101,brosj101,,,"""22""",
CHN195608152,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/08/15,CHI11,2,0:00PM,day,false,secof101,engeb902,goetl901,dascf901,"""Comly""","""Comly""",2003/05/25 2:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,12920,fowla101,meyer101,,,"""22""",
CHN195608160,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/08/16,CHI11,0,0:00PM,day,false,engeb902,goetl901,dascf901,secof101,"""Comly""","""Comly""",2003/05/25 2:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,3767,jones105,lawrb103,,,"""22""",
CHN195608210,"""version 7RS(19) of 07/07/92""",PHI,CHN,1956/08/21,CHI11,0,0:00PM,day,false,gorea901,boggd901,craws901,balll901,"""Comly""","""Comly""",2003/05/26 4:43AM,park,count,0,unknown,-1,unknown,unknown,unknown,147,6750,jones105,rober102,lownt101,,"""123""",
CHN195608220,"""version 7RS(19) of 07/07/92""",PHI,CHN,1956/08/22,CHI11,0,2:15PM,day,false,boggd901,craws901,balll901,gorea901,"""Comly""","""Comly""",2003/05/26 5:01AM,park,count,0,unknown,-1,unknown,unknown,unknown,142,5782,rushb101,haddh101,,,"""123""",
CHN195608231,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/08/23,CHI11,1,0:00PM,day,false,secof101,engeb902,goetl901,dascf901,,"""Alan Boodman""",1996/01/11 11:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,antoj103,drabm101,,,"""Koppett""",
CHN195608232,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/08/23,CHI11,2,0:00PM,day,false,engeb902,goetl901,dascf901,secof101,,"""Alan Boodman""",1996/01/11 11:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,12500,surkm101,hackw102,wilhh101,,"""Koppett""",
CHN195608240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/08/24,CHI11,0,0:00PM,day,false,goetl901,secof101,dascf901,engeb902,,"""Alan Boodman""",1996/01/11 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,4407,wilhh101,meyer101,littd102,,"""Koppett""",
CHN195608250,"""version 7RS(19) of 07/07/92""",NY1,CHN,1956/08/25,CHI11,0,0:00PM,day,false,dascf901,secof101,engeb902,goetl901,,"""Alan Boodman""",1996/01/11 1:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,9138,ridzs101,davij103,,,"""Koppett""",
CHN195608261,"""version 7RS(19) of 07/07/92""",PIT,CHN,1956/08/26,CHI11,1,0:00PM,day,false,dixoh901,donaa901,gormt101,pineb101,"""Bob Kapla""","""Bob Kapla""",2009/03/25 9:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,frieb102,rushb101,,,"""94,161""",
CHN195608281,"""version 7RS(19) of 07/07/92""",BRO,CHN,1956/08/28,CHI11,1,0:00PM,day,false,delmv901,conlj102,lands901,jackb901,"""Comly""","""Comly""",1996/03/16 12:12AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,175,0,newcd101,lownt101,,,"""Roth""",
CHN195608282,"""version 7RS(19) of 07/07/92""",BRO,CHN,1956/08/28,CHI11,2,0:00PM,day,false,conlj102,lands901,jackb901,delmv901,"""Comly""","""Comly""",1996/03/16 12:42AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,128,19277,valev101,drysd101,,,"""Roth""",
CHN195608290,"""version 7RS(19) of 07/07/92""",BRO,CHN,1956/08/29,CHI11,0,0:00PM,day,false,lands901,jackb901,delmv901,conlj102,"""Comly""","""Comly""",1996/03/16 1:16AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,8243,erskc101,kaisd101,,,"""Roth""",
CHN195608300,"""version 7RS(19) of 07/07/92""",BRO,CHN,1956/08/30,CHI11,0,0:00PM,day,false,jackb901,delmv901,conlj102,lands901,"""Comly""","""Comly""",1996/03/16 6:33AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,191,8643,lownt101,bessd101,,,"""Roth""",
CHN195609070,"""version 7RS(19) of 07/07/92""",MLN,CHN,1956/09/07,CHI11,0,0:00PM,day,false,jackb901,delmv901,conlj102,lands901,"""Bob Kapla""","""Bob Kapla""",2009/06/15 3:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,5225,jones105,buhlb101,,,"""217""",
CHN195609080,"""version 7RS(19) of 07/07/92""",MLN,CHN,1956/09/08,CHI11,0,0:00PM,day,false,delmv901,conlj102,lands901,jackb901,"""Bob Kapla""","""Bob Kapla""",2009/06/16 8:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,14784,drabm101,burdl101,,,"""60""",
CHN195609091,"""version 7RS(19) of 07/07/92""",MLN,CHN,1956/09/09,CHI11,1,0:00PM,day,false,conlj102,lands901,jackb901,delmv901,"""Bob Kapla""","""Bob Kapla""",2009/03/27 1:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,0,johne101,valev101,,,"""264""",
CHN195609092,"""version 7RS(19) of 07/07/92""",MLN,CHN,1956/09/09,CHI11,2,0:00PM,day,false,lands901,jackb901,delmv901,conlj102,"""Bob Kapla""","""Bob Kapla""",2009/03/27 3:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,35309,conlg101,brosj101,sleal101,,"""264""",
CHN195609251,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/09/25,CHI11,1,0:00PM,day,false,dascf901,secof101,engeb902,goetl901,"""Comly""","""Comly""",2007/02/04 10:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,mcdal101,hilld102,,,"""20""",
CHN195609252,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/09/25,CHI11,2,0:00PM,day,false,secof101,engeb902,goetl901,dascf901,"""Comly""","""Comly""",2007/02/04 10:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,3713,kaisd101,blayb101,,,"""20""",
CHN195609260,"""version 7RS(19) of 07/07/92""",SLN,CHN,1956/09/26,CHI11,0,0:00PM,day,false,engeb902,goetl901,dascf901,secof101,"""Comly""","""Comly""",2007/02/04 11:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,1999,brosj101,dickm101,,,"""20""",
CHN195609290,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/09/29,CHI11,0,0:00PM,day,false,craws901,balll901,gorea901,boggd901,"""Comly""","""Comly""",2003/05/29 10:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,6411,freeh101,lownt101,jeffh101,,"""22""",
CHN195609300,"""version 7RS(19) of 07/07/92""",CIN,CHN,1956/09/30,CHI11,0,0:00PM,day,false,balll901,gorea901,boggd901,craws901,"""Comly""","""Comly""",2003/05/29 10:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,6046,jeffh101,rushb101,freeh101,,"""22""",
SLN195604200,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/04/20,STL07,0,0:00PM,night,false,gormt101,dixoh901,pineb101,boggd901,"""Comly""","""Comly""",2007/01/28 2:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,23984,sleal101,mills101,,,"""20""",
SLN195604210,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/04/21,STL07,0,0:00PM,day,false,pineb101,dixoh901,boggd901,gormt101,"""Comly""","""Comly""",2007/01/28 3:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,9855,mcdal101,nichc102,,,"""20""",
SLN195604221,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/04/22,STL07,1,0:00PM,day,false,boggd901,dixoh901,gormt101,pineb101,"""Comly""","""Comly""",2007/01/28 3:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,0,flowb101,burdl101,mills101,,"""20""",
SLN195604222,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/04/22,STL07,2,0:00PM,day,false,gormt101,pineb101,dixoh901,boggd901,"""Comly""","""Comly""",2007/01/28 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,25431,cronr101,joneg101,,,"""20""",
SLN195604240,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/04/24,STL07,0,0:00PM,night,false,jackb901,craws901,balll901,gorea901,"""Comly""","""Comly""",2007/01/28 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,5990,mizew101,scanp101,kinde101,,"""20""",
SLN195604250,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/04/25,STL07,0,0:00PM,night,false,craws901,balll901,gorea901,jackb901,"""Comly""","""Comly""",2007/01/28 4:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,3378,haddh101,jones105,,,"""20""",
SLN195605010,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/05/01,STL07,0,0:00PM,night,false,engeb902,delmv901,conlj102,donaa901,"""Comly""","""Comly""",2007/01/28 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,6331,facer101,mizew101,law-v101,,"""20""",
SLN195605020,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/05/02,STL07,0,0:00PM,night,false,delmv901,conlj102,donaa901,engeb902,"""Comly""","""Comly""",2007/01/28 6:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,226,6382,collj102,mungr101,,,"""20""",
SLN195605030,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/05/03,STL07,0,0:00PM,night,false,conlj102,donaa901,engeb902,delmv901,"""Comly""","""Comly""",1996/02/18 10:54AM,park,pitches,0,unknown,-1,unknown,unknown,night,161,14734,newcd101,flowb101,labic101,,"""Roth""",
SLN195605040,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/05/04,STL07,0,0:00PM,night,false,donaa901,engeb902,delmv901,conlj102,"""David W. Smith""","""David W. Smith""",1994/06/07 7:46PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,162,15566,schmw101,tempc101,kinde101,,"""Allan Roth""",
SLN195605050,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/05/05,STL07,0,0:00PM,day,false,engeb902,delmv901,conlj102,donaa901,"""Comly""","""Comly""",1996/02/18 4:12PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,129,14814,pohot101,crair101,,,"""Roth""",
SLN195605061,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/05/06,STL07,1,0:00PM,day,false,jackb901,craws901,balll901,gorea901,,"""Alan Boodman""",1996/01/05 7:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,0,collj102,worta101,kinde101,,"""Cardinals""",
SLN195605062,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/05/06,STL07,2,0:00PM,day,false,craws901,balll901,gorea901,jackb901,,"""Alan Boodman""",1996/01/06 9:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,25466,ridzs101,mizew101,wilhh101,,"""Cardinals""",
SLN195605070,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/05/07,STL07,0,0:00PM,night,false,balll901,gorea901,jackb901,craws901,,"""Alan Boodman""",1996/01/06 9:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,7229,mcdal101,mccaw102,collj102,,"""Cardinals""",
SLN195605080,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/05/08,STL07,0,0:00PM,night,false,gorea901,jackb901,craws901,balll901,"""Comly""","""Comly""",2007/01/28 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7379,schmw101,rober102,jackl102,,"""20""",
SLN195605090,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/05/09,STL07,0,0:00PM,night,false,jackb901,craws901,balll901,gorea901,"""Comly""","""Comly""",2007/01/28 6:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,8704,pohot101,wehmh101,,,"""20""",
SLN195605250,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/05/25,STL07,0,0:00PM,night,false,donaa901,engeb902,delmv901,conlj102,"""Comly""","""Comly""",2007/01/28 10:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,11430,dickm101,meyer101,,,"""20""",
SLN195605271,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/05/27,STL07,1,0:00PM,day,false,engeb902,delmv901,conlj102,donaa901,"""Comly""","""Comly""",2007/01/28 11:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,0,mcdal101,davij103,,,"""20""",
SLN195605272,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/05/27,STL07,2,0:00PM,day,false,delmv901,conlj102,donaa901,engeb902,"""Comly""","""Comly""",2007/01/28 11:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,25834,mizew101,brosj101,,,"""20""",
SLN195605280,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/05/28,STL07,0,0:00PM,night,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2007/01/28 11:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,17156,conlg101,wehmh101,,,"""20""",
SLN195605301,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/05/30,STL07,1,0:00PM,day,false,dascf901,secof101,lands901,goetl901,"""Comly""","""Comly""",2007/01/28 11:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,0,klipj101,dickm101,,,"""20,22""",
SLN195605302,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/05/30,STL07,2,4:22PM,day,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",2007/01/29 12:09AM,park,none,0,unknown,-1,unknown,rain,unknown,143,26044,lapap102,littd102,blacj103,,"""20""",
SLN195605310,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/05/31,STL07,0,0:00PM,night,false,lands901,goetl901,dascf901,secof101,"""Comly""","""Comly""",2007/01/29 12:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,8647,mizew101,fowla101,,,"""20""",
SLN195606010,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/06/01,STL07,0,0:00PM,night,false,gorea901,jackb901,craws901,balll901,"""Comly""","""Comly""",2007/01/29 9:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,8868,simmc101,pohot101,millb103,,"""20""",
SLN195606020,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/06/02,STL07,0,0:00PM,day,false,jackb901,craws901,balll901,gorea901,"""Comly""","""Comly""",2007/01/29 9:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,7806,mills101,wehmh101,millb103,,"""20""",
SLN195606031,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/06/03,STL07,1,0:00PM,day,false,craws901,balll901,gorea901,jackb901,"""Comly""","""Comly""",2007/01/29 9:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,dickm101,rober102,,,"""20""",
SLN195606032,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/06/03,STL07,2,0:00PM,day,false,balll901,gorea901,jackb901,craws901,"""Comly""","""Comly""",2007/01/29 9:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,18367,haddh101,mcdal101,,,"""20""",
SLN195606040,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/06/04,STL07,0,0:00PM,night,false,dixoh901,gormt101,pineb101,boggd901,,"""Alan Boodman""",1996/01/08 2:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,10566,mizew101,liddd101,,,"""Koppett""",
SLN195606050,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/06/05,STL07,0,0:00PM,night,false,gormt101,pineb101,boggd901,dixoh901,,"""Alan Boodman""",1996/01/08 2:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,11314,schmw101,hearj102,,,"""Koppett""",
SLN195606060,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/06/06,STL07,0,0:00PM,night,false,pineb101,boggd901,dixoh901,gormt101,"""Alan Boodman,Wayne Townsend""","""Alan Boodman,Wayne Townsend""",1996/01/08 2:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,10960,kinde101,wilhh101,,,"""Koppett,602""",
SLN195606080,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/06/08,STL07,0,0:00PM,night,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2007/01/29 10:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,183,20079,frieb102,dickm101,,,"""20""",
SLN195606090,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/06/09,STL07,0,0:00PM,day,false,dascf901,secof101,lands901,goetl901,"""Comly""","""Comly""",2007/01/31 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,12149,mizew101,law-v101,konsj101,,"""20""",
SLN195606101,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/06/10,STL07,1,0:00PM,day,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",2007/01/31 8:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,0,arrol101,schmw101,,,"""20""",
SLN195606102,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/06/10,STL07,2,0:00PM,day,false,lands901,goetl901,dascf901,secof101,"""Luke Kraemer""","""Luke Kraemer""",2003/04/06 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,28129,wehmh101,klinr102,,,"""SLN""",
SLN195606110,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/06/11,STL07,0,0:00PM,night,false,conlj102,donaa901,engeb902,delmv901,"""Comly""","""Comly""",1996/02/22 11:53PM,park,pitches,0,unknown,-1,unknown,unknown,night,154,26075,newcd101,pohot101,labic101,,"""Roth""",
SLN195606120,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/06/12,STL07,0,0:00PM,night,false,donaa901,engeb902,delmv901,conlj102,"""David W. Smith""","""David W. Smith""",1994/06/11 2:36PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,21683,erskc101,dickm101,labic101,,"""Allan Roth""",
SLN195606290,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/06/29,STL07,0,0:00PM,night,false,boggd901,dixoh901,gormt101,pineb101,"""Comly""","""Comly""",2007/02/01 11:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,25570,mizew101,nuxhj101,,,"""20,22""",
SLN195606300,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/06/30,STL07,0,0:00PM,day,false,dixoh901,gormt101,pineb101,boggd901,"""Comly""","""Comly""",2007/02/01 11:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,12515,dickm101,jeffh101,konsj101,,"""20""",
SLN195607011,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/07/01,STL07,1,0:00PM,day,false,gormt101,pineb101,boggd901,dixoh901,"""Comly""","""Comly""",2007/02/02 11:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,227,0,jeffh101,konsj101,nuxhj101,,"""20,22""",
SLN195607012,"""version 7RS(19) of 07/07/92""",CIN,SLN,1956/07/01,STL07,2,0:00PM,day,false,pineb101,boggd901,dixoh901,gormt101,"""Comly""","""Comly""",2007/02/02 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,29815,grosd101,liddd101,,,"""20,22""",
SLN195607120,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/07/12,STL07,0,0:00PM,night,false,gorea901,jackb901,balll901,craws901,,"""Alan Boodman""",1996/01/10 10:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,14448,liddd101,gomer101,jackl102,,"""Cardinals""",
SLN195607130,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/07/13,STL07,0,0:00PM,night,false,jackb901,balll901,craws901,gorea901,,"""Alan Boodman""",1996/01/10 10:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,199,15647,collj102,wilhh101,konsj101,,"""Cardinals""",
SLN195607140,"""version 7RS(19) of 07/07/92""",NY1,SLN,1956/07/14,STL07,0,0:00PM,day,false,balll901,craws901,gorea901,jackb901,,"""Alan Boodman""",1996/01/10 3:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,10373,mizew101,worta101,,,"""Cardinals""",
SLN195607151,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/07/15,STL07,1,0:00PM,day,false,dixoh901,gormt101,pineb101,boggd901,"""Comly""","""Comly""",2007/02/03 5:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,0,dickm101,mills101,jackl102,,"""20""",
SLN195607152,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/07/15,STL07,2,0:00PM,day,false,gormt101,pineb101,boggd901,dixoh901,"""Comly""","""Comly""",2007/02/03 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,194,17577,rogos101,mcdal101,negrr101,,"""20""",
SLN195607160,"""version 7RS(19) of 07/07/92""",PHI,SLN,1956/07/16,STL07,0,0:00PM,night,false,pineb101,boggd901,dixoh901,gormt101,"""Comly""","""Comly""",2007/02/03 5:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,9462,haddh101,schmw101,,,"""20""",
SLN195607170,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/07/17,STL07,0,0:00PM,night,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2007/02/03 6:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,12182,frieb102,wehmh101,facer101,,"""20""",
SLN195607180,"""version 7RS(19) of 07/07/92""",PIT,SLN,1956/07/18,STL07,0,0:00PM,night,false,dascf901,secof101,lands901,goetl901,"""Comly""","""Comly""",2007/02/03 6:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,15195,,,,,"""20""",
SLN195607200,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/07/20,STL07,0,0:00PM,night,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",1996/03/14 5:05AM,park,pitches,0,unknown,-1,unknown,unknown,night,134,26290,newcd101,pohot101,,,"""Roth""",
SLN195607210,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/07/21,STL07,0,0:00PM,day,false,lands901,goetl901,dascf901,secof101,"""Comly""","""Comly""",1996/03/14 5:51AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,179,21878,wehmh101,crair101,,,"""Roth""",
SLN195607221,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/07/22,STL07,1,0:00PM,day,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",1996/03/14 6:10AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,0,erskc101,blayb101,,,"""Roth""",
SLN195607222,"""version 7RS(19) of 07/07/92""",BRO,SLN,1956/07/22,STL07,2,0:00PM,day,false,dascf901,secof101,lands901,goetl901,"""David W. Smith""","""David W. Smith""",1994/06/11 4:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,32750,koufs101,schmw101,bessd101,,"""Allan Roth""",
SLN195608140,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/08/14,STL07,0,0:00PM,night,false,conlj102,jackb901,delmv901,gorea901,"""Comly""","""Comly""",2007/02/04 1:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,20862,dickm101,buhlb101,,,"""20""",
SLN195608150,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/08/15,STL07,0,0:00PM,night,false,jackb901,delmv901,gorea901,conlj102,"""Comly""","""Comly""",2007/02/04 1:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,22665,spahw101,pohot101,,,"""20""",
SLN195608160,"""version 7RS(19) of 07/07/92""",MLN,SLN,1956/08/16,STL07,0,0:00PM,night,false,delmv901,gorea901,conlj102,jackb901,"""Comly""","""Comly""",2007/02/04 1:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,16124,burdl101,mizew101,,,"""20""",
SLN195608170,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/08/17,STL07,0,0:00PM,night,false,gorea901,conlj102,jackb901,delmv901,"""Comly""","""Comly""",2007/02/04 2:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,11110,wehmh101,rushb101,,,"""20""",
SLN195608180,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/08/18,STL07,0,0:00PM,night,false,conlj102,jackb901,delmv901,gorea901,"""Comly""","""Comly""",2007/02/04 11:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,14117,drabm101,schmw101,lownt101,,"""20""",
SLN195608191,"""version 7RS(19) of 07/07/92""",CHN,SLN,1956/08/19,STL07,1,3:46PM,day,false,jackb901,delmv901,gorea901,conlj102,"""Comly""","""Comly""",2007/02/04 11:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,dickm101,kaisd101,,,"""20""",
