game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,ump2b,ump3b,scorer,oscorer
SLA194507080,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/07/08,0,1:30PM,day,false,,berrc103,grieb901,"""Ron Fisher""","""Ron Fisher""",1996/08/08 5:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,88,14162,pottn102,pierm101,,,(none),pipgg101,"""14""",
SLA194508030,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1945/08/03,0,0:00PM,night,false,,rue-j901,boyej901,"""Tom Thress""","""David W. Smith""",2015/09/25 7:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,6171,shirt101,smita104,muncb101,,(none),summb901,"""102,208,128,39""",
SLA194508051,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1945/08/05,1,0:00PM,day,false,,rue-j901,boyej901,"""Tom Thress""","""David W. Smith""",2015/09/28 3:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,0,hardm101,zolds101,kliee101,,(none),summb901,"""276,102,208,128,39""",
SLA194508052,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1945/08/05,2,0:00PM,day,false,,boyej901,summb901,"""Tom Thress""","""David W. Smith""",2015/09/28 3:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,13144,pottn102,reyna102,jakus101,,(none),rue-j901,"""276,102,208,128,39""",
SLA194508061,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1945/08/06,1,0:00PM,day,false,,summb901,rue-j901,"""Tom Thress""","""David W. Smith""",2015/10/03 12:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,reyna102,kramj101,bagbj102,,(none),boyej901,"""102,208,128,39""",
SLA194508080,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1945/08/08,0,0:00PM,night,false,,grieb901,pipgg101,"""Tom Thress""","""David W. Smith""",2015/10/03 12:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,5372,blacd101,shirt101,,,(none),weafh901,"""162,102,208,128,266,119""",
SLA194508090,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1945/08/09,0,0:00PM,night,false,,pipgg101,weafh901,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/03 11:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3907,holla101,newsb101,,,(none),grieb901,"""102,208,128,266,119""",
SLA194508121,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/08/12,1,1:31PM,day,false,,pipgg101,weafh901,"""Ron Fisher""","""Ron Fisher""",1996/08/27 10:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,0,niggj101,shirt101,ullrs101,,(none),grieb901,"""14""",
SLA194508122,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/08/12,2,4:26PM,day,false,,weafh901,grieb901,"""Ron Fisher""","""Ron Fisher""",1996/08/27 11:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,14411,muncb101,pierm101,,,(none),pipgg101,"""14""",
SLA194508131,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/08/13,1,6:00PM,day,false,,grieb901,pipgg101,"""Ron Fisher""","""Ron Fisher""",1996/08/28 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,0,holla101,haefm101,,,(none),weafh901,"""14""",
SLA194508132,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/08/13,2,8:15PM,night,false,,pipgg101,weafh901,"""Ron Fisher""","""Ron Fisher""",1996/08/28 12:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,8256,carra101,jakus101,,,(none),grieb901,"""14""",
SLA194508140,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1945/08/14,0,0:00PM,day,false,,weafh901,grieb901,"""Frownfelter""","""Frownfelter""",2015/05/23 11:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3304,westl101,wolfr102,,,(none),pipgg101,"""102""",
SLA194508150,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1945/08/15,0,0:00PM,night,false,,joner901,summb901,"""Frownfelter""","""Frownfelter""",2015/06/15 6:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,13538,shirt101,ruffr101,jonee102,,(none),boyej901,"""103""",
SLA194508160,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1945/08/16,0,0:00PM,night,false,,summb901,boyej901,"""Frownfelter""","""Frownfelter""",2015/06/15 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,11088,muncb101,getta101,,,(none),joner901,"""103""",
SLA194508170,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1945/08/17,0,0:00PM,night,false,,boyej901,joner901,"""M. Pankin""","""M. Pankin""",2015/10/03 10:43AM,park,none,0,unknown,-1,unknown,unknown,night,135,12561,pottn102,holck101,,,(none),summb901,"""98""",
SLA194508180,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1945/08/18,0,0:00PM,day,false,,joner901,summb901,"""M. Pankin""","""M. Pankin""",2015/10/04 12:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,11501,westl101,beveb101,,,(none),boyej901,"""98""",
SLA194508240,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1945/08/24,0,0:00PM,night,false,,weafh901,grieb901,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/26 4:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,8567,holla101,dietb101,,,(none),pipgg101,"""276,67,111""",
SLA194508250,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1945/08/25,0,0:00PM,night,false,,grieb901,pipgg101,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/29 6:50AM,park,none,0,unknown,-1,unknown,unknown,unknown,103,8834,jakus101,grovo101,,,(none),weafh901,"""276,67,111""",
SLA194508261,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1945/08/26,1,0:00PM,day,false,,pipgg101,weafh901,"""Tom Thress""","""David W. Smith""",2015/10/30 9:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,muncb101,calde101,,,(none),grieb901,"""209,68,111""",
SLA194508262,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1945/08/26,2,0:00PM,day,false,,weafh901,grieb901,"""David W. Smith""","""David W. Smith""",2015/12/23 1:27PM,radio,none,0,unknown,-1,unknown,unknown,unknown,101,20147,pottn102,humpj101,,,(none),pipgg101,"""251""",
SLA194508280,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1945/08/28,0,0:00PM,night,false,,pipgg101,romme101,"""Tom Thress""","""David W. Smith""",2015/11/01 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,17621,newhh101,kramj101,,,(none),grieb901,"""410,96""",
SLA194509250,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1945/09/25,0,0:00PM,day,false,,berrc103,hubbc901,"""Jim Wohlenhaus""","""David W. Smith""",2015/12/02 4:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,7413,holla101,lopae101,,,(none),(none),"""102,208,111""",
SLA194509280,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1945/09/28,0,0:00PM,day,false,,hubbc901,pipgg101,"""Tom Thress/RWood/RWood""","""David W. Smith/RWood/RWood""",2015/12/06 8:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,76,1478,zolds101,fellb101,,,weafh901,berrc103,"""102,208,39,128,118""",
SLA194509300,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1945/09/30,0,0:00PM,day,false,,pipgg101,berrc103,"""Wayne Townsend""","""Wayne Townsend""",2015/12/08 10:03AM,park,none,57,unknown,-1,soaked,rain,overcast,143,5582,newhh101,pottn102,benta101,,rue-j901,hubbc901,"""276,102,208,128,56,410""",
BSN194504170,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/04/17,0,0:00PM,day,false,,mageg901,stewb901,"""Comly""","""Comly""",2000/01/01 6:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,5021,voisb101,javea101,adama101,,dunnt901,henlb101,"""32""",
BSN194504180,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/04/18,0,0:00PM,day,false,,stewb901,dunnt901,"""Comly""","""Comly""",2000/01/01 6:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3007,adama101,andrn101,,,henlb101,mageg901,"""32""",
BSN194504191,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/04/19,1,0:00AM,day,false,,dunnt901,henlb101,"""Comly""","""Comly""",2000/01/01 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1793,hansa101,barrr101,gee-j101,,mageg901,stewb901,"""32""",
BSN194504192,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/04/19,2,0:00PM,day,false,,henlb101,mageg901,"""Comly""","""Comly""",2000/01/01 7:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,5506,tobij103,brewj101,,,stewb901,dunnt901,"""32""",
BSN194504240,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/04/24,0,0:00PM,day,false,,pineb101,balll901,"""Comly""","""Comly""",2000/04/01 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,1705,tobij103,gregh102,,,(none),boggd901,"""38""",
BSN194504280,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1945/04/28,0,0:00PM,day,false,,balll901,boggd901,"""Bob Kistler/RWood""","""Greg Beston/RWood""",2002/04/07 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,2182,earlt101,kennv101,hutcj101,,(none),pineb101,"""115,611""",
BSN194505090,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/05/09,0,0:00PM,day,false,,pineb101,balll901,"""Jim Wohlenhaus""","""David W. Smith""",2015/06/07 9:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,2574,roe-p101,tobij103,rescx101,,(none),boggd901,"""115,140,71,163,274""",
BSN194505120,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/05/12,0,0:00PM,day,false,,balll901,boggd901,"""Bob Kistler/Thress""","""Greg Beston/Smith""",2002/04/07 2:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,3044,wyseh101,barrr101,,,(none),pineb101,"""115""",
BSN194505130,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/05/13,0,0:00PM,day,false,,boggd901,pineb101,"""Tom Thress""","""David W. Smith""",2015/07/17 11:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,5518,andrn101,passc101,,,(none),balll901,"""276,68,111,71,163,274""",
BSN194505150,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/05/15,0,0:00PM,day,false,,mageg901,stewb901,"""Bob Kistler/Pankin""","""Greg Beston/Pankin""",2002/04/07 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,2422,creej101,schah103,donnb101,,(none),dunnt901,"""115,102,208,71,163,274""",
BSN194505161,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/05/16,1,0:00PM,day,false,,stewb901,dunnt901,"""Bob Kistler""","""Greg Beston""",2002/04/07 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,barrr101,donnb101,,,(none),mageg901,"""115""",
BSN194505162,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/05/16,2,0:00PM,day,false,,dunnt901,mageg901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/07/21 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3083,logab101,juria101,,,(none),stewb901,"""276,208,71,163,274""",
BSN194505170,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/05/17,0,0:00PM,day,false,,mageg901,stewb901,"""Bob Kistler""","""Greg Beston""",2002/04/07 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,132,685,burkk101,andrn101,,,(none),dunnt901,"""115""",
BSN194505201,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/05/20,1,0:00PM,day,false,,stewb901,dunnt901,"""DWV""","""DWV""",2014/10/20 7:23AM,park,none,0,unknown,-1,dry,none,sunny,135,0,waltb102,tobij103,liseh101,,(none),mageg901,"""527""",
BSN194505202,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/05/20,2,0:00PM,day,false,,dunnt901,mageg901,"""DWV""","""DWV""",2014/10/20 7:43AM,park,none,0,unknown,-1,dry,none,sunny,113,18731,barrr101,heuse101,,,(none),stewb901,"""527""",
BSN194506090,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/06/09,0,0:00PM,day,false,,barrg901,dunnt901,"""Comly""","""Comly""",2000/01/09 12:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,5082,logab101,feldh101,,,(none),searz901,"""32""",
BSN194506101,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/06/10,1,0:00PM,day,false,,dunnt901,searz901,"""Comly""","""Comly""",2000/01/09 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,coopm101,voisb101,,,(none),barrg901,"""32""",
BSN194506102,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1945/06/10,2,0:00PM,day,false,,searz901,barrg901,"""Comly""","""Comly""",2000/01/09 3:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,28835,tobij103,hansa101,,,(none),dunnt901,"""32""",
BSN194506131,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1945/06/13,1,0:00PM,day,false,,dunnt901,searz901,"""Bob Kistler""","""Greg Beston""",2002/05/07 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,coopm101,barrd101,,,(none),barrg901,"""115""",
BSN194506150,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/06/15,0,0:00PM,day,false,,henlb101,goetl901,"""Comly""","""Comly""",2000/05/01 11:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,5368,kingc101,hutci101,,,(none),jordl901,"""38""",
BSN194506160,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/06/16,0,0:00PM,day,false,,goetl901,jordl901,"""Comly""","""Comly""",2000/05/01 11:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,215,2321,hutcj101,davic103,,,(none),henlb101,"""38""",
BSN194506171,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/06/17,1,0:00PM,day,false,,jordl901,henlb101,"""Comly""","""Comly""",2000/05/03 9:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,0,gregh102,coopm101,kingc101,,(none),goetl901,"""38""",
BSN194506172,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/06/17,2,0:00PM,day,false,,henlb101,goetl901,"""Comly""","""Comly""",2000/05/03 10:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,29231,logab101,lombv101,,,(none),jordl901,"""38""",
BSN194506271,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/06/27,1,0:00PM,day,false,,goetl901,jordl901,"""Bob Kistler""","""Greg Beston""",2002/05/10 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,kennv101,hutci101,,,henlb101,rearb901,"""115""",
BSN194506272,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/06/27,2,0:00PM,day,false,,jordl901,henlb101,"""DWV""","""DWV""",2014/10/20 8:17AM,park,none,60,unknown,-1,dry,none,cloudy,102,4524,fox-h101,logab101,,,rearb901,goetl901,"""527""",
BSN194506280,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/06/28,0,0:00PM,day,false,,henlb101,rearb901,"""DWV""","""DWV""",2014/10/20 10:16AM,park,none,0,unknown,-1,dry,none,sunny,130,2264,tobij103,liseh101,,,goetl901,jordl901,"""527""",
BSN194506290,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/06/29,0,0:00PM,day,false,,rearb901,goetl901,"""DWV""","""DWV""",2014/10/20 8:47AM,park,none,0,unknown,-1,dry,none,cloudy,94,2568,waltb102,andrn101,,,jordl901,henlb101,"""527""",
BSN194506300,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/06/30,0,0:00PM,day,false,,goetl901,jordl901,"""Bob Kistler,M. Pankin""","""Greg Beston,M. Pankin""",2002/05/13 2:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,3698,hutcj101,creej101,,,henlb101,rearb901,"""115,128""",
BSN194507011,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/07/01,1,0:00PM,day,false,,jordl901,henlb101,"""Jim Wohlenhaus""","""David W. Smith""",2015/09/22 2:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,coopm101,dockg101,,,rearb901,goetl901,"""276,102,208,128,71,163,274""",
BSN194507012,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/07/01,2,0:00PM,day,false,,henlb101,rearb901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/09/22 3:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,18901,tobij103,donnb101,hutcj101,,goetl901,jordl901,"""276,102,208,128,71,163,274""",
BSN194507030,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/07/03,0,0:00PM,day,false,,dunnt901,searz901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/09/22 1:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,6057,passc101,andrn101,,,(none),barrg901,"""68,67,111,71,163,274,100""",
BSN194507041,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/07/04,1,0:00PM,day,false,,searz901,barrg901,"""Tom Thress""","""David W. Smith""",2015/09/22 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,ericp101,logab101,derrp101,,(none),dunnt901,"""276,68,111,71,163,274""",
BSN194507042,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/07/04,2,0:00PM,day,false,,barrg901,dunnt901,"""Tom Thress""","""David W. Smith""",2015/09/22 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,21159,vandh101,logab101,derrp101,,(none),searz901,"""276,68,111,71,163,274""",
BSN194507050,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/07/05,0,0:00PM,day,false,,searz901,dunnt901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/09/20 8:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4138,wyseh101,tobij103,,,(none),barrg901,"""68,67,111,71,163,100""",
BSN194507061,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/07/06,1,0:00PM,day,false,,searz901,barrg901,"""Bob Kistler/RWood""","""Greg Beston/RWood""",2002/05/13 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,andrn101,rescx101,coopm101,,(none),dunnt901,"""115,101""",
BSN194507070,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/07/07,0,0:00PM,day,false,,dunnt901,searz901,"""Bob Kistler""","""Greg Beston""",2002/05/13 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,5159,coopm101,gerha101,,,(none),barrg901,"""115""",
BSN194507081,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/07/08,1,0:00PM,day,false,,searz901,barrg901,"""Tom Thress""","""David W. Smith""",2015/09/24 2:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,gablk101,andrn101,sewer101,,(none),dunnt901,"""276,137,140,71,163,274""",
BSN194507082,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/07/08,2,0:00PM,day,false,,barrg901,dunnt901,"""Tom Thress""","""David W. Smith""",2015/09/24 3:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,25317,tobij103,butcm101,,,(none),searz901,"""276,137,140,71,163,274""",
BSN194508031,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/08/03,1,0:00PM,day,false,,mageg901,stewb901,"""Comly""","""Comly""",2000/05/16 11:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,gregh102,tobij103,,,(none),balll901,"""38""",
BSN194508032,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/08/03,2,0:00PM,day,false,,stewb901,balll901,"""Comly""","""Comly""",2000/05/16 11:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,6048,wrige101,branr103,,,(none),mageg901,"""38""",
BSN194508040,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/08/04,0,0:00PM,day,false,,balll901,mageg901,"""Comly""","""Comly""",2000/05/16 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,4385,lee-b103,lombv101,,,(none),stewb901,"""38""",
BSN194508051,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/08/05,1,0:00PM,day,false,,mageg901,stewb901,"""Comly""","""Comly""",2000/05/16 11:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,herra101,javea101,,,(none),balll901,"""38""",
BSN194508052,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1945/08/05,2,0:00PM,day,false,,stewb901,balll901,"""Comly""","""Comly""",2000/05/17 12:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,21068,logab101,davic103,,,(none),mageg901,"""38""",
BSN194508081,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/08/08,1,0:00PM,day,false,,pineb101,conlj102,"""Bob Kistler""","""Greg Beston""",2002/05/13 7:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,primr101,andrn101,,,(none),boggd901,"""115""",
BSN194508090,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/08/09,0,0:00PM,day,false,,boggd901,pineb101,"""Richard Weston""","""David W. Smith""",2015/10/04 2:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,3335,lee-b103,derrp101,,,(none),conlj102,"""209,111""",
BSN194508110,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1945/08/11,0,0:00PM,day,false,,conlj102,boggd901,"""Bob Kistler/Thress""","""Greg Beston/Thress s""",2002/05/20 8:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,4612,passc101,logab101,,,(none),pineb101,"""115,276""",
BSN194508121,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/08/12,1,0:00PM,day,false,,searz901,barrg901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/10/13 11:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,141,0,hendd101,gerha101,,,(none),dunnt901,"""137,140,71,163,274,611""",
BSN194508130,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/08/13,0,0:00PM,day,false,,dunnt901,searz901,"""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/10/08 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,2095,andrn101,gablk101,hendd101,,(none),barrg901,"""115,137,71,163,274,611""",
BSN194508141,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1945/08/14,1,0:00PM,day,false,,searz901,barrg901,"""Bob Kistler""","""Greg Beston""",2002/05/21 6:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,ostef101,hendd101,,,(none),dunnt901,"""115""",
BSN194508151,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/08/15,1,0:00PM,day,false,,stewb901,balll901,"""DWV""","""DWV""",2014/10/20 10:47AM,park,none,0,unknown,-1,wet,none,sunny,122,0,logab101,ridde101,hendd101,,(none),mageg901,"""527""",
BSN194508152,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/08/15,2,0:00PM,day,false,,balll901,mageg901,"""DWV""","""DWV""",2014/10/20 12:30PM,park,none,0,unknown,-1,dry,none,sunny,102,4747,wrige101,heuse101,,,(none),stewb901,"""527""",
BSN194508161,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/08/16,1,0:00PM,day,false,,mageg901,stewb901,"""Bob Kistler""","""Greg Beston""",2002/05/26 12:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,bowmj101,hutcj101,,,(none),balll901,"""115""",
BSN194508162,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/08/16,2,0:00PM,day,false,,stewb901,balll901,"""DWV""","""DWV""",2014/10/20 12:59PM,park,none,0,unknown,-1,dry,none,sunny,116,15678,kennv101,coopm101,,,(none),mageg901,"""527""",
BSN194508180,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1945/08/18,0,0:00PM,day,false,,balll901,mageg901,"""DWV""","""DWV""",2014/11/04 4:40PM,park,none,0,unknown,-1,dry,none,sunny,133,3852,hutcj101,fox-h101,,,(none),stewb901,"""527""",
BSN194508192,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/08/19,2,0:00PM,day,false,,jordl901,rearb901,"""Tom Thress""","""David W. Smith""",2015/10/20 8:50AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,19229,gardg101,hendd101,,,(none),goetl901,"""209,71,163,274""",
BSN194508200,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/08/20,0,0:00PM,day,false,,rearb901,goetl901,"""Tom Thress/RWood""","""David W. Smith/RWood""",2015/10/25 7:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2901,burkk101,wrige101,,,(none),jordl901,"""115,71,162,274,611""",
BSN194508210,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1945/08/21,0,0:00PM,day,false,,goetl901,jordl901,"""Jim Wohlenhaus""","""David W. Smith""",2015/10/21 8:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,3390,barrr101,hutcj101,,,(none),rearb901,"""115,71,163,274""",
BSN194508310,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1945/08/31,0,0:00PM,day,false,,barrg901,dunnt901,"""Jim Wohlenhaus""","""David W. Smith""",2015/11/04 8:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,3174,sproc101,lee-b103,maund101,,(none),searz901,"""115,266,119,71,163,274""",
BSN194509010,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1945/09/01,0,0:00PM,day,false,,dunnt901,searz901,"""Bob Kistler/Smith""","""Greg Beston/Smith""",2002/05/27 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,2910,schac101,singe101,karla101,,(none),barrg901,"""115,253""",
DET194504200,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1945/04/20,0,0:00PM,day,false,,joner901,hubbc901,"""Tom Thress""","""David W. Smith""",2015/07/19 9:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,28357,groms101,overs101,,,(none),berrc103,"""169,276,56,410,""",
DET194504220,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1945/04/22,0,0:00PM,day,false,,berrc103,joner901,"""Tom Thress""","""David W. Smith""",2015/05/19 8:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,33063,troud101,reyna102,,,(none),hubbc901,"""276,39,56,410""",
