game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP_x,away_OBP_x,home_OBP_y,away_OBP_y
OAK202405250,2024-05-25,OAK,HOU,2,0,4.38,4.53,1e-06,1e-06,OAK,OAK,0.1,0.8,0.3,0.317,0.3,0.317
DET202405250,2024-05-25,DET,TOR,2,0,3.53,3.6,1e-06,1e-06,DET,DET,0.0,0.4,0.303,0.313,0.303,0.313
PIT202405250,2024-05-25,PIT,ATL,0,0,4.25,1.99,1e-06,1e-06,PIT,PIT,0.5,0.1,0.306,0.304,0.306,0.304
MIN202405250,2024-05-25,MIN,TEX,1,0,3.28,3.0,1e-06,1e-06,MIN,MIN,0.9,0.6,0.328,0.301,0.328,0.301
WAS202405250,2024-05-25,WAS,SEA,0,0,3.8,5.7,1e-06,1e-06,WAS,WAS,0.1,0.2,0.309,0.315,0.309,0.315
SDN202405250,2024-05-25,SDN,NYA,0,2,3.47,4.31,1e-06,1e-06,SDN,SDN,0.3,0.6,0.315,0.33,0.315,0.33
NYN202405250,2024-05-25,NYN,SFN,0,0,1.66,5.09,1e-06,1e-06,NYN,NYN,0.3,0.3,0.325,0.304,0.325,0.304
ARI202405250,2024-05-25,ARI,MIA,2,1,6.23,6.06,1e-06,1e-06,ARI,ARI,0.6,0.9,0.347,0.292,0.347,0.292
TBA202405250,2024-05-25,TBA,KCA,0,0,4.46,4.92,1e-06,1e-06,TBA,TBA,0.4,0.1,0.303,0.293,0.303,0.293
CIN202405250,2024-05-25,CIN,LAN,1,0,2.75,5.38,1e-06,1e-06,CIN,CIN,0.5,0.2,0.311,0.339,0.311,0.339
ANA202405250,2024-05-25,ANA,CLE,0,0,3.42,3.47,1e-06,1e-06,ANA,ANA,0.5,0.0,0.302,0.299,0.302,0.299
ANA202405260,2024-05-26,ANA,CLE,0,0,6.7,3.81,1e-06,1e-06,ANA,ANA,0.5,0.0,0.302,0.299,0.302,0.299
SDN202405260,2024-05-26,SDN,NYA,0,0,2.95,2.85,1e-06,1e-06,SDN,SDN,0.2,0.8,0.315,0.33,0.315,0.33
COL202405260,2024-05-26,COL,PHI,2,0,4.98,3.46,1e-06,1e-06,COL,COL,0.5,0.7,0.332,0.319,0.332,0.319
CIN202405260,2024-05-26,CIN,LAN,0,0,3.1,3.0,1e-06,1e-06,CIN,CIN,0.6,0.2,0.311,0.339,0.311,0.339
WAS202405260,2024-05-26,WAS,SEA,0,0,3.8,3.69,1e-06,1e-06,WAS,WAS,0.1,0.2,0.309,0.315,0.309,0.315
CHA202405260,2024-05-26,CHA,BAL,0,0,3.58,2.75,1e-06,1e-06,CHA,CHA,0.2,0.3,0.283,0.316,0.283,0.316
BOS202405260,2024-05-26,BOS,MIL,0,0,2.93,2.98,1e-06,1e-06,BOS,BOS,0.4,0.3,0.321,0.333,0.321,0.333
MIN202405260,2024-05-26,MIN,TEX,0,0,4.08,3.71,1e-06,1e-06,MIN,MIN,0.9,0.5,0.328,0.301,0.328,0.301
ARI202405260,2024-05-26,ARI,MIA,0,0,3.21,3.63,1e-06,1e-06,ARI,ARI,0.8,1.0,0.347,0.292,0.347,0.292
TBA202405260,2024-05-26,TBA,KCA,0,0,3.75,3.35,1e-06,1e-06,TBA,TBA,0.4,0.1,0.303,0.293,0.303,0.293
DET202405260,2024-05-26,DET,TOR,0,0,5.4,6.59,1e-06,1e-06,DET,DET,0.2,0.4,0.303,0.313,0.303,0.313
NYN202405260,2024-05-26,NYN,SFN,0,0,5.84,2.82,1e-06,1e-06,NYN,NYN,0.2,0.3,0.325,0.304,0.325,0.304
PIT202405260,2024-05-26,PIT,ATL,0,0,3.38,2.38,1e-06,1e-06,PIT,PIT,0.5,0.0,0.306,0.304,0.306,0.304
OAK202405260,2024-05-26,OAK,HOU,0,0,5.06,2.8,1e-06,1e-06,OAK,OAK,0.3,0.7,0.3,0.317,0.3,0.317
SLN202405260,2024-05-26,SLN,CHN,0,0,3.84,3.73,1e-06,1e-06,SLN,SLN,0.5,0.6,0.315,0.331,0.315,0.331
SDN202405270,2024-05-27,SDN,MIA,0,0,2.83,3.15,1e-06,481.0116378281714,SDN,ARI,0.2,1.0,0.315,0.292,0.315,0.292
CIN202405270,2024-05-27,CIN,SLN,1,1,4.76,3.84,1e-06,494.9532553693752,CIN,SLN,0.6,0.0,0.311,0.309,0.311,0.309
COL202405270,2024-05-27,COL,CLE,0,1,6.55,4.64,1e-06,1321.5005793187804,COL,ANA,0.5,0.0,0.332,0.299,0.332,0.299
SEA202405270,2024-05-27,SEA,HOU,3,0,2.94,2.91,3737.7812997837673,1089.6592015072615,WAS,OAK,0.2,0.7,0.307,0.317,0.307,0.317
BAL202405270,2024-05-27,BAL,BOS,0,0,5.11,4.08,972.7856247406662,578.81170796599,CHA,BOS,0.8,0.2,0.313,0.317,0.313,0.317
SFN202405270,2024-05-27,SFN,PHI,0,0,4.3,7.1,4128.529875974277,1524.5101947303656,NYN,COL,0.9,0.4,0.307,0.319,0.307,0.319
MIN202405270,2024-05-27,MIN,KCA,0,0,3.6,4.53,1e-06,2137.431531245163,MIN,TBA,0.9,0.1,0.328,0.293,0.328,0.293
ATL202405270,2024-05-27,ATL,WAS,0,4,4.19,4.29,840.3908477621023,874.0887985860761,PIT,WAS,0.9,0.1,0.313,0.308,0.313,0.308
CHA202405270,2024-05-27,CHA,TOR,0,0,7.07,4.16,1e-06,380.91207013286544,CHA,DET,0.1,0.4,0.283,0.313,0.283,0.313
MIL202405270,2024-05-27,MIL,CHN,0,0,1.73,4.5,1380.0911924179386,526.8349145670746,BOS,SLN,0.7,0.6,0.317,0.331,0.317,0.331
NYN202405281,2024-05-28,NYN,LAN,0,0,2.89,3.0,1e-06,913.3322258208744,NYN,CIN,0.1,0.2,0.325,0.339,0.325,0.339
CIN202405280,2024-05-28,CIN,SLN,0,0,3.72,4.24,1e-06,1e-06,CIN,CIN,0.7,0.1,0.311,0.309,0.311,0.309
NYN202405282,2024-05-28,NYN,LAN,0,1,3.75,3.53,1e-06,1e-06,NYN,NYN,0.1,0.2,0.325,0.339,0.325,0.339
COL202405280,2024-05-28,COL,CLE,0,2,5.72,1.91,1e-06,1e-06,COL,COL,0.5,0.1,0.332,0.299,0.332,0.299
ATL202405280,2024-05-28,ATL,WAS,0,0,3.25,4.36,1e-06,1e-06,ATL,ATL,0.9,0.5,0.313,0.308,0.313,0.308
SEA202405280,2024-05-28,SEA,HOU,1,0,3.49,3.49,1e-06,1e-06,SEA,SEA,0.4,0.5,0.307,0.317,0.307,0.317
ANA202405280,2024-05-28,ANA,NYA,2,1,5.03,2.89,1e-06,141.8121399568677,ANA,SDN,0.5,0.8,0.302,0.33,0.302,0.33
TBA202405280,2024-05-28,TBA,OAK,0,0,3.63,4.58,1e-06,3845.9573440873414,TBA,OAK,0.4,0.0,0.303,0.303,0.303,0.303
MIL202405280,2024-05-28,MIL,CHN,0,0,2.72,4.1,1e-06,1e-06,MIL,MIL,0.7,0.6,0.317,0.331,0.317,0.331
BAL202405280,2024-05-28,BAL,BOS,3,2,3.86,4.49,1e-06,1e-06,BAL,BAL,0.8,0.1,0.313,0.317,0.313,0.317
SFN202405280,2024-05-28,SFN,PHI,0,0,3.9,1.87,1e-06,1e-06,SFN,SFN,0.9,0.4,0.307,0.319,0.307,0.319
TEX202405280,2024-05-28,TEX,ARI,0,0,4.28,4.71,1396.7696185124962,1401.854927086376,MIN,ARI,0.4,0.1,0.31,0.328,0.31,0.328
CHA202405280,2024-05-28,CHA,TOR,0,0,7.97,3.83,1e-06,1e-06,CHA,CHA,0.1,0.0,0.283,0.313,0.283,0.313
MIN202405280,2024-05-28,MIN,KCA,2,0,4.17,3.14,1e-06,1e-06,MIN,MIN,0.9,0.1,0.328,0.293,0.328,0.293
SDN202405280,2024-05-28,SDN,MIA,2,0,4.91,5.0,1e-06,1e-06,SDN,SDN,0.2,0.6,0.315,0.292,0.315,0.292
NYN202405290,2024-05-29,NYN,LAN,0,0,4.34,1.93,1e-06,1e-06,NYN,NYN,0.1,0.3,0.325,0.339,0.325,0.339
CIN202405290,2024-05-29,CIN,SLN,0,0,4.84,3.78,1e-06,1e-06,CIN,CIN,0.7,0.1,0.311,0.309,0.311,0.309
ATL202405290,2024-05-29,ATL,WAS,0,0,3.35,3.9,1e-06,1e-06,ATL,ATL,0.9,0.5,0.313,0.308,0.313,0.308
TEX202405290,2024-05-29,TEX,ARI,0,0,5.31,4.24,1e-06,1e-06,TEX,TEX,0.0,0.1,0.31,0.328,0.31,0.328
MIL202405290,2024-05-29,MIL,CHN,2,0,2.47,2.91,1e-06,1e-06,MIL,MIL,0.6,0.6,0.317,0.331,0.317,0.331
MIN202405290,2024-05-29,MIN,KCA,0,0,3.98,3.0,1e-06,1e-06,MIN,MIN,1.1,0.1,0.328,0.293,0.328,0.293
DET202405291,2024-05-29,DET,PIT,3,0,2.39,4.14,1e-06,1e-06,DET,DET,0.2,0.6,0.303,0.297,0.303,0.297
COL202405290,2024-05-29,COL,CLE,1,2,6.94,5.73,1e-06,1e-06,COL,COL,0.5,0.3,0.332,0.299,0.332,0.299
CHA202405290,2024-05-29,CHA,TOR,0,0,4.95,4.55,1e-06,1e-06,CHA,CHA,0.1,0.0,0.283,0.313,0.283,0.313
SEA202405290,2024-05-29,SEA,HOU,0,0,5.55,2.23,1e-06,1e-06,SEA,SEA,0.5,0.4,0.307,0.317,0.307,0.317
SFN202405290,2024-05-29,SFN,PHI,0,1,4.56,3.32,1e-06,1e-06,SFN,SFN,0.8,0.4,0.307,0.319,0.307,0.319
BAL202405290,2024-05-29,BAL,BOS,0,0,2.92,4.36,1e-06,1e-06,BAL,BAL,1.1,0.3,0.313,0.317,0.313,0.317
ANA202405290,2024-05-29,ANA,NYA,0,0,3.81,3.5,1e-06,1e-06,ANA,ANA,0.7,0.9,0.302,0.33,0.302,0.33
TBA202405290,2024-05-29,TBA,OAK,0,0,3.57,2.59,1e-06,1e-06,TBA,TBA,0.4,0.0,0.303,0.303,0.303,0.303
SDN202405290,2024-05-29,SDN,MIA,0,0,3.31,5.35,1e-06,1e-06,SDN,SDN,0.4,0.4,0.315,0.292,0.315,0.292
DET202405292,2024-05-29,DET,PIT,0,0,4.76,1.96,1e-06,331.7516309667575,DET,PIT,0.5,0.5,0.303,0.297,0.303,0.297
MIN202405300,2024-05-30,MIN,KCA,0,2,5.32,5.55,1e-06,1e-06,MIN,MIN,0.9,0.0,0.328,0.293,0.328,0.293
MIL202405300,2024-05-30,MIL,CHN,0,1,1.73,3.46,1e-06,1e-06,MIL,MIL,0.8,0.5,0.317,0.331,0.317,0.331
BOS202405300,2024-05-30,BOS,DET,0,0,4.14,3.17,578.81170796599,984.732039314543,BAL,DET,0.4,0.2,0.321,0.299,0.321,0.299
SEA202405300,2024-05-30,SEA,HOU,0,0,3.23,4.53,1e-06,1e-06,SEA,SEA,0.5,0.3,0.307,0.317,0.307,0.317
ATL202405300,2024-05-30,ATL,WAS,0,0,5.64,2.03,1e-06,1e-06,ATL,ATL,0.5,0.5,0.313,0.308,0.313,0.308
ANA202405300,2024-05-30,ANA,NYA,0,0,5.08,3.96,1e-06,1e-06,ANA,ANA,0.7,0.9,0.302,0.33,0.302,0.33
NYN202405300,2024-05-30,NYN,ARI,0,0,4.54,3.26,1e-06,2225.551415128663,NYN,TEX,0.1,0.1,0.325,0.328,0.325,0.328
TBA202405300,2024-05-30,TBA,OAK,3,0,4.46,3.68,1e-06,1e-06,TBA,TBA,0.4,0.0,0.303,0.303,0.303,0.303
KCA202405310,2024-05-31,KCA,SDN,0,0,3.66,3.73,662.9211681328137,2147.4778828729673,MIN,SDN,1.0,0.7,0.319,0.33,0.319,0.33
LAN202405310,2024-05-31,LAN,COL,0,0,5.38,6.17,3936.366792360479,1336.5596902131042,NYN,COL,0.9,1.0,0.33,0.276,0.33,0.276
MIL202405310,2024-05-31,MIL,CHA,0,0,1.66,4.74,1e-06,132.54357794550742,MIL,CHA,0.5,0.1,0.317,0.273,0.317,0.273
BAL202405310,2024-05-31,BAL,TBA,0,0,4.53,4.46,1e-06,1393.7772067986984,BAL,TBA,1.1,0.5,0.313,0.301,0.313,0.301
TOR202405310,2024-05-31,TOR,PIT,0,0,3.59,3.95,700.98343821047,332.4198044988213,CHA,DET,0.0,0.4,0.314,0.297,0.314,0.297
HOU202405310,2024-05-31,HOU,MIN,0,0,2.8,4.08,3039.1839825945185,1702.4056315736932,SEA,MIN,0.8,0.4,0.326,0.303,0.326,0.303
PHI202405310,2024-05-31,PHI,SLN,0,0,3.57,5.35,4049.99076989334,807.0437326700402,SFN,CIN,0.3,0.1,0.33,0.309,0.33,0.309
CHN202405310,2024-05-31,CHN,CIN,0,0,3.84,4.86,132.54357794550742,406.2527329885922,MIL,CIN,0.0,0.6,0.302,0.298,0.302,0.298
ATL202405310,2024-05-31,ATL,OAK,1,0,1.99,4.38,1e-06,688.5440708416155,ATL,TBA,0.5,0.0,0.313,0.303,0.313,0.303
SFN202405310,2024-05-31,SFN,NYA,0,0,4.1,4.31,1e-06,599.2380275896384,SFN,ANA,0.4,0.9,0.307,0.33,0.307,0.33
BOS202405310,2024-05-31,BOS,DET,0,1,3.12,6.09,1e-06,1e-06,BOS,BOS,0.4,0.2,0.321,0.299,0.321,0.299
CLE202405310,2024-05-31,CLE,WAS,0,0,3.47,5.62,1969.4706962302864,893.7492632763934,COL,ATL,0.9,0.5,0.317,0.308,0.317,0.308
SEA202405310,2024-05-31,SEA,ANA,3,0,4.88,5.03,1e-06,1575.276973597757,SEA,ANA,0.5,0.3,0.307,0.301,0.307,0.301
MIA202405310,2024-05-31,MIA,TEX,0,0,4.35,3.8,3647.952032104879,1804.0128601780743,SDN,TEX,0.3,0.5,0.308,0.301,0.308,0.301
NYN202405310,2024-05-31,NYN,ARI,4,3,3.91,6.23,1e-06,1e-06,NYN,NYN,0.1,0.1,0.325,0.328,0.325,0.328
SEA202406010,2024-06-01,SEA,ANA,0,0,2.94,6.7,1e-06,1e-06,SEA,SEA,0.8,0.3,0.307,0.301,0.307,0.301
CHN202406010,2024-06-01,CHN,CIN,0,0,4.5,4.38,1e-06,1e-06,CHN,CHN,0.0,0.5,0.302,0.298,0.302,0.298
BOS202406010,2024-06-01,BOS,DET,0,1,4.08,3.53,1e-06,1e-06,BOS,BOS,0.4,0.2,0.321,0.299,0.321,0.299
ATL202406010,2024-06-01,ATL,OAK,2,2,4.38,2.59,1e-06,1e-06,ATL,ATL,0.5,0.0,0.313,0.303,0.313,0.303
TOR202406010,2024-06-01,TOR,PIT,0,3,4.05,4.25,1e-06,1e-06,TOR,TOR,0.0,0.4,0.314,0.297,0.314,0.297
KCA202406010,2024-06-01,KCA,SDN,2,1,4.53,4.87,1e-06,1e-06,KCA,KCA,0.9,0.7,0.319,0.33,0.319,0.33
PHI202406010,2024-06-01,PHI,SLN,3,0,2.65,3.84,1e-06,1e-06,PHI,PHI,0.2,0.1,0.33,0.309,0.33,0.309
NYN202406010,2024-06-01,NYN,ARI,0,0,3.47,3.21,1e-06,1e-06,NYN,NYN,0.5,0.3,0.325,0.328,0.325,0.328
MIA202406010,2024-06-01,MIA,TEX,0,0,3.63,3.31,1e-06,1e-06,MIA,MIA,0.1,0.4,0.308,0.301,0.308,0.301
LAN202406010,2024-06-01,LAN,COL,0,0,3.0,4.98,1e-06,1e-06,LAN,LAN,0.6,1.0,0.33,0.276,0.33,0.276
HOU202406010,2024-06-01,HOU,MIN,2,0,2.91,3.6,1e-06,1e-06,HOU,HOU,0.8,0.4,0.326,0.303,0.326,0.303
CLE202406010,2024-06-01,CLE,WAS,2,0,3.81,4.29,1e-06,1e-06,CLE,CLE,0.9,0.5,0.317,0.308,0.317,0.308
MIL202406010,2024-06-01,MIL,CHA,0,0,4.73,3.46,1e-06,1e-06,MIL,MIL,0.5,0.1,0.317,0.273,0.317,0.273
SFN202406010,2024-06-01,SFN,NYA,0,2,3.47,2.22,1e-06,1e-06,SFN,SFN,0.4,0.8,0.307,0.33,0.307,0.33
BAL202406010,2024-06-01,BAL,TBA,3,0,3.02,4.11,1e-06,1e-06,BAL,BAL,1.1,0.4,0.313,0.301,0.313,0.301
PHI202406020,2024-06-02,PHI,SLN,0,2,4.42,2.85,1e-06,1e-06,PHI,PHI,0.5,0.1,0.33,0.309,0.33,0.309
SFN202406020,2024-06-02,SFN,NYA,0,1,4.88,3.63,1e-06,1e-06,SFN,SFN,0.4,1.0,0.307,0.33,0.307,0.33
MIL202406020,2024-06-02,MIL,CHA,0,2,3.68,7.07,1e-06,1e-06,MIL,MIL,0.5,0.1,0.317,0.273,0.317,0.273
LAN202406020,2024-06-02,LAN,COL,2,0,3.53,4.75,1e-06,1e-06,LAN,LAN,0.2,1.0,0.33,0.276,0.33,0.276
KCA202406020,2024-06-02,KCA,SDN,0,0,11.05,3.73,1e-06,1e-06,KCA,KCA,1.1,0.8,0.319,0.33,0.319,0.33
HOU202406020,2024-06-02,HOU,MIN,0,1,3.49,5.09,1e-06,1e-06,HOU,HOU,1.0,0.3,0.326,0.303,0.326,0.303
MIA202406020,2024-06-02,MIA,TEX,0,3,4.92,4.28,1e-06,1e-06,MIA,MIA,0.1,0.4,0.308,0.301,0.308,0.301
BAL202406020,2024-06-02,BAL,TBA,1,0,4.66,4.86,1e-06,1e-06,BAL,BAL,1.4,0.4,0.313,0.301,0.313,0.301
SEA202406020,2024-06-02,SEA,ANA,0,0,3.64,5.19,1e-06,1e-06,SEA,SEA,0.8,0.3,0.307,0.301,0.307,0.301
TOR202406020,2024-06-02,TOR,PIT,0,0,4.16,4.71,1e-06,1e-06,TOR,TOR,0.0,0.5,0.314,0.297,0.314,0.297
NYN202406020,2024-06-02,NYN,ARI,0,2,5.63,2.48,1e-06,1e-06,NYN,NYN,0.5,0.3,0.325,0.328,0.325,0.328
ATL202406020,2024-06-02,ATL,OAK,1,0,2.11,3.92,1e-06,1e-06,ATL,ATL,0.7,0.2,0.313,0.303,0.313,0.303
CHN202406020,2024-06-02,CHN,CIN,0,0,3.58,4.76,1e-06,1e-06,CHN,CHN,0.0,0.5,0.302,0.298,0.302,0.298
CLE202406020,2024-06-02,CLE,WAS,0,0,5.64,4.41,1e-06,1e-06,CLE,CLE,1.0,0.5,0.317,0.308,0.317,0.308
BOS202406020,2024-06-02,BOS,DET,1,0,3.38,3.51,1e-06,1e-06,BOS,BOS,0.4,0.2,0.321,0.299,0.321,0.299
COL202406030,2024-06-03,COL,CIN,1,0,4.49,3.72,1336.5596902131042,1477.450780411816,LAN,CHN,0.6,0.2,0.332,0.298,0.332,0.298
PHI202406030,2024-06-03,PHI,MIL,0,0,2.57,4.04,1e-06,1117.7982780855818,PHI,MIL,0.4,0.3,0.33,0.333,0.33,0.333
TOR202406030,2024-06-03,TOR,BAL,0,0,3.83,3.86,1e-06,537.0332419152472,TOR,BAL,0.0,0.3,0.314,0.316,0.314,0.316
HOU202406030,2024-06-03,HOU,SLN,0,2,4.7,3.36,1e-06,2157.262613807304,HOU,PHI,0.8,0.3,0.326,0.309,0.326,0.309
WAS202406030,2024-06-03,WAS,NYN,0,0,3.9,4.04,490.8851885982564,326.3648041771951,CLE,NYN,0.1,1.0,0.309,0.317,0.309,0.317
TEX202406030,2024-06-03,TEX,DET,1,0,4.32,3.59,1804.0128601780743,2512.560414403036,MIA,BOS,0.0,0.2,0.31,0.299,0.31,0.299
ANA202406030,2024-06-03,ANA,SDN,0,1,3.31,2.83,1575.276973597757,2158.345510444982,SEA,KCA,0.7,0.7,0.302,0.33,0.302,0.33
ARI202406030,2024-06-03,ARI,SFN,0,0,3.26,4.3,3443.682019431773,1050.993394248722,NYN,SFN,0.8,0.2,0.347,0.304,0.347,0.304
TOR202406040,2024-06-04,TOR,BAL,0,0,3.59,2.92,1e-06,1e-06,TOR,TOR,0.0,0.0,0.314,0.316,0.314,0.316
WAS202406040,2024-06-04,WAS,NYN,0,0,4.16,2.9,1e-06,1e-06,WAS,WAS,0.1,0.9,0.309,0.317,0.309,0.317
OAK202406040,2024-06-04,OAK,SEA,0,0,4.58,3.53,3423.460480270077,1089.6592015072615,ATL,SEA,0.3,0.2,0.3,0.315,0.3,0.315
HOU202406040,2024-06-04,HOU,SLN,2,1,2.23,3.78,1e-06,1e-06,HOU,HOU,0.8,0.5,0.326,0.309,0.326,0.309
TEX202406040,2024-06-04,TEX,DET,0,0,5.31,3.17,1e-06,1e-06,TEX,TEX,0.1,0.2,0.31,0.299,0.31,0.299
PHI202406040,2024-06-04,PHI,MIL,0,0,4.45,3.05,1e-06,1e-06,PHI,PHI,0.4,0.2,0.33,0.333,0.33,0.333
PIT202406040,2024-06-04,PIT,LAN,0,0,4.14,3.49,360.601143606632,3433.6519953355796,TOR,LAN,0.5,0.2,0.306,0.339,0.306,0.339
BOS202406040,2024-06-04,BOS,ATL,0,0,4.36,3.25,1e-06,1506.627841528967,BOS,ATL,0.2,0.0,0.321,0.304,0.321,0.304
NYA202406040,2024-06-04,NYA,MIN,0,0,3.5,3.98,4128.529875974277,2282.180747677387,SFN,HOU,1.2,0.1,0.337,0.303,0.337,0.303
MIA202406040,2024-06-04,MIA,TBA,3,0,5.0,3.6,1e-06,1539.1317139517298,MIA,BAL,0.1,0.4,0.308,0.301,0.308,0.301
COL202406040,2024-06-04,COL,CIN,0,1,6.94,4.84,1e-06,1e-06,COL,COL,0.7,0.2,0.332,0.298,0.332,0.298
CHN202406040,2024-06-04,CHN,CHA,0,0,3.46,6.32,1e-06,132.54357794550742,CHN,MIL,0.0,0.3,0.302,0.273,0.302,0.273
CLE202406040,2024-06-04,CLE,KCA,0,0,1.91,3.16,1e-06,1123.5230318083022,CLE,KCA,0.8,0.2,0.317,0.293,0.317,0.293
ANA202406040,2024-06-04,ANA,SDN,0,0,5.03,3.73,1e-06,1e-06,ANA,ANA,0.7,0.8,0.302,0.33,0.302,0.33
ARI202406040,2024-06-04,ARI,SFN,0,0,3.21,4.56,1e-06,1e-06,ARI,ARI,0.4,0.2,0.347,0.304,0.347,0.304
COL202406050,2024-06-05,COL,CIN,4,0,4.5,4.86,1e-06,1e-06,COL,COL,0.7,0.3,0.332,0.298,0.332,0.298
BOS202406050,2024-06-05,BOS,ATL,0,0,4.14,3.35,1e-06,1e-06,BOS,BOS,0.2,0.0,0.321,0.304,0.321,0.304
PHI202406050,2024-06-05,PHI,MIL,0,0,3.57,2.86,1e-06,1e-06,PHI,PHI,0.3,0.2,0.33,0.333,0.33,0.333
MIA202406050,2024-06-05,MIA,TBA,2,3,5.35,4.46,1e-06,1e-06,MIA,MIA,0.4,0.1,0.308,0.301,0.308,0.301
NYA202406050,2024-06-05,NYA,MIN,4,0,3.96,4.99,1e-06,1e-06,NYA,NYA,0.9,0.1,0.337,0.303,0.337,0.303
TEX202406050,2024-06-05,TEX,DET,0,0,3.8,4.68,1e-06,1e-06,TEX,TEX,0.1,0.2,0.31,0.299,0.31,0.299
OAK202406050,2024-06-05,OAK,SEA,0,0,5.01,3.23,1e-06,1e-06,OAK,OAK,0.3,0.1,0.3,0.315,0.3,0.315
WAS202406050,2024-06-05,WAS,NYN,0,0,5.62,3.91,1e-06,1e-06,WAS,WAS,0.0,0.9,0.309,0.317,0.309,0.317
ARI202406050,2024-06-05,ARI,SFN,1,0,6.23,3.9,1e-06,1e-06,ARI,ARI,0.4,0.2,0.347,0.304,0.347,0.304
CHN202406050,2024-06-05,CHN,CHA,0,1,4.1,3.46,1e-06,1e-06,CHN,CHN,0.0,0.3,0.302,0.273,0.302,0.273
PIT202406050,2024-06-05,PIT,LAN,0,0,1.96,4.4,1e-06,1e-06,PIT,PIT,0.5,0.2,0.306,0.339,0.306,0.339
HOU202406050,2024-06-05,HOU,SLN,0,0,2.8,5.35,1e-06,1e-06,HOU,HOU,1.0,0.6,0.326,0.309,0.326,0.309
ANA202406050,2024-06-05,ANA,SDN,1,0,3.42,3.47,1e-06,1e-06,ANA,ANA,0.7,0.5,0.302,0.33,0.302,0.33
TOR202406050,2024-06-05,TOR,BAL,0,0,3.46,5.33,1e-06,1e-06,TOR,TOR,0.0,0.0,0.314,0.316,0.314,0.316
TOR202406060,2024-06-06,TOR,BAL,0,0,4.05,5.2,1e-06,1e-06,TOR,TOR,0.0,0.0,0.314,0.316,0.314,0.316
SDN202406060,2024-06-06,SDN,ARI,0,1,2.95,3.21,141.8121399568677,481.0116378281714,ANA,ARI,0.4,0.5,0.315,0.328,0.315,0.328
WAS202406060,2024-06-06,WAS,ATL,0,0,4.44,3.58,1e-06,632.55798631456,WAS,BOS,0.0,0.0,0.309,0.304,0.309,0.304
CHA202406060,2024-06-06,CHA,BOS,0,1,7.97,3.12,1e-06,1365.5064971534737,CHN,BOS,0.1,0.3,0.283,0.317,0.283,0.317
OAK202406060,2024-06-06,OAK,SEA,0,0,4.38,2.89,1e-06,1e-06,OAK,OAK,0.3,0.1,0.3,0.315,0.3,0.315
PIT202406060,2024-06-06,PIT,LAN,0,4,4.43,5.12,1e-06,1e-06,PIT,PIT,0.3,0.1,0.306,0.339,0.306,0.339
SLN202406060,2024-06-06,SLN,COL,0,0,3.84,4.98,1094.473323196354,1279.0227614650469,HOU,COL,0.5,1.0,0.315,0.276,0.315,0.276
CLE202406060,2024-06-06,CLE,KCA,1,1,1.57,3.16,1e-06,1e-06,CLE,CLE,0.8,0.2,0.317,0.293,0.317,0.293
CIN202406060,2024-06-06,CIN,CHN,0,0,2.75,3.73,1756.1898521305268,406.2527329885922,COL,CHN,0.7,0.6,0.311,0.331,0.311,0.331
NYA202406060,2024-06-06,NYA,MIN,0,1,2.89,4.08,1e-06,1e-06,NYA,NYA,1.1,0.1,0.337,0.303,0.337,0.303
DET202406070,2024-06-07,DET,MIL,0,0,3.53,3.0,1624.6230769135182,711.1078712045012,TEX,PHI,0.5,0.2,0.303,0.333,0.303,0.333
NYA202406070,2024-06-07,NYA,LAN,0,0,3.82,5.12,1e-06,505.04779123783345,NYA,PIT,1.1,0.5,0.337,0.339,0.337,0.339
SDN202406070,2024-06-07,SDN,ARI,2,0,2.95,4.71,1e-06,1e-06,SDN,SDN,0.2,0.6,0.315,0.328,0.315,0.328
OAK202406070,2024-06-07,OAK,TOR,0,0,2.49,3.21,1e-06,3630.644600855592,OAK,TOR,0.3,0.0,0.3,0.313,0.3,0.313
WAS202406070,2024-06-07,WAS,ATL,0,0,4.41,2.38,1e-06,1e-06,WAS,WAS,0.0,0.0,0.309,0.304,0.309,0.304
ANA202406070,2024-06-07,ANA,HOU,0,1,5.19,2.91,1e-06,2169.9670210701,ANA,HOU,0.8,0.0,0.302,0.317,0.302,0.317
TBA202406070,2024-06-07,TBA,BAL,0,0,4.36,5.11,319.9354673545946,1789.459752085548,MIA,TOR,0.6,0.0,0.303,0.316,0.303,0.316
TEX202406070,2024-06-07,TEX,SFN,0,0,3.0,3.47,1e-06,1401.854927086376,TEX,ARI,0.1,0.2,0.31,0.304,0.31,0.304
CIN202406070,2024-06-07,CIN,CHN,0,0,4.76,3.07,1e-06,1e-06,CIN,CIN,0.7,0.4,0.311,0.331,0.311,0.331
MIA202406070,2024-06-07,MIA,CLE,0,0,1.75,1.91,1e-06,1753.208311365246,MIA,CLE,0.6,0.5,0.308,0.299,0.308,0.299
SLN202406070,2024-06-07,SLN,COL,3,0,3.36,10.38,1e-06,1e-06,SLN,SLN,0.5,1.0,0.315,0.276,0.315,0.276
KCA202406070,2024-06-07,KCA,SEA,0,7,4.04,4.88,1123.5230318083022,2406.427657157802,CLE,OAK,1.1,0.1,0.319,0.315,0.319,0.315
